time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
3.38,-0.152648,0.0442727,0.0502113,0.946551,0.983322,-0.536062,0.59565,-0.0836808,-0.0862536,0.0942076,0.0861505,-0.0455474,-0.031554,-0.107958,0.0831488,-0.0182699,0.117855,0.250614,0.0863047,-0.0226747,-0.0897536,-0.00376791,-0.0268265,-0.37949,-0.0307751,-0.291601,0.60608,1.30093,0.000420814,0.0022927,0.0427145,-0.11604,-0.0153059,1.24412,1.33861,0.00321411,0.00163884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.19567,0,-0.448366,3.06325e-09,-2.09776e-09,-1.85406e-10,-5.32492,3.64659,0.322296,0.72659,0,-0.591968,-0.564224,-5.04304,-0.32204,89.659,801.372,51.1743,3.20891e-05,0.0114909,0
3.385,-0.152359,0.0427344,0.0519145,0.953104,0.98253,-0.535765,0.596805,-0.0825906,-0.0860159,0.100421,0.0792596,-0.0466248,-0.031554,-0.111101,0.0797578,-0.0231543,0.125286,0.251892,0.0912497,-0.0226747,-0.0894561,-0.000904233,-0.027442,-0.379735,-0.030121,-0.291443,0.605733,1.3023,0.000420814,0.0022927,0.0444047,-0.115732,-0.0155683,1.24106,1.33886,0.00321411,0.00163884,0.0578331,-0.307641,0.340626,1.3105,-0.158459,0.0593179,0.230947,0.21805,0.0475347,1.24271,-1.37817,-0.215473,0,-0.628702,-0.67821,-0.976878,1.48617,0.255637,0.988999,0,0.0595121,0.572736,-0.123085,-0.0489339,0.130812,0.0315437,-0.0693115,0.274581,0,0,0.338033,0.0615997,-0.052482,-0.611438,0.0498997,0,0,0.0321199,-0.459846,0.220174,0.0785872,-0.0606854,0.0799344,-31.7588,-8.71604,-0.508454,25.4516,0.232405,-0.579614,0.00758759,35.0161,-68.8906,-12.6869,11.9542,-118.774,5.18976,0.0350955,12.9368,-0.396409,6.51176,1.68127,-4.96006,-0.910303,2.11669,-0.0603846,-0.0149301,-0.303325,-4.80495,-2.04549,-0.641093,0.44715,-0.0291098,-0.0719399,-0.00474965,13.3971,-4.7426,8.35969,3.23671,2.93089,-0.0964522,-9.84774,-6.52476,-24.4355,83.0815,28.173,1.74446,0,-8.45146,-10.7971,-3.06932,16.1978,-28.7385,-4.8078,0,-9.77811,6.54975,-10.0405,11.5544,-11.3168,4.62654,-2.07595,6.06091,0,0,-19.8279,1.45257,-15.6507,-9.09621,11.2105,0,0,0,0,1,1,1.20051,0,-0.448817,1.00924e-08,-7.84915e-09,-8.6842e-10,-6.63052,5.15675,0.570537,0.728092,0,-0.591004,-0.640384,-5.49178,-0.360864,94.0959,806.944,53.0242,3.14986e-05,0.0116187,0.526512
3.39,-0.151735,0.0410777,0.0538266,0.959737,0.981811,-0.535471,0.597713,-0.0816635,-0.0863891,0.108712,0.0730731,-0.0476585,-0.031554,-0.114456,0.0760968,-0.0281154,0.133121,0.252451,0.0960745,-0.0226747,-0.089403,0.00212319,-0.0283084,-0.379691,-0.0297499,-0.29117,0.605335,1.30383,0.000420814,0.0022927,0.0455991,-0.115388,-0.0162219,1.23778,1.33939,0.00321411,0.00163884,0.124818,-0.331354,0.382425,1.32668,-0.143804,0.0588357,0.181708,0.185426,-0.074643,1.65811,-1.2373,-0.20675,0,-0.67096,-0.732195,-0.992224,1.56716,0.111945,0.96496,0,0.0106215,0.605485,-0.173288,0.00883788,0.0742278,0.0546764,-0.0796913,0.304886,0,0,0.238893,0.0688625,-0.130735,-0.656919,0.105952,0,0,0.0256318,-0.399262,0.224682,0.0029687,-0.101891,0.163793,-30.5529,-8.81181,-0.53951,24.3753,0.520097,-0.651103,0.0160772,35.8512,-69.3114,-13.0972,10.3285,-120.06,3.95552,0.0373102,11.5953,-0.55424,6.18417,1.61176,-4.85027,-0.893807,2.09704,-0.0604065,-0.0137687,-0.299562,-4.71071,-2.01225,-0.61558,0.456702,-0.0289852,-0.067928,-0.00358242,13.2544,-4.62986,7.77644,3.24579,2.97687,-0.0466505,-10.5377,-6.18625,-24.0866,80.6495,27.9591,1.67368,0,-8.30028,-10.8213,-2.98016,16.3298,-28.8652,-5.19665,0,-9.77509,6.45777,-9.66722,11.4921,-11.1579,4.50899,-1.92983,5.37562,0,0,-19.6743,1.31939,-15.2023,-9.11098,10.2849,0,0,0,0,1,1,1.20415,0,-0.449162,4.05664e-08,-3.55498e-08,-4.13208e-09,-8.89559,7.79553,0.906102,0.729748,0,-0.589898,-0.717973,-5.95638,-0.392311,97.7071,810.588,53.3886,3.10514e-05,0.0117243,0.497763
3.395,-0.150779,0.0393052,0.0559331,0.966452,0.981167,-0.535178,0.598358,-0.080891,-0.0873645,0.119019,0.0675856,-0.0486504,-0.031554,-0.118018,0.0721653,-0.033151,0.141365,0.25229,0.100769,-0.0226747,-0.0895942,0.00531206,-0.0294165,-0.379359,-0.0296577,-0.290784,0.604888,1.30548,0.000420814,0.0022927,0.0463017,-0.115011,-0.0172557,1.23427,1.34018,0.00321411,0.00163884,0.19109,-0.354503,0.421307,1.34291,-0.12892,0.0586024,0.12902,0.154495,-0.195076,2.06136,-1.09751,-0.198382,0,-0.712461,-0.786301,-1.00712,1.64881,-0.0323813,0.938977,0,-0.0382539,0.637774,-0.221624,0.0662984,0.0184385,0.0772213,-0.0893404,0.331764,0,0,0.140522,0.0754595,-0.206747,-0.702474,0.157377,0,0,0.022562,-0.379529,0.214677,0.0533223,-0.0338951,0.0622155,-27.66,-8.79016,-0.578909,21.6683,1.09009,-0.772288,0.0319127,36.0172,-69.4254,-13.3705,8.92201,-121.022,2.69296,0.0389057,9.50891,-0.909349,5.81221,1.4889,-4.66874,-0.867436,2.06001,-0.0605922,-0.0118974,-0.292933,-4.61843,-1.96722,-0.568948,0.455595,-0.0283511,-0.0613224,0.000434755,12.4336,-4.41368,6.37322,3.19519,2.95282,0.094699,-11.7847,-5.12272,-22.9657,73.8583,27.0547,1.60923,0,-7.40586,-10.7943,-3.05832,16.7081,-29.1663,-6.13819,0,-9.24614,6.09507,-8.40376,11.2528,-10.719,4.14782,-1.59703,4.04513,0,0,-19.3782,0.962981,-14.0454,-9.22375,8.54994,0,0,0,0,1,1,1.20673,0,-0.449285,1.70748e-07,-1.64713e-07,-1.38601e-08,-13.3707,12.8981,1.08534,0.731577,0,-0.588667,-0.7948,-6.38306,-0.416368,100.998,811.114,52.9091,3.06329e-05,0.0118082,0.445534
3.4,-0.149513,0.0374223,0.058199,0.973246,0.980596,-0.534883,0.598709,-0.0802466,-0.088914,0.131172,0.0627744,-0.0496021,-0.031554,-0.121766,0.0679639,-0.0382631,0.150027,0.251399,0.105311,-0.0226747,-0.0900167,0.0086533,-0.0307347,-0.378747,-0.0298335,-0.290294,0.604402,1.30724,0.000420814,0.0022927,0.0465199,-0.114609,-0.0186405,1.23052,1.34118,0.00321411,0.00163884,0.253258,-0.376571,0.453173,1.35889,-0.114156,0.0590759,0.0700963,0.128881,-0.309904,2.43065,-0.962234,-0.190336,0,-0.74949,-0.840273,-1.02242,1.73235,-0.178213,0.908286,0,-0.0844846,0.668249,-0.263643,0.122562,-0.0351564,0.0979604,-0.0973256,0.35199,0,0,0.043631,0.0802744,-0.276974,-0.748593,0.200126,0,0,0.0358902,-0.323866,0.208861,0.00314384,-0.0740671,0.109088,-22.7647,-9.01214,-0.549979,17.1376,1.93843,-0.937477,0.0547344,35.1029,-69.6642,-13.5058,7.95736,-121.694,1.39813,0.0398717,6.79259,-1.46477,5.52342,1.32362,-4.43236,-0.833394,2.00951,-0.060304,-0.00950238,-0.283893,-4.56919,-1.91915,-0.503932,0.431834,-0.0260957,-0.0531936,0.00866993,10.6641,-4.10441,3.8226,3.08158,2.84146,0.370126,-13.1447,-2.99387,-20.7659,62.2705,25.1019,1.73729,0,-5.47398,-10.6838,-3.81606,17.3461,-29.6249,-7.47016,0,-7.87193,5.39263,-5.79925,10.7851,-9.98452,3.44823,-1.13573,2.81889,0,0,-19.0008,0.408862,-12.208,-9.59698,7.09034,0,0,0,0,1,1,1.20834,0,-0.449251,8.93029e-07,-9.48699e-07,-2.06278e-08,-19.8027,21.0372,0.457417,0.733517,0,-0.587344,-0.870421,-6.7335,-0.433067,104.56,808.864,52.0223,3.02492e-05,0.0118706,0.408896
3.405,-0.14798,0.0354368,0.0605604,0.980118,0.980096,-0.534578,0.598731,-0.079677,-0.0909827,0.144882,0.0585908,-0.0505103,-0.031554,-0.12565,0.0634955,-0.0434706,0.159123,0.249767,0.109665,-0.0226747,-0.0906359,0.0121294,-0.0321979,-0.377864,-0.0302588,-0.289718,0.603887,1.30907,0.000420814,0.0022927,0.046263,-0.114198,-0.0203306,1.22654,1.34235,0.00321411,0.00163884,0.306579,-0.397093,0.472286,1.3743,-0.0999487,0.0609265,0.00437302,0.113912,-0.413734,2.742,-0.836724,-0.181649,0,-0.77686,-0.893692,-1.0415,1.81908,-0.326337,0.870935,0,-0.123844,0.695212,-0.292639,0.176488,-0.085079,0.115202,-0.103004,0.366084,0,0,-0.051373,0.0823187,-0.338014,-0.796578,0.235578,0,0,0.0418975,-0.20895,0.194746,-0.0626115,0.0241003,0.063461,-22.9469,-8.87774,-0.210018,16.0341,2.22555,-0.951408,0.0822661,36.6337,-69.6455,-13.4742,6.20266,-122.107,0.132863,0.040402,6.30714,-2.38488,5.91656,1.43195,-4.22936,-0.797734,2.05611,-0.0610535,-0.0017863,-0.285485,-4.54113,-1.91983,-0.463082,0.426436,-0.0250906,-0.0465321,0.0129728,8.78219,-3.76272,0.585837,3.09685,2.69145,0.747703,-14.0925,0.209326,-17.3349,46.9688,22.0721,1.95956,0,-2.50847,-10.4535,-5.3003,18.2634,-30.275,-9.38308,0,-5.65916,4.3605,-1.81885,10.1226,-9.04533,2.64344,-0.624059,1.27335,0,0,-18.5821,-0.270985,-9.74949,-10.3594,5.34946,0,0,0,0,1,1,1.20887,0,-0.449185,8.86395e-06,-1.79962e-05,7.88207e-07,-15.6331,31.7394,-1.39014,0.735525,0,-0.585945,-0.933809,-6.92607,-0.438461,108.45,804.376,50.9217,2.99209e-05,0.0119088,0.3031
3.41,-0.146228,0.0333573,0.0629365,0.987067,0.979664,-0.534255,0.5984,-0.0791022,-0.0934847,0.159766,0.054959,-0.0513696,-0.031554,-0.129597,0.0587657,-0.0488106,0.168675,0.247378,0.113786,-0.0226747,-0.0913966,0.0157144,-0.0337066,-0.376729,-0.0309104,-0.289076,0.603356,1.31094,0.000420814,0.0022927,0.0455416,-0.113793,-0.0222644,1.2223,1.34367,0.00321411,0.00163884,0.35049,-0.415907,0.475215,1.38978,-0.0864914,0.064665,-0.0660893,0.114958,-0.500408,2.97685,-0.726364,-0.171851,0,-0.789403,-0.945959,-1.068,1.9104,-0.477712,0.824019,0,-0.15214,0.717014,-0.301733,0.227101,-0.130306,0.128419,-0.106125,0.372451,0,0,-0.144283,0.0809638,-0.386761,-0.848375,0.262325,0,0,0.0473608,-0.129174,0.157464,0.00511314,-0.0616877,0.0226524,-28.3808,-7.3626,0.158971,18.4248,2.1537,-0.867995,0.111734,40.3426,-68.6206,-13.1806,3.85078,-122.228,-1.02475,0.0409083,8.27903,-4.10864,6.5124,1.68079,-4.05152,-0.765121,2.16758,-0.0627298,0.00896151,-0.295097,-4.50102,-1.90769,-0.417089,0.447075,-0.0242968,-0.037759,0.0143824,7.06315,-3.51817,-3.36072,3.22275,2.57217,1.23379,-14.3395,4.13708,-12.9129,29.9862,18.2657,2.17996,0,1.18637,-10.1326,-7.3176,19.5093,-31.07,-11.7965,0,-2.9547,3.09287,3.09514,9.36274,-8.00744,1.84572,-0.12507,-0.404755,0,0,-18.1292,-0.965659,-6.89635,-11.5824,3.53805,0,0,0,0,1,1,1.20944,0,-0.449169,4.67169e-06,-9.66249e-05,4.31874e-06,-2.35245,48.6558,-2.17472,0.73764,0,-0.584419,-0.974044,-6.89677,-0.42493,112.59,797.197,49.1176,2.96542e-05,0.0119249,0.219245
3.415,-0.144299,0.0311898,0.0652286,0.994096,0.979295,-0.5339,0.597711,-0.078424,-0.0963096,0.1754,0.0517838,-0.0521744,-0.031554,-0.133514,0.0537826,-0.0543335,0.178714,0.244213,0.117611,-0.0226747,-0.0922311,0.0193768,-0.0351379,-0.375359,-0.0317621,-0.288388,0.602822,1.31279,0.000420814,0.0022927,0.044367,-0.113412,-0.0243706,1.21777,1.34507,0.00321411,0.00163884,0.385805,-0.433498,0.458412,1.4059,-0.0736305,0.070834,-0.137787,0.135644,-0.564973,3.12678,-0.635035,-0.160952,0,-0.783471,-0.996623,-1.10459,2.00794,-0.633062,0.765037,0,-0.166914,0.732479,-0.286258,0.273914,-0.170343,0.137647,-0.10675,0.370427,0,0,-0.234929,0.0761355,-0.421243,-0.906287,0.280016,0,0,0.0296728,-0.0532717,0.107169,-0.0195974,0.0290087,-0.027059,-33.259,-5.17426,0.253765,19.479,2.88529,-0.975086,0.141057,42.5988,-67.1546,-12.6391,2.13112,-121.991,-2.19971,0.0427495,10.8242,-7.13979,6.54919,1.62606,-3.85342,-0.741569,2.21744,-0.0637611,0.0155065,-0.299445,-4.51944,-1.81487,-0.316267,0.46785,-0.0207022,-0.022572,0.0201223,5.15093,-3.4827,-7.91654,3.23917,2.63299,1.81176,-13.904,8.18774,-8.08741,13.5634,14.2017,2.37027,0,5.17928,-9.78904,-9.48695,21.1751,-31.8688,-14.3826,0,-0.255708,1.71058,8.17218,8.61174,-6.95123,1.00585,0.33502,-1.43214,0,0,-17.6365,-1.56847,-3.96505,-13.2458,2.6481,0,0,0,0,1,1,1.2101,0,-0.449139,-2.36312e-05,-0.000340112,3.236e-06,5.71686,82.28,-0.782853,0.739932,0,-0.582665,-0.984186,-6.6326,-0.397105,116.778,786.986,47.1183,2.94181e-05,0.0119277,0.131001
3.42,-0.142241,0.0289353,0.0673227,1.00121,0.978993,-0.533501,0.596675,-0.0775411,-0.0993366,0.191373,0.0489637,-0.0529199,-0.031554,-0.137302,0.0485547,-0.0600936,0.189283,0.240251,0.121076,-0.0226747,-0.0930721,0.023082,-0.0363649,-0.373774,-0.0327876,-0.287674,0.602297,1.31461,0.000420814,0.0022927,0.0427514,-0.113071,-0.026576,1.2129,1.34653,0.00321411,0.00163884,0.41156,-0.450911,0.418829,1.42209,-0.0604656,0.0798928,-0.207307,0.176582,-0.60541,3.1946,-0.564027,-0.1491,0,-0.757574,-1.04557,-1.15202,2.11382,-0.792406,0.693124,0,-0.168192,0.741032,-0.245397,0.316973,-0.205099,0.142677,-0.105075,0.363266,0,0,-0.323112,0.0682932,-0.441068,-0.972516,0.293256,0,0,0.0140348,0.00177356,0.0518369,0.000251468,0.0583699,0.0308544,-37.3956,-2.59358,0.0609666,18.936,4.42745,-1.28389,0.167789,43.227,-65.1473,-11.8706,1.10885,-121.319,-3.40889,0.0463603,13.8693,-11.2961,5.99132,1.25874,-3.65132,-0.729126,2.20163,-0.0646609,0.0174196,-0.298311,-4.59622,-1.62886,-0.160142,0.491371,-0.0152462,-0.000880295,0.029615,3.35046,-3.5607,-12.2895,3.14187,2.89929,2.39435,-12.9713,11.6366,-3.47163,-0.493434,10.509,2.32742,0,9.1745,-9.40844,-11.0983,23.4075,-32.5349,-17.1347,0,2.05408,0.245359,12.5466,7.93094,-5.94808,0.299419,0.779701,-2.36805,0,0,-17.1054,-2.04455,-1.08114,-15.1933,1.85092,0,0,0,0,1,1,1.21064,0,-0.449085,-6.51199e-05,-0.0011409,-2.30338e-05,7.55073,132.289,2.6708,0.742448,0,-0.580623,-0.964435,-6.17238,-0.3567,120.841,773.384,44.6937,2.91697e-05,0.0119355,0.0851251
3.425,-0.140099,0.0265917,0.0691096,1.0084,0.978763,-0.533042,0.595314,-0.0763673,-0.10245,0.207334,0.0464062,-0.0536072,-0.031554,-0.140861,0.0430917,-0.0661312,0.200438,0.235476,0.124114,-0.0226747,-0.0938617,0.0267933,-0.0372782,-0.371991,-0.0339618,-0.286953,0.601791,1.31636,0.000420814,0.0022927,0.0407082,-0.11278,-0.0288083,1.20766,1.34804,0.00321411,0.00163884,0.428312,-0.468715,0.357381,1.4378,-0.0459691,0.0918646,-0.272164,0.234766,-0.622768,3.19213,-0.511482,-0.137463,0,-0.711702,-1.09261,-1.20751,2.23086,-0.955081,0.60745,0,-0.157922,0.742259,-0.182664,0.356628,-0.234839,0.144174,-0.101176,0.351426,0,0,-0.408639,0.0580704,-0.446474,-1.04848,0.302511,0,0,-0.00204818,0.0222359,0.0104638,-0.00369885,0.113975,-0.0328575,-39.8471,-0.723188,-0.0916726,16.8839,6.18186,-1.64813,0.189247,42.4844,-62.9978,-10.8805,0.644148,-120.152,-4.57979,0.0509135,16.4195,-15.3017,5.39892,0.802846,-3.47972,-0.722507,2.15394,-0.0652272,0.0168256,-0.294153,-4.78154,-1.40017,0.014412,0.475632,-0.00884282,0.0205279,0.044403,1.82265,-3.38431,-15.3437,2.95933,3.19653,2.83085,-11.9167,13.8524,0.312441,-11.2303,7.86479,2.03132,0,12.9859,-8.94691,-11.5754,26.3696,-32.8727,-19.8938,0,3.70805,-1.33662,15.5087,7.34665,-5.0193,-0.258847,1.24199,-3.18778,0,0,-16.5352,-2.38088,1.60163,-17.2196,1.06614,0,0,0,0,1,1,1.21116,0,-0.449034,-0.000110244,-0.00378762,-0.00011073,5.35109,183.845,5.37467,0.745172,0,-0.578357,-0.915417,-5.56408,-0.305485,124.423,756.267,41.5214,2.89108e-05,0.0120058,0.12121
