Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0170642,0.0107852,0.0356433,0.0241066,0.0118228,0,0.0391682,0.0206136,0.0155988,0.0174298,0.0327422,0.0102781,0,0,0.0147602,0.013726,0.0122895,0.00955894,0.0169131,0.0153974,0.0159681,0.0162402,0.0122671,0.0094746,0.00802717,0.0130997,0,0.0297162,0.0200387,0.0287229,0.0401248,0,0,0.015205,0.011335,0.00769496,0.0307464,0.0138952,0.0175639,0.0157501,0.0147377,0.00719779,0.0132357,0.0126426,0.00776113,0.0135462,0.0135841,0.010161,0.00925585,0.00927892,0.0177793
0,0.0195032,0.00752821,0.0441356,0.0308614,0.0249533,0,0.0448197,0.0266499,0.00921539,0.026686,0.0330348,0.0100269,0,0,0.0188918,0.0227022,0.0243416,0.0153313,0.0272486,0.026368,0.0140852,0.0171056,0.00622059,0.00830914,0.0105928,0.0177293,0,0.0207749,0.0253666,0.0267211,0.0342884,0,0,0.00998344,0.0138196,0.009845,0.0345152,0.0234564,0.0116637,0.0346777,0.0160095,0.0147267,0.0162531,0.018575,0.0108729,0.0162602,0.0168303,0.0109837,0.0093725,0.008528,0.0279493
1,0.0181048,0.00711437,0.0420705,0.0314871,0.0153008,0,0.0453838,0.02669,0.00811047,0.0254977,0.0337424,0.00926314,0,0,0.0170137,0.0188987,0.0218885,0.0136891,0.0254132,0.0238103,0.0126444,0.0164067,0.00635792,0.00919758,0.00908197,0.0105324,0,0.0223098,0.0255112,0.0271817,0.0351125,0,0,0.011263,0.0134346,0.0098222,0.0323882,0.0213384,0.0100177,0.0319805,0.0140487,0.0125336,0.0147052,0.0173981,0.00865129,0.0158915,0.0155924,0.00935267,0.00793663,0.00677579,0.02676
2,0.0169035,0.00692908,0.0402885,0.0315154,0.0150779,0,0.0456943,0.0267385,0.0073193,0.0240284,0.0344241,0.00877199,0,0,0.015509,0.0150045,0.0189564,0.0116193,0.023669,0.0213476,0.0119779,0.0163531,0.00610128,0.0101485,0.00777804,0.00908379,0,0.0235941,0.0256648,0.0276016,0.0357796,0,0,0.0125114,0.0131225,0.00966439,0.0305605,0.0195145,0.0091752,0.0294796,0.0127432,0.0109322,0.0139307,0.0168598,0.00726097,0.0155169,0.014513,0.00812683,0.00693195,0.00535116,0.0256041
3,0.0158823,0.00692097,0.0387875,0.0311374,0.0139312,0,0.0457639,0.0267616,0.00710968,0.0222717,0.0350002,0.0084111,0,0,0.0144826,0.0112996,0.0157632,0.00937357,0.0219413,0.0189842,0.0119459,0.0167008,0.00569468,0.0110105,0.00665711,0.00850059,0,0.0246249,0.0257991,0.0279317,0.0362855,0,0,0.0136814,0.0128901,0.00934239,0.0290229,0.0179407,0.00911697,0.0271622,0.0119333,0.0097855,0.0136415,0.0166827,0.00657486,0.0149829,0.0134737,0.00713929,0.00623956,0.0040955,0.024566
4,0.0150312,0.00707642,0.0375667,0.0305085,0.0131719,0,0.0456214,0.0267438,0.00771751,0.0203987,0.0354072,0.00812109,0,0,0.0139508,0.00809689,0.0125433,0.00718245,0.0201795,0.0167256,0.012327,0.0171883,0.00547559,0.0116972,0.00568021,0.0081164,0,0.0254079,0.025898,0.0281322,0.0366474,0,0,0.014718,0.0127299,0.00888449,0.0277552,0.0165255,0.00968696,0.0249985,0.0114768,0.00888066,0.013481,0.0165136,0.00630503,0.0141951,0.0124238,0.00625858,0.005713,0.00284692,0.0237028
5,0.0143314,0.00741137,0.0366108,0.0298512,0.0128598,0,0.0452962,0.026682,0.00894447,0.0185437,0.0356288,0.00789997,0,0,0.0138187,0.00570405,0.00944611,0.00515966,0.0183896,0.0145686,0.0129241,0.0176488,0.00561437,0.0121958,0.00481182,0.00782013,0,0.0259765,0.0259547,0.0281998,0.0369014,0,0,0.0155922,0.0126192,0.00839133,0.0267239,0.0151951,0.0106874,0.0229717,0.0112598,0.00804697,0.0131696,0.0160636,0.00616975,0.0132055,0.0114309,0.0054924,0.00528178,0.00157659,0.0230283
6,0.0137567,0.00791126,0.0358863,0.0295303,0.0127967,0,0.0448244,0.0265841,0.0103936,0.0168039,0.0356888,0.00777556,0,0,0.0139718,0.00461547,0.00657574,0.00335166,0.0166259,0.0125221,0.0136122,0.0180212,0.00600101,0.0125453,0.00404281,0.00765305,0,0.0263849,0.0259727,0.0281682,0.0370939,0,0,0.0163083,0.0125355,0.00799941,0.0258872,0.0139164,0.011948,0.0210769,0.0111974,0.00719823,0.0125626,0.0151759,0.00600359,0.01217,0.0106161,0.00492804,0.00494461,0.00066502,0.0225311
7,0.0132655,0.00850082,0.0353545,0.0299808,0.0128861,0,0.0442475,0.0264438,0.0117306,0.0153155,0.0356268,0.00776785,0,0,0.0143252,0.0050886,0.00408461,0.00187802,0.0149603,0.0106255,0.014323,0.0182974,0.00642645,0.0127896,0.00340347,0.00758612,0,0.026695,0.0259465,0.0280895,0.0372689,0,0,0.0168918,0.0124743,0.00781858,0.0252086,0.0127081,0.0132981,0.0193377,0.0112508,0.00637065,0.0116799,0.0138734,0.00580801,0.0112683,0.0100724,0.00463168,0.00473207,0.00139618,0.0221635
8,0.0128329,0.00907413,0.0349792,0.0314719,0.0130927,0,0.0436109,0.0262619,0.0127719,0.0141879,0.0354874,0.00786659,0,0,0.0148315,0.00642012,0.00225423,0.00126929,0.01345,0.00894774,0.0150235,0.0184989,0.00676874,0.0129709,0.00292782,0.00757995,0,0.0269505,0.0258813,0.0280095,0.037451,0,0,0.0173704,0.0124347,0.00788802,0.0246645,0.0115819,0.0146153,0.0177675,0.0114056,0.00567921,0.0106909,0.0123488,0.00569465,0.0106163,0.00979803,0.00455845,0.0046581,0.00245856,0.0218769
9,0.012443,0.00955072,0.0347317,0.0339094,0.0133814,0,0.0429626,0.0260315,0.0134801,0.0134867,0.0353095,0.00803687,0,0,0.0154626,0.00790433,0.00179312,0.0018859,0.0121237,0.00758975,0.0156944,0.0186824,0.00709452,0.0131123,0.00262351,0.00762935,0,0.027179,0.0257768,0.0279586,0.0376503,0,0,0.0177613,0.0124171,0.00816281,0.0242424,0.0105498,0.0158104,0.0163849,0.0116463,0.00527588,0.00985606,0.010929,0.00579653,0.0102365,0.00971374,0.00459624,0.00471326,0.00335182,0.0216273
10,0.0120938,0.0099035,0.0345909,0.0368356,0.0137127,0,0.0423434,0.0257479,0.0139508,0.0131758,0.0351209,0.0082371,0,0,0.0161976,0.00926105,0.00255039,0.00272253,0.0109847,0.00667005,0.016321,0.0189494,0.00753964,0.0132189,0.00245481,0.00775084,0,0.0273923,0.025632,0.0279477,0.0378667,0,0,0.0180672,0.0124173,0.00854733,0.0239372,0.00960816,0.0168405,0.015195,0.0119393,0.00522274,0.00937794,0.0099334,0.00613871,0.0100826,0.00971656,0.00464771,0.00486182,0.00401783,0.0213847
