Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0142885,0.0113884,0.0376745,0.020815,0.0141814,0,0.0401151,0.0192953,0.0130222,0.0148441,0.032113,0.0109354,0,0,0.0151367,0.0139455,0.0129005,0.00891421,0.0161143,0.0152625,0.0158181,0.0165958,0.012275,0.00981905,0.00686572,0.0125295,0,0.0292578,0.0178682,0.0259955,0.0370389,0,0,0.0170357,0.0117086,0.0108396,0.0321763,0.0148046,0.0176225,0.0157465,0.013522,0.00682958,0.0121153,0.0118015,0.00720289,0.0131523,0.0127739,0.00895966,0.00889601,0.00894348,0.0167144
0,0.0275241,0.00935732,0.0490935,0.0187491,0.022907,0,0.0462018,0.0331098,0.00817468,0.0168031,0.0324584,0.011471,0,0,0.0168491,0.016118,0.0173194,0.0145432,0.0233725,0.0218145,0.0124103,0.0162657,0.0104245,0.010254,0.00861218,0.0161258,0,0.0152542,0.0307358,0.026506,0.0248914,0,0,0.0123598,0.0108066,0.0167402,0.0394257,0.0176266,0.0115595,0.0287672,0.0118382,0.00972943,0.0130202,0.0142947,0.00631576,0.0153347,0.0145018,0.0116527,0.00699145,0.0068068,0.028728
1,0.0260291,0.00871186,0.0469481,0.0197548,0.0154987,0,0.0462542,0.0324459,0.00811814,0.0151448,0.0330234,0.0107352,0,0,0.0156664,0.0137474,0.0156213,0.01317,0.0217425,0.0195744,0.0117123,0.0160383,0.011076,0.0106755,0.00764335,0.0090482,0,0.0161852,0.0303539,0.0261285,0.025286,0,0,0.0134847,0.0107444,0.0159298,0.0372093,0.0158798,0.0117112,0.0263462,0.0106339,0.00868333,0.0129043,0.0143621,0.00570066,0.0142656,0.0129928,0.0104328,0.00602609,0.00524173,0.0276346
2,0.0247423,0.00829964,0.0451219,0.01985,0.0158827,0,0.0460427,0.0318539,0.00844385,0.0133186,0.0335769,0.0100669,0,0,0.0149486,0.0113447,0.0135181,0.0114166,0.0203476,0.0175248,0.0117313,0.0162846,0.0113942,0.01109,0.00675471,0.00794541,0,0.0169094,0.0299984,0.0258198,0.0255441,0,0,0.0144953,0.010656,0.0152147,0.0352933,0.0145192,0.0123273,0.0241352,0.00974438,0.00806689,0.0131318,0.0146732,0.00567196,0.0133911,0.0116573,0.00945982,0.0056232,0.00414744,0.0266913
3,0.0236351,0.00801887,0.0436119,0.0194637,0.0148326,0,0.0455813,0.0313124,0.00922009,0.0114275,0.0340522,0.00950906,0,0,0.0147017,0.00917316,0.011251,0.00956213,0.0191127,0.0156579,0.0122676,0.0168085,0.0112935,0.0114635,0.00596089,0.00762671,0,0.0174463,0.0296457,0.0255414,0.0257094,0,0,0.015346,0.010545,0.0146435,0.033669,0.0134286,0.0132063,0.0220972,0.00907681,0.00765449,0.0134076,0.0149353,0.00585726,0.0126426,0.0104182,0.00855875,0.0055863,0.00341166,0.0259233
4,0.0226737,0.00780266,0.0424131,0.0190894,0.0141884,0,0.0449109,0.0308064,0.0103318,0.00975588,0.0343943,0.00913565,0,0,0.0148538,0.00751775,0.00907799,0.00785021,0.0179639,0.0139611,0.0131083,0.017457,0.0109268,0.0117723,0.0052824,0.00739444,0,0.0178286,0.0292788,0.0252524,0.0258507,0,0,0.0160027,0.0104216,0.0142635,0.0323219,0.0124369,0.014217,0.0201939,0.00857242,0.00721395,0.013449,0.0148443,0.00594982,0.0119921,0.00925811,0.00759143,0.00567392,0.00290019,0.0253231
5,0.0218233,0.00766157,0.0414992,0.0192585,0.0140399,0,0.0440967,0.0303211,0.0115094,0.00845586,0.034592,0.00897721,0,0,0.0152734,0.00654879,0.00715044,0.00636697,0.0168431,0.0124123,0.0140809,0.0181604,0.0104677,0.012014,0.0047246,0.0071582,0,0.0181072,0.0288882,0.0249336,0.0260265,0,0,0.0164775,0.0102956,0.0140855,0.0312264,0.0114299,0.0152883,0.0184253,0.00821984,0.00666911,0.0131205,0.0142492,0.00587756,0.011457,0.00825056,0.00656057,0.00574533,0.00257632,0.0248457
6,0.0210543,0.0076515,0.040826,0.0204142,0.0141477,0,0.0432185,0.0298373,0.0125423,0.00756582,0.0346691,0.00899531,0,0,0.0158517,0.00626,0.00553656,0.00509072,0.0157244,0.0110131,0.0150644,0.0189211,0.0100987,0.0121982,0.00428373,0.00702259,0,0.0183392,0.0284682,0.0245874,0.0262752,0,0,0.0168172,0.0101806,0.0140813,0.0303525,0.0103913,0.0163704,0.0168242,0.00805036,0.00612008,0.0124738,0.0132191,0.00576848,0.0110599,0.00748693,0.00555099,0.00574446,0.0024367,0.0244311
7,0.0203462,0.00781041,0.0403419,0.0226256,0.0144091,0,0.0423602,0.0293315,0.0133543,0.007097,0.0346592,0.00911491,0,0,0.0165214,0.00646384,0.00425402,0.00398602,0.0146154,0.00980068,0.0159805,0.0197645,0.010025,0.012335,0.00395421,0.00703265,0,0.0185725,0.0280154,0.0242315,0.0266157,0,0,0.0170749,0.0100887,0.0141967,0.0296721,0.00936528,0.0174109,0.0154269,0.00809957,0.00577378,0.0117184,0.0120353,0.00583583,0.0108066,0.00699616,0.00463814,0.0056427,0.00240997,0.0240194
8,0.0196859,0.00812623,0.039998,0.0254854,0.0147833,0,0.0415912,0.0287802,0.0139899,0.00701201,0.0345923,0.00926722,0,0,0.0172431,0.00693696,0.00328425,0.00304944,0.013552,0.00883995,0.0167895,0.020702,0.0103802,0.0124267,0.00373146,0.00716947,0,0.0188378,0.027528,0.023887,0.0270486,0,0,0.0172948,0.0100273,0.0143659,0.0291606,0.00840806,0.0183582,0.0142492,0.0083523,0.00578602,0.0111216,0.0110846,0.00619711,0.0106873,0.00673186,0.00385206,0.00541663,0.00239529,0.0235695
