Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0254722,0.0219691,0.0220073,0.0166763,0.0148182,0,0.0215578,0.0175571,0.00902596,0.0164945,0.0246652,0.014135,0,0,0.0193762,0.0116333,0.00837533,0.00703337,0.00871075,0.00845133,0.00740235,0.00723997,0.0129782,0.00678802,0.00901633,0.0157531,0,0.0193035,0.014942,0.00997169,0.0224577,0,0,0.00990327,0.00775676,0.0201808,0.0165073,0.0110919,0.0142648,0.0147639,0.0196334,0.0065343,0.0120406,0.00991612,0.0083275,0.00655745,0.00792274,0.00845314,0.00828915,0.00999526,0.0205988
0,0.00976822,0.00581515,0.0397576,0.00740194,0.0125408,0,0.0418266,0.0165088,0.0132784,0.0208057,0.0300582,0.0111305,0,0,0.0165254,0.0187789,0.0180783,0.00912715,0.0110793,0.0102821,0.0140592,0.0137417,0.0220629,0.0124985,0.00421117,0.0136642,0,0.0250672,0.0199583,0.0227971,0.0305234,0,0,0.0168599,0.0137273,0.00905415,0.0341005,0.0072301,0.0196024,0.00813322,0.00793755,0.00709359,0.0122237,0.0107482,0.00666049,0.00869763,0.00963016,0.00533153,0.00743527,0.0138159,0.0251895
1,0.00969204,0.00549055,0.0396128,0.00664635,0.0126452,0,0.0418959,0.0160186,0.0126908,0.0203641,0.0300198,0.0109092,0,0,0.016042,0.0185166,0.0178949,0.00858183,0.0111667,0.0102637,0.0141526,0.0136305,0.0213858,0.0124058,0.00494377,0.0136926,0,0.0249808,0.0198883,0.0227325,0.0304865,0,0,0.0166801,0.0137079,0.00901133,0.034017,0.00683656,0.019302,0.00793365,0.00782429,0.00680362,0.0121008,0.0106702,0.00639481,0.00877775,0.00969295,0.00538288,0.00741191,0.0136165,0.0247145
2,0.009652,0.0054292,0.0394739,0.00592189,0.0126235,0,0.0420931,0.0156218,0.0121452,0.0199286,0.0298277,0.0108856,0,0,0.0156186,0.0182873,0.017599,0.00811018,0.0112252,0.0102411,0.0141505,0.0134719,0.0207503,0.0123361,0.00521902,0.0136593,0,0.0248455,0.0197821,0.0225916,0.0303865,0,0,0.0165413,0.0136251,0.00904918,0.033861,0.00643562,0.0189419,0.00772987,0.00778325,0.006444,0.011965,0.0105658,0.00610133,0.0089208,0.00973786,0.00542564,0.00744693,0.0134862,0.0242241
3,0.0096077,0.00537392,0.0392975,0.00522718,0.0126067,0,0.0423722,0.0152838,0.0116462,0.0195262,0.0295847,0.0109703,0,0,0.0152442,0.0180803,0.0173162,0.00771503,0.0113141,0.0102285,0.0141044,0.0132752,0.0201464,0.0123251,0.00515898,0.0136449,0,0.0246664,0.0197002,0.0223107,0.0303751,0,0,0.0163308,0.0135097,0.00912943,0.033653,0.00603922,0.0185475,0.0075266,0.00773735,0.00605411,0.0118532,0.0104873,0.00578753,0.00915352,0.00977195,0.0054609,0.00751651,0.0134117,0.0237157
4,0.00954039,0.00532824,0.0390564,0.00456375,0.0126492,0,0.0426792,0.0150062,0.0111871,0.0191789,0.0293982,0.0110045,0,0,0.0148852,0.017886,0.0171393,0.00739593,0.0114939,0.0102449,0.0140647,0.0130865,0.0195613,0.0123966,0.00498523,0.0136965,0,0.0244565,0.019698,0.0218808,0.0305002,0,0,0.0160054,0.0133487,0.009199,0.0334022,0.00565586,0.0181665,0.0073241,0.00759376,0.0056811,0.0118084,0.0104849,0.00545644,0.00936985,0.00980612,0.0055195,0.00759412,0.0133432,0.0231817
5,0.00950807,0.00563923,0.038779,0.00393491,0.0125711,0,0.0430039,0.0148363,0.0107443,0.0188691,0.0292415,0.0109344,0,0,0.0145171,0.0177038,0.0169774,0.00713598,0.0117414,0.0102936,0.0140256,0.0129497,0.0189918,0.0125144,0.00481523,0.0137202,0,0.0242418,0.0197217,0.0214105,0.0306003,0,0,0.0156876,0.0131073,0.00922921,0.0331122,0.0052831,0.0178252,0.00712678,0.00738762,0.00531863,0.0118233,0.0105473,0.00510058,0.00935473,0.00984424,0.00562191,0.00767821,0.0132335,0.0226225
6,0.00953333,0.00622786,0.038493,0.00333918,0.0122782,0,0.0433556,0.0147311,0.0103007,0.0185665,0.0290579,0.0108418,0,0,0.0141565,0.0175408,0.016734,0.00691381,0.0119736,0.0103683,0.0139766,0.0128766,0.0184355,0.012645,0.00464213,0.0136393,0,0.02406,0.0196899,0.0210269,0.0306103,0,0,0.0154638,0.0127842,0.00920968,0.0328112,0.0049211,0.0175164,0.00694863,0.00717113,0.00493048,0.0118496,0.0106349,0.00473018,0.00909642,0.00988832,0.00571946,0.00775849,0.013085,0.0220569
7,0.0095378,0.00667547,0.0382076,0.00277607,0.0119738,0,0.0437263,0.0145828,0.0098508,0.0182553,0.0288758,0.010812,0,0,0.0138286,0.0174088,0.0164618,0.00672992,0.0121728,0.0104539,0.0139504,0.0128679,0.0178814,0.0127649,0.00445866,0.0135311,0,0.02392,0.0196385,0.0207704,0.0306507,0,0,0.0152677,0.0123864,0.00917054,0.0325142,0.00459492,0.0172405,0.00680284,0.00697633,0.00452958,0.0118544,0.0107247,0.0043852,0.00884798,0.00995057,0.00576327,0.00779495,0.0129438,0.0215128
8,0.00948994,0.00680188,0.0379448,0.00226224,0.0118006,0,0.0440799,0.0143969,0.00937973,0.0179258,0.0287559,0.0108235,0,0,0.0135158,0.0173019,0.0162681,0.00659641,0.0124709,0.010534,0.0139982,0.0128808,0.0173167,0.0128268,0.00430055,0.0134676,0,0.023791,0.019656,0.0205853,0.0308043,0,0,0.0150179,0.0119169,0.00917945,0.0321948,0.00434323,0.0170111,0.00669488,0.00686044,0.00418448,0.011844,0.0108065,0.00409933,0.00876811,0.0100455,0.00579461,0.00776604,0.0128571,0.021007
