Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0258648,0.0189873,0.02432,0.0164683,0.0105076,0,0.0243358,0.0110408,0.00501614,0.0163893,0.0266514,0.0110747,0,0,0.013001,0.00951003,0.00763943,0.00515876,0.00678688,0.00692665,0.00624978,0.00628219,0.00785452,0.00946853,0.00488952,0.0129713,0,0.019021,0.0120119,0.00994546,0.0235822,0,0,0.00993696,0.00730471,0.0199072,0.0180617,0.010871,0.0123661,0.0164195,0.0183407,0.00589976,0.0120176,0.0102901,0.00831886,0.00502127,0.00604882,0.00722142,0.00642649,0.00881306,0.0195508
0,0.0106745,0.0086548,0.0429575,0.00826944,0.0151317,0,0.0310711,0.0148074,0.00714163,0.0141741,0.0243074,0.011302,0,0,0.0145474,0.016152,0.015317,0.00550569,0.0109604,0.0105433,0.0106292,0.0121431,0.015711,0.0115079,0.00348009,0.0108832,0,0.0270393,0.0130555,0.0172743,0.0297678,0,0,0.00862533,0.0065279,0.0122514,0.0374274,0.00593108,0.0156266,0.00885119,0.00585974,0.00425875,0.0158761,0.0129572,0.00347672,0.00562753,0.00673729,0.00572269,0.00618385,0.0129594,0.0213038
1,0.010755,0.00881901,0.0424785,0.00919534,0.0148901,0,0.0312401,0.0142697,0.00599505,0.014085,0.0243215,0.0112887,0,0,0.0140537,0.0162738,0.0152537,0.00448012,0.0106867,0.00994043,0.0102927,0.0115474,0.0145688,0.0113603,0.00306172,0.0109792,0,0.0269907,0.0127704,0.0169278,0.029755,0,0,0.00847597,0.00657917,0.0114543,0.0369729,0.00568976,0.0155863,0.00869358,0.00573134,0.00402956,0.0157283,0.0134006,0.00324937,0.00651526,0.00683199,0.00556775,0.00585866,0.0124587,0.0212859
2,0.0107915,0.00882201,0.0419992,0.00963675,0.0148196,0,0.0314178,0.0138149,0.00526114,0.0139395,0.0243341,0.0114054,0,0,0.0136333,0.0162693,0.0151413,0.00378633,0.0104615,0.00943793,0.00997688,0.0109763,0.0136398,0.0111435,0.00279586,0.0110096,0,0.0269062,0.0124286,0.01673,0.0296146,0,0,0.00829487,0.00649873,0.0109417,0.0365574,0.00538557,0.0155323,0.00855455,0.00559858,0.00376079,0.0155834,0.0135816,0.00298832,0.00683449,0.0066526,0.00542525,0.00555996,0.0121587,0.0211752
3,0.0108412,0.00870658,0.0415454,0.00963332,0.014725,0,0.0316097,0.0134093,0.00495619,0.0137035,0.0242971,0.0116085,0,0,0.0132004,0.0161252,0.0148995,0.00327124,0.01033,0.0090314,0.00964622,0.0104395,0.0128906,0.010929,0.00274595,0.0110166,0,0.0268408,0.0120679,0.0165702,0.0292752,0,0,0.00809395,0.00641473,0.010536,0.0361651,0.00503909,0.0154826,0.00842027,0.00548883,0.00343895,0.0154368,0.0135589,0.00269662,0.00672586,0.00633358,0.00527413,0.00538272,0.0119726,0.0209791
4,0.0109742,0.00852408,0.0411209,0.00932416,0.0144925,0,0.031788,0.0130882,0.00508852,0.0134072,0.0242041,0.0118217,0,0,0.0127528,0.0158778,0.0145064,0.00284097,0.0103175,0.00874863,0.00930299,0.00998758,0.0123181,0.0107714,0.00287181,0.0110157,0,0.0268079,0.0117356,0.0161442,0.028682,0,0,0.00785992,0.0064906,0.0102066,0.0357701,0.00470336,0.0154217,0.0082688,0.00540383,0.00309925,0.0152823,0.0134755,0.00238197,0.00655813,0.00618877,0.0051059,0.00531769,0.0117083,0.0207142
5,0.0112004,0.00845179,0.0407066,0.00889225,0.014265,0,0.0319036,0.0128401,0.00558052,0.0131054,0.0241302,0.0119619,0,0,0.0123205,0.0155521,0.0139684,0.00240141,0.0103783,0.00860037,0.00901259,0.0096262,0.0119517,0.0106304,0.00303614,0.0109392,0,0.0267012,0.0114189,0.0152994,0.0280212,0,0,0.0075767,0.00666171,0.0101432,0.0353653,0.00441469,0.0153034,0.00809879,0.00529903,0.00280181,0.0151204,0.0134,0.00207116,0.00649212,0.00635126,0.00496571,0.00515976,0.0113011,0.0203951
6,0.011501,0.00870577,0.0402989,0.00850972,0.0140468,0,0.0319583,0.0125698,0.00627474,0.0128523,0.0240757,0.0120216,0,0,0.0118803,0.0151482,0.0133059,0.00189421,0.0104353,0.00853759,0.00883116,0.00933048,0.0118052,0.0104541,0.00315048,0.010775,0,0.0264545,0.0110979,0.0144465,0.0275874,0,0,0.0072903,0.00672736,0.0101799,0.0349758,0.00416052,0.0151404,0.0079373,0.00515276,0.00256266,0.0149635,0.0132734,0.00183529,0.00646555,0.0066465,0.00484339,0.00480471,0.0108744,0.0200346
7,0.0118299,0.00910718,0.0399,0.00827759,0.0136716,0,0.0319984,0.0121893,0.00700604,0.0126743,0.023956,0.0121025,0,0,0.0113988,0.0146578,0.0125867,0.00139914,0.0104356,0.00850191,0.00872342,0.0091395,0.0117997,0.01026,0.00324452,0.0106884,0,0.026182,0.0107797,0.0141107,0.0273244,0,0,0.00705485,0.00667246,0.00981444,0.0346367,0.00393124,0.0150197,0.00781498,0.00501245,0.00235776,0.0148164,0.0130603,0.00174095,0.00639458,0.00682934,0.00463102,0.0044342,0.0104661,0.0196693
8,0.01209,0.00917935,0.039512,0.00822965,0.0132356,0,0.0320751,0.0115606,0.00762494,0.0125562,0.0237928,0.0122613,0,0,0.0108982,0.0140916,0.0119298,0.00112189,0.010376,0.00850659,0.00858896,0.00905623,0.0117928,0.0100768,0.00339324,0.0108378,0,0.026021,0.0104556,0.0141513,0.0269485,0,0,0.00683582,0.00666277,0.00905715,0.0343397,0.00378281,0.014998,0.00773234,0.00493067,0.00218698,0.0146399,0.0128902,0.00174656,0.00625603,0.00682315,0.00428326,0.0042109,0.00993588,0.0193305
9,0.0122631,0.00887829,0.039147,0.008344,0.0129715,0,0.0322258,0.0107977,0.00804179,0.0124513,0.023688,0.0124245,0,0,0.0104207,0.0134695,0.0113998,0.00118954,0.0102991,0.00859476,0.00839954,0.00892439,0.0117186,0.0098895,0.00359895,0.0111247,0,0.0259074,0.0101297,0.0140286,0.0264733,0,0,0.00661461,0.00678411,0.00859339,0.0340243,0.00378222,0.0150434,0.00765981,0.00491478,0.00209493,0.0143915,0.0128751,0.00178188,0.00603438,0.00670712,0.00385675,0.00402191,0.0092686,0.0190302
10,0.0124719,0.00868512,0.0387936,0.00858679,0.0127996,0,0.032441,0.0102235,0.00823839,0.0123225,0.0236332,0.0125523,0,0,0.0100008,0.0128284,0.0109629,0.00149514,0.0102546,0.00877435,0.00822691,0.00862989,0.0115792,0.00967691,0.00379808,0.0113248,0,0.0257002,0.00982779,0.0135924,0.0261349,0,0,0.00639459,0.00696424,0.00877735,0.0336381,0.00389811,0.0150705,0.00758075,0.00496519,0.00208194,0.0140828,0.0129062,0.00190694,0.00574345,0.00661806,0.00341429,0.00371824,0.00867037,0.0187648
11,0.012774,0.0087915,0.0384065,0.00892371,0.0125049,0,0.0326443,0.00994745,0.00824724,0.0121728,0.0235581,0.012692,0,0,0.00967945,0.0122599,0.0105853,0.00193685,0.0102451,0.00898285,0.00809778,0.00829882,0.0113671,0.00945743,0.00397944,0.0113928,0,0.0254495,0.00953697,0.0130354,0.0259462,0,0,0.00618167,0.00710701,0.00914421,0.0331827,0.00403201,0.0150187,0.00751682,0.00511549,0.00212619,0.0137202,0.0127624,0.00219391,0.00547185,0.0066337,0.00302336,0.00333084,0.00822912,0.0185375
