Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0168774,0.0205428,0.0420299,0.0190364,0.0149875,0,0.0416622,0.0196819,0.0135056,0.0166136,0.0323677,0.0130421,0,0,0.0163711,0.016492,0.0145293,0.00927645,0.0178719,0.0150409,0.0154296,0.0159087,0.016126,0.00953892,0.0101552,0.0160583,0,0.0276284,0.0193943,0.0199665,0.0365961,0,0,0.0163412,0.0137068,0.017714,0.0384599,0.0186784,0.0180724,0.0166687,0.012972,0.0098304,0.015338,0.0147644,0.00982705,0.0144706,0.0131876,0.00820767,0.0105659,0.00929876,0.0167192
0,0.0429359,0.0119277,0.0752794,0.0284912,0.032163,0,0.0469494,0.034924,0.0272514,0.042942,0.0289438,0.0378941,0,0,0.0363608,0.0281934,0.0274308,0.0285524,0.0455644,0.0446821,0.0381809,0.0389259,0.0274684,0.0201922,0.0316752,0.0361441,0,0.00669283,0.0341401,0.0271176,0.0342924,0,0,0.0155194,0.0276128,0.0317004,0.0701433,0.0348692,0.0142407,0.0447712,0.0343827,0.0275715,0.0302855,0.0266752,0.0273718,0.0240126,0.0253082,0.026098,0.0220384,0.0241566,0.0406744
1,0.0371747,0.0104057,0.0694262,0.0214138,0.0277999,0,0.0446478,0.0319512,0.020733,0.0357865,0.026434,0.0313041,0,0,0.0298692,0.0259565,0.0236285,0.0235789,0.0393928,0.0384565,0.031379,0.0319294,0.0226413,0.0152205,0.0255432,0.0285893,0,0.00313708,0.0305734,0.0235148,0.031395,0,0,0.0099926,0.0223851,0.0262092,0.063309,0.0287993,0.00959866,0.0396326,0.0278698,0.0222906,0.0250759,0.0211119,0.0219459,0.017762,0.0186154,0.0194579,0.0156338,0.017596,0.0362108
2,0.0322252,0.0113356,0.0642073,0.01545,0.0245683,0,0.0434991,0.0301392,0.0152028,0.0290906,0.0257884,0.0256138,0,0,0.0241866,0.0245302,0.0207025,0.0201011,0.0339058,0.0328876,0.0253575,0.0257473,0.0194677,0.0117331,0.0200115,0.0220585,0,0.00764975,0.0285677,0.0215479,0.0300294,0,0,0.00640244,0.0184645,0.0230502,0.057214,0.0243215,0.00683763,0.0352366,0.0221163,0.0178187,0.0208362,0.0165288,0.0172997,0.0128034,0.0129715,0.0137654,0.0102438,0.0119963,0.0320771
3,0.0281519,0.0133849,0.0596395,0.0108171,0.0224127,0,0.0432651,0.0292756,0.0108679,0.0230135,0.0266061,0.0209472,0,0,0.0193437,0.0235802,0.0187931,0.0180775,0.0292002,0.0280328,0.0201278,0.0204228,0.0177865,0.0103155,0.015184,0.0166772,0,0.0126066,0.0278687,0.0210155,0.0298157,0,0,0.00653221,0.0160715,0.0219947,0.0519208,0.0214909,0.00650421,0.0314955,0.0172415,0.0142253,0.0177463,0.0131771,0.0135524,0.00953281,0.00868168,0.00919255,0.00600968,0.00754062,0.0283142
4,0.0249804,0.0154356,0.055718,0.00808413,0.0211318,0,0.043627,0.0290281,0.00798408,0.0177587,0.0282418,0.0174084,0,0,0.0154588,0.0228842,0.0179624,0.017136,0.0253645,0.0239634,0.0157038,0.016065,0.0172029,0.0108802,0.0111901,0.0125892,0,0.0167443,0.027984,0.0213943,0.0302096,0,0,0.00912781,0.0151434,0.0221775,0.0474757,0.0200963,0.00791132,0.0283278,0.0133619,0.0116067,0.0159007,0.0112956,0.0108638,0.00819383,0.0061952,0.00600776,0.00329754,0.00457305,0.0251137
5,0.0226273,0.0170025,0.0523909,0.00776393,0.020409,0,0.0442506,0.0290548,0.00661393,0.0134567,0.030106,0.01496,0,0,0.0126448,0.0222767,0.0179462,0.0167863,0.0224044,0.0206826,0.0121193,0.0128532,0.0171717,0.0124726,0.00809899,0.00981745,0,0.019939,0.0284,0.0221062,0.0307325,0,0,0.0119454,0.0152023,0.0226591,0.0438458,0.0196935,0.00981336,0.0256654,0.0104556,0.00994305,0.0151185,0.0107733,0.00925348,0.00823539,0.00556889,0.00447004,0.00287068,0.0035355,0.0226034
6,0.0209222,0.0179495,0.0495828,0.00905353,0.0199495,0,0.044868,0.0291078,0.00632934,0.0101644,0.0318064,0.0133966,0,0,0.0109277,0.0216437,0.0182737,0.016667,0.0202456,0.018112,0.00951198,0.0110201,0.017191,0.0142973,0.00590523,0.00819511,0,0.0222322,0.0287677,0.0227573,0.0311084,0,0,0.0142965,0.0156394,0.0228649,0.0409323,0.0198162,0.0116555,0.023446,0.008378,0.0090403,0.0150342,0.0111367,0.0085037,0.00872728,0.00592436,0.00434955,0.00387969,0.0039516,0.0207641
7,0.0196667,0.0183009,0.0472235,0.0106905,0.0195538,0,0.0453017,0.0290624,0.00645823,0.00787181,0.0331442,0.0124183,0,0,0.0101703,0.0209174,0.0185203,0.0165595,0.0187613,0.0161184,0.00816047,0.0106519,0.0169255,0.0160029,0.00452058,0.00737552,0,0.0237427,0.0289247,0.0231618,0.0312474,0,0,0.0160459,0.0160292,0.0225955,0.0386071,0.0201537,0.0132852,0.0216094,0.00693786,0.00860732,0.0153037,0.0119101,0.00825468,0.00914179,0.00639337,0.00477604,0.00493679,0.0046481,0.0194426
8,0.018681,0.0181494,0.0452626,0.0120552,0.0191296,0,0.045461,0.0288858,0.00661239,0.00646411,0.0340579,0.0117617,0,0,0.0100859,0.0200429,0.018416,0.0163178,0.0178043,0.0145572,0.00823115,0.0114456,0.0162469,0.0174619,0.00375474,0.00698587,0,0.0246325,0.0288346,0.0232795,0.0311849,0,0,0.0172235,0.0161836,0.02189,0.0367416,0.0205603,0.0146764,0.0200893,0.00596205,0.00838139,0.0156853,0.0127913,0.00819429,0.00933044,0.00664992,0.00514953,0.00572673,0.00515529,0.018424
