time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
1,-0.10606,0.0317909,0.0462381,-0.408073,1.05227,-0.596979,0.669855,-0.172415,-0.220444,0.600833,-0.444432,-0.05267,-0.0159652,0.673631,-0.153155,-0.362652,0.577514,-0.445911,0.17732,0.0012831,-0.39714,-0.0926591,-0.0455568,-0.961518,0.0440254,-0.654483,1.84891,1.99246,-0.710536,-0.0413594,-0.661487,1.9153,1.81952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.122487,0,-0.430646,-0.398734,0.631789,-0.059455,-128.748,204,-19.1975,-0.0758173,0,-0.77249,0.20722,-0.291658,-0.0247541,-65.3436,91.9699,7.8058,0.000626954,0.0748437,0
1.01,-0.0977553,0.0314817,0.0505369,-0.397785,1.02391,-0.598544,0.712667,-0.180334,-0.197813,0.735936,-0.263158,-0.0660046,-0.0159534,0.719115,-0.14969,-0.32043,0.707568,-0.27254,0.142123,0.0012764,-0.409289,-0.0889894,-0.0593393,-0.880897,0.0237174,-0.601305,1.74515,1.89471,-0.674836,-0.0264823,-0.660767,1.85568,1.80263,0.830472,-0.0309134,0.429879,1.02879,-2.83559,-0.156504,4.28121,-0.791968,2.26313,13.5103,18.1273,-1.33346,0.00118438,4.54847,0.346488,4.22217,13.0054,17.3371,-3.51971,-0.000670437,-1.21498,0.366972,-1.37826,8.06213,-2.03081,5.31771,-10.3755,-9.77442,3.57002,1.48771,0.0719621,-5.96202,-1.68986,198.003,49.5163,46.1733,-6.84807,-9.57457,10.2752,111.486,-53.1227,3.8542,-133.387,-29.8057,21.1876,-0.000761473,70.7327,-91.294,13.6138,-95.436,-24.1762,7.21425,-0.0718855,16.9416,-7.79384,12.7589,-7.17943,-11.2607,-6.06284,8.97054,0.0326552,4.8642,-8.47075,0.0575657,5.04633,-0.091578,-23.0738,0.662793,-17.6836,-9.03141,-3.19914,2.65212,8.79102,22.2603,-12.9227,-79.5873,-184.427,6.34055,6.77183e-05,6.89348,-0.844148,-40.7961,-59.4911,-151.535,38.8538,0.000150551,12.281,-8.39153,31.6762,-22.4488,-5.26664,-53.7869,89.5643,246.763,45.1941,-74.7303,47.6279,38.302,-15.9483,0,0,1,1,-0.125801,0,-0.433875,-1.59863,2.6389,-0.327676,-320.955,529.808,-65.7871,-0.0888086,0,-0.775671,0.655975,-1.00496,-0.0894779,-261.48,400.589,35.6669,0.000442474,0.0656645,209.841
1.02,-0.091758,0.0312389,0.0530673,-0.3884,0.995237,-0.599843,0.756358,-0.186028,-0.176474,0.863081,-0.100328,-0.0787051,-0.0159415,0.765289,-0.146309,-0.282288,0.831673,-0.114322,0.110811,0.00126971,-0.420211,-0.0861589,-0.0699543,-0.802521,0.00288267,-0.553507,1.65035,1.82165,-0.634617,-0.0190781,-0.655285,1.79989,1.78413,0.599734,-0.0242855,0.253043,0.938474,-2.86758,-0.129983,4.36912,-0.569365,2.1339,12.7145,16.2831,-1.27005,0.00118506,4.6174,0.338046,3.81421,12.4105,15.8218,-3.13117,-0.000668932,-1.09217,0.283056,-1.0615,7.83764,-2.08347,4.77984,-9.47984,-7.3068,4.02196,0.740412,0.548241,-5.579,-1.84934,168.736,42.2722,24.7177,-4.56294,2.3714,4.08328,54.6858,-44.8195,3.65952,-111.521,-44.5973,24.3708,0.00740698,75.0382,-81.1313,11.6437,-132.008,-52.0035,13.4729,-0.0516263,41.5713,-2.86537,12.2296,-10.6798,-12.9043,-7.17109,8.04158,0.00865036,2.36687,-9.44302,-0.968667,5.95599,-0.12189,-22.9272,0.651048,-17.6299,-9.68756,1.63205,2.58993,8.89468,22.3195,-12.3503,-80.0697,-187.793,5.7174,7.09435e-05,6.91238,-1.08892,-40.0496,-60.7329,-156.877,38.4178,0.000157838,11.5138,-8.4136,32.1937,-21.0163,-5.00225,-52.321,88.7006,237.006,45.1571,-74.0781,47.614,38.9078,-12.7684,0,0,1,1,-0.133451,0,-0.437641,-2.12055,4.67808,-0.550194,-261.733,577.4,-67.9087,-0.0945298,0,-0.76974,1.97728,-3.71155,-0.397726,-342.744,643.362,68.9422,0.000400277,0.0642339,175.82
1.03,-0.0880533,0.0310611,0.0538347,-0.379984,0.966725,-0.600884,0.800939,-0.18949,-0.15637,0.982219,0.0437236,-0.0908339,-0.0159297,0.812155,-0.143038,-0.248151,0.949704,0.0282081,0.083341,0.00126303,-0.429982,-0.0841697,-0.0773499,-0.726246,-0.0184523,-0.510941,1.56443,1.77228,-0.589881,-0.0190818,-0.645041,1.74799,1.76436,0.370462,-0.017775,0.0767444,0.841599,-2.85126,-0.104083,4.45806,-0.34617,2.0104,11.9138,14.4051,-1.21288,0.00118577,4.68653,0.327157,3.41371,11.8031,14.253,-2.747,-0.000667354,-0.977033,0.19892,-0.73956,7.62747,-2.13349,4.25663,-8.59283,-4.93674,4.47353,-0.000369057,1.02438,-5.18992,-1.97703,12.2828,14.2667,15.9589,-1.61247,1.0659,1.84993,15.2053,-24.2464,0.809173,-80.3716,-44.5252,23.0849,0.0220755,-12.0601,-51.6764,14.5825,-94.7684,-71.5653,14.9019,-0.017572,24.7892,-2.43416,11.6687,-8.87989,-13.4096,-7.06368,7.76164,-0.0323464,3.64822,-10.646,-1.5578,6.79139,-0.140629,-21.8268,0.310093,-17.4629,-7.62829,2.20993,2.31778,8.92334,22.1089,-10.7873,-80.4521,-194.373,4.24398,5.91102e-05,6.60448,-1.47652,-37.9662,-63.3756,-168.47,37.0828,0.000173952,9.14638,-8.57743,33.078,-18.0841,-3.86303,-49.3337,87.9089,210.519,44.6877,-71.752,47.2342,40.9785,-4.29368,0,0,1,1,-0.144472,0,-0.439224,-1.26515,3.77163,-0.342416,-166.661,496.843,-45.1069,-0.103442,0,-0.761893,1.70254,-4.91827,-0.379562,-242.262,699.841,54.0095,0.000355482,0.0623426,24.8244
1.04,-0.0865314,0.0309144,0.0528559,-0.372331,0.938433,-0.601693,0.846412,-0.19074,-0.137345,1.09331,0.168338,-0.102538,-0.0159178,0.85968,-0.139914,-0.217811,1.0614,0.153891,0.0595793,0.00125638,-0.438837,-0.0830382,-0.0814377,-0.651779,-0.0401735,-0.473308,1.48729,1.74396,-0.540677,-0.0262607,-0.630074,1.70019,1.74416,0.152194,-0.0146741,-0.0978843,0.765316,-2.82916,-0.0809055,4.5473,-0.125081,1.90252,11.1092,12.4614,-1.17044,0.00118636,4.75257,0.312392,3.03405,11.1694,12.5683,-2.37617,-0.000665614,-0.88557,0.113146,-0.408779,7.44663,-2.17213,3.76329,-7.71374,-2.83155,4.9204,-0.717889,1.49672,-4.78014,-2.01996,33.7339,-8.82333,15.7831,-3.34582,0.0206248,4.00462,47.9114,-18.4006,1.95998,-114.954,-44.6284,26.3576,0.0327479,-35.2859,-27.3828,14.0787,-105.718,-80.4261,20.9291,0.0101131,34.3392,0.393761,13.5855,-8.8579,-12.9054,-6.56856,7.18529,-0.0704114,1.54042,-11.1634,-2.45866,7.21061,-0.147559,-19.9271,1.17058,-16.6004,-8.51502,4.64343,1.71468,7.78807,21.667,-8.41342,-79.5613,-200.096,2.26738,8.20856e-05,4.70033,-2.12933,-34.4078,-66.4931,-181.166,34.6597,0.000162945,4.42635,-8.29317,33.8315,-14.7049,-1.63503,-45.6432,88.5173,168.821,43.1388,-66.8655,45.9603,44.698,11.1705,0,0,1,1,-0.154334,0,-0.440001,-0.251861,0.642011,-0.0670513,-206.675,526.827,-55.0216,-0.119273,0,-0.756021,0.108792,-0.375091,-0.0195692,-226.238,780.022,40.6952,0.000316336,0.0602696,38.6285
1.05,-0.0870022,0.0308847,0.050217,-0.365529,0.910606,-0.602331,0.892663,-0.189825,-0.119161,1.19645,0.272942,-0.114016,-0.015906,0.907676,-0.137003,-0.190911,1.16644,0.261458,0.0392836,0.00124974,-0.44725,-0.0827361,-0.0821423,-0.578784,-0.0620583,-0.440239,1.419,1.73253,-0.487159,-0.0401262,-0.610511,1.65685,1.72508,-0.0470772,-0.00296825,-0.263889,0.680166,-2.78272,-0.0637586,4.62518,0.0915892,1.81839,10.3136,10.4604,-1.14776,0.00118718,4.79958,0.291099,2.68997,10.5045,10.7566,-2.02957,-0.000663985,-0.841306,0.0302142,-0.0704639,7.29959,-2.18848,3.30686,-6.82857,-1.14334,5.35179,-1.38654,1.95633,-4.33316,-1.90826,-14.9746,-20.936,11.51,-6.69074,11.0554,7.67,31.2768,-1.09934,-2.04296,-136.901,-48.0527,30.9995,0.0329639,-82.516,-0.501975,11.783,-140.073,-82.338,29.1309,0.0172544,56.8425,7.29607,16.4412,-10.3351,-12.2564,-6.01294,7.2511,-0.130935,-2.47524,-11.1234,-3.3661,8.14984,-0.165924,-14.7989,2.05611,-14.9809,-8.00072,10.8415,1.36707,4.8514,20.5001,-5.82602,-77.1549,-199.503,0.390262,5.34369e-05,0.529,-2.36529,-30.042,-69.3107,-187.241,31.207,2.9721e-05,-1.47756,-7.79992,33.3758,-11.8909,1.19003,-41.6874,90.8476,116.534,39.9228,-59.0713,43.4236,49.3803,31.7834,0,0,1,1,-0.185475,0,-0.45099,0.671774,-2.45769,0.151593,-182.853,668.968,-41.2627,-0.161229,0,-0.746638,-0.745647,4.17066,0.0946206,-183.128,1024.3,23.2385,0.000297745,0.0583261,31.9508
1.06,-0.0889528,0.0310606,0.04608,-0.359528,0.883863,-0.602832,0.9394,-0.186859,-0.101559,1.29187,0.357596,-0.125455,-0.0158941,0.955725,-0.134328,-0.167015,1.26456,0.3503,0.0221086,0.0012431,-0.455811,-0.0832139,-0.0795094,-0.506977,-0.083824,-0.411339,1.3598,1.73275,-0.429649,-0.0598987,-0.586605,1.61846,1.70918,-0.195066,0.0175928,-0.413698,0.600158,-2.67431,-0.0500879,4.67369,0.29659,1.76013,9.54208,8.46541,-1.14386,0.00118771,4.80487,0.267446,2.38955,9.81135,8.88424,-1.7175,-0.000663687,-0.856082,-0.047785,0.263294,7.18068,-2.17658,2.88999,-5.92009,0.021998,5.75102,-1.97726,2.39056,-3.83935,-1.59043,-255.399,-42.8641,0.333937,-4.19054,14.2359,4.30311,-66.4828,25.7143,-7.12157,-146.395,-51.1444,35.1506,0.0238683,-202.45,40.2566,4.29038,-151.396,-83.4502,37.267,0.00607681,64.9883,11.0622,18.0156,-11.6784,-11.631,-5.43185,8.3784,-0.217389,-6.14377,-11.3109,-4.14024,9.89667,-0.205189,-9.2785,1.88748,-12.6068,-4.15012,20.1126,0.899423,-0.82639,18.3101,-3.86409,-73.5951,-188.274,-0.519149,4.18296e-05,-6.67094,-1.8215,-25.707,-71.2847,-180.764,26.9477,2.75828e-05,-7.77117,-7.18058,30.8324,-9.86313,3.64407,-37.2309,93.5754,61.2024,34.7715,-48.6437,39.519,53.5916,52.1217,0,0,1,1,-0.227406,0,-0.46983,0.428475,-8.4474,0.00179806,-48.8821,963.713,-0.20513,-0.199443,0,-0.73766,-0.186073,7.69303,-0.126256,-32.688,1351.46,-22.1799,0.000315106,0.0565388,259.432
1.07,-0.0918313,0.0314253,0.0406824,-0.353941,0.859131,-0.603243,0.986055,-0.182062,-0.0843444,1.37993,0.423423,-0.136945,-0.0158822,1.00311,-0.131836,-0.145691,1.35554,0.421066,0.00762837,0.00123647,-0.465149,-0.0844098,-0.0737932,-0.436156,-0.105225,-0.386163,1.30996,1.73909,-0.368662,-0.0845357,-0.558747,1.58543,1.69848,-0.287851,0.0364676,-0.539765,0.558657,-2.47318,-0.0410937,4.66543,0.479692,1.72149,8.80613,6.58267,-1.14905,0.00118813,4.73816,0.249231,2.13248,9.0985,7.0766,-1.44802,-0.000663412,-0.933793,-0.119591,0.571618,7.08204,-2.14013,2.51768,-4.98434,0.634022,6.09874,-2.46369,2.78575,-3.30344,-1.06921,-294.971,-12.8277,-0.774413,-4.31127,16.412,0.98699,-123.121,37.9265,-6.30896,-153.461,-55.0939,37.118,0.019479,-183.186,45.014,-3.002,-158.227,-79.5112,36.7563,0.00658692,69.7028,15.6615,18.4419,-9.58624,-9.9068,-4.33849,8.45858,-0.259297,-7.26514,-10.5209,-4.20057,9.96028,-0.199855,-4.42501,1.82096,-9.51593,-2.496,21.3412,0.692674,-8.42213,15.2841,-3.44052,-69.9395,-164.914,0.683389,4.24423e-05,-15.3728,-0.863587,-22.1256,-72.5398,-160.278,22.31,3.07034e-05,-11.9463,-5.66033,25.8671,-8.12843,4.93053,-31.7093,94.2133,13.1705,27.8534,-36.4023,34.4296,55.7674,64.5157,0,0,1,1,-0.236759,0,-0.479459,-0.266513,-14.6844,-0.325041,19.3787,1067.73,23.6344,-0.20127,0,-0.736629,-0.124043,8.37531,-0.170503,-18.6451,1258.9,-25.6285,0.000361707,0.0543859,295.74
1.08,-0.0951524,0.0319721,0.0343331,-0.348604,0.836534,-0.603584,1.03187,-0.175736,-0.0674736,1.461,0.472758,-0.148367,-0.0158703,1.04895,-0.12943,-0.126578,1.43927,0.475804,-0.00462088,0.00122983,-0.475682,-0.0861718,-0.0654903,-0.366149,-0.126134,-0.364157,1.26954,1.74675,-0.304889,-0.112813,-0.527447,1.55797,1.69424,-0.332101,0.0546772,-0.634925,0.533697,-2.25977,-0.034167,4.58121,0.632533,1.68708,8.10674,4.93353,-1.14222,0.00118856,4.58443,0.240595,1.91123,8.3731,5.47382,-1.22492,-0.000663105,-1.05326,-0.176194,0.830289,7.00076,-2.09083,2.20058,-4.04221,0.765727,6.37727,-2.82772,3.13005,-2.74576,-0.424053,-48.6536,4.62723,7.09233,-2.58718,16.9048,-2.16297,-50.321,15.8176,3.47583,-174.18,-56.5057,33.8667,0.0180036,-61.3482,17.1397,-0.88659,-182.907,-72.8413,31.8682,0.0156922,89.3585,13.8039,16.6275,-7.45055,-6.5712,-2.87388,7.05374,-0.239699,-8.43646,-8.67795,-3.789,8.06797,-0.150617,-1.41195,1.30068,-6.01751,-5.05097,15.664,0.394699,-16.2374,11.3429,-4.7426,-67.0849,-131.525,4.7864,4.31541e-05,-23.236,0.221136,-19.7365,-72.9895,-129.226,17.7642,3.74233e-05,-12.0938,-3.44713,18.6863,-6.02994,4.86352,-24.613,90.5684,-19.5651,19.6407,-23.441,28.2923,54.4845,65.4346,0,0,1,1,-0.212507,0,-0.475773,1.63509,-13.7884,0.154423,-104.025,877.228,-9.82444,-0.173524,0,-0.743826,-1.11736,6.3792,0.154133,-166.473,950.422,22.964,0.000373157,0.0518117,52.3071
1.09,-0.0986146,0.0326489,0.0273821,-0.343772,0.815502,-0.603887,1.07605,-0.168277,-0.051077,1.53536,0.508941,-0.159311,-0.0158584,1.09247,-0.127002,-0.10944,1.5157,0.51762,-0.0150937,0.00122321,-0.487424,-0.0882784,-0.0553188,-0.296744,-0.146556,-0.344612,1.23817,1.75245,-0.239152,-0.143434,-0.493317,1.53596,1.69655,-0.346221,0.0676841,-0.6951,0.483188,-2.10313,-0.03022,4.41883,0.745962,1.63966,7.43589,3.61828,-1.09435,0.00118899,4.35207,0.242806,1.71386,7.64321,4.18156,-1.04728,-0.00066273,-1.17419,-0.210665,1.01715,6.94046,-2.04219,1.95445,-3.13652,0.570076,6.57368,-3.06213,3.41297,-2.20092,0.230293,83.5207,7.09754,12.562,-10.365,10.7634,-7.65257,4.18792,-6.89354,13.2118,-176.578,-55.247,28.0545,0.0129265,-12.4829,-9.33322,8.57106,-184.92,-67.7463,26.0162,0.0163572,98.3445,13.7649,13.4557,-6.25094,-3.68444,-1.66749,5.91378,-0.209788,-9.56545,-6.65374,-3.17611,6.44711,-0.116785,-2.22895,0.452301,-2.50801,-6.28346,11.0248,-0.0269799,-23.076,6.74555,-7.32759,-64.9975,-93.2424,11.5259,7.23457e-05,-28.5557,0.958505,-18.1911,-71.9558,-94.2509,13.5638,0.000110805,-8.45449,-0.606112,10.1684,-3.33104,3.91803,-16.0465,81.7939,-33.4241,10.6242,-10.7846,21.2223,49.2829,54.954,0,0,1,1,-0.178786,0,-0.468387,2.68848,-9.07725,0.609154,-202.208,682.727,-45.8163,-0.14426,0,-0.752309,-0.962152,3.00303,0.265042,-239.57,747.738,65.994,0.000325921,0.0493255,86.4045
