time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
2.72,0.00464959,-0.0406985,-0.0690233,0.948556,0.962307,-0.50104,0.401452,0.0749325,0.115878,0.0237448,0.0772832,-0.0674972,-0.0230796,-0.286536,0.00179796,0.086755,0.107354,0.334714,0.0112922,-0.0251533,-0.221836,0.0534349,-0.0208697,-0.381132,-0.0627581,-0.233946,0.625039,1.16157,0.00139679,-0.000244118,-0.04011,-0.219108,-0.0599189,1.38714,1.23031,0.00236563,-0.0017668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.19671,0,-0.430389,8.23303e-11,-6.6163e-11,-1.2403e-11,-0.322022,0.258786,0.0485123,0.741289,0,-0.562697,-0.0669753,-0.555975,-0.0271505,88.9253,738.187,36.0486,6.37637e-05,0.0213366,0
2.725,0.00497965,-0.0411524,-0.0642957,0.955383,0.961597,-0.501265,0.402624,0.0746188,0.112882,0.0338242,0.0707355,-0.0699682,-0.0230796,-0.29148,0.000213491,0.086938,0.111768,0.333045,0.0147013,-0.0251533,-0.221196,0.0568777,-0.0251983,-0.379275,-0.0620779,-0.232249,0.622494,1.1618,0.00139679,-0.000244118,-0.0418241,-0.216911,-0.0603203,1.38371,1.22745,0.00236563,-0.0017668,0.066011,-0.0907657,0.945529,1.36528,-0.142088,-0.0450126,0.234379,-0.0627421,-0.599204,2.01587,-1.30955,-0.494199,0,-0.988958,-0.316893,0.0365851,0.882888,-0.333783,0.68182,0,0.128025,0.688566,-0.865728,0.371333,0.13604,0.339249,-0.50907,0.0465616,0,0,-0.342816,0.439384,-0.0802898,-0.68513,-0.571481,0,0,0.203128,-0.190756,0.086504,0.00402827,-0.027178,-0.0134205,-20.8549,-4.67315,-0.40508,16.9823,0.142305,-0.268169,0.02827,36.7314,-52.054,-7.15743,21.5778,-108.009,10.465,0.023434,10.2141,3.03535,7.13063,1.62479,-2.30508,-0.44838,1.91365,-0.0300814,0.0804949,-0.218441,-3.76589,-0.0314857,0.349891,0.29966,0.00853847,0.0174657,0.0707312,0.733144,6.48492,2.43447,2.1883,1.42905,0.112752,5.22717,-8.37701,-9.83949,66.0564,26.8392,4.70947,0,24.0016,3.81583,-13.2684,52.7131,-10.4215,2.76235,0,5.11476,-6.59333,-2.00301,8.19033,-2.35099,-3.85798,3.58498,7.56219,0,0,-14.5002,5.5154,1.28102,-22.3215,12.7781,0,0,0,0,1,1,1.19923,0,-0.431029,5.03924e-10,-4.56113e-10,-9.33707e-11,-0.589894,0.533927,0.1093,0.742563,0,-0.561467,-0.123339,-0.960925,-0.0492316,94.8139,738.687,37.8455,6.31223e-05,0.0212975,0.293372
2.73,0.00532803,-0.0414441,-0.0595071,0.962264,0.960922,-0.501487,0.403926,0.0740956,0.10964,0.045555,0.0648587,-0.0723214,-0.0230796,-0.295825,-0.00127558,0.0867892,0.117501,0.331115,0.0181794,-0.0251533,-0.220428,0.0601557,-0.029577,-0.377214,-0.0614565,-0.23065,0.620038,1.16223,0.00139679,-0.000244118,-0.0439007,-0.214576,-0.0606897,1.37973,1.22491,0.00236563,-0.0017668,0.0696767,-0.0583411,0.957701,1.37622,-0.134942,-0.0444488,0.260515,-0.104627,-0.648401,2.34616,-1.17536,-0.470651,0,-0.868949,-0.297814,-0.0297569,1.14645,-0.38589,0.695632,0,0.153599,0.655599,-0.875743,0.412284,0.124285,0.319959,-0.491145,0.0843726,0,0,-0.415317,0.466961,-0.0738847,-0.796738,-0.507591,0,0,0.172426,-0.164318,0.0825907,0.00131371,0.00879811,-0.0630917,-20.1775,-4.42882,-0.421412,16.4728,0.259057,-0.292608,0.0330705,37.409,-52.002,-7.47965,20.5675,-108.504,9.5026,0.0245878,9.22979,2.90794,6.90463,1.66241,-2.20153,-0.426844,1.91297,-0.0297417,0.0828547,-0.216255,-3.66975,-0.0272236,0.356817,0.321569,0.00841836,0.0200932,0.0691824,0.536451,6.45922,1.52889,2.23029,1.37541,0.159307,4.7856,-8.13581,-9.20069,64.0852,26.7186,4.8993,0,23.9381,3.88973,-13.5358,52.357,-10.6672,2.63986,0,5.13697,-6.67232,-1.2689,8.0428,-2.32655,-3.79633,3.72259,6.85967,0,0,-14.239,5.47016,1.64423,-22.1786,12.0853,0,0,0,0,1,1,1.20105,0,-0.431543,3.18543e-09,-3.2091e-09,-7.173e-10,-1.1614,1.17003,0.261525,0.74389,0,-0.560092,-0.178277,-1.33363,-0.0664414,98.5414,737.158,36.7251,6.27701e-05,0.0212972,0.260023
2.735,0.00568982,-0.0415743,-0.0546804,0.969201,0.960282,-0.501705,0.405349,0.0733691,0.106168,0.0588879,0.0596499,-0.0745522,-0.0230796,-0.299572,-0.0026674,0.086302,0.124542,0.328919,0.0217236,-0.0251533,-0.219531,0.0632669,-0.0339874,-0.374951,-0.0608932,-0.229145,0.617675,1.16282,0.00139679,-0.000244118,-0.0463332,-0.212105,-0.0610181,1.37519,1.22268,0.00236563,-0.0017668,0.072359,-0.026045,0.965346,1.38737,-0.128065,-0.0436523,0.284443,-0.145306,-0.694405,2.66658,-1.04176,-0.446155,0,-0.749259,-0.278365,-0.0974357,1.40824,-0.439227,0.708831,0,0.179284,0.622237,-0.882088,0.452498,0.112652,0.300977,-0.472532,0.118671,0,0,-0.486512,0.494311,-0.0656635,-0.907631,-0.447164,0,0,0.126886,-0.110901,0.0817844,0.0513615,-0.0412916,-0.0539119,-18.7631,-3.72847,-0.454017,15.1208,0.495169,-0.331391,0.0407986,38.1416,-51.2318,-7.54414,19.1766,-108.595,8.63115,0.0254597,7.54085,2.83538,6.77312,1.67685,-2.058,-0.39516,1.89594,-0.0290462,0.0854149,-0.211271,-3.50882,-0.0225678,0.364399,0.363514,0.0079579,0.0244846,0.0653817,0.00185012,6.33815,-0.613903,2.21534,1.2548,0.298384,3.69895,-7.2579,-7.30021,58.5753,26.0333,5.44203,0,23.8508,4.02177,-14.6068,51.4977,-11.2871,2.51011,0,5.18897,-6.82841,0.956654,7.67145,-2.26354,-3.68052,4.02914,5.57501,0,0,-13.4899,5.42384,2.46493,-21.8437,10.9771,0,0,0,0,1,1,1.20229,0,-0.431823,2.02196e-08,-2.20771e-08,-5.02829e-09,-2.52831,2.76057,0.628749,0.745266,0,-0.558616,-0.221628,-1.60111,-0.0752231,101.382,732.417,34.4103,6.25183e-05,0.0213299,0.20576
2.74,0.00605166,-0.0415461,-0.049869,0.976193,0.959673,-0.501916,0.406863,0.0724611,0.102514,0.0736852,0.0550919,-0.0766469,-0.0230796,-0.302722,-0.00395868,0.0854496,0.132871,0.326441,0.0253305,-0.0251533,-0.218505,0.0662074,-0.038374,-0.372497,-0.0603866,-0.227732,0.615413,1.16355,0.00139679,-0.000244118,-0.049103,-0.209497,-0.0612847,1.37011,1.22072,0.00236563,-0.0017668,0.0723682,0.00564569,0.962276,1.39845,-0.121791,-0.0421603,0.302938,-0.181596,-0.730906,2.95946,-0.911596,-0.418945,0,-0.630004,-0.258256,-0.17047,1.66573,-0.495662,0.721382,0,0.205229,0.588095,-0.877304,0.490856,0.101335,0.282574,-0.452387,0.146546,0,0,-0.553961,0.521431,-0.0533389,-1.01685,-0.392279,0,0,0.0582275,-0.0293487,0.0752833,-0.000567275,-0.0336155,-0.0468527,-16.3025,-2.70372,-0.509926,12.85,0.866904,-0.38888,0.0511397,38.1936,-50.263,-7.38114,17.9417,-108.359,7.82776,0.0258413,5.51392,2.49126,6.79837,1.6748,-1.88549,-0.356421,1.86825,-0.0274299,0.0880438,-0.204372,-3.27365,-0.0207405,0.364195,0.430076,0.00757865,0.0299233,0.0581507,-0.844919,5.90121,-4.24112,2.14492,1.09282,0.578177,2.18354,-5.42398,-3.83577,49.2772,24.3829,6.40004,0,23.9208,4.12256,-16.9472,50.3136,-12.2759,2.58232,0,5.27695,-6.98915,5.06429,7.09989,-2.14074,-3.63527,4.43055,4.60916,0,0,-12.118,5.48508,3.56011,-21.4542,10.5318,0,0,0,0,1,1,1.20236,0,-0.43188,2.26326e-07,-3.34894e-07,-6.93886e-08,-4.38328,6.48591,1.34385,0.746647,0,-0.557089,-0.246604,-1.7069,-0.075145,104.71,724.766,31.9073,6.22718e-05,0.0213844,0.115086
2.745,0.00639238,-0.0413703,-0.0451637,0.983239,0.959091,-0.502113,0.408433,0.0714176,0.0987635,0.0897144,0.0511435,-0.0785817,-0.0230796,-0.305274,-0.0051469,0.0841736,0.142457,0.323656,0.029002,-0.0251533,-0.217347,0.0689731,-0.0426339,-0.369865,-0.0599334,-0.22641,0.613262,1.1644,0.00139679,-0.000244118,-0.0521758,-0.206753,-0.0614624,1.36449,1.21902,0.00236563,-0.0017668,0.0681436,0.0351517,0.941071,1.40917,-0.116327,-0.0392695,0.313856,-0.208716,-0.750084,3.20585,-0.789681,-0.386945,0,-0.5104,-0.237643,-0.255206,1.91729,-0.557042,0.734293,0,0.231613,0.55315,-0.851983,0.526355,0.0906308,0.264398,-0.430234,0.169592,0,0,-0.614551,0.548856,-0.0355383,-1.12412,-0.33962,0,0,-0.00330026,0.0407722,0.055032,-0.0135858,-0.0481953,-0.0738272,-15.5663,-1.34689,-0.575254,11.585,1.14965,-0.416129,0.0630954,39.0925,-49.0755,-6.99915,16.3331,-107.878,7.12156,0.0256331,4.19633,1.92926,7.13578,1.71813,-1.68877,-0.308214,1.85711,-0.0253803,0.0929431,-0.198044,-2.96774,-0.0381809,0.338582,0.5325,0.00574494,0.0350809,0.0451363,-1.69987,5.09324,-9.07606,2.07142,0.946265,0.981177,0.707703,-2.55464,1.10782,37.2249,21.7434,7.6446,0,24.3654,4.0836,-20.5514,49.1843,-13.642,2.75502,0,5.38386,-7.06254,10.9148,6.39899,-1.98584,-3.41655,4.87209,3.22386,0,0,-10.1106,5.7069,4.78839,-21.186,9.96552,0,0,0,0,1,1,1.20166,0,-0.431837,8.29826e-07,-4.67792e-06,-7.65359e-07,-2.47654,13.9608,2.28415,0.748017,0,-0.555536,-0.251487,-1.66169,-0.0676766,108.23,715.128,29.1254,6.20186e-05,0.021449,0.112515
2.75,0.0066906,-0.0410672,-0.0406852,0.990337,0.958533,-0.502284,0.410019,0.0703101,0.0950407,0.106674,0.0477387,-0.0803253,-0.0230796,-0.307216,-0.00623303,0.0823838,0.153273,0.320529,0.0327423,-0.0251533,-0.216054,0.0715623,-0.0466209,-0.367073,-0.0595299,-0.225173,0.611233,1.16533,0.00139679,-0.000244118,-0.0555013,-0.203866,-0.0615204,1.35834,1.21757,0.00236563,-0.0017668,0.0596442,0.0606179,0.895691,1.41953,-0.111596,-0.0343636,0.317394,-0.221489,-0.744545,3.39197,-0.680964,-0.348722,0,-0.388573,-0.217225,-0.357962,2.16322,-0.625252,0.748069,0,0.258533,0.517837,-0.797409,0.55835,0.0807017,0.247315,-0.405873,0.185711,0,0,-0.665104,0.57739,-0.0115964,-1.23005,-0.289792,0,0,-0.0115628,0.0349263,0.0274572,-0.0288677,-0.0113953,-0.0428142,-16.8073,0.772116,-0.767761,11.459,1.39368,-0.430288,0.0753534,41.036,-47.3372,-6.44289,14.2514,-107.149,6.51091,0.0247463,3.63518,1.0092,7.50301,1.7436,-1.45615,-0.251194,1.84723,-0.0230559,0.0993128,-0.191139,-2.58853,-0.0577767,0.299771,0.661611,0.00283579,0.040398,0.0282992,-2.46779,3.83144,-14.7724,1.98,0.841628,1.49037,-0.360924,1.18593,7.00463,24.1799,18.4328,8.89951,0,25.2482,3.73997,-25.0319,48.5001,-15.3997,2.90546,0,5.39049,-6.92036,17.8687,5.6473,-1.79322,-2.95848,5.33711,1.29199,0,0,-7.57269,6.08056,5.96983,-21.1993,9.18061,0,0,0,0,1,1,1.20182,0,-0.431925,-2.80894e-06,-2.59084e-05,-4.43159e-06,2.79284,25.7599,4.40619,0.749409,0,-0.553957,-0.242584,-1.5306,-0.0560157,111.522,703.654,25.7517,6.17543e-05,0.0215144,0.0700264
2.755,0.00692713,-0.0406683,-0.0365761,0.997484,0.957996,-0.502419,0.411597,0.0692323,0.0914931,0.124239,0.0447947,-0.0818464,-0.0230796,-0.308528,-0.00722566,0.0799682,0.165302,0.317018,0.0365553,-0.0251533,-0.214627,0.0739785,-0.0501613,-0.364141,-0.0591712,-0.224011,0.609337,1.16629,0.00139679,-0.000244118,-0.0590162,-0.200827,-0.0614292,1.35166,1.21635,0.00236563,-0.0017668,0.0473053,0.0797751,0.821828,1.42943,-0.107388,-0.0269117,0.315589,-0.215559,-0.709522,3.51287,-0.5888,-0.304224,0,-0.262333,-0.198526,-0.483122,2.40572,-0.70225,0.762596,0,0.285485,0.483235,-0.708065,0.586587,0.0717355,0.232523,-0.379188,0.192171,0,0,-0.702968,0.607793,0.0182528,-1.33605,-0.243889,0,0,-0.0117717,0.0203252,0.00287515,0.0144833,-0.0224837,0.00248962,-18.1386,3.40887,-1.12016,11.2449,1.79183,-0.481898,0.0865955,42.8268,-45.4164,-5.82223,12.1501,-106.166,5.87492,0.0230896,3.16345,-0.443806,7.67266,1.67393,-1.19125,-0.190054,1.81395,-0.0203342,0.105034,-0.181822,-2.17815,-0.0650214,0.263839,0.787409,0.000173279,0.0455234,0.0119841,-3.16323,2.09292,-20.5892,1.82702,0.778091,2.05458,-0.919559,5.42585,12.9487,11.9753,14.9837,9.85907,0,26.4724,2.90612,-29.6717,48.54,-17.5925,2.88415,0,5.12359,-6.4316,24.9456,4.90267,-1.52795,-2.35536,5.8414,-0.732894,0,0,-4.69997,6.52928,6.94115,-21.5679,8.76023,0,0,0,0,1,1,1.2024,0,-0.432011,-2.38931e-05,-0.000128424,-2.41385e-05,7.68602,41.3118,7.76494,0.750874,0,-0.552293,-0.225602,-1.35835,-0.0440154,114.648,690.302,22.3682,6.14447e-05,0.0215762,0.0357971
2.76,0.00708458,-0.0402172,-0.0329817,1.00468,0.957479,-0.502502,0.413152,0.0682902,0.0882692,0.142102,0.0422253,-0.083121,-0.0230796,-0.309178,-0.00814563,0.0768108,0.178544,0.313067,0.0404404,-0.0251533,-0.213072,0.0762338,-0.0530779,-0.361085,-0.0588508,-0.222907,0.607587,1.16723,0.00139679,-0.000244118,-0.0626485,-0.197625,-0.0611644,1.34444,1.21535,0.00236563,-0.0017668,0.0314891,0.0902397,0.718882,1.43856,-0.103497,-0.0166388,0.310992,-0.18843,-0.644779,3.57275,-0.513881,-0.254929,0,-0.12997,-0.183995,-0.63148,2.64842,-0.790213,0.777017,0,0.311103,0.451077,-0.583338,0.6111,0.0640958,0.220746,-0.349981,0.188507,0,0,-0.726468,0.64044,0.0529585,-1.44389,-0.200088,0,0,-0.00967742,0.0291179,-0.0228296,0.0447084,-0.0497075,0.0416927,-20.5815,6.26294,-1.67125,11.0353,2.75214,-0.677636,0.0969477,44.3612,-43.109,-5.17018,10.0593,-104.898,5.18247,0.0214348,3.77674,-2.73532,7.42358,1.39693,-0.901075,-0.13109,1.74544,-0.016797,0.109203,-0.170069,-1.76768,-0.073864,0.235201,0.929642,-0.000986658,0.0524538,-0.00473308,-3.42437,-0.116139,-25.6835,1.61113,0.93821,2.60866,-1.17398,9.64695,17.8384,1.95009,12.0578,10.305,0,27.8398,1.43684,-33.5653,49.4147,-20.2918,2.52775,0,4.42281,-5.51381,31.0387,4.1943,-1.13165,-1.84922,6.4118,-1.83409,0,0,-1.73285,6.93359,7.55797,-22.2613,9.99446,0,0,0,0,1,1,1.20301,0,-0.432076,-8.58856e-05,-0.000610274,-0.0001088,9.99468,71.0189,12.6612,0.752447,0,-0.550495,-0.20257,-1.16375,-0.0327501,117.498,675.017,18.9962,6.10607e-05,0.0216349,0.0875823
2.765,0.00715641,-0.0397689,-0.0300294,1.01191,0.956985,-0.50252,0.414678,0.0675892,0.0854913,0.160015,0.0399573,-0.0841381,-0.0230796,-0.309132,-0.00902969,0.0728143,0.193021,0.308609,0.0443886,-0.0251533,-0.211405,0.0783514,-0.0552187,-0.357925,-0.0585586,-0.221849,0.605997,1.16813,0.00139679,-0.000244118,-0.0663242,-0.19425,-0.0607106,1.33666,1.2146,0.00236563,-0.0017668,0.0143673,0.0896591,0.590465,1.44662,-0.0988061,-0.00359556,0.305122,-0.140195,-0.555586,3.5825,-0.453592,-0.203404,0,0.00922828,-0.176811,-0.799307,2.89549,-0.891672,0.789655,0,0.333217,0.423508,-0.428144,0.632071,0.0584376,0.2115,-0.317922,0.179336,0,0,-0.735132,0.675108,0.0907484,-1.55519,-0.150116,0,0,-0.0183784,0.0360412,-0.0487697,0.0279865,-0.046925,0.0277611,-24.1953,7.72295,-2.11373,10.2307,4.66145,-1.11289,0.107168,45.1804,-40.5589,-4.47993,8.08229,-103.265,4.46984,0.020722,6.01046,-5.51948,6.93087,0.872879,-0.591287,-0.0722651,1.64376,-0.0126631,0.112729,-0.155795,-1.43684,-0.129638,0.199186,1.10254,-0.00196958,0.0608763,-0.0234659,-3.14431,-2.42385,-29.0244,1.31406,1.46662,3.02289,-1.4108,13.2278,20.7314,-5.31316,10.2977,10.0723,0,29.2758,-0.636565,-35.7516,51.1074,-23.5877,1.55428,0,3.312,-4.24277,35.1556,3.52163,-0.601491,-1.29902,7.08449,-2.62691,0,0,1.08617,7.11409,7.90626,-23.098,11.8818,0,0,0,0,1,1,1.20354,0,-0.432171,-0.000149158,-0.00275386,-0.000367885,6.73226,124.296,16.6045,0.75413,0,-0.548616,-0.173425,-0.951905,-0.0224235,119.804,657.587,15.4904,6.06213e-05,0.0216892,0.0881538
