Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
All Timesteps RMSE,0.0296774,0.0222685,0.0119313,0.020047,0.0193689,0.00741831,0.00662371,0.00597173,0.00791701,0.00712711,0.0318128,0.0179222,0.0150211,0.0158304,0.0147169,0.0159382,0.0106553,0.0166227,0.0231713,0.0110265,0.00792394,0.00811678,0.0188025,0.0128252,0.0131784,0.00913972,0.00618849,0.00832564,0.0132427,0.0104036,0.0199567,0.0122109,0.0107047,0.0111029,0.0103017,0.0129285,0.0116288,0.0148949,0.0140525,0.0101575,0.00692839,0.00722218
0,0.0320406,0.0194244,0.0127063,0.0111585,0.0163687,0.0141242,0.00343138,0.0111562,0.00672268,0.00389377,0.047457,0.0143122,0.0130625,0.0130769,0.023227,0.0125176,0.0052316,0.00320041,0.0483759,0.00862722,0.0091717,0.00963388,0.0245628,0.024092,0.0162748,0.0108107,0.00627539,0.0117727,0.00647965,0.0129467,0.0285765,0.00656184,0.00863205,0.00911042,0.00682996,0.00455947,0.01037,0.00955021,0.00999075,0.00681723,0.00725998,0.00906424
1,0.0322434,0.0201033,0.0118227,0.0123093,0.0182583,0.0121615,0.00412866,0.0088919,0.00620143,0.00491733,0.0471626,0.0145103,0.0119667,0.0132253,0.0216106,0.0145273,0.00444379,0.00567634,0.0476222,0.00771962,0.00819493,0.00906165,0.0247354,0.0239429,0.0169743,0.0120142,0.00645199,0.0135902,0.00673124,0.0117964,0.0297685,0.00634811,0.00400071,0.00917875,0.00563666,0.00641972,0.0136016,0.011397,0.012046,0.00724479,0.00653169,0.00795988
2,0.0326788,0.0206797,0.0113561,0.0132862,0.0226166,0.0102566,0.00473472,0.00699877,0.0057389,0.00589874,0.0480236,0.0147279,0.0126268,0.0151895,0.0221449,0.0161745,0.00592963,0.00764375,0.0489903,0.00705319,0.00704991,0.00827516,0.0247396,0.0233518,0.0186079,0.0123339,0.0067428,0.0148049,0.00767381,0.0107913,0.0293602,0.00590904,0.00681,0.0126975,0.00704687,0.00805816,0.0167836,0.0146371,0.00940685,0.00747532,0.00602521,0.00719431
3,0.0334041,0.0210769,0.0113352,0.0142552,0.0264123,0.00881278,0.00505737,0.00576911,0.00529659,0.00687316,0.0487045,0.0149561,0.0135075,0.0170861,0.0232132,0.0172281,0.00712007,0.00838634,0.0508069,0.0067681,0.00561752,0.00719263,0.0247096,0.0223578,0.020698,0.0118134,0.0067339,0.0154401,0.00888336,0.00979611,0.0267919,0.00557639,0.0107194,0.0162842,0.0102596,0.00956857,0.0188783,0.0183325,0.00767948,0.00743566,0.0054451,0.00646463
4,0.0343391,0.0213536,0.0117803,0.0153711,0.0290334,0.00827495,0.0048279,0.00531574,0.00486837,0.00787824,0.0488035,0.0151774,0.014535,0.0183388,0.0243663,0.0179314,0.00717712,0.00851241,0.0521674,0.00714001,0.00386121,0.00568493,0.0248332,0.0211701,0.0239602,0.0106564,0.00613683,0.0154769,0.0101902,0.00877947,0.0218168,0.00573939,0.0112587,0.0171261,0.0132167,0.0109242,0.019547,0.0211631,0.0114548,0.0068428,0.00451277,0.00551799
5,0.0350778,0.0216823,0.0125554,0.016667,0.0304975,0.00862398,0.00409349,0.00545791,0.00460947,0.00879038,0.04854,0.0154669,0.0157134,0.0189041,0.0254112,0.0189912,0.00671405,0.00896617,0.0526606,0.00826929,0.0021504,0.00375073,0.0251993,0.0199531,0.0274351,0.00924156,0.00493394,0.0148891,0.0114346,0.00771821,0.0167659,0.00667052,0.00833023,0.0154418,0.0153774,0.0119052,0.0194246,0.0218972,0.0128378,0.00530832,0.00345711,0.00446227
6,0.0351053,0.022122,0.0132888,0.0179599,0.0310586,0.00952639,0.00402851,0.00611557,0.00485081,0.00945892,0.0482309,0.0159498,0.0167825,0.0191652,0.026079,0.0206638,0.00677715,0.00998994,0.0521518,0.00975083,0.00207156,0.00210776,0.0256532,0.0184185,0.0294926,0.00827773,0.00434537,0.0138087,0.0123891,0.00668811,0.0148317,0.00814796,0.00459698,0.0134151,0.0163925,0.013154,0.0192565,0.0206377,0.0117463,0.00321509,0.00424987,0.00448459
7,0.0343974,0.0225212,0.0135811,0.0188575,0.0311119,0.0111343,0.0053305,0.00753124,0.00553048,0.009853,0.0476227,0.0165442,0.0174901,0.0195327,0.0261714,0.02199,0.00706876,0.010911,0.0506101,0.0109842,0.00347273,0.00256322,0.0259337,0.0160484,0.0297372,0.00866405,0.00548818,0.0125311,0.0127636,0.00619307,0.0144541,0.00930997,0.00309187,0.0119517,0.0159544,0.0150348,0.0194575,0.0189523,0.0104986,0.00435233,0.00687463,0.00596906
8,0.0335252,0.0227823,0.0132999,0.0190691,0.0310499,0.0137732,0.00658518,0.00979485,0.00625614,0.0100209,0.0460441,0.017006,0.0178206,0.0200998,0.0257622,0.0217912,0.00694913,0.0113588,0.048108,0.011732,0.00499786,0.00400376,0.0259891,0.0130281,0.0289715,0.0105727,0.00673327,0.0113728,0.0123661,0.00710384,0.0132155,0.0094155,0.00355697,0.0115445,0.0148227,0.0166053,0.0200933,0.0184718,0.00922967,0.00830154,0.00917637,0.00741424
9,0.0330299,0.0229986,0.0126847,0.0186627,0.0310474,0.0167656,0.00699485,0.0120832,0.00680845,0.01003,0.0438358,0.0172277,0.0178983,0.0207158,0.0250959,0.0199638,0.0069956,0.011662,0.0448894,0.0121835,0.00661947,0.00521244,0.0259884,0.0104786,0.0280381,0.0131183,0.00721595,0.0105601,0.0113272,0.00918397,0.0114096,0.00869211,0.00514964,0.0129234,0.0141718,0.0173836,0.0207814,0.0194579,0.0084088,0.0118439,0.010242,0.0080215
10,0.0329119,0.0233239,0.0120716,0.0179944,0.0309653,0.018545,0.00678652,0.0130036,0.00709434,0.00989505,0.0425489,0.0173629,0.0177985,0.0212074,0.0243487,0.0176981,0.00827998,0.0121379,0.0414479,0.0125923,0.00809594,0.00600838,0.0260188,0.00941148,0.027151,0.0149651,0.00730903,0.0100292,0.0100592,0.0111918,0.00983946,0.00841702,0.00662367,0.0142848,0.0138127,0.0179733,0.0211863,0.0209717,0.00837264,0.0140651,0.0102236,0.00786778
11,0.0327708,0.0238348,0.0115177,0.017385,0.0305524,0.0179291,0.00641219,0.0118603,0.00707326,0.00961876,0.0427279,0.0176281,0.01754,0.0214443,0.02357,0.0167451,0.0108,0.0127355,0.0384372,0.0129543,0.00875033,0.00619892,0.0259505,0.0101629,0.0260025,0.0150456,0.00698551,0.00943548,0.00901406,0.0121875,0.00878859,0.00946287,0.00728166,0.0138732,0.0127247,0.0189628,0.0213783,0.0220903,0.00811562,0.0148341,0.009712,0.00726549
12,0.0323257,0.0244754,0.0108556,0.0169184,0.029715,0.0149946,0.00599773,0.00924423,0.00684545,0.00930605,0.0436281,0.0180449,0.0171689,0.0213336,0.0228183,0.0176178,0.0134504,0.0133164,0.0364484,0.0131406,0.00816871,0.00566444,0.0255713,0.0121862,0.0242524,0.0135694,0.00577554,0.00868328,0.00859077,0.0119386,0.00858734,0.0111895,0.00745909,0.011927,0.0106709,0.0201419,0.0215062,0.0225295,0.00733151,0.0141891,0.00908191,0.0063705
