time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0,0.0454094,-0.00702357,0.143125,-0.112498,0.89656,-0.248598,0.478881,-0.103848,-0.324802,0.25277,0.12289,0.155325,-0.0192084,-0.302627,-0.0901683,-0.301143,0.325587,0.536591,0.541876,-0.0192093,-0.234383,0.0801354,-0.196646,-0.0623675,-0.25208,0.107116,0.531374,1.71006,0.115768,-0.277669,0.107007,0.894842,1.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.153672,0,-0.146288,-0.129886,0.913405,0.0286012,-39.7176,279.309,8.74592,0,0,0,0,0,0,0,0,0,0.000649759,0.0485377,0
0.01,0.04767,-0.0231873,0.140823,-0.0978667,0.900125,-0.248243,0.481707,-0.0860829,-0.308105,0.278178,0.0791558,0.111688,-0.019201,-0.316106,-0.107783,-0.288962,0.33521,0.529088,0.52058,-0.0192019,-0.233936,0.10935,-0.195261,-0.063445,-0.254721,0.0983101,0.530121,1.70418,0.10358,-0.266348,0.0978436,0.884028,1.74638,0.226068,-1.61638,-0.230258,1.46317,0.356488,0.0354246,0.28256,1.77648,1.66966,2.54082,-4.37339,-4.36374,0.000742462,-1.34789,-1.76152,1.21808,0.962304,-0.750236,-2.12954,0.000741265,0.0447252,2.92151,0.138459,-0.107754,-0.26411,-0.880569,-0.125241,-0.588589,-1.2188,1.13214,-0.916297,-1.08137,0.38744,-33.383,25.1281,-2.35013,0.635228,-0.675959,-0.0961259,-56.7617,14.2788,-1.05621,8.99643,7.06075,-0.0644679,-7.30376e-05,15.1878,1.38393,-0.0139103,-1.54904,-0.0820141,0.0580397,3.70939e-05,12.5883,-9.95588,1.41164,0.273085,-1.24062,-0.158351,0.449499,0.00519899,-2.48314,-0.31087,0.263769,-0.482008,0.0235507,-1.6924,3.56375,-3.96002,-1.46312,-4.52216,0.917217,-3.35531,1.07931,-4.59934,3.81651,71.0992,20.9511,6.38658e-06,31.0819,5.63752,9.90666,43.7768,-54.3072,-31.8787,6.41843e-06,-2.73566,-7.47143,3.27751,8.06458,-1.30656,13.3626,-4.73207,7.06966,6.96196,0.375938,12.1021,-23.454,-1.55519,0,0,1,0,0.158255,0,-0.14606,-0.131962,0.828742,0.0187227,-49.0457,308.015,6.95859,0,0,0,0,0,0,0,0,0,0.000470563,0.0431083,41.8598
0.02,0.0497615,-0.0389947,0.138124,-0.0833814,0.903238,-0.247797,0.484197,-0.0682102,-0.291869,0.303968,0.0425318,0.0701457,-0.0191936,-0.326477,-0.124835,-0.275791,0.349211,0.516155,0.496097,-0.0191945,-0.233762,0.137818,-0.193549,-0.0637161,-0.257493,0.0908407,0.528396,1.699,0.0920879,-0.254989,0.0898909,0.870869,1.7501,0.209144,-1.58074,-0.269858,1.44853,0.311266,0.0445967,0.249007,1.78727,1.62367,2.57898,-3.6624,-4.15423,0.000742526,-1.03707,-1.70514,1.31715,1.40007,-1.29331,-2.44832,0.000741329,0.0173686,2.84679,0.171234,-0.0271081,-0.277175,-0.746943,-0.172562,-0.517892,-1.14918,1.1359,-0.795276,-1.31591,0.371888,-29.3674,25.0523,-2.02801,0.0697562,-0.635499,-0.385366,-54.274,12.3329,-0.839068,3.39383,8.0852,0.147158,-7.1775e-05,14.252,0.672509,0.00824505,-1.38069,-0.0634292,0.0363128,3.27439e-05,14.9163,-11.4652,1.25298,0.116399,-1.27955,-0.159081,0.461742,0.00475511,-2.58341,-0.407555,0.247823,-0.41478,0.0221202,-1.85539,3.7743,-3.84278,-1.62204,-4.01951,0.876439,-3.52951,0.857437,-4.86953,3.08275,70.9899,21.497,5.40521e-06,31.6632,5.73112,9.7133,44.2685,-54.4956,-31.5604,5.44024e-06,-2.55231,-7.84901,3.07882,8.20333,-1.16879,13.4701,-4.88697,7.13222,6.98384,0.0865562,12.4979,-23.3408,-1.7474,0,0,1,0,0.16359,0,-0.145747,-0.129513,0.747412,0.0100919,-58.9199,340.024,4.59114,0,0,0,0,0,0,0,0,0,0.000368107,0.0384559,38.6618
0.03,0.0516674,-0.0544247,0.135041,-0.0690583,0.905949,-0.247264,0.486334,-0.0502517,-0.276119,0.330066,0.0130068,0.0307531,-0.0191862,-0.333681,-0.141313,-0.261648,0.367638,0.497773,0.468458,-0.0191871,-0.233844,0.165501,-0.191529,-0.0631668,-0.260382,0.0847183,0.526181,1.69453,0.0812945,-0.243621,0.0831879,0.855376,1.75364,0.190591,-1.543,-0.308286,1.43231,0.271071,0.0533611,0.213712,1.79584,1.57497,2.60981,-2.9525,-3.93926,0.00074258,-0.72044,-1.64783,1.41428,1.84276,-1.83826,-2.76393,0.000741383,-0.00815449,2.7683,0.202022,0.0549252,-0.288863,-0.612242,-0.221432,-0.44657,-1.07934,1.13677,-0.670297,-1.54932,0.354414,-24.9624,24.0743,-1.89961,0.199148,-0.310838,-0.441581,-51.9685,9.85389,-0.47729,-2.75074,8.90888,0.294812,-7.02229e-05,13.705,-0.0151371,-0.0140069,-1.2481,-0.0384945,0.0163243,2.7749e-05,17.417,-13.8153,1.12117,0.0561845,-1.33304,-0.168495,0.510627,0.00319083,-2.65293,-0.572529,0.21915,-0.336373,0.0207107,-2.37528,4.44526,-3.40916,-1.7887,-3.50282,0.853731,-3.97026,0.100475,-5.72067,0.897264,70.3596,23.0055,4.48331e-06,33.3984,6.01189,9.1498,45.571,-54.9147,-30.4979,4.52132e-06,-1.90083,-9.00711,2.39599,8.57263,-0.722785,13.7308,-5.31913,7.2614,7.01792,-0.841426,13.7283,-22.8533,-2.27318,0,0,1,0,0.168789,0,-0.145395,-0.124189,0.674066,0.00293039,-69.009,374.562,1.62835,0,0,0,0,0,0,0,0,0,0.000319793,0.0346231,34.7367
0.04,0.0533358,-0.0694102,0.131618,-0.054914,0.908309,-0.246645,0.488074,-0.0322833,-0.260941,0.356254,-0.00948228,-0.00633888,-0.0191787,-0.337545,-0.15719,-0.24659,0.390623,0.473899,0.437769,-0.0191797,-0.234115,0.192284,-0.189269,-0.0617603,-0.263342,0.0799689,0.523435,1.69079,0.0712029,-0.232337,0.0778578,0.837598,1.75696,0.166838,-1.49854,-0.342378,1.41443,0.236043,0.0618984,0.174009,1.79685,1.51777,2.61878,-2.2489,-3.7092,0.000742625,-0.386457,-1.58771,1.50578,2.29847,-2.38741,-3.06891,0.000741428,-0.0271628,2.67823,0.225982,0.140652,-0.296091,-0.474934,-0.274623,-0.373956,-1.00916,1.12835,-0.533014,-1.77785,0.331682,-20.0887,21.7603,-1.83424,0.384886,-0.531032,-0.519117,-49.8305,6.87287,0.025424,-9.39004,9.45477,0.370936,-6.79698e-05,13.5804,-0.616459,-0.106848,-1.16992,-0.00603621,-0.000951558,2.18266e-05,20.0732,-17.3538,1.04332,0.110536,-1.40076,-0.187876,0.60281,0.000171123,-2.67343,-0.831767,0.172218,-0.241774,0.0192979,-3.35125,5.69085,-2.47084,-1.97509,-3.01285,0.846922,-4.6569,-1.44153,-7.34731,-3.02847,68.6403,25.5329,3.62095e-06,36.4628,6.51839,8.15099,47.5418,-55.3454,-28.3927,3.66207e-06,-0.582401,-11.1562,1.01321,9.14661,0.143275,14.0573,-6.00212,7.40083,7.0286,-2.63285,16.0214,-21.634,-3.12396,0,0,1,0,0.173777,0,-0.145041,-0.118068,0.613983,-0.00278707,-78.9841,410.735,-1.86446,0,0,0,0,0,0,0,0,0,0.000306657,0.0353139,29.6839
0.05,0.054669,-0.0838265,0.127947,-0.0409672,0.910368,-0.245941,0.489348,-0.0144589,-0.246498,0.382139,-0.0251073,-0.0408776,-0.0191713,-0.337764,-0.172416,-0.230717,0.418362,0.44449,0.40424,-0.0191722,-0.234445,0.21795,-0.186908,-0.0594391,-0.266289,0.0766253,0.520089,1.68779,0.0618141,-0.221317,0.0741298,0.817656,1.75996,0.133325,-1.44164,-0.367086,1.39468,0.205914,0.0703676,0.12744,1.78243,1.44429,2.5885,-1.5625,-3.45387,0.000742661,-0.0218289,-1.52253,1.58729,2.77389,-2.94086,-3.35283,0.000741465,-0.0329868,2.56667,0.236114,0.232118,-0.294658,-0.334361,-0.334644,-0.299948,-0.938876,1.10202,-0.3728,-1.99419,0.300442,-15.1979,17.8426,-1.58748,0.261283,-0.531783,-0.561223,-47.786,3.4538,0.656459,-16.4088,9.66099,0.378101,-6.46621e-05,13.6871,-1.03561,-0.282386,-1.11379,0.0368448,-0.0148664,1.42306e-05,22.6819,-22.1714,1.05236,0.265308,-1.48889,-0.217685,0.733871,-0.00439304,-2.62656,-1.20648,0.0996756,-0.124109,0.0174839,-4.71482,7.4238,-0.954325,-2.18705,-2.5581,0.851665,-5.50265,-3.79551,-9.68705,-8.45959,65.3374,28.7198,2.81758e-06,40.5159,7.19857,6.75351,49.5811,-55.3122,-25.2269,2.86157e-06,1.39088,-14.1868,-1.07748,9.78128,1.4256,14.2397,-6.72189,7.47091,6.97352,-5.27573,19.2486,-19.3289,-4.12446,0,0,1,0,0.17851,0,-0.144719,-0.113286,0.572839,-0.00735031,-88.5435,447.728,-5.74496,0,0,0,0,0,0,0,0,0,0.000312952,0.0363571,23.5058
0.06,0.0555308,-0.0975005,0.12418,-0.0272392,0.912172,-0.245152,0.490072,0.00298582,-0.233024,0.407178,-0.0341986,-0.0725444,-0.0191639,-0.33393,-0.186921,-0.214169,0.451059,0.40955,0.368189,-0.0191648,-0.234636,0.242198,-0.184654,-0.0561398,-0.269093,0.0747057,0.51607,1.68554,0.0531227,-0.210825,0.0723266,0.795781,1.76255,0.0861771,-1.3674,-0.376629,1.37281,0.180333,0.0788843,0.0724136,1.74448,1.34742,2.5039,-0.909127,-3.16668,0.000742689,0.38333,-1.45054,1.65482,3.2697,-3.49399,-3.6051,0.000741494,-0.019078,2.4248,0.22534,0.32993,-0.280402,-0.191964,-0.401863,-0.225239,-0.869141,1.04927,-0.180314,-2.18748,0.259198,-10.9511,12.4552,-0.900194,0.307833,-0.451562,-0.0708618,-45.7682,-0.331485,1.40173,-23.6303,9.49508,0.329712,-6.01272e-05,13.7759,-1.18794,-0.538148,-1.03714,0.0933041,-0.0253485,4.08142e-06,24.8595,-27.9596,1.17709,0.492043,-1.60313,-0.257103,0.890835,-0.0103285,-2.49167,-1.69432,-0.00313347,0.0208314,0.0146493,-6.23653,9.38435,1.03482,-2.41303,-2.14716,0.86725,-6.40626,-6.72596,-12.4125,-14.7303,60.2175,31.9708,2.07306e-06,44.782,7.93995,5.02938,50.8015,-54.1317,-21.277,2.11944e-06,3.76334,-17.7005,-3.61826,10.2502,2.99332,14.0063,-7.10662,7.40395,6.81339,-8.49922,22.8929,-15.6829,-4.9775,0,0,1,0,0.182948,0,-0.14446,-0.111208,0.553515,-0.0112143,-97.4175,484.874,-9.82359,0,0,0,0,0,0,0,0,0,0.000327752,0.0377046,16.6184
0.07,0.0557689,-0.110236,0.120518,-0.0137524,0.91376,-0.244277,0.490156,0.019758,-0.220791,0.430744,-0.0372681,-0.101014,-0.0191564,-0.325619,-0.200632,-0.197118,0.488836,0.369197,0.330011,-0.0191574,-0.234451,0.264676,-0.182763,-0.0518155,-0.271598,0.0741867,0.511341,1.68403,0.0451126,-0.201182,0.0728128,0.772338,1.76465,0.0238118,-1.27355,-0.366281,1.34868,0.158862,0.0875568,0.00835102,1.67722,1.2233,2.3566,-0.306951,-2.84697,0.00074271,0.83115,-1.37114,1.70512,3.77771,-4.0353,-3.81787,0.000741515,0.0185554,2.2478,0.189157,0.432432,-0.250469,-0.0519009,-0.472929,-0.151199,-0.801007,0.964273,0.0486152,-2.34431,0.209423,-7.84396,6.19132,0.256717,0.370437,-0.408643,0.149547,-43.7286,-4.33239,2.24399,-30.8335,8.95641,0.24949,-5.44885e-05,13.6036,-1.13149,-0.848586,-0.910198,0.166549,-0.0340124,-9.48416e-06,26.3722,-34.1886,1.43187,0.737356,-1.72058,-0.299043,1.05489,-0.0170397,-2.26833,-2.2882,-0.139971,0.189027,0.0101584,-7.60806,11.2593,3.19722,-2.64443,-1.77439,0.873473,-7.2662,-9.8037,-14.9664,-20.9594,53.33,34.6155,1.38655e-06,48.272,8.66601,3.05359,50.262,-50.9837,-17.0862,1.43355e-06,6.11013,-21.1653,-6.11663,10.2999,4.6193,13.107,-6.71109,7.13845,6.51413,-11.8343,26.1257,-10.6143,-5.28434,0,0,1,0,0.187061,0,-0.144281,-0.111856,0.553706,-0.0147579,-105.368,521.59,-13.9019,0,0,0,0,0,0,0,0,0,0.000344557,0.0389144,10.0126
0.08,0.0552462,-0.121846,0.117175,-0.000530115,0.915171,-0.243314,0.489513,0.0355498,-0.210055,0.452214,-0.0350046,-0.126022,-0.019149,-0.31248,-0.213477,-0.179761,0.531639,0.323746,0.290123,-0.01915,-0.233654,0.285038,-0.181483,-0.0464612,-0.273641,0.0749784,0.50594,1.68323,0.037754,-0.192722,0.0759115,0.747833,1.76621,-0.0522688,-1.16096,-0.334309,1.32223,0.141118,0.0962915,-0.064311,1.57918,1.07363,2.14701,0.226349,-2.50081,0.000742724,1.31387,-1.28448,1.73565,4.28033,-4.54514,-3.98873,0.000741529,0.0796567,2.03614,0.127991,0.535431,-0.204276,0.0791695,-0.54004,-0.0798148,-0.735866,0.84593,0.309872,-2.45045,0.156579,-6.15767,0.416557,1.7954,0.450524,-0.407417,0.3086,-41.6094,-8.37482,3.15754,-37.7906,8.07852,0.162745,-4.8096e-05,13.0093,-1.01354,-1.17098,-0.725499,0.259112,-0.0435313,-2.70928e-05,27.1175,-39.7971,1.84623,0.955684,-1.82128,-0.336014,1.20818,-0.0238426,-1.96344,-2.94236,-0.305636,0.376508,0.00347442,-8.59478,12.88,5.08351,-2.86523,-1.42612,0.866516,-7.93389,-12.6113,-16.6984,-26.2463,45.007,36.1768,7.57627e-07,50.0814,9.47286,0.884619,47.2091,-45.0097,-13.3189,7.97301e-07,7.98162,-24.1404,-7.95828,9.71369,6.03718,11.3951,-5.13726,6.62424,6.04556,-14.7301,27.9807,-4.25282,-4.64164,0,0,1,0,0.190821,0,-0.144195,-0.114231,0.567442,-0.0181117,-112.177,557.24,-17.786,0,0,0,0,0,0,0,0,0,0.000360006,0.0397762,6.4636
0.09,0.0538641,-0.132167,0.11434,0.0124057,0.91644,-0.242264,0.488076,0.0500805,-0.200988,0.471059,-0.0282404,-0.147413,-0.0191416,-0.294333,-0.225375,-0.162316,0.579163,0.273793,0.248904,-0.0191426,-0.232059,0.302985,-0.180999,-0.0401355,-0.27508,0.0769096,0.500026,1.68309,0.0309999,-0.185736,0.0818083,0.722903,1.76731,-0.138217,-1.03216,-0.283474,1.29358,0.126857,0.104957,-0.14365,1.45307,0.906648,1.88454,0.676418,-2.13904,0.000742731,1.81468,-1.18975,1.7445,4.75242,-4.99524,-4.12192,0.000741537,0.159473,1.79474,0.0484078,0.632568,-0.143904,0.193121,-0.591413,-0.0135724,-0.67541,0.698629,0.58968,-2.49298,0.110163,-6.39828,-4.22219,3.65411,0.429061,-0.487425,0.373162,-39.4682,-12.3616,4.12066,-44.2526,6.91751,0.0917166,-4.13734e-05,11.8414,-0.892521,-1.46919,-0.461295,0.36938,-0.0547528,-4.86851e-05,26.8281,-44.1625,2.3761,1.10124,-1.89434,-0.362857,1.33215,-0.0300292,-1.61137,-3.57284,-0.480443,0.568375,-0.00525933,-9.0841,14.1093,6.27126,-3.06037,-1.08995,0.845824,-8.35436,-14.8165,-17.1055,-29.9251,35.784,36.467,1.90815e-07,49.5214,10.5217,-1.47128,41.2552,-35.457,-10.4817,2.17919e-07,8.94114,-26.356,-8.60083,8.36897,7.00037,8.88707,-2.15748,5.83227,5.38397,-16.6846,27.59,3.05106,-2.78047,0,0,1,0,0.194208,0,-0.144204,-0.116935,0.587502,-0.021162,-117.641,591.052,-21.2899,0,0,0,0,0,0,0,0,0,0.000372797,0.040351,8.52516
