time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
1.55,-0.148924,-0.0762977,-0.0418887,-0.446238,1.17914,-0.574747,0.523453,-0.0750163,-0.118465,0.304837,-0.350562,0.0182562,-0.019656,0.531986,-0.290306,-0.348487,0.223716,-0.691104,-0.121184,-0.019656,-0.372338,0.0168322,-0.0944884,-1.04617,-0.395824,-0.600437,2.08505,2.09022,-0.598686,-0.692222,-0.396927,2.27782,2.07806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0755148,0,-0.864415,0.156678,-0.181839,-0.0387031,-81.5238,94.6159,20.1383,0.000828701,0.0441825,0
1.56,-0.153296,-0.0788391,-0.0440451,-0.437228,1.15001,-0.574506,0.564788,-0.0708114,-0.10169,0.389543,-0.247201,-0.0273849,-0.019656,0.587302,-0.299954,-0.288201,0.351323,-0.507904,-0.171151,-0.019656,-0.37025,0.018987,-0.0939432,-1.00321,-0.36106,-0.589402,2.07779,2.09012,-0.575381,-0.683911,-0.378601,2.27268,2.08336,-0.437182,-0.254137,-0.215648,0.900941,-2.9132,0.0240407,4.13346,0.420483,1.67751,8.4706,10.3361,-4.56411,0,5.53169,-0.964833,6.02867,12.7606,18.32,-4.99668,0,0.208783,0.215482,0.0545209,4.29595,3.47632,1.1035,-0.725691,-0.00983555,2.33058,0.831077,1.83261,-0.514292,0.530448,345.298,106.265,-13.8836,-2.56364e-11,-1.12436e-10,-1.56717e-10,91.3354,-47.1604,4.96436,-25.993,-4.7015,0.472087,0.0662407,243.909,-114.564,5.0477,-161.099,-41.2542,16.7155,0.00887016,-27.0527,26.8308,34.5592,18.2236,-10.371,-0.96956,1.83115,-0.0442919,5.02011,2.80461,1.86457,-2.11706,0.0628544,-12.2665,1.42509,9.15648,-14.6455,-6.76594,0.613708,89.862,-11.9402,-5.03047,101.508,-126.613,18.0666,0,57.0764,16.1038,-39.9269,-12.5307,-250.919,62.5164,0,-20.5111,1.71489,12.6175,89.0331,-27.1651,26.2935,-35.2381,-0.180373,113.808,-9.11806,60.1619,-41.0086,-14.761,0,0,1,1,-0.0921253,0,-0.32287,-0.0371614,0.0444251,-0.00573601,-41.9619,50.1639,-6.477,-0.0923079,0,-0.866871,-0.274056,0.359814,0.0754042,-409.507,537.65,112.672,0.000690283,0.0366476,361.546
1.57,-0.158894,-0.0812379,-0.045286,-0.429683,1.1202,-0.574204,0.615109,-0.0678006,-0.0854181,0.4844,-0.156501,-0.0712193,-0.019656,0.648327,-0.307992,-0.231907,0.477676,-0.349796,-0.214866,-0.019656,-0.370214,0.0213133,-0.0921362,-0.951343,-0.329014,-0.575738,2.06701,2.09,-0.540694,-0.676512,-0.354259,2.26344,2.08719,-0.559847,-0.239886,-0.124083,0.754486,-2.98086,0.0301778,5.03208,0.301081,1.62721,9.48568,9.06995,-4.38344,0,6.10245,-0.803795,5.6294,12.6353,15.8108,-4.37151,0,0.00367138,0.232631,0.180696,5.18628,3.20467,1.36644,-1.07807,-0.0116393,3.46865,0.739897,2.43423,-0.924377,0.382838,473.709,52.8717,-5.66359,1.25056e-11,1.7485e-10,6.96616e-11,202.902,-56.8785,5.02983,-110.461,-34.1766,8.19796,0.0387123,196.73,-71.4491,6.30517,-142.68,-77.2036,34.6754,0.0514089,22.9737,23.5937,34.2983,14.8349,-9.62241,-1.24661,2.48724,-0.0668327,2.90678,2.49646,1.49099,-0.509514,0.0100593,-11.5322,1.58206,9.49638,-17.5331,-0.432458,-0.370794,86.2237,-12.5727,-6.67923,95.2293,-132.43,19.194,0,54.181,16.4092,-41.1397,-16.5064,-254.095,62.6947,0,-21.1923,1.56492,12.3394,88.2,-28.3774,26.2447,-34.62,-0.15859,113.123,-8.30867,60.0049,-40.8105,-14.5823,0,0,1,1,-0.146238,0,-0.326523,-0.269151,0.403872,-0.0680232,-272.495,408.889,-68.8682,-0.103152,0,-0.863884,-1.07754,1.80972,0.291119,-420.152,705.639,113.512,0.000551038,0.0345814,476.684
1.58,-0.165646,-0.0834786,-0.0455772,-0.423892,1.09035,-0.57394,0.674052,-0.0660471,-0.069814,0.58878,-0.0790449,-0.113134,-0.019656,0.71477,-0.314389,-0.179727,0.602378,-0.217097,-0.252312,-0.019656,-0.372296,0.0237961,-0.0890953,-0.89066,-0.299805,-0.559449,2.05277,2.08987,-0.494695,-0.669944,-0.323916,2.25011,2.08956,-0.675169,-0.224065,-0.0291193,0.579155,-2.98518,0.0264698,5.89431,0.175354,1.56041,10.438,7.74565,-4.19151,0,6.64426,-0.639703,5.218,12.4702,13.2699,-3.74457,0,-0.208252,0.24828,0.304089,6.06828,2.92089,1.62888,-1.42427,-0.0132252,4.59989,0.65681,3.03428,-1.33248,0.237015,20.6521,-82.6011,52.5641,-5.45697e-12,-1.81444e-10,2.86065e-11,112.72,-58.3047,11.1181,-104.632,-60.4025,16.7953,0.0100713,-109.149,15.9452,-7.17395,10.2796,-89.6333,39.0943,0.0506365,14.6987,7.24638,32.47,13.2082,-10.3348,-1.91763,5.78947,-0.173872,3.60976,-0.965033,-0.525867,1.81452,-0.0910401,-9.26875,1.66887,10.2708,-12.4276,7.48694,-2.56276,74.4407,-13.9501,-11.1516,76.6978,-142.634,22.1824,0,45.1882,16.7387,-43.5919,-26.6141,-254.619,63.8341,0,-23.0363,1.49786,12.1582,84.9364,-31.9881,25.6202,-32.2692,-0.0812948,111.014,-5.67161,59.8848,-40.1492,-13.9605,0,0,1,1,-0.202116,0,-0.333034,0.167352,-0.540119,0.0841009,-254.536,821.501,-127.914,-0.173476,0,-0.836549,0.123617,-1.25096,-0.0226034,-90.6503,917.349,16.5754,0.000450979,0.0338045,100.062
1.59,-0.173325,-0.0855523,-0.0448413,-0.419343,1.06125,-0.573931,0.740439,-0.0656886,-0.055325,0.700829,-0.0158519,-0.152831,-0.019656,0.785731,-0.319112,-0.131906,0.724419,-0.109861,-0.283374,-0.019656,-0.376682,0.0264287,-0.0848386,-0.821484,-0.273795,-0.540598,2.0353,2.08973,-0.437595,-0.663943,-0.287585,2.23277,2.09054,-0.767856,-0.207377,0.0735891,0.454879,-2.91031,0.000842214,6.63872,0.035853,1.4489,11.205,6.31931,-3.96968,0,7.09615,-0.472316,4.78208,12.2041,10.7237,-3.10623,0,-0.438615,0.263259,0.425671,6.91764,2.60101,1.88508,-1.74696,-0.0140381,5.71003,0.600094,3.63313,-1.73397,0.0974102,-651.229,-30.9923,70.3948,-2.24532e-12,2.83762e-10,-3.65219e-11,-317.913,6.94288,7.05721,55.9228,-75.4066,27.1484,-0.0495459,-304.075,38.2511,-16.0033,-8.51152,-91.0219,44.5324,-0.0574718,26.5692,27.4583,35.3967,8.87742,-14.4564,-4.97973,11.0787,-0.372092,4.17275,-5.02769,-2.90915,7.40716,-0.302169,-5.1893,1.26906,11.169,-4.4034,24.7432,-1.48136,51.9089,-15.5724,-18.0993,44.2971,-147.194,27.2103,0,28.1387,16.5109,-46.2102,-42.6223,-241.279,67.0195,0,-25.8717,1.91521,13.1406,77.5279,-38.3773,23.3735,-26.8735,0.0855505,107.147,-0.494018,60.4067,-38.834,-12.7952,0,0,1,1,-0.259783,0,-0.346748,-0.651581,-6.01579,0.403545,147.38,1360.7,-91.277,-0.228084,0,-0.820073,-0.0625651,-4.74979,-0.232322,22.3149,1694.09,82.8614,0.000419593,0.0329622,655.756
1.6,-0.181522,-0.0874992,-0.0429885,-0.415235,1.03462,-0.574071,0.812017,-0.0668873,-0.0426459,0.817309,0.0326218,-0.189807,-0.019656,0.859506,-0.322185,-0.0887061,0.842198,-0.0267516,-0.307735,-0.019656,-0.383656,0.0292528,-0.0792678,-0.744555,-0.251622,-0.51941,2.01514,2.0896,-0.36978,-0.657992,-0.245213,2.21155,2.09023,-0.819749,-0.194686,0.185279,0.410845,-2.66288,-0.0139714,7.15781,-0.119871,1.26791,11.6479,4.84736,-3.69758,0,7.37753,-0.307207,4.31998,11.7779,8.31089,-2.43603,0,-0.697332,0.282411,0.557077,7.69292,2.21724,2.11882,-2.0157,-0.0131826,6.7815,0.595154,4.2372,-2.12231,-0.0305421,-666.998,-8.4229,71.0267,-6.79279e-12,-2.98769e-10,2.6688e-11,-350.495,20.3161,4.2042,39.9954,-68.996,28.5817,-0.0637973,-286.924,25.8243,-19.1262,-70.0115,-82.9464,42.162,-0.0625815,32.7521,29.6192,37.327,8.8503,-15.6699,-5.57313,12.8714,-0.417358,4.5314,-5.15958,-3.0122,8.49071,-0.333306,-0.068332,0.292216,11.7508,-2.07362,26.1192,-1.12452,20.173,-16.8471,-25.6826,1.783,-135.521,33.9625,0,4.0111,15.4086,-47.7973,-62.596,-207.575,71.9601,0,-28.6249,2.88031,16.3399,65.1036,-46.7865,18.402,-17.4634,0.363066,101.84,7.19933,62.231,-36.9002,-11.03,0,0,1,1,-0.262219,0,-0.350127,-1.31817,-10.0066,0.609433,176.532,1340.1,-81.6164,-0.232449,0,-0.817933,0.0125928,-5.78212,-0.381508,-3.71475,1705.67,112.541,0.000381584,0.0305222,670.822
1.61,-0.189727,-0.0894168,-0.0399606,-0.411333,1.0106,-0.574323,0.885612,-0.0697707,-0.0325351,0.933966,0.0675433,-0.223387,-0.019656,0.933683,-0.323716,-0.050286,0.953717,0.0355998,-0.324899,-0.019656,-0.393492,0.032365,-0.0720631,-0.661115,-0.234129,-0.496381,1.99324,2.0895,-0.291781,-0.65132,-0.196618,2.18664,2.08882,-0.820433,-0.191764,0.302788,0.390108,-2.40169,-0.0252165,7.35954,-0.288342,1.01108,11.6658,3.49215,-3.35795,0,7.41764,-0.153121,3.84201,11.1519,6.23515,-1.71643,0,-0.983581,0.311214,0.720476,8.34396,1.74938,2.30284,-2.19033,-0.00955195,7.7999,0.667147,4.85951,-2.49132,-0.140842,-78.2382,6.24766,24.7046,2.15437e-11,-3.27418e-11,-3.6195e-11,-80.9987,-12.9565,7.77054,-65.9356,-56.8766,20.1229,-0.0340045,-11.5472,2.91785,-19.0452,-148.769,-68.1743,31.6978,0.0372955,27.4638,15.3977,38.2701,11.4706,-13.4959,-3.94085,10.4168,-0.293798,3.54836,-1.37867,-0.885331,4.99965,-0.183088,4.30495,-0.783034,11.6947,-6.11196,11.555,-1.36473,-14.9518,-17.4427,-31.3276,-43.4039,-104.597,41.5224,0,-22.6254,13.5703,-47.687,-83.055,-156.77,76.3085,0,-29.5145,3.84715,21.9831,48.3077,-55.6476,10.3176,-4.02375,0.745418,95.7313,16.5915,65.3994,-34.5129,-8.55468,0,0,1,1,-0.212682,0,-0.34457,0.820859,-5.86722,0.67911,-108.55,775.877,-89.805,-0.18798,0,-0.82615,1.28934,-4.96952,-0.543956,-245.53,946.349,103.586,0.000340635,0.0287137,82.2834
1.62,-0.1975,-0.0914128,-0.0357633,-0.408044,0.987742,-0.574712,0.957713,-0.0743984,-0.0255571,1.04628,0.0920052,-0.252814,-0.019656,1.0056,-0.32389,-0.0166347,1.05693,0.0822743,-0.334432,-0.019656,-0.406279,0.0358618,-0.06266,-0.572845,-0.2222,-0.472321,1.97093,2.08948,-0.204209,-0.64299,-0.141483,2.15827,2.08656,-0.777383,-0.199594,0.419734,0.328989,-2.28614,-0.0388639,7.21002,-0.462768,0.697803,11.2317,2.44619,-2.94273,0,7.19139,-0.0174178,3.36514,10.3214,4.66745,-0.953346,0,-1.27873,0.349686,0.940308,8.82703,1.1929,2.40602,-2.23057,-0.00209778,8.75722,0.833062,5.5135,-2.83645,-0.226389,234.324,23.5936,-4.17224,-1.28466e-11,-2.4329e-11,6.09646e-12,60.1826,-18.4365,0.58356,-134.355,-46.3576,12.5605,-0.0363102,119.198,10.1714,-19.2087,-186.76,-58.8477,28.7272,0.0590164,40.4399,9.02338,39.8573,10.3357,-12.3526,-3.61125,9.69599,-0.248084,2.19168,0.189765,0.0367869,4.19767,-0.134283,6.15117,-1.1323,10.7681,-7.87899,5.49786,-1.32148,-45.9743,-17.2136,-32.7233,-83.1465,-60.1792,48.7208,0,-45.4515,11.2844,-46.0255,-99.5144,-99.586,77.1552,0,-26.9784,3.7998,28.9826,29.4633,-63.4207,0.229509,12.1038,1.18663,88.826,26.4047,68.522,-31.5959,-5.23622,0,0,1,1,-0.147022,0,-0.343808,0.149337,-0.258813,0.0445725,-289.706,502.084,-86.4683,-0.12068,0,-0.839913,1.26431,-1.8494,-0.308172,-386.44,565.275,94.194,0.000333867,0.0283018,235.546
1.63,-0.204659,-0.093522,-0.0304891,-0.405542,0.96543,-0.575233,1.02522,-0.0807474,-0.0218514,1.15029,0.110449,-0.277369,-0.019656,1.07297,-0.322936,0.0124142,1.15019,0.11899,-0.33625,-0.019656,-0.421764,0.0397387,-0.0503587,-0.481628,-0.216613,-0.448238,1.94984,2.08958,-0.107754,-0.632018,-0.0794956,2.12675,2.08377,-0.715871,-0.210917,0.527415,0.250199,-2.23116,-0.0520787,6.75028,-0.634904,0.37057,10.4002,1.84439,-2.45552,0,6.73687,0.0954262,2.90488,9.32622,3.67159,-0.181795,0,-1.54851,0.387684,1.23013,9.12167,0.558694,2.40831,-2.10953,0.00976853,9.64548,1.09711,6.19872,-3.1524,-0.278751,215.453,30.3743,-1.53516,-3.9222e-11,2.16005e-11,9.74296e-11,54.6572,-1.50952,-8.48061,-141.857,-36.5692,10.1241,-0.0517165,99.3529,24.3836,-21.6377,-173.922,-51.7738,27.3275,0.0365815,50.5402,6.67806,39.8377,8.48106,-11.7124,-3.72972,10.5792,-0.268212,2.55783,-0.600474,-0.410954,5.29968,-0.160722,4.86704,0.0227484,8.76244,-6.12058,4.75574,-1.01215,-67.041,-16.0177,-28.5576,-111.217,-12.7088,54.5509,0,-59.5474,8.67454,-43.6837,-108.068,-48.6502,72.6908,0,-20.698,1.63227,34.652,12.448,-69.3914,-8.6442,28.1666,1.59104,79.4245,35.2435,68.0535,-27.417,-1.0593,0,0,1,1,-0.131247,0,-0.348929,-0.0356906,0.0499371,-0.00785769,-294.07,411.453,-64.7428,-0.100567,0,-0.845094,0.0315876,-0.0396193,-0.00628034,-365.402,458.311,72.6501,0.000336177,0.0315309,217.589
1.64,-0.211331,-0.0956289,-0.0243387,-0.403652,0.943594,-0.575855,1.08601,-0.0886982,-0.0210015,1.24317,0.127622,-0.296469,-0.019656,1.13438,-0.321114,0.0370946,1.23265,0.150841,-0.330799,-0.019656,-0.439319,0.0437787,-0.0345922,-0.389167,-0.217965,-0.425019,1.93156,2.08984,-0.00335688,-0.617523,-0.0107031,2.09248,2.08088,-0.667201,-0.21069,0.61504,0.188993,-2.1836,-0.0622002,6.07987,-0.795081,0.0849939,9.28808,1.71731,-1.91001,0,6.1414,0.182172,2.46804,8.24555,3.18509,0.545113,0,-1.75549,0.404006,1.57665,9.24614,-0.13522,2.32187,-1.82787,0.025679,10.4397,1.44954,6.87926,-3.42657,-0.289344,152.979,35.621,0.477036,7.25322e-11,-6.43468e-11,-1.27208e-10,13.9571,10.6755,-12.4479,-125.222,-30.042,9.94361,-0.0607767,70.0535,27.6436,-22.2479,-164.091,-46.9767,25.0864,0.0123047,63.9254,5.94006,36.1172,6.8696,-10.4731,-3.49482,11.4169,-0.292295,3.88136,-2.01361,-1.29035,6.768,-0.198539,1.20543,3.06767,5.64544,-4.31239,4.53731,-0.297815,-75.563,-13.7209,-18.8743,-124.532,27.0152,58.0052,0,-63.2763,5.75967,-41.7526,-107.051,-13.6213,62.5373,0,-11.7277,-3.28955,34.9969,2.03239,-73.7286,-11.3148,40.495,1.8112,64.1455,41.6439,58.7462,-20.5817,3.64718,0,0,1,1,-0.13353,0,-0.352066,0.759192,-1.10161,0.131944,-241.811,350.874,-42.0258,-0.103257,0,-0.844954,-0.460305,0.596175,0.0899855,-330.204,427.671,64.5519,0.000327045,0.0310711,157.072
