Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSH,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RLMAL,RMEL,RMMAL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
49,0.0267073,0.0185771,0.0110971,0.0141084,0.0142736,0.0110946,0.00845848,0.00186703,0.0135691,0.00752693,0.0207865,0.00331289,0.00559766,0.0133642,0.0160554,0.0122012,0.0123335,0.0223516,0.0226274,0.0118096,0.0127662,0.0148652,0.0156707,0.0172145,0.00704277,0.0167118,0.00842236,0.00138589,0.00358141,0.00790265,0.00837274,0.0109275,0.0264159,0.0391502,0.01086,0.0285265,0.0210673,0.00732109,0.0206811,0.0305814,0.0368309,0.0465353,0.00532082,0.00636498,0.00496447
50,0.0261241,0.0179324,0.0115372,0.0134818,0.0135762,0.0113169,0.00840245,0.00280957,0.0137055,0.00712757,0.0206313,0.00513786,0.00568967,0.0132069,0.0154794,0.0113728,0.011932,0.0214328,0.0220648,0.0116747,0.0111613,0.015163,0.016275,0.0176418,0.00690373,0.0169802,0.0103812,0.00254231,0.00445143,0.0079736,0.00865601,0.010697,0.0264674,0.039042,0.0112873,0.0275658,0.0206304,0.00704105,0.0210297,0.0293346,0.0364512,0.0466017,0.00546895,0.00664763,0.004743
51,0.0257568,0.0173291,0.0120427,0.0133393,0.0132151,0.0108957,0.00791983,0.00281637,0.0130723,0.00609708,0.020579,0.00753324,0.00669358,0.0128161,0.0146182,0.010262,0.0116975,0.0202207,0.0212133,0.0115724,0.0105982,0.0136767,0.0152145,0.0181843,0.00646606,0.0172733,0.0115258,0.00344192,0.00569857,0.00820419,0.00886263,0.0106949,0.0264973,0.0382007,0.011158,0.0265035,0.0199898,0.00671619,0.0208679,0.027887,0.0355476,0.0458018,0.00541112,0.00660887,0.00452368
52,0.0256806,0.0169524,0.0124239,0.0138029,0.013272,0.00994618,0.00701701,0.00213818,0.0117065,0.00505871,0.0205958,0.00987467,0.00794687,0.0124545,0.0138354,0.00919649,0.011656,0.0193861,0.0206248,0.0113573,0.0113955,0.0109803,0.0128919,0.0187755,0.00586973,0.0176851,0.0115337,0.00381115,0.00681618,0.00858803,0.00898771,0.0110597,0.026566,0.0370928,0.0104729,0.025317,0.0191046,0.00645775,0.0204763,0.026505,0.0341809,0.0442661,0.00524256,0.00655252,0.00431921
53,0.0258805,0.0168308,0.0126289,0.0145315,0.0135475,0.00894035,0.0058196,0.00237676,0.0100616,0.00444678,0.0205489,0.0118551,0.00884496,0.0122362,0.0131803,0.00821312,0.0116932,0.0190367,0.0203939,0.0108973,0.0133974,0.00843199,0.010251,0.0194515,0.00529406,0.0182452,0.01047,0.00369869,0.00766789,0.00902929,0.00909245,0.0118928,0.0267344,0.0360029,0.00948562,0.0239898,0.0179312,0.00645464,0.0201788,0.0252405,0.0324895,0.0422663,0.00504017,0.00671459,0.00429325
54,0.0262273,0.0168752,0.0127664,0.0150622,0.0136431,0.00826341,0.00445269,0.00390052,0.0085522,0.00449133,0.0203493,0.0131849,0.00929373,0.0122492,0.0126189,0.00713213,0.0117289,0.0189249,0.0204072,0.0102054,0.0152152,0.00768574,0.00813396,0.0202374,0.00491179,0.0189589,0.00868545,0.00333285,0.00821781,0.00942446,0.00929206,0.0131731,0.0271192,0.0349513,0.00856046,0.0225143,0.0164772,0.00681963,0.0198788,0.0239431,0.0306314,0.040121,0.0049638,0.00711348,0.00451752
55,0.0265639,0.0169808,0.0130246,0.0152521,0.013199,0.00778017,0.00306871,0.00537528,0.00734344,0.00528628,0.0200435,0.013614,0.00959448,0.0125753,0.0121608,0.00582142,0.011777,0.0188411,0.0205463,0.00939409,0.015785,0.00921273,0.00700042,0.0210743,0.00482079,0.0198197,0.00667978,0.00291538,0.00851757,0.00972663,0.00967864,0.0146833,0.0277874,0.0338514,0.00799378,0.0209796,0.0148017,0.00743661,0.0191,0.0224828,0.0287065,0.0380732,0.00522133,0.00755629,0.00479438
56,0.0268203,0.0170893,0.013618,0.0152298,0.0121539,0.0071886,0.0019685,0.0063387,0.00652201,0.00657307,0.0197545,0.013131,0.00992944,0.0132236,0.0118452,0.00438116,0.0119179,0.0187559,0.0207459,0.00854926,0.0151607,0.0115989,0.00696816,0.0218572,0.00501404,0.0207797,0.00495973,0.00250984,0.00867329,0.00991496,0.0102316,0.0159963,0.0286096,0.0327029,0.00775664,0.0194999,0.0129692,0.00810164,0.0175869,0.0209416,0.026696,0.0362031,0.00581492,0.00780475,0.00491938
57,0.0270445,0.0172,0.0146809,0.0151582,0.0108809,0.00647498,0.00157622,0.00680461,0.00608841,0.00786767,0.0195758,0.0120499,0.0101832,0.0141276,0.0116857,0.00313081,0.0122064,0.0187303,0.0209519,0.00770887,0.0139997,0.013486,0.00751384,0.0225103,0.00540161,0.021743,0.0038786,0.00209631,0.00874131,0.00996379,0.0108545,0.0166462,0.0293553,0.0316214,0.00766069,0.0179819,0.0110104,0.00876018,0.0157566,0.0195635,0.0244546,0.0344658,0.00652439,0.00774677,0.00486654
58,0.0272823,0.0173233,0.0161334,0.0150522,0.00978998,0.0058102,0.00183554,0.00699267,0.00589619,0.00883613,0.0194887,0.0107967,0.0101908,0.0152788,0.0117365,0.00241635,0.0125985,0.0188126,0.021144,0.00682896,0.0128492,0.014267,0.00782599,0.0229877,0.00584008,0.0224453,0.00339051,0.00167422,0.00874135,0.00985841,0.0113202,0.0164159,0.0297397,0.0305731,0.00764133,0.0161103,0.00902731,0.00937032,0.0143527,0.0185526,0.0218652,0.0326377,0.00709636,0.00742242,0.00471107
59,0.0275118,0.0174243,0.0176757,0.0148637,0.00898076,0.00531347,0.0023316,0.00711745,0.00581238,0.0093942,0.0194615,0.00973765,0.0100431,0.0167457,0.012103,0.00265676,0.0129698,0.0189962,0.021388,0.00596813,0.0118765,0.0139196,0.00752036,0.0233201,0.00620867,0.0225575,0.00318242,0.00132344,0.0087018,0.00962987,0.011368,0.0154925,0.0295725,0.0292953,0.00769349,0.0135988,0.00718825,0.00985836,0.0135368,0.0177932,0.0189312,0.0304902,0.00739851,0.00698992,0.00455071
60,0.0276844,0.0174617,0.0189788,0.0146154,0.0082684,0.00495931,0.00301705,0.0073027,0.005796,0.00962631,0.019455,0.00904234,0.0100026,0.0185711,0.0127818,0.00381522,0.0132161,0.0192487,0.0218019,0.00534653,0.0110047,0.012739,0.00667432,0.0235559,0.00644978,0.0217988,0.00306653,0.00114623,0.00867456,0.0093193,0.0107451,0.0143151,0.0287933,0.0273931,0.00779125,0.0105491,0.00572492,0.0101416,0.0126489,0.0168089,0.0157809,0.0278771,0.0074174,0.00664177,0.00448823
61,0.0277753,0.0174255,0.0198956,0.0144062,0.00749487,0.00468445,0.00392969,0.00758988,0.00588352,0.00967824,0.0194643,0.00868712,0.0101914,0.020659,0.0135706,0.00546861,0.0133339,0.019545,0.0224296,0.00531827,0.0101639,0.0111499,0.00560945,0.0237321,0.00656331,0.020005,0.00296901,0.00114488,0.00871294,0.00896074,0.00925082,0.0132795,0.0274187,0.024624,0.00790925,0.00739747,0.00491238,0.0101314,0.0110671,0.0151238,0.0125837,0.0246893,0.00724542,0.00656209,0.00463646
62,0.0277983,0.0173588,0.0205079,0.0143216,0.00669462,0.00450712,0.00498863,0.00798288,0.00616896,0.0096991,0.0196098,0.00855877,0.0104646,0.0227459,0.0142284,0.0073258,0.0133974,0.0198632,0.0231348,0.00611769,0.00943051,0.00959447,0.00476808,0.0238707,0.00657715,0.0171906,0.00281681,0.0012446,0.00885462,0.00857463,0.00687399,0.0125425,0.0255614,0.0211638,0.00801372,0.00455257,0.00494869,0.00972415,0.00911594,0.0127021,0.00945714,0.0207899,0.00703559,0.00684763,0.00506378
63,0.0277806,0.0173217,0.0209996,0.0143742,0.00602322,0.00448736,0.00608647,0.00845667,0.00673002,0.00980758,0.0200471,0.00855994,0.0105642,0.0244802,0.0146657,0.00920451,0.0134831,0.0201709,0.0236743,0.00749268,0.00900546,0.00842669,0.00459165,0.0240075,0.00653681,0.0136252,0.00258714,0.0014399,0.00910247,0.00817464,0.00401391,0.0120537,0.0234868,0.0175724,0.00806687,0.00274543,0.00581976,0.00884994,0.00767692,0.0100438,0.00649076,0.016046,0.00693412,0.00741682,0.00572285
64,0.0277621,0.0173426,0.021505,0.0145095,0.00560707,0.00463844,0.00715481,0.00891974,0.00752988,0.0100538,0.020737,0.0086617,0.0103504,0.0255934,0.0149849,0.0109787,0.0136145,0.0204122,0.0238838,0.00890136,0.00903724,0.00782396,0.00515644,0.0242267,0.00649277,0.00983409,0.00231009,0.00173464,0.00943198,0.00778632,0.00251769,0.0116859,0.0214631,0.0145191,0.00806503,0.00391303,0.00740815,0.00756228,0.00696835,0.00807332,0.00418131,0.0104723,0.00701775,0.0080729,0.00646342
65,0.0277884,0.0174014,0.0220806,0.0146461,0.00542798,0.00490535,0.00815247,0.00927018,0.00842073,0.0103988,0.0213531,0.00885072,0.0099003,0.0260477,0.0153872,0.0125522,0.0137564,0.0204851,0.0237435,0.0099341,0.00945206,0.00774811,0.00609453,0.0246034,0.00647584,0.00646544,0.0020018,0.0020502,0.00980806,0.00746169,0.00498321,0.0113637,0.0195024,0.0126876,0.00803936,0.00682896,0.00957353,0.00611307,0.00654448,0.00791489,0.00447418,0.00452543,0.00727402,0.00865263,0.00712497
66,0.0278866,0.0174343,0.0227289,0.0147237,0.00530306,0.00522932,0.00904591,0.00952445,0.00923721,0.0107523,0.0214651,0.00911355,0.00942079,0.0260237,0.0160031,0.0138557,0.0138439,0.0202386,0.0232917,0.0105154,0.0100335,0.00800012,0.00704415,0.0251738,0.00647403,0.00419076,0.00166205,0.00224827,0.0102,0.00728437,0.00878152,0.0110874,0.017427,0.0128958,0.00798462,0.0101972,0.0121425,0.00493176,0.00593945,0.00985976,0.00750204,0.00329004,0.00764956,0.00906273,0.00757763
67,0.0280506,0.0173917,0.023419,0.014727,0.00501721,0.00560039,0.00980944,0.00978584,0.00988851,0.0110416,0.0208722,0.00941465,0.00907413,0.0257312,0.0167557,0.0148478,0.0138092,0.019493,0.0225133,0.0109131,0.0105866,0.00832965,0.00782314,0.0259148,0.00645671,0.00377849,0.00133592,0.00222397,0.0105859,0.00732364,0.0130037,0.010856,0.0153844,0.0154436,0.0078481,0.0137838,0.014994,0.00447735,0.00514517,0.0130694,0.0114677,0.0087065,0.00810342,0.00926324,0.00775584
68,0.0282486,0.0172588,0.0240892,0.0146823,0.00448296,0.00604949,0.0104286,0.0100899,0.0103742,0.0112614,0.0197104,0.00969554,0.00889335,0.0252411,0.0174199,0.0155161,0.0135846,0.0181104,0.0213334,0.0115141,0.0110012,0.00853223,0.00839191,0.0267651,0.00642955,0.00501085,0.00112058,0.00197152,0.0109468,0.00758444,0.0169558,0.0106293,0.0140872,0.019351,0.00760274,0.0175274,0.0180853,0.00485985,0.00494757,0.0166308,0.0157583,0.0137136,0.00863334,0.00927129,0.00768619
69,0.0284429,0.0170335,0.024658,0.0146339,0.0038265,0.0065884,0.0109012,0.0103638,0.0107391,0.0114696,0.0182676,0.00989763,0.00880934,0.0244782,0.0177899,0.0158672,0.0130657,0.0160734,0.0196853,0.0124722,0.0112524,0.00849873,0.00880249,0.0276364,0.00645543,0.00685588,0.00105452,0.00158181,0.0112699,0.00797501,0.0196239,0.0103588,0.0141133,0.0231765,0.00731973,0.0212914,0.0212741,0.00569732,0.00593534,0.0198201,0.0201157,0.017646,0.00922619,0.00915899,0.00747781
70,0.0285936,0.0167317,0.0250726,0.0145996,0.00347096,0.00715701,0.0112402,0.0104639,0.0110382,0.0117107,0.0167944,0.00999229,0.0087,0.0233188,0.0177455,0.0159065,0.0121478,0.0135053,0.0175669,0.0135634,0.0114091,0.00824184,0.00915005,0.0284011,0.0066315,0.00898933,0.00107427,0.00117379,0.0115549,0.00833061,0.020535,0.00999568,0.0152276,0.0259013,0.00716937,0.0247738,0.0241417,0.00652309,0.00788873,0.0221751,0.0241768,0.0202619,0.00978326,0.00901757,0.00726929
71,0.0286617,0.0164029,0.025334,0.0145688,0.00397483,0.00764445,0.0114475,0.0102862,0.011286,0.0119358,0.0155088,0.0100406,0.00846927,0.0216663,0.0171918,0.0156146,0.0108224,0.0105713,0.0150137,0.0142362,0.0115819,0.0078785,0.00949671,0.0289904,0.00699674,0.0113971,0.00124578,0.000790598,0.0118068,0.00853761,0.0204794,0.00953,0.0165772,0.0271564,0.00727581,0.027611,0.0261885,0.00710143,0.0106435,0.0236595,0.0274367,0.0214107,0.010162,0.0089094,0.00713139
72,0.0285784,0.0161061,0.0254733,0.0145496,0.00522621,0.00798397,0.0115353,0.00992767,0.0115035,0.0121014,0.0145646,0.0100993,0.00813302,0.0196234,0.0161738,0.0150553,0.00921331,0.00741481,0.0121309,0.0139073,0.011863,0.00759076,0.00987778,0.0293589,0.00743234,0.0138157,0.00177499,0.0003907,0.0120463,0.00856592,0.0209426,0.00901806,0.0171513,0.027121,0.00754688,0.0293502,0.0270528,0.0073178,0.0137233,0.0244966,0.0293758,0.0212902,0.0102465,0.00879524,0.00698357
73,0.0283327,0.0159147,0.0255119,0.0145723,0.00662671,0.00822956,0.0115223,0.00961995,0.0117039,0.0122467,0.0139782,0.0102145,0.00779712,0.0174738,0.0149156,0.0143213,0.00754577,0.00418981,0.00914322,0.0125329,0.0122271,0.00755127,0.010295,0.0295137,0.00774733,0.015548,0.00270356,0.000135286,0.0122836,0.00846288,0.0224152,0.00854173,0.0167603,0.0262379,0.00775829,0.029559,0.0266995,0.00705066,0.0158908,0.0248248,0.0296979,0.0205701,0.0100377,0.00862271,0.00672064
74,0.027987,0.015854,0.0254577,0.0146599,0.0077751,0.00845053,0.0114353,0.00952431,0.011896,0.012445,0.0136369,0.0103969,0.00755511,0.0155905,0.0137547,0.0134807,0.00617212,0.00200872,0.0066966,0.0112602,0.0125601,0.00782598,0.0107232,0.0294781,0.00782062,0.0158112,0.00373421,0.000516071,0.0125038,0.00828591,0.0238788,0.00815125,0.0160596,0.0250382,0.00781353,0.0280156,0.0253575,0.00617109,0.0158079,0.0244734,0.0284566,0.0201749,0.00961303,0.00837116,0.00631886
75,0.0276165,0.0158672,0.0253295,0.0148005,0.00838544,0.00859713,0.0113119,0.00961023,0.0120812,0.0127267,0.0133576,0.0106149,0.00742469,0.0142397,0.0128376,0.0124584,0.00552788,0.0041776,0.00622409,0.0113965,0.0127924,0.00835244,0.011135,0.0292583,0.00761605,0.0144093,0.00442458,0.000859023,0.0126708,0.00806085,0.0239808,0.00787551,0.0153592,0.0237211,0.00784807,0.0249403,0.0233575,0.00468579,0.013254,0.0227319,0.0260108,0.0203877,0.00907749,0.008099,0.00590355
76,0.0272315,0.01587,0.0251766,0.0149466,0.00812583,0.00850517,0.011179,0.00971211,0.0122208,0.0130429,0.013005,0.0107822,0.00738499,0.0134481,0.0119757,0.0110603,0.00584673,0.00753187,0.00811463,0.0121904,0.0129434,0.00899843,0.0114965,0.0288356,0.00714627,0.012273,0.00453435,0.00105717,0.0127526,0.00779374,0.0225637,0.00775234,0.0146657,0.0222337,0.00808507,0.0211205,0.0211076,0.0032567,0.00955331,0.0186436,0.0228712,0.0205693,0.00853935,0.00793453,0.00567143
77,0.0267904,0.0158785,0.0250341,0.0150115,0.00690188,0.00801113,0.0109881,0.00969719,0.0121795,0.013255,0.0125926,0.0107537,0.00742127,0.0130972,0.0109595,0.00921189,0.00706232,0.0107341,0.0108856,0.0127214,0.0129796,0.00958654,0.0116974,0.0281764,0.00658556,0.0107798,0.00415268,0.00110708,0.0127387,0.00751635,0.0207247,0.00782758,0.0140052,0.0205438,0.00863719,0.0176016,0.0191008,0.00356298,0.00650141,0.0124048,0.0196695,0.020051,0.00805444,0.00795056,0.0056778
78,0.0262821,0.0160533,0.0248652,0.0148684,0.00526304,0.00709067,0.01058,0.00957019,0.0117164,0.0131485,0.0122895,0.0103916,0.00750331,0.0131423,0.00994682,0.00711783,0.00904219,0.0135001,0.0137151,0.013483,0.0126622,0.00985211,0.0114909,0.0272569,0.00641154,0.0101229,0.00354626,0.00104706,0.0126388,0.00731706,0.0193487,0.00810553,0.0131755,0.0182592,0.00942628,0.0148077,0.0175459,0.00509953,0.00483059,0.00666469,0.017164,0.0184718,0.00753136,0.00801353,0.0057361
79,0.0257679,0.0165355,0.024569,0.0143853,0.0042292,0.00595637,0.00974874,0.00938937,0.0105893,0.0125081,0.0123378,0.0096934,0.00758368,0.0137366,0.00942272,0.00518615,0.0116047,0.0157622,0.016552,0.0147657,0.0116261,0.00946911,0.0105757,0.0260951,0.00720266,0.00940369,0.00299076,0.000818784,0.0124572,0.00732967,0.0183542,0.00852332,0.0123178,0.0154004,0.0103007,0.0120951,0.016064,0.00644268,0.00448024,0.00566398,0.0155447,0.0156133,0.00670904,0.00779405,0.00555043
80,0.0252728,0.0171755,0.0240901,0.0135382,0.00407411,0.00505305,0.00836826,0.00910362,0.00872284,0.0112619,0.0128761,0.00893133,0.00773299,0.0151109,0.00970304,0.00386766,0.0143383,0.0176509,0.0195528,0.0161513,0.00971871,0.008242,0.00881446,0.0248483,0.00906051,0.00795207,0.00266036,0.000373342,0.0121517,0.00770874,0.017298,0.00911066,0.0120183,0.0132806,0.01118,0.00897165,0.0143549,0.00723914,0.00504504,0.00647325,0.0139699,0.0118865,0.00544765,0.0070319,0.00492006
81,0.0246782,0.0175094,0.0234661,0.0125169,0.00413408,0.00490114,0.00649981,0.00854519,0.00636941,0.00960705,0.0137714,0.00850085,0.00817994,0.017238,0.0106304,0.00350266,0.016537,0.0192926,0.0226261,0.0175334,0.00732313,0.00635567,0.00643919,0.0238,0.0114546,0.00579132,0.00264044,0.00104805,0.0116792,0.00855087,0.0159982,0.00994864,0.0124693,0.0124923,0.0120424,0.00649284,0.012471,0.00728187,0.00561632,0.00605909,0.0120042,0.00856616,0.0044587,0.00584354,0.00393895
82,0.0238954,0.0171608,0.0227841,0.011658,0.00409459,0.0055775,0.00441936,0.00758749,0.00418433,0.00793395,0.0147112,0.00845125,0.00895965,0.0196692,0.0118912,0.00391907,0.017584,0.0205978,0.0253688,0.0189979,0.00526866,0.00443016,0.00408676,0.0232104,0.0135936,0.00355167,0.00307406,0.00241724,0.0110843,0.00975294,0.01477,0.0107648,0.013151,0.0118077,0.012795,0.00619414,0.0103209,0.00666409,0.00602749,0.00572243,0.0105167,0.006621,0.00540128,0.00477525,0.00322626
83,0.0230857,0.016269,0.0220882,0.0111669,0.00386548,0.00662338,0.00259374,0.00627678,0.00321509,0.00657521,0.0153984,0.00843574,0.00970452,0.0217207,0.0133027,0.00453642,0.0174945,0.0213839,0.0273913,0.0203763,0.00409513,0.00324056,0.00272513,0.0231543,0.0148198,0.00216168,0.00418737,0.00392215,0.0105622,0.0110517,0.0141906,0.0111133,0.0134894,0.0106008,0.0131988,0.00705423,0.00819456,0.00623058,0.00683049,0.0067818,0.0106713,0.00604344,0.00770765,0.00433862,0.00368018
84,0.0224402,0.0153885,0.0213689,0.0109729,0.0033412,0.00758967,0.00161752,0.00488048,0.00381134,0.00557091,0.0156526,0.0081889,0.0100832,0.0228424,0.014798,0.00498061,0.0168786,0.0216222,0.0285368,0.0214542,0.0033907,0.00287613,0.00261282,0.0234175,0.0148747,0.002274,0.00603362,0.00545601,0.0104274,0.0122554,0.0144429,0.0110239,0.0134412,0.00933838,0.0128761,0.00801276,0.00738024,0.00688314,0.00833382,0.00933811,0.0131259,0.00652771,0.00970448,0.00446826,0.00502867
85,0.0219588,0.0149226,0.0205924,0.0109719,0.00255074,0.00829983,0.00174251,0.00386325,0.00512055,0.00475274,0.0154549,0.00780305,0.0101961,0.0229224,0.0162866,0.00521586,0.016286,0.0214487,0.0288149,0.0221615,0.00256082,0.00261754,0.00249355,0.0237266,0.0140192,0.00298125,0.00832795,0.00706567,0.0108389,0.0133707,0.0151182,0.0109785,0.0133001,0.00847414,0.0118178,0.0090614,0.00837055,0.00838578,0.0100354,0.0124298,0.0168005,0.00744733,0.0106008,0.00491726,0.00650548
86,0.0215298,0.0148259,0.0197074,0.0111311,0.00176976,0.00883858,0.00233744,0.00366349,0.00670292,0.00420558,0.0149196,0.00758845,0.0103205,0.0222417,0.0175508,0.00535563,0.0157729,0.020991,0.0282901,0.0224988,0.00157556,0.0023065,0.00212924,0.0240045,0.0128907,0.00352363,0.0104846,0.00864838,0.011482,0.0143771,0.0157148,0.011237,0.0132387,0.00802997,0.0107757,0.0102349,0.00990183,0.00990148,0.0111447,0.0145125,0.0193671,0.00831665,0.0103155,0.00567231,0.00775336
87,0.0210431,0.0147919,0.0186949,0.0112488,0.00149931,0.00928586,0.00288088,0.00406885,0.00813587,0.00418744,0.0142307,0.00781548,0.0104129,0.0211587,0.0183582,0.00542728,0.0151357,0.0202755,0.0270753,0.0224499,0.00128955,0.00245805,0.00250548,0.0243399,0.0120505,0.00371558,0.0118106,0.00976612,0.0118172,0.0150131,0.0160057,0.0115243,0.0131656,0.00789247,0.00987046,0.0113662,0.0109849,0.0108057,0.0113086,0.0147621,0.0196106,0.00907879,0.00926784,0.00654649,0.00848009
88,0.0205012,0.0145623,0.0176106,0.0110874,0.00181258,0.00935845,0.00332478,0.00438918,0.00899199,0.0044449,0.0135714,0.00845764,0.0102432,0.0198835,0.0186454,0.00535535,0.014276,0.0192934,0.0253382,0.0220058,0.00239305,0.00305657,0.00347566,0.0248257,0.0116615,0.00364334,0.0118685,0.0099624,0.0115638,0.01499,0.016012,0.0114988,0.0129796,0.00801001,0.00843449,0.011846,0.0112347,0.0108881,0.0107551,0.0136108,0.0181744,0.0097614,0.00804507,0.00709357,0.00840706
89,0.0200421,0.0141637,0.0165886,0.0107662,0.00225242,0.00869441,0.00375986,0.00427383,0.0091705,0.00457941,0.0130546,0.00914982,0.00977307,0.0184878,0.0184971,0.0051936,0.0132721,0.0180724,0.0232444,0.0212403,0.00365903,0.00347908,0.00418877,0.0254355,0.0115687,0.00353366,0.0107392,0.00914871,0.0108242,0.0142779,0.0158472,0.0110601,0.012771,0.00839094,0.00709809,0.0111788,0.0106764,0.0103153,0.00995058,0.0121195,0.0165197,0.0103077,0.00693687,0.00699815,0.00753535
90,0.0197696,0.013823,0.0157876,0.0107276,0.00265358,0.00744589,0.00401374,0.00404332,0.00888086,0.00453962,0.0126802,0.00945343,0.00916043,0.0170294,0.0179887,0.00524602,0.0122629,0.016702,0.02093,0.0203269,0.00438425,0.00334172,0.00443916,0.0260423,0.0115256,0.00333641,0.00897391,0.00767854,0.00989041,0.0131079,0.0156151,0.0102609,0.0127285,0.00903427,0.00682387,0.0095441,0.00970719,0.00941775,0.00926307,0.0110636,0.0155764,0.0106516,0.00584646,0.00638382,0.00622161
91,0.0196537,0.0136903,0.0153294,0.0112602,0.00300707,0.00622077,0.0041387,0.00443358,0.00840603,0.00447571,0.0123523,0.00913148,0.00856132,0.0155986,0.0171169,0.00576392,0.0113127,0.0152999,0.0185296,0.0194727,0.00425147,0.00267871,0.00441091,0.0265584,0.0113711,0.00268963,0.00726686,0.00612835,0.00904515,0.0117756,0.015406,0.00921788,0.012899,0.00988749,0.00704241,0.00758713,0.00882063,0.00846555,0.00884685,0.0105381,0.0153402,0.0108026,0.00466468,0.00573921,0.00485798
92,0.0196158,0.0137527,0.015279,0.012176,0.00329354,0.00544466,0.00410546,0.0054261,0.00793475,0.00457124,0.011924,0.00826345,0.0079966,0.0142803,0.0159082,0.00655613,0.0104033,0.013954,0.016209,0.0187981,0.00330472,0.00193073,0.00432856,0.026991,0.0110937,0.00186619,0.0060918,0.00501681,0.00846816,0.010496,0.0153048,0.00815309,0.0131514,0.0108172,0.00736336,0.00610909,0.0082638,0.00757958,0.00863919,0.0101951,0.0154073,0.0108508,0.00363993,0.0055339,0.00360306
93,0.0196375,0.013948,0.0156644,0.0130031,0.00352655,0.00507971,0.00352915,0.0063342,0.00752317,0.00492663,0.0112763,0.00722125,0.00738785,0.0131124,0.0145053,0.00708084,0.00954304,0.0127005,0.0141234,0.018273,0.00192578,0.00170643,0.00425717,0.0273338,0.0107706,0.00221533,0.00556051,0.00460349,0.00817461,0.00941671,0.0153621,0.00737497,0.0133624,0.0116605,0.00777106,0.00577858,0.00799242,0.00675976,0.00840698,0.00971225,0.0155313,0.010944,0.00343214,0.00584851,0.00269921
94,0.0197828,0.014289,0.0164416,0.0134362,0.0038261,0.00495338,0.00252659,0.00679802,0.00714046,0.00548151,0.0103831,0.00655433,0.00673009,0.0120718,0.0130888,0.00703681,0.00877799,0.0115514,0.0123199,0.0177412,0.00144566,0.00191433,0.00408017,0.0274214,0.0105054,0.00301018,0.00553775,0.00479607,0.00801563,0.00865194,0.0155659,0.00703011,0.0135826,0.0123285,0.00804578,0.00638981,0.00786976,0.0059584,0.00795203,0.00904764,0.0156879,0.0112333,0.00410489,0.0063634,0.00274146
95,0.0200949,0.0148169,0.0174772,0.0135597,0.00440243,0.00496204,0.00161535,0.00688167,0.00671714,0.00604963,0.00928944,0.0067503,0.0061501,0.0110653,0.0117579,0.00673035,0.00806567,0.0104778,0.0106977,0.0169993,0.00289144,0.0019717,0.00358405,0.027004,0.0103851,0.00326617,0.00581045,0.00535404,0.00779272,0.00823333,0.0158635,0.0069451,0.0140179,0.0128596,0.00817301,0.00724858,0.00785072,0.00514278,0.00744083,0.0083999,0.0159317,0.0117612,0.00501943,0.00671444,0.0036
96,0.0205228,0.0155238,0.0185908,0.0136713,0.00537334,0.00505181,0.00106133,0.0067845,0.00621933,0.00639574,0.00808648,0.00786462,0.0057712,0.00991925,0.0105134,0.00665239,0.00730038,0.0094116,0.00913398,0.0159386,0.00469838,0.00165556,0.00268464,0.0259472,0.0104448,0.00344264,0.00622213,0.0061265,0.00741391,0.00809295,0.0162164,0.00688896,0.0147741,0.0134199,0.00836753,0.00811266,0.00805362,0.00431048,0.00735036,0.0080098,0.0163213,0.012467,0.00592902,0.00676285,0.00464896
97,0.0209597,0.0163321,0.0196476,0.0139737,0.0066163,0.00523143,0.00091288,0.00663241,0.00566827,0.00636792,0.0069319,0.00958646,0.00561533,0.00841959,0.009332,0.00690818,0.00642337,0.00828086,0.00760621,0.0146261,0.00647416,0.00127035,0.00173168,0.0243554,0.0106036,0.00412022,0.00666099,0.00700769,0.00698954,0.00812042,0.0166008,0.00683785,0.0156842,0.0141876,0.00879604,0.00911566,0.00864006,0.00347101,0.00798408,0.00799302,0.0169113,0.0133302,0.00691,0.00664996,0.00565915
98,0.0213381,0.0171507,0.0205795,0.0144545,0.00785439,0.00551732,0.00108289,0.00647188,0.00512586,0.00601136,0.00610039,0.0115957,0.00563277,0.00644744,0.00821929,0.00721164,0.00546323,0.00706225,0.00612641,0.0132104,0.0081296,0.00184963,0.00185075,0.0225205,0.0106961,0.00500701,0.00701374,0.00789773,0.00678511,0.00823859,0.0169482,0.00686943,0.016441,0.0151682,0.00942602,0.0104037,0.00961417,0.00263225,0.00917928,0.00830359,0.0177402,0.0144371,0.00803595,0.00667336,0.00661865
99,0.0216568,0.0179265,0.0213613,0.0149905,0.00878808,0.00584085,0.00141278,0.00634275,0.00468623,0.00552322,0.00593688,0.013679,0.00574209,0.00422268,0.00721433,0.00722615,0.00452068,0.00581193,0.00461512,0.0118113,0.00957092,0.0030972,0.0029266,0.0207881,0.0106333,0.00574197,0.00721582,0.00876097,0.00697378,0.00843085,0.017141,0.00698077,0.016841,0.0161135,0.0100657,0.0119544,0.0107865,0.00179749,0.0104811,0.00882153,0.018791,0.0158254,0.00927137,0.00706666,0.00757656
