time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0,-0.173635,-0.0617265,-0.0741328,-0.158653,0.949721,-0.712837,0.210962,-0.139602,-0.101539,0.10726,0.129933,0.146254,-0.095611,0.215669,-0.3274,-0.368506,0.218141,0.191301,0.278201,-0.0955812,0.0658717,0.0324837,0.0475451,-0.176346,-0.174062,-0.318611,2.26498,1.72181,-0.135775,-0.11337,-0.348741,2.28652,1.68331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.206738,0,-0.434252,0.0183989,-1.46724,0.289678,-3.70125,295.16,-58.2735,-0.220566,0,-0.988277,0.00371397,1.34564,0.247555,0.881453,319.367,58.7533,0.000281147,0.0487385,0
0.01,-0.17324,-0.0619521,-0.0741474,-0.158608,0.949771,-0.712855,0.210636,-0.139486,-0.101419,0.107227,0.129814,0.14641,-0.095611,0.215378,-0.327846,-0.369041,0.218463,0.191643,0.278831,-0.0955813,0.0654593,0.0325608,0.0475607,-0.176509,-0.17399,-0.318518,2.26517,1.71958,-0.135847,-0.113574,-0.348294,2.287,1.68029,0.0395527,-0.0225576,-0.0014593,0.00450411,0.00499083,-0.00176112,-0.0326195,0.0116196,0.0120403,-0.00327456,-0.0118575,0.015617,-1.62532e-06,-0.0290721,-0.0446553,-0.0535171,0.0321974,0.0341998,0.0629713,-7.73801e-06,-0.0412464,0.00771096,0.00156356,-0.0162923,0.00720775,0.00925701,0.0183514,-0.223002,-0.00713622,-0.0203817,0.0447072,0.047963,-0.302333,-5.73293,1.61599,1.45073,-0.104911,4.74833,-0.106195,-3.9896,-0.985435,1.56095,4.14149,-16.3365,4.04597,-0.0254641,-0.920992,3.12314,1.03956,-4.41895,-14.9744,1.99897,-0.0567967,2.61945,2.571,0.255717,0.0275145,-1.04452,-0.312099,1.3714,-0.0410271,0.201125,-0.452272,-0.144504,1.35766,-0.03679,0.34272,-0.0477309,-0.242478,-0.118065,-0.00410316,0.00755368,0.439104,0.0535573,0.0971989,1.0772,0.341078,-0.102368,1.45896e-06,-0.131466,-0.174138,-0.137936,0.279383,-0.399277,-0.36362,3.54796e-06,-0.682807,0.183567,0.507552,0.315913,0.0522434,-0.70498,0.636425,-1.15874,0.741709,0.399827,-0.641801,-0.220588,0.179046,0,0,1,1,-0.206475,0,-0.434283,0.0189198,-1.48292,0.293114,-3.76278,294.924,-58.2946,-0.220281,0,-0.988219,0.00347259,1.3219,0.243264,0.839697,319.645,58.8228,0.000281159,0.0487084,7.75573
0.02,-0.17281,-0.0621825,-0.0741862,-0.158575,0.94982,-0.712872,0.210354,-0.139364,-0.101289,0.107302,0.12973,0.146556,-0.095611,0.215074,-0.32831,-0.36959,0.218813,0.191945,0.279424,-0.0955814,0.0649785,0.0326563,0.0476271,-0.17664,-0.173912,-0.318496,2.26541,1.71723,-0.135844,-0.113737,-0.347911,2.28745,1.67728,0.0429799,-0.0230349,-0.00388408,0.00332346,0.0049498,-0.00168558,-0.0282285,0.0121552,0.0130123,0.00749744,-0.00844674,0.0145933,-1.61073e-06,-0.0303868,-0.0463966,-0.0548964,0.0349912,0.0302071,0.0593351,-7.70253e-06,-0.0480745,0.00954663,0.00663909,-0.0131332,0.00773019,0.00220721,0.0247157,-0.234589,0.000280872,-0.0163834,0.0382892,0.0457571,-0.300543,-5.76926,1.54275,1.47776,-0.103789,4.75132,-0.107052,-3.98054,-1.06503,1.57697,4.14297,-16.3528,4.02434,-0.025468,-0.94948,3.09917,1.02177,-4.41362,-15.036,1.93993,-0.0568083,2.62748,2.58381,0.248215,0.0252874,-1.04558,-0.312384,1.37067,-0.0408442,0.199434,-0.452729,-0.144461,1.35679,-0.036591,0.321347,-0.0349842,-0.242093,-0.121387,-0.00497663,0.00875585,0.470246,0.0402865,0.104627,1.0862,0.342441,-0.107354,1.42883e-06,-0.0960165,-0.157978,-0.0927113,0.296865,-0.402138,-0.413989,3.50523e-06,-0.659939,0.169724,0.491083,0.325159,0.0508459,-0.688126,0.608869,-0.92302,0.723956,0.383965,-0.654482,-0.232201,0.376467,0,0,1,1,-0.206162,0,-0.434305,0.0195423,-1.49704,0.296245,-3.84631,294.646,-58.3069,-0.219966,0,-0.988186,0.00317964,1.29853,0.239084,0.783479,319.964,58.9117,0.000281178,0.0486965,7.77467
0.03,-0.172348,-0.0624163,-0.0742493,-0.158554,0.949869,-0.712888,0.210118,-0.139239,-0.101148,0.107485,0.12968,0.146691,-0.0956111,0.214761,-0.32879,-0.370148,0.219193,0.192207,0.279976,-0.0955815,0.0644318,0.0327687,0.0477426,-0.176739,-0.17383,-0.318543,2.26572,1.7148,-0.135769,-0.113863,-0.347594,2.28789,1.67431,0.0461933,-0.0233848,-0.00630501,0.00210959,0.00490003,-0.00159802,-0.023526,0.0125581,0.0140585,0.0183594,-0.00502233,0.0135198,-1.59644e-06,-0.0313469,-0.0479764,-0.0558236,0.0379599,0.0261857,0.0551952,-7.66747e-06,-0.0546739,0.0112439,0.0115499,-0.00988159,0.00823865,-0.00467405,0.0308044,-0.243819,0.00752043,-0.0125438,0.0317444,0.0434351,-0.296778,-5.79887,1.44367,1.47656,-0.0964334,4.74702,-0.106217,-3.96174,-1.14311,1.59122,4.13977,-16.3778,4.00428,-0.0254666,-0.97119,3.08648,1.00654,-4.40834,-15.1071,1.88725,-0.0568167,2.63508,2.58244,0.21962,0.0231379,-1.04722,-0.312941,1.36791,-0.0402546,0.197607,-0.455667,-0.144581,1.3538,-0.0360467,0.238239,-0.00477102,-0.235713,-0.127439,-0.010495,0.010626,0.586098,0.0100098,0.12409,1.11987,0.337969,-0.149146,1.40146e-06,0.0334227,-0.11837,0.0458341,0.34219,-0.420324,-0.563356,3.46028e-06,-0.565932,0.135319,0.426469,0.359101,0.051651,-0.635896,0.506717,-0.119874,0.66286,0.337008,-0.693005,-0.276946,1.01953,0,0,1,1,-0.205802,0,-0.434319,0.0202654,-1.50891,0.298927,-3.95301,294.33,-58.3092,-0.219627,0,-0.988182,0.0028344,1.27622,0.235149,0.711412,320.32,59.0205,0.000281134,0.0486913,7.7747
0.04,-0.171862,-0.0626506,-0.0743359,-0.158546,0.949917,-0.712903,0.209942,-0.139112,-0.100995,0.107781,0.129663,0.146811,-0.0956111,0.214451,-0.329282,-0.370702,0.219607,0.192427,0.280472,-0.0955815,0.0638284,0.0328947,0.0479008,-0.176802,-0.173742,-0.318653,2.26608,1.71235,-0.135627,-0.113955,-0.347346,2.28829,1.67145,0.0485757,-0.0234325,-0.00866214,0.000835201,0.00479508,-0.00149176,-0.017665,0.0126582,0.0152994,0.0295581,-0.00164264,0.0120283,-1.58242e-06,-0.0310127,-0.0491601,-0.0553652,0.0413818,0.0219825,0.0495616,-7.63287e-06,-0.0603332,0.0125971,0.0158146,-0.00629058,0.00875516,-0.011033,0.0358716,-0.245018,0.014149,-0.00917371,0.0248144,0.0406656,-0.286583,-5.82578,1.28692,1.43166,-0.0785324,4.72946,-0.100854,-3.9295,-1.22089,1.60349,4.12919,-16.4102,3.986,-0.0254486,-0.978913,3.08951,0.994109,-4.40536,-15.1881,1.84251,-0.0568092,2.63703,2.54761,0.15839,0.0220124,-1.0491,-0.31386,1.36195,-0.039066,0.196611,-0.46144,-0.144628,1.34765,-0.0350164,0.0439697,0.0326927,-0.211321,-0.137957,-0.0243794,0.0133078,0.844648,-0.0244735,0.148261,1.18788,0.309583,-0.259131,1.37682e-06,0.33505,-0.069335,0.312345,0.432785,-0.466533,-0.843631,3.40838e-06,-0.345958,0.0874435,0.27837,0.43161,0.0590926,-0.536441,0.284108,1.51153,0.541836,0.255745,-0.764534,-0.37033,2.29032,0,0,1,1,-0.205401,0,-0.434323,0.0210832,-1.51817,0.301081,-4.08257,293.98,-58.3017,-0.219266,0,-0.988211,0.00243735,1.25542,0.231539,0.62264,320.706,59.1484,0.000280914,0.0486747,7.74788
0.05,-0.171372,-0.0628817,-0.0744436,-0.158551,0.949963,-0.712916,0.20985,-0.138988,-0.100827,0.108195,0.129678,0.146906,-0.0956111,0.214174,-0.32978,-0.371224,0.220064,0.1926,0.280883,-0.0955816,0.0631905,0.0330294,0.0480868,-0.176821,-0.173649,-0.318817,2.26647,1.71005,-0.135431,-0.114021,-0.347174,2.28866,1.66881,0.0490154,-0.0231056,-0.0107753,-0.000544373,0.00455129,-0.00135868,-0.00921855,0.0124134,0.016782,0.0414369,0.00145319,0.00943703,-1.56866e-06,-0.0276622,-0.0498535,-0.0522418,0.0457096,0.0173171,0.0411253,-7.59879e-06,-0.0637928,0.0134715,0.0185983,-0.00197449,0.00934608,-0.0163974,0.0387126,-0.229903,0.0195674,-0.00661626,0.017169,0.0369623,-0.263679,-5.87807,1.04807,1.33996,-0.045984,4.69487,-0.0875419,-3.88406,-1.29964,1.61378,4.10936,-16.4488,3.96957,-0.0254002,-0.964854,3.10961,0.984177,-4.40939,-15.2775,1.80662,-0.0567744,2.61079,2.46477,0.0633596,0.023172,-1.05076,-0.314955,1.35216,-0.0372323,0.198377,-0.469655,-0.144453,1.33801,-0.0334888,-0.306833,0.0570663,-0.152696,-0.155457,-0.0500664,0.0163563,1.29355,-0.039893,0.155591,1.29013,0.239125,-0.429204,1.35471e-06,0.885531,-0.0371936,0.738933,0.58519,-0.55139,-1.27637,3.34528e-06,0.0411212,0.0450375,0.0262242,0.544474,0.0748275,-0.388354,-0.0783624,4.01623,0.368907,0.148179,-0.867854,-0.514347,4.20602,0,0,1,1,-0.204964,0,-0.434317,0.0219842,-1.52477,0.302697,-4.23316,293.602,-58.2857,-0.218886,0,-0.988274,0.00198959,1.23633,0.228282,0.516765,321.117,59.2927,0.000280501,0.0486409,7.71344
0.06,-0.170913,-0.063107,-0.0745667,-0.158572,0.950003,-0.712928,0.209887,-0.138868,-0.100644,0.108739,0.129716,0.146957,-0.0956111,0.213986,-0.330282,-0.371673,0.22058,0.192718,0.281167,-0.0955817,0.0625567,0.0331686,0.0482754,-0.176787,-0.173548,-0.31902,2.26685,1.70815,-0.135199,-0.114072,-0.347089,2.28898,1.6666,0.0459471,-0.0225349,-0.0123023,-0.00209894,0.00405062,-0.00119512,0.00371697,0.0120145,0.0183379,0.0543382,0.00384443,0.00514498,-1.55511e-06,-0.0188069,-0.0502254,-0.0448524,0.0515615,0.0118032,0.0283616,-7.56533e-06,-0.0633816,0.0139219,0.0188606,0.00347025,0.0100944,-0.020281,0.037929,-0.189741,0.0232565,-0.00513447,0.00849049,0.0318188,-0.221619,-5.97624,0.743198,1.21374,0.000147954,4.64685,-0.0655671,-3.83023,-1.37887,1.62213,4.07946,-16.491,3.955,-0.0253205,-0.932868,3.14647,0.976349,-4.42104,-15.3741,1.78061,-0.0567196,2.54561,2.34462,-0.0581745,0.0267239,-1.05228,-0.315944,1.33909,-0.0349349,0.204293,-0.479187,-0.144026,1.32596,-0.0316401,-0.807523,0.0681053,-0.0491804,-0.179797,-0.0871387,0.0181904,1.91473,-0.0398918,0.12653,1.41111,0.131751,-0.603143,1.3348e-06,1.67489,-0.0175157,1.32364,0.783883,-0.673611,-1.84671,3.27274e-06,0.583599,0.0107828,-0.326578,0.686707,0.094506,-0.191499,-0.557502,7.12939,0.166111,0.0273065,-0.999424,-0.689065,6.54033,0,0,1,1,-0.204503,0,-0.434301,0.0229507,-1.5289,0.30381,-4.40142,293.207,-58.2636,-0.218489,0,-0.98837,0.00149144,1.21894,0.22537,0.393423,321.543,59.4498,0.000280047,0.0486005,7.70314
0.07,-0.170534,-0.0633256,-0.0746946,-0.158611,0.950035,-0.712939,0.210115,-0.138752,-0.100448,0.109423,0.129768,0.146948,-0.0956111,0.213965,-0.330786,-0.371989,0.221174,0.192769,0.281266,-0.0955818,0.0619812,0.0333089,0.0484313,-0.176683,-0.173438,-0.319242,2.26717,1.70697,-0.13495,-0.114121,-0.347104,2.28923,1.66503,0.0378719,-0.0218539,-0.0127941,-0.00389691,0.00317924,-0.00101322,0.0228643,0.0116156,0.0196032,0.0684492,0.00516194,-0.000886452,-1.54176e-06,-0.00205798,-0.0504006,-0.031616,0.0594003,0.00506712,0.0098946,-7.53261e-06,-0.0575456,0.0140297,0.0155948,0.0103373,0.0110394,-0.022196,0.032354,-0.118447,0.0249176,-0.0048614,-0.00150376,0.0249282,-0.156216,-6.11609,0.410129,1.0727,0.0528842,4.59795,-0.0379748,-3.78033,-1.45608,1.62888,4.04128,-16.5343,3.94227,-0.0252252,-0.896578,3.19458,0.969633,-4.43744,-15.4773,1.76486,-0.056668,2.45741,2.20838,-0.192804,0.0314095,-1.05361,-0.316408,1.32502,-0.0326175,0.214244,-0.489128,-0.143261,1.31407,-0.0298568,-1.3938,0.0725356,0.0929179,-0.207215,-0.130802,0.018273,2.61352,-0.0337502,0.0716786,1.51143,0.00186292,-0.737935,1.31685e-06,2.59492,0.000688649,1.99165,0.988537,-0.811225,-2.46426,3.1972e-06,1.21576,-0.019736,-0.744892,0.834425,0.113293,0.0506588,-1.08059,10.2384,-0.0409278,-0.101365,-1.13506,-0.845957,8.78667,0,0,1,1,-0.204027,0,-0.434278,0.023961,-1.53081,0.304475,-4.58315,292.806,-58.2385,-0.218076,0,-0.988496,0.000943835,1.20313,0.222764,0.252585,321.975,59.6149,0.000279715,0.0485621,7.73762
0.08,-0.170295,-0.0635369,-0.0748133,-0.158671,0.950054,-0.712947,0.210605,-0.138639,-0.100245,0.110259,0.12982,0.146866,-0.0956111,0.214204,-0.33129,-0.372106,0.221866,0.192739,0.281118,-0.0955818,0.0615274,0.0334473,0.0485128,-0.176497,-0.173316,-0.319459,2.26739,1.7068,-0.134705,-0.114179,-0.347233,2.2894,1.66435,0.0239338,-0.0211285,-0.0118649,-0.00596906,0.00187122,-0.000830487,0.0489995,0.0112781,0.02032,0.0835635,0.00518057,-0.0082658,-1.52859e-06,0.0238913,-0.0503937,-0.0116995,0.0692857,-0.00304514,-0.0147481,-7.50064e-06,-0.045388,0.0138323,0.00814586,0.0186816,0.0121723,-0.0216894,0.0215481,-0.0160629,0.0245083,-0.00587505,-0.0128543,0.0164686,-0.0683492,-6.26203,0.0909778,0.934956,0.100834,4.56765,-0.0108557,-3.75036,-1.52817,1.63459,3.99758,-16.576,3.93115,-0.0251377,-0.868778,3.24183,0.961941,-4.45643,-15.5845,1.75989,-0.0566458,2.3829,2.07649,-0.32386,0.0353807,-1.05417,-0.315691,1.31378,-0.0309536,0.226695,-0.499054,-0.141679,1.30614,-0.0287007,-1.95438,0.0721569,0.244739,-0.231736,-0.172637,0.018366,3.23618,-0.0196087,0.0393302,1.53252,-0.144217,-0.841938,1.30101e-06,3.4623,0.0131837,2.58538,1.15293,-0.924685,-2.96269,3.12667e-06,1.82504,-0.0481101,-1.16213,0.961636,0.12696,0.335804,-1.53413,12.4243,-0.225148,-0.244133,-1.21627,-0.908398,10.1991,0,0,1,1,-0.203547,0,-0.434247,0.0249919,-1.53078,0.304753,-4.77395,292.41,-58.2138,-0.217648,0,-0.988649,0.000348735,1.18869,0.220416,0.0945868,322.406,59.783,0.000279484,0.0485189,7.80827
0.09,-0.170251,-0.0637409,-0.0749074,-0.158753,0.950055,-0.712953,0.211419,-0.138528,-0.100037,0.111248,0.129857,0.146699,-0.0956111,0.21479,-0.331793,-0.371964,0.222675,0.192616,0.280674,-0.0955819,0.061256,0.0335808,0.048478,-0.176214,-0.173182,-0.319642,2.26745,1.70789,-0.134482,-0.114263,-0.347483,2.28947,1.66469,0.00439005,-0.0204069,-0.00941753,-0.00828642,0.000144846,-0.000646826,0.0813614,0.011082,0.0207133,0.0988887,0.0037384,-0.0166852,-1.51558e-06,0.0585143,-0.0502618,0.0141543,0.080815,-0.012292,-0.044375,-7.46937e-06,-0.0271377,0.0133512,-0.00347545,0.0282979,0.0134419,-0.0183313,0.00620685,0.10818,0.0222568,-0.00831638,-0.025017,0.00738465,0.0336416,-6.36535,-0.163339,0.814798,0.13095,4.57707,0.00766792,-3.7538,-1.59261,1.63953,3.95139,-16.6134,3.9205,-0.0250843,-0.860542,3.2703,0.951102,-4.47542,-15.6941,1.76567,-0.0566646,2.36031,1.9734,-0.434854,0.0369731,-1.05282,-0.312833,1.3097,-0.0307037,0.239363,-0.508724,-0.138527,1.30637,-0.0287808,-2.35336,0.0650172,0.356376,-0.247488,-0.202263,0.0219568,3.6115,0.0125452,0.0888656,1.42349,-0.300062,-0.947103,1.28789e-06,4.05594,0.00293377,2.90474,1.23285,-0.975862,-3.14832,3.06936e-06,2.26844,-0.0704352,-1.49057,1.05326,0.131475,0.671359,-1.79029,12.6473,-0.359181,-0.411456,-1.16997,-0.790513,9.96053,0,0,1,1,-0.203073,0,-0.434214,0.026022,-1.52919,0.304721,-4.96945,292.032,-58.1931,-0.217209,0,-0.988826,-0.000290451,1.17544,0.21828,-0.07977,322.825,59.9488,0.000279252,0.0484658,7.88511
