time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.341667,-0.134628,0.0695876,-0.0768054,0.975933,0.998994,-0.3017,0.68468,0.0704277,0.226612,-0.391619,0.299052,-0.0319619,-0.00910766,-0.194341,0.137235,-0.106708,-1.10623,-0.279644,-0.0238156,-0.0487118,-0.0191574,0.00266233,-0.306731,-0.928026,-0.367636,-0.189994,1.55415,1.98227,0.018341,-0.00793094,-0.516216,-0.264794,0.0584146,2.25146,2.12865,0.0669041,-0.0375241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.000966642,0,0.000250252,4.59523e-21,-3.24523e-19,1.36864e-20,-0.181394,12.8103,-0.540263,0,0,0,0,0,0,0,0,0,0.000245455,0.0341213,0
0.35,-0.127078,0.0629944,-0.085161,0.975113,0.994286,-0.300964,0.662561,0.081185,0.211791,-0.397563,0.254114,-0.0319619,-0.00910766,-0.168603,0.117177,-0.134081,-1.2202,-0.264568,-0.0238156,-0.0487118,-0.0329123,0.00850286,-0.286999,-0.913634,-0.364438,-0.188568,1.55117,1.97589,0.018341,-0.00793094,-0.520462,-0.257726,0.057964,2.23389,2.13108,0.0669041,-0.0375241,0.906036,-0.791191,-1.00267,-0.0983068,-0.564935,0.0882721,-2.65421,1.29088,-1.77853,-0.713341,-5.39251,0,0,3.08852,-2.40695,-3.2848,-13.6762,1.80911,0,0,-1.65059,0.700864,2.36787,1.72701,0.383856,0.17113,-0.356812,-0.765632,0,0,-0.509481,0.848083,-0.0540815,-2.10835,0.291794,0,0,154.998,-4.26802,68.9981,0.343655,3.3661,-0.382935,-19.0739,32.8038,1.89282,-20.6452,2.78298,3.16491,0.0553739,150.813,18.2312,-10.5812,45.9753,5.03754,-0.228453,0.474508,7.00688,6.06953,36.2905,8.61681,-3.18001,-0.637014,3.26161,-0.0703796,-0.1837,-0.575989,-3.78983,0.042011,-0.147659,-3.42475,0.184724,0.226474,0.626897,-24.979,2.43361,-3.18631,-8.30431,-10.9389,-0.729412,95.1241,31.4635,58.4397,-202.477,83.3148,0,0,72.7302,12.0868,55.2945,49.3217,19.0771,0,0,12.2103,-4.0916,36.9879,36.3455,-12.7487,22.8168,8.78932,29.8241,0,0,25.1297,-10.2653,5.19215,-56.3603,8.04795,0,0,0,0,1,0,1.09677,0,-0.224121,0.342462,-2.84779,0.229041,-3.89609,32.3985,-2.60573,0,0,0,0,0,0,0,0,0,0.000226831,0.0337563,169.75
0.358333,-0.121262,0.0565701,-0.0937378,0.973717,0.988818,-0.300279,0.647049,0.0941273,0.201029,-0.417569,0.214963,-0.0319619,-0.00910766,-0.137815,0.0979586,-0.157614,-1.33074,-0.248167,-0.0238156,-0.0487118,-0.0458192,0.0140593,-0.264698,-0.896719,-0.362124,-0.185557,1.54881,1.97158,0.018341,-0.00793094,-0.522962,-0.251372,0.0578738,2.21241,2.13407,0.0669041,-0.0375241,0.697878,-0.770911,-1.02922,-0.167509,-0.656093,0.0821937,-1.86151,1.55307,-1.29153,-2.40065,-4.69822,0,0,3.69461,-2.30623,-2.82402,-13.2652,1.96808,0,0,-1.54883,0.666767,2.6761,2.02989,0.277617,0.36127,-0.283568,-0.517098,0,0,-0.300067,0.762538,-0.0108136,-2.57802,0.358861,0,0,126.328,4.08812,52.2313,0.877352,7.65567,-0.449857,-25.0577,24.1924,-3.70504,-18.2261,7.68607,-4.07026,0.0667586,133.848,10.5661,-6.50681,40.6815,4.68807,-0.425362,0.434255,4.13048,6.27507,36.3648,8.68188,-2.83675,-0.420517,3.49999,-0.0727659,-0.151725,-0.621621,-3.97839,-0.0394991,-0.128407,-3.28551,0.176762,0.227546,0.603304,-24.8893,2.58039,-3.35009,-7.94064,-10.1577,-0.573109,92.6881,30.552,57.7109,-197.537,88.4441,0,0,73.1666,12.4146,54.8953,50.3303,18.3868,0,0,12.1417,-4.32603,36.8487,36.9184,-12.7023,22.851,8.74657,29.2455,0,0,25.0319,-10.1465,5.09424,-56.6956,7.08431,0,0,0,0,1,0,1.11123,0,-0.279288,-0.481764,4.7903,-0.236497,-9.20309,91.5086,-4.51778,0,0,0,0,0,0,0,0,0,0.000218193,0.0335448,136.978
0.366667,-0.117175,0.0503251,-0.102547,0.97177,0.982645,-0.299634,0.637973,0.109191,0.194273,-0.451292,0.181953,-0.0319619,-0.00910766,-0.101946,0.0796022,-0.177336,-1.43779,-0.230489,-0.0238156,-0.0487118,-0.057883,0.0193152,-0.239838,-0.877239,-0.360693,-0.180959,1.54705,1.9693,0.018341,-0.00793094,-0.523724,-0.245722,0.0581375,2.18699,2.13755,0.0669041,-0.0375241,0.490467,-0.749407,-1.05714,-0.233681,-0.74074,0.0774178,-1.08911,1.80767,-0.810607,-4.04679,-3.96119,0,0,4.30433,-2.20277,-2.36656,-12.8458,2.12131,0,0,-1.44765,0.630717,2.98317,2.33754,0.171765,0.551695,-0.21068,-0.273386,0,0,-0.0914672,0.677984,0.0316384,-3.05048,0.417896,0,0,80.7605,3.467,31.6553,1.68185,9.5666,-0.720558,-47.0426,4.56322,-8.97316,-15.0095,16.0517,-12.4814,0.0922879,117.354,6.49048,-3.19531,35.2211,4.36416,-0.569367,0.398626,1.3958,3.75806,35.4003,8.49076,-2.32306,-0.146375,3.90145,-0.0809571,-0.116126,-0.696345,-4.33129,-0.272985,-0.133965,-2.93736,0.155695,0.214742,0.549788,-24.227,3.42146,-3.57649,-7.41282,-8.26844,-0.605179,85.0715,27.2016,55.3652,-183.11,103.182,0,0,73.8406,13.7985,54.0118,53.9477,16.1895,0,0,11.7211,-5.41372,35.7834,38.5937,-12.6636,23.0737,8.76978,27.5707,0,0,24.2704,-9.74404,4.59263,-57.3015,4.01077,0,0,0,0,1,0,1.09871,0,-0.293455,-0.724386,13.683,-0.260945,-12.1134,228.81,-4.36358,0,0,0,0,0,0,0,0,0,0.000213543,0.0334617,87.3568
0.375,-0.11477,0.0443176,-0.111605,0.969308,0.975898,-0.299031,0.634805,0.126144,0.191363,-0.497731,0.156108,-0.0319619,-0.00910766,-0.0609483,0.0622039,-0.193306,-1.54109,-0.211688,-0.0238156,-0.0487118,-0.0691328,0.0241952,-0.212494,-0.855079,-0.360141,-0.17476,1.54591,1.96894,0.018341,-0.00793094,-0.522801,-0.240749,0.0587201,2.15759,2.14131,0.0669041,-0.0375241,0.288575,-0.720895,-1.08694,-0.295455,-0.809644,0.0723746,-0.380177,2.03435,-0.34923,-5.57271,-3.10133,0,0,4.91967,-2.08779,-1.91646,-12.3962,2.25622,0,0,-1.34998,0.585602,3.28137,2.65916,0.0662345,0.743976,-0.137599,-0.0436299,0,0,0.110786,0.596784,0.0699103,-3.528,0.45132,0,0,16.0375,-2.17,15.8368,1.02519,1.8013,-0.305868,-90.3558,-21.5368,-8.11876,-9.09131,23.698,-15.3289,0.130709,101.711,5.6151,-0.996498,29.5833,4.05963,-0.650397,0.367189,0.451482,-0.916852,32.8523,7.9049,-1.68622,0.156448,4.51567,-0.0983732,-0.0829032,-0.80887,-4.92802,-0.635862,-0.121715,-2.25816,0.115975,0.189162,0.444409,-22.3821,5.39302,-3.40438,-6.62549,-4.80682,-0.773028,69.8972,19.928,50.8342,-155.627,126.837,0,0,73.9985,16.7421,52.8646,61.6341,12.2184,0,0,10.7934,-7.86654,32.4938,41.5835,-12.6885,23.6769,9.00317,24.4535,0,0,21.9683,-8.97608,3.36015,-57.5639,-1.91963,0,0,0,0,1,0,1.08685,0,-0.298175,-0.433495,16.3624,0.076443,-12.5674,474.36,2.21614,0,0,0,0,0,0,0,0,0,0.000214032,0.0334806,22.7399
0.383333,-0.11392,0.0386847,-0.120899,0.966386,0.968818,-0.298481,0.636491,0.144481,0.191983,-0.554978,0.139072,-0.0319619,-0.00910766,-0.0148123,0.0459684,-0.205605,-1.64011,-0.192037,-0.0238156,-0.0487118,-0.0796331,0.028529,-0.182892,-0.830032,-0.36047,-0.166916,1.54539,1.97027,0.018341,-0.00793094,-0.520352,-0.236399,0.059536,2.12419,2.14494,0.0669041,-0.0375241,0.102058,-0.675953,-1.11531,-0.350667,-0.849701,0.0659327,0.202299,2.20042,0.0743881,-6.8696,-2.04436,0,0,5.53632,-1.94827,-1.47592,-11.8826,2.35804,0,0,-1.26003,0.520048,3.55215,3.00569,-0.0395034,0.941284,-0.0625721,0.16015,0,0,0.293855,0.521983,0.0979116,-4.00769,0.435323,0,0,-41.5076,-5.97147,13.5113,-0.213402,-2.61735,0.52264,-136.946,-42.6006,1.99446,7.69804,23.3626,-7.03644,0.173857,87.9997,7.08056,-0.053073,24.2812,3.78706,-0.666333,0.340474,6.64946,-6.09795,28.6564,6.91377,-0.974163,0.457957,5.30151,-0.124988,-0.0572184,-0.953664,-5.88188,-1.02145,-0.0155046,-1.22609,0.0588442,0.162456,0.27655,-18.77,8.51051,-1.97698,-5.61351,0.0544543,-0.990526,46.5226,8.12425,44.0535,-113.623,152.617,0,0,72.902,21.0586,51.6934,74.0901,7.17887,0,0,9.86128,-11.689,25.6754,45.5667,-12.6909,24.7047,9.63892,19.7673,0,0,17.2213,-7.96841,1.24827,-56.3236,-10.5181,0,0,0,0,1,0,1.07758,0,-0.300368,-0.205073,7.20206,0.17281,-22.6691,796.127,19.1027,0,0,0,0,0,0,0,0,0,0.000220952,0.0336502,44.1391
0.391667,-0.114373,0.0336427,-0.130331,0.963074,0.961741,-0.298001,0.641407,0.163382,0.195662,-0.620115,0.132634,-0.0319619,-0.00910766,0.0363864,0.0311952,-0.214315,-1.73399,-0.171888,-0.0238156,-0.0487118,-0.0894485,0.032051,-0.151508,-0.80182,-0.36168,-0.157356,1.54553,1.97298,0.018341,-0.00793094,-0.516708,-0.232602,0.0604386,2.08688,2.14784,0.0669041,-0.0375241,-0.0543585,-0.605032,-1.13178,-0.397447,-0.849247,0.0576783,0.589987,2.26812,0.4415,-7.81646,-0.77255,0,0,6.14384,-1.77278,-1.04514,-11.2652,2.41786,0,0,-1.17785,0.422639,3.76611,3.38541,-0.145261,1.14716,0.0177522,0.324877,0,0,0.437366,0.45558,0.108314,-4.47706,0.347672,0,0,-73.9596,-5.47492,22.3577,-0.760257,-2.97001,0.683616,-160.616,-50.4146,17.0589,39.6458,9.72687,10.368,0.206871,73.8711,9.89474,-0.00217753,20.1808,3.49093,-0.616561,0.311629,14.1924,-11.8555,22.3069,5.7014,-0.13007,0.768943,6.06721,-0.154,-0.0338535,-1.09584,-6.99404,-1.37893,0.227131,-0.169671,0.00173259,0.160869,0.0931852,-14.566,12.4015,1.45791,-4.61968,4.71002,-1.20099,15.7172,-7.93338,35.2763,-58.9149,170.826,0,0,69.2983,26.1798,50.9328,91.0423,2.2828,0,0,8.72925,-16.5874,14.2717,49.7146,-12.3368,25.9946,10.9293,13.4415,0,0,9.45484,-7.11867,-1.67586,-51.9511,-20.8264,0,0,0,0,1,0,1.07053,0,-0.300521,0.541704,-9.99084,-0.399663,-58.8018,1084.5,43.3833,0,0,0,0,0,0,0,0,0,0.000231167,0.034053,77.5225
0.4,-0.115837,0.029462,-0.139661,0.959441,0.954991,-0.297603,0.647415,0.181732,0.201791,-0.689343,0.138059,-0.0319619,-0.00910766,0.0923974,0.01824,-0.219487,-1.82154,-0.151581,-0.0238156,-0.0487118,-0.0986578,0.0344211,-0.119133,-0.770156,-0.363748,-0.145991,1.54644,1.97662,0.018341,-0.00793094,-0.512406,-0.2293,0.0612249,2.04596,2.14929,0.0669041,-0.0375241,-0.175742,-0.501687,-1.11964,-0.435944,-0.809997,0.0476701,0.720964,2.20201,0.735469,-8.30742,0.651001,0,0,6.72132,-1.55462,-0.6207,-10.5065,2.43689,0,0,-1.10511,0.284411,3.88504,3.7997,-0.248067,1.36378,0.108829,0.43689,0,0,0.516157,0.396257,0.0943483,-4.90998,0.174118,0,0,-57.5454,-3.71884,28.7921,-0.0656874,-3.08754,1.39088,-143.778,-49.9026,28.2816,84.3984,-12.7404,26.1511,0.218419,61.0242,12.1577,-0.359211,18.6992,3.23055,-0.526891,0.284052,25.9622,-16.4261,14.3012,4.52222,0.90649,1.10803,6.64241,-0.179048,-0.0077139,-1.20873,-8.13374,-1.60571,0.626758,0.740531,-0.0442884,0.194876,-0.0847857,-9.46939,16.6069,7.38484,-3.64331,7.85365,-1.40767,-19.1838,-26.6935,25.1239,3.51303,173.358,0,0,62.5122,31.291,50.7519,111.331,-1.29261,0,0,7.95257,-21.8445,-1.73232,52.8172,-11.0817,27.1344,13.1596,5.47506,0,0,-1.34393,-6.94719,-5.1674,-42.6524,-31.1395,0,0,0,0,1,0,1.06415,0,-0.299672,2.17193,-22.2652,-1.12277,-122.203,1252.74,63.1721,0,0,0,0,0,0,0,0,0,0.000241949,0.0346583,64.5427
0.408333,-0.117959,0.0264345,-0.148479,0.955555,0.948786,-0.297304,0.652091,0.198228,0.209665,-0.758328,0.155523,-0.0319619,-0.00910766,0.15275,0.00745789,-0.221136,-1.90137,-0.131363,-0.0238156,-0.0487118,-0.107315,0.0352742,-0.0868777,-0.734824,-0.366584,-0.132742,1.54826,1.98064,0.018341,-0.00793094,-0.508198,-0.226481,0.0616522,2.00209,2.14858,0.0669041,-0.0375241,-0.254654,-0.363296,-1.0581,-0.466305,-0.74455,0.0359395,0.561099,1.97956,0.944835,-8.27815,2.09565,0,0,7.24226,-1.29386,-0.197767,-9.57876,2.42611,0,0,-1.03884,0.102374,3.87061,4.23984,-0.340415,1.5899,0.218493,0.482515,0,0,0.504957,0.338364,0.0512866,-5.26542,-0.0853781,0,0,-18.3192,-6.48157,19.045,0.409033,-2.29656,1.05666,-105.265,-57.1322,30.0011,132.32,-33.988,30.176,0.205957,48.2919,12.5571,-0.577331,18.8227,2.99068,-0.421277,0.257364,38.8157,-20.5622,5.18914,3.19811,2.03669,1.45394,7.07899,-0.201761,0.0203218,-1.29837,-9.15507,-1.74897,1.1171,1.67125,-0.0866536,0.240751,-0.280479,-4.33829,20.6747,15.4222,-2.46818,9.76923,-1.64066,-53.3615,-45.6904,14.7046,66.3263,157.018,0,0,52.5286,35.616,50.6724,133.015,-2.95967,0,0,8.10259,-26.7552,-20.9495,53.4818,-8.3565,27.5338,16.5264,-3.73776,0,0,-14.5324,-7.85778,-8.92116,-27.0191,-38.9702,0,0,0,0,1,0,1.05479,0,-0.300298,2.7378,-19.0912,-0.95505,-190.71,1329.86,66.5269,0,0,0,0,0,0,0,0,0,0.000255086,0.0352493,27.329
0.416667,-0.120383,0.0248428,-0.156225,0.951498,0.94326,-0.297118,0.653061,0.211552,0.21856,-0.822707,0.183891,-0.0319619,-0.00910766,0.21675,-0.000850933,-0.219265,-1.97195,-0.111351,-0.0238156,-0.0487118,-0.115409,0.0342693,-0.0560775,-0.695778,-0.370002,-0.117581,1.55123,1.9844,0.018341,-0.00793094,-0.505,-0.224207,0.0614601,1.95633,2.14516,0.0669041,-0.0375241,-0.290806,-0.191006,-0.929577,-0.486873,-0.663139,0.0222673,0.11642,1.59881,1.06737,-7.72543,3.40413,0,0,7.68,-0.997058,0.224503,-8.4703,2.40145,0,0,-0.971317,-0.120586,3.69603,4.68552,-0.410052,1.81935,0.356213,0.451367,0,0,0.383853,0.272883,-0.0230564,-5.49058,-0.41013,0,0,5.90212,-11.0577,-3.54806,-0.17549,-0.924009,2.12174,-75.7002,-76.9248,24.0699,174.753,-51.4247,24.3828,0.175741,35.0174,11.0207,-0.557313,18.6573,2.72974,-0.309692,0.230437,48.7321,-24.4264,-3.9761,1.49406,2.95163,1.72162,7.52348,-0.227886,0.0396623,-1.38368,-9.92085,-1.81194,1.62194,2.91561,-0.138988,0.266742,-0.533872,-0.682561,24.3326,24.2624,-0.878872,11.4614,-1.73521,-81.6521,-62.1382,5.44504,121.907,124.239,0,0,40.1954,38.6277,49.4561,153.826,-2.95884,0,0,9.99391,-30.8323,-40.5951,50.4145,-3.85235,26.5983,20.9848,-13.2716,0,0,-28.9265,-9.91197,-12.6445,-4.6819,-41.5956,0,0,0,0,1,0,1.03944,0,-0.303164,0.648125,-3.86916,-0.14989,-235.121,1403.62,54.3758,0,0,0,0,0,0,0,0,0,0.000270912,0.0367701,13.2319
