time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.13,0.132208,-0.000106709,-0.036301,0.736677,0.988204,-0.284246,0.389489,0.0215888,-0.0784092,-0.315708,0.176159,-0.0290223,-0.00231454,-0.418076,0.0273021,-0.0826094,-1.21664,-0.523586,0.0040637,-0.0435967,-0.411165,0.00658226,-0.133854,-0.711552,-0.169909,-0.311109,1.68754,1.28635,0.0144776,-0.0516297,0.0500146,-0.347966,0.21788,1.89335,1.83732,0.0661847,-0.0523579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.50987,0,0.178375,0.169515,-0.629487,0.0118102,-18.658,69.2858,-1.29992,0,0,0,0,0,0,0,0,0,0.000230598,0.0408084,0
0.14,0.143639,-0.0206425,-0.0335003,0.734245,0.984485,-0.282404,0.390846,0.0444078,-0.0958569,-0.418356,0.143002,-0.0290223,-0.00231454,-0.374213,-0.0312305,-0.115856,-1.36241,-0.495893,0.0040637,-0.0435967,-0.431357,0.0262715,-0.109847,-0.675779,-0.187407,-0.307721,1.69158,1.28563,0.0144776,-0.0516297,0.0324861,-0.340135,0.224434,1.84435,1.82432,0.0661847,-0.0523579,1.14315,-2.05358,0.280067,-0.243245,-0.371863,0.184271,0.135705,2.2819,-1.74476,-10.2647,-3.3157,0,0,4.38629,-5.85327,-3.32463,-14.5768,2.76929,0,0,-2.01927,1.96893,2.40071,3.57723,-1.74982,0.338811,0.403873,-0.0712407,0,0,-1.75285,0.783062,0.655456,-4.90005,-1.30057,0,0,28.5681,-139.534,64.7797,0.321136,-0.535914,-0.249916,-128.686,4.21026,6.11381,-12.1043,15.6056,-1.41887,0.607299,150.468,114.821,-44.0744,42.7763,6.13784,2.021,1.34632,22.5705,-38.8931,9.20236,5.76889,1.34972,2.22716,3.90669,0.121891,0.648723,-0.37589,-4.698,-6.53192,-3.06445,-1.42224,0.0494346,-0.364017,0.339593,-29.2746,9.913,-10.3951,-0.312296,-7.90622,-4.06229,-42.5242,-0.901179,57.402,69.2756,216.9,0,0,81.8796,105.352,112.59,132.137,20.5519,0,0,35.5622,-14.1618,10.8082,30.9771,-29.8398,19.8414,-20.8516,-4.52012,0,0,-11.3466,1.77842,-47.6875,-34.8323,79.7677,0,0,0,0,1,0,0.90638,0,-0.23107,-0.11603,0.65605,-0.0361992,-36.332,205.426,-11.3349,0,0,0,0,0,0,0,0,0,0.000190073,0.0324788,156.47
0.15,0.152143,-0.0401869,-0.0317392,0.731781,0.979976,-0.280967,0.38795,0.0671366,-0.107564,-0.514076,0.131535,-0.0290223,-0.00231454,-0.322162,-0.079228,-0.137843,-1.49496,-0.466145,0.0040637,-0.0435967,-0.447994,0.0445446,-0.0847589,-0.636909,-0.207889,-0.302349,1.69353,1.28447,0.0144776,-0.0516297,0.013823,-0.332127,0.22622,1.79187,1.81929,0.0661847,-0.0523579,0.850404,-1.95445,0.176116,-0.246368,-0.450926,0.143648,-0.289537,2.27288,-1.17074,-9.57199,-1.1467,0,0,5.20509,-4.79974,-2.19873,-13.2554,2.97481,0,0,-1.66364,1.82731,2.50879,3.887,-2.04821,0.537225,0.195358,-0.116442,0,0,-1.86631,0.800847,0.178581,-5.24837,-0.502889,0,0,-26.7441,-127.218,39.0322,-0.590946,0.0214715,-0.213626,-148.221,-32.2201,16.4329,10.322,21.2797,-3.38474,0.574018,113.782,84.5488,-28.5155,33.0178,5.27093,0.888255,1.10702,31.3781,-37.3547,13.1637,5.39272,0.546846,1.74616,5.24765,0.098154,0.699885,-0.592045,-5.2419,-7.10536,-3.20387,-0.224656,-0.00442352,-0.361923,0.14257,-28.1996,11.0574,-10.0036,0.177061,-4.22503,-3.83559,-45.4613,-2.59848,56.6737,73.811,212.386,0,0,80.5305,106.303,111.138,133.576,17.8749,0,0,34.7029,-15.0129,9.88228,30.1423,-29.4468,19.5403,-20.0619,-4.60276,0,0,-11.6824,1.3423,-47.446,-32.5575,78.5233,0,0,0,0,1,0,0.885145,0,-0.23764,-0.15953,1.36987,-0.0741639,-55.4993,476.568,-25.801,0,0,0,0,0,0,0,0,0,0.000192978,0.0260753,135.734
0.16,0.157827,-0.0586256,-0.0309784,0.729335,0.975044,-0.279914,0.380509,0.0896056,-0.113604,-0.602414,0.141307,-0.0290223,-0.00231454,-0.262059,-0.116595,-0.148716,-1.61416,-0.43461,0.0040637,-0.0435967,-0.46116,0.0613164,-0.0586828,-0.595025,-0.231316,-0.295023,1.69348,1.28284,0.0144776,-0.0516297,-0.00600833,-0.323984,0.223261,1.73613,1.82211,0.0661847,-0.0523579,0.568408,-1.84387,0.0760798,-0.244597,-0.493176,0.105292,-0.74415,2.2469,-0.604006,-8.83388,0.97716,0,0,6.01039,-3.73671,-1.08734,-11.9196,3.15356,0,0,-1.31662,1.67718,2.60761,4.18842,-2.34268,0.732627,-0.00526121,-0.162469,0,0,-1.98314,0.81427,-0.295879,-5.57395,0.282344,0,0,-78.018,-100.264,25.4087,-1.84629,-1.75642,0.400839,-173.855,-58.4683,24.9793,40.6545,9.45467,-1.83939,0.538616,81.5836,64.548,-16.5265,24.0385,4.45215,0.113289,0.899579,45.5679,-35.2311,16.1872,4.35606,-0.424464,1.06183,6.7773,0.0636333,0.742342,-0.849273,-6.01618,-7.37489,-3.05703,1.58957,-0.0750899,-0.30648,-0.16417,-25.3427,14.527,-8.73031,0.485538,0.598444,-3.63413,-53.6786,-7.92869,54.2448,86.6559,196.53,0,0,75.9911,108.318,105.793,137.903,11.4809,0,0,32.3792,-17.7119,7.06684,27.0945,-27.9442,18.0309,-17.2755,-4.79739,0,0,-13.0398,-0.0736023,-46.4935,-25.1312,73.28,0,0,0,0,1,0,0.873095,0,-0.238538,-0.146971,1.41351,-0.047755,-86.2171,829.199,-28.0143,0,0,0,0,0,0,0,0,0,0.000218253,0.0320865,129.584
0.17,0.160977,-0.0756117,-0.0310906,0.726938,0.970172,-0.279225,0.367699,0.111282,-0.11422,-0.682088,0.170731,-0.0290223,-0.00231454,-0.194356,-0.14313,-0.149011,-1.71957,-0.401926,0.0040637,-0.0435967,-0.471088,0.076317,-0.0319,-0.550431,-0.257537,-0.285893,1.6917,1.28074,0.0144776,-0.0516297,-0.0271437,-0.315849,0.215653,1.67787,1.83226,0.0661847,-0.0523579,0.31498,-1.6986,-0.0112233,-0.239742,-0.487191,0.0689509,-1.28094,2.16761,-0.0615581,-7.96732,2.94246,0,0,6.7703,-2.65353,-0.0294143,-10.5406,3.26837,0,0,-0.992823,1.50006,2.67828,4.45937,-2.62212,0.912936,-0.178016,-0.210443,0,0,-2.11353,0.813534,-0.760814,-5.82526,1.01514,0,0,-77.3093,-54.5596,18.3837,-2.07127,-0.806561,0.00969084,-161.08,-64.4603,26.1096,81.9666,-22.8798,4.78566,0.479045,56.5422,50.5499,-8.75243,17.5433,3.76155,-0.31392,0.731367,61.5324,-29.9424,18.1943,2.95423,-1.398,0.262524,7.9648,0.0234361,0.740934,-1.06892,-7.3383,-7.00106,-2.39147,3.46447,-0.137476,-0.170204,-0.500602,-20.6746,21.2061,-6.34064,0.482328,4.45742,-3.35501,-67.1644,-18.0751,49.4452,108.286,164.231,0,0,66.7868,110.602,94.2629,145.728,2.85378,0,0,28.732,-22.9744,1.94878,20.4223,-24.4757,13.972,-11.377,-4.79184,0,0,-16.2095,-2.89531,-44.3832,-10.3824,61.3947,0,0,0,0,1,0,0.862396,0,-0.237733,-0.0940795,0.713152,-0.00858916,-145.697,1104.43,-13.3017,0,0,0,0,0,0,0,0,0,0.000245839,0.037178,96.4177
0.18,0.162059,-0.0904771,-0.0318369,0.724589,0.965746,-0.278871,0.348174,0.13115,-0.109891,-0.750932,0.216579,-0.0290223,-0.00231454,-0.119974,-0.158606,-0.139878,-1.8104,-0.368957,0.0040637,-0.0435967,-0.478143,0.0890202,-0.0049223,-0.503796,-0.286206,-0.275367,1.68878,1.27816,0.0144776,-0.0516297,-0.0498999,-0.308003,0.203607,1.61858,1.84855,0.0661847,-0.0523579,0.108234,-1.48654,-0.0746297,-0.234919,-0.442617,0.0354008,-1.95258,1.98686,0.432894,-6.88446,4.58477,0,0,7.43817,-1.54752,0.913214,-9.08333,3.2969,0,0,-0.705503,1.27032,2.69777,4.66359,-2.86688,1.05266,-0.291786,-0.258362,0,0,-2.27563,0.78458,-1.20465,-5.92908,1.62909,0,0,-28.2635,-14.6692,12.2025,-1.59358,-0.581724,-0.185029,-108.479,-68.4362,26.0853,126.558,-61.3956,12.8852,0.386484,38.6135,37.7194,-4.31157,13.9874,3.26247,-0.474819,0.609819,74.3035,-23.1345,19.0627,1.36985,-2.03604,-0.455427,8.60552,-0.0131664,0.701735,-1.20961,-8.95864,-6.00372,-1.32303,5.10984,-0.189062,0.0177395,-0.824495,-14.9481,31.11,-3.11661,0.448286,6.31753,-3.2001,-83.2039,-32.8492,42.0145,135.421,115.244,0,0,52.5428,111.619,75.1604,156.467,-5.3383,0,0,24.7268,-30.9418,-5.00485,9.20399,-18.3169,6.09722,-1.84676,-4.00556,0,0,-21.696,-7.25146,-40.8568,12.1858,41.2407,0,0,0,0,1,0,0.848322,0,-0.235777,0.0895001,-0.507163,0.0032805,-218.327,1237.18,-8.00248,0,0,0,0,0,0,0,0,0,0.000262031,0.0411812,34.1442
0.19,0.161647,-0.102231,-0.0328949,0.722284,0.961951,-0.278837,0.320327,0.147734,-0.101361,-0.806235,0.273951,-0.0290223,-0.00231454,-0.0403378,-0.162919,-0.12323,-1.88559,-0.336522,0.0040637,-0.0435967,-0.482726,0.0986292,0.0215549,-0.456239,-0.316706,-0.264231,1.68568,1.27517,0.0144776,-0.0516297,-0.0748258,-0.300882,0.187475,1.56051,1.86897,0.0661847,-0.0523579,-0.0412463,-1.17544,-0.105796,-0.230436,-0.379442,0.00339982,-2.78462,1.65837,0.853039,-5.53026,5.73721,0,0,7.9636,-0.431327,1.66482,-7.51866,3.24352,0,0,-0.458235,0.960898,2.64772,4.75563,-3.05005,1.11363,-0.310253,-0.298417,0,0,-2.49259,0.712066,-1.61321,-5.80723,2.0415,0,0,9.849,-1.46226,8.14633,0.960604,-0.280994,0.709839,-61.087,-92.8327,33.1015,161.131,-96.8053,17.6389,0.273431,25.6337,23.0266,-1.81338,11.651,2.8972,-0.464177,0.526704,79.0558,-18.9769,18.7478,-0.316522,-2.29131,-1.01898,9.09785,-0.0442465,0.666394,-1.31924,-10.1073,-4.68984,-0.214796,6.81614,-0.255952,0.191426,-1.17621,-9.9605,43.0246,0.248772,0.964768,7.36495,-3.31921,-97.3603,-50.5295,31.9308,162.379,54.0034,0,0,34.2405,109.425,48.5659,168.499,-11.1428,0,0,21.681,-41.0117,-12.4843,-6.525,-9.20692,-6.05985,10.8342,-1.8814,0,0,-29.3789,-12.8495,-35.9613,40.9134,13.0712,0,0,0,0,1,0,0.825996,0,-0.232926,0.359582,-1.82077,0.0499441,-261.216,1322.69,-36.2816,0,0,0,0,0,0,0,0,0,0.000265862,0.0438674,12.9232
0.2,0.160238,-0.109683,-0.033928,0.720076,0.958894,-0.279135,0.282745,0.159265,-0.0896372,-0.845299,0.336724,-0.0290223,-0.00231454,0.0427222,-0.15629,-0.101725,-1.94392,-0.305201,0.0040637,-0.0435967,-0.48514,0.104137,0.0467836,-0.409335,-0.348128,-0.2537,1.68366,1.272,0.0144776,-0.0516297,-0.10269,-0.295047,0.167746,1.50653,1.89069,0.0661847,-0.0523579,-0.140851,-0.745195,-0.103308,-0.220788,-0.305792,-0.0297923,-3.75822,1.15307,1.17235,-3.90646,6.27725,0,0,8.306,0.662922,2.15048,-5.83367,3.13209,0,0,-0.241425,0.550781,2.52288,4.69038,-3.14212,1.05303,-0.201912,-0.317231,0,0,-2.78638,0.583571,-1.97283,-5.39809,2.17221,0,0,14.7593,14.3531,7.9964,1.8844,1.1694,-0.39327,-44.446,-114.761,39.3827,178.136,-131.354,22.0054,0.158213,18.3475,7.59436,-0.660522,9.44159,2.64656,-0.354435,0.480837,80.2504,-15.1448,17.5819,-1.83887,-2.47108,-1.53043,9.70916,-0.0753302,0.646893,-1.4449,-10.2286,-2.99671,0.770762,8.86594,-0.351497,0.312477,-1.59208,-6.54868,54.6893,2.74803,2.37729,8.502,-3.19731,-104.795,-68.1234,19.2652,183.479,-13.1139,0,0,14.2005,101.98,16.3249,179.758,-14.262,0,0,21.3909,-51.6005,-18.7646,-25.5253,2.34857,-21.5174,25.0789,1.68869,0,0,-38.3757,-18.8978,-30.1154,72.1275,-20.293,0,0,0,0,1,0,0.793302,0,-0.229636,0.507888,-2.9459,0.13751,-246.793,1431.47,-66.8188,0,0,0,0,0,0,0,0,0,0.000259424,0.0450142,22.2006
0.21,0.158175,-0.111666,-0.0346862,0.718106,0.956686,-0.279752,0.234683,0.163983,-0.0759872,-0.866016,0.398185,-0.0290223,-0.00231454,0.127202,-0.139463,-0.0785882,-1.98428,-0.275306,0.0040637,-0.0435967,-0.485415,0.104485,0.0701359,-0.364984,-0.379314,-0.245322,1.68415,1.269,0.0144776,-0.0516297,-0.134391,-0.291101,0.145007,1.45976,1.91038,0.0661847,-0.0523579,-0.206338,-0.198303,-0.0758278,-0.197015,-0.220772,-0.0617654,-4.80617,0.471839,1.365,-2.07167,6.14611,0,0,8.44801,1.68272,2.31373,-4.03609,2.98947,0,0,-0.0275156,0.0347764,2.33523,4.43513,-3.11863,0.837855,0.0488776,-0.300344,0,0,-3.17013,0.394593,-2.27398,-4.67682,1.96928,0,0,6.70057,57.338,8.84665,0.429222,0.632207,-0.861368,-39.0774,-110.846,37.0442,184.537,-164.107,29.767,0.0514498,14.032,-6.22289,-0.468855,7.21081,2.44887,-0.195053,0.457135,78.2529,-7.29006,15.886,-3.06342,-2.68493,-1.94237,10.2021,-0.102906,0.633612,-1.54818,-9.37691,-0.816533,1.67176,10.9752,-0.453698,0.385865,-2.01253,-6.12767,63.8089,3.53763,4.27368,9.36868,-2.38153,-102.446,-82.0508,4.7395,194.557,-80.2974,0,0,-5.27857,87.5428,-18.5408,188.464,-15.4787,0,0,24.3839,-60.5446,-22.3997,-45.3734,14.9988,-37.6018,38.4618,6.0836,0,0,-47.2455,-24.1656,-24.245,101.017,-52.7011,0,0,0,0,1,0,0.75311,0,-0.226434,0.468184,-3.68937,0.16486,-195.852,1543.35,-68.9648,0,0,0,0,0,0,0,0,0,0.000246972,0.0445709,58.4134
0.22,0.155499,-0.107269,-0.0350908,0.716563,0.955415,-0.280608,0.176377,0.160496,-0.0618632,-0.867277,0.451616,-0.0290223,-0.00231454,0.211155,-0.113881,-0.057305,-2.0058,-0.246959,0.0040637,-0.0435967,-0.483252,0.098778,0.0912483,-0.32517,-0.409,-0.240703,1.68849,1.2666,0.0144776,-0.0516297,-0.170817,-0.289571,0.119842,1.4231,1.9248,0.0661847,-0.0523579,-0.267615,0.439787,-0.0404515,-0.154278,-0.127086,-0.0855807,-5.83064,-0.348669,1.41239,-0.126101,5.34313,0,0,8.39522,2.55815,2.12832,-2.15145,2.83469,0,0,0.216323,-0.570669,2.11123,3.98139,-2.96865,0.461837,0.433496,-0.239509,0,0,-3.64259,0.152936,-2.51643,-3.66665,1.44227,0,0,2.08228,87.7738,10.1563,2.80406,-0.174296,-0.246137,-27.3007,-105.967,33.5068,182.716,-191.21,35.694,-0.039643,9.80822,-17.7628,-0.627968,5.33292,2.27295,-0.0447421,0.443047,73.1665,-0.443483,12.9926,-4.01016,-2.49634,-1.96038,10.3829,-0.111881,0.648303,-1.57761,-7.646,1.34335,2.33654,12.74,-0.540472,0.406138,-2.35734,-8.97559,67.9782,2.41211,6.24891,9.49073,-1.42562,-89.7995,-89.1185,-10.6943,193.839,-143.14,0,0,-22.6506,65.7468,-51.6975,193.637,-15.7624,0,0,29.9205,-65.5042,-22.6853,-63.085,26.7961,-50.6549,48.5153,9.97204,0,0,-54.1348,-27.1809,-19.2343,122.674,-77.9491,0,0,0,0,1,0,0.710154,0,-0.223768,0.310517,-3.81688,0.168141,-131.418,1615.39,-71.161,0,0,0,0,0,0,0,0,0,0.000233718,0.0426804,88.4289
