Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0299074,0.032988,0.0241922,0.0155103,0.00968381,0,0.036925,0.0106677,0.0123647,0.0190115,0.0336074,0.0129191,0,0,0.018416,0.0177644,0.0138256,0.0149319,0.0158593,0.0159248,0.0149749,0.0140338,0.0126076,0.0065328,0.00944509,0.0145237,0,0.03701,0.0134936,0.0232562,0.0316919,0,0,0.0107825,0.0147027,0.0277768,0.0211064,0.0182571,0.0161214,0.0183642,0.0131119,0.0123051,0.0185482,0.0154068,0.0144817,0.0135948,0.0125573,0.0108962,0.012573,0.0108831,0.0140292
0,0.0514228,0.0156817,0.0522002,0.0317691,0.0266318,0,0.0321132,0.0294928,0.0239428,0.0515956,0.0339971,0.0238339,0,0,0.0327468,0.0318569,0.0293383,0.0342951,0.0417777,0.0432175,0.0338664,0.0337764,0.0245665,0.0146468,0.0191672,0.0322936,0,0.0137039,0.0370781,0.0189664,0.0358647,0,0,0.0212206,0.0270795,0.0248917,0.0511949,0.0339663,0.0284285,0.0442538,0.0333808,0.0327808,0.0338845,0.0326939,0.0317027,0.0285564,0.0255048,0.0276251,0.0333341,0.0300951,0.043342
1,0.0466416,0.0195751,0.0478873,0.025292,0.02214,0,0.0329564,0.0252009,0.0176377,0.0449938,0.0320281,0.0209821,0,0,0.0259861,0.025229,0.0235168,0.0280244,0.0367792,0.0389533,0.0276396,0.0282646,0.0214875,0.0106699,0.0149357,0.0265473,0,0.0139131,0.0328224,0.0157083,0.033455,0,0,0.0165285,0.0226811,0.0229458,0.0458594,0.0294798,0.0249986,0.0398882,0.0274027,0.0282911,0.0288719,0.0279736,0.0262916,0.0218291,0.0187451,0.0203569,0.0259498,0.0231311,0.0401473
2,0.0424505,0.0227741,0.0440491,0.0200077,0.0182948,0,0.0342259,0.0215084,0.0127562,0.0389025,0.0313247,0.0196518,0,0,0.0202042,0.0195673,0.0188399,0.0231069,0.0323245,0.0353223,0.0221726,0.0237299,0.0201173,0.00808609,0.0112904,0.021715,0,0.0160101,0.0291654,0.0139612,0.0320741,0,0,0.012499,0.0189871,0.0228691,0.0409348,0.0256113,0.0219759,0.0359671,0.0224089,0.0241567,0.0244746,0.0238235,0.0214826,0.0164066,0.0134935,0.0146644,0.0198406,0.0176056,0.036738
3,0.0388527,0.0252502,0.0406947,0.0157778,0.0151212,0,0.0355375,0.0183988,0.00953028,0.0333901,0.0315633,0.019473,0,0,0.0153624,0.0147383,0.015082,0.0194384,0.0284586,0.0323114,0.0173938,0.0201206,0.0198081,0.00739647,0.00839846,0.0178895,0,0.0188548,0.0260986,0.0137263,0.0315292,0,0,0.00939637,0.0161451,0.0239349,0.0364245,0.0226136,0.0193714,0.032492,0.0182571,0.0204433,0.0206729,0.0202672,0.0172526,0.0123232,0.00967715,0.0104873,0.0150138,0.0133864,0.0333384
4,0.0358406,0.0270043,0.0378232,0.0125066,0.0126132,0,0.0365965,0.0158117,0.00810655,0.0286009,0.0323328,0.019811,0,0,0.011489,0.0107045,0.0120462,0.016855,0.0252139,0.0299121,0.013249,0.0174544,0.0199692,0.0081446,0.00639402,0.0151062,0,0.0217135,0.0235834,0.0145234,0.0315353,0,0,0.00754372,0.0142416,0.0253526,0.0323175,0.0205454,0.0171947,0.0294438,0.0147796,0.0172516,0.017398,0.0172497,0.0136457,0.00950326,0.00703106,0.00761261,0.0113466,0.0101899,0.0301526
5,0.0333575,0.0281114,0.0353929,0.0101729,0.0106922,0,0.0372575,0.0136386,0.00799045,0.0246306,0.0332807,0.020142,0,0,0.00867872,0.00757955,0.0095423,0.0151101,0.0225351,0.0280067,0.00970121,0.015713,0.0202108,0.00931119,0.00521232,0.013261,0,0.0242791,0.0215288,0.0157333,0.0318187,0,0,0.007017,0.0131867,0.0266198,0.0285712,0.019229,0.0154431,0.0268164,0.0118192,0.0147183,0.0145778,0.0146985,0.0107918,0.00773825,0.00519548,0.00575773,0.00855755,0.00768523,0.027287
6,0.0313097,0.0287141,0.0333381,0.00882278,0.00922447,0,0.0375161,0.0117668,0.00828071,0.02149,0.0341909,0.0202099,0,0,0.00707902,0.00581877,0.00748656,0.0139273,0.0202836,0.0263661,0.0067738,0.0147638,0.0203096,0.0103399,0.00458746,0.0121371,0,0.0264875,0.0198184,0.0169552,0.0322038,0,0,0.00741086,0.0127535,0.0275491,0.0251327,0.0184015,0.0141013,0.0246025,0.00923571,0.0129819,0.0122021,0.0126111,0.00890161,0.00681919,0.00396256,0.00468812,0.00632377,0.00560746,0.0247763
7,0.0295946,0.0289742,0.0315959,0.00844677,0.00807522,0,0.0374604,0.0101173,0.00837786,0.0191055,0.0349704,0.0199653,0,0,0.00673225,0.00599553,0.00601186,0.013098,0.0182862,0.0247224,0.00469578,0.014367,0.0201463,0.0110823,0.00422175,0.0114846,0,0.0283821,0.0183459,0.0180223,0.03262,0,0,0.00819836,0.0126984,0.0281476,0.0219658,0.01784,0.0131371,0.0227689,0.00691681,0.0120726,0.0103413,0.0110582,0.00810822,0.00665898,0.00342023,0.00420677,0.00440379,0.00372814,0.0226139
8,0.0281245,0.0290119,0.03012,0.00882056,0.00716142,0,0.0372149,0.00864795,0.00806046,0.017326,0.035606,0.0194652,0,0,0.00736567,0.00760777,0.00536727,0.0125264,0.0163906,0.0228501,0.0040848,0.0142599,0.0196822,0.0115528,0.00393339,0.0110809,0,0.0300391,0.017035,0.0189044,0.0330667,0,0,0.00908383,0.0128407,0.0285016,0.0190613,0.0173943,0.0124987,0.0212494,0.00481429,0.0118115,0.0090749,0.0100847,0.00818479,0.00723752,0.00382737,0.0042684,0.00274574,0.00186838,0.0207624
