Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.02539,0.0306219,0.0205646,0.0158788,0.0111167,0,0.0400547,0.0112969,0.0126438,0.0220857,0.0341839,0.0144439,0,0,0.0178209,0.0175136,0.0137241,0.015178,0.0159647,0.0158453,0.0152309,0.0151554,0.0115538,0.00723584,0.0103735,0.013708,0,0.0328785,0.016005,0.0213044,0.0277832,0,0,0.00853425,0.0102572,0.0258112,0.0167342,0.0183436,0.0168182,0.016753,0.0115119,0.0110255,0.015662,0.0133383,0.0118333,0.014331,0.0129305,0.0118017,0.0134337,0.0117432,0.0147298
0,0.0558057,0.0118875,0.0540071,0.0338867,0.031669,0,0.039145,0.0382085,0.0303912,0.0562471,0.0377662,0.0325133,0,0,0.0335236,0.0296199,0.0328401,0.0388252,0.0487913,0.0498106,0.0351441,0.0367942,0.0178512,0.024367,0.0263539,0.0340421,0,0.00732505,0.0456868,0.0272951,0.0374101,0,0,0.0283774,0.0343352,0.0196131,0.0496303,0.0400863,0.0309465,0.0450568,0.0363372,0.0339664,0.0361174,0.0337537,0.0328762,0.0313703,0.030605,0.0329044,0.0358126,0.0340914,0.0461366
1,0.0502408,0.0158891,0.0488061,0.0283347,0.025996,0,0.0383426,0.0332297,0.0256871,0.0502045,0.0339549,0.0279961,0,0,0.0272623,0.0237133,0.0284604,0.0335511,0.0431172,0.0447133,0.0284908,0.0312544,0.0152688,0.0190998,0.0208289,0.0277609,0,0.00463662,0.0410466,0.0228531,0.0344044,0,0,0.0223448,0.0286002,0.0160024,0.0432658,0.0347356,0.0275633,0.039711,0.0290673,0.0290698,0.030672,0.028756,0.027237,0.0231729,0.0213127,0.0232677,0.027087,0.0249943,0.0436741
2,0.0453039,0.0195804,0.0442304,0.0242492,0.0211056,0,0.0382557,0.028902,0.0219809,0.0445585,0.0313116,0.0246633,0,0,0.0220894,0.0188256,0.0249188,0.0294247,0.0380442,0.0402474,0.0227023,0.0267951,0.0147333,0.015032,0.0162372,0.0224906,0,0.00802196,0.0370161,0.0196604,0.0325251,0,0,0.0168115,0.023524,0.0154476,0.0374667,0.0300091,0.0247633,0.0349827,0.0229497,0.0245971,0.0259122,0.024308,0.022164,0.0165352,0.0137198,0.0154691,0.0197749,0.0175813,0.0409376
3,0.0410202,0.0226158,0.0403052,0.0215236,0.017038,0,0.0385818,0.0252252,0.0192047,0.0394568,0.0297657,0.0224838,0,0,0.0180479,0.0148984,0.0219564,0.0262397,0.0336145,0.0364414,0.0178401,0.0234419,0.0152914,0.0121361,0.0125046,0.0183343,0,0.0125729,0.0335808,0.017849,0.031609,0,0,0.0118841,0.0192673,0.017065,0.032273,0.0262028,0.0225339,0.0308347,0.0179605,0.0205883,0.0218425,0.0204596,0.0176535,0.0117123,0.0080388,0.009728,0.0140183,0.0119536,0.0381646
4,0.0373993,0.0248854,0.0370365,0.0200033,0.0138096,0,0.0390322,0.0221652,0.0172646,0.0351332,0.0291154,0.021219,0,0,0.0152493,0.0120686,0.0193906,0.0237726,0.0298631,0.0333176,0.0140388,0.0212349,0.0161475,0.0102777,0.00954258,0.015335,0,0.0166984,0.0306972,0.0172682,0.0313779,0,0,0.00768425,0.0159948,0.0193557,0.027701,0.0233799,0.0208602,0.0271924,0.0140157,0.0171332,0.0184263,0.0172307,0.0137633,0.00886215,0.00439347,0.00615047,0.00988206,0.00798631,0.0355335
5,0.034389,0.0263969,0.0343719,0.0194329,0.0113641,0,0.0393823,0.019626,0.0159462,0.0317279,0.0290674,0.0205092,0,0,0.0137297,0.0106186,0.0170652,0.0217913,0.0267433,0.0307746,0.0114696,0.020075,0.0168732,0.0092193,0.00726462,0.0133605,0,0.0201756,0.0282708,0.0174815,0.0315316,0,0,0.00429154,0.0137574,0.0213953,0.0236962,0.0213017,0.019668,0.0239773,0.0109684,0.0143631,0.0155825,0.0146045,0.0106325,0.00774663,0.00276429,0.00465412,0.00723946,0.00530223,0.033067
6,0.0318851,0.0272187,0.0322227,0.0194714,0.00958966,0,0.0395003,0.0174783,0.0149701,0.0292363,0.029342,0.0200293,0,0,0.0133085,0.010758,0.0149211,0.0201131,0.0241209,0.028597,0.0102232,0.0196736,0.0172606,0.00864451,0.00558493,0.0121188,0,0.0230281,0.0261821,0.0180343,0.0318482,0,0,0.00195808,0.0124506,0.022854,0.0201573,0.0196559,0.0188512,0.0211266,0.00864057,0.012431,0.0132366,0.012582,0.00850838,0.00778642,0.00287938,0.00486561,0.00581123,0.00365459,0.0307224
7,0.0297626,0.0274342,0.0304972,0.0197684,0.00836514,0,0.0393391,0.0155994,0.0140812,0.0275175,0.0297395,0.0195613,0,0,0.013612,0.0122488,0.0130739,0.018659,0.0218109,0.0265273,0.010111,0.0196453,0.0171891,0.00824725,0.00441367,0.0112752,0,0.0253583,0.0243195,0.0186287,0.0322091,0,0,0.00199712,0.011845,0.0237252,0.0169807,0.0182281,0.0183159,0.0185996,0.00682793,0.0114366,0.011387,0.0112155,0.00765798,0.00847258,0.0037889,0.00587342,0.00518848,0.00298995,0.0284755
8,0.0279035,0.0271241,0.0291198,0.0200399,0.00759792,0,0.0389173,0.0138959,0.0130969,0.0263296,0.0301511,0.018989,0,0,0.0142619,0.0145061,0.0117984,0.017458,0.0196305,0.0243404,0.0106952,0.0196445,0.016584,0.00781764,0.00367,0.0105701,0,0.02729,0.0225969,0.0191247,0.0325775,0,0,0.00343245,0.0116762,0.0241525,0.014092,0.0169146,0.0179957,0.0163745,0.00534571,0.0113088,0.0101199,0.0105575,0.007999,0.00954775,0.00495702,0.00694837,0.00495896,0.00289856,0.0263331
9,0.0262157,0.0263893,0.0280358,0.0201119,0.00722798,0,0.0383067,0.0123094,0.0119336,0.0254015,0.0305389,0.0182719,0,0,0.0150234,0.0169778,0.0113447,0.0165917,0.0174525,0.0218946,0.0115813,0.0194601,0.0154483,0.00726528,0.00330861,0.00987447,0,0.0289367,0.0209611,0.0194804,0.0329649,0,0,0.00482605,0.0117333,0.0243274,0.0114614,0.0156848,0.0178388,0.0144515,0.00414853,0.0117867,0.00952331,0.0105547,0.00901081,0.0109028,0.00633443,0.00787021,0.00493014,0.00291907,0.0243187
10,0.0246613,0.0253951,0.0272085,0.0198935,0.00718934,0,0.0376205,0.01083,0.0106067,0.0244995,0.030912,0.0174294,0,0,0.0158417,0.0192792,0.0116618,0.0160957,0.0152416,0.0191487,0.0125754,0.0190443,0.0139348,0.00660587,0.0033042,0.00918842,0,0.0303701,0.0194101,0.0196992,0.0333944,0,0,0.00603543,0.0118823,0.0244275,0.00911553,0.0145598,0.0178216,0.0128548,0.00339833,0.0125525,0.00954068,0.011017,0.0101873,0.0124345,0.00792804,0.00872856,0.00512717,0.00316047,0.0224808
11,0.02323,0.0243749,0.0266125,0.0193636,0.00737624,0,0.0369416,0.00943666,0.00916457,0.0235005,0.0312895,0.0165071,0,0,0.0167518,0.0211371,0.0123595,0.0158665,0.0130646,0.0161422,0.0136114,0.0184622,0.0122923,0.00590152,0.00364424,0.00860041,0,0.031657,0.0179383,0.0198217,0.0338951,0,0,0.00709669,0.0120425,0.0245856,0.00714411,0.0135012,0.0179276,0.0115382,0.00331552,0.0132907,0.00990442,0.0116474,0.0112051,0.0139684,0.00959777,0.00962288,0.00558751,0.00387956,0.020823
12,0.0219364,0.0235932,0.0262199,0.0185982,0.0076479,0,0.0363374,0.00810269,0.00774725,0.0224509,0.0316839,0.0155664,0,0,0.017814,0.0223871,0.0129971,0.015718,0.0110719,0.012991,0.0146733,0.0178655,0.0108311,0.00522066,0.00428208,0.008222,0,0.0328451,0.016544,0.0199059,0.0344877,0,0,0.00804735,0.0121823,0.0248681,0.00571196,0.0124693,0.0181287,0.0104291,0.00378365,0.0137706,0.0103179,0.0121843,0.0119025,0.0152962,0.0111028,0.0104973,0.00622503,0.00491353,0.0193319
13,0.0208144,0.0232549,0.0259961,0.0177293,0.00789143,0,0.0358527,0.00680874,0.00656705,0.0215207,0.0320934,0.0146709,0,0,0.019045,0.0229682,0.0132759,0.0154749,0.00945211,0.00986849,0.0157374,0.0174267,0.00977617,0.00460351,0.00514033,0.00811066,0,0.0339605,0.0152331,0.0200106,0.0351751,0,0,0.0089098,0.0122982,0.0252802,0.00500863,0.0114485,0.0183952,0.00945857,0.00444784,0.0138684,0.0105866,0.0124627,0.0122339,0.0162555,0.012234,0.0111924,0.00688318,0.00591875,0.0179937
