Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0185318,0.0333362,0.0249809,0.016829,0.00841224,0,0.0298565,0.00949842,0.0140761,0.0211992,0.0334704,0.0089862,0,0,0.0130056,0.0121271,0.0117346,0.0137264,0.0208357,0.0202702,0.0196034,0.0168168,0.0167821,0.00642233,0.010488,0.0130702,0,0.0385369,0.0134127,0.0259712,0.032621,0,0,0.0101545,0.0136875,0.0276722,0.0166522,0.0191816,0.0151641,0.0165903,0.0117031,0.010684,0.0113185,0.0102049,0.0108062,0.0158428,0.0157217,0.0144005,0.0134621,0.0131504,0.010948
0,0.0373933,0.0224697,0.048025,0.0372048,0.0230166,0,0.0356388,0.0283863,0.018008,0.0468312,0.0368419,0.0285112,0,0,0.0253415,0.0243518,0.0276741,0.0302222,0.0370272,0.0401804,0.0281605,0.028038,0.0238032,0.0222636,0.0242802,0.0148986,0,0.0200533,0.0337865,0.0194551,0.0295834,0,0,0.0109403,0.0251714,0.0213868,0.0369176,0.034286,0.0111718,0.0352332,0.0324783,0.0262341,0.0249771,0.0219157,0.0240404,0.024965,0.0284046,0.0333132,0.028729,0.0314313,0.0314235
1,0.0323052,0.0251206,0.0431143,0.0328181,0.018411,0,0.0348289,0.0233183,0.0139991,0.0412784,0.0331424,0.0244015,0,0,0.0188956,0.0199411,0.0249152,0.0249549,0.032282,0.035796,0.0220341,0.0229996,0.0197885,0.0175461,0.0188032,0.0107637,0,0.0251333,0.0292379,0.0202345,0.0311544,0,0,0.00766885,0.0227157,0.0260018,0.0310075,0.0294327,0.00762245,0.0320015,0.0249358,0.0228969,0.0203043,0.0178359,0.0200742,0.0173169,0.0194527,0.0233651,0.0198861,0.021707,0.0276879
2,0.0279327,0.027343,0.0389509,0.0294042,0.0144348,0,0.0350041,0.0190862,0.0107561,0.0360556,0.0307818,0.021753,0,0,0.0136524,0.0160523,0.0222626,0.0211212,0.0279897,0.0319371,0.0164693,0.0189653,0.0173977,0.0141804,0.0143721,0.00896344,0,0.0296696,0.0255109,0.0219659,0.0331965,0,0,0.00716431,0.0212845,0.030566,0.0258432,0.0260671,0.00500128,0.0293163,0.0186303,0.0204531,0.0167727,0.0148945,0.0170028,0.0117863,0.0124948,0.0152329,0.0123572,0.0134066,0.0240957
3,0.0243081,0.029089,0.0355426,0.0268645,0.0111468,0,0.0357957,0.0157396,0.00838312,0.03127,0.0296272,0.0204657,0,0,0.00965777,0.0123801,0.019476,0.0184027,0.0241978,0.028602,0.0114059,0.0160598,0.0162507,0.0121101,0.0109276,0.00955063,0,0.0334889,0.0225978,0.023988,0.0352503,0,0,0.00885567,0.0206893,0.0345356,0.0214984,0.0240556,0.00343819,0.0270278,0.013865,0.0187048,0.0145043,0.0131654,0.0147532,0.00976565,0.00886772,0.0100712,0.00676427,0.0071656,0.0207464
4,0.0214336,0.0303294,0.0328334,0.0250901,0.00866875,0,0.0368148,0.0132578,0.00700358,0.0271004,0.0293659,0.0200989,0,0,0.00718354,0.0088648,0.0165462,0.0164018,0.0209659,0.0258278,0.00693469,0.014511,0.0158367,0.0110925,0.00840795,0.0112221,0,0.0364814,0.0204223,0.0258277,0.0369825,0,0,0.0110239,0.0206249,0.0375736,0.0180062,0.0228774,0.00307995,0.0249523,0.0108698,0.0174436,0.0134134,0.0124709,0.0132253,0.0110073,0.00903458,0.00896015,0.00456566,0.00439325,0.017809
5,0.0192308,0.0310577,0.0306798,0.0239162,0.00706915,0,0.0377396,0.0114864,0.00631651,0.0236307,0.0296185,0.0200896,0,0,0.00644832,0.00562711,0.0135193,0.01472,0.0182686,0.0235289,0.0037374,0.0142766,0.0157062,0.010762,0.00674706,0.0128539,0,0.0386517,0.0188182,0.0272419,0.0382339,0,0,0.0128583,0.0207693,0.0395289,0.015288,0.0219697,0.00370228,0.0229887,0.00946536,0.0165444,0.0130909,0.0123513,0.0123183,0.0131615,0.0105611,0.0100901,0.00549077,0.00503763,0.0153243
6,0.0175692,0.0313252,0.0289253,0.0231096,0.00619567,0,0.0383646,0.0102067,0.00573463,0.0208466,0.0300752,0.0200129,0,0,0.00696502,0.00334262,0.0105154,0.0130918,0.0160036,0.0214944,0.00426609,0.0149288,0.015611,0.0107512,0.005803,0.0140202,0,0.0401017,0.0176008,0.0281707,0.0389982,0,0,0.0141709,0.0209018,0.04042,0.0131988,0.0210536,0.00486386,0.021131,0.00909329,0.0159497,0.013014,0.012347,0.0119144,0.0149628,0.011834,0.0112648,0.00664314,0.00608256,0.0132305
7,0.0163132,0.0312804,0.0274631,0.0223854,0.00568537,0,0.0385963,0.00923054,0.00483647,0.0186757,0.0305444,0.0196481,0,0,0.00788384,0.00368142,0.00776672,0.0114361,0.0140512,0.019468,0.00726514,0.0159438,0.0155346,0.0107811,0.00531607,0.0146666,0,0.0409826,0.0166261,0.0286626,0.0393669,0,0,0.0149996,0.0209221,0.0404074,0.0115826,0.0201106,0.00628197,0.019425,0.0091493,0.0156098,0.0128268,0.0122284,0.0118738,0.016159,0.012632,0.011994,0.00724998,0.00673453,0.0114377
8,0.0153518,0.0311546,0.0262404,0.0214293,0.00519111,0,0.0384303,0.00844394,0.00359005,0.0170194,0.0309402,0.018933,0,0,0.00872467,0.005579,0.00563367,0.00980315,0.0123514,0.0172289,0.0105647,0.0169672,0.015634,0.0106837,0.00500562,0.0148993,0,0.0414528,0.0158076,0.0288138,0.0394722,0,0,0.0154562,0.0208126,0.0397555,0.0102917,0.0192233,0.00778365,0.0179208,0.00921523,0.015456,0.0124731,0.0120231,0.0120756,0.0168098,0.0130559,0.0123997,0.00751845,0.00718861,0.00986829
