Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0219226,0.0343458,0.0240642,0.0166811,0.00783598,0,0.028952,0.00963307,0.0104193,0.0186466,0.0337211,0.010504,0,0,0.015345,0.0127977,0.0105232,0.00966817,0.0179067,0.0171794,0.0178451,0.0175423,0.0129119,0.00626696,0.0100463,0.0152622,0,0.0372373,0.0128217,0.0225226,0.0330452,0,0,0.00850867,0.0115243,0.0291818,0.0156178,0.0167014,0.0182396,0.013937,0.0106144,0.00901036,0.0111643,0.0100939,0.00961871,0.0134671,0.0136635,0.0128573,0.0121347,0.0117242,0.0125344
0,0.0454704,0.0209924,0.0505785,0.031899,0.0249148,0,0.034244,0.0317455,0.0198574,0.045698,0.0315497,0.027098,0,0,0.0262559,0.0288665,0.0274798,0.0233119,0.0408061,0.0420341,0.0265539,0.0281592,0.0213108,0.0253658,0.0250167,0.018186,0,0.0119368,0.0370923,0.0215161,0.0279686,0,0,0.0145831,0.0233905,0.0219053,0.0407421,0.0247808,0.017305,0.0257569,0.031498,0.0180786,0.0222917,0.0180886,0.0193713,0.0268393,0.0295914,0.0338176,0.031164,0.0311317,0.0323356
1,0.0403,0.024915,0.0453629,0.0255237,0.019261,0,0.0331075,0.0266455,0.0138847,0.03951,0.0285846,0.0230552,0,0,0.0206123,0.0247153,0.0242565,0.0184413,0.0348432,0.0368228,0.0198963,0.0231453,0.0178855,0.0200066,0.0193057,0.0151702,0,0.0165749,0.0322385,0.01985,0.0275997,0,0,0.00924554,0.0191487,0.0263349,0.0343589,0.0187941,0.0155151,0.0213103,0.0247164,0.013789,0.016943,0.0131443,0.0144129,0.019113,0.0212276,0.0242043,0.0220474,0.0223043,0.0303288
2,0.0358229,0.0284737,0.0408309,0.0208524,0.0145657,0,0.0330431,0.0223772,0.00887312,0.0336566,0.0270488,0.0206483,0,0,0.0156837,0.02084,0.021356,0.0148415,0.0295527,0.032183,0.0140485,0.0191304,0.0165111,0.0158371,0.0145747,0.0142766,0,0.0210329,0.0281819,0.0195404,0.0281763,0,0,0.00457718,0.0159298,0.0307643,0.0287386,0.0137071,0.0148465,0.0176523,0.0190467,0.0105264,0.0126188,0.00905751,0.0104187,0.0125638,0.0141278,0.0159699,0.0143238,0.0147818,0.0280533
3,0.0320502,0.0314182,0.03702,0.0177381,0.0110408,0,0.0336202,0.0189791,0.00485665,0.0282793,0.0267006,0.0196953,0,0,0.0113926,0.0169792,0.0184814,0.0122691,0.0250238,0.0281714,0.00896209,0.0161976,0.0163227,0.0128339,0.0107478,0.0149512,0,0.0249605,0.0249296,0.0201615,0.0292527,0,0,0.00165633,0.0138785,0.0346854,0.0239565,0.0100435,0.0149461,0.014662,0.0146672,0.00831328,0.00944174,0.00588001,0.00745731,0.00771717,0.00870005,0.00957959,0.00840232,0.00891562,0.0257354
4,0.0289688,0.0335796,0.0339308,0.0159884,0.008876,0,0.0344014,0.0164163,0.0021713,0.0236361,0.0270901,0.0196373,0,0,0.00783329,0.013079,0.0155398,0.0104298,0.0213188,0.0248774,0.00469481,0.0145464,0.0165302,0.0108769,0.00772323,0.0162677,0,0.0282013,0.0224264,0.0211852,0.0304233,0,0,0.00370837,0.0129361,0.0378164,0.0200469,0.00818562,0.0155369,0.0121948,0.0117324,0.00711564,0.00757816,0.00391036,0.00571241,0.00574568,0.00571942,0.00599949,0.00516916,0.00534153,0.0236699
5,0.0264998,0.0349015,0.0314705,0.0152879,0.00791561,0,0.0350651,0.0145439,0.00173225,0.0199254,0.0277702,0.0198555,0,0,0.00515034,0.00921201,0.0125042,0.0089497,0.018372,0.0222416,0.00239583,0.0141359,0.0166752,0.00975911,0.00541759,0.0175506,0,0.030737,0.0205289,0.0222098,0.0314308,0,0,0.00619518,0.01276,0.0400202,0.0169163,0.00771317,0.0163889,0.010129,0.0101724,0.00676961,0.00700255,0.00362301,0.00533532,0.0066576,0.00545738,0.00575838,0.00510876,0.00449866,0.0219698
6,0.0245215,0.0354538,0.0295007,0.0152039,0.00762528,0,0.0354461,0.0131747,0.00230878,0.0172181,0.0284465,0.0199512,0,0,0.00358514,0.00571265,0.00945029,0.00758595,0.0160108,0.020041,0.00446007,0.0145566,0.0165858,0.00920224,0.00376999,0.0184996,0,0.0326513,0.019064,0.0230346,0.0321791,0,0,0.00811734,0.0129516,0.0412854,0.0143845,0.00774969,0.0173401,0.0083767,0.00963199,0.00701656,0.00725872,0.00452519,0.00597059,0.00832213,0.00636365,0.00688292,0.00618235,0.00507775,0.0205939
7,0.0229125,0.0354052,0.0278967,0.0152892,0.00750751,0,0.0355048,0.0121585,0.00241372,0.0154167,0.0289856,0.0197667,0,0,0.00338738,0.00376758,0.00663592,0.00635673,0.0140478,0.0179802,0.00754136,0.0152969,0.0162947,0.00893042,0.00272492,0.0190469,0,0.0340762,0.0178901,0.0236146,0.0326779,0,0,0.00953606,0.0132484,0.0417149,0.0122662,0.00780288,0.0182955,0.00688306,0.00962612,0.00763176,0.00777601,0.00572842,0.00702681,0.00975472,0.00734052,0.00797146,0.00706919,0.00579946,0.0194507
8,0.0215647,0.0349785,0.0265719,0.0151664,0.00734178,0,0.0352725,0.0113946,0.00223342,0.0142548,0.0293678,0.0192919,0,0,0.00421096,0.00482739,0.00463321,0.0054496,0.01239,0.0157915,0.0105828,0.016021,0.0159953,0.00873999,0.00217801,0.0192467,0,0.0351605,0.0169047,0.023987,0.0329971,0,0,0.0105931,0.013538,0.0415125,0.0104126,0.00779444,0.0192076,0.00562044,0.00976078,0.00848221,0.00828431,0.00695322,0.00819874,0.0108553,0.0082249,0.00887783,0.00770403,0.0064775,0.0184637
