Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0359737,0.0322489,0.0241041,0.0168496,0.0128392,0,0.0627533,0.040501,0.014403,0.0227291,0.0300847,0.0365574,0,0,0.0192857,0.0118881,0.00970003,0.0101365,0.0117608,0.0114241,0.0130265,0.0123512,0.0180008,0.0182484,0.027243,0.0143184,0,0.0688347,0.0388057,0.0312093,0.0266731,0,0,0.0159767,0.0345455,0.0366106,0.0223935,0.0187064,0.0181219,0.0200259,0.0160055,0.00682877,0.00825424,0.00810085,0.0077147,0.0144374,0.0137675,0.0134459,0.0149075,0.0130849,0.0132458
0,0.0268131,0.0305325,0.0194937,0.0196212,0.0117401,0,0.0434858,0.0100822,0.0104532,0.0136497,0.023844,0.00316666,0,0,0.0192183,0.0155288,0.0131685,0.0159344,0.0255569,0.0343396,0.0262882,0.034639,0.0160232,0.0300085,0.020264,0.0073737,0,0.0310018,0.0165775,0.0184979,0.0121694,0,0,0.0234762,0.049745,0.0206449,0.0143546,0.0276449,0.0247419,0.0267782,0.0212268,0.0127319,0.0100327,0.0118038,0.0132873,0.0192437,0.0249427,0.0230272,0.0184929,0.0199564,0.0183838
1,0.0289467,0.0294543,0.0208098,0.0181003,0.0122473,0,0.0439168,0.0122845,0.0130328,0.0194108,0.0210042,0.00449991,0,0,0.0102638,0.0117842,0.0153478,0.0143377,0.0215982,0.0293841,0.0221017,0.0291682,0.00959296,0.0289902,0.0229674,0.0136561,0,0.0313811,0.0187444,0.0164228,0.011208,0,0,0.0223079,0.0507118,0.019964,0.015798,0.0266894,0.014112,0.0168669,0.015244,0.0106581,0.00607828,0.00993533,0.00814111,0.016364,0.0207737,0.0182152,0.0142673,0.0162199,0.0126512
2,0.0296365,0.028576,0.0206412,0.0174258,0.0113251,0,0.0437789,0.0141126,0.00510675,0.0194936,0.0190314,0.00580482,0,0,0.0103911,0.0101351,0.014067,0.0115098,0.0175339,0.0238624,0.0190298,0.0242835,0.0117653,0.0288434,0.0249212,0.0135743,0,0.0315363,0.0206858,0.0152854,0.0110086,0,0,0.0211618,0.0510883,0.0195982,0.015308,0.021453,0.0134397,0.0126193,0.0132608,0.00786194,0.00480977,0.00721185,0.00522365,0.0130961,0.016329,0.01486,0.0123151,0.0147232,0.0134982
3,0.0291261,0.0278342,0.0185807,0.02117,0.0087662,0,0.0431886,0.015896,0.0157818,0.0120745,0.0179119,0.00672087,0,0,0.0159431,0.00992263,0.00857551,0.00887305,0.0156038,0.0195683,0.0179658,0.0205074,0.0189338,0.0291154,0.0262863,0.0109359,0,0.031384,0.0225909,0.0149292,0.0112024,0,0,0.0201197,0.0509542,0.0189551,0.0129601,0.0142955,0.0201804,0.00793706,0.0146879,0.00345208,0.0042016,0.00233338,0.00434634,0.010488,0.0132625,0.0138026,0.0126273,0.0152316,0.0190399
4,0.027886,0.0278549,0.0149737,0.0261886,0.00571353,0,0.0425586,0.0178564,0.0270918,0.0089661,0.017768,0.00741642,0,0,0.0207621,0.00882188,0.00436881,0.00864979,0.017198,0.0179737,0.0179713,0.0181396,0.0228804,0.0295907,0.0269661,0.00880421,0,0.0310796,0.0245704,0.0150842,0.0114521,0,0,0.0193017,0.0502777,0.0182127,0.00980155,0.0100518,0.0240054,0.00937402,0.0167766,0.00540072,0.00247417,0.00486058,0.00425256,0.00995802,0.0119368,0.0133675,0.0133177,0.015508,0.0217793
5,0.0263472,0.0288754,0.011707,0.0292359,0.0059621,0,0.0420979,0.0197532,0.022134,0.0158814,0.0185394,0.00797934,0,0,0.0222995,0.00936768,0.00935009,0.00932028,0.0194561,0.0179038,0.0178458,0.0174065,0.0218181,0.0302091,0.0269458,0.00868697,0,0.0306606,0.0264599,0.0155007,0.0116772,0,0,0.0187515,0.0491584,0.0182219,0.00807064,0.00782431,0.0232364,0.0093415,0.0175641,0.00740948,0.00584738,0.00778218,0.00526018,0.0115906,0.0124478,0.0126387,0.0133317,0.0141887,0.0201353
6,0.0249802,0.0300815,0.0105289,0.0299138,0.00891395,0,0.0413815,0.0211787,0.0150419,0.0267875,0.0197971,0.00861689,0,0,0.0200708,0.0127446,0.0158315,0.0127066,0.0197174,0.017088,0.0175041,0.0168587,0.018848,0.0309447,0.0270052,0.00995214,0,0.0298454,0.0280277,0.0162745,0.0121724,0,0,0.0183484,0.0480958,0.0189448,0.00787844,0.00616609,0.0214503,0.0117439,0.0208328,0.00715822,0.00834474,0.00906149,0.00559468,0.0155424,0.0159986,0.0158513,0.0153061,0.0154427,0.0173666
7,0.0242392,0.0306431,0.0110729,0.0285354,0.0108292,0,0.0400689,0.0218052,0.0158308,0.0322907,0.0211046,0.00974166,0,0,0.0160475,0.0163598,0.0171445,0.0160225,0.0174503,0.0145437,0.0166718,0.0153107,0.0163723,0.0315865,0.0278904,0.0112957,0,0.0285327,0.029019,0.0175913,0.0130982,0,0,0.0178746,0.0473439,0.0198576,0.00708887,0.00477747,0.0201412,0.0171634,0.0226824,0.00458409,0.00556918,0.00696573,0.00351812,0.0192265,0.0183333,0.0190765,0.0187969,0.0181855,0.0151323
8,0.0243908,0.0308554,0.0120129,0.0262924,0.0115331,0,0.0384425,0.0219262,0.0149067,0.0318716,0.0221701,0.0115776,0,0,0.0144393,0.01733,0.0145108,0.0151796,0.0137847,0.011501,0.0156782,0.0141353,0.0148854,0.0318243,0.0295359,0.0120085,0,0.0270528,0.029533,0.0193297,0.0145825,0,0,0.0175751,0.0468074,0.0217445,0.00561586,0.00272876,0.0191615,0.0214904,0.0198891,0.00266647,0.00482768,0.00553239,0.00431319,0.0197505,0.0172347,0.01829,0.0204165,0.0186527,0.0131142
9,0.0249808,0.03198,0.0120646,0.0245256,0.0135855,0,0.0370475,0.0220227,0.0122196,0.0296049,0.0229381,0.0138274,0,0,0.016203,0.0158221,0.011893,0.0124305,0.0110188,0.00938838,0.015114,0.0133955,0.0144324,0.0314722,0.0310304,0.0124221,0,0.0259424,0.0297802,0.0210418,0.0165424,0,0,0.0175143,0.0462729,0.0268645,0.0042808,0.000447242,0.0182807,0.0234591,0.0173033,0.00488933,0.00746754,0.00724922,0.00632452,0.0172342,0.0145683,0.0157159,0.0195042,0.0174713,0.0117245
10,0.0255145,0.0342955,0.0110927,0.0239034,0.0176281,0,0.0361825,0.0225592,0.0107861,0.0281874,0.0234293,0.0161501,0,0,0.0200497,0.0143206,0.0103746,0.0119658,0.0109446,0.00846783,0.0153391,0.0128824,0.0147142,0.0305347,0.0318355,0.0129661,0,0.0255804,0.0301797,0.0226488,0.0184694,0,0,0.0172219,0.0457584,0.0343768,0.00237747,0.00185028,0.017634,0.0237749,0.016464,0.00525244,0.00681732,0.00650076,0.00631622,0.0144767,0.0122267,0.0134059,0.017949,0.0158711,0.0116049
11,0.0258794,0.0358407,0.0107009,0.024194,0.0200008,0,0.035444,0.0236259,0.0113223,0.0278751,0.0237861,0.0184152,0,0,0.0239283,0.0155959,0.0154382,0.0148524,0.0125617,0.00921619,0.0163955,0.0134972,0.0154981,0.0292398,0.0321689,0.0128072,0,0.0259031,0.031034,0.0242997,0.0199532,0,0,0.0164008,0.0454079,0.0404813,0.00231088,0.00295834,0.0173867,0.0233534,0.0178231,0.00401133,0.00506403,0.00338986,0.00593689,0.0141425,0.0117474,0.0124821,0.0179131,0.0150168,0.012237
12,0.0262253,0.0348509,0.0120468,0.0248172,0.0176008,0,0.0340051,0.0250529,0.0126285,0.0281782,0.0242752,0.0208758,0,0,0.0257666,0.0183653,0.019866,0.0175356,0.0138094,0.0106068,0.0175385,0.0148091,0.0165981,0.0279112,0.0325452,0.0111024,0,0.0265454,0.0323595,0.0259057,0.0212536,0,0,0.0153539,0.0453101,0.0436138,0.00488806,0.00434259,0.0173962,0.0231516,0.0205378,0.00383619,0.00518229,0.00227193,0.00648625,0.0157444,0.0132442,0.0138013,0.0194499,0.0159447,0.0128823
13,0.0265373,0.03327,0.0139859,0.0253817,0.0125119,0,0.0315058,0.0266108,0.0137098,0.0288601,0.0251425,0.0237716,0,0,0.0258246,0.018313,0.0192746,0.0176155,0.0138643,0.0112151,0.0177204,0.0155529,0.0176761,0.026937,0.0335003,0.00909971,0,0.0271024,0.0338822,0.0274242,0.0228756,0,0,0.0147428,0.0454844,0.0454002,0.00713003,0.00605599,0.0174263,0.0237821,0.0221838,0.00441036,0.00613615,0.00352499,0.00725377,0.0174024,0.0150436,0.0158489,0.0209253,0.0177509,0.0133398
14,0.0265515,0.0331617,0.014896,0.0257325,0.0100114,0,0.0283045,0.0280275,0.0146547,0.029823,0.0263864,0.0268349,0,0,0.0250506,0.016341,0.0159077,0.0158854,0.0126853,0.0108087,0.0163972,0.01498,0.0185024,0.0265943,0.0352976,0.008171,0,0.0272169,0.035169,0.0291305,0.024908,0,0,0.0156527,0.0458657,0.0479248,0.00905971,0.00741172,0.0174906,0.024955,0.0224764,0.00444041,0.00647146,0.0032151,0.0076074,0.0179551,0.0157886,0.0168461,0.0213442,0.0188341,0.0136531
15,0.0263013,0.0339045,0.0149666,0.0259458,0.01072,0,0.0248722,0.0292028,0.0156905,0.0309126,0.0277237,0.0295908,0,0,0.0241005,0.015584,0.0132345,0.0142196,0.0105317,0.0097002,0.0139998,0.0130891,0.0191197,0.026415,0.037642,0.00783799,0,0.0266865,0.0360591,0.0311383,0.0270817,0,0,0.0191647,0.046223,0.0518197,0.0108533,0.0082869,0.0176829,0.0261428,0.0220306,0.00431668,0.00655058,0.00295362,0.00769207,0.017061,0.0149758,0.0161733,0.0206927,0.0184898,0.0138464
16,0.0260009,0.0353614,0.0153422,0.0259615,0.0132876,0,0.0212642,0.0301479,0.0165238,0.0318733,0.0288061,0.031694,0,0,0.0235154,0.0159954,0.0123876,0.0134055,0.00843397,0.00827417,0.0116011,0.0107103,0.0195248,0.0263367,0.0398222,0.00804762,0,0.0253621,0.0365752,0.0330388,0.0290837,0,0,0.0244107,0.046296,0.0564281,0.0124217,0.00881124,0.017928,0.027033,0.0214531,0.00417903,0.00677339,0.00318922,0.00773935,0.015497,0.0131841,0.0144005,0.0194982,0.0171609,0.0138952
17,0.025841,0.036768,0.0161502,0.0257503,0.0160853,0,0.0178405,0.0309545,0.0169408,0.0325987,0.0294153,0.0328822,0,0,0.0233591,0.0160593,0.012381,0.01315,0.00753338,0.00705064,0.0102313,0.00903566,0.0196762,0.0261971,0.0413483,0.00854814,0,0.0233464,0.0368471,0.0343054,0.0306112,0,0,0.0284771,0.0461313,0.0605368,0.0135134,0.00907222,0.0181001,0.0276362,0.021191,0.00412754,0.00725412,0.00350121,0.007923,0.014392,0.0116007,0.0127467,0.018281,0.0158296,0.0137992
18,0.025935,0.0374637,0.0169229,0.0253478,0.0175493,0,0.0155281,0.0317777,0.0170381,0.0330327,0.0295629,0.0329803,0,0,0.0234011,0.0154548,0.0125172,0.013054,0.00867334,0.0070502,0.0105863,0.00915054,0.0195589,0.0263792,0.0421322,0.00870347,0,0.0207214,0.0371559,0.0346525,0.0313244,0,0,0.0296125,0.0460552,0.0632794,0.014105,0.00906149,0.0181827,0.0280317,0.0213894,0.00452457,0.00808562,0.00447508,0.00829982,0.0141575,0.0109401,0.0120908,0.0172881,0.0152086,0.013555
19,0.0264068,0.0377486,0.0175776,0.0248046,0.0178049,0,0.0150327,0.0327625,0.0169915,0.0331569,0.0292427,0.032026,0,0,0.0235609,0.0146596,0.0126989,0.0130041,0.0109267,0.00842377,0.0119679,0.0108395,0.0192284,0.0270205,0.0421372,0.00837093,0,0.0174246,0.0377964,0.0340336,0.0309387,0,0,0.0286506,0.0461683,0.0646239,0.014497,0.00877353,0.0182705,0.0281617,0.0218843,0.00501451,0.00892243,0.00502035,0.00871398,0.0145489,0.0110424,0.0123801,0.0166866,0.0153473,0.0131996
20,0.0272536,0.0374998,0.0182618,0.0241515,0.0172179,0,0.0161022,0.0339549,0.0169164,0.0330322,0.0284114,0.0302189,0,0,0.0238564,0.0140566,0.0127954,0.0128821,0.0121115,0.0098238,0.0130965,0.0123353,0.0187663,0.0265528,0.0412561,0.00783542,0,0.0138649,0.0388485,0.0326051,0.0293653,0,0,0.027076,0.0462653,0.0650885,0.0150949,0.00825052,0.0184199,0.027911,0.0224548,0.00520788,0.00927607,0.00485561,0.00894612,0.0151123,0.0114068,0.012985,0.0165393,0.0157906,0.0128218
21,0.0281399,0.0366253,0.0190382,0.0234232,0.0162165,0,0.0179469,0.0352952,0.0168663,0.0327404,0.0274189,0.0278928,0,0,0.0241282,0.0135483,0.0126579,0.0124742,0.011715,0.0101571,0.0137407,0.0124453,0.0182575,0.0258881,0.0394851,0.00751572,0,0.0111146,0.0401988,0.0305974,0.0266726,0,0,0.0253879,0.0461685,0.0650969,0.0160599,0.00755106,0.0185613,0.0274114,0.0229293,0.00516932,0.00900638,0.00456405,0.00886464,0.0155073,0.0116917,0.0133589,0.0166214,0.0160634,0.0125157
22,0.0286232,0.0357483,0.0199711,0.022714,0.0156233,0,0.0198096,0.0366996,0.0168047,0.0323598,0.0270937,0.0255724,0,0,0.0241518,0.0129262,0.0121957,0.0117668,0.0116855,0.0092539,0.0145688,0.0113122,0.0177818,0.0254713,0.0371598,0.00764032,0,0.00988774,0.0417393,0.0282037,0.0231833,0,0,0.0235406,0.0457647,0.0645993,0.0172631,0.00677049,0.0186592,0.0270013,0.0232943,0.00513547,0.00842717,0.00448111,0.00858849,0.015832,0.0118473,0.0134095,0.016707,0.0160581,0.0123408
23,0.0285844,0.0352729,0.0212073,0.0221195,0.0155209,0,0.0212634,0.0381011,0.0166339,0.0319122,0.0280585,0.0235454,0,0,0.0240411,0.0122215,0.0114277,0.0108835,0.0126752,0.00784229,0.0148438,0.00992031,0.0173548,0.0243528,0.0349123,0.00782809,0,0.00984808,0.0433855,0.0256684,0.01955,0,0,0.0216168,0.0448429,0.0634169,0.0185729,0.00602335,0.0187447,0.0267365,0.0237766,0.00525573,0.00796979,0.00445367,0.00841139,0.0162879,0.0120302,0.0134167,0.0169305,0.015993,0.0122942
24,0.0282811,0.0346168,0.0228585,0.0216554,0.0148095,0,0.0223599,0.0394456,0.0163913,0.0313893,0.0300262,0.0217458,0,0,0.0242537,0.0115121,0.010535,0.00996224,0.0116736,0.00688048,0.0127317,0.00958034,0.0169701,0.0218493,0.0331526,0.00730565,0,0.0103342,0.0449254,0.0234751,0.0162993,0,0,0.0197442,0.0432824,0.0615264,0.0200188,0.0053894,0.0186968,0.0263818,0.024541,0.00545306,0.00775727,0.00433659,0.00844087,0.0167115,0.0123597,0.0136446,0.017681,0.0160668,0.0123126
