Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
24,0.0210278,0.0364084,0.00802755,0.00993932,0.00724811,0.00735782,0.00337657,0.00865209,0.00556882,0.0144771,0.0235457,0.00907511,0.00317023,0.00379854,0.0040196,0.0122464,0.0116388,0.00585614,0.00544098,0.00491446,0.0112949,0.00196177,0.016021,0.0140062,0.00552032,0.00799457,0.00310862,0.00143897,0.0092203,0.0100195,0.0144087,0.0106709,0.00363125,0.00105701,0.0023304,0.0110324,0.0119391,0.0102763,0.00535497,0.00710588,0.0102677,0.00707907
25,0.0219462,0.0367329,0.008283,0.0101496,0.00719653,0.00750611,0.00375085,0.0081048,0.00555396,0.0145188,0.0237371,0.00869671,0.00278364,0.00423558,0.00456969,0.013536,0.0133739,0.00777439,0.00587884,0.00524852,0.0124883,0.0021947,0.0161018,0.0142324,0.00538991,0.00853345,0.0032279,0.00101226,0.00955155,0.00970648,0.015204,0.0106033,0.00384574,0.00196157,0.00251377,0.0109061,0.0124987,0.00936128,0.00571178,0.00700391,0.0107665,0.00706763
26,0.0227414,0.0369897,0.00865958,0.0104352,0.00737975,0.0075045,0.00397205,0.00759973,0.00557654,0.0144558,0.0238995,0.00824077,0.00290486,0.00449189,0.00505467,0.014645,0.0150997,0.00940979,0.00589829,0.00545557,0.0134657,0.00256862,0.016027,0.0142622,0.00556067,0.00900404,0.00346617,0.000887605,0.00980759,0.00960362,0.0162759,0.0104039,0.00444978,0.00281998,0.00322557,0.0109233,0.0131793,0.00883589,0.00593418,0.00704382,0.0110626,0.00685591
27,0.0233301,0.0371189,0.00912161,0.0107673,0.0076572,0.00748004,0.00388468,0.00716992,0.00569203,0.0142319,0.0241827,0.00762986,0.00379528,0.00501124,0.00539589,0.0155631,0.0162891,0.0104251,0.00532333,0.00543424,0.0142169,0.00291205,0.0158281,0.0141253,0.00605106,0.00936055,0.00375354,0.00106186,0.00998111,0.0096831,0.0176874,0.0100789,0.0055004,0.00382023,0.00460733,0.0110544,0.0138194,0.00881207,0.00599664,0.00716776,0.0112173,0.00652449
28,0.0237221,0.0370825,0.00968482,0.0110749,0.00789796,0.00746301,0.00379139,0.00683309,0.00593281,0.0137938,0.0248145,0.00692118,0.00517183,0.00615107,0.00576901,0.0162985,0.0163817,0.0106048,0.00429794,0.00514849,0.014678,0.00311853,0.0156696,0.0139382,0.00660157,0.00957432,0.0040008,0.00129408,0.0100518,0.00986172,0.0191936,0.00968323,0.00687247,0.00504895,0.00647281,0.0111974,0.0142491,0.00915067,0.00597572,0.00731679,0.0112799,0.00616596
29,0.0239552,0.0368821,0.0103932,0.0112978,0.00814672,0.00738206,0.00411215,0.00659584,0.00628857,0.0131636,0.0260663,0.00627196,0.0069196,0.00758014,0.00650485,0.0168422,0.0151509,0.009985,0.00322185,0.0046226,0.0147603,0.00313096,0.0157638,0.0137918,0.006813,0.00962983,0.00413822,0.00148476,0.00998081,0.0100526,0.0204025,0.00928813,0.00821,0.00626939,0.00833611,0.0112494,0.0144217,0.00959107,0.00596691,0.00744024,0.011304,0.00586244
30,0.0240436,0.0365535,0.0112612,0.0114515,0.00858005,0.00720655,0.00479827,0.00646138,0.00673168,0.0124703,0.0279706,0.00587046,0.00920186,0.00898108,0.00781543,0.0170872,0.0129954,0.0088588,0.00251501,0.00397015,0.0144369,0.00294452,0.0162119,0.0136974,0.00649178,0.00953109,0.00412967,0.00165753,0.0097714,0.0102313,0.0210798,0.00890458,0.0091197,0.00718244,0.0097387,0.0111858,0.0144033,0.00985634,0.00599712,0.00747034,0.011362,0.00566659
31,0.0239929,0.036154,0.0122178,0.0116146,0.00925586,0.00700658,0.0051164,0.00643462,0.00723284,0.0118715,0.0301693,0.00584237,0.0121009,0.0103038,0.00955865,0.0168637,0.0109418,0.00787647,0.00235565,0.00342308,0.0137965,0.00259925,0.0169134,0.0136281,0.00582344,0.00931469,0.00397939,0.00187107,0.00951244,0.0104392,0.0212744,0.00849274,0.00946449,0.00768779,0.010522,0.0110087,0.0142635,0.00973772,0.00604701,0.00733722,0.0115432,0.00559009
32,0.0238397,0.0357456,0.0131254,0.0118689,0.0100394,0.00688929,0.00429368,0.00649491,0.00775262,0.0114491,0.0320975,0.00613642,0.0152992,0.0114634,0.0112867,0.0161207,0.0101963,0.00783013,0.00277661,0.003283,0.0130065,0.00215639,0.0176462,0.0135786,0.00521279,0.00905044,0.00373036,0.00216422,0.00933832,0.0107307,0.0212004,0.00804884,0.00943288,0.00791026,0.0108585,0.0106297,0.0140481,0.00922309,0.00612648,0.00702578,0.0118882,0.00559421
33,0.0235586,0.0353528,0.0138489,0.0121739,0.0106033,0.0068391,0.00248754,0.00669984,0.00817228,0.0111026,0.0330719,0.00675855,0.0180041,0.0121857,0.0124915,0.0151755,0.0109941,0.00875232,0.0040215,0.00357884,0.0121474,0.00156271,0.0181808,0.0134816,0.0047803,0.00872273,0.00343488,0.0024132,0.00915577,0.0110109,0.0208843,0.0077952,0.00936922,0.00813369,0.0110657,0.0101349,0.0140325,0.00869624,0.00651165,0.00673459,0.012454,0.00576639
34,0.0232012,0.0349847,0.0143741,0.0126038,0.0104055,0.00682641,0.000986427,0.00693272,0.00845863,0.0107689,0.0324092,0.0075503,0.0193003,0.012417,0.012752,0.014364,0.0122831,0.00999346,0.00554398,0.00419754,0.0113015,0.000895528,0.0184854,0.0133147,0.00438062,0.00838883,0.0031569,0.00261744,0.00894891,0.0112326,0.0203647,0.00783362,0.00942656,0.00840412,0.011303,0.00959466,0.0142446,0.00834802,0.00736401,0.00656801,0.0130192,0.0060554
35,0.0227792,0.0346049,0.0147558,0.0130524,0.00898464,0.00676813,0.000932363,0.00714767,0.00862839,0.0104174,0.0297944,0.00833095,0.0185677,0.0122747,0.0118622,0.013764,0.0131509,0.0106372,0.00616074,0.00492566,0.0104394,0.000304154,0.018668,0.0129858,0.00381645,0.00804935,0.00292603,0.00274941,0.00862792,0.0113387,0.0195723,0.00814982,0.00953157,0.00860328,0.0115282,0.00920745,0.0144688,0.00816651,0.00859721,0.00658193,0.0133594,0.00642359
36,0.0223019,0.0341663,0.0150517,0.0133422,0.0068413,0.00658015,0.000819937,0.00740605,0.00874635,0.0100746,0.0258923,0.00887735,0.0158951,0.0120193,0.0100797,0.0130318,0.0131885,0.00987007,0.00560203,0.00568063,0.00949785,0.000696235,0.0188827,0.0123864,0.00319916,0.00764207,0.002774,0.00276372,0.00810376,0.011328,0.0184654,0.00858623,0.00952922,0.00858292,0.0115978,0.00906353,0.014411,0.00801615,0.00979732,0.00677204,0.013371,0.00687804
37,0.0217722,0.033657,0.0152893,0.0134778,0.00645968,0.00620817,0.000603667,0.00785721,0.0088874,0.00981466,0.0223158,0.00909296,0.0126367,0.0123066,0.00821931,0.0117937,0.0122727,0.00786772,0.00620737,0.00651666,0.00847306,0.00151684,0.0192393,0.0114994,0.00324232,0.00704871,0.00280361,0.00264686,0.00732244,0.011263,0.0171346,0.00900335,0.00932299,0.00826793,0.0113916,0.00907803,0.0139938,0.00780766,0.0103907,0.00713513,0.0131287,0.00748004
38,0.0213286,0.03327,0.0154072,0.013805,0.00881121,0.00576358,0.000860201,0.00843013,0.00913916,0.00974166,0.0201373,0.00890557,0.0112403,0.0135578,0.00670194,0.00998404,0.010578,0.0068464,0.00886738,0.00732658,0.0075413,0.00227448,0.019717,0.0105523,0.00449872,0.00633941,0.00304928,0.00259565,0.00651818,0.0113335,0.0160373,0.00921117,0.00885887,0.0075778,0.0108655,0.00888959,0.0130302,0.0072587,0.00982634,0.00746801,0.0126355,0.00805558
39,0.0208882,0.0331795,0.0152597,0.014566,0.0115336,0.00526334,0.00134196,0.00907315,0.00954358,0.00990772,0.0191305,0.00849773,0.0115227,0.0141119,0.00492245,0.00795481,0.00901544,0.00872275,0.0104412,0.00796912,0.00681267,0.00284519,0.0201712,0.00982753,0.0062033,0.00551793,0.00338204,0.00277135,0.00586764,0.0116128,0.0156571,0.00927611,0.00798008,0.00650753,0.0100231,0.00826564,0.0114185,0.00617988,0.00861546,0.00757177,0.0119327,0.00841328
40,0.0203512,0.0334492,0.0146888,0.015609,0.0133155,0.00467972,0.00198009,0.00968131,0.0101346,0.0102769,0.0191631,0.00811592,0.0102798,0.0119244,0.00275948,0.005991,0.00881547,0.0108375,0.00934922,0.00824031,0.0062806,0.0031362,0.0204257,0.00961428,0.00729762,0.00463825,0.00360345,0.00314605,0.00556495,0.0120953,0.0161987,0.00920552,0.00654434,0.00522512,0.00895321,0.00715631,0.00918632,0.00453246,0.00795641,0.00717802,0.0109371,0.00827018
41,0.0197042,0.0338791,0.0137386,0.0164079,0.013842,0.00396912,0.00288097,0.0101911,0.0109117,0.0107154,0.0200907,0.00805887,0.00679235,0.0075473,0.0027269,0.00432846,0.00868279,0.0107948,0.00646519,0.0080477,0.00585018,0.00325221,0.0204121,0.00998981,0.00705325,0.00376266,0.00362469,0.00353894,0.00567655,0.0126981,0.0170009,0.00894955,0.00460898,0.00393384,0.00780285,0.00579995,0.00668357,0.00290884,0.00794748,0.00619995,0.00958885,0.00745884
42,0.0190208,0.0340715,0.0128649,0.0165036,0.0133898,0.00318635,0.0039171,0.0105745,0.0118073,0.0111512,0.020964,0.00854087,0.00543574,0.00476518,0.00444791,0.00359596,0.0064637,0.00862601,0.00374195,0.00748383,0.00547201,0.00347892,0.0202155,0.0106787,0.00542926,0.0029583,0.00353971,0.00390607,0.00610533,0.0133333,0.0170819,0.00857735,0.00259565,0.00258322,0.0067446,0.00451908,0.00463047,0.00305569,0.00781144,0.00487628,0.00804166,0.00609633
43,0.0185217,0.0337945,0.0126789,0.0158471,0.0126627,0.00251,0.00473495,0.0107612,0.0126423,0.0117037,0.0210997,0.00952547,0.00776709,0.00499816,0.00526512,0.00410184,0.00360849,0.00641107,0.0024894,0.00671217,0.00514862,0.00391712,0.0199208,0.0112754,0.00318362,0.00233192,0.00354481,0.00435191,0.00670033,0.013947,0.01628,0.00832203,0.00173203,0.00137951,0.00603016,0.00347129,0.00378713,0.00460043,0.00760446,0.00359217,0.00662466,0.00459803
44,0.0183718,0.0332256,0.0133228,0.0147581,0.012336,0.00203679,0.00492345,0.0106207,0.0131725,0.0124776,0.0206801,0.0106803,0.00849528,0.00535343,0.00530479,0.00514072,0.0053109,0.00616412,0.00244089,0.00577457,0.00490395,0.00432079,0.0194265,0.0115348,0.00168142,0.00200074,0.00371746,0.00492672,0.00737984,0.0145316,0.0154329,0.00832177,0.00265738,0.00179636,0.00580958,0.00272322,0.00373323,0.00586444,0.00759392,0.00258344,0.00552128,0.00346251
45,0.0181336,0.0327653,0.0142891,0.0137168,0.0125933,0.00167871,0.00434735,0.0100653,0.0132242,0.0133153,0.0201231,0.0116009,0.00791052,0.00727581,0.005872,0.00621487,0.0074042,0.00816807,0.00317569,0.0046014,0.00491185,0.00444802,0.0185793,0.0114063,0.00161713,0.00192809,0.00389719,0.00548533,0.00809261,0.0151055,0.0154077,0.00859492,0.00361728,0.00270304,0.00585464,0.00224044,0.00340483,0.00630025,0.00766696,0.0021886,0.00460376,0.00287474
46,0.017182,0.0326831,0.0149294,0.013181,0.0130652,0.00197795,0.00359531,0.00919809,0.0128151,0.0139065,0.0196431,0.0121799,0.00845249,0.0100824,0.00712861,0.00706875,0.00814824,0.0119803,0.0042583,0.00375897,0.00557489,0.00430723,0.0174437,0.0109217,0.00148979,0.00192611,0.0038643,0.0057846,0.00872075,0.0156778,0.0161736,0.00929433,0.00415954,0.00286658,0.00579665,0.00189705,0.00259281,0.00586996,0.00785953,0.00259766,0.00373559,0.00254411
47,0.0157712,0.0329387,0.0149245,0.0133685,0.0133203,0.00342033,0.003596,0.0082787,0.0121654,0.0141652,0.019315,0.0125724,0.00963331,0.0118135,0.00803541,0.0074752,0.00929797,0.0157824,0.00523497,0.00508229,0.0070959,0.00412646,0.0163248,0.0101817,0.00113703,0.0018723,0.00359688,0.00576228,0.00909902,0.0162207,0.0171447,0.0104222,0.00445076,0.00233297,0.00545801,0.00183078,0.00198888,0.00490337,0.00821027,0.00316963,0.00302165,0.00215095
48,0.014771,0.0332742,0.0144135,0.0141353,0.013258,0.00497617,0.00401159,0.00753844,0.0115827,0.0143112,0.0191605,0.0128371,0.010116,0.012081,0.00813202,0.00770476,0.011199,0.0179368,0.00597444,0.00786831,0.00898961,0.0041124,0.0154977,0.00943288,0.0015063,0.00189772,0.00331778,0.00565941,0.00917466,0.016693,0.017848,0.0116194,0.00467637,0.00157095,0.00483089,0.00224106,0.00262919,0.00394595,0.00840873,0.0035146,0.00269432,0.00159986
49,0.0146361,0.0334811,0.0137935,0.0151039,0.013118,0.00582616,0.00414854,0.00705919,0.0112798,0.0144863,0.0190955,0.0129165,0.00975496,0.0114488,0.00773255,0.00846342,0.0126551,0.0182195,0.00655718,0.0100735,0.0103907,0.00420253,0.0150213,0.0089661,0.00237267,0.00231071,0.00316802,0.0058019,0.00908904,0.0170539,0.0180751,0.0125756,0.0048233,0.00110824,0.00400037,0.00295258,0.00397851,0.00343047,0.00811048,0.00367321,0.00279612,0.00105148
50,0.0152388,0.0335439,0.0134266,0.0158358,0.0131648,0.00600983,0.00402597,0.00678892,0.0112702,0.0145771,0.0190118,0.0128479,0.00892376,0.0105604,0.0073628,0.00978069,0.0133962,0.0174434,0.00706605,0.0106524,0.01072,0.00418448,0.0147896,0.00889133,0.00317857,0.00298954,0.00291841,0.00623908,0.00910062,0.0172862,0.01782,0.0131911,0.00479346,0.00122766,0.00304685,0.00372969,0.00532598,0.00341014,0.00722795,0.00375338,0.0030748,0.00115442
51,0.0159035,0.0335898,0.0134278,0.0160219,0.0134364,0.00610685,0.00384445,0.00660549,0.0114152,0.0144352,0.0188042,0.0127753,0.00821411,0.00976441,0.00730995,0.0110171,0.0137869,0.0165455,0.00749175,0.00965883,0.0100029,0.0039715,0.0146744,0.00912992,0.0037708,0.00347825,0.00240782,0.00667659,0.00937047,0.017396,0.0172774,0.0134096,0.00457561,0.00175093,0.0020673,0.00442352,0.00643279,0.00365722,0.00600831,0.00383293,0.00323114,0.00183863
