Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
9,0.0185118,0.0386706,0.0140913,0.00995592,0.0245315,0.0101004,0.00242165,0.00640074,0.0114746,0.0152873,0.0249063,0.0100957,0.012969,0.0458095,0.0134865,0.00756243,0.0116448,0.010112,0.020897,0.00655195,0.00512217,0.00210524,0.0162957,0.015576,0.00464126,0.00387717,0.00719818,0.00596012,0.013864,0.0171047,0.0214951,0.00986083,0.00319873,0.00847938,0.00770543,0.00412407,0.00437287,0.00319315,0.00164003,0.00849102,0.00526947,0.00596962
10,0.0180088,0.0384185,0.0129297,0.0108572,0.0237553,0.00965466,0.00282857,0.00846251,0.0115971,0.0155621,0.0239625,0.0113697,0.0153501,0.0363339,0.0120878,0.00637024,0.0105953,0.00597865,0.0195824,0.00596303,0.0055321,0.00213287,0.0163971,0.0122111,0.00626858,0.00418864,0.0054966,0.00681672,0.0130307,0.0181135,0.0197806,0.0115665,0.00434659,0.0100749,0.00853139,0.00554624,0.00403577,0.00540001,0.001537,0.00826774,0.00524155,0.00561089
11,0.0175973,0.0381123,0.0111308,0.0107802,0.0226585,0.00887459,0.0031992,0.0103052,0.0115314,0.0156728,0.0231179,0.0128189,0.0190096,0.0273721,0.010232,0.00619306,0.0106243,0.0024813,0.0174508,0.00547865,0.00545005,0.00197398,0.0169732,0.0109218,0.00800514,0.00469356,0.00354002,0.00768118,0.0119504,0.0188851,0.0177231,0.0138468,0.00809399,0.0134057,0.0110149,0.0054866,0.00547914,0.0101655,0.00369899,0.00682474,0.00550473,0.00491506
12,0.0169317,0.0378543,0.00923998,0.0098082,0.0215922,0.00828911,0.00343522,0.0111658,0.0113437,0.0157136,0.0228187,0.0142132,0.0213117,0.0195147,0.0085464,0.00739634,0.0119159,0.00416845,0.0151306,0.00601496,0.00553248,0.00216961,0.0172549,0.0123394,0.00922012,0.00571254,0.00207844,0.00808794,0.0109599,0.0191718,0.0160634,0.00990389,0.0100596,0.0158502,0.0130254,0.00471938,0.00983318,0.0144003,0.00663066,0.00594511,0.00643563,0.00427038
13,0.0162548,0.0376963,0.00769053,0.00854161,0.0208609,0.00833874,0.00413473,0.0111231,0.0109,0.0157222,0.0229516,0.0153289,0.0202849,0.0132046,0.00765536,0.00902869,0.0135437,0.00701675,0.0131496,0.00732059,0.0059546,0.00310815,0.0170444,0.0150812,0.00990038,0.00679418,0.00154666,0.00776925,0.0101169,0.0187886,0.0153044,0.0212499,0.00979236,0.0161047,0.0135193,0.00538402,0.0125228,0.0161498,0.00911462,0.00673255,0.00778634,0.00385109
14,0.0159041,0.037663,0.00660103,0.00770344,0.0206769,0.0090479,0.00514171,0.0110357,0.00998101,0.0156996,0.023257,0.0158793,0.0162064,0.00869595,0.0078383,0.0103258,0.014909,0.00861555,0.011813,0.00864846,0.00659598,0.00432294,0.0167079,0.0175977,0.010215,0.0072873,0.00138143,0.00670579,0.00931409,0.0179137,0.0153065,0.0329024,0.00814349,0.0146494,0.0124314,0.00743546,0.0127524,0.0157515,0.0110122,0.00741442,0.00909354,0.00360481
15,0.0161787,0.0377433,0.00588289,0.00734959,0.0210806,0.00984172,0.00634617,0.0113291,0.00861628,0.0156374,0.0236656,0.0156317,0.0114463,0.00602652,0.00885852,0.011133,0.0158864,0.00898125,0.01118,0.00959838,0.007396,0.00543234,0.0166334,0.0190306,0.010218,0.00710662,0.000899389,0.00511717,0.00850448,0.0169442,0.0153511,0.0283292,0.00622451,0.0126681,0.0107558,0.00926479,0.011757,0.0146652,0.0125121,0.00697735,0.0099634,0.00349968
16,0.0169655,0.0379025,0.00543517,0.00690768,0.021873,0.0101956,0.00729561,0.0118517,0.00714028,0.0155553,0.0242466,0.0145445,0.00854175,0.00492774,0.0102268,0.0115755,0.0164071,0.0087455,0.0111535,0.0100852,0.0083495,0.00632693,0.0168749,0.0191042,0.00977055,0.00674787,0.00140777,0.00344368,0.00775861,0.0160736,0.0147797,0.0154622,0.00462137,0.0108005,0.00933175,0.0103049,0.0110529,0.0138506,0.013845,0.00635742,0.00989502,0.00361193
17,0.0177508,0.0381101,0.0052608,0.00640403,0.0226989,0.00994956,0.00733106,0.0126125,0.0058949,0.0155098,0.0250258,0.0127922,0.00760885,0.00480938,0.0114667,0.0119275,0.0163939,0.00864106,0.0115398,0.0101509,0.00943832,0.00687729,0.0172165,0.0181561,0.00874871,0.00670057,0.00265234,0.00229112,0.00717002,0.0151386,0.0134734,0.0128823,0.00354244,0.00891144,0.00848904,0.0107428,0.0112355,0.0132508,0.0153891,0.00712108,0.00853323,0.00400846
18,0.0183643,0.0383336,0.00544499,0.00657052,0.0232534,0.00926684,0.00643652,0.0135487,0.00502225,0.0155809,0.0259189,0.0107215,0.00720194,0.00518999,0.0122122,0.0125114,0.0159255,0.00891431,0.0120413,0.00984158,0.0105011,0.00687557,0.0174774,0.0168487,0.0072219,0.00696676,0.00357536,0.00200365,0.00678483,0.0138672,0.0119256,0.0119597,0.00313173,0.00680977,0.0081198,0.0109027,0.0119587,0.0126381,0.0173968,0.00901818,0.0065085,0.00471863
19,0.0189923,0.0385302,0.00601141,0.00758074,0.0233415,0.00851717,0.00515031,0.0145133,0.00459577,0.0158206,0.0267709,0.00881524,0.00670543,0.00579655,0.01223,0.0134026,0.0151991,0.00931809,0.0123538,0.00918403,0.0112712,0.00625609,0.017678,0.0155946,0.00540051,0.00730804,0.00413612,0.00215065,0.00662461,0.0121872,0.0108082,0.0106134,0.00306098,0.00472614,0.00768939,0.0111042,0.0126156,0.0119815,0.0195972,0.0108797,0.00622704,0.00575656
20,0.0197428,0.0386614,0.00687843,0.00882036,0.0228036,0.00791364,0.00406284,0.0154997,0.00467256,0.0161658,0.0274588,0.00756672,0.00587709,0.00638383,0.0115046,0.0143759,0.0143519,0.00963276,0.0123142,0.00825344,0.0116076,0.00524703,0.0179236,0.0146057,0.00353475,0.00762565,0.0046196,0.00235424,0.00670617,0.0103198,0.0105929,0.0122579,0.00289873,0.00321781,0.00674165,0.0114447,0.0128316,0.0110898,0.0214746,0.0122219,0.0087775,0.00707775
21,0.0205502,0.0386964,0.00795324,0.00959829,0.0214824,0.00745083,0.00343784,0.0164324,0.00513653,0.0164213,0.0279455,0.00726159,0.00466516,0.00674045,0.0102425,0.0152286,0.0135131,0.00988367,0.0119552,0.00721677,0.0115906,0.00421714,0.0182205,0.01408,0.00195541,0.00797355,0.00520704,0.00248511,0.00698117,0.00864535,0.0116118,0.0121978,0.00311519,0.00302703,0.00507387,0.0116359,0.0129016,0.00975427,0.0226936,0.0131298,0.0121143,0.00856933
22,0.0212702,0.0386103,0.00916204,0.0094533,0.019297,0.00712897,0.00303897,0.017118,0.00578221,0.0163553,0.0282515,0.0075631,0.00355134,0.0067881,0.00869447,0.0159754,0.0129667,0.0101263,0.0113784,0.00625884,0.0114129,0.00338081,0.0184526,0.0140472,0.0019844,0.00845778,0.00589668,0.00241669,0.00731439,0.00748628,0.014077,0.0110607,0.0044705,0.00416517,0.00333036,0.0114765,0.0134201,0.00837627,0.023288,0.0139175,0.0152644,0.0101236
23,0.0218303,0.0383983,0.0104285,0.00837284,0.0163567,0.00701749,0.00253057,0.0174539,0.00647555,0.0158276,0.028436,0.00772855,0.00344971,0.00659169,0.00719055,0.0167399,0.0130072,0.0102329,0.0105938,0.00543802,0.0112623,0.0026944,0.0185477,0.0144225,0.00347162,0.00918198,0.00663506,0.00210016,0.00755487,0.00692302,0.0176067,0.0107934,0.00662248,0.006184,0.00481491,0.0111255,0.0142457,0.00780565,0.0236045,0.0149078,0.0182855,0.0116762
24,0.0223258,0.0381147,0.0117074,0.00683727,0.013019,0.00714515,0.00199905,0.0174823,0.00715421,0.0148569,0.0286106,0.00737883,0.00457608,0.00637799,0.00646831,0.0176114,0.0136415,0.0101254,0.00953971,0.0046576,0.0112902,0.00206616,0.0186124,0.0151495,0.00485731,0.0101358,0.00740259,0.00166065,0.00762045,0.00677743,0.0212237,0.0113631,0.00855812,0.00849583,0.00853457,0.0108185,0.0147446,0.00812379,0.024086,0.0162946,0.0214185,0.0131607
25,0.0229284,0.0378837,0.0130334,0.00555817,0.00985447,0.00730873,0.00197683,0.0172993,0.00780206,0.0136077,0.0289502,0.0066725,0.00647574,0.00664081,0.00714985,0.0185966,0.0146516,0.0101836,0.00828116,0.00385131,0.0116095,0.0017103,0.0188461,0.0160887,0.00556288,0.0111155,0.00822277,0.00149734,0.00753323,0.0068432,0.0240164,0.0117157,0.0093848,0.0101287,0.0116592,0.0106376,0.014784,0.00877599,0.0248845,0.0180719,0.0245767,0.0144718
26,0.0237203,0.0378436,0.0144751,0.00504396,0.00752908,0.00720523,0.00240868,0.0169832,0.00841408,0.0123047,0.0296809,0.00606742,0.00902293,0.00781678,0.00881361,0.0196083,0.0159293,0.0110442,0.00706608,0.00317072,0.0122551,0.00206836,0.0193038,0.0169277,0.00549442,0.0119394,0.00912315,0.00200966,0.00739171,0.00707639,0.0253715,0.0113553,0.00922012,0.0108612,0.0133221,0.0106031,0.0147542,0.00936379,0.0251409,0.0200507,0.0273178,0.0155289
27,0.0246226,0.0380779,0.0159917,0.00531237,0.00667356,0.00683309,0.00289594,0.0165818,0.00894036,0.0111282,0.0309844,0.00597016,0.0121952,0.00985674,0.0108419,0.0204719,0.0175321,0.0128144,0.00605654,0.00291607,0.0131587,0.00292373,0.0197688,0.0173887,0.0059426,0.0126361,0.0100954,0.00297739,0.00730404,0.00750433,0.0247813,0.0107281,0.00910998,0.0115294,0.0138571,0.0107026,0.0150134,0.00965932,0.0234028,0.0219486,0.0292542,0.0163651
28,0.0254162,0.0385189,0.0173623,0.00595648,0.00755951,0.00652325,0.00336629,0.0161436,0.00930049,0.010189,0.032878,0.00646618,0.0157242,0.0124616,0.0129262,0.0210144,0.0194184,0.0149414,0.00507673,0.00319045,0.0141784,0.00386848,0.0199571,0.0174553,0.00784206,0.0132664,0.0111045,0.00412087,0.0073219,0.00806235,0.0221799,0.0104231,0.00969317,0.0125724,0.0140051,0.0108179,0.0157236,0.00990741,0.0194263,0.0234863,0.0303706,0.0171149
29,0.0258397,0.0389668,0.0183448,0.00648769,0.0097172,0.0065579,0.00382816,0.0157615,0.0094791,0.00953615,0.0351563,0.00741321,0.0188903,0.0152778,0.0148519,0.0212014,0.0211996,0.0165275,0.00391832,0.00376825,0.0151684,0.00481586,0.0197438,0.0172936,0.00921214,0.0137682,0.0120593,0.00530393,0.00740444,0.00860332,0.0184747,0.0105456,0.0106102,0.0134166,0.014154,0.0109554,0.0170327,0.010765,0.0150764,0.0244456,0.0308739,0.0178829
30,0.0257047,0.0391867,0.018886,0.00669677,0.0124338,0.00688774,0.00438627,0.0155579,0.00957148,0.00917912,0.0374976,0.00865322,0.0208627,0.0177722,0.0164385,0.021244,0.0222026,0.0167121,0.00287172,0.00448609,0.0159982,0.00585226,0.019243,0.0169978,0.00905443,0.0140425,0.0128081,0.00642924,0.00746961,0.00899827,0.0154507,0.010895,0.0112729,0.0137252,0.0145223,0.0113874,0.0189629,0.0124049,0.0135462,0.0247341,0.0308269,0.0186815
31,0.0250371,0.0390449,0.0191787,0.00678877,0.0150495,0.0072179,0.00512482,0.0155758,0.00971624,0.00906514,0.0396365,0.010066,0.021463,0.019312,0.0176399,0.0215349,0.0218225,0.0155024,0.00317927,0.00528715,0.016581,0.00702246,0.0186783,0.016483,0.00944891,0.014074,0.0131827,0.00737565,0.00745141,0.00918814,0.01476,0.0112645,0.0113302,0.0137769,0.0152107,0.0121586,0.0210472,0.0141925,0.0158064,0.0244125,0.0300169,0.0194455
32,0.0240393,0.0385444,0.0194717,0.0071712,0.0170148,0.00731973,0.00596902,0.0157595,0.00999349,0.00909998,0.0412649,0.011531,0.0214538,0.0195075,0.0185949,0.0221949,0.0200351,0.0143052,0.00465754,0.00616245,0.0168611,0.00821773,0.018244,0.015626,0.0119982,0.0139089,0.0131152,0.00798378,0.00732719,0.00920292,0.0160307,0.0115167,0.0107611,0.0137212,0.0156697,0.0128667,0.0224634,0.0153717,0.0188659,0.0236909,0.0283227,0.0201048
33,0.022885,0.0378029,0.0198327,0.0080749,0.0178248,0.00728274,0.00676984,0.016004,0.0103731,0.00915318,0.0418261,0.0128692,0.0217267,0.0185354,0.0192972,0.0226057,0.0179056,0.0144139,0.00586376,0.00712136,0.0168191,0.00925558,0.0180298,0.0144541,0.0145869,0.0136097,0.0126962,0.00813537,0.00710991,0.00915546,0.0172182,0.0115723,0.00976505,0.0132408,0.015081,0.0131749,0.0226486,0.0156242,0.0202526,0.0228315,0.0262011,0.0205951
34,0.0215632,0.036974,0.0200967,0.00936156,0.016885,0.00735119,0.0073963,0.0162302,0.0107565,0.00910088,0.040562,0.0138655,0.0222161,0.0170626,0.0191822,0.0218347,0.0170343,0.0150135,0.00633834,0.00814392,0.0164554,0.00998187,0.0180343,0.0131623,0.0153139,0.01323,0.012109,0.00784349,0.00682819,0.00918844,0.0169177,0.0114067,0.00856771,0.0120204,0.0132185,0.0130894,0.0216854,0.01516,0.0195898,0.0220048,0.0245316,0.0208651
35,0.0200172,0.0361653,0.0200592,0.0106344,0.0140929,0.00758955,0.00777323,0.0164195,0.0110687,0.00891217,0.0369946,0.0142616,0.0216245,0.0156541,0.0174043,0.0196719,0.0173116,0.0147314,0.00685555,0.00918146,0.0157897,0.0103126,0.0182078,0.0119545,0.0137884,0.0127894,0.0115479,0.00727653,0.00652773,0.00942112,0.0152553,0.0110586,0.00756318,0.010287,0.010557,0.0127555,0.0201476,0.0145051,0.017919,0.021245,0.0238538,0.0209671
36,0.0184232,0.0354106,0.0196934,0.0114756,0.010608,0.00781035,0.00785243,0.0165869,0.0113045,0.00867828,0.0318333,0.0137606,0.0184289,0.0145055,0.0141597,0.0170226,0.0169801,0.012779,0.0082072,0.0101789,0.0148794,0.0102155,0.0185044,0.0108897,0.0104945,0.0122508,0.0111678,0.00666425,0.00624395,0.00991736,0.0135942,0.0106137,0.0074522,0.00881662,0.00778269,0.0122467,0.0186218,0.0141731,0.0161826,0.0204926,0.023928,0.0210694
37,0.0171954,0.0347787,0.0191703,0.0118544,0.00720342,0.00778448,0.00760765,0.0167948,0.0115541,0.00859525,0.0273402,0.0123646,0.0134804,0.0144185,0.0114668,0.015285,0.015072,0.00902653,0.00857695,0.0111231,0.0138647,0.00977119,0.0188916,0.00993631,0.0064917,0.0115875,0.0111288,0.00625336,0.00601761,0.0107359,0.013008,0.0102485,0.00853115,0.00830945,0.00545357,0.0115951,0.0173243,0.0143819,0.0142836,0.0196962,0.0240681,0.021309
38,0.0166942,0.0344482,0.0186217,0.0124417,0.00530651,0.00744612,0.00697236,0.0170989,0.0119275,0.0088109,0.0254222,0.010712,0.011854,0.0158081,0.0101476,0.0147396,0.0120421,0.00711974,0.00705364,0.011893,0.0128684,0.00904736,0.0193346,0.00916473,0.00368768,0.0108113,0.0114727,0.00626207,0.00585404,0.0118873,0.0131035,0.0100496,0.0102129,0.00861181,0.00393484,0.0108911,0.01607,0.01501,0.0117353,0.0186919,0.023637,0.0214399
39,0.0169601,0.0346999,0.0178741,0.0140274,0.0109555,0.00690035,0.00597037,0.017425,0.0124643,0.0092714,0.0245815,0.00970662,0.0127672,0.015607,0.00790959,0.0137568,0.00982013,0.0105234,0.00817173,0.012174,0.0118381,0.00794471,0.0197475,0.00872127,0.00472857,0.0100378,0.0118841,0.00671775,0.00560149,0.0132473,0.0135394,0.00980011,0.011746,0.00907006,0.00330162,0.0102857,0.0145765,0.0157647,0.00873788,0.017107,0.022296,0.0207595
40,0.0176011,0.0356802,0.0165356,0.0163014,0.0177269,0.00621809,0.00482246,0.0175405,0.0130886,0.00978251,0.0230532,0.00964549,0.00955824,0.0113421,0.00609236,0.0109304,0.00965212,0.012173,0.0111418,0.0116812,0.0105158,0.006205,0.0200509,0.00857895,0.00733549,0.0094765,0.0117387,0.00730813,0.00488684,0.0145375,0.0153215,0.00919073,0.0128513,0.00933868,0.00351775,0.00990589,0.012922,0.016374,0.00786326,0.0145775,0.0199799,0.0186159
41,0.0179215,0.0371787,0.0145132,0.0179158,0.020458,0.0053216,0.00395231,0.0172718,0.013658,0.0103071,0.0218422,0.0105046,0.00267708,0.00765121,0.0084729,0.00688466,0.00799807,0.00931959,0.0107455,0.0107387,0.00892279,0.00381849,0.0202565,0.0086486,0.00975517,0.00926175,0.0107161,0.0076996,0.00345989,0.015495,0.0191379,0.00837328,0.0137279,0.00927995,0.00441621,0.00964239,0.0115822,0.0165381,0.0123857,0.0112633,0.0170413,0.0151877
42,0.0174636,0.0386381,0.0124044,0.0176745,0.0184984,0.00402595,0.0036896,0.0166501,0.014009,0.0109484,0.0213919,0.0120679,0.00615125,0.010142,0.0103211,0.00449559,0.0028908,0.00654922,0.00732858,0.0104929,0.0077285,0.00155231,0.0203994,0.00902713,0.0115785,0.00910926,0.0092151,0.00782182,0.00168154,0.0160684,0.024129,0.00794339,0.0145926,0.00872923,0.00548619,0.00910885,0.0107238,0.0157571,0.0195724,0.00788286,0.0141384,0.0115311
43,0.0166851,0.0395377,0.0111828,0.0155131,0.0143158,0.00234002,0.00376285,0.0157763,0.0139486,0.0117103,0.0204903,0.0135887,0.00836374,0.0105587,0.00916632,0.00599127,0.00629735,0.00814122,0.00453929,0.0116741,0.00746939,0.00226298,0.0203402,0.00970675,0.012584,0.00834569,0.00800192,0.00775632,0.00174119,0.0164311,0.0289724,0.00826188,0.0152615,0.00765677,0.00617983,0.00809901,0.00987813,0.013689,0.0263545,0.0052446,0.011475,0.00869983
44,0.0164126,0.039791,0.0112724,0.0125458,0.0111277,0.00185529,0.00381666,0.0147337,0.0133517,0.0125305,0.0192263,0.0144222,0.00581188,0.00862219,0.00680298,0.00822979,0.0112007,0.00944256,0.00427951,0.0131065,0.00739157,0.00401242,0.019767,0.0103319,0.0128206,0.00654,0.00745081,0.00757538,0.00320212,0.0167813,0.0326929,0.00912955,0.0152921,0.00631394,0.00621222,0.00704487,0.00882188,0.0110813,0.0307758,0.00420844,0.0085566,0.0068984
45,0.0162227,0.0397063,0.012027,0.0102077,0.010609,0.00352305,0.00386961,0.0136156,0.0123175,0.0133851,0.0185588,0.0144607,0.00632324,0.0106815,0.00707276,0.00952664,0.0118874,0.0125774,0.00635696,0.0129542,0.00629774,0.0052043,0.0186028,0.0104946,0.0126051,0.00418954,0.00732601,0.00738262,0.00415123,0.0171223,0.0348875,0.0101289,0.0144401,0.00489535,0.00562063,0.00667577,0.00799866,0.00984903,0.0320799,0.00508973,0.00522738,0.00564481
46,0.0152053,0.039652,0.0126097,0.0093883,0.0117967,0.00504981,0.00415805,0.0125014,0.0112112,0.0141781,0.0184942,0.014064,0.00919558,0.0147628,0.00960325,0.00942552,0.0117242,0.0175376,0.00976358,0.0106917,0.00413551,0.00575028,0.0172081,0.00996083,0.0123072,0.00320274,0.00704817,0.00729438,0.00464909,0.0172932,0.0356778,0.0109281,0.0129878,0.00336699,0.0047705,0.00686544,0.00778178,0.0107121,0.0308439,0.00648582,0.00254976,0.00457006
47,0.0139008,0.0398204,0.0127638,0.0102978,0.0131864,0.00601464,0.00474865,0.0113957,0.0104388,0.0146533,0.0185684,0.0137208,0.00973171,0.0168518,0.0115681,0.00844003,0.0140727,0.0206,0.0129188,0.00832535,0.00392229,0.00574574,0.0160754,0.00879474,0.0121807,0.0041705,0.00604342,0.00723295,0.00518066,0.0171669,0.0353484,0.0113933,0.0115611,0.00193605,0.0041982,0.00681596,0.00814037,0.012144,0.0282824,0.00732329,0.00237091,0.00373068
48,0.0133833,0.040164,0.012786,0.0123547,0.0142943,0.00660873,0.00531385,0.0102841,0.0102457,0.0146072,0.0186954,0.0136658,0.00979436,0.016613,0.0121359,0.00856856,0.0164296,0.0208815,0.0152848,0.00838469,0.00663395,0.00543679,0.0154175,0.00752503,0.0123189,0.00484974,0.00422398,0.0068899,0.00611385,0.0168834,0.0340791,0.0115315,0.0105604,0.00115479,0.00407035,0.00642878,0.00907727,0.013035,0.0253133,0.00740391,0.003025,0.00323522
49,0.0137517,0.0405324,0.0130634,0.0143326,0.0152265,0.00704817,0.00555644,0.00918554,0.0106512,0.0140863,0.0187822,0.0139194,0.00936421,0.0153256,0.0116559,0.0109674,0.0177019,0.019881,0.0169821,0.00881794,0.00859899,0.00512437,0.0151381,0.00680368,0.0127937,0.00465724,0.00222271,0.00611395,0.00746017,0.0168523,0.0321367,0.0113973,0.00995513,0.0006945,0.0041132,0.00652485,0.0104212,0.0132335,0.0223319,0.00703891,0.00343045,0.00299849
50,0.0147623,0.0408089,0.0137342,0.0153221,0.0160231,0.00736316,0.00546509,0.00818342,0.0114952,0.0133286,0.0185121,0.01444,0.00762027,0.0141355,0.0107036,0.0137939,0.0186678,0.0191679,0.0182051,0.00757028,0.00869168,0.00490441,0.0150751,0.0066881,0.0137686,0.0040918,0.00155848,0.00522903,0.00895741,0.0174505,0.0300487,0.0109877,0.00963763,0.00101596,0.00422479,0.00750434,0.0117658,0.0129678,0.0194886,0.00662218,0.00396299,0.00297225
51,0.0159702,0.0409859,0.0146349,0.0153347,0.0164008,0.00743779,0.00510962,0.00738633,0.0124982,0.0125916,0.017716,0.015,0.00676115,0.0131833,0.00945268,0.015343,0.0188286,0.0189895,0.0191246,0.00581954,0.00705755,0.00469521,0.0151663,0.0068997,0.0152311,0.00384594,0.00258027,0.00478939,0.0103378,0.0186241,0.0283932,0.0102068,0.00947853,0.00261678,0.00475057,0.00875566,0.0127993,0.0124754,0.0168704,0.00637647,0.00468256,0.00334607
