Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.00854845,0.0155095,0.0173914,0.00655922,0.00959293,0,0.0171635,0.0120591,0.0128831,0.0216441,0.0119027,0.0144025,0,0,0.0223683,0.00862346,0.00562156,0.00821547,0.00845107,0.00873808,0.00713457,0.00886756,0.0109277,0.0076955,0.0216142,0.00949278,0,0.0217192,0.0119227,0.0215803,0.0137803,0,0,0.0118547,0.0159874,0.0168036,0.0227805,0.0138334,0.0103525,0.0268824,0.0272176,0.00555562,0.00847137,0.00623423,0.00863732,0.0126135,0.00876885,0.010618,0.00934497,0.01071,0.0114206
0,0.00487862,0.0164669,0.012032,0.00839139,0.00608435,0,0.0219742,0.0191742,0.0120565,0.0201803,0.0144367,0.0181116,0,0,0.0142593,0.0123685,0.00743353,0.0120921,0.00729629,0.00756705,0.00690691,0.00903042,0.00224158,0.00378711,0.0233193,0.00626442,0,0.027704,0.0188256,0.0203782,0.0141187,0,0,0.0138748,0.0115398,0.0157805,0.019911,0.0150303,0.0159634,0.0249757,0.0217221,0.00873082,0.0101214,0.00438332,0.0139336,0.0173871,0.0069998,0.00805971,0.00804865,0.00808803,0.00160464
1,0.0050049,0.0164619,0.0119869,0.00822756,0.00616084,0,0.0220415,0.0190268,0.0120799,0.0199191,0.0143743,0.0180444,0,0,0.0141892,0.0123411,0.00740572,0.0120697,0.00745105,0.00762046,0.0071113,0.00913264,0.00227275,0.00384489,0.0231993,0.00626337,0,0.0275406,0.0187543,0.0201352,0.0140201,0,0,0.0140092,0.0113005,0.0158653,0.0198224,0.0149417,0.0161183,0.0249453,0.0215973,0.00873237,0.0101207,0.00459103,0.0138598,0.0174699,0.00699874,0.00811253,0.00820056,0.00820194,0.00165609
2,0.00510476,0.0164763,0.0119069,0.0081573,0.00618377,0,0.0220384,0.0189083,0.012117,0.0195914,0.0143151,0.0179911,0,0,0.0141153,0.0122884,0.00744799,0.0120417,0.00761118,0.00767433,0.00730494,0.0092429,0.00227961,0.00389647,0.0231223,0.00625191,0,0.0273726,0.0186856,0.0199485,0.0139166,0,0,0.0141098,0.0111465,0.0158887,0.0197688,0.0148771,0.0161129,0.0249646,0.0215003,0.00873436,0.0101347,0.00457087,0.0138334,0.0175508,0.0070436,0.00818716,0.00834369,0.00829733,0.00171211
3,0.00516896,0.0165122,0.0118018,0.00823427,0.00618224,0,0.0219822,0.0187964,0.0121681,0.0194612,0.0142636,0.0178634,0,0,0.014042,0.0122151,0.0074669,0.0120071,0.00777083,0.0077294,0.00747956,0.00937214,0.00226324,0.00396336,0.02304,0.00624762,0,0.0272096,0.0186224,0.0198111,0.0138348,0,0,0.0141719,0.0110739,0.0158706,0.0198178,0.0148266,0.0159951,0.0250246,0.0214665,0.00873338,0.0101551,0.00450339,0.0138232,0.0176108,0.0071243,0.00829315,0.00848575,0.00839246,0.0017696
4,0.00516969,0.0165708,0.0116844,0.00843907,0.00618053,0,0.0218866,0.0186602,0.0122324,0.0196507,0.014276,0.0175733,0,0,0.0139765,0.0121301,0.00738679,0.0119656,0.00792695,0.00779269,0.00763046,0.00949312,0.00222588,0.00406792,0.0228565,0.00625477,0,0.0270746,0.0185691,0.0196881,0.013766,0,0,0.0141977,0.0110763,0.0158353,0.0199327,0.0147689,0.015841,0.0251026,0.0214504,0.00871635,0.0101576,0.00453425,0.0137989,0.0176344,0.00722249,0.00842515,0.00862625,0.00850644,0.00182835
5,0.0050936,0.0166491,0.0115603,0.00860286,0.00616914,0,0.0217457,0.0185152,0.0123059,0.0199052,0.014396,0.0171705,0,0,0.0139205,0.0120357,0.00727416,0.0119205,0.0080846,0.00787117,0.00776833,0.00955167,0.00216721,0.00420429,0.0225605,0.00625385,0,0.0269731,0.0185191,0.0195467,0.0136443,0,0,0.0141883,0.0111334,0.0157943,0.0198966,0.0146917,0.0156939,0.0251856,0.0212766,0.00868312,0.0101412,0.00462793,0.0137684,0.0176238,0.00731226,0.00856505,0.00875683,0.00863637,0.00188944
6,0.00497816,0.0167401,0.0114369,0.00858775,0.00614148,0,0.021561,0.0184038,0.0123855,0.0199768,0.014568,0.0167517,0,0,0.0138683,0.0119248,0.00721047,0.0118773,0.00824522,0.00795896,0.00790855,0.00955067,0.00208977,0.00435964,0.0222724,0.00624396,0,0.026888,0.0184605,0.019394,0.0134396,0,0,0.01414,0.0112126,0.0157502,0.0196454,0.014604,0.0155686,0.0252726,0.0209049,0.00865373,0.0101511,0.00473729,0.0137389,0.0175922,0.00736786,0.00871063,0.00888598,0.00877796,0.00194866
7,0.00486852,0.0168319,0.0113184,0.00847504,0.00611772,0,0.0213566,0.0183194,0.0124745,0.0198505,0.0147121,0.0163885,0,0,0.0138145,0.0118,0.00716754,0.0118398,0.00840528,0.00804148,0.00805449,0.00955004,0.00200363,0.00452663,0.0220865,0.00625373,0,0.0268141,0.0183971,0.0192617,0.0131929,0,0,0.014074,0.0113177,0.0157011,0.0194472,0.0145264,0.0154476,0.0253491,0.0206055,0.00863146,0.010201,0.0048522,0.0136976,0.0175745,0.00739201,0.00886615,0.00903508,0.00893605,0.0019978
8,0.00476687,0.0169192,0.0112041,0.00839857,0.00612713,0,0.0211563,0.018225,0.0125749,0.0196354,0.0148464,0.0162516,0,0,0.0137577,0.0116777,0.00709346,0.0118083,0.00857062,0.00811353,0.00820134,0.00958091,0.0019216,0.00468861,0.0219571,0.00630048,0,0.0267692,0.0183454,0.0191528,0.0129333,0,0,0.0140246,0.0114696,0.015669,0.0194726,0.0144634,0.015291,0.0253976,0.0205862,0.00859253,0.0102359,0.00496912,0.0136497,0.0176011,0.00739933,0.00903114,0.00920801,0.00910271,0.00204236
