Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0142233,0.0235382,0.018763,0.0101241,0.0107417,0,0.0168364,0.0142066,0.0126348,0.0153007,0.0174582,0.00980347,0,0,0.017509,0.0100103,0.00860948,0.00859989,0.0169561,0.0172856,0.013197,0.0142813,0.00955682,0.0090918,0.0189014,0.0133264,0,0.0298691,0.01435,0.0175136,0.013035,0,0,0.011669,0.0178209,0.0235931,0.02012,0.0185806,0.0118082,0.0229471,0.0226447,0.0103339,0.0121237,0.0124371,0.0118148,0.0172547,0.0142379,0.013177,0.0140758,0.0121472,0.0105225
0,0.0361453,0.0192543,0.0515287,0.0347368,0.0521279,0,0.0261457,0.0165988,0.0418385,0.0508246,0.0249267,0.0269493,0,0,0.0289234,0.0373963,0.0366706,0.0416284,0.0547653,0.0552869,0.0418595,0.0434062,0.0328794,0.0353746,0.0375627,0.0242242,0,0.0152765,0.0166026,0.0238798,0.0211845,0,0,0.0276145,0.0263875,0.015456,0.0353057,0.0372406,0.0294405,0.0442729,0.0198835,0.0279818,0.0349102,0.0331813,0.0282506,0.0276257,0.0261904,0.0346369,0.0274887,0.0303784,0.0309448
1,0.0288299,0.0170856,0.0444901,0.0258439,0.0307033,0,0.0214944,0.00998112,0.0339356,0.0437681,0.0178344,0.0202218,0,0,0.0211237,0.0299977,0.0293069,0.0336922,0.0473594,0.0485016,0.0341593,0.0363953,0.0240101,0.0277484,0.031181,0.0173601,0,0.0146004,0.0118947,0.0201633,0.0142413,0,0,0.0214139,0.0200918,0.0143415,0.0277072,0.0303709,0.0209988,0.0376245,0.0164128,0.0200292,0.0276127,0.0251425,0.0209859,0.0192466,0.0194638,0.0267846,0.0185446,0.0224624,0.0262131
2,0.0223913,0.0170571,0.0385017,0.0182744,0.0227509,0,0.0190576,0.00686968,0.0269327,0.0372261,0.0122908,0.0150087,0,0,0.0143956,0.0236194,0.0229176,0.026808,0.0407801,0.0425054,0.0274309,0.0303711,0.0168195,0.0213426,0.0262387,0.0122771,0,0.0173803,0.0112207,0.0187835,0.00929473,0,0,0.0167882,0.0155044,0.0168229,0.0211963,0.0245122,0.0138845,0.0322232,0.0153771,0.0135069,0.021314,0.0183971,0.0150112,0.0121075,0.0138084,0.0199596,0.0110911,0.0163628,0.0226764
3,0.0168417,0.0182785,0.0335855,0.0120432,0.0185555,0,0.0187028,0.00885902,0.0208837,0.0313066,0.00917342,0.0118054,0,0,0.00882911,0.0182016,0.0174815,0.0209376,0.0350432,0.0372976,0.0216382,0.025301,0.01125,0.0162672,0.0227708,0.00987006,0,0.0214816,0.0137151,0.0193227,0.00784608,0,0,0.0140816,0.0130726,0.0208873,0.0159911,0.0195997,0.00818581,0.0280823,0.0166202,0.00890441,0.0162941,0.0133414,0.0107386,0.0069316,0.00979709,0.0144152,0.00617181,0.0129577,0.0198768
4,0.0122483,0.0198624,0.0297208,0.00734336,0.0151334,0,0.0197751,0.0125972,0.01592,0.0261494,0.00929883,0.0109948,0,0,0.0049477,0.0136958,0.0130053,0.016054,0.0301635,0.0329076,0.0167479,0.0211969,0.00726351,0.0126856,0.020692,0.0105012,0,0.0256458,0.0170788,0.0208908,0.00972107,0,0,0.0133634,0.0127986,0.0252082,0.0124692,0.0157408,0.00419795,0.0251355,0.0192196,0.00706118,0.0130356,0.0106128,0.00878657,0.00596934,0.00853176,0.0106926,0.00630109,0.0126619,0.0174183
5,0.00871354,0.0212616,0.0267953,0.00489906,0.01239,0,0.0214995,0.0160982,0.0122156,0.0218285,0.0114943,0.0120293,0,0,0.00444022,0.0100238,0.00943978,0.0121129,0.0261074,0.0293218,0.0126939,0.0180482,0.0048314,0.0107248,0.0197375,0.0127746,0,0.0293764,0.0201698,0.0227143,0.0125154,0,0,0.0140568,0.0138812,0.0292014,0.0109776,0.0133277,0.0030101,0.0231338,0.0222684,0.00771039,0.0118863,0.0103671,0.00907358,0.0085606,0.00992423,0.00937216,0.00922118,0.0141554,0.0151734
6,0.00634151,0.0222366,0.0246227,0.00533633,0.0105216,0,0.0233252,0.0189394,0.00998147,0.0183701,0.0141428,0.0138053,0,0,0.00660293,0.00707942,0.00666259,0.00903924,0.0227944,0.0264681,0.00937352,0.0157887,0.00374935,0.0102131,0.0195214,0.0153031,0,0.0324952,0.0226377,0.0243512,0.015038,0,0,0.0153354,0.0154043,0.0325885,0.0112566,0.0126888,0.00422277,0.0217238,0.0251941,0.00917273,0.0124197,0.0115843,0.0104184,0.011418,0.0121789,0.00999253,0.0118743,0.0158143,0.0132104
7,0.00512572,0.022744,0.0229902,0.00701783,0.00936677,0,0.0249388,0.021063,0.00926706,0.0157851,0.0165387,0.0155745,0,0,0.00909593,0.00475969,0.00450934,0.00672452,0.0201142,0.0242322,0.00666355,0.0142924,0.00340293,0.0105922,0.0196709,0.0174707,0,0.0349545,0.0244247,0.025604,0.0169718,0,0,0.0166281,0.0168397,0.0352222,0.0124266,0.0134809,0.00558993,0.0205643,0.0276732,0.0105314,0.0136749,0.013155,0.0118686,0.0135927,0.0140894,0.0112024,0.0136241,0.0168622,0.0116173
8,0.00475921,0.0228535,0.0217051,0.00867841,0.0086684,0,0.0261789,0.0225112,0.00965506,0.0140465,0.0184449,0.016989,0,0,0.0113616,0.00302971,0.00283555,0.00503276,0.0179409,0.0224787,0.0044482,0.0133896,0.00323366,0.0112729,0.0199169,0.0190534,0,0.0367688,0.0255834,0.0264121,0.0182622,0,0,0.017659,0.0179711,0.0370419,0.0137456,0.0148778,0.00665108,0.0194107,0.0295492,0.0116006,0.0149527,0.014578,0.0130664,0.0149876,0.0152335,0.0121053,0.0144152,0.0171056,0.0103795
9,0.00474908,0.0226926,0.0206249,0.0100535,0.00822976,0,0.0269752,0.0233622,0.0104845,0.013027,0.0197948,0.0179127,0,0,0.0133543,0.00208207,0.00164319,0.00382108,0.0161449,0.0210684,0.0026693,0.0129013,0.00316266,0.011891,0.020105,0.020002,0,0.0379873,0.0262041,0.0267899,0.0189435,0,0,0.0183316,0.0187443,0.0380654,0.014867,0.0162365,0.0074851,0.018153,0.0308002,0.0124108,0.015962,0.0157218,0.0139452,0.0157351,0.0155869,0.0124164,0.0143595,0.0166304,0.00938151
10,0.00475306,0.0224034,0.0196655,0.0111838,0.00792964,0,0.0273182,0.0237084,0.0112719,0.0124868,0.0205987,0.0183207,0,0,0.0151205,0.00224854,0.00134773,0.00297793,0.014604,0.0198717,0.00152458,0.0126732,0.0033687,0.0122815,0.0201691,0.0203649,0,0.0386785,0.0263791,0.0267928,0.0190909,0,0,0.0186419,0.0191837,0.0383799,0.0157016,0.0172795,0.00822223,0.0168105,0.0315134,0.0130248,0.016651,0.0165923,0.0145437,0.0160421,0.01534,0.0122028,0.0136689,0.0156588,0.00849486
