Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0134782,0.0226925,0.0162939,0.0101202,0.0103281,0,0.0182385,0.0143947,0.0126301,0.0155697,0.0185186,0.0114963,0,0,0.0167939,0.00925969,0.00788682,0.00873986,0.0167308,0.0176447,0.0140807,0.0147192,0.010189,0.0101074,0.0174145,0.01267,0,0.0276638,0.0141028,0.0164176,0.0116093,0,0,0.0124993,0.0149007,0.0227383,0.0197944,0.0150305,0.0114283,0.0231805,0.0223214,0.00771239,0.0131305,0.0114488,0.0100822,0.0183479,0.0139904,0.0137979,0.0137409,0.0122064,0.0104895
0,0.0311817,0.0182556,0.0384821,0.0276061,0.050006,0,0.022026,0.0126509,0.0412267,0.0466871,0.0163273,0.0187433,0,0,0.0251341,0.0329567,0.0319422,0.0379141,0.0496305,0.0508208,0.0381087,0.0394542,0.0276419,0.0299783,0.0309373,0.023416,0,0.0144676,0.0155389,0.0244108,0.0210268,0,0,0.0290575,0.0247369,0.0204824,0.02589,0.030736,0.0259519,0.0395897,0.0178658,0.0231766,0.0304018,0.0289264,0.0223843,0.030876,0.0258637,0.0331067,0.0322815,0.0322214,0.0260041
1,0.0247345,0.0167966,0.0324776,0.019529,0.0271362,0,0.01979,0.00825522,0.0343672,0.0403236,0.01156,0.0135952,0,0,0.0182369,0.0262326,0.0251911,0.0310519,0.0430441,0.044798,0.031551,0.0335156,0.019433,0.024082,0.0255901,0.0164066,0,0.0132689,0.0128548,0.0207291,0.0148117,0,0,0.0237329,0.018949,0.0170555,0.0188149,0.0249502,0.0192127,0.0348451,0.0140502,0.0149401,0.0219793,0.0208262,0.0137816,0.0253404,0.0198001,0.0256859,0.0260807,0.0256674,0.0213999
2,0.0193137,0.0168394,0.0275808,0.0128308,0.0189038,0,0.0196933,0.00846452,0.0282455,0.0340787,0.00999206,0.0108332,0,0,0.0124696,0.0204448,0.0192698,0.0251356,0.0371555,0.0393815,0.0258374,0.0283031,0.0130004,0.0195316,0.0215609,0.010272,0,0.0151068,0.0133793,0.0187789,0.00988788,0,0,0.0196281,0.0146581,0.016138,0.0129236,0.0200782,0.013757,0.030893,0.0146316,0.00794818,0.0149325,0.0141857,0.00626872,0.0214346,0.015501,0.0194094,0.0209686,0.0202244,0.0180607
3,0.0149559,0.0177604,0.0237879,0.00770521,0.0155017,0,0.021007,0.0116014,0.0229269,0.0281159,0.0115323,0.0109231,0,0,0.00831131,0.0155795,0.0141532,0.0201201,0.0319799,0.0345938,0.0209254,0.0238116,0.00819799,0.016473,0.0188752,0.00522271,0,0.018259,0.0157132,0.0183108,0.00686671,0,0,0.0168219,0.0121806,0.0172819,0.00868863,0.0161534,0.00974176,0.0276913,0.0181101,0.00279586,0.0101424,0.00981252,0.00117222,0.0192874,0.0134202,0.0145163,0.0169832,0.0161015,0.015637
4,0.0116941,0.018977,0.0210029,0.00501508,0.0126868,0,0.0229142,0.0150283,0.0185697,0.0226947,0.0143696,0.0128704,0,0,0.00689261,0.0116914,0.00989015,0.0159767,0.0275415,0.030505,0.0167906,0.0201089,0.00487893,0.0149135,0.0174126,0.00274611,0,0.021541,0.0183784,0.0187518,0.00644711,0,0,0.0152655,0.0115095,0.0194628,0.00698882,0.0133857,0.0073766,0.0251551,0.022322,0.00378145,0.00915616,0.00892244,0.00572974,0.0186518,0.0134005,0.0113111,0.0140811,0.0135059,0.0139134
5,0.00948747,0.0200844,0.0189976,0.00563415,0.010158,0,0.024858,0.0179303,0.0153089,0.0180269,0.0172991,0.0153519,0,0,0.00824656,0.00886405,0.00655466,0.0126463,0.0238114,0.0271284,0.0133978,0.0172513,0.00291009,0.0145733,0.0168787,0.00469691,0,0.024467,0.0206852,0.0195157,0.00771787,0,0,0.0146685,0.0120498,0.0218573,0.00771975,0.0120421,0.00661826,0.0231328,0.0262286,0.00700414,0.0113151,0.0107416,0.00986366,0.0188998,0.0144688,0.0098694,0.0120895,0.0123751,0.0127671
6,0.00817957,0.0208628,0.017477,0.00764895,0.00841466,0,0.0265422,0.0201581,0.0131931,0.0142889,0.0198859,0.0176835,0,0,0.0105465,0.00715083,0.00431113,0.010017,0.0207066,0.0244077,0.0106946,0.0152387,0.00208583,0.0149672,0.0168995,0.00714162,0,0.0268856,0.0224189,0.0202175,0.00924287,0,0,0.0146048,0.0130761,0.0240242,0.00927481,0.0120455,0.00686809,0.0214399,0.029446,0.00951335,0.0141823,0.0131823,0.0129831,0.0193941,0.0156781,0.0097086,0.0107731,0.0122381,0.0120495
7,0.00751388,0.0212343,0.0161839,0.00964647,0.00748924,0,0.0278306,0.0217458,0.012102,0.0116526,0.0219909,0.0195894,0,0,0.0127527,0.00642482,0.00345919,0.00793121,0.0181141,0.0222452,0.00861599,0.0139914,0.00194164,0.0156396,0.0171507,0.00895634,0,0.0287803,0.0235651,0.0206716,0.010449,0,0,0.0147061,0.0141407,0.0257631,0.0106811,0.0128546,0.00747581,0.0199151,0.0318504,0.01129,0.0165964,0.0152639,0.0151837,0.0197314,0.0165343,0.0100498,0.0099191,0.0124908,0.0115601
8,0.00722565,0.0212193,0.0149682,0.0113839,0.00712395,0,0.0286741,0.0227783,0.0117104,0.0101954,0.0235789,0.0209697,0,0,0.014611,0.00630732,0.00380032,0.00621896,0.0159116,0.020524,0.00709345,0.0133467,0.00209235,0.0162853,0.0174166,0.0100751,0,0.0301864,0.0241873,0.0208217,0.0112123,0,0,0.0147473,0.0150516,0.0270027,0.0117227,0.0138919,0.00816328,0.0184673,0.0334497,0.0124752,0.0182441,0.0167368,0.0165992,0.0197436,0.0168898,0.0103507,0.00938312,0.0127305,0.0111166
