Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0193511,0.0202018,0.0189961,0.0129736,0.016884,0,0.0455712,0.020332,0.0172617,0.0158538,0.0199037,0.0259523,0,0,0.0267908,0.0130926,0.01393,0.0113521,0.0150441,0.0142346,0.0165558,0.0172733,0.017812,0.0107551,0.0259891,0.0168576,0,0.0522195,0.0190701,0.0302081,0.0375293,0,0,0.0288826,0.0288719,0.02212,0.0245618,0.0186299,0.0133625,0.0169654,0.0356582,0.00921814,0.0138306,0.0122672,0.0137029,0.0242899,0.0203339,0.0236481,0.0243742,0.0243695,0.0245502
0,0.0265365,0.0306888,0.0324179,0.0160217,0.0430256,0,0.0694837,0.0311991,0.0325978,0.0272489,0.0249354,0.0445032,0,0,0.0217862,0.0291131,0.0305012,0.0309973,0.0264901,0.0313271,0.0236945,0.0308773,0.0303115,0.0212016,0.0443351,0.0470586,0,0.0662027,0.031967,0.0552041,0.0697843,0,0,0.0386054,0.0592647,0.0346466,0.0355112,0.0190992,0.0235667,0.0252803,0.0184057,0.0259167,0.0227238,0.0265772,0.025128,0.0259581,0.0288178,0.0281362,0.0211916,0.0246382,0.037871
1,0.0256962,0.0318261,0.0306989,0.0133008,0.0311224,0,0.0732269,0.0294137,0.0317201,0.031013,0.0250529,0.0441771,0,0,0.0131955,0.0230164,0.0275109,0.0275013,0.0202326,0.0236306,0.0177026,0.0228853,0.0326299,0.0150372,0.0412221,0.0291534,0,0.0643951,0.0298302,0.0508949,0.0717062,0,0,0.0129937,0.0444274,0.0363786,0.0336998,0.0154014,0.0231581,0.0317677,0.014572,0.0254326,0.0175529,0.0243739,0.0208631,0.0207794,0.0220425,0.021135,0.017325,0.0189784,0.038377
2,0.023923,0.0311842,0.0271025,0.0147499,0.0258635,0,0.0754269,0.0278615,0.0264697,0.0258967,0.0232933,0.0421879,0,0,0.012174,0.018271,0.0208233,0.0221008,0.0155045,0.0191435,0.0124731,0.0176046,0.0350803,0.0118489,0.0389271,0.0224226,0,0.0623599,0.0280847,0.0679202,0.0858739,0,0,0.0214249,0.050237,0.0366165,0.030381,0.0152668,0.0228443,0.0288042,0.0161535,0.0197747,0.0157617,0.0185275,0.0172299,0.0163181,0.0181992,0.0174828,0.0145173,0.0163093,0.0405001
3,0.0219057,0.0292056,0.0232998,0.0160227,0.0205919,0,0.0760928,0.0268899,0.0230425,0.0196758,0.0202542,0.039344,0,0,0.0148857,0.0132091,0.0108581,0.0157303,0.012668,0.0164547,0.00836431,0.0145277,0.03535,0.0108838,0.0374161,0.0177405,0,0.0602565,0.0268111,0.0848873,0.0996322,0,0,0.0368792,0.0621756,0.035797,0.0269064,0.0156267,0.0237773,0.0233741,0.0195746,0.011636,0.014513,0.014052,0.0128421,0.0128258,0.0159885,0.0158762,0.0128065,0.015344,0.0411459
4,0.0205253,0.0265529,0.0218575,0.0154661,0.014781,0,0.0753971,0.0264425,0.0231489,0.0192427,0.0171206,0.0364598,0,0,0.0170737,0.00738854,0.00576269,0.0121045,0.0110767,0.0141878,0.00515132,0.0121579,0.0334243,0.0116002,0.0365247,0.0123752,0,0.0583175,0.0258965,0.0959996,0.108821,0,0,0.0473508,0.071696,0.0342909,0.0251942,0.0152524,0.0233313,0.021643,0.0219575,0.00730043,0.0125641,0.0141918,0.00841676,0.00980903,0.0124997,0.0129648,0.0107816,0.0124298,0.0388951
5,0.019694,0.0243324,0.0227561,0.0136443,0.0101715,0,0.0733243,0.0256706,0.0245443,0.0238569,0.0145818,0.0337326,0,0,0.0187597,0.00523912,0.00617636,0.0138775,0.00993871,0.0128643,0.00298354,0.00944718,0.030521,0.0130293,0.0356979,0.00782806,0,0.0563457,0.024775,0.100179,0.112203,0,0,0.0524305,0.0764129,0.0322754,0.0254197,0.0144844,0.0219706,0.024795,0.0254668,0.00600562,0.011462,0.0112455,0.0063319,0.00664886,0.00775204,0.00708237,0.00844647,0.00665141,0.0349801
6,0.0192037,0.0236151,0.0242104,0.0115139,0.00966862,0,0.0700552,0.024253,0.0265416,0.0287867,0.0131077,0.0314203,0,0,0.0169101,0.0103339,0.0106079,0.0190013,0.00919415,0.0131244,0.00271644,0.00847224,0.0274326,0.0144409,0.0347396,0.00847978,0,0.0543148,0.0232847,0.0968406,0.108911,0,0,0.0517941,0.0750253,0.0304222,0.0263951,0.0136169,0.0216899,0.0294055,0.0300396,0.00882067,0.0118051,0.00844366,0.00770796,0.00459072,0.00544779,0.00270948,0.00950891,0.00578373,0.0309877
7,0.0189824,0.0233205,0.0249228,0.00961627,0.0102967,0,0.066056,0.0225441,0.0274377,0.0310803,0.0126948,0.0299633,0,0,0.0113289,0.0174915,0.0179309,0.0230438,0.00887288,0.014388,0.00352352,0.0107314,0.0247253,0.0153379,0.0336049,0.0107412,0,0.0524432,0.0215954,0.0860689,0.0987946,0,0,0.045874,0.0665771,0.0284613,0.0269231,0.0128769,0.0219398,0.0315456,0.0292074,0.0112058,0.0129531,0.0104497,0.00994559,0.00574659,0.00531384,0.00649964,0.0131433,0.0114378,0.0280043
8,0.0185126,0.0223951,0.0248052,0.00793759,0.0090808,0,0.0616109,0.0207798,0.026699,0.0309024,0.0128281,0.029321,0,0,0.0101572,0.0217307,0.0219885,0.0236589,0.00851663,0.0140254,0.00334332,0.0118328,0.0227343,0.015696,0.0322476,0.0110461,0,0.050813,0.0198466,0.070014,0.0837847,0,0,0.0372065,0.0520413,0.0259423,0.0266843,0.0121343,0.021194,0.0307984,0.0252752,0.0107833,0.0155071,0.0151236,0.0114276,0.00897062,0.00531974,0.00906432,0.0168446,0.0152048,0.0263332
