Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0152543,0.0250906,0.0195414,0.0120258,0.00978235,0,0.0169814,0.0144558,0.0125237,0.0152332,0.0173165,0.0118049,0,0,0.0180431,0.0105135,0.00957957,0.00876202,0.0159072,0.0168849,0.0118485,0.0139659,0.0109926,0.00943898,0.0196041,0.013857,0,0.0313467,0.0149142,0.0176108,0.0168501,0,0,0.0120345,0.017371,0.0235465,0.0206898,0.0206366,0.0123926,0.0249912,0.0234849,0.0117237,0.0132993,0.0135632,0.0138502,0.0179491,0.0146953,0.0137369,0.0156117,0.013429,0.0108096
0,0.0434215,0.0233008,0.0571386,0.0373834,0.0356714,0,0.0363765,0.0231744,0.0422002,0.0515567,0.0397348,0.0383538,0,0,0.0284513,0.03722,0.0365503,0.0413073,0.0542904,0.0547574,0.0421261,0.0436773,0.0371758,0.0431831,0.0412832,0.0296538,0,0.0137695,0.0212635,0.0266173,0.0222184,0,0,0.0275193,0.0287029,0.0228235,0.0443859,0.0401569,0.0347849,0.049729,0.0232627,0.0320557,0.0389506,0.037713,0.0315707,0.0362242,0.0319628,0.0415214,0.0382825,0.0381106,0.0333101
1,0.0346701,0.0221679,0.0498353,0.027956,0.0284214,0,0.0288781,0.0149602,0.0338137,0.0443907,0.0314485,0.0294475,0,0,0.0202254,0.0297867,0.0291003,0.0330176,0.0467648,0.0478933,0.0342758,0.0365393,0.0280768,0.0347599,0.0326755,0.0209192,0,0.0135002,0.0148305,0.0220667,0.0156729,0,0,0.0206289,0.0217721,0.0201383,0.0354496,0.0323851,0.02585,0.0434887,0.0177526,0.0233413,0.0303693,0.0283697,0.0232644,0.0266469,0.0236459,0.0325996,0.0283021,0.0298729,0.0269656
2,0.0269669,0.0228207,0.0435223,0.019702,0.0222512,0,0.0231141,0.00863926,0.0262852,0.0375916,0.0246189,0.0217696,0,0,0.0129274,0.0234219,0.0227654,0.0257953,0.039985,0.04181,0.0274365,0.0304925,0.0205235,0.0277515,0.0255699,0.0138999,0,0.0175109,0.011799,0.020047,0.0120594,0,0,0.015443,0.0166108,0.0216772,0.0275494,0.0256484,0.0183653,0.0382799,0.0151751,0.016067,0.0229503,0.0204762,0.0162618,0.0183787,0.0165141,0.0248209,0.0197929,0.0230474,0.0219759
3,0.0203679,0.0244205,0.03818,0.0126083,0.0172424,0,0.01943,0.00645035,0.0197046,0.0312911,0.0194401,0.0155116,0,0,0.00658679,0.0180773,0.0176002,0.0196486,0.0339902,0.0365457,0.02163,0.0255463,0.0144675,0.0221489,0.0200462,0.00983647,0,0.0227008,0.0127296,0.0202971,0.0122002,0,0,0.0126562,0.0138099,0.0256418,0.020789,0.0200243,0.0122997,0.0340437,0.0159438,0.0105468,0.0170864,0.0144757,0.0109676,0.0119728,0.011266,0.0184845,0.0131956,0.0178673,0.0179376
4,0.0149588,0.0262405,0.0337524,0.0067139,0.0134667,0,0.0179365,0.00902301,0.0142416,0.0256561,0.0161278,0.0110902,0,0,0.00213757,0.0136976,0.0136719,0.0146094,0.0288382,0.0321784,0.016888,0.0217354,0.00986237,0.0179148,0.0162197,0.0100657,0,0.0276591,0.0156509,0.0219035,0.0146897,0,0,0.0125302,0.0134945,0.0301771,0.0153401,0.0158822,0.0076059,0.0306779,0.0187331,0.00738426,0.0133238,0.0110374,0.00810944,0.0086296,0.00919482,0.0140285,0.009272,0.014531,0.0147051
5,0.0108125,0.027832,0.030127,0.00259626,0.0108981,0,0.0181511,0.0125507,0.0101534,0.0208112,0.0146816,0.00909037,0,0,0.00464973,0.0101885,0.0109331,0.0107078,0.0245381,0.0287251,0.0131897,0.0190261,0.00665892,0.0149677,0.014144,0.0127745,0,0.0319327,0.0187571,0.0239438,0.0176733,0,0,0.0140622,0.0147661,0.0342764,0.0114124,0.0137897,0.00425075,0.0279978,0.0219794,0.00689952,0.0118885,0.0103292,0.00793212,0.00891206,0.0102028,0.0117367,0.00837319,0.0129661,0.0123699
6,0.00798587,0.028997,0.027159,0.00365806,0.00935222,0,0.0192405,0.0155878,0.0078486,0.0168632,0.0146488,0.00935794,0,0,0.00834571,0.00744308,0.0091556,0.0079598,0.0210419,0.0261125,0.01044,0.0172834,0.00472397,0.0131372,0.0135788,0.0156893,0,0.0354018,0.0213791,0.0258541,0.0203208,0,0,0.0160225,0.0165348,0.0374939,0.00919545,0.0138258,0.00251219,0.0257627,0.02486,0.00792362,0.0121323,0.0112657,0.00914069,0.0107539,0.0120614,0.0111857,0.0091118,0.0126839,0.0109821
7,0.00645403,0.0296975,0.0247083,0.00653406,0.00850155,0,0.0205237,0.0179048,0.00750641,0.0139345,0.0153233,0.0106226,0,0,0.0113808,0.00539689,0.00798616,0.00631793,0.018264,0.0241928,0.00847987,0.0162992,0.00368594,0.0121431,0.0139589,0.0180112,0,0.0380754,0.023359,0.0273711,0.0223728,0,0,0.0177619,0.0181847,0.0396748,0.00858319,0.0151772,0.00279609,0.0237364,0.0270599,0.00916569,0.0129988,0.0126182,0.0104843,0.0124808,0.0133765,0.0113091,0.00991167,0.0130099,0.010318
8,0.00593829,0.0299775,0.0226653,0.0089036,0.00799756,0,0.021619,0.0195224,0.00838475,0.0121081,0.0161414,0.0118624,0,0,0.0137535,0.00407682,0.00710146,0.00556057,0.0160997,0.0227796,0.00712689,0.015848,0.00302243,0.0116564,0.0147004,0.0195742,0,0.0400174,0.0247175,0.0284032,0.0237839,0,0,0.0190459,0.019475,0.0408323,0.00900002,0.0169311,0.00390164,0.0217476,0.0285368,0.0101675,0.0138184,0.0138341,0.011527,0.0137201,0.0138452,0.0112742,0.0102338,0.0134907,0.00998577
