Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0174569,0.0214041,0.0122641,0.00924932,0.0129863,0,0.0124757,0.0176735,0.0125589,0.0294221,0.00970128,0.00956481,0,0,0.0247863,0.0149961,0.00872306,0.0100373,0.0100297,0.0104941,0.0128068,0.0129686,0.0119754,0.00624306,0.00599802,0.0133789,0,0.0144643,0.0165631,0.0120126,0.0169055,0,0,0.0078578,0.00906813,0.0247792,0.00907063,0.0139493,0.0132732,0.0334464,0.0289059,0.00504264,0.0143011,0.00782915,0.0105095,0.0125766,0.0106335,0.0140179,0.0130972,0.0153665,0.0168944
0,0.0233487,0.0128551,0.0190286,0.0150203,0.0111087,0,0.0170273,0.00467582,0.0182008,0.0445365,0.0214792,0.0170726,0,0,0.0154221,0.017311,0.00946365,0.0178861,0.00774764,0.00967321,0.0127475,0.0157177,0.00930135,0.0082525,0.00443832,0.0119626,0,0.0240942,0.00951215,0.0164248,0.0219523,0,0,0.00729859,0.00268305,0.019161,0.0119967,0.0185986,0.0228315,0.0430631,0.0185069,0.0119007,0.0179921,0.0131642,0.0157724,0.0133162,0.00976327,0.0144067,0.0117864,0.0159698,0.00596304
1,0.023377,0.0126715,0.0190483,0.014622,0.0108991,0,0.0170558,0.00465969,0.0181476,0.0442661,0.0214031,0.017109,0,0,0.0149278,0.01741,0.00948269,0.0176274,0.00835767,0.0098943,0.0131763,0.0158646,0.00881662,0.00846842,0.00453418,0.0116229,0,0.024147,0.00942917,0.0163138,0.0219176,0,0,0.00799369,0.00298356,0.0189618,0.0120351,0.0184802,0.0227386,0.0429256,0.0183618,0.0117286,0.0179217,0.0132268,0.0154029,0.0142393,0.0101421,0.0149611,0.0128912,0.0163906,0.00595579
2,0.0234068,0.0124867,0.0190724,0.0142029,0.0107103,0,0.0171142,0.00465852,0.0180817,0.0439769,0.021414,0.0171987,0,0,0.0146125,0.0174066,0.00951456,0.0173831,0.00892513,0.010128,0.0135896,0.0160613,0.00829585,0.00865954,0.00467345,0.0113221,0,0.0241912,0.00938645,0.0162125,0.0219383,0,0,0.00868484,0.00333214,0.0187765,0.01208,0.0183453,0.0226163,0.0428005,0.0182726,0.0115514,0.0178468,0.013274,0.0150794,0.0150009,0.0106217,0.0154672,0.0138338,0.0168547,0.00596174
3,0.0234075,0.0122981,0.0190983,0.0137634,0.010548,0,0.0171663,0.00467943,0.0180146,0.0436606,0.0214815,0.0171146,0,0,0.0144417,0.0173358,0.00956238,0.0171428,0.00946042,0.0103604,0.0140105,0.0162826,0.00772782,0.00880703,0.00483593,0.0110529,0,0.0242197,0.00940009,0.0161413,0.021983,0,0,0.00933863,0.00372401,0.0186257,0.0121365,0.0182095,0.0224772,0.0426808,0.0182478,0.0113914,0.0177742,0.0132995,0.0147798,0.0156467,0.0110674,0.0159184,0.0146712,0.0172928,0.00598523
4,0.0233522,0.0121097,0.0191157,0.0133158,0.0104154,0,0.0171904,0.00470507,0.0179565,0.0433193,0.0215251,0.0166186,0,0,0.0143354,0.0172585,0.00959631,0.0168763,0.00998639,0.0105754,0.0144437,0.016482,0.00712355,0.00892348,0.00501553,0.010806,0,0.0242428,0.00944653,0.0161296,0.0219977,0,0,0.00992039,0.00412896,0.0185153,0.0122091,0.0180717,0.022322,0.0425566,0.0182744,0.0113265,0.0176595,0.0132908,0.0144903,0.0162415,0.0114893,0.0162993,0.0154316,0.0176767,0.00604926
5,0.0232521,0.0119425,0.019128,0.0128961,0.0103047,0,0.0172219,0.00470123,0.0179118,0.0429857,0.0214918,0.0160123,0,0,0.0142303,0.0172089,0.00952556,0.0165708,0.010491,0.0107633,0.0148444,0.0166365,0.00650837,0.00903328,0.00521008,0.0105893,0,0.0242749,0.00948276,0.0161708,0.0219552,0,0,0.0104066,0.00445535,0.0184011,0.0122906,0.0179276,0.0221485,0.0424206,0.0183117,0.0113593,0.0174702,0.0132439,0.0142346,0.0167671,0.0120593,0.0165808,0.016047,0.0180679,0.00615761
6,0.023139,0.0118146,0.0191426,0.012552,0.0102028,0,0.0172924,0.00467953,0.0178862,0.0426992,0.0214346,0.0157715,0,0,0.0141022,0.0171742,0.00931622,0.0162655,0.0109188,0.0109209,0.0151616,0.016759,0.00590018,0.00912655,0.00536164,0.0104161,0,0.0243096,0.0094968,0.0161987,0.02188,0,0,0.0107596,0.00465775,0.0182455,0.012353,0.0177959,0.0219755,0.0422621,0.0183183,0.0113414,0.0172966,0.0131729,0.0140604,0.017158,0.0127067,0.0167562,0.0164854,0.0185169,0.00626032
7,0.0230346,0.0117391,0.0191382,0.0123044,0.0101203,0,0.0173773,0.00466433,0.0178854,0.0424645,0.0214286,0.0159429,0,0,0.0139691,0.0170904,0.00909337,0.0160171,0.0112005,0.0110222,0.0153545,0.0168312,0.00534097,0.0092226,0.00540486,0.0103032,0,0.0243375,0.00947852,0.0161295,0.0218317,0,0,0.010947,0.00477916,0.018089,0.0123646,0.01769,0.0218223,0.042093,0.0182833,0.011206,0.017231,0.0130935,0.0140026,0.0174023,0.0131672,0.0168693,0.0168197,0.0188904,0.00632291
8,0.0229422,0.0117456,0.0190689,0.0121574,0.0100671,0,0.0174256,0.00464534,0.0179099,0.0422657,0.0214553,0.0162207,0,0,0.0138443,0.0168879,0.00897483,0.0158449,0.0113023,0.0110387,0.0153858,0.0167896,0.00489403,0.00936813,0.00536639,0.0102573,0,0.0243735,0.0093863,0.0159646,0.0218529,0,0,0.0109449,0.00483872,0.0179796,0.0122906,0.0175915,0.0216842,0.041952,0.0182327,0.0111073,0.0172336,0.0130426,0.0140245,0.0175566,0.0134062,0.0170171,0.0171457,0.0190413,0.00636327
9,0.0228512,0.0118583,0.018918,0.0121155,0.0100371,0,0.0174381,0.00461724,0.0179522,0.0420954,0.0214452,0.0162359,0,0,0.0136879,0.0166104,0.00889495,0.0157595,0.0112298,0.0109706,0.015228,0.0166072,0.00455765,0.00953073,0.00534752,0.0102744,0,0.0244327,0.00920963,0.0157961,0.0219167,0,0,0.010729,0.00475223,0.0178958,0.0121077,0.0174918,0.0215593,0.0418529,0.0181942,0.0111484,0.017226,0.013066,0.0139924,0.017713,0.0136259,0.0172673,0.0175074,0.019132,0.00640716
10,0.0227582,0.0120608,0.0186973,0.0121901,0.0100186,0,0.0174493,0.00462152,0.0180029,0.0419421,0.0213882,0.0159546,0,0,0.0134708,0.0163717,0.00871708,0.0157478,0.0110103,0.0108573,0.0148882,0.0163306,0.00425524,0.00957699,0.00537235,0.0103288,0,0.0244972,0.00903873,0.0156788,0.0219611,0,0,0.0102937,0.00444931,0.017805,0.0118356,0.0174092,0.0214522,0.0417566,0.0181226,0.0111938,0.0171848,0.0131373,0.0137674,0.0179826,0.0139784,0.0176064,0.0179496,0.0194361,0.00644502
