Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0263013,0.0239956,0.00942694,0.00977111,0.016794,0,0.0170088,0.0141372,0.0136506,0.0243949,0.02163,0.01453,0,0,0.0142971,0.0126753,0.0130492,0.00891358,0.0120805,0.0108942,0.0127441,0.0112961,0.0103855,0.0044025,0.00487167,0.0166246,0,0.0222299,0.0148683,0.0235132,0.0288393,0,0,0.00551378,0.00651015,0.024436,0.0109108,0.0169197,0.0212783,0.0381109,0.02094,0.00757776,0.0117422,0.00826559,0.00970186,0.0176289,0.0164804,0.0145233,0.0172669,0.0141197,0.01174
0,0.0323432,0.00816871,0.0182864,0.0233353,0.027696,0,0.0308439,0.0200984,0.0197684,0.0349337,0.0133802,0.0135798,0,0,0.0267217,0.0180022,0.0180465,0.0291081,0.0364266,0.0338323,0.0259636,0.0249993,0.014907,0.00788429,0.00789027,0.0205291,0,0.0191053,0.0254042,0.0268319,0.036937,0,0,0.0162761,0.0120845,0.0196978,0.0110552,0.0311487,0.0337658,0.0628154,0.0330789,0.0264424,0.0252995,0.0217829,0.0283962,0.0188893,0.0131472,0.0200599,0.0248692,0.0216248,0.0325862
1,0.0278513,0.00836492,0.0150621,0.0191914,0.024381,0,0.0282356,0.0163677,0.0154745,0.0312865,0.0169505,0.0146686,0,0,0.022424,0.0147049,0.0156574,0.0247891,0.0330144,0.03096,0.0224899,0.0211687,0.0130265,0.00761476,0.00783965,0.0166523,0,0.0194724,0.0216838,0.0264536,0.0357474,0,0,0.0131906,0.00890009,0.0186838,0.00892207,0.0281948,0.0294881,0.0589753,0.0309787,0.0221709,0.0216172,0.017292,0.0246626,0.0166388,0.0105704,0.0162189,0.0219115,0.0185448,0.0288781
2,0.023949,0.009272,0.0122769,0.0158652,0.0214516,0,0.026134,0.0130956,0.0117587,0.028444,0.0200875,0.0163062,0,0,0.0188078,0.0118927,0.0136544,0.0210536,0.029926,0.0284515,0.0196464,0.0179569,0.0120836,0.00838497,0.00882006,0.013291,0,0.0201941,0.0183913,0.0263477,0.0347738,0,0,0.0104102,0.0060633,0.0188441,0.00786793,0.0254235,0.0258134,0.0556023,0.0293046,0.0184439,0.0188506,0.0135758,0.0216245,0.0153656,0.00964716,0.0130246,0.0194419,0.0160089,0.0254124
3,0.020632,0.0104027,0.0100168,0.0134301,0.0189831,0,0.0244245,0.0102743,0.00867691,0.0264881,0.022733,0.0179836,0,0,0.0158731,0.00958132,0.0120537,0.0178624,0.0272589,0.0263518,0.0174506,0.0154588,0.0117553,0.00967365,0.0102341,0.0104969,0,0.021128,0.0154995,0.026386,0.0339525,0,0,0.00805746,0.00364535,0.0196753,0.00795823,0.0229317,0.0227794,0.0526953,0.0279604,0.0152473,0.0168676,0.0106768,0.0191501,0.0149315,0.0101077,0.0105637,0.0174728,0.0140455,0.0222108
4,0.0179096,0.0114323,0.00837431,0.0119523,0.0170562,0,0.0229935,0.00790294,0.00637011,0.0254561,0.0248405,0.0193849,0,0,0.0136146,0.00781202,0.0108953,0.0151888,0.0250842,0.024683,0.0158578,0.0137613,0.0116454,0.0110111,0.0116284,0.0083315,0,0.022182,0.0129893,0.0264598,0.0332482,0,0,0.00634191,0.00200586,0.0207163,0.00888971,0.0208569,0.0203883,0.0502227,0.0269259,0.0125537,0.0154799,0.00861243,0.017096,0.0150677,0.0112563,0.0089214,0.0159835,0.0126426,0.0192979
5,0.0157755,0.0121914,0.00735956,0.0113679,0.0157072,0,0.0217342,0.0059715,0.00497963,0.0252037,0.0264007,0.0203585,0,0,0.0120173,0.00657868,0.0101323,0.0130023,0.0233701,0.0233829,0.0147565,0.0128283,0.0114528,0.0121325,0.0127692,0.00681954,0,0.0232746,0.0108285,0.0264937,0.0326586,0,0,0.00542122,0.00204314,0.0216969,0.0102203,0.0193195,0.0186006,0.0481493,0.0261958,0.0103124,0.014502,0.00730841,0.0153549,0.0154764,0.0125276,0.00807927,0.0148925,0.0117038,0.0166516
6,0.0141989,0.0126267,0.00685476,0.0114312,0.0149186,0,0.0205612,0.00446342,0.00446903,0.025461,0.027443,0.0208676,0,0,0.0110373,0.00580408,0.00964,0.0112584,0.0219948,0.0223263,0.0140044,0.012463,0.0110241,0.0129239,0.0135676,0.00590869,0,0.0243395,0.00897004,0.0264422,0.0322005,0,0,0.00520343,0.0030485,0.0225085,0.0116389,0.0183743,0.0173602,0.0464391,0.0257447,0.0084735,0.0138135,0.00657939,0.0138974,0.0159042,0.0136155,0.00781703,0.0140627,0.0110537,0.014232
7,0.0131332,0.0127526,0.00665951,0.0118092,0.0146342,0,0.0194215,0.00337797,0.00449805,0.025959,0.028018,0.0209434,0,0,0.0105892,0.0053634,0.00927894,0.00989203,0.0208052,0.0213758,0.0134668,0.0123971,0.0103239,0.0133529,0.0140101,0.00545017,0,0.0253308,0.00736436,0.0262838,0.0318912,0,0,0.00535195,0.00398234,0.0231322,0.0129822,0.0179824,0.0166095,0.0450574,0.0255168,0.0070001,0.0133504,0.00616798,0.0127569,0.0161643,0.0143721,0.00779961,0.0133405,0.0105042,0.0120297
8,0.0125261,0.012623,0.00659585,0.0122124,0.0147741,0,0.0182914,0.00274308,0.0046772,0.0264973,0.0281851,0.0206533,0,0,0.0105563,0.00512309,0.00892893,0.00881586,0.0196738,0.0204187,0.0130312,0.0124045,0.00940266,0.0134299,0.0141205,0.00525123,0,0.0262205,0.00596888,0.0260145,0.0317368,0,0,0.00555971,0.00465324,0.0235865,0.0141779,0.0180181,0.0162897,0.0439714,0.0254438,0.00586267,0.0130761,0.00585795,0.0119833,0.0161368,0.0147367,0.00775342,0.0126091,0.00992297,0.0100944
9,0.0123204,0.0123202,0.00656498,0.012454,0.0152443,0,0.0171682,0.00257149,0.0048044,0.0269504,0.0280076,0.0200787,0,0,0.010815,0.00497887,0.00849641,0.00793034,0.0185341,0.0193847,0.0126117,0.0123554,0.00836918,0.0131919,0.0139422,0.00516,0,0.0269912,0.00475164,0.0256435,0.0317241,0,0,0.00568188,0.00507454,0.0239035,0.0152026,0.0183108,0.0163355,0.0431498,0.0254669,0.00503549,0.0129714,0.00556855,0.0116008,0.0157639,0.0147025,0.00753437,0.011824,0.00925544,0.00852297
10,0.0124452,0.011947,0.00653843,0.0124455,0.0159442,0,0.0160611,0.00277099,0.00484164,0.027247,0.0275515,0.0193015,0,0,0.0112571,0.00487514,0.00791577,0.00714364,0.0173782,0.0182445,0.012151,0.01221,0.00735927,0.0126946,0.0135297,0.00510316,0,0.0276338,0.00369324,0.025189,0.0318235,0,0,0.00568814,0.00530641,0.0241192,0.0160575,0.0186973,0.0166698,0.0425583,0.0255492,0.00450342,0.0130275,0.00535438,0.0115856,0.0150453,0.014303,0.00710256,0.0110149,0.00850699,0.0074066
11,0.0128177,0.011613,0.00651991,0.0121724,0.0167756,0,0.0149834,0.00318768,0.00484211,0.0273501,0.0268836,0.0183922,0,0,0.011798,0.00480512,0.00715855,0.00639259,0.0162303,0.017001,0.0116253,0.0119935,0.00650352,0.0120052,0.0129417,0.00506638,0,0.0281454,0.00279164,0.0246728,0.0319924,0,0,0.00559721,0.00541491,0.0242667,0.016757,0.0190551,0.0172049,0.0421547,0.0256737,0.00426451,0.0132298,0.00532029,0.0118702,0.0140306,0.0136099,0.00648455,0.0102604,0.00771889,0.00676366
12,0.0133605,0.011414,0.00651332,0.0116653,0.0176557,0,0.0139476,0.00371256,0.00489564,0.0272458,0.0260666,0.0174031,0,0,0.0123764,0.004791,0.00624227,0.00565437,0.0151134,0.0156734,0.0110499,0.0117671,0.00590483,0.0111913,0.0122325,0.005058,0,0.0285253,0.00208461,0.024117,0.0321834,0,0,0.00543802,0.00545224,0.0243715,0.0173209,0.0193186,0.0178569,0.0418905,0.0258312,0.00430463,0.0135388,0.00550502,0.0123608,0.012809,0.0127335,0.00575006,0.00963535,0.00694944,0.00651408
13,0.0140138,0.0114193,0.00651259,0.0109804,0.0185217,0,0.0129638,0.00429562,0.00507312,0.0269386,0.0251594,0.016369,0,0,0.0129551,0.00485377,0.00522554,0.00494208,0.0140291,0.0142812,0.0104761,0.011601,0.0056351,0.010313,0.011448,0.00508475,0,0.0287755,0.00168232,0.0235403,0.0323538,0,0,0.00523369,0.00545242,0.0244499,0.0177723,0.019474,0.0185606,0.0417137,0.0260095,0.00456368,0.0138945,0.00584512,0.0129601,0.0114914,0.0118117,0.00499756,0.00913864,0.00625691,0.00652965
14,0.0147376,0.0116634,0.00650486,0.0101898,0.0193287,0,0.0120397,0.00491919,0.00538458,0.0264551,0.0242204,0.0153128,0,0,0.0135225,0.00499004,0.00419151,0.00428997,0.0129592,0.0128375,0.00997975,0.0115517,0.00572271,0.00941756,0.0106226,0.00514057,0,0.028901,0.00170911,0.0229578,0.0324723,0,0,0.00500046,0.00543308,0.024512,0.0181348,0.0195463,0.0192784,0.0415762,0.0261855,0.0049387,0.0142368,0.00623741,0.01358,0.0101945,0.0109839,0.0043433,0.0086588,0.00568517,0.00670313
