Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0143947,0.0192261,0.0192657,0.00915347,0.0110518,0,0.048264,0.0178849,0.0125998,0.0204644,0.0252167,0.0219624,0,0,0.0265456,0.0181568,0.0174729,0.0117556,0.0225367,0.0202819,0.0282639,0.0247974,0.0121979,0.0164717,0.0191709,0.011242,0,0.0524646,0.0164432,0.0245862,0.0251794,0,0,0.0103643,0.0157322,0.0201774,0.017301,0.0124701,0.0134206,0.0209574,0.0280179,0.014697,0.0206529,0.0176861,0.0152354,0.0269357,0.0235758,0.0280289,0.0302736,0.0306111,0.016511
0,0.00745697,0.0141068,0.0133015,0.0128234,0.0028871,0,0.00995189,0.00801289,0.0116944,0.0186922,0.0248482,0.0119912,0,0,0.0105198,0.0135669,0.0187897,0.0128383,0.00829576,0.0168223,0.0184132,0.020497,0.00945152,0.00434815,0.0117959,0.00293667,0,0.0131042,0.00625807,0.0241534,0.013312,0,0,0.000804861,0.0119446,0.0160669,0.00759901,0.0217927,0.0127847,0.0227254,0.00799045,0.0183772,0.0143211,0.0176637,0.0150948,0.0191678,0.0209279,0.0249252,0.0182611,0.0247148,0.0109842
1,0.00865169,0.0134524,0.0131307,0.00790251,0.0028743,0,0.011521,0.00997574,0.0106279,0.0259294,0.0234051,0.0119996,0,0,0.0145754,0.00861165,0.0186623,0.0100619,0.00925256,0.0147771,0.0172464,0.0178749,0.00807026,0.00502243,0.0143211,0.00276328,0,0.013455,0.00804059,0.0228003,0.014589,0,0,0.00216366,0.0135014,0.0167194,0.00596338,0.0120843,0.0091846,0.0208516,0.0128993,0.0168838,0.00984614,0.0133596,0.0113656,0.018128,0.0176454,0.0181077,0.016024,0.0187637,0.0142721
2,0.00924049,0.0135256,0.0140586,0.00464314,0.00281303,0,0.0128316,0.0119409,0.013847,0.0201005,0.0223773,0.0123052,0,0,0.0197975,0.00519482,0.010305,0.00919486,0.0130208,0.0170113,0.0193516,0.019804,0.0140849,0.0058806,0.0154852,0.00169509,0,0.0146689,0.00943749,0.0218528,0.0152153,0,0,0.00275203,0.0144416,0.0175825,0.00586338,0.00694147,0.0125345,0.0160546,0.0210095,0.0137066,0.0078253,0.00794419,0.0106842,0.0191662,0.0187011,0.0174736,0.0182184,0.0182923,0.0225107
3,0.00957801,0.013754,0.015864,0.00411027,0.00377188,0,0.0138042,0.0135842,0.0192269,0.0134034,0.0217681,0.0126171,0,0,0.0218658,0.0042009,0.00653027,0.010075,0.0165508,0.0201105,0.0218486,0.0218102,0.018694,0.00596668,0.0154442,0.000568536,0,0.0161279,0.0104209,0.0215093,0.0151426,0,0,0.00240408,0.0145246,0.0180264,0.00713484,0.00495058,0.0156566,0.0152195,0.0256243,0.0124024,0.00753957,0.00788896,0.00975069,0.0210383,0.0215023,0.0212144,0.0223852,0.0213743,0.0263401
4,0.010153,0.014514,0.0179908,0.00301437,0.00651371,0,0.0148264,0.0146123,0.0177557,0.0138013,0.0217904,0.0130539,0,0,0.0227046,0.0070626,0.0113809,0.010096,0.0178322,0.0210332,0.0220801,0.0206909,0.0178719,0.0048914,0.0146396,0.00335734,0,0.017483,0.0112249,0.0219046,0.0147185,0,0,0.00181057,0.0141184,0.0180442,0.00875526,0.0044341,0.0134051,0.0197561,0.0259664,0.00921374,0.0095514,0.00651439,0.00616168,0.0217102,0.0220157,0.0237067,0.0253395,0.0238449,0.0226726
5,0.0108748,0.0162163,0.0192937,0.00377962,0.00964505,0,0.0156546,0.0149682,0.0128123,0.0197661,0.0223529,0.0136949,0,0,0.0240771,0.00880793,0.00847122,0.00773393,0.017372,0.0191654,0.0211379,0.0177629,0.0136611,0.00304733,0.013695,0.00620537,0,0.0185002,0.0118093,0.0225645,0.0142574,0,0,0.00160089,0.0139367,0.0177624,0.00955647,0.00729972,0.0150969,0.0255395,0.0229408,0.00831778,0.00982791,0.00620648,0.00319416,0.0211899,0.0191511,0.0225861,0.0271624,0.0246753,0.0163089
6,0.0111078,0.0176456,0.0192138,0.00629202,0.0117716,0,0.0157786,0.014881,0.0132257,0.0245916,0.02311,0.0143971,0,0,0.0266478,0.00831405,0.00748947,0.00615167,0.0171849,0.0155283,0.0214822,0.0152628,0.00973925,0.00226231,0.0130358,0.0081301,0,0.0190342,0.0119481,0.0229485,0.0138294,0,0,0.00192297,0.0141488,0.0168227,0.00933973,0.0104509,0.0190389,0.0278669,0.0187651,0.00914094,0.0104446,0.00944915,0.00579238,0.021274,0.0157651,0.0196381,0.0292079,0.0247238,0.0119139
7,0.0102413,0.0170225,0.0182048,0.00783071,0.0121191,0,0.0153576,0.0146719,0.0160419,0.026045,0.0239284,0.0150135,0,0,0.0265736,0.00781131,0.00788439,0.00710198,0.0187867,0.0124637,0.0233718,0.0143611,0.00745573,0.00281382,0.0126881,0.00833741,0,0.0190662,0.0117663,0.0231379,0.0135018,0,0,0.00223736,0.0142776,0.0150331,0.00884406,0.0123349,0.0192338,0.0272126,0.0164453,0.00755876,0.0124041,0.0125008,0.00630988,0.0234637,0.0158305,0.0186702,0.0317425,0.0247463,0.00997413
8,0.00841872,0.0143291,0.0168534,0.00820954,0.011093,0,0.0149609,0.0146175,0.0164831,0.0256134,0.0247235,0.0153761,0,0,0.0225962,0.00823783,0.0087975,0.0070092,0.0222118,0.0125642,0.0259503,0.0151721,0.00645365,0.00396284,0.012847,0.00712184,0,0.018753,0.0117192,0.0234398,0.0134079,0,0,0.00226729,0.0140734,0.0133291,0.00851112,0.0130493,0.0172353,0.0257239,0.0185091,0.00560128,0.0130682,0.0128287,0.00469627,0.0274895,0.0198326,0.0218426,0.0346152,0.0265618,0.00955464
