Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0559415,0.0228259,0.0196273,0.0164057,0.0113585,0,0.0294346,0.011241,0.019402,0.0212626,0.0264317,0.0202409,0,0,0.021989,0.0202395,0.0145751,0.0118523,0.0179409,0.0170379,0.016431,0.0154332,0.0129657,0.00896464,0.00931197,0.0143043,0,0.0217989,0.0108488,0.0226353,0.0228399,0,0,0.0140963,0.00801623,0.0209131,0.0182167,0.0130858,0.0188895,0.0183805,0.01575,0.0138419,0.0162657,0.0153708,0.0156346,0.0128406,0.0124925,0.0119047,0.0124684,0.00997268,0.01279
0,0.103262,0.0300929,0.0715343,0.0678029,0.0406443,0,0.0497736,0.050492,0.0619152,0.0724977,0.042226,0.0395574,0,0,0.0466772,0.0582748,0.0543548,0.0485184,0.0644996,0.0654035,0.0588316,0.0590992,0.0538192,0.0556461,0.057758,0.0468454,0,0.0404087,0.0521245,0.04182,0.0508953,0,0,0.0379812,0.0496826,0.0385422,0.06294,0.0500798,0.0540617,0.0558587,0.0442946,0.0519153,0.0542196,0.0530379,0.0515362,0.0489153,0.0479348,0.0511824,0.0504608,0.048552,0.0557961
1,0.0931129,0.0210122,0.0613949,0.0566629,0.0308846,0,0.0427129,0.0405368,0.0512318,0.0614062,0.0333767,0.0297295,0,0,0.0365026,0.0489729,0.0441281,0.037869,0.054249,0.0552759,0.048556,0.0491124,0.0436696,0.0450256,0.0469772,0.0357327,0,0.0302509,0.0418767,0.0337812,0.0426138,0,0,0.0274523,0.0388068,0.0290077,0.0521713,0.0412235,0.0436717,0.0458882,0.0346082,0.0428461,0.0450921,0.0438416,0.0420792,0.0378125,0.0376674,0.0407032,0.0385894,0.0375523,0.0486477
2,0.0840716,0.0134341,0.0523149,0.0467518,0.0225318,0,0.0377999,0.0318524,0.0417993,0.0510383,0.0263439,0.0213847,0,0,0.0275485,0.04104,0.0352694,0.0284611,0.0449811,0.0460996,0.0394335,0.0402165,0.0352976,0.0357726,0.0375498,0.0258413,0,0.0214419,0.0327938,0.0281245,0.0361999,0,0,0.0181586,0.029056,0.0219964,0.0424252,0.0332449,0.034512,0.0375874,0.0260756,0.0345715,0.03686,0.0356312,0.033499,0.0284373,0.0290253,0.0318743,0.0282024,0.0279825,0.0419599
3,0.0761401,0.00832923,0.0443116,0.0380385,0.0158717,0,0.0351004,0.0246143,0.0336703,0.04151,0.0214472,0.0150445,0,0,0.0199237,0.0344885,0.0278966,0.0204133,0.0367349,0.0379345,0.0314833,0.0323554,0.0287455,0.0277955,0.0293929,0.0172291,0,0.0143844,0.0249627,0.0251891,0.031781,0,0,0.0104319,0.020444,0.0183928,0.0337278,0.0260421,0.0266952,0.0309311,0.0187097,0.0271524,0.0294659,0.0283815,0.0258331,0.0207902,0.0218526,0.0245245,0.019361,0.0197666,0.0356094
4,0.0693142,0.007798,0.0374035,0.0304916,0.0114864,0,0.0343813,0.0191096,0.026906,0.0329706,0.0189199,0.0118079,0,0,0.0138928,0.0292387,0.0221078,0.0139964,0.0295448,0.0308712,0.0247309,0.0254492,0.0240341,0.0209805,0.0223977,0.0100672,0,0.0101355,0.0185397,0.024789,0.0292954,0,0,0.00587156,0.0129797,0.0184321,0.0261396,0.0196521,0.0204652,0.0258352,0.0126059,0.0208707,0.0229255,0.0221759,0.0192896,0.0148678,0.0159061,0.018386,0.0123007,0.0127954,0.02971
5,0.0635559,0.0106476,0.0315784,0.0240826,0.0100202,0,0.0351188,0.0156642,0.0215075,0.025535,0.0185662,0.0123352,0,0,0.0101499,0.0250388,0.0178466,0.00969275,0.0234142,0.0249798,0.0192019,0.0194155,0.0210551,0.015238,0.0164726,0.00512206,0,0.00996379,0.013766,0.0261004,0.0284218,0,0,0.00756121,0.00666532,0.020814,0.0197232,0.0142242,0.0160584,0.0221107,0.00823509,0.0162575,0.0174385,0.0173143,0.0143305,0.0107836,0.0109493,0.0132073,0.00786288,0.00701924,0.0245762
6,0.0587982,0.0139217,0.0267954,0.0187998,0.0109107,0,0.0366995,0.0143439,0.0174186,0.0193112,0.0196641,0.0150717,0,0,0.00959308,0.0214943,0.0148224,0.00798594,0.0183216,0.0202847,0.0149296,0.0142316,0.0194336,0.0105094,0.0115455,0.00507745,0,0.0124962,0.0109456,0.0281639,0.0286379,0,0,0.0116534,0.001722,0.0239762,0.0145292,0.00987628,0.0134449,0.0194829,0.00688451,0.013802,0.0134537,0.0142619,0.0115896,0.00886311,0.00691357,0.00893019,0.00749171,0.00309387,0.0204788
7,0.0549571,0.0166788,0.0229901,0.0146637,0.0126278,0,0.0386049,0.0146069,0.0145441,0.0144745,0.021407,0.0182784,0,0,0.0115123,0.0182099,0.0125908,0.00827104,0.0142332,0.0167466,0.0119668,0.0100506,0.0185651,0.00677316,0.0075536,0.00804251,0,0.0155353,0.0101003,0.0302923,0.0293922,0,0,0.0154253,0.00316071,0.0270532,0.010591,0.00660848,0.0121645,0.0176521,0.00860179,0.0132921,0.0114973,0.0132032,0.0111821,0.00907713,0.00424108,0.00590775,0.00973659,0.00410273,0.0174635
8,0.0519374,0.0187516,0.0200698,0.0117355,0.0142366,0,0.0404714,0.0156013,0.0127442,0.011325,0.0232475,0.0212099,0,0,0.0142528,0.014952,0.0107811,0.00912028,0.011117,0.0142367,0.0103609,0.00741013,0.017858,0.00410484,0.00444588,0.0108694,0,0.0182038,0.0105647,0.0321024,0.0302462,0,0,0.0184307,0.00631714,0.0296961,0.00790969,0.00439069,0.0115719,0.0163746,0.0112466,0.0137669,0.0114886,0.0135433,0.0121364,0.0104987,0.00416389,0.004924,0.0121458,0.00694979,0.0153567
