Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0290971,0.0226303,0.01076,0.00869567,0.0098198,0,0.0213165,0.0179281,0.0130881,0.0134721,0.0241418,0.0113352,0,0,0.0241583,0.021768,0.0161479,0.0105953,0.0133391,0.00981582,0.015883,0.0146606,0.0114502,0.00417944,0.00780306,0.00814139,0,0.0164996,0.0220498,0.0157524,0.0151382,0,0,0.00878852,0.010538,0.0238053,0.00798162,0.0054986,0.0149332,0.0170661,0.0224064,0.00423333,0.00892739,0.00996794,0.00490244,0.00587499,0.00461771,0.00572689,0.00761836,0.00627368,0.0072915
0,0.0317985,0.0248774,0.0204681,0.0123408,0.0107611,0,0.0294512,0.00614034,0.0171824,0.0142077,0.0262735,0.0164588,0,0,0.023144,0.0240513,0.0158154,0.0111679,0.00600722,0.00475665,0.00899405,0.0132115,0.00773864,0.00531563,0.0083309,0.00898636,0,0.0206292,0.0094702,0.0209916,0.0203172,0,0,0.0135258,0.00878236,0.0240238,0.0164964,0.00459986,0.0153275,0.0146115,0.0128857,0.00539857,0.00935814,0.00991249,0.00906802,0.00820674,0.00503035,0.006669,0.0074298,0.00732676,0.00250272
1,0.0318569,0.0249131,0.0205797,0.0122402,0.0107641,0,0.0294201,0.00611719,0.0171119,0.014252,0.0262329,0.0164123,0,0,0.0231283,0.0241512,0.015982,0.0111749,0.00599161,0.00471059,0.00909481,0.0132562,0.00764116,0.00528092,0.00833394,0.0090058,0,0.0206425,0.00951558,0.0208366,0.0203101,0,0,0.013509,0.00873287,0.0240198,0.0165053,0.00456776,0.0152882,0.0146262,0.0128291,0.00541365,0.00937065,0.00997459,0.00906644,0.0082001,0.00513133,0.00674636,0.00752695,0.00733837,0.00252949
2,0.0318836,0.0249158,0.0207478,0.0121281,0.0107322,0,0.02931,0.0060806,0.0170498,0.0142252,0.0261603,0.0163621,0,0,0.0230989,0.0242526,0.0161085,0.0111911,0.00603173,0.00468048,0.00914045,0.0133015,0.0075346,0.00526219,0.00830416,0.00899469,0,0.0206274,0.00951732,0.0207479,0.0202973,0,0,0.0134868,0.00879405,0.0239852,0.0165034,0.00452324,0.0152643,0.0146339,0.0127697,0.00540083,0.0093855,0.0100232,0.00906486,0.00827932,0.00514843,0.00681749,0.00759815,0.00742322,0.00255166
3,0.0318932,0.0249005,0.020881,0.0120192,0.010668,0,0.0291464,0.00603939,0.016994,0.014162,0.0260975,0.0163105,0,0,0.0230628,0.0243643,0.0162057,0.01122,0.00609653,0.00468425,0.00915283,0.0133438,0.00742749,0.00525164,0.00821793,0.00894654,0,0.0205754,0.00946499,0.0207241,0.0202526,0,0,0.013462,0.00886796,0.0239174,0.0165092,0.00446261,0.0152453,0.0146652,0.0127086,0.00537935,0.00940552,0.0100596,0.00906248,0.00840223,0.00513679,0.00689132,0.00765495,0.00753162,0.00257065
4,0.0319103,0.0248883,0.020919,0.0119218,0.0105896,0,0.028985,0.00600891,0.0169423,0.0141186,0.026086,0.016258,0,0,0.0230302,0.0244864,0.0162929,0.011275,0.00615692,0.00472852,0.00916665,0.0133869,0.00732835,0.0052382,0.00813203,0.00888007,0,0.0204829,0.00939021,0.0207087,0.0201552,0,0,0.0134226,0.00884543,0.0238314,0.0165351,0.00439203,0.0152182,0.0147442,0.0126637,0.00538777,0.00943315,0.0100893,0.00905346,0.00848852,0.00517654,0.00699545,0.00771403,0.00762063,0.00258654
5,0.031943,0.0248816,0.0209239,0.0118292,0.0105193,0,0.028858,0.00599955,0.0168941,0.0141306,0.0261223,0.016203,0,0,0.0230006,0.0245965,0.0163808,0.0113864,0.00619753,0.00479319,0.0091872,0.0134476,0.00724088,0.00522099,0.00816992,0.00882478,0,0.0203894,0.00935377,0.0206291,0.0200224,0,0,0.0133605,0.00876753,0.0237548,0.0165796,0.0043258,0.0151949,0.0148194,0.0126535,0.00542338,0.00946329,0.0101098,0.00903379,0.00850314,0.00527178,0.00710727,0.00777811,0.00769969,0.00259606
6,0.0319766,0.0248726,0.0209546,0.0117427,0.0104645,0,0.0287505,0.00601012,0.0168477,0.0141968,0.0261808,0.0161475,0,0,0.0229691,0.0246755,0.0164677,0.0115536,0.00621558,0.00484522,0.00920662,0.0135241,0.00717077,0.00520973,0.00831632,0.00878438,0,0.0203647,0.00937318,0.0205029,0.0198664,0,0,0.0133091,0.00875236,0.0236991,0.0166403,0.00427028,0.0151881,0.0148227,0.0126618,0.00543442,0.00948685,0.010121,0.00900169,0.00848723,0.00535736,0.00715468,0.00783945,0.0077779,0.00260186
7,0.0319934,0.0248647,0.020999,0.0116695,0.0104226,0,0.0286308,0.00602626,0.0167991,0.0142617,0.0262336,0.0160995,0,0,0.022939,0.0247337,0.0165454,0.0117065,0.00623795,0.00486749,0.009244,0.0135883,0.00711627,0.00521284,0.00839765,0.00875422,0,0.0204155,0.00941109,0.0204268,0.0196541,0,0,0.013305,0.00881705,0.0236542,0.0166981,0.00422544,0.0151743,0.0147922,0.0126522,0.00540329,0.00950338,0.0101432,0.0089493,0.00850388,0.00538549,0.00714826,0.00789644,0.00785152,0.00261723
8,0.0320008,0.024869,0.0210302,0.0115978,0.0103921,0,0.028488,0.00603067,0.0167472,0.0142617,0.0262604,0.0160565,0,0,0.0229176,0.0247889,0.0166127,0.0117877,0.00631479,0.00488118,0.00932015,0.01364,0.00706016,0.00522637,0.00832405,0.00874007,0,0.0204719,0.00943189,0.0204457,0.0193734,0,0,0.013319,0.0088779,0.0236179,0.0167245,0.00418952,0.015135,0.0148211,0.0126053,0.00536314,0.00951726,0.0101817,0.0088752,0.00855991,0.00536776,0.00717631,0.00795747,0.00792802,0.00265214
