Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0428893,0.0240184,0.0165442,0.00985405,0.012654,0,0.0262872,0.00806535,0.0140753,0.014182,0.0287887,0.0228447,0,0,0.0227575,0.0180754,0.0129207,0.0104665,0.0161027,0.0165617,0.0153347,0.0159268,0.00962735,0.00571393,0.00545706,0.011617,0,0.0225439,0.0096742,0.017669,0.0180756,0,0,0.0121644,0.00995656,0.0271605,0.0153595,0.00980184,0.0171389,0.0142605,0.0146381,0.0104503,0.0138261,0.0132657,0.0116631,0.0189943,0.0107751,0.0105474,0.014696,0.0103574,0.00968415
0,0.042659,0.0244303,0.0271611,0.0164559,0.0146069,0,0.0261472,0.00911161,0.0155046,0.0166731,0.0267474,0.00850378,0,0,0.0166818,0.0347499,0.0260247,0.0147874,0.0231782,0.025883,0.0202308,0.024267,0.0161835,0.00908098,0.00807302,0.016758,0,0.0119054,0.0111015,0.0233524,0.0214032,0,0,0.0116899,0.00737289,0.0354665,0.0119176,0.0104072,0.00806474,0.0139997,0.0155388,0.0100386,0.0156808,0.0140677,0.0103631,0.0169418,0.006559,0.00887357,0.00351836,0.00939122,0.0146377
1,0.0418573,0.0246442,0.0268234,0.0145137,0.0151327,0,0.0268355,0.00808491,0.0153998,0.01595,0.0260117,0.00938565,0,0,0.0158248,0.034179,0.0256654,0.0162597,0.0225537,0.0255027,0.0187662,0.0232672,0.0178644,0.00829604,0.00630958,0.0183456,0,0.012827,0.00997624,0.0236225,0.0214712,0,0,0.0124237,0.00669011,0.0368769,0.0107769,0.0110978,0.00883984,0.0157872,0.0159836,0.00937856,0.0149159,0.0125019,0.010225,0.0175076,0.00689427,0.00765336,0.00284466,0.00842521,0.0156873
2,0.0409379,0.0248516,0.0263312,0.0128983,0.0157242,0,0.0275593,0.00725593,0.014859,0.0145054,0.0255485,0.0104192,0,0,0.0155075,0.0330508,0.0248889,0.0171626,0.0216508,0.0246351,0.0172982,0.0217619,0.0190782,0.00789944,0.00504739,0.0198683,0,0.0139104,0.00879513,0.0240556,0.0216888,0,0,0.0134171,0.00610859,0.0384053,0.00961787,0.0110157,0.00939818,0.017053,0.0166089,0.00905299,0.0143159,0.0113609,0.0102226,0.018217,0.00764606,0.00651797,0.00283331,0.007796,0.0162307
3,0.039999,0.0249753,0.0257723,0.0114598,0.0162914,0,0.0282774,0.00667014,0.0141218,0.0125948,0.0252607,0.0114903,0,0,0.0154677,0.0312286,0.0235725,0.0173944,0.0205987,0.023443,0.0159183,0.0198681,0.019807,0.00766779,0.0041169,0.021226,0,0.0150455,0.00765295,0.0245509,0.0219681,0,0,0.0144932,0.0057882,0.0399394,0.00855841,0.0101246,0.00961465,0.0176737,0.0173959,0.00917621,0.0140115,0.0108534,0.0104859,0.018998,0.00873429,0.00570071,0.00350401,0.00759938,0.0162053
4,0.039149,0.0249399,0.0252415,0.0100354,0.0167373,0,0.0289362,0.00628227,0.0134477,0.0105764,0.0250457,0.0125486,0,0,0.0154982,0.0286628,0.0216523,0.0170176,0.0195026,0.0221514,0.0146528,0.0177542,0.0200172,0.00746584,0.0033382,0.0223119,0,0.0161027,0.00663709,0.0249789,0.022194,0,0,0.0154635,0.00581731,0.0413469,0.00772712,0.00857849,0.00943697,0.017587,0.0182573,0.00971125,0.0140575,0.0109997,0.0110494,0.0197549,0.0099627,0.0054384,0.00441638,0.00775474,0.015666
5,0.0384456,0.0247208,0.0247773,0.00851754,0.0170142,0,0.0294999,0.00599277,0.0129635,0.00877962,0.0248585,0.0135792,0,0,0.0155262,0.0253652,0.0191192,0.016082,0.0184005,0.0209118,0.0134749,0.0155768,0.0196533,0.00725722,0.00260192,0.0230728,0,0.0170045,0.00577198,0.0252596,0.0222937,0,0,0.0162277,0.00611661,0.0425282,0.00717847,0.00660548,0.00896572,0.0168212,0.0190823,0.0104906,0.0143937,0.0116004,0.0118201,0.0204107,0.0111093,0.00565653,0.00520836,0.00802694,0.0146742
6,0.0379005,0.0243386,0.0243634,0.00692642,0.017116,0,0.0299512,0.00572995,0.0126677,0.00752995,0.0247033,0.0145757,0,0,0.0156088,0.0213981,0.0160234,0.0146075,0.0172873,0.0197794,0.0123667,0.013483,0.0186819,0.0070613,0.0018828,0.0234966,0,0.0177294,0.00503756,0.0253706,0.0222443,0,0,0.0167628,0.00653784,0.0434123,0.00688455,0.00450435,0.00842488,0.0155058,0.01978,0.011339,0.0149053,0.012427,0.0126527,0.0209193,0.0119922,0.00597778,0.00566345,0.00814865,0.0133234
7,0.0375037,0.0238334,0.0239559,0.00542829,0.0170508,0,0.0302795,0.00546637,0.0124961,0.00708758,0.0246,0.0155211,0,0,0.0158721,0.0168837,0.0124899,0.0126317,0.0161468,0.0187304,0.0113571,0.0116091,0.0171386,0.00690809,0.00122546,0.0235832,0,0.0182882,0.00440277,0.025324,0.0220516,0,0,0.0170817,0.00696223,0.0439407,0.00676405,0.00266296,0.00806921,0.0138532,0.0202925,0.0121073,0.01548,0.0133309,0.0134049,0.0212698,0.0125022,0.00604084,0.00565796,0.00791941,0.0117491
8,0.0372407,0.0232429,0.0235101,0.00427807,0.0168245,0,0.0304716,0.00520043,0.0123862,0.00743253,0.024558,0.0163826,0,0,0.0164362,0.0120356,0.00876073,0.0102634,0.0149723,0.0176855,0.0105244,0.0100552,0.0151446,0.0068099,0.000763197,0.0233328,0,0.0187027,0.00384557,0.0251434,0.0217349,0,0,0.0172055,0.00732199,0.0440644,0.00672696,0.00170394,0.00806484,0.0121154,0.0205899,0.0126654,0.0160331,0.0142403,0.0139545,0.0214912,0.012621,0.00566917,0.00518101,0.00726065,0.0100966
