Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0132217,0.027692,0.029248,0.011194,0.0222783,0,0.0439431,0.0145306,0.0118594,0.0162045,0.0273929,0.0298917,0,0,0.0195077,0.0196958,0.0140693,0.0165733,0.019607,0.0175354,0.0139801,0.0159592,0.0110597,0.0156927,0.0136006,0.0164317,0,0.0525768,0.014119,0.042936,0.0380444,0,0,0.0313363,0.0339781,0.0223851,0.0189207,0.00866521,0.0111933,0.0162094,0.0163412,0.00965427,0.0143149,0.0116807,0.0148597,0.0213482,0.019389,0.017937,0.0136214,0.0130631,0.0122523
0,0.0245961,0.0220254,0.0588446,0.0174288,0.0398133,0,0.0525071,0.0372643,0.0294058,0.0498239,0.01729,0.0218784,0,0,0.0212363,0.0325849,0.0307933,0.0272564,0.0393686,0.0418729,0.0273671,0.0249203,0.0229654,0.0210521,0.0235883,0.0343781,0,0.0333467,0.0392235,0.0307501,0.0231058,0,0,0.0118933,0.0178469,0.0124493,0.0495554,0.0328345,0.0286423,0.0442069,0.0196816,0.0310389,0.028763,0.0293348,0.0286935,0.0343266,0.0322506,0.0332932,0.0266614,0.0306052,0.0539196
1,0.0196618,0.0236895,0.0550531,0.0129022,0.0367939,0,0.0518422,0.0322703,0.0247121,0.0438726,0.0172466,0.0245318,0,0,0.0170103,0.027268,0.0258076,0.023782,0.0336127,0.0371886,0.0235454,0.0201358,0.0172114,0.0175616,0.0200666,0.0302499,0,0.0348278,0.0347304,0.0311625,0.0225008,0,0,0.0135481,0.0184198,0.0166383,0.0442082,0.0264324,0.023094,0.0389419,0.0149536,0.0258489,0.0235342,0.0237824,0.0233804,0.0300298,0.0269042,0.0281018,0.0219132,0.0255625,0.0484361
2,0.0154763,0.0248808,0.0516501,0.0105199,0.0343948,0,0.0515253,0.0278361,0.0209719,0.0387992,0.0181867,0.0271877,0,0,0.0138245,0.0224985,0.0213987,0.0210842,0.028536,0.0329645,0.0205677,0.0160299,0.0129604,0.0150801,0.0174148,0.0270262,0,0.0367985,0.030824,0.0321023,0.0229067,0,0,0.0164519,0.0201894,0.0212608,0.0394666,0.0207174,0.0181197,0.0343055,0.0112799,0.0212341,0.0191158,0.0188659,0.0187234,0.0266027,0.0223682,0.0236279,0.0178591,0.0212277,0.0430409
3,0.0121149,0.0255374,0.0486321,0.00983851,0.0325554,0,0.051419,0.0239548,0.0179696,0.0345529,0.019643,0.0296019,0,0,0.0120586,0.0183559,0.0174249,0.0190708,0.0241853,0.0292817,0.018201,0.0126408,0.00985316,0.013416,0.0154486,0.0245438,0,0.0389864,0.0274717,0.0332741,0.0239214,0,0,0.0196227,0.0224879,0.0253517,0.035319,0.0158812,0.0136778,0.0302578,0.00889809,0.0171313,0.0155445,0.0146157,0.0146527,0.0240247,0.018755,0.0199231,0.0144232,0.0175859,0.0378939
4,0.00966192,0.0256236,0.046,0.0100845,0.0312038,0,0.0514033,0.0206294,0.0156365,0.0311018,0.0212392,0.0316689,0,0,0.0119712,0.015138,0.0139352,0.0177418,0.0206114,0.0262646,0.0162225,0.0102024,0.00759949,0.0123606,0.0139684,0.0226214,0,0.041183,0.0246246,0.0344418,0.0251751,0,0,0.0226026,0.0248709,0.028635,0.0317527,0.0120596,0.00975746,0.0267245,0.00796374,0.0134748,0.0128401,0.0110687,0.0111048,0.0222405,0.0161977,0.0170635,0.0115466,0.0146368,0.0331738
5,0.00815921,0.0251588,0.0437344,0.0105834,0.0302448,0,0.0513918,0.0178486,0.0138964,0.0283099,0.0227556,0.0333669,0,0,0.0131774,0.0132382,0.0110673,0.0170385,0.0178001,0.0239445,0.0144856,0.00906901,0.00606821,0.0117616,0.0128479,0.0210826,0,0.0432352,0.0222065,0.0354661,0.0264242,0,0,0.0252273,0.0271111,0.0310545,0.028735,0.00930357,0.00637477,0.0236488,0.00821161,0.0102182,0.0109731,0.00824661,0.0080796,0.0211221,0.0147386,0.0150884,0.00917693,0.012368,0.029016
6,0.00750713,0.0242184,0.0417976,0.0109776,0.0295782,0,0.0513302,0.0155762,0.0126242,0.0259663,0.0240932,0.0347164,0,0,0.0149836,0.0128852,0.00904361,0.0168182,0.0156539,0.0222252,0.0129174,0.00935309,0.00528231,0.0114956,0.0120136,0.0197777,0,0.0450405,0.020131,0.0362862,0.027541,0,0,0.0274542,0.0291073,0.0326424,0.0262112,0.00760793,0.00366428,0.0210029,0.00906422,0.00736677,0.009877,0.00622713,0.00573983,0.0204944,0.0142357,0.0139426,0.00727814,0.0107374,0.0254882
7,0.00743052,0.0229173,0.0401447,0.0111576,0.0291175,0,0.0511838,0.0137501,0.0116762,0.023877,0.0252227,0.0357498,0,0,0.0168921,0.0138498,0.00814116,0.0169065,0.0140057,0.0209175,0.0114807,0.0106429,0.00524106,0.0114438,0.011405,0.0185952,0,0.0465418,0.0183202,0.0368866,0.02847,0,0,0.029279,0.0308188,0.0334795,0.0241099,0.00684958,0.00236248,0.01877,0.0100833,0.00500264,0.00947829,0.00524537,0.00449019,0.0201859,0.01438,0.0134506,0.00586175,0.00966224,0.0225763
8,0.00762257,0.0213973,0.0387293,0.0112183,0.028798,0,0.0509294,0.0122921,0.0109169,0.0219284,0.0261503,0.0364966,0,0,0.0186493,0.0155992,0.00844367,0.0171518,0.0126535,0.019801,0.0101406,0.0123759,0.00573285,0.0115039,0.0109629,0.0174653,0,0.0477236,0.0167127,0.0372736,0.0291966,0,0,0.0307069,0.0322366,0.0336852,0.0223486,0.00673243,0.00332503,0.016926,0.0110737,0.00336688,0.00970183,0.00549857,0.00458361,0.0200608,0.0148214,0.0133591,0.00499631,0.0090113,0.0201978
