Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0164899,0.0197283,0.026514,0.00925009,0.0225164,0,0.0335228,0.0242042,0.00963405,0.0107344,0.0280334,0.0260033,0,0,0.0309226,0.0138033,0.0122656,0.015196,0.0261381,0.0216068,0.0217518,0.0195577,0.0129942,0.0180607,0.0181539,0.022545,0,0.0344287,0.0199524,0.0242464,0.0343232,0,0,0.0122947,0.0163132,0.0237099,0.0250311,0.00988142,0.011608,0.0151512,0.0270043,0.00821276,0.0101856,0.00761462,0.0125125,0.0206174,0.0191949,0.0207806,0.0205561,0.0201947,0.0135978
0,0.0151935,0.0203642,0.024552,0.0133842,0.0113672,0,0.0170302,0.0219229,0.0135965,0.00918836,0.0332596,0.0251961,0,0,0.0250886,0.0171989,0.0192741,0.0176409,0.00716827,0.0142303,0.0221363,0.0225203,0.00312276,0.0180633,0.0177208,0.0130079,0,0.0381368,0.0205782,0.0186628,0.0350445,0,0,0.0101092,0.0130351,0.0230626,0.0218664,0.0102604,0.0123684,0.0103448,0.0313199,0.0185565,0.0217588,0.0185526,0.0199401,0.00558244,0.0100583,0.0161637,0.0140567,0.0184485,0.00586281
1,0.0157825,0.0164728,0.0218331,0.0112136,0.00773664,0,0.0222005,0.01907,0.0082859,0.00403021,0.0354867,0.0316218,0,0,0.0279837,0.0162202,0.0158525,0.0161511,0.0119967,0.0131695,0.0241468,0.0228071,0.00729759,0.0130001,0.0118234,0.00466472,0,0.044582,0.0186356,0.0169257,0.0340105,0,0,0.013202,0.0178625,0.0196629,0.0184904,0.00796406,0.0185251,0.00967017,0.0307994,0.0167845,0.0187238,0.0171076,0.0162986,0.0151054,0.0152906,0.0159346,0.019832,0.0181992,0.00827197
2,0.0168534,0.015723,0.0216284,0.00741962,0.00739027,0,0.0261316,0.0186254,0.0089954,0.00570825,0.0375639,0.0362128,0,0,0.0366038,0.0162316,0.0140799,0.0186539,0.020032,0.0186944,0.0287559,0.0258887,0.0140856,0.0104967,0.00780923,0.0073861,0,0.0499914,0.0177083,0.0169443,0.034479,0,0,0.0144393,0.0195173,0.0196022,0.018154,0.00638944,0.0185577,0.00993216,0.0343781,0.0169526,0.0187223,0.017043,0.0174792,0.0254777,0.0263643,0.0264262,0.0266199,0.0263633,0.0134956
3,0.0184423,0.0176017,0.0249288,0.005089,0.0110271,0,0.0288915,0.0210251,0.0116522,0.00855935,0.0388867,0.0385059,0,0,0.0447378,0.0168677,0.0163851,0.0189454,0.028694,0.0267935,0.0332904,0.0300217,0.0188304,0.00980902,0.00589454,0.0134153,0,0.0543016,0.0179623,0.0176266,0.0360977,0,0,0.0139894,0.018969,0.0217927,0.0225097,0.00684223,0.0122657,0.0119662,0.0280578,0.00656379,0.00710395,0.00454989,0.0104211,0.0271933,0.0252656,0.0272436,0.0297721,0.0284196,0.0164868
4,0.0202843,0.020413,0.0299469,0.00409977,0.0170092,0,0.0306119,0.0247619,0.00830213,0.00788595,0.0396792,0.0391546,0,0,0.0445959,0.0147899,0.0156598,0.0141027,0.0337646,0.0301805,0.0343545,0.0310358,0.0182982,0.0102824,0.00597784,0.0196179,0,0.0573109,0.019042,0.0183718,0.038346,0,0,0.0128008,0.0173746,0.024648,0.0290476,0.00557752,0.0097563,0.0157155,0.0248346,0.0120369,0.0122575,0.0110771,0.0145429,0.0197566,0.0148575,0.0173282,0.0265756,0.0214441,0.0147579
5,0.0214475,0.0229038,0.0330833,0.0044819,0.0226764,0,0.0318068,0.0271933,0.00865297,0.013539,0.0404166,0.0387982,0,0,0.0358617,0.0131187,0.0137399,0.0124466,0.0325741,0.0260194,0.0313842,0.0277202,0.0152298,0.0115553,0.00724905,0.0242621,0,0.0588753,0.0200591,0.0185756,0.0403511,0,0,0.0117906,0.0158737,0.0273086,0.0339942,0.00514235,0.0116048,0.0181238,0.0260395,0.0169312,0.0172581,0.0166217,0.019218,0.0109127,0.00577774,0.00949919,0.020819,0.0146531,0.011832
6,0.0215819,0.0242552,0.0331245,0.00615368,0.0259429,0,0.0332142,0.0279325,0.0121135,0.0174084,0.0412648,0.0377648,0,0,0.027351,0.0175609,0.0151395,0.0171619,0.026868,0.018234,0.0267569,0.0230599,0.0128384,0.0133227,0.00903884,0.0267035,0,0.0594262,0.0202804,0.0178519,0.0413365,0,0,0.0114932,0.015621,0.0292077,0.0361385,0.00603172,0.0124588,0.0187028,0.025593,0.0150409,0.0165322,0.0149208,0.0186207,0.00790032,0.00446985,0.0114778,0.0176762,0.0144529,0.0101126
7,0.0214132,0.0248126,0.0316664,0.00771823,0.026655,0,0.0348663,0.0276771,0.0118813,0.0169906,0.0419128,0.0365109,0,0,0.0260045,0.0195778,0.0155378,0.0189304,0.0217388,0.0131352,0.023352,0.0194461,0.0114191,0.0151834,0.010664,0.0268807,0,0.0598009,0.0195347,0.0164369,0.0410797,0,0,0.0126268,0.0176384,0.0296593,0.0359661,0.00654856,0.01256,0.0179933,0.0289629,0.0138814,0.0159836,0.0133988,0.0176263,0.0125999,0.0081922,0.0115118,0.0187115,0.0140506,0.00918442
8,0.0216581,0.0257557,0.030537,0.00886872,0.0264469,0,0.0364136,0.0268901,0.0105615,0.0150928,0.0420073,0.0357534,0,0,0.0282034,0.018962,0.0156898,0.0189209,0.0207953,0.012357,0.0221019,0.0175417,0.0104479,0.0165699,0.011791,0.025723,0,0.0603312,0.0183056,0.0153385,0.04019,0,0,0.0160299,0.0221361,0.0288299,0.0346365,0.00639407,0.0119702,0.0166891,0.03572,0.0142484,0.015828,0.0131021,0.0170841,0.0216427,0.0184501,0.0193618,0.0229038,0.019533,0.00871962
9,0.0222596,0.0271356,0.0302267,0.00945328,0.0269343,0,0.0378218,0.026171,0.0104774,0.0136326,0.041602,0.0358563,0,0,0.0319934,0.0197165,0.0179682,0.019976,0.023131,0.0141468,0.0222343,0.0176107,0.009859,0.016945,0.0122239,0.024736,0,0.0605376,0.0173087,0.0159672,0.0400472,0,0,0.0210982,0.028163,0.0279305,0.0332264,0.00565817,0.0109673,0.015823,0.0410348,0.0141907,0.0149489,0.012566,0.0162546,0.0312794,0.0297975,0.0320474,0.0287417,0.0299252,0.00890584
10,0.0227681,0.0280813,0.030306,0.00949366,0.0282186,0,0.0392503,0.0258384,0.0110315,0.012757,0.0411331,0.0365486,0,0,0.0371433,0.0203838,0.0192618,0.0207275,0.0260141,0.0177907,0.0229196,0.0194006,0.00980982,0.0161286,0.0117266,0.0245798,0,0.0598076,0.0169158,0.0187165,0.0416133,0,0,0.0261861,0.034073,0.0278756,0.0319515,0.00460221,0.0101856,0.0160667,0.0429905,0.0133792,0.0138779,0.0116799,0.0153206,0.0391989,0.0375158,0.0408698,0.0350395,0.0379659,0.00964728
11,0.0229679,0.0279655,0.0302218,0.00914335,0.0294037,0,0.0406836,0.0260357,0.0111607,0.0121539,0.0410566,0.0373871,0,0,0.0417086,0.0195855,0.0181396,0.0202062,0.0285976,0.0224792,0.0241298,0.022224,0.0102554,0.0144291,0.0102822,0.0249937,0,0.0581489,0.0171359,0.0219003,0.0442052,0,0,0.0294162,0.0377593,0.0284925,0.0305222,0.00350712,0.0100093,0.0172333,0.0418911,0.0120789,0.0131854,0.0105429,0.0145292,0.0428333,0.0391648,0.0429292,0.0393784,0.0406468,0.010569
12,0.022836,0.0269751,0.0296526,0.00855903,0.0297994,0,0.0419244,0.026831,0.0108995,0.0117393,0.0415128,0.0381701,0,0,0.04436,0.0187639,0.0164995,0.0194833,0.0313982,0.0269483,0.02586,0.0248844,0.0109412,0.0124524,0.00825178,0.0256385,0,0.0560658,0.0176213,0.0231903,0.0463316,0,0,0.0287661,0.0369829,0.0290767,0.028942,0.00261077,0.0105065,0.0188456,0.0389716,0.0108091,0.0127878,0.00948172,0.0138866,0.0406523,0.0350799,0.0389331,0.0390374,0.0378308,0.0114027
13,0.02224,0.025964,0.0286873,0.00790972,0.0294116,0,0.0428534,0.0280645,0.0106772,0.0116068,0.0422706,0.0388933,0,0,0.0452576,0.0187043,0.0159557,0.0193511,0.0340722,0.0299333,0.0271066,0.0266666,0.0116225,0.0107593,0.00624918,0.0262277,0,0.053936,0.0176698,0.0220815,0.0477292,0,0,0.0228418,0.0302534,0.0291271,0.0275756,0.00207809,0.0114739,0.0205319,0.0354663,0.0100563,0.0123599,0.00889744,0.0134252,0.0341599,0.027901,0.0317952,0.0339016,0.0315393,0.0120342
14,0.0210447,0.0258074,0.027711,0.007333,0.028851,0,0.0434371,0.0290454,0.0106442,0.0118942,0.0429684,0.0394515,0,0,0.0453006,0.0192396,0.0166021,0.0197687,0.0353923,0.0308215,0.0268822,0.027524,0.0121595,0.00962805,0.00480443,0.0266233,0,0.0517678,0.016957,0.0228995,0.0508642,0,0,0.0124514,0.017725,0.028745,0.0267572,0.00194104,0.0125676,0.0219822,0.0323469,0.00993471,0.0120924,0.00896466,0.0133208,0.0267836,0.0207534,0.0246655,0.026766,0.0246551,0.0124295
