Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.016294,0.0165948,0.0292191,0.01111,0.0192706,0,0.0287585,0.0306372,0.0122766,0.0130878,0.0159802,0.0135378,0,0,0.0271396,0.00931389,0.00852437,0.0116973,0.0203529,0.0173218,0.0150269,0.0140901,0.0161436,0.0119938,0.014462,0.0173074,0,0.0334414,0.025373,0.022869,0.0342766,0,0,0.00915234,0.0100161,0.0147545,0.0238354,0.014716,0.0105741,0.0181625,0.0232691,0.00699615,0.00860166,0.00635826,0.0100472,0.0160942,0.0139026,0.0146563,0.0140852,0.014539,0.0130226
0,0.0180847,0.021215,0.0399505,0.0113733,0.0364,0,0.027691,0.0344501,0.0123498,0.0105284,0.0157808,0.0136754,0,0,0.0140135,0.0107908,0.00826258,0.0178306,0.0195986,0.0168364,0.016023,0.0135329,0.0190402,0.0170854,0.0286355,0.0319014,0,0.0259865,0.0287294,0.0125257,0.0319228,0,0,0.0325823,0.0340532,0.0260888,0.0374494,0.0145255,0.00785203,0.0146576,0.00928373,0.0151097,0.0105597,0.0118379,0.0135691,0.014579,0.0145757,0.015511,0.0134036,0.0145386,0.0151447
1,0.0192738,0.0232388,0.0403469,0.00670565,0.0374761,0,0.0277441,0.0365156,0.0124304,0.0174965,0.0171027,0.0159894,0,0,0.0181241,0.00891799,0.00639084,0.014198,0.0156688,0.011743,0.0142575,0.0109377,0.019308,0.0168887,0.0294342,0.0317556,0,0.0256939,0.0307723,0.0130521,0.0323181,0,0,0.0222187,0.0106248,0.0271451,0.0375037,0.0126141,0.00405456,0.0202066,0.00970615,0.0110766,0.00754812,0.00731011,0.0106889,0.0112675,0.00945695,0.0110203,0.0124112,0.0107904,0.0192551
2,0.0185782,0.0239779,0.0382543,0.00362053,0.036448,0,0.028126,0.0379084,0.0102975,0.0184916,0.0170908,0.0165715,0,0,0.0199734,0.0080934,0.00559018,0.0105913,0.011656,0.00766461,0.0110299,0.00827301,0.0208841,0.0167531,0.0296532,0.0292398,0,0.0262713,0.0322701,0.0141401,0.0329818,0,0,0.0176407,0.00666232,0.0265599,0.0343817,0.0146172,0.00730506,0.0219725,0.0171477,0.00901378,0.00984404,0.00834964,0.0108286,0.00838376,0.00615036,0.00753388,0.0097359,0.00765008,0.0244622
3,0.0164349,0.0233798,0.0340345,0.00189743,0.0335174,0,0.0288775,0.0388863,0.00925593,0.0161091,0.0157026,0.0159346,0,0,0.0189135,0.00856384,0.00673974,0.00864482,0.00849048,0.00562103,0.00794505,0.00684465,0.0209033,0.0164705,0.0292237,0.0247212,0,0.0276057,0.0334492,0.0150649,0.0336642,0,0,0.011629,0.00852553,0.0247553,0.0288184,0.0158786,0.0128658,0.0234277,0.0226872,0.0122667,0.014059,0.0131109,0.0135291,0.00850763,0.00636538,0.00503065,0.0062727,0.00560011,0.0266201
4,0.01432,0.0216524,0.029463,0.00255247,0.0295301,0,0.0299762,0.0395948,0.00969145,0.0126094,0.0135555,0.0146526,0,0,0.0174475,0.00810164,0.00662807,0.00757249,0.006821,0.00579445,0.00684995,0.00696184,0.0188616,0.016105,0.0282865,0.0190809,0,0.0294643,0.034496,0.0156615,0.0340447,0,0,0.00830139,0.00874433,0.0221356,0.0235443,0.0145794,0.0132521,0.0248444,0.0259059,0.0109781,0.0148177,0.0125639,0.0130333,0.0102385,0.00712392,0.00430378,0.00441291,0.00500307,0.0245088
5,0.0134957,0.0187573,0.0266609,0.00498603,0.0255019,0,0.0310658,0.0398727,0.00973763,0.00943874,0.0116225,0.0123664,0,0,0.0185294,0.0076405,0.00460506,0.00614439,0.00570183,0.00507891,0.0064929,0.00566034,0.0163666,0.0153749,0.0267118,0.0131472,0,0.0313044,0.0351255,0.0160076,0.0336791,0,0,0.00703488,0.00701958,0.0186497,0.0213207,0.0120992,0.0112701,0.0267394,0.025478,0.00542957,0.0101337,0.00704162,0.00879768,0.0109313,0.00701407,0.00321868,0.00540547,0.00515202,0.0203683
6,0.01437,0.0150621,0.0265744,0.00724857,0.0223927,0,0.0318867,0.0400062,0.00961645,0.00851813,0.0108315,0.00929639,0,0,0.0253469,0.0110846,0.00718713,0.00697892,0.0047753,0.0043652,0.00692105,0.00575276,0.0146056,0.0141214,0.0247388,0.00899305,0,0.032409,0.0356995,0.0157161,0.0327548,0,0,0.0064493,0.00493184,0.0150247,0.0222431,0.0103728,0.0102587,0.027525,0.0204567,0.00565765,0.00551312,0.00625593,0.00605127,0.0108192,0.00843893,0.00225038,0.00839622,0.00672858,0.0167096
7,0.0163387,0.0114779,0.0285371,0.00923033,0.0197608,0,0.0324166,0.0399716,0.0090914,0.00972321,0.0108329,0.00666195,0,0,0.0354149,0.0143709,0.00886359,0.00840056,0.0051398,0.00694788,0.00839934,0.0107448,0.0131764,0.0123406,0.0223393,0.00895685,0,0.0323728,0.0363564,0.0146151,0.0317727,0,0,0.0062318,0.00309205,0.0123538,0.0241331,0.00998968,0.00917551,0.0265043,0.017346,0.00625518,0.00477383,0.00771738,0.00502445,0.0104242,0.00991292,0.00274436,0.0108855,0.00757702,0.0142043
8,0.0181045,0.010122,0.0307408,0.0108069,0.0173056,0,0.0327229,0.0397186,0.00870126,0.0114616,0.0111199,0.00488381,0,0,0.0403276,0.0145933,0.00777263,0.00774458,0.00697711,0.0090596,0.010135,0.0154191,0.0117687,0.010767,0.0197615,0.0109988,0,0.0314648,0.0368635,0.0129982,0.0304298,0,0,0.00628406,0.00165726,0.0115468,0.0252654,0.0102873,0.00816489,0.0249751,0.0200475,0.00382464,0.00171387,0.00520284,0.00315109,0.00997081,0.00985512,0.00196191,0.0113459,0.00660497,0.0126795
9,0.0190026,0.0108375,0.0319973,0.0117916,0.0154964,0,0.0327571,0.0392864,0.00930669,0.0125697,0.0116146,0.00400875,0,0,0.0372005,0.012324,0.00685639,0.00531691,0.00849809,0.00904066,0.0118073,0.0174235,0.0106995,0.00985726,0.0175632,0.0122766,0,0.0302487,0.0366715,0.0115523,0.0288036,0,0,0.00644145,0.000973427,0.0124912,0.0253782,0.0105265,0.00764751,0.0238438,0.0253617,0.00248586,0.0026216,0.00218085,0.0036157,0.0105375,0.00993346,0.00372062,0.0106874,0.00681907,0.0118878
