Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0144544,0.0237837,0.0276406,0.0102115,0.0201887,0,0.042139,0.0159617,0.011874,0.0142254,0.0210943,0.033974,0,0,0.0185043,0.0168392,0.0139268,0.0139499,0.0141389,0.0131049,0.0121842,0.0160479,0.0134945,0.00809434,0.00534969,0.0143439,0,0.0493891,0.0147241,0.0412415,0.0466689,0,0,0.0123231,0.0130447,0.0213821,0.0170393,0.00735725,0.012243,0.0130732,0.0154061,0.008221,0.0118632,0.0111361,0.00933101,0.0148395,0.0140602,0.0145112,0.00946175,0.0111502,0.0123147
0,0.0090187,0.0177045,0.0295583,0.017806,0.0217093,0,0.0449772,0.01235,0.0170852,0.0237622,0.0204904,0.0334143,0,0,0.0200203,0.012216,0.00992315,0.0165752,0.0107078,0.0197766,0.00531527,0.0167576,0.00590834,0.01561,0.0142689,0.00945643,0,0.0501112,0.0090889,0.0475155,0.0530525,0,0,0.0074871,0.00949291,0.024469,0.0143853,0.023157,0.01297,0.0256664,0.0116244,0.0101422,0.00889052,0.00858126,0.00479989,0.0164761,0.0134247,0.01615,0.00707778,0.0114717,0.0341666
1,0.00810192,0.0158263,0.0288824,0.0163721,0.0222644,0,0.0446622,0.0112089,0.0160997,0.0245944,0.0204623,0.0338433,0,0,0.0213633,0.0143931,0.0100739,0.0164624,0.0109312,0.0182153,0.00803218,0.0188824,0.00461475,0.0147458,0.013215,0.00845603,0,0.050669,0.00769829,0.047892,0.0533151,0,0,0.00767323,0.0095935,0.0240878,0.0138876,0.0211542,0.0108764,0.0239137,0.0118225,0.00934711,0.00906232,0.00737803,0.00564101,0.0165572,0.0139511,0.0166659,0.0082763,0.0120369,0.0318032
2,0.00725904,0.0144187,0.0282448,0.0158152,0.0226515,0,0.0441998,0.0104512,0.0148104,0.0245942,0.0203847,0.0340592,0,0,0.0226889,0.016373,0.0106463,0.0162175,0.011299,0.0168328,0.0105879,0.0208767,0.00650821,0.0140327,0.012372,0.00752566,0,0.0512707,0.00635659,0.048336,0.0536225,0,0,0.00796101,0.00962957,0.0236138,0.0134177,0.0192833,0.00911008,0.0222542,0.0121207,0.00887052,0.00943433,0.00670346,0.00634651,0.016549,0.0143908,0.0171456,0.00927326,0.012549,0.0295043
3,0.0064855,0.0134726,0.0276506,0.0161789,0.0228672,0,0.0435963,0.0100733,0.0133518,0.0240068,0.0202311,0.0340951,0,0,0.0238471,0.0180756,0.0115432,0.0158643,0.0117335,0.0155948,0.0129306,0.0227043,0.00869059,0.013376,0.0116202,0.00668087,0,0.0518723,0.00507663,0.0487926,0.0539411,0,0,0.00834269,0.00967627,0.0230564,0.0129369,0.0175195,0.0077081,0.0206449,0.0124781,0.00861366,0.00985772,0.00647614,0.00692038,0.0163416,0.0145252,0.0173172,0.00990522,0.0127629,0.0272679
4,0.00581129,0.0129284,0.0271157,0.0169928,0.0229244,0,0.0428872,0.0100137,0.0118988,0.0230419,0.0200038,0.034013,0,0,0.0247633,0.0195553,0.0126976,0.0155415,0.0122198,0.014476,0.0150312,0.0243668,0.0106441,0.0127032,0.0108535,0.00594884,0,0.0524224,0.00389924,0.0492132,0.0542473,0,0,0.00876522,0.00977578,0.0224452,0.0124388,0.0158416,0.00673505,0.019051,0.0128848,0.00852099,0.0103385,0.00666931,0.00746775,0.0158264,0.0141511,0.0169197,0.0101678,0.0124337,0.0251031
5,0.00527851,0.0126908,0.0266577,0.0175782,0.0228517,0,0.0421301,0.0101813,0.0105537,0.0218431,0.0197361,0.0338917,0,0,0.0254554,0.0208903,0.0140143,0.0153807,0.0127798,0.0134592,0.0168784,0.0258862,0.0121645,0.0119978,0.0100326,0.00534262,0,0.0529034,0.00288349,0.0495889,0.0545514,0,0,0.00917656,0.00992594,0.0218441,0.0119554,0.0142462,0.00625607,0.0174777,0.0133634,0.00854137,0.0108553,0.00718813,0.00799981,0.0150011,0.0132623,0.0159112,0.0101945,0.0115163,0.023027
6,0.00493188,0.0126545,0.0262914,0.0176098,0.0226938,0,0.0413915,0.0104733,0.00940353,0.0205431,0.0194746,0.0338074,0,0,0.0260116,0.022127,0.0153808,0.0154431,0.0134385,0.0125666,0.0184778,0.0272947,0.0131795,0.0112824,0.0091767,0.0048569,0,0.0533214,0.00212698,0.0499395,0.054885,0,0,0.00954517,0.0101033,0.021333,0.0115373,0.0127597,0.00627377,0.0159828,0.0139171,0.00859076,0.0113175,0.00782569,0.00844465,0.013974,0.0120394,0.0144683,0.0100354,0.0101711,0.0210735
7,0.0047841,0.0127292,0.0260338,0.0171536,0.0225143,0,0.0407104,0.0108163,0.00851877,0.0192856,0.0192494,0.0338051,0,0,0.0265419,0.0232462,0.0166641,0.0156956,0.0142066,0.0118732,0.0198506,0.0286073,0.0137741,0.0105788,0.00831703,0.00447573,0,0.0537054,0.00181664,0.0502945,0.0552798,0,0,0.00986657,0.0102897,0.0209794,0.0112313,0.0113903,0.00668157,0.0146149,0.014477,0.0085688,0.0116353,0.00838505,0.00873998,0.0129026,0.0107394,0.0128733,0.00962839,0.00866048,0.0192435
8,0.00481012,0.0128562,0.0259001,0.0164863,0.0223827,0,0.0401025,0.011174,0.00790751,0.0181887,0.0190736,0.0338895,0,0,0.0271449,0.0241738,0.0177397,0.0160354,0.0150749,0.011505,0.0210397,0.0298217,0.0140749,0.00989947,0.00747665,0.00418537,0,0.0540788,0.00210822,0.0506618,0.05574,0,0,0.0101468,0.0104727,0.0208064,0.011061,0.010144,0.00732733,0.013398,0.0149284,0.00843524,0.011786,0.00877995,0.00889315,0.0119339,0.00959704,0.0114185,0.00899852,0.00726011,0.0175206
