Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0131352,0.0301171,0.029348,0.011114,0.0221365,0,0.0443334,0.0154058,0.0110644,0.01414,0.0274753,0.0301692,0,0,0.0178925,0.0181368,0.01346,0.0149257,0.0178829,0.0152725,0.0129454,0.0141798,0.0123584,0.0134936,0.0117973,0.0180551,0,0.0502266,0.0135237,0.046563,0.041108,0,0,0.0317933,0.0345041,0.0247337,0.0200537,0.00677678,0.011911,0.0149201,0.0153549,0.00956458,0.0136903,0.0117829,0.0149425,0.0196314,0.0175898,0.016018,0.0116995,0.0112174,0.00963304
0,0.0144649,0.0222019,0.0524261,0.0105386,0.0369897,0,0.0468939,0.022985,0.0205873,0.0391182,0.0160795,0.0315229,0,0,0.0128043,0.0236235,0.0230789,0.0219405,0.0274263,0.0317037,0.0248196,0.0157543,0.0131876,0.00905147,0.0126102,0.027627,0,0.0407755,0.0250858,0.0331854,0.0325655,0,0,0.014797,0.021082,0.0282233,0.0359403,0.00859206,0.00821668,0.026441,0.0121064,0.0118091,0.0140421,0.0147781,0.00977889,0.025321,0.0198131,0.0200285,0.0152507,0.0130597,0.0280085
1,0.0111621,0.0220029,0.0495095,0.0102741,0.0355457,0,0.047302,0.0198862,0.0186286,0.0350397,0.0186786,0.0336245,0,0,0.0115795,0.0203672,0.0196914,0.0206045,0.0242023,0.0286936,0.0222215,0.0126553,0.0123862,0.00709401,0.00990626,0.0257783,0,0.0422092,0.0221045,0.0355792,0.0348278,0,0,0.0172917,0.0229449,0.0307851,0.032552,0.00521058,0.00575904,0.023874,0.0104312,0.00903095,0.0112243,0.0119488,0.00681003,0.0246571,0.017743,0.0173886,0.0135495,0.0107806,0.0250837
2,0.00840742,0.0215151,0.046913,0.0104194,0.0343381,0,0.0477274,0.0171794,0.0167441,0.0313644,0.0211012,0.0354344,0,0,0.0116773,0.0183201,0.0168669,0.0196544,0.021448,0.025981,0.0198928,0.0104099,0.0122634,0.0061106,0.00795994,0.0241324,0,0.0436474,0.0195028,0.0378013,0.0369417,0,0,0.019685,0.0248298,0.0326783,0.0296035,0.00278499,0.00406582,0.0216258,0.00993662,0.00679469,0.00914113,0.00966101,0.00450594,0.0242855,0.0164323,0.015377,0.0121526,0.00908354,0.02228
3,0.00624181,0.0207733,0.0446152,0.0105942,0.0333175,0,0.0480971,0.0148436,0.0149681,0.0280718,0.0232874,0.0369334,0,0,0.0127933,0.017604,0.0148332,0.0191202,0.0191218,0.0235822,0.0177134,0.00926996,0.0125417,0.00581201,0.00661853,0.0226419,0,0.0450075,0.0172395,0.0397741,0.0387936,0,0,0.0218521,0.0266001,0.033917,0.0270671,0.0024753,0.00350001,0.0196475,0.010207,0.00503942,0.00768815,0.00786379,0.00298057,0.02393,0.0156971,0.013955,0.0108481,0.00785153,0.0196955
4,0.00471379,0.019829,0.0425955,0.0106374,0.0324468,0,0.0483527,0.012868,0.0134409,0.0252572,0.025186,0.0381254,0,0,0.0143102,0.0179895,0.0137768,0.0189534,0.0171368,0.0214771,0.0155354,0.00924523,0.0130397,0.00589057,0.00571173,0.0212992,0,0.0462221,0.0152692,0.0414502,0.040307,0,0,0.0237179,0.0281616,0.0345329,0.0249097,0.00370966,0.0041136,0.0179004,0.0107846,0.00374706,0.00677485,0.00659464,0.00254416,0.0234027,0.0152725,0.0130459,0.00957576,0.00696844,0.0174275
5,0.00385656,0.018756,0.0408197,0.0105564,0.0316917,0,0.0484586,0.0112524,0.0121972,0.0229544,0.0267603,0.0390355,0,0,0.0157401,0.0190289,0.0136675,0.0190245,0.0153676,0.0195609,0.0132631,0.00997173,0.0136429,0.00617058,0.00513557,0.0200884,0,0.0472524,0.0135421,0.0428296,0.0414586,0,0,0.025254,0.0294605,0.0346067,0.023074,0.0049498,0.00530202,0.0163557,0.0114036,0.00300667,0.00639327,0.00600861,0.00309354,0.022638,0.0149157,0.0125078,0.00842116,0.00633317,0.0155039
6,0.00363343,0.0176501,0.0392429,0.0105732,0.0310244,0,0.0484023,0.0100019,0.0111591,0.0211356,0.0280045,0.0397022,0,0,0.0168754,0.0203432,0.0143004,0.0192079,0.0137019,0.0176954,0.0109258,0.01104,0.0142691,0.00656947,0.00483776,0.0189855,0,0.0480951,0.0120122,0.0439376,0.0422742,0,0,0.0264738,0.0304865,0.0342716,0.0214908,0.00591687,0.00663068,0.0149942,0.0119788,0.00298491,0.00656362,0.00620826,0.00403296,0.0216647,0.0144614,0.0121554,0.00755102,0.00585831,0.0138992
7,0.00389141,0.016614,0.0378205,0.0110781,0.0304288,0,0.0481944,0.00911641,0.0102128,0.0197457,0.0289494,0.0401708,0,0,0.0177269,0.0217038,0.0154229,0.0194224,0.0120979,0.0157708,0.00876039,0.0122242,0.0148573,0.00704037,0.00477955,0.0179726,0,0.0487754,0.0106464,0.04481,0.0428136,0,0,0.0274214,0.0312658,0.0336972,0.0200999,0.00663217,0.00793863,0.0138035,0.0125197,0.00358907,0.00719491,0.00699285,0.00506152,0.0205584,0.0138378,0.0118195,0.00709514,0.0054608,0.0125646
8,0.00444091,0.0157335,0.0365184,0.0123302,0.0298975,0,0.0478639,0.00857985,0.00926948,0.0186838,0.029653,0.0404887,0,0,0.018435,0.0229803,0.0168032,0.0196269,0.0106307,0.013742,0.00726762,0.0134626,0.0153583,0.00755,0.00492006,0.0170413,0,0.0493372,0.0094265,0.0454941,0.0431554,0,0,0.0281618,0.0318522,0.0330589,0.0188632,0.00715282,0.00916597,0.0127777,0.0130658,0.00448137,0.00808155,0.00798482,0.00608523,0.0194075,0.0130719,0.011401,0.00703568,0.00507663,0.0114482
