time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
1.41,-0.154975,0.0260051,0.0198472,1.19836,0.971056,-0.491088,0.573716,-0.0728293,-0.0631112,0.0496976,0.0911544,-0.0167221,-4.18978e-09,-0.1362,0.0252595,0.0326914,0.131852,0.191969,0.0943588,-3.88025e-09,-0.0982706,-0.00471931,-0.0994561,-0.279993,-0.129831,-0.0947122,0.676753,1.40406,-2.60423e-10,-2.27676e-10,0.0869831,-0.25741,0.170793,1.06623,1.37528,7.17597e-11,-5.75477e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.43799,0,-0.382269,4.05425e-10,-3.60258e-10,-1.22377e-10,-4.52335,4.01943,1.36537,0.953599,0,-0.563529,0.0906293,0.672619,0.0280533,118.992,883.114,36.8326,3.78003e-05,0.0140117,0
1.415,-0.155704,0.0244639,0.0249755,1.2053,0.970605,-0.490891,0.573794,-0.0725047,-0.0633065,0.0611151,0.0870099,-0.0192043,-4.18978e-09,-0.1381,0.0217517,0.0339738,0.139741,0.188641,0.09646,-3.88025e-09,-0.096295,-0.00137466,-0.103454,-0.281255,-0.129866,-0.0920686,0.676969,1.40197,-2.60423e-10,-2.27676e-10,0.0866549,-0.256304,0.169925,1.0609,1.37533,7.17597e-11,-5.75477e-10,-0.145693,-0.308243,1.02566,1.38841,-0.0901842,0.0394401,0.0155577,0.0649043,-0.0390666,2.28349,-0.828906,-0.49645,0,-0.380026,-0.701568,0.256466,1.57785,-0.665503,0.420242,0,0.395122,0.66893,-0.799576,-0.252468,-0.00705109,0.528712,0.0431864,-0.417564,0,0,-0.0656458,0.221143,-0.173611,-1.06645,0.0104995,0,0,-5.55239e-05,2.43458e-05,3.66131e-06,8.73887e-06,6.50331e-05,6.3435e-06,-7.52489,-5.08541,-0.455719,7.61176,1.4263,-0.585597,0.0636737,31.0867,-53.6631,-5.09871,27.9619,-135.802,4.83679,0.0392091,0.54046,13.9349,12.3201,3.33341,-4.11312,-0.878162,2.39501,-0.0624051,-0.0119754,-0.304627,-5.07601,-1.86418,0.165001,-0.00611197,0.00924277,0.0200567,0.0927369,1.70875,7.32468,-8.9267,2.14586,1.40798,0.626581,-0.984804,-4.58967,10.5228,34.6839,14.1738,-0.412019,0,5.86896,5.82054,-2.96252,24.311,-20.3511,-17.1131,0,-0.531012,-6.47702,11.9983,8.68461,-6.99889,1.29616,1.96161,5.94468,0,0,-15.9063,2.58099,-1.84817,-9.4736,9.47957,0,0,0,0,1,1,1.43955,0,-0.383554,2.11552e-09,-2.34802e-09,-1.1568e-09,-7.32774,8.13307,4.00691,0.95552,0,-0.561937,0.0353214,0.251364,0.0109767,122.403,871.082,38.039,3.69597e-05,0.0139564,8.96378e-05
1.42,-0.15639,0.0231058,0.0298806,1.2123,0.97019,-0.490678,0.573847,-0.072295,-0.0632388,0.0733996,0.0832197,-0.0216969,-4.18978e-09,-0.139853,0.0183894,0.035182,0.148238,0.184805,0.0981334,-3.88025e-09,-0.0943326,0.00180806,-0.107152,-0.2823,-0.130077,-0.0893927,0.677234,1.40003,-2.60423e-10,-2.27676e-10,0.085929,-0.255134,0.16901,1.05533,1.37562,7.17597e-11,-5.75477e-10,-0.137149,-0.27162,0.981027,1.39914,-0.0831443,0.042573,0.0106337,0.041956,0.0135473,2.45691,-0.758038,-0.49851,0,-0.350681,-0.672466,0.241654,1.6994,-0.767259,0.334676,0,0.392467,0.636545,-0.739585,-0.209045,-0.0420456,0.535192,0.0529945,-0.387841,0,0,-0.145177,0.234047,-0.182852,-1.11382,0.0578974,0,0,-6.20578e-05,3.38566e-05,2.94597e-06,1.43385e-05,6.57078e-05,5.92005e-06,-8.3238,-1.36999,-1.23637,7.88484,1.69777,-0.653217,0.0687417,30.9993,-51.6587,-5.19366,26.669,-134.411,3.49351,0.039734,0.954622,11.3743,10.7299,3.13784,-4.05623,-0.891682,2.33508,-0.0641167,-0.0172957,-0.300608,-4.83732,-1.645,0.236178,0.0329176,0.011019,0.0320047,0.0913425,1.80563,6.81667,-10.5237,2.19575,1.27022,0.845335,-1.3285,-4.16816,10.4663,32.7278,13.9958,-0.228331,0,6.04987,5.74121,-3.26796,24.5832,-20.1213,-17.1624,0,-0.548222,-6.4252,12.5027,8.74527,-6.97586,1.26476,1.8549,5.09663,0,0,-15.7578,2.64187,-1.70088,-9.60684,8.51404,0,0,0,0,1,1,1.4398,0,-0.384785,5.06371e-09,-1.02772e-08,-8.01267e-09,-7.90901,16.052,12.515,0.95761,0,-0.560239,-0.00686656,-0.0466306,-0.00198395,125.766,854.073,36.3374,3.64191e-05,0.0138814,9.77971e-05
1.425,-0.15703,0.0219181,0.0345226,1.21935,0.969806,-0.490444,0.573867,-0.0721894,-0.0629094,0.0865024,0.0797794,-0.0241951,-4.18978e-09,-0.141455,0.0151706,0.0363086,0.15735,0.180465,0.0993777,-3.88025e-09,-0.092384,0.00483015,-0.110537,-0.283127,-0.130461,-0.0866851,0.677545,1.39822,-2.60423e-10,-2.27676e-10,0.0848092,-0.253898,0.168054,1.04952,1.37613,7.17597e-11,-5.75477e-10,-0.128121,-0.237536,0.928408,1.41012,-0.0767932,0.0467997,0.00399121,0.0211152,0.0658789,2.62055,-0.688058,-0.499652,0,-0.320432,-0.64376,0.225314,1.82232,-0.867865,0.248864,0,0.389726,0.604419,-0.677071,-0.165319,-0.0769248,0.541516,0.062269,-0.362358,0,0,-0.223966,0.247257,-0.191356,-1.16186,0.100468,0,0,-8.60589e-05,4.40097e-05,1.07436e-06,2.04172e-05,6.06743e-05,6.01844e-06,-16.0433,4.33142,-2.13204,12.5863,1.33775,-0.564437,0.076203,33.9431,-48.1428,-5.10652,24.5469,-132.466,2.30904,0.041241,4.39368,7.93475,9.58423,3.18786,-4.02225,-0.920055,2.36552,-0.0684256,-0.0217135,-0.308351,-4.5453,-1.4454,0.273688,0.117426,0.0097159,0.0416256,0.0816333,2.78773,5.99791,-12.8326,2.39253,1.18408,1.17696,-2.20567,-2.85022,10.3165,27.58,13.0259,0.39052,0,6.47948,5.55023,-4.37765,25.4323,-19.4114,-17.2893,0,-0.738308,-6.31304,14.1362,8.96348,-6.9183,1.13571,1.54338,3.61276,0,0,-15.3347,2.85493,-1.47102,-9.98214,6.72071,0,0,0,0,1,1,1.43953,0,-0.385007,-4.80462e-08,-3.85544e-07,-3.04146e-07,3.64467,29.2465,23.0718,0.959854,0,-0.558476,-0.0362539,-0.233581,-0.00950457,129.196,832.401,33.871,3.59191e-05,0.013817,0.000116097
1.43,-0.157601,0.0208804,0.0388439,1.22646,0.969451,-0.49018,0.573831,-0.0721551,-0.0623221,0.100295,0.0766648,-0.0266836,-4.18978e-09,-0.142896,0.0120905,0.0373257,0.167097,0.175641,0.10019,-3.88025e-09,-0.0904538,0.00769442,-0.113569,-0.283729,-0.131019,-0.0839491,0.677895,1.3965,-2.60423e-10,-2.27676e-10,0.083306,-0.25259,0.16706,1.04346,1.3768,7.17597e-11,-5.75477e-10,-0.114182,-0.207547,0.864245,1.42208,-0.0708728,0.0526845,-0.00703714,0.00686411,0.117461,2.75845,-0.622929,-0.497699,0,-0.288035,-0.616008,0.203426,1.94948,-0.964922,0.162418,0,0.386035,0.572853,-0.60639,-0.120502,-0.111516,0.547195,0.0699858,-0.344294,0,0,-0.300639,0.261532,-0.198711,-1.21177,0.134071,0,0,-0.000114521,4.61252e-05,-7.6997e-07,3.37254e-05,5.55208e-05,7.75488e-06,-26.0165,8.44534,-2.68596,18.3452,0.985575,-0.486095,0.0847698,37.3693,-44.9788,-4.94218,22.3947,-129.93,1.1738,0.0443166,9.06869,4.60294,9.56377,3.47671,-3.99762,-0.947797,2.46667,-0.0726031,-0.0232654,-0.323227,-4.40988,-1.35939,0.263215,0.173135,0.00638971,0.0431724,0.071675,4.33846,5.192,-15.732,2.58967,1.17694,1.55422,-3.64516,-0.424303,10.0051,19.5439,10.7299,1.66873,0,7.04379,5.30951,-6.71752,27.1813,-18.034,-17.5034,0,-1.42942,-6.22074,17.2976,9.39326,-6.80505,0.782926,1.05157,2.62695,0,0,-14.5532,3.27651,-1.33791,-10.6234,5.05685,0,0,0,0,1,1,1.43997,0,-0.384971,-1.57445e-06,-4.12167e-06,-2.42728e-06,19.0129,49.7727,29.3114,0.962251,0,-0.556666,-0.0584336,-0.355185,-0.0138437,132.652,806.314,31.427,3.54567e-05,0.0138077,0.000139726
1.435,-0.158064,0.0199725,0.0427718,1.23363,0.969126,-0.489878,0.573705,-0.0721314,-0.0614846,0.114575,0.0738184,-0.0291304,-4.18978e-09,-0.14416,0.00914323,0.0381749,0.177524,0.170365,0.100564,-3.88025e-09,-0.0885594,0.0104032,-0.116169,-0.284097,-0.131747,-0.0811936,0.678271,1.39484,-2.60423e-10,-2.27676e-10,0.0814389,-0.251201,0.166033,1.03714,1.37759,7.17597e-11,-5.75477e-10,-0.0924899,-0.181587,0.785585,1.43503,-0.0649881,0.0604556,-0.0252629,0.00474259,0.167487,2.85617,-0.569279,-0.489356,0,-0.252816,-0.589461,0.169838,2.08539,-1.05509,0.0749008,0,0.378888,0.54175,-0.519902,-0.0735354,-0.145542,0.551109,0.0752437,-0.331159,0,0,-0.373406,0.277914,-0.205401,-1.26488,0.159355,0,0,-0.000126473,4.6398e-05,-2.39254e-06,4.62914e-05,5.16295e-05,1.04072e-05,-35.6345,12.6386,-3.45977,22.2684,1.86515,-0.720826,0.0945695,39.4306,-41.2651,-4.6065,20.7624,-126.745,0.222462,0.0498587,14.2755,-0.254007,9.18152,3.45684,-3.98509,-0.978122,2.51085,-0.0762739,-0.0272451,-0.332067,-4.33296,-1.23922,0.279531,0.254066,0.00324624,0.0496173,0.0610764,6.24473,4.34386,-20.2165,2.61401,1.4847,2.10481,-5.59943,2.81939,9.49293,10.0833,7.22439,3.48596,0,7.58911,5.22129,-10.3323,30.1833,-15.9288,-17.8643,0,-2.97464,-6.38942,21.8526,10.0247,-6.63426,0.46886,0.52434,1.46385,0,0,-13.3961,3.83607,-1.32495,-11.4185,3.20331,0,0,0,0,1,1,1.44049,0,-0.38513,-8.24014e-06,-3.02182e-05,-1.12114e-05,26.262,96.3081,35.7316,0.964763,0,-0.554897,-0.0663667,-0.380227,-0.0140823,135.474,776.157,28.7461,3.50282e-05,0.0138725,0.000151891
1.44,-0.15837,0.0191731,0.0461943,1.24087,0.968839,-0.489523,0.573439,-0.0720372,-0.0604099,0.129108,0.0711526,-0.03149,-4.18978e-09,-0.145234,0.00632645,0.0387658,0.188706,0.164692,0.100492,-3.88025e-09,-0.0867393,0.0129522,-0.118222,-0.284214,-0.13264,-0.0784263,0.678661,1.39323,-2.60423e-10,-2.27676e-10,0.079237,-0.249715,0.164973,1.03053,1.37847,7.17597e-11,-5.75477e-10,-0.0612663,-0.159868,0.684503,1.4481,-0.0575646,0.0709797,-0.0532601,0.0188395,0.214951,2.90658,-0.533157,-0.471926,0,-0.21487,-0.563354,0.118177,2.2363,-1.13474,-0.0144207,0,0.364014,0.509803,-0.410639,-0.023412,-0.178713,0.553454,0.0778654,-0.32384,0,0,-0.440386,0.297094,-0.212026,-1.32198,0.175372,0,0,-9.96305e-05,3.64063e-05,-2.23225e-06,6.46906e-05,4.97815e-05,1.37626e-05,-37.6559,12.3841,-3.83316,18.8355,4.92155,-1.51804,0.105065,36.1707,-39.1112,-3.99966,20.8414,-122.862,-0.542589,0.0578133,17.3017,-5.35009,8.87767,2.97866,-3.95445,-0.986094,2.43857,-0.0768085,-0.0315517,-0.325156,-4.55219,-1.16875,0.324326,0.27546,0.0016444,0.0572534,0.0604358,7.84612,4.12782,-25.2977,2.25364,2.14245,2.66067,-8.10006,6.12781,8.62716,0.916072,3.38663,5.63218,0,8.00732,5.55059,-14.8806,34.7566,-13.172,-18.3438,0,-5.62529,-7.15624,27.1078,10.767,-6.33381,0.233406,0.15642,0.272429,0,0,-11.9336,4.38857,-1.48587,-12.1762,1.3836,0,0,0,0,1,1,1.44073,0,-0.385439,-1.04197e-05,-0.000161425,-3.2857e-05,11.1732,173.099,35.233,0.967348,0,-0.553226,-0.0366015,-0.197991,-0.00701898,137.193,742.125,26.3091,3.46169e-05,0.0139778,0.00013457
1.445,-0.15848,0.018477,0.0489844,1.24817,0.968604,-0.489102,0.57297,-0.0717898,-0.0591195,0.143664,0.0685715,-0.0337088,-4.18978e-09,-0.146108,0.00364845,0.0389847,0.200756,0.158689,0.0999615,-3.88025e-09,-0.0850599,0.0153223,-0.119597,-0.284062,-0.133692,-0.0756532,0.679054,1.39161,-2.60423e-10,-2.27676e-10,0.0767367,-0.24812,0.163876,1.02361,1.37938,7.17597e-11,-5.75477e-10,-0.0220357,-0.139228,0.558014,1.45936,-0.0468524,0.084283,-0.0937604,0.0494786,0.258087,2.91116,-0.516224,-0.443765,0,-0.174833,-0.535602,0.0437739,2.41009,-1.2006,-0.10614,0,0.335888,0.474021,-0.275101,0.0304229,-0.210382,0.554621,0.0786475,-0.322478,0,0,-0.500054,0.319037,-0.219455,-1.38286,0.18229,0,0,-7.03065e-05,2.7131e-05,-1.5211e-06,8.25465e-05,5.52511e-05,1.70446e-05,-38.6079,11.2956,-4.06659,14.0261,8.12613,-2.35118,0.113778,32.1006,-37.3644,-3.23034,21.2911,-118.212,-1.17082,0.0660374,19.771,-10.9547,8.80945,2.43958,-3.95735,-0.997299,2.3489,-0.0760533,-0.0368954,-0.316568,-4.9018,-1.07944,0.381215,0.254298,0.00153997,0.064323,0.063991,10.0927,4.62641,-29.9039,1.8158,2.84985,3.20408,-11.2268,8.58759,7.2388,-6.71294,0.335035,7.87371,0,8.32806,6.49723,-19.8161,41.0853,-9.96836,-18.7728,0,-9.39803,-8.81132,32.0831,11.473,-5.80269,-0.0902882,0.121185,-0.00618204,0,0,-10.3017,4.77801,-1.90539,-12.6883,0.351931,0,0,0,0,1,1,1.44107,0,-0.38568,1.72593e-05,-0.000673076,-8.81758e-05,-6.46099,251.964,33.0084,0.970037,0,-0.551575,0.0345328,0.176028,0.00610262,138.06,703.747,24.3979,3.4215e-05,0.0140579,0.000125851
1.45,-0.158338,0.0178965,0.0510268,1.25551,0.968441,-0.4886,0.572221,-0.0713277,-0.0576481,0.158052,0.0659987,-0.0357308,-4.18978e-09,-0.146774,0.00113287,0.0387082,0.213834,0.152437,0.0989615,-3.88025e-09,-0.0836154,0.0174721,-0.120171,-0.283623,-0.134889,-0.0728823,0.67945,1.39,-2.60423e-10,-2.27676e-10,0.0739789,-0.246405,0.162731,1.01638,1.3803,7.17597e-11,-5.75477e-10,0.0284279,-0.116096,0.408495,1.46844,-0.0326031,0.100303,-0.149894,0.0924165,0.294281,2.8776,-0.514549,-0.404397,0,-0.133193,-0.503115,-0.0553068,2.61551,-1.25044,-0.200003,0,0.288898,0.429965,-0.114685,0.0877879,-0.239395,0.554169,0.0792534,-0.322509,0,0,-0.551563,0.342927,-0.228982,-1.4463,0.18405,0,0,-4.615e-05,1.96768e-05,-2.09989e-07,9.6533e-05,6.27114e-05,2.0701e-05,-38.8404,9.72811,-4.13047,8.88358,10.8397,-3.06331,0.120028,28.0727,-35.5945,-2.46882,21.7946,-112.716,-1.62847,0.073094,21.3122,-16.2117,8.9704,1.94114,-3.96793,-1.00455,2.25108,-0.0746967,-0.0417904,-0.307079,-5.3218,-0.949412,0.447583,0.182858,0.00250484,0.0699971,0.071843,12.8672,6.0679,-33.2203,1.36297,3.40968,3.64294,-14.9173,9.51394,5.36439,-12.2628,-1.18398,9.86037,0,8.78326,8.08459,-24.5572,49.1131,-6.66303,-18.9954,0,-13.9929,-11.4422,35.8994,11.9996,-5.04454,-0.317387,0.527735,-0.236069,0,0,-8.63898,4.87341,-2.48322,-12.7748,-0.526817,0,0,0,0,1,1,1.44151,0,-0.385859,0.000166325,-0.00235633,-0.000217802,-22.4713,318.351,29.426,0.972902,0,-0.550007,0.106773,0.512382,0.0172752,137.656,660.58,22.2718,3.38402e-05,0.0140759,0.000127267
1.455,-0.157874,0.0174677,0.0522388,1.26289,0.968363,-0.488008,0.571098,-0.0706277,-0.0560425,0.172134,0.0633964,-0.0375063,-4.18978e-09,-0.14722,-0.00118059,0.0378177,0.228139,0.146018,0.0974866,-3.88025e-09,-0.0825207,0.0193359,-0.119847,-0.282884,-0.136212,-0.0701194,0.67986,1.38838,-2.60423e-10,-2.27676e-10,0.0710051,-0.244569,0.161524,1.00883,1.38121,7.17597e-11,-5.75477e-10,0.0927638,-0.0857569,0.242393,1.47526,-0.0155547,0.118518,-0.224481,0.139986,0.321103,2.81629,-0.520469,-0.355095,0,-0.0892768,-0.462692,-0.178093,2.86108,-1.28375,-0.29498,0,0.218933,0.372754,0.0648119,0.147786,-0.264618,0.552582,0.0818921,-0.323689,0,0,-0.594758,0.367294,-0.241398,-1.51017,0.181415,0,0,-2.35e-05,1.04267e-05,1.72984e-06,0.000112017,7.42216e-05,2.50677e-05,-36.9278,6.21572,-3.73961,2.49983,13.2491,-3.71477,0.124377,22.8025,-34.1602,-1.77197,22.8585,-106.251,-1.81807,0.0784206,21.8689,-20.3086,9.42546,1.47234,-3.95295,-0.995709,2.13702,-0.0720439,-0.0443967,-0.294881,-5.81045,-0.81603,0.511429,0.0625562,0.00421547,0.0729733,0.083614,15.7862,8.3776,-34.7248,0.867712,3.78429,3.88229,-18.989,8.76697,3.18557,-15.7929,-0.981658,11.3597,0,9.60417,10.0198,-28.7397,58.3969,-3.73672,-18.7487,0,-18.9607,-14.7618,38.0642,12.2589,-4.12635,-0.445119,1.39166,-0.46808,0,0,-7.02933,4.66709,-3.16107,-12.372,-1.30856,0,0,0,0,1,1,1.44198,0,-0.386017,0.000726509,-0.00684778,-0.000410506,-39.5844,373.107,22.3667,0.976005,0,-0.548742,0.15346,0.687544,0.022297,136.47,611.425,19.8285,3.35018e-05,0.0140478,0.000139101
