time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0,0.322811,-0.060811,-0.107596,-0.154311,0.941577,-0.570988,-0.443457,-0.0845063,-0.0157172,-0.025746,0.27151,0.223938,-0.0230729,-0.472067,-0.140894,-0.339393,0.0030201,0.317607,0.349554,-0.023073,-0.455089,0.0457576,0.0367519,0.26428,-0.249723,0.00881447,1.18819,1.75415,0.19944,-0.269391,-0.0620199,1.21942,1.55208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.239611,0,-0.406508,-0.00876599,-0.817437,0.095273,3.50896,327.214,-38.1371,-0.226191,0,-0.765603,0.00444225,1.43595,0.18791,0.889997,287.69,37.6474,0.000498994,0.0580582,0
0.01,0.32293,-0.0598687,-0.106989,-0.1541,0.94168,-0.571019,-0.443833,-0.085183,-0.014219,-0.0255281,0.270726,0.220964,-0.0230729,-0.472189,-0.140064,-0.333879,0.00304873,0.315364,0.341959,-0.023073,-0.454884,0.0449568,0.0365849,0.265419,-0.250489,0.00894343,1.18774,1.75877,0.200951,-0.270108,-0.0599863,1.21959,1.54838,0.0118728,0.094233,0.0607634,0.0210493,0.010247,-0.00308838,-0.0375647,-0.067664,0.149819,0.0217955,-0.0784197,-0.297471,2.8672e-07,-0.0122649,0.0830084,0.551374,0.00286239,-0.224333,-0.759473,2.74471e-07,0.0205248,-0.0800793,-0.016699,0.113988,-0.0765374,0.0128958,-0.0454557,0.461851,0.15117,-0.0717233,0.203363,0.0171799,-0.370187,1.80308,1.43767,-1.8573,-0.0417452,4.44402,0.366186,9.70603,-6.60529,0.527678,2.89243,-16.4349,1.30322,-1.66119e-05,10.1213,-5.53611,1.37673,0.367838,-15.3539,0.545096,-3.63578e-05,10.7791,-0.431585,-0.406318,4.20842,-1.34756,-0.693782,2.60483,-0.0817927,4.00051,-2.15194,-0.936347,2.58771,-0.0769547,-1.62649,-0.661531,-0.232951,-0.0160478,-0.080915,-0.022816,2.05387,0.840787,1.46985,-0.000227023,-0.795718,-2.66411,2.31828e-09,1.81764,-0.744162,1.28508,-0.06891,-0.556617,-3.58029,4.14099e-09,1.09435,1.05367,-0.419384,2.0035,-1.16089,3.41885,0.0696684,-1.82069,0.912274,0.137806,-1.91591,0.560774,1.95997,0,0,1,1,-0.239097,0,-0.406455,-0.00863643,-0.830093,0.0968269,3.40464,327.238,-38.1709,-0.225507,0,-0.765759,0.00374028,1.3976,0.183211,0.770501,287.907,37.7415,0.000496415,0.0580995,5.35282
0.02,0.322886,-0.0589925,-0.106404,-0.153891,0.941774,-0.571052,-0.444003,-0.0857755,-0.0125738,-0.0253101,0.269862,0.217723,-0.0230729,-0.47213,-0.139308,-0.328237,0.00307046,0.313065,0.334006,-0.023073,-0.454569,0.0442614,0.036376,0.26676,-0.25137,0.00941427,1.18729,1.76321,0.202554,-0.270812,-0.0581443,1.21982,1.54488,-0.00439209,0.0876177,0.0584339,0.0208888,0.00943784,-0.00331654,-0.017026,-0.0592562,0.164518,0.0217932,-0.0863769,-0.324112,2.86743e-07,0.00591155,0.0755668,0.564224,0.00217329,-0.229899,-0.795276,2.74512e-07,0.0314684,-0.0695426,-0.0208929,0.134023,-0.0881463,0.0470843,-0.0447591,0.443644,0.160292,-0.0703452,0.184204,0.0227876,-0.350587,1.70743,1.49552,-1.76521,-0.0516191,4.43167,0.355975,9.66864,-6.61325,0.533231,3.00401,-16.6489,1.36578,-1.66538e-05,10.0507,-5.5812,1.32425,0.520349,-15.6339,0.590206,-3.6461e-05,10.7968,-0.439727,-0.37044,4.22336,-1.35525,-0.699638,2.60677,-0.0825682,4.00442,-2.16222,-0.940223,2.58503,-0.0763699,-1.65501,-0.632968,-0.236392,-0.0215332,-0.0783217,-0.0177542,2.09267,0.81862,1.31279,1.40807e-05,-0.721799,-2.46691,8.41167e-10,1.8578,-0.738731,0.820424,-0.0691452,-0.412819,-2.8215,2.71859e-09,1.12015,1.0094,-0.37395,1.9586,-1.12407,3.28047,0.107342,-2.13369,0.948048,0.0631985,-1.77797,0.504268,2.26536,0,0,1,1,-0.238461,0,-0.406384,-0.00842113,-0.842747,0.0984,3.27034,327.28,-38.2136,-0.224713,0,-0.765934,0.00297717,1.36211,0.178958,0.629933,288.206,37.8653,0.000494832,0.0581457,5.29499
0.03,0.322676,-0.0581796,-0.105844,-0.153685,0.94186,-0.571087,-0.443964,-0.0862862,-0.0107973,-0.0250922,0.268927,0.214235,-0.0230729,-0.471885,-0.138627,-0.322512,0.00308528,0.310725,0.325771,-0.023073,-0.454143,0.0436669,0.0361296,0.268296,-0.252364,0.0102132,1.18685,1.76743,0.204252,-0.271509,-0.05648,1.2201,1.5416,-0.0209422,0.081288,0.05607,0.0206734,0.00865462,-0.00349408,0.00390075,-0.05107,0.177646,0.0217934,-0.0935949,-0.348781,2.86752e-07,0.0244896,0.0681795,0.572429,0.00148184,-0.234027,-0.823491,2.74539e-07,0.0426699,-0.0594486,-0.0246324,0.153609,-0.099387,0.079889,-0.0436856,0.422307,0.169773,-0.0697132,0.166425,0.0278303,-0.327933,1.69664,1.57593,-1.60964,-0.0732253,4.42016,0.331829,9.62997,-6.65041,0.524978,3.13679,-16.897,1.43459,-1.6716e-05,9.9923,-5.67122,1.23162,0.679198,-15.9409,0.643691,-3.66337e-05,10.867,-0.47075,-0.284091,4.24556,-1.35935,-0.708312,2.61292,-0.0844572,3.98798,-2.19235,-0.946743,2.57359,-0.0747663,-1.67023,-0.575784,-0.249105,-0.0276998,-0.0738195,-0.00816415,2.12885,0.754101,0.834698,0.000936549,-0.524748,-1.7924,-5.56707e-10,1.89628,-0.731334,-0.759952,-0.0686994,0.075663,-0.311637,1.37685e-09,1.15064,0.916226,-0.274376,1.85172,-1.04298,2.98087,0.2073,-3.17654,1.00348,-0.120987,-1.47265,0.350163,3.22404,0,0,1,1,-0.237694,0,-0.406296,-0.00810977,-0.855124,0.0999611,3.10438,327.338,-38.2647,-0.22381,0,-0.766129,0.00215042,1.33071,0.17532,0.466363,288.592,38.0217,0.000493828,0.0581642,5.25417
0.04,0.3223,-0.0574243,-0.105308,-0.153481,0.94194,-0.571123,-0.443712,-0.0867215,-0.00893742,-0.0248742,0.267938,0.210568,-0.0230729,-0.471451,-0.138018,-0.316864,0.00309323,0.308392,0.317505,-0.0230729,-0.453601,0.043164,0.0358559,0.270017,-0.253462,0.0113101,1.18644,1.77134,0.20605,-0.272218,-0.054963,1.22041,1.53864,-0.0376445,0.0755302,0.0535789,0.0203964,0.00791643,-0.00357572,0.0251892,-0.0435289,0.185993,0.0218027,-0.0988424,-0.366705,2.86746e-07,0.0434524,0.0608662,0.564829,0.000794843,-0.233271,-0.826607,2.74553e-07,0.0541763,-0.0502863,-0.0273761,0.172126,-0.109817,0.109698,-0.0416126,0.390541,0.179808,-0.0709231,0.151698,0.0313319,-0.295693,1.97669,1.72944,-1.41405,-0.103573,4.44265,0.289933,9.58309,-6.7243,0.499675,3.29937,-17.1786,1.50937,-1.67368e-05,9.95621,-5.83551,1.0792,0.841414,-16.2709,0.702971,-3.68763e-05,11.1316,-0.476513,-0.151908,4.26037,-1.35984,-0.718349,2.62203,-0.0876965,3.9399,-2.23755,-0.955004,2.55192,-0.0719603,-1.5725,-0.511428,-0.25322,-0.0260458,-0.060399,0.00358224,2.02249,0.653142,-0.0613812,0.00294799,-0.232851,-0.356383,-1.88353e-09,1.80376,-0.750573,-3.94782,-0.0649282,1.05046,4.67997,7.6987e-11,1.145,0.810746,-0.136416,1.62719,-0.933945,2.55574,0.389826,-5.22455,1.02195,-0.364592,-1.07601,0.0738625,5.01512,0,0,1,1,-0.236799,0,-0.406191,-0.00769844,-0.867126,0.101499,2.9067,327.4,-38.323,-0.222802,0,-0.766339,0.00125088,1.30386,0.172361,0.277319,289.065,38.2123,0.000492841,0.0581317,5.36002
0.05,0.321766,-0.0567202,-0.104797,-0.153279,0.942013,-0.571158,-0.443258,-0.0870915,-0.00708363,-0.0246558,0.266926,0.206865,-0.0230729,-0.470836,-0.137484,-0.311611,0.00309468,0.306164,0.309707,-0.0230729,-0.452945,0.0427422,0.0355685,0.271901,-0.254654,0.0126627,1.18606,1.77472,0.20795,-0.272964,-0.0535537,1.22073,1.53618,-0.0533695,0.0704159,0.0510467,0.020136,0.00731243,-0.0035399,0.0454141,-0.0369975,0.185379,0.0218322,-0.101171,-0.370269,2.86727e-07,0.06149,0.0533604,0.525351,0.000145561,-0.222766,-0.779808,2.74554e-07,0.0656263,-0.0421789,-0.0287403,0.188398,-0.119156,0.135255,-0.0377144,0.338296,0.190027,-0.074569,0.140938,0.0320706,-0.245542,2.45657,1.9793,-1.22883,-0.1248,4.46672,0.25241,9.52416,-6.82891,0.451788,3.48833,-17.4913,1.58929,-1.67309e-05,9.94821,-6.08123,0.866795,1.00319,-16.621,0.764002,-3.71601e-05,11.4907,-0.425025,0.0018579,4.27336,-1.35286,-0.727921,2.63526,-0.0921633,3.87332,-2.28584,-0.962825,2.52323,-0.0681838,-1.30299,-0.509538,-0.292458,-0.0261034,-0.0334228,0.0183605,1.72937,0.568283,-1.44813,0.00618552,0.17037,1.92835,-3.12465e-09,1.50396,-0.844966,-8.80423,-0.0535861,2.53533,12.1993,-1.15939e-09,0.974409,0.756207,0.0772962,1.37812,-0.819368,2.08959,0.681523,-8.2134,1.04383,-0.5913,-0.685122,-0.294046,7.53095,0,0,1,1,-0.23578,0,-0.406066,-0.00718915,-0.878772,0.103017,2.6789,327.458,-38.3874,-0.22169,0,-0.766563,0.000264647,1.28134,0.170057,0.0598181,289.621,38.438,0.000491878,0.0580885,5.61189
0.06,0.321102,-0.056067,-0.104316,-0.153081,0.942083,-0.571192,-0.442631,-0.0874047,-0.00537465,-0.0244369,0.265932,0.203355,-0.0230729,-0.470071,-0.137035,-0.307238,0.00309078,0.30419,0.303129,-0.0230729,-0.452191,0.0423961,0.0352888,0.273923,-0.255927,0.0142242,1.18575,1.77728,0.209955,-0.273769,-0.0522128,1.22103,1.53448,-0.0663994,0.0653205,0.0481222,0.019875,0.00697821,-0.0033563,0.0627079,-0.0313147,0.170898,0.0218941,-0.0994672,-0.350985,2.86696e-07,0.0765296,0.0449108,0.437309,-0.000390299,-0.197413,-0.657815,2.74542e-07,0.0753704,-0.0346168,-0.0279673,0.202179,-0.12735,0.156151,-0.0308991,0.256162,0.200465,-0.080482,0.134087,0.0291301,-0.170232,3.12301,2.29352,-1.08183,-0.122399,4.50183,0.23431,9.41594,-6.95176,0.388335,3.72128,-17.8339,1.67229,-1.66289e-05,9.93415,-6.3927,0.616446,1.18096,-16.9882,0.818779,-3.74098e-05,11.9858,-0.311119,0.154557,4.26932,-1.33802,-0.733851,2.64742,-0.097017,3.79135,-2.31992,-0.96553,2.49174,-0.0640152,-0.803574,-0.631021,-0.341237,-0.0213339,0.0115856,0.0335298,1.14162,0.569579,-3.16665,0.0104795,0.555671,4.92473,-4.27453e-09,0.89165,-1.06534,-14.7373,-0.0295134,4.33016,21.3254,-2.33005e-09,0.599496,0.821918,0.35617,1.08148,-0.725583,1.64388,1.04263,-11.6454,1.04101,-0.708675,-0.358803,-0.710418,10.3417,0,0,1,1,-0.234641,0,-0.405921,-0.0065862,-0.890095,0.104519,2.4233,327.498,-38.4561,-0.22048,0,-0.766799,-0.000822932,1.2624,0.168312,-0.18921,290.253,38.6987,0.000491084,0.0580883,6.04319
0.07,0.320358,-0.0554769,-0.103869,-0.152884,0.942153,-0.571222,-0.44189,-0.0876608,-0.00398234,-0.0242169,0.264993,0.200338,-0.0230729,-0.469216,-0.136693,-0.304338,0.00308392,0.302649,0.298683,-0.0230729,-0.451377,0.0421321,0.0350447,0.276053,-0.257273,0.0159501,1.18555,1.77868,0.212064,-0.274644,-0.0509078,1.22125,1.53381,-0.0744351,0.0590103,0.0447098,0.0196616,0.00709406,-0.003021,0.0741241,-0.0256189,0.139231,0.0219989,-0.0939105,-0.301738,2.86653e-07,0.0854461,0.0342573,0.289936,-0.000685433,-0.154111,-0.44456,2.74519e-07,0.0813654,-0.0263976,-0.0244056,0.212994,-0.134606,0.17259,-0.0204729,0.139708,0.210876,-0.0875687,0.130499,0.0220259,-0.0668156,3.78114,2.58235,-1.00101,-0.093473,4.52931,0.247061,9.2622,-7.06675,0.319894,3.98889,-18.2033,1.75541,-1.64501e-05,9.90217,-6.71639,0.379143,1.38109,-17.3723,0.857959,-3.75785e-05,12.4785,-0.166571,0.282557,4.25193,-1.31803,-0.735215,2.65449,-0.10098,3.71633,-2.33062,-0.961321,2.46532,-0.0604396,-0.124659,-0.930441,-0.422571,-0.0210338,0.0719961,0.0491903,0.341522,0.728871,-4.91192,0.0151936,0.827991,8.0973,-5.33098e-09,0.0241694,-1.42905,-20.4559,0.0119124,6.03972,30.0426,-3.41518e-09,-0.00114063,1.0516,0.729424,0.824368,-0.689168,1.2853,1.39756,-14.5984,1.0701,-0.679859,-0.0923708,-1.08598,12.7218,0,0,1,1,-0.233393,0,-0.405756,-0.00589363,-0.901101,0.106002,2.14207,327.51,-38.527,-0.219173,0,-0.767044,-0.00202307,1.24592,0.166979,-0.472435,290.95,38.9936,0.000490218,0.0581226,6.52319
0.08,0.319601,-0.0549798,-0.103464,-0.152689,0.942232,-0.571247,-0.441114,-0.0878441,-0.00308122,-0.0239954,0.264136,0.19813,-0.0230729,-0.468359,-0.136493,-0.303484,0.00307826,0.301712,0.297242,-0.0230729,-0.450564,0.0419733,0.0348736,0.278265,-0.258688,0.0178045,1.18548,1.77862,0.214279,-0.275588,-0.049612,1.22136,1.53442,-0.0756817,0.0497059,0.0404841,0.0194513,0.00781402,-0.00252909,0.0775393,-0.0183302,0.0901118,0.0221508,-0.0856305,-0.220765,2.866e-07,0.0856878,0.0199668,0.0853761,-0.000566309,-0.093714,-0.144134,2.74485e-07,0.0813539,-0.0158816,-0.0171114,0.221238,-0.141497,0.185443,-0.00649727,-0.00627599,0.221577,-0.0943673,0.129575,0.0111661,0.0604019,4.04783,2.72008,-1.01089,-0.0468625,4.51177,0.290992,9.09058,-7.138,0.261867,4.2637,-18.5956,1.83475,-1.63035e-05,9.85292,-6.96709,0.229192,1.60142,-17.7735,0.872008,-3.76604e-05,12.6721,-0.0544955,0.362458,4.24477,-1.29833,-0.734954,2.65429,-0.102628,3.68772,-2.32057,-0.953358,2.45412,-0.0588022,0.564986,-1.42696,-0.597765,-0.046877,0.136954,0.0679573,-0.404588,1.09143,-6.22049,0.01916,0.932832,10.5031,-6.29469e-09,-0.872297,-1.89868,-24.0977,0.072807,7.10684,35.4545,-4.3919e-09,-0.801732,1.4405,1.23868,0.788793,-0.719457,1.02387,1.62907,-15.8616,1.25071,-0.532726,0.142236,-1.29867,13.7292,0,0,1,1,-0.232049,0,-0.405574,-0.0051164,-0.911879,0.107474,1.83747,327.486,-38.5976,-0.217776,0,-0.767298,-0.00334117,1.23066,0.165888,-0.791957,291.702,39.3203,0.000489142,0.0581526,6.72671
0.09,0.318901,-0.0546255,-0.103119,-0.1525,0.942323,-0.571266,-0.440379,-0.0879183,-0.00280215,-0.023772,0.263373,0.196973,-0.0230729,-0.46759,-0.136483,-0.30504,0.00307988,0.301486,0.299346,-0.0230729,-0.44983,0.0419585,0.0348264,0.280556,-0.260175,0.0197613,1.18558,1.77697,0.21662,-0.276585,-0.0483021,1.22134,1.5364,-0.0700319,0.0354363,0.0345064,0.0189825,0.00918356,-0.00184952,0.0734934,-0.0074159,0.027907,0.0223424,-0.0763022,-0.115734,2.86537e-07,0.0769648,0.000979966,-0.155601,0.000161762,-0.0226456,0.210411,2.74441e-07,0.0733366,-0.00147651,-0.00472461,0.229126,-0.148692,0.195682,0.00979347,-0.164892,0.234084,-0.0996946,0.130997,-0.00182061,0.197694,3.65691,2.61661,-1.12258,-0.000611753,4.4467,0.355423,8.8894,-7.12692,0.240357,4.54149,-19.0081,1.90767,-1.62504e-05,9.75198,-7.05897,0.242272,1.85585,-18.1943,0.853609,-3.76294e-05,12.4543,-0.0229086,0.378011,4.25591,-1.28697,-0.73776,2.64205,-0.100677,3.73076,-2.29727,-0.947117,2.46661,-0.0605073,1.02422,-2.06397,-0.871023,-0.0994649,0.189042,0.0899168,-0.820892,1.64769,-6.46198,0.0207014,0.758522,11.0956,-7.16482e-09,-1.51589,-2.3882,-23.6817,0.150504,6.91317,34.4878,-5.2483e-09,-1.57861,1.94059,1.846,1.01034,-0.767001,0.748856,1.58179,-14.265,1.58306,-0.307097,0.334124,-1.2485,12.4167,0,0,1,1,-0.23062,0,-0.405377,-0.00426043,-0.922624,0.108954,1.51194,327.42,-38.6654,-0.216295,0,-0.767561,-0.00477499,1.21543,0.164864,-1.14911,292.494,39.6747,0.000487964,0.0581708,6.43267
