Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
9,0.0218858,0.0199851,0.0298996,0.0120721,0.0129229,0.0122109,0.00677828,0.00500329,0.00646573,0.0143136,0.0378511,0.0138018,0.0140898,0.014968,0.0117284,0.00397814,0.0091285,0.0144339,0.0230472,0.00501895,0.00514845,0.00676622,0.0178495,0.00877157,0.00176785,0.00878941,0.00659545,0.00598815,0.0094427,0.0202865,0.0288442,0.0167645,0.00908301,0.0066347,0.00520746,0.00628172,0.0120241,0.0137101,0.0143527,0.0046944,0.00443332,0.00559223
10,0.0212377,0.0201688,0.0306939,0.0117418,0.0133272,0.0115756,0.00620011,0.00461819,0.00661883,0.0146733,0.0374797,0.013613,0.0136159,0.0145276,0.0114497,0.00420585,0.008528,0.0139165,0.020926,0.00501362,0.00527961,0.0070504,0.0190675,0.00761509,0.00302882,0.00916101,0.00653886,0.0050678,0.0105691,0.0196455,0.0301829,0.0168128,0.00988405,0.00744379,0.00515308,0.00857502,0.0141715,0.016137,0.0125103,0.00607069,0.0063017,0.00779117
11,0.0206126,0.0203525,0.0314549,0.0113579,0.0139049,0.0110458,0.00557224,0.00442873,0.00677949,0.0148893,0.0368858,0.0133339,0.0130095,0.0141217,0.0112311,0.00500366,0.00767212,0.0127963,0.0185988,0.00498604,0.0056634,0.00725595,0.0203094,0.00683699,0.00440323,0.00963941,0.00636705,0.00398805,0.0118508,0.0192871,0.0313802,0.0171072,0.0101605,0.00825076,0.00569499,0.0114701,0.0159274,0.018128,0.0113365,0.00795075,0.00833739,0.00993381
12,0.0200332,0.0205144,0.0320622,0.0108167,0.0145158,0.0108526,0.00490262,0.00431932,0.00702662,0.014869,0.036214,0.0130729,0.0123301,0.0137008,0.0110065,0.00605227,0.00698751,0.0111148,0.0161057,0.00494354,0.0062715,0.00724959,0.0216034,0.00637475,0.00546199,0.0102729,0.00599636,0.00286469,0.013097,0.0193514,0.0324792,0.0178722,0.0100094,0.00840708,0.00576308,0.0141973,0.0171772,0.0193098,0.0105975,0.0100783,0.0104414,0.0118398
13,0.0195199,0.0206643,0.0324012,0.010044,0.0150759,0.0111032,0.00420643,0.00432939,0.00738541,0.0146612,0.0355939,0.0129123,0.0116199,0.0131516,0.0107117,0.00711896,0.00710019,0.00909541,0.01358,0.00499601,0.00716559,0.00709662,0.0229091,0.00611044,0.00638722,0.0110034,0.00557025,0.00190022,0.0141493,0.0198503,0.0334123,0.0189866,0.00969528,0.00768015,0.00495481,0.0160965,0.017976,0.0196181,0.0101899,0.0121029,0.0124534,0.0133559
14,0.0190729,0.020837,0.0324125,0.00912539,0.0155706,0.0117425,0.00361808,0.00435373,0.00779502,0.0144394,0.0351043,0.0128615,0.0108335,0.0123549,0.0103313,0.00804122,0.00811947,0.00700403,0.0112412,0.00520193,0.00838931,0.00696325,0.0241081,0.005949,0.00733068,0.0116826,0.0053293,0.00130314,0.0149067,0.0206988,0.0341028,0.0198646,0.00950451,0.00653772,0.00377542,0.0168989,0.0185407,0.0193673,0.0101434,0.0136225,0.0141577,0.0143515
15,0.0186694,0.0210592,0.032122,0.00831886,0.0160349,0.0125896,0.00334147,0.00423769,0.00813201,0.0143869,0.0347698,0.0128736,0.00993091,0.0112837,0.00992181,0.00871846,0.00952909,0.00505719,0.00934766,0.00553594,0.00982577,0.00697911,0.0250486,0.00583149,0.00831418,0.0121253,0.00529989,0.00111598,0.0153231,0.021772,0.0345777,0.0199404,0.00950649,0.00565335,0.00302491,0.0169631,0.0191468,0.019137,0.0104556,0.0143273,0.0153082,0.0147199
16,0.0182772,0.0213287,0.0316066,0.00787411,0.0165116,0.0134095,0.00344685,0.00404009,0.00828435,0.0145532,0.0345718,0.0128692,0.00898166,0.0100554,0.00958568,0.00911621,0.0108585,0.00339715,0.00808057,0.00594671,0.0111958,0.00715152,0.0256357,0.00569471,0.00934036,0.0121673,0.00524598,0.00109033,0.0153813,0.0228972,0.0349437,0.0191385,0.00955959,0.00522952,0.00309261,0.0170496,0.0199787,0.0193897,0.0110353,0.0141311,0.0156966,0.0144308
17,0.0178837,0.0216127,0.0309496,0.00782601,0.017022,0.0140222,0.00384425,0.00398114,0.00821555,0.0148198,0.0344642,0.0127915,0.00809645,0.00892856,0.00942126,0.00924877,0.0119369,0.00214167,0.00739563,0.00638324,0.0121894,0.00739369,0.0258793,0.0054772,0.0104226,0.011717,0.00497491,0.00116412,0.0151,0.0237523,0.0352645,0.0178539,0.00959521,0.00509658,0.00368875,0.017688,0.0210502,0.0201221,0.0118013,0.0131943,0.0152589,0.0135824
18,0.0175074,0.0218646,0.0302267,0.00798976,0.017564,0.0143476,0.00438232,0.00422609,0.00798193,0.0150081,0.0343834,0.0126555,0.00742473,0.0082149,0.00946477,0.00916077,0.0127762,0.00153639,0.00701246,0.00678325,0.0125886,0.00760414,0.0258642,0.00519733,0.0115528,0.0107927,0.0044866,0.00164424,0.0145462,0.0238785,0.0355447,0.0166014,0.0097244,0.00517341,0.00445275,0.0188843,0.0222453,0.0210303,0.0127227,0.011807,0.014115,0.0123629
19,0.0171846,0.0220557,0.0294998,0.00810831,0.0181231,0.0143362,0.00489386,0.00474608,0.0077156,0.0150247,0.0342667,0.0125391,0.0073123,0.00809315,0.00968375,0.0089122,0.0134348,0.00177956,0.00665733,0.00707851,0.0123372,0.00771876,0.0256927,0.00496953,0.0126877,0.00954877,0.00388579,0.00255988,0.0138039,0.0229819,0.0357874,0.0157014,0.0100732,0.00545872,0.00528121,0.0202879,0.0234078,0.0218938,0.0137521,0.0102331,0.0125005,0.0109572
20,0.0169481,0.0221951,0.0288156,0.00807099,0.0186782,0.0139221,0.00523806,0.00540762,0.00755735,0.0149233,0.0340743,0.012543,0.00789923,0.00845585,0.0100244,0.00857406,0.0139599,0.0024548,0.00630991,0.00721265,0.011546,0.0077196,0.0254402,0.00489293,0.0137626,0.0082521,0.0032869,0.00367,0.012922,0.0212637,0.0360151,0.0152088,0.0105991,0.00591252,0.00624195,0.0214262,0.0243957,0.0226376,0.0147767,0.00863579,0.0106563,0.00949199
21,0.0168131,0.0223136,0.0282061,0.00807045,0.0192044,0.0131597,0.00534668,0.00613434,0.00756629,0.0148262,0.033804,0.0127408,0.00873623,0.00903225,0.0104549,0.00824733,0.0143915,0.00325099,0.0061587,0.00715766,0.0104432,0.00762464,0.0251506,0.00498472,0.0147147,0.00718063,0.00280793,0.00480814,0.0119142,0.0193997,0.0362103,0.0150243,0.0111,0.00649597,0.00740398,0.0220135,0.0250896,0.0232007,0.0157069,0.00711046,0.00877579,0.00807897
22,0.0167806,0.0224362,0.0276829,0.00846442,0.0196731,0.0123237,0.00525533,0.00692568,0.00768812,0.0147843,0.0334837,0.0131171,0.00941552,0.0096152,0.0109505,0.00807502,0.0147853,0.00411148,0.00629559,0.00691356,0.00928548,0.00746404,0.0248502,0.00519408,0.015514,0.00649109,0.00253539,0.00589946,0.0108005,0.018124,0.0362652,0.0150056,0.0114408,0.00720116,0.00873144,0.0221263,0.0253982,0.023499,0.0166275,0.00573547,0.00700298,0.00686185
23,0.0168369,0.0225597,0.0272455,0.00939945,0.0200553,0.0116648,0.00507982,0.00773693,0.0078288,0.0147527,0.0331581,0.013558,0.00996432,0.0101173,0.0114399,0.00817759,0.0152048,0.00506156,0.00662159,0.00649292,0.00826404,0.00725848,0.024561,0.00536138,0.0161902,0.00618105,0.00242749,0.00689124,0.00963658,0.017782,0.0360923,0.0150169,0.0117527,0.00798206,0.0101001,0.0220478,0.0252898,0.0234792,0.0177864,0.00459647,0.0054459,0.00597721
24,0.0169627,0.0226558,0.0268963,0.010576,0.0203328,0.011169,0.00493877,0.00842599,0.00792957,0.0146866,0.0328591,0.0139251,0.0105664,0.0105061,0.0117952,0.00854851,0.015676,0.00608612,0.00708723,0.00590972,0.00744056,0.00701275,0.0242842,0.00531104,0.0168021,0.0061329,0.00233863,0.00772009,0.00849718,0.0182448,0.0357427,0.014952,0.0123049,0.00875252,0.0113723,0.021996,0.0248308,0.0231499,0.0193612,0.00378032,0.00417309,0.00546187
25,0.0171342,0.0226936,0.0266306,0.0114666,0.0204964,0.0107422,0.00489051,0.00884793,0.00797486,0.0145907,0.0325733,0.0141512,0.0112031,0.0107325,0.0118864,0.00907391,0.0161298,0.00702144,0.00772738,0.00517198,0.00674862,0.00672032,0.0240054,0.00510526,0.0174017,0.00619798,0.00218188,0.00832032,0.00744937,0.0191255,0.03536,0.0147625,0.013146,0.00947821,0.0124664,0.0219813,0.0241742,0.0225596,0.0212881,0.00335853,0.00321135,0.00528683
26,0.0173269,0.0226567,0.0264241,0.0117685,0.0205587,0.0104025,0.00491976,0.00894886,0.00796902,0.0144889,0.0322346,0.0142676,0.0116022,0.0107284,0.0116684,0.00970805,0.0164046,0.00761513,0.00852289,0.00428509,0.00606084,0.00637144,0.023711,0.00503704,0.0180089,0.00628167,0.00200221,0.00865668,0.0065327,0.019972,0.035053,0.0144613,0.0140163,0.0101598,0.0133387,0.0218493,0.0234832,0.0217634,0.0232751,0.00329487,0.00253693,0.00548349
27,0.0175201,0.0225378,0.0262459,0.0116123,0.0205524,0.0101841,0.00496437,0.00877355,0.00793064,0.0144074,0.0317596,0.0143595,0.0114537,0.0104447,0.0111968,0.0105405,0.0163337,0.00770501,0.00942661,0.00326836,0.00527168,0.00594944,0.0233924,0.00524323,0.0185948,0.00635772,0.00192033,0.00875641,0.0057617,0.0204243,0.0347426,0.0140966,0.0146073,0.0107642,0.0139421,0.0214423,0.0228573,0.020822,0.024994,0.00339869,0.00208052,0.00613707
28,0.0177065,0.0223402,0.0260622,0.0113699,0.0205025,0.0100403,0.00496757,0.00843952,0.00789277,0.0143617,0.0311348,0.0144859,0.0106841,0.00989088,0.0105739,0.0116143,0.0158859,0.00740043,0.0104412,0.00218945,0.00435588,0.00543119,0.0230403,0.00557837,0.0190908,0.00640267,0.00203601,0.00870922,0.0051224,0.0203773,0.0342097,0.0137056,0.014777,0.0112289,0.0142274,0.020712,0.0223124,0.0197998,0.026299,0.00348514,0.0017643,0.00718924
29,0.0178957,0.0220681,0.0258425,0.0113226,0.0203773,0.00988468,0.00490583,0.00808397,0.00789519,0.0143517,0.0304748,0.0146498,0.00953872,0.00913122,0.00987986,0.0127555,0.0152107,0.00713173,0.0115806,0.0012646,0.00340617,0.00480565,0.0226379,0.00592338,0.0194148,0.00637247,0.00239437,0.00862967,0.00458841,0.0200241,0.0333466,0.0133124,0.0145832,0.0115259,0.0141846,0.0197152,0.0218171,0.0187583,0.0272819,0.00352523,0.0015532,0.00836152
30,0.0180971,0.0217246,0.025568,0.0115107,0.0200738,0.00965662,0.00480122,0.00781026,0.0079609,0.0143714,0.02998,0.0148259,0.00841378,0.00824709,0.00915734,0.0137001,0.0145373,0.00738359,0.0127899,0.00117058,0.00262243,0.00408742,0.0221712,0.00628429,0.0195038,0.00622675,0.00299937,0.00862015,0.00413951,0.0197063,0.0322944,0.0129533,0.0142013,0.0116839,0.0138666,0.018549,0.0213446,0.0177604,0.0281298,0.00363688,0.00147706,0.00935167
31,0.0182951,0.0213082,0.0252417,0.0118198,0.0194624,0.00935386,0.00470464,0.00765066,0.00808704,0.0144209,0.0298298,0.0150002,0.00759012,0.00730952,0.00843118,0.014306,0.0139999,0.00813426,0.0139821,0.00197377,0.00223159,0.00332431,0.0216484,0.00668057,0.0193434,0.00596744,0.0037967,0.00873585,0.00379658,0.0196734,0.0313186,0.0126792,0.0138093,0.0117517,0.0133766,0.0172994,0.0208915,0.01687,0.0289581,0.00397465,0.00161405,0.0100344
32,0.0184469,0.0208193,0.0248856,0.012137,0.0184579,0.00901816,0.00466692,0.00757929,0.00825263,0.0144992,0.0300261,0.0151702,0.00710673,0.00643237,0.00772856,0.0145928,0.0135249,0.00886739,0.015088,0.00299514,0.00226735,0.00259883,0.021103,0.00709131,0.0189756,0.00564354,0.0046719,0.008968,0.00363846,0.019964,0.0305768,0.0125062,0.0135201,0.0117517,0.0128378,0.0160359,0.0204722,0.0161377,0.029744,0.00459139,0.00201376,0.0104781
33,0.0185063,0.0202694,0.0245395,0.0124285,0.0170682,0.0087002,0.00471087,0.00755371,0.00842752,0.0146025,0.0303663,0.0153174,0.00685239,0.00587559,0.00708221,0.0146397,0.0128851,0.00919768,0.015974,0.00407331,0.00253721,0.00202479,0.0205672,0.0074745,0.0184815,0.00531989,0.00548801,0.00926617,0.00375787,0.0204664,0.0300032,0.0123788,0.013393,0.0116765,0.0123655,0.0148406,0.0201207,0.0155911,0.0303695,0.00541495,0.00268027,0.0108167
34,0.0184551,0.0196785,0.0242463,0.0127272,0.0154049,0.00844575,0.00480989,0.00754022,0.00858309,0.0147136,0.0307508,0.015383,0.006722,0.00595315,0.00652642,0.0144689,0.0118886,0.00919756,0.0164515,0.00515693,0.00288083,0.00174474,0.020055,0.00778748,0.0179425,0.00505182,0.00611651,0.00956767,0.00414693,0.0210292,0.0294175,0.0122,0.013463,0.0115151,0.0120253,0.0138107,0.019873,0.0152274,0.0307006,0.00633005,0.00360801,0.0111259
35,0.0183141,0.0190696,0.024034,0.0130816,0.0136669,0.00828822,0.00489969,0.00752288,0.00869624,0.0148042,0.0313579,0.0152906,0.00667939,0.00660509,0.00608053,0.0140148,0.0105328,0.00919824,0.0164813,0.00618276,0.00321202,0.0018113,0.0195709,0.00800295,0.0174008,0.00487109,0.00645154,0.00982809,0.00467273,0.0215283,0.0287137,0.0119278,0.0137524,0.0112888,0.0118046,0.0130348,0.019744,0.0150305,0.0306415,0.00725055,0.00476799,0.0113974
36,0.0181229,0.0184647,0.0239087,0.013507,0.0121256,0.00823652,0.00491756,0.00750177,0.00875455,0.0148524,0.032353,0.0150208,0.0067612,0.00735593,0.00574394,0.0131803,0.00901994,0.00942087,0.0162261,0.00709513,0.00346886,0.00208456,0.0191348,0.00811657,0.0168461,0.00478332,0.00642311,0.0100343,0.00517864,0.0218854,0.0279326,0.0116524,0.0142532,0.0110632,0.0116257,0.012565,0.0197252,0.0149977,0.0301395,0.00813845,0.0060947,0.0115889
37,0.0179201,0.0178942,0.0238347,0.0139614,0.0110302,0.00826482,0.00484602,0.00748821,0.00876442,0.014849,0.0335967,0.0146619,0.00704957,0.0077714,0.00549881,0.0118886,0.00763719,0.00986059,0.0158784,0.00786343,0.00362922,0.00240242,0.0188097,0.00811887,0.0162533,0.00478657,0.00600149,0.0101701,0.00553799,0.0220652,0.0271804,0.0115576,0.0149153,0.0109329,0.0114069,0.0123776,0.0198067,0.0151288,0.0291936,0.00896896,0.00750933,0.0116686
38,0.0177495,0.0173838,0.0237656,0.0143355,0.010525,0.00836362,0.00467102,0.00746784,0.00874199,0.0147864,0.0347392,0.0143551,0.00764315,0.00776463,0.00541446,0.0101569,0.00660572,0.0103556,0.0155606,0.00844713,0.00366072,0.00263221,0.0186045,0.00797909,0.0155276,0.00486551,0.00525136,0.0102204,0.00570354,0.0220685,0.0265092,0.0117576,0.015585,0.0109078,0.0110283,0.0123574,0.020009,0.015359,0.0277431,0.00973092,0.00894427,0.0116207
39,0.01761,0.0169576,0.0236893,0.0145049,0.0104907,0.00851477,0.00441265,0.00743704,0.00871235,0.0146664,0.035462,0.0141797,0.00848906,0.00759853,0.00561235,0.00822319,0.00603629,0.0106802,0.0153078,0.00882619,0.00357095,0.00271536,0.0184886,0.00769102,0.0146205,0.00498511,0.00434637,0.0101829,0.00569162,0.02194,0.0259579,0.012167,0.016088,0.0109324,0.0104329,0.0123332,0.0204111,0.0155647,0.0257757,0.0104014,0.0103592,0.0114492
40,0.0175061,0.0166084,0.0236089,0.0144298,0.0106464,0.00874819,0.00407372,0.00736483,0.0087129,0.0144725,0.0356256,0.0141071,0.00932825,0.00757142,0.0060529,0.00647039,0.00584361,0.0107628,0.0151445,0.00896708,0.00338562,0.00261731,0.0184031,0.00726734,0.0135213,0.00516768,0.00349677,0.0100208,0.00551612,0.0217127,0.0255634,0.0125495,0.0163008,0.0108948,0.00962041,0.0121231,0.0210476,0.0156082,0.0234155,0.0108706,0.0116519,0.0111069
41,0.0174289,0.0163215,0.0235555,0.0141841,0.0107823,0.00909388,0.00365637,0.00723033,0.00877445,0.0141954,0.0353572,0.0140383,0.00988511,0.00779626,0.00654936,0.00523666,0.0058219,0.0108015,0.0151754,0.0088911,0.00318275,0.00235092,0.0182999,0.00674063,0.0122395,0.00544051,0.00292787,0.00970953,0.00519699,0.0214173,0.0254175,0.012717,0.0161726,0.0106609,0.0086473,0.0116654,0.0218455,0.0154319,0.0209521,0.011018,0.0126476,0.0105379
42,0.0173654,0.0160754,0.0235722,0.0138906,0.0108198,0.00956044,0.00317088,0.007019,0.00891434,0.0138466,0.0349582,0.0138992,0.0100184,0.00812598,0.00690639,0.00463435,0.00583588,0.0109949,0.0154915,0.00869984,0.00305596,0.00197744,0.0181667,0.00618311,0.0107683,0.00582094,0.00272945,0.00924433,0.00476435,0.0210722,0.0256269,0.0126689,0.0156733,0.0101168,0.00758247,0.0110639,0.0226158,0.0150613,0.0187488,0.0107803,0.0131016,0.00972348
43,0.0173088,0.0158526,0.0236829,0.0136629,0.010819,0.0101311,0.0026613,0.00673087,0.00913879,0.0134525,0.0347907,0.0136783,0.00975201,0.0083144,0.00706482,0.00471626,0.00602647,0.0112337,0.0157956,0.00854452,0.00306355,0.00161973,0.0180296,0.00573111,0.00908854,0.00630266,0.00276711,0.0086344,0.0042665,0.0207036,0.0262458,0.0125439,0.0147384,0.00921692,0.00647661,0.010527,0.0231491,0.0145362,0.0170606,0.0101842,0.0127921,0.00872117
44,0.017255,0.0156399,0.0238813,0.0135727,0.0109349,0.0107761,0.00224402,0.00638901,0.00944862,0.0130442,0.0351243,0.0134059,0.00918891,0.00819775,0.00711854,0.00543848,0.00658423,0.011119,0.0154847,0.00855085,0.00321722,0.00150752,0.0179267,0.00546998,0.00722524,0.00687066,0.00283837,0.00790587,0.00378029,0.020358,0.0272468,0.0124702,0.0133147,0.00802559,0.00539545,0.0102418,0.0233139,0.0138519,0.0159211,0.00933106,0.0116451,0.00763787
45,0.0171911,0.015428,0.0241383,0.0136232,0.0113325,0.0114593,0.0021172,0.00604066,0.00983959,0.0126425,0.0358982,0.0131146,0.00841139,0.00776792,0.00723661,0.00644287,0.0073316,0.0103208,0.0142685,0.00875252,0.0035361,0.0018525,0.0178791,0.00531662,0.00532013,0.0075223,0.0028259,0.00710616,0.00340638,0.0200864,0.028537,0.0124521,0.0114727,0.00670958,0.00450241,0.010276,0.0230639,0.012964,0.0151837,0.00835211,0.00980595,0.00656434
46,0.017097,0.015215,0.0244105,0.0138028,0.0120138,0.0121429,0.0023953,0.0057402,0.0102977,0.0122513,0.0365956,0.0128194,0.00744426,0.00709227,0.00744863,0.00728931,0.00793196,0.00888502,0.0124596,0.00909345,0.00406669,0.00256296,0.0178834,0.00516788,0.003764,0.00826327,0.00271593,0.00629366,0.00324358,0.0198985,0.0299802,0.0123916,0.00945519,0.00548518,0.004108,0.0105694,0.0223851,0.0118363,0.0146539,0.0073609,0.00759744,0.00556593
47,0.0169312,0.0149678,0.024712,0.0141436,0.0126685,0.012807,0.00300301,0.00551008,0.0108503,0.0118548,0.0366183,0.0125321,0.00631839,0.00623837,0.00744441,0.00770954,0.0083644,0.00720917,0.0107828,0.00951188,0.0048349,0.003483,0.0179326,0.00505783,0.00348464,0.0090663,0.00257137,0.00552238,0.00337206,0.0197344,0.031529,0.012224,0.00754115,0.00453952,0.00452006,0.0109934,0.0212566,0.010478,0.0141462,0.00645964,0.00537789,0.00471636
48,0.0166997,0.014697,0.0250315,0.0146348,0.0126354,0.0134042,0.00377058,0.0053496,0.011477,0.0114692,0.035645,0.0122733,0.00512852,0.00505326,0.00655347,0.00769265,0.00889042,0.00581775,0.0100959,0.00994939,0.00579989,0.00449415,0.0180379,0.00504155,0.00469699,0.00988656,0.00254042,0.00480834,0.00379769,0.0195412,0.0330876,0.012018,0.00602393,0.0040586,0.0056479,0.0113998,0.0197022,0.00898556,0.0136525,0.00565929,0.00345668,0.00406673
49,0.016448,0.0144388,0.0253894,0.0151569,0.011779,0.0138919,0.00457787,0.00523968,0.0121389,0.0111439,0.0340094,0.0120745,0.00428731,0.00335444,0.00452889,0.00741888,0.00958096,0.00513568,0.010677,0.0103948,0.00686283,0.0055548,0.0182115,0.00505924,0.00644372,0.0106499,0.00273228,0.00416692,0.00447232,0.0193869,0.0346063,0.0119486,0.00514572,0.00416284,0.00720467,0.0116672,0.0178141,0.00751463,0.013287,0.00494461,0.00222423,0.00366533
50,0.0162195,0.0142424,0.0258451,0.0155857,0.0109295,0.014237,0.00536005,0.00516368,0.012792,0.0109376,0.0324506,0.0119895,0.0045684,0.00210372,0.0024681,0.00696876,0.0100814,0.00522713,0.0118296,0.0108674,0.00787965,0.00667202,0.0184763,0.00503318,0.00817246,0.0112728,0.00310942,0.00364645,0.00530673,0.0195168,0.0360811,0.0122967,0.00509824,0.00479238,0.00894916,0.0117352,0.0157695,0.00630638,0.0132296,0.00435512,0.00241834,0.00363427
51,0.0160343,0.0141578,0.0264658,0.0159258,0.0110435,0.0144289,0.0060932,0.00510679,0.0133977,0.0108778,0.0315505,0.0121101,0.00618773,0.00416317,0.00323025,0.00619503,0.00992514,0.00606407,0.0125315,0.0114,0.00873044,0.00787732,0.0188521,0.00493328,0.0096802,0.0116858,0.00354404,0.00332835,0.00619054,0.0202134,0.0375121,0.013188,0.00578676,0.00571296,0.0106608,0.0116225,0.0137991,0.00570128,0.0136485,0.00409048,0.00369516,0.00409419
