Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
9,0.0169302,0.0159104,0.0326905,0.0175123,0.0268133,0.0134737,0.00531487,0.00661785,0.0126281,0.0173813,0.05838,0.0232001,0.0236593,0.0257781,0.0305257,0.00537884,0.0114962,0.0161151,0.031385,0.0106965,0.00779026,0.0129274,0.0272909,0.00686313,0.00893733,0.0145067,0.0103916,0.00896442,0.0161315,0.0218523,0.0223196,0.0213353,0.0215599,0.0146983,0.0178631,0.00588535,0.00839517,0.0142313,0.0232543,0.0160705,0.0145769,0.0197697
10,0.0167944,0.0170277,0.032275,0.0174248,0.0262222,0.0152148,0.00612228,0.00655916,0.0147234,0.0168279,0.0575022,0.0233425,0.0233506,0.025974,0.0289863,0.00516412,0.0111593,0.0167279,0.0299289,0.01278,0.0107289,0.0154686,0.0287342,0.00545556,0.0069576,0.0153408,0.0110309,0.00926332,0.0176684,0.024099,0.0237293,0.0203012,0.0220877,0.0144351,0.0168654,0.0095446,0.0106616,0.0164701,0.0224574,0.018479,0.0164965,0.0218167
11,0.0165881,0.0179477,0.0315036,0.0173927,0.0257625,0.0166746,0.00582615,0.00632771,0.0161603,0.0168292,0.0567268,0.0233783,0.0225174,0.0256093,0.0272626,0.00510778,0.0106211,0.0180914,0.0288526,0.0144576,0.0137496,0.0171585,0.02939,0.00482957,0.00522747,0.0154662,0.0108145,0.00899693,0.0182717,0.0255855,0.0256198,0.0195168,0.0221525,0.014163,0.0160463,0.015474,0.0134568,0.0192556,0.0226876,0.0192129,0.0172665,0.022246
12,0.0162608,0.0186437,0.0303872,0.0176713,0.0255824,0.0172918,0.00538918,0.00584076,0.0164843,0.0170349,0.0561873,0.0232554,0.0213659,0.0249244,0.0256196,0.00539622,0.0106736,0.0199793,0.0283529,0.0155016,0.0162527,0.0176826,0.0291584,0.00492949,0.00450815,0.0148803,0.00978724,0.00824703,0.0175553,0.0258728,0.0273474,0.0190106,0.0221955,0.0141147,0.0156892,0.0198455,0.0159156,0.0218334,0.0229513,0.017768,0.0165416,0.020919
13,0.0158295,0.0191537,0.0290878,0.0182266,0.0257118,0.0166933,0.00534092,0.00530771,0.0158408,0.0171565,0.0560284,0.0230645,0.0199607,0.0240893,0.0242448,0.0059854,0.0118773,0.0219304,0.0284594,0.0157937,0.0179368,0.0170815,0.0283231,0.00546991,0.00457995,0.0137955,0.00838676,0.0072952,0.0156865,0.0249855,0.0284359,0.0187375,0.022364,0.014215,0.015597,0.021415,0.0174001,0.0233481,0.0226824,0.0146568,0.0144341,0.0182407
14,0.0153771,0.0195057,0.0278513,0.0187869,0.0260634,0.0150271,0.00493226,0.0051088,0.0149285,0.0172018,0.0563179,0.0229133,0.0182947,0.0231611,0.023278,0.00667888,0.0137388,0.0234201,0.0290358,0.0153361,0.0188425,0.015671,0.0273771,0.00594587,0.0044588,0.0124816,0.00716165,0.00643221,0.013299,0.0234118,0.0287379,0.0186134,0.0224672,0.0140332,0.0153875,0.0205763,0.017783,0.0234737,0.0219624,0.0111857,0.0115606,0.0150088
15,0.0150042,0.0196476,0.0269059,0.0191069,0.0264981,0.0128717,0.00416633,0.00559385,0.0145209,0.0172519,0.0569271,0.0228726,0.0164839,0.0220956,0.0227409,0.00726181,0.015505,0.0241274,0.0298643,0.0142743,0.0191546,0.0139018,0.0266978,0.00607433,0.00422134,0.0111218,0.00648889,0.00589421,0.0111137,0.0218822,0.028382,0.0185403,0.0222089,0.013158,0.0148596,0.018651,0.017355,0.0224188,0.0212268,0.00860177,0.0088621,0.0120684
16,0.0147765,0.019482,0.0263808,0.019133,0.0268695,0.0108705,0.0043824,0.0066962,0.0148642,0.0172813,0.0575804,0.0230209,0.0147899,0.0207685,0.022408,0.00762461,0.0168283,0.0241595,0.0307825,0.012895,0.0189798,0.0122021,0.0263427,0.006026,0.00509917,0.00982538,0.00648561,0.00564019,0.00954017,0.020916,0.0276826,0.0184731,0.0215276,0.0115384,0.0141261,0.0167901,0.016643,0.0206874,0.0210782,0.0071649,0.00715755,0.00995254
17,0.0147014,0.0189689,0.0262812,0.0189584,0.027035,0.00944264,0.00562514,0.00800334,0.0155996,0.0172667,0.0580313,0.023454,0.0134451,0.0191237,0.0219561,0.00783194,0.0177469,0.0239869,0.0317828,0.011569,0.0183302,0.0108368,0.0261238,0.00620444,0.00711717,0.00870898,0.00706022,0.00537024,0.00854533,0.0205125,0.027001,0.0184268,0.0207127,0.00950803,0.0134146,0.0153185,0.0162289,0.0188139,0.0219724,0.00632034,0.00650788,0.00872952
18,0.0147488,0.0182002,0.026525,0.0186644,0.0268626,0.00870133,0.00677598,0.00913284,0.0162302,0.0172709,0.0581711,0.0242099,0.0125359,0.017318,0.0213497,0.00810707,0.0184833,0.024117,0.0329854,0.0106661,0.0172423,0.00985366,0.025816,0.00691484,0.0090071,0.00788883,0.00794002,0.00485796,0.0078583,0.0203159,0.0265932,0.0184172,0.0201328,0.00762724,0.0127958,0.014026,0.0164953,0.017136,0.0237964,0.00567806,0.00627208,0.00817295
19,0.0148972,0.0173772,0.0270025,0.0182562,0.0262417,0.00852115,0.00751002,0.00986295,0.0165062,0.0173668,0.0579999,0.0252092,0.0120499,0.0156854,0.0208978,0.00876208,0.0192538,0.024752,0.0344777,0.0104343,0.0158117,0.00915998,0.0252778,0.00820792,0.00975717,0.00740989,0.00876545,0.00419393,0.00722545,0.019959,0.0265686,0.0184198,0.0198791,0.00645861,0.012158,0.0127162,0.0174105,0.0157408,0.0259236,0.00518593,0.00593687,0.00802271
20,0.0151644,0.0167031,0.0276134,0.0177287,0.0251062,0.0086549,0.00798912,0.0101375,0.0165025,0.0175876,0.0575345,0.0262778,0.0119262,0.0145566,0.0208593,0.0101098,0.020162,0.0256946,0.0361292,0.0109125,0.0141662,0.00867075,0.0244498,0.00990895,0.0089688,0.00722751,0.00928695,0.00399413,0.00649385,0.0192674,0.0270184,0.0183641,0.0197699,0.00609032,0.0113537,0.0114567,0.0185927,0.0146788,0.02765,0.00490144,0.00538905,0.00807703
21,0.0155763,0.0162714,0.0282511,0.0171371,0.023488,0.00885659,0.00847509,0.0100608,0.016479,0.0179474,0.056775,0.0272037,0.0120254,0.0140555,0.0212082,0.0123364,0.0211957,0.0265615,0.0375771,0.0119911,0.0125204,0.00838853,0.0233319,0.0117246,0.00698976,0.00727224,0.00954824,0.00498211,0.00559879,0.0183488,0.0280679,0.0181434,0.0197175,0.00620594,0.010306,0.0105956,0.0195911,0.0142162,0.0284634,0.00487834,0.00476784,0.00819064
22,0.0161246,0.0160197,0.0287852,0.0166058,0.0215829,0.00900888,0.00924256,0.0098532,0.0166608,0.0184674,0.0557292,0.0277797,0.0121949,0.014029,0.0217757,0.0154234,0.0222819,0.0269922,0.0383765,0.0134973,0.0112178,0.00838188,0.0219406,0.0133745,0.0050274,0.00750068,0.00987464,0.00682335,0.00456181,0.0175754,0.0296009,0.0176819,0.0199768,0.0071732,0.00906458,0.0104498,0.0201467,0.0147493,0.0281072,0.0050511,0.00429414,0.00827623
23,0.0167721,0.0157738,0.0290889,0.0162835,0.019737,0.00915183,0.0104444,0.00974441,0.017119,0.0191572,0.0544332,0.0278359,0.0124508,0.0141987,0.0223714,0.0190944,0.0233239,0.0266315,0.0381859,0.0152096,0.0105697,0.0087445,0.0203091,0.0146709,0.00532629,0.00789049,0.010586,0.00880932,0.00356888,0.0174185,0.0310718,0.0170268,0.0208232,0.0093804,0.00779798,0.010921,0.0203102,0.0164872,0.0265862,0.00535899,0.00416302,0.00833359
24,0.0174909,0.0153703,0.0290668,0.0162864,0.0182665,0.00939377,0.011998,0.00986144,0.0177755,0.019952,0.052938,0.0272901,0.0129669,0.0143707,0.0227955,0.0227018,0.0241424,0.0250278,0.0369365,0.0168428,0.0104977,0.00950411,0.0185405,0.0155406,0.00827123,0.00840337,0.0116664,0.0105971,0.00306022,0.0181548,0.0317697,0.0163672,0.0219704,0.0116786,0.0067058,0.0117094,0.0204115,0.019285,0.0242505,0.00593516,0.00451495,0.00845766
25,0.0182546,0.014779,0.0286811,0.0166554,0.0172138,0.00979666,0.0136709,0.0101946,0.0184767,0.0206847,0.0512857,0.0262127,0.0137127,0.0145273,0.0228697,0.0252815,0.0243546,0.0217747,0.0349462,0.0180675,0.0105262,0.0105225,0.0168641,0.0160247,0.0118421,0.00894347,0.0127892,0.0121467,0.00333181,0.0196091,0.0313533,0.0159362,0.0226447,0.0124835,0.00584139,0.0127145,0.0208566,0.0225018,0.021838,0.00690622,0.00538902,0.00878354
26,0.0190053,0.014126,0.0280015,0.0173497,0.0163246,0.0103358,0.0152181,0.0106439,0.0190701,0.0211489,0.0494779,0.0248917,0.0142106,0.0147761,0.0224785,0.0258985,0.0233513,0.0169894,0.0328285,0.0185881,0.0102133,0.011519,0.0155973,0.0162529,0.0145349,0.00937777,0.0136075,0.0134949,0.00396596,0.0210963,0.0301829,0.0158767,0.0222773,0.0111202,0.0050343,0.0141044,0.0217728,0.0250367,0.0202773,0.00807831,0.00664493,0.00931691
27,0.0196474,0.0136166,0.0271877,0.0182788,0.0152605,0.0108942,0.0164444,0.0111007,0.0194222,0.0212069,0.0473891,0.0237999,0.0138743,0.0151493,0.0215569,0.0241019,0.0205739,0.0118273,0.0310942,0.0182555,0.00941475,0.0121756,0.0150017,0.0163683,0.0158198,0.00960703,0.0139624,0.0145577,0.00446438,0.021716,0.0290798,0.0161745,0.0209676,0.0082416,0.00408746,0.0162468,0.0227971,0.0258656,0.0201866,0.0090423,0.00801221,0.00982189
28,0.0201024,0.0133955,0.0264134,0.0193306,0.0137965,0.0113056,0.0171982,0.0114637,0.0194071,0.0208498,0.0447727,0.02338,0.0125877,0.0154058,0.0200358,0.0202069,0.0160321,0.00844994,0.0297636,0.017193,0.00825507,0.0122599,0.0150933,0.016428,0.0163918,0.00964413,0.0139378,0.0150809,0.00468963,0.0209323,0.0286826,0.0166856,0.0192816,0.00546612,0.00313811,0.0193293,0.0232857,0.0246371,0.0213025,0.00952959,0.00922381,0.00997745
29,0.0203448,0.0134557,0.0257885,0.0203876,0.0118859,0.0114349,0.0173745,0.0116211,0.0189384,0.0201742,0.0414715,0.0237388,0.0108104,0.0151191,0.0177974,0.0152163,0.0107205,0.00777658,0.0284518,0.0158375,0.00701122,0.0117193,0.0156112,0.0163555,0.0172453,0.00961688,0.0137766,0.0147416,0.00474916,0.0190366,0.0289974,0.0172403,0.0177029,0.00403542,0.00299748,0.0226975,0.0228325,0.0218483,0.02271,0.00959098,0.0100979,0.00963329
30,0.0203834,0.0137281,0.0252906,0.0212855,0.00969261,0.0112319,0.0169128,0.0115119,0.0179791,0.0193139,0.0377571,0.0245009,0.00901103,0.0141206,0.0147686,0.0105389,0.00671602,0.00775128,0.0266871,0.0147349,0.00594725,0.0106792,0.0161435,0.0160132,0.0183734,0.00970997,0.0137636,0.0134602,0.00484288,0.0169958,0.0296403,0.0177176,0.0163628,0.00307585,0.00419811,0.0248188,0.0218414,0.0186,0.0236293,0.00949951,0.0105805,0.00891201
31,0.0202195,0.0141351,0.0248053,0.0218372,0.00762225,0.0107657,0.0158222,0.0111744,0.0165827,0.0183745,0.0345403,0.0251081,0.0071146,0.0128763,0.0111526,0.00755848,0.0060812,0.00740629,0.0241933,0.0141635,0.00517685,0.00937878,0.0163555,0.0152985,0.0191239,0.0100448,0.0140372,0.0116173,0.00507828,0.0157807,0.0304983,0.0180381,0.0152204,0.00155136,0.00601406,0.024179,0.0216471,0.0161996,0.0238748,0.0094084,0.0106983,0.00808193
32,0.0198495,0.0145726,0.0242273,0.0219128,0.00621433,0.0102093,0.0142038,0.0107405,0.0149098,0.0173998,0.0331483,0.0252622,0.00530562,0.0121786,0.00763776,0.00655035,0.00743256,0.00725136,0.0212875,0.0139361,0.00459016,0.00804575,0.016132,0.0142195,0.0192146,0.0106148,0.0144856,0.00989401,0.00540763,0.0157493,0.0319413,0.0180834,0.0143044,0.00183133,0.00783601,0.0203723,0.0233984,0.0156214,0.0239168,0.00917538,0.0105007,0.00736844
33,0.0193192,0.0149043,0.0235399,0.0215175,0.00567387,0.00976662,0.0122479,0.0103638,0.0132031,0.0163911,0.0344719,0.025083,0.00603448,0.012127,0.00529159,0.00610313,0.00901786,0.00721019,0.0190105,0.013666,0.0039538,0.00679821,0.0155884,0.0129137,0.0188599,0.0113326,0.014853,0.00878861,0.00572379,0.0164843,0.0344063,0.0176715,0.013806,0.00427704,0.00935561,0.014666,0.0266618,0.0168426,0.024666,0.00861784,0.0100685,0.00688586
34,0.0187471,0.0150084,0.0228207,0.020795,0.00545631,0.00955806,0.0101987,0.0101425,0.0117347,0.0153636,0.0378028,0.0248795,0.00987103,0.0121241,0.00462273,0.00546789,0.0103374,0.00701976,0.0183483,0.0131323,0.00309976,0.00566506,0.0150044,0.0116029,0.0184107,0.0120973,0.0149444,0.00833366,0.00596223,0.0172143,0.0380726,0.0166728,0.0140422,0.00669281,0.0104688,0.0101226,0.0301625,0.0191105,0.0269604,0.00785145,0.00956672,0.00669051
35,0.0182907,0.0148348,0.022194,0.0199337,0.00472369,0.0095781,0.00827908,0.0100951,0.0107226,0.0143722,0.0408834,0.0247958,0.0138199,0.0120208,0.00487872,0.00581958,0.0112036,0.00746707,0.0191428,0.0123743,0.00207513,0.00466354,0.014672,0.0104903,0.0180954,0.0128174,0.0147339,0.00829611,0.00614518,0.0174586,0.0429594,0.0151696,0.0151603,0.00880214,0.0113261,0.01024,0.0331124,0.0218296,0.0311049,0.00730773,0.00919226,0.00679787
36,0.0180629,0.014425,0.0217646,0.0190796,0.00363115,0.00976339,0.00665277,0.0102043,0.010245,0.0134981,0.0416503,0.0246967,0.0161355,0.0121941,0.00558377,0.00799918,0.0122089,0.00931992,0.020556,0.0115615,0.00134309,0.00381223,0.0147258,0.0096576,0.0178904,0.0134178,0.0143046,0.00842415,0.00634663,0.0172443,0.0489277,0.0135048,0.0168849,0.0106041,0.0122284,0.0132203,0.0354152,0.0247776,0.0368967,0.00727573,0.00898045,0.00713201
37,0.0180762,0.0138879,0.0215773,0.0182998,0.00522188,0.0100512,0.00540867,0.01044,0.0102299,0.0127828,0.0398299,0.0243083,0.0166256,0.012814,0.00667565,0.0108006,0.0141209,0.0119383,0.0218881,0.0108048,0.00160966,0.00307917,0.0151147,0.00901364,0.0176134,0.0138507,0.0137508,0.00857848,0.0065959,0.0168603,0.055586,0.0120878,0.0186798,0.0121248,0.0133803,0.0160645,0.0372584,0.0278434,0.0438737,0.00747415,0.00876371,0.00752333
38,0.0182801,0.0133533,0.0216394,0.0176195,0.0092869,0.0104105,0.00457929,0.0107535,0.0105292,0.0122086,0.0369528,0.0234397,0.0161171,0.0135772,0.00796713,0.0130936,0.0163825,0.0141859,0.0225411,0.0101159,0.00217185,0.00251861,0.0157085,0.00842219,0.0171913,0.0141147,0.0131163,0.00878472,0.0068468,0.0165297,0.0623339,0.0111347,0.0200796,0.0133531,0.0147906,0.0181315,0.0387264,0.0308119,0.0513828,0.00742964,0.00844993,0.00781082
39,0.0186069,0.0129371,0.0219464,0.0170832,0.012829,0.0107932,0.00421192,0.0110559,0.0110268,0.0117283,0.0351478,0.0220977,0.0153235,0.0139732,0.00911006,0.0142852,0.0175692,0.0152566,0.0219542,0.0095481,0.00241404,0.00261661,0.0164218,0.00789379,0.0168577,0.0142416,0.0123694,0.00916664,0.00702575,0.0163212,0.0685103,0.0105897,0.0207784,0.0142378,0.0163529,0.0195841,0.0396394,0.0332976,0.0585834,0.00700541,0.00826623,0.00796541
40,0.018998,0.0127107,0.0224882,0.016762,0.0141953,0.0111131,0.00441251,0.0112112,0.011687,0.0112956,0.0357366,0.0204756,0.0143919,0.0135573,0.00967384,0.0141011,0.0167259,0.0149162,0.0199221,0.00934308,0.00250859,0.00381419,0.0172139,0.0076333,0.016969,0.0142826,0.0115082,0.00981162,0.00710301,0.0162302,0.0735283,0.0102802,0.0206062,0.0147741,0.0179358,0.0206829,0.039651,0.0348097,0.0645848,0.00648167,0.0083696,0.00807823
41,0.0193954,0.0126749,0.02324,0.0166854,0.0132496,0.011297,0.00523422,0.0110638,0.0125249,0.0108791,0.0382426,0.018856,0.0132203,0.0122323,0.00969666,0.0125901,0.0138469,0.0133907,0.0170201,0.00982058,0.00318248,0.00582066,0.0180342,0.00788202,0.0175922,0.0142855,0.0106796,0.0106394,0.00711338,0.0162581,0.0769885,0.0100969,0.0195435,0.0150674,0.0194602,0.0215935,0.0384676,0.0348944,0.0687147,0.00628004,0.00843072,0.00820091
42,0.0197072,0.0127829,0.0241776,0.0167488,0.0112005,0.0113594,0.00654283,0.0105008,0.0135429,0.010487,0.0405572,0.0174905,0.0113461,0.0104921,0.009808,0.0101964,0.00968251,0.0110342,0.0146704,0.0110922,0.00485061,0.0083708,0.0187912,0.0087178,0.0183813,0.0142582,0.0100664,0.0114114,0.00711705,0.0164048,0.078744,0.0100264,0.017758,0.0152052,0.0209213,0.0223094,0.0360435,0.033309,0.070711,0.00651914,0.00811713,0.00823604
43,0.0198254,0.012987,0.0253196,0.0167209,0.0089856,0.0114468,0.00803127,0.00951493,0.0147195,0.0101916,0.0406548,0.0165521,0.00825757,0.00933196,0.00999706,0.00767083,0.00546674,0.00829241,0.0140905,0.0130324,0.00735266,0.0113829,0.0193971,0.00993952,0.0188822,0.0142032,0.0097118,0.0118991,0.00716928,0.0165965,0.0788898,0.0100501,0.0156007,0.0150394,0.022313,0.022655,0.0326728,0.0301591,0.0707076,0.00696061,0.00752739,0.00805897
44,0.019716,0.0132841,0.0267415,0.0164052,0.00646733,0.0117719,0.00931148,0.00824605,0.0160088,0.0101805,0.0383019,0.0161241,0.0047456,0.00940198,0.00961822,0.00559809,0.00349845,0.0058679,0.0147577,0.0154803,0.0105151,0.0147534,0.0198327,0.0111465,0.0188165,0.0141753,0.00957602,0.0120659,0.00733105,0.0166822,0.077691,0.0100365,0.0135035,0.0142278,0.0235116,0.0224459,0.0289488,0.0258752,0.0690913,0.00741293,0.00696114,0.00774761
45,0.019464,0.0136927,0.0285251,0.015841,0.00594485,0.0124331,0.0100797,0.00695429,0.0173241,0.0107484,0.035053,0.0162192,0.00453848,0.010272,0.00938761,0.00397247,0.00427292,0.00455129,0.015233,0.0182366,0.0140512,0.0181706,0.02017,0.0119915,0.0181681,0.0142388,0.00962213,0.0120676,0.00767189,0.0165686,0.075509,0.0098667,0.0118391,0.0126096,0.0242771,0.0217959,0.0256324,0.0210543,0.0663675,0.00790804,0.00665777,0.00758766
46,0.0191959,0.014193,0.0306328,0.0153183,0.0101857,0.0132704,0.0102768,0.00588911,0.0185158,0.0120709,0.0324958,0.0167965,0.00753014,0.011531,0.0110331,0.00342662,0.00374428,0.00500034,0.0147235,0.0208784,0.0173149,0.0210532,0.0205365,0.0123736,0.0171586,0.0143744,0.00976035,0.0120687,0.0082363,0.0163782,0.0727581,0.00969959,0.0108167,0.0104954,0.0244147,0.0212266,0.0234266,0.0163674,0.0630727,0.00861397,0.00681099,0.00786819
47,0.0190024,0.0147237,0.0328093,0.0151679,0.0157129,0.0139639,0.0100885,0.00512106,0.0193756,0.0139325,0.0308445,0.0176959,0.0111747,0.0133991,0.014056,0.00514641,0.00206333,0.00695677,0.0134962,0.0228009,0.0193899,0.022764,0.0210162,0.012386,0.0161521,0.0144774,0.00980175,0.0120926,0.00898348,0.0164139,0.0698853,0.00988019,0.0103958,0.00852774,0.0239739,0.021179,0.0226271,0.0125651,0.0597048,0.00972371,0.00751513,0.00873609
48,0.0188953,0.0152163,0.0346413,0.0154967,0.0205371,0.0142294,0.0097543,0.00451037,0.0196844,0.0158072,0.0296549,0.018618,0.0152057,0.0158198,0.0168417,0.00768228,0.00668082,0.00951103,0.0128791,0.023516,0.0195125,0.0229375,0.0215644,0.0121076,0.0155036,0.0144321,0.0095219,0.0120583,0.0097601,0.0169285,0.0673214,0.0104799,0.0103139,0.00725449,0.0232843,0.0215107,0.0229762,0.0103103,0.0566384,0.0112617,0.00865851,0.01013
49,0.0188008,0.0156261,0.0358131,0.0161004,0.0239456,0.0139424,0.0093701,0.00390105,0.0192984,0.0171696,0.0288455,0.0192975,0.0182248,0.0181377,0.0186625,0.0100751,0.0137297,0.0130896,0.0141539,0.0229042,0.0175815,0.0216321,0.0220141,0.0114906,0.0154137,0.0141696,0.00878472,0.0118949,0.0103353,0.0178078,0.065392,0.0112409,0.0102926,0.00676634,0.0227324,0.0218582,0.0240197,0.00971111,0.0540764,0.0129265,0.0100517,0.0116526
50,0.0186125,0.0159375,0.0363606,0.0166483,0.0257217,0.013165,0.00887834,0.00331667,0.0182437,0.0177064,0.0284915,0.0196936,0.0188025,0.0198122,0.0195519,0.0124587,0.02098,0.0184498,0.0167069,0.0212005,0.0144019,0.0192152,0.022195,0.0105087,0.0158656,0.0136926,0.00767188,0.0116208,0.0104803,0.0185133,0.0642401,0.0119682,0.0102181,0.00671396,0.022418,0.0221827,0.02549,0.0102757,0.0520693,0.0142488,0.0115677,0.0126573
51,0.0182704,0.0161497,0.0366508,0.0169408,0.0261228,0.0120836,0.00819363,0.00294227,0.0167099,0.0173493,0.028446,0.0199723,0.0174865,0.0207459,0.0198618,0.0152194,0.0272167,0.0242227,0.0190189,0.018786,0.0113124,0.0161078,0.0220354,0.00948834,0.0166623,0.0130427,0.00649371,0.0113354,0.010064,0.0185742,0.0637886,0.012672,0.0101587,0.00679187,0.022073,0.0226842,0.0272748,0.0114871,0.0505673,0.0148831,0.0129805,0.0126178
52,0.0178302,0.0162506,0.0370748,0.0170102,0.0256614,0.0109656,0.00737625,0.00299669,0.0149798,0.0162059,0.0285331,0.0203489,0.0165183,0.0210221,0.019894,0.0185035,0.0312493,0.0279876,0.0201999,0.0160698,0.00911065,0.0126619,0.0215562,0.00913439,0.0175425,0.0122584,0.00558553,0.011153,0.00913901,0.0180752,0.0637911,0.0134495,0.010263,0.00707031,0.0213793,0.0234869,0.0292319,0.0130338,0.0494915,0.0147436,0.0138623,0.0114696
