time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0,0.160973,-0.00626641,-0.0823998,-0.129038,0.969262,-0.577407,-0.134948,-0.19667,-0.490858,0.192412,0.301282,0.553932,-0.0952532,-0.149935,-0.19343,-0.595858,0.237836,0.337225,0.600527,-0.0952532,-0.327086,-0.0303529,0.0418792,-0.0608695,-0.242903,-0.117857,2.15149,1.47469,-0.0490831,-0.213387,-0.0810767,2.14639,1.5213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.198766,0,-0.372093,0.0233098,-1.71753,0.219808,-3.94833,290.924,-37.2322,-0.181397,0,-0.769447,-0.00161365,0.662711,0.079594,-0.763873,313.716,37.6785,0.000438912,0.0359131,0
0.01,0.160917,-0.00609569,-0.0820934,-0.129475,0.969441,-0.57725,-0.134363,-0.196902,-0.492149,0.192455,0.300919,0.55542,-0.0952531,-0.149255,-0.193323,-0.595424,0.237648,0.336518,0.600173,-0.0952532,-0.327493,-0.0304438,0.0418325,-0.0601529,-0.243048,-0.117546,2.15128,1.47607,-0.0483536,-0.213519,-0.0802236,2.14595,1.51974,-0.00557924,0.0170714,0.0306482,-0.0436661,0.0179054,0.0156855,0.0584975,-0.0232319,-0.129161,0.00426032,-0.0363285,0.148824,1.72014e-06,0.0680373,0.0106749,0.0433751,-0.0188024,-0.070699,-0.0354314,1.70231e-06,-0.0406909,-0.00908812,-0.00466775,0.0716595,-0.0144472,0.0310526,-0.0205404,0.137172,0.0729418,-0.0131814,0.0853024,-0.0447288,-0.155955,-5.09792,3.8154,1.73197,0.0100809,22.7015,-0.396141,7.96162,0.953123,1.46079,-8.18025,-12.3925,0.421067,-1.6641e-05,4.76601,-4.71387,0.414398,-11.9925,-12.4111,-4.75228,-3.602e-05,6.45317,0.113164,-0.115508,1.7318,-1.3213,-0.665916,2.71647,-0.0712192,1.85247,-0.846291,-0.50498,2.77556,-0.0680448,0.0703188,-1.19471,0.274468,-0.461571,0.0814307,0.0647215,-0.0286842,2.84035,6.22785,-1.79883,-1.99141,-9.44938,1.01896e-08,0.589569,-1.14514,2.00979,-0.514123,-1.08901,-2.47942,1.46363e-08,-2.52195,0.775644,0.010623,2.69971,-2.77274,2.18142,-0.615986,-1.14735,3.05096,-2.09197,1.36314,0.230692,1.78573,0,0,1,1,-0.199107,0,-0.37226,0.022156,-1.72424,0.220445,-3.7526,292.039,-37.3373,-0.181725,0,-0.769542,-0.00124377,0.65891,0.0790868,-0.592721,314.006,37.6891,0.000437692,0.0361382,23.6445
0.02,0.160868,-0.00604445,-0.0817594,-0.129958,0.969628,-0.577087,-0.133781,-0.19685,-0.492818,0.192317,0.300357,0.555964,-0.0952531,-0.148515,-0.193331,-0.59479,0.237408,0.335703,0.59957,-0.0952532,-0.328152,-0.0304571,0.0417869,-0.0591663,-0.24347,-0.117017,2.15101,1.47732,-0.0473191,-0.21386,-0.0792343,2.14552,1.51836,-0.00487606,0.00512437,0.0333929,-0.0482818,0.0187197,0.0163327,0.0582107,0.00517167,-0.0668824,-0.0137279,-0.0562426,0.05433,1.72024e-06,0.073933,-0.000776418,0.063473,-0.0239437,-0.0815891,-0.0602256,1.70245e-06,-0.0659103,-0.00133168,-0.00456152,0.0986566,-0.0421746,0.0528668,-0.0267003,0.125699,0.103451,-0.0341011,0.0989338,-0.0424219,-0.138098,-5.63043,3.72586,1.74201,0.0240477,22.7793,-0.38568,7.78604,0.899987,1.48084,-8.22353,-12.2669,0.373906,-1.66635e-05,4.59053,-4.60454,0.431966,-11.9035,-12.3506,-4.68593,-3.61079e-05,6.40566,0.0830622,-0.114377,1.74512,-1.32391,-0.669083,2.72224,-0.0715185,1.86681,-0.85137,-0.509136,2.77951,-0.0680166,0.016164,-1.2132,0.256234,-0.458099,0.102615,0.0671275,0.0145698,2.91952,6.48352,-1.88847,-2.04155,-9.75005,1.68351e-09,0.647556,-1.15473,2.08072,-0.536123,-1.09181,-2.582,6.01616e-09,-2.49238,0.787321,0.0412804,2.70883,-2.76313,2.15815,-0.607308,-1.16644,3.08315,-2.11059,1.37338,0.208772,1.88337,0,0,1,1,-0.199539,0,-0.372452,0.0207745,-1.73188,0.221153,-3.51772,293.258,-37.4477,-0.182128,0,-0.769623,-0.000805932,0.659594,0.0791213,-0.383964,314.245,37.6952,0.000435474,0.0362555,23.8257
0.03,0.160821,-0.00611453,-0.0813999,-0.130486,0.969826,-0.576917,-0.133198,-0.196507,-0.492839,0.191991,0.29959,0.555532,-0.0952531,-0.147711,-0.193454,-0.593947,0.237115,0.334777,0.59871,-0.0952532,-0.32906,-0.0303917,0.0417454,-0.0579089,-0.244168,-0.116273,2.15069,1.47846,-0.0459763,-0.214412,-0.0781076,2.14512,1.51716,-0.00471442,-0.00700765,0.0359552,-0.0528628,0.0197458,0.017004,0.0583564,0.0343668,-0.0020472,-0.0326127,-0.076658,-0.0431705,1.72026e-06,0.0804085,-0.0123238,0.0842801,-0.0293049,-0.0925072,-0.0860456,1.70251e-06,-0.0908342,0.00654153,-0.00414872,0.125745,-0.0698059,0.0744482,-0.0327734,0.114034,0.134283,-0.0552071,0.112668,-0.0403341,-0.119264,-6.41774,3.68051,1.72747,0.0521427,22.8517,-0.372659,7.57618,0.867148,1.51197,-8.26186,-12.1228,0.338373,-1.66849e-05,4.39503,-4.49463,0.458252,-11.8129,-12.2609,-4.61125,-3.6195e-05,6.22115,0.0440038,-0.115672,1.7668,-1.32831,-0.67526,2.72764,-0.0719663,1.89133,-0.859128,-0.515207,2.78011,-0.0678493,-0.187946,-1.23517,0.185177,-0.462215,0.112315,0.0753513,0.262392,3.0485,7.07743,-1.98625,-2.12016,-10.4265,-6.30968e-09,0.899204,-1.19164,2.16761,-0.4978,-1.07435,-2.77794,-2.10984e-09,-2.35158,0.793421,0.129081,2.73945,-2.73702,2.09295,-0.585592,-1.23701,3.16235,-2.14335,1.39339,0.15259,2.07697,0,0,1,1,-0.200069,0,-0.37267,0.0191445,-1.73985,0.221845,-3.24094,294.537,-37.5558,-0.182615,0,-0.769686,-0.000284477,0.665272,0.0797576,-0.134439,314.397,37.6922,0.000432634,0.0361787,24.0844
0.04,0.160755,-0.00630812,-0.0810218,-0.131061,0.970034,-0.576739,-0.132588,-0.195858,-0.492151,0.191466,0.298611,0.554058,-0.0952531,-0.146817,-0.193697,-0.592887,0.236772,0.333745,0.597572,-0.0952532,-0.330204,-0.030247,0.0417168,-0.0563775,-0.245139,-0.115319,2.1503,1.47948,-0.0443172,-0.215178,-0.0768416,2.14473,1.51618,-0.00659388,-0.0193594,0.037807,-0.0574849,0.020869,0.0177575,0.0609803,0.0648518,0.0687271,-0.0524752,-0.0978596,-0.147435,1.72019e-06,0.0894006,-0.0242402,0.105956,-0.0342829,-0.103251,-0.113825,1.70249e-06,-0.11435,0.0144757,-0.00285791,0.153139,-0.0971761,0.0953778,-0.0386293,0.101664,0.165906,-0.0766406,0.126601,-0.0388082,-0.0984946,-7.44204,3.72807,1.68107,0.100495,22.918,-0.357077,7.35368,0.83041,1.54905,-8.29432,-11.9576,0.315111,-1.67005e-05,4.17868,-4.41276,0.491346,-11.7179,-12.1394,-4.52861,-3.62761e-05,5.89692,0.0230701,-0.12418,1.79938,-1.33438,-0.686057,2.73218,-0.0726002,1.9267,-0.864833,-0.521462,2.778,-0.0677034,-0.622741,-1.20453,0.045844,-0.476878,0.101201,0.0879452,0.894594,3.10076,7.90158,-1.89639,-2.15248,-11.3532,-1.38019e-08,1.47861,-1.24212,2.19665,-0.283026,-1.01671,-3.03714,-9.72139e-09,-2.01104,0.746431,0.263872,2.80451,-2.67088,1.96094,-0.562017,-1.34339,3.27667,-2.16013,1.4104,0.067482,2.24246,0,0,1,1,-0.200699,0,-0.372913,0.0172453,-1.74723,0.222383,-2.91976,295.819,-37.6512,-0.183184,0,-0.769726,0.000341831,0.67591,0.0809886,0.159009,314.412,37.6734,0.000429651,0.035995,24.4434
0.05,0.160627,-0.00662217,-0.0806392,-0.131684,0.970253,-0.576553,-0.131889,-0.194899,-0.490674,0.190752,0.297418,0.551448,-0.0952531,-0.145775,-0.194063,-0.591608,0.236401,0.332611,0.59613,-0.0952531,-0.331548,-0.0300276,0.0417146,-0.0545656,-0.246378,-0.114169,2.14986,1.48036,-0.0423305,-0.216161,-0.0754345,2.14435,1.51542,-0.0128213,-0.0314046,0.0382655,-0.0622537,0.021881,0.018637,0.0699262,0.0958594,0.147743,-0.0714391,-0.119384,-0.260968,1.72006e-06,0.104187,-0.0366614,0.127923,-0.0371131,-0.113418,-0.144196,1.70239e-06,-0.13446,0.0219401,-0.000219189,0.181185,-0.123885,0.114987,-0.0442495,0.0882301,0.198673,-0.0982419,0.140705,-0.0381334,-0.07607,-8.59859,3.88153,1.62384,0.171761,22.9763,-0.341603,7.15637,0.764997,1.58488,-8.32186,-11.7672,0.303793,-1.67033e-05,3.93001,-4.37417,0.531398,-11.6142,-11.9829,-4.43799,-3.63476e-05,5.4915,0.0315832,-0.138219,1.84492,-1.33873,-0.702012,2.73525,-0.0733596,1.96972,-0.863457,-0.526132,2.77472,-0.0678179,-1.32217,-1.05918,-0.136666,-0.501325,0.0632119,0.100595,2.03044,2.93831,8.76236,-1.40544,-2.05404,-12.3607,-2.08024e-08,2.45204,-1.25788,2.20368,0.161042,-0.921117,-3.41894,-1.68048e-08,-1.41126,0.595091,0.398056,2.91278,-2.50838,1.72395,-0.563873,-1.39718,3.39713,-2.13056,1.40654,-0.0289593,2.21149,0,0,1,1,-0.201429,0,-0.373185,0.0150581,-1.75266,0.222585,-2.55199,297.033,-37.7228,-0.183836,0,-0.769739,0.00109858,0.690995,0.0827476,0.499578,314.23,37.6295,0.000426579,0.0359418,24.8937
0.06,0.160366,-0.00704213,-0.0802702,-0.132356,0.970478,-0.576357,-0.130986,-0.193647,-0.48832,0.189897,0.296018,0.547602,-0.0952531,-0.144488,-0.194556,-0.590108,0.236046,0.331384,0.594346,-0.0952531,-0.333034,-0.0297487,0.0417522,-0.0524625,-0.247868,-0.112847,2.14936,1.48111,-0.0400041,-0.217356,-0.0738868,2.14396,1.51488,-0.026043,-0.0419965,0.0368988,-0.067267,0.0225131,0.0196429,0.0902307,0.125242,0.235366,-0.0854935,-0.139925,-0.384575,1.71985e-06,0.128707,-0.0492402,0.14996,-0.0355027,-0.122629,-0.178386,1.70223e-06,-0.148573,0.027891,0.00376137,0.210312,-0.148969,0.132227,-0.0498882,0.0742584,0.232644,-0.119548,0.154771,-0.038423,-0.0539551,-9.74225,4.09851,1.60873,0.26497,23.0223,-0.332102,7.03175,0.655471,1.61327,-8.34759,-11.547,0.304382,-1.66805e-05,3.62879,-4.37623,0.581453,-11.4951,-11.7891,-4.34053,-3.64116e-05,5.09307,0.0472878,-0.144378,1.90431,-1.33541,-0.721281,2.73703,-0.0741162,2.01484,-0.853464,-0.529221,2.77145,-0.0683913,-2.28892,-0.762372,-0.305836,-0.53295,-0.00519307,0.108452,3.74027,2.47228,9.48579,-0.321499,-1.75436,-13.3433,-2.73118e-08,3.83763,-1.19217,2.33966,0.829424,-0.796755,-4.07937,-2.33608e-08,-0.518724,0.310075,0.474534,3.05786,-2.18782,1.35789,-0.61143,-1.29506,3.49616,-2.0452,1.36585,-0.121089,1.86235,0,0,1,1,-0.202264,0,-0.37349,0.0125691,-1.75455,0.222241,-2.13551,298.102,-37.7592,-0.184568,0,-0.76972,0.00201396,0.709727,0.0849319,0.890391,313.776,37.5491,0.000423144,0.0360307,25.3871
0.07,0.159877,-0.00753833,-0.0799318,-0.133082,0.970703,-0.576149,-0.12971,-0.192147,-0.485018,0.18901,0.294444,0.542422,-0.095253,-0.142818,-0.195167,-0.588375,0.235774,0.330079,0.592154,-0.0952531,-0.334572,-0.0294387,0.0418373,-0.0500536,-0.249576,-0.111389,2.1488,1.48172,-0.037328,-0.218756,-0.0722025,2.14357,1.51452,-0.0489322,-0.0496202,0.0338404,-0.0725965,0.0224612,0.0207274,0.127633,0.149965,0.330224,-0.0887085,-0.157468,-0.518007,1.71957e-06,0.167083,-0.0611618,0.173356,-0.0272085,-0.130597,-0.219179,1.70199e-06,-0.15376,0.0309917,0.00850671,0.240891,-0.170847,0.145806,-0.0560025,0.0613077,0.267606,-0.14,0.168429,-0.0396339,-0.0353316,-10.7225,4.31153,1.69911,0.377199,23.0504,-0.334637,7.03049,0.490595,1.62933,-8.377,-11.2943,0.316651,-1.66112e-05,3.25942,-4.40209,0.645756,-11.3547,-11.556,-4.23672,-3.64717e-05,4.7819,0.039646,-0.121685,1.97487,-1.3197,-0.739471,2.73895,-0.0747468,2.05595,-0.836495,-0.532675,2.76854,-0.0695151,-3.5062,-0.29518,-0.402968,-0.570237,-0.106051,0.106447,6.07704,1.64475,9.9474,1.53631,-1.19832,-14.2488,-3.33283e-08,5.63243,-0.998904,2.81562,1.6989,-0.64873,-5.24051,-2.93958e-08,0.672341,-0.120744,0.449553,3.21445,-1.69568,0.896861,-0.689939,-1.00432,3.55753,-1.9054,1.26436,-0.201083,1.16789,0,0,1,1,-0.2032,0,-0.373828,0.0097757,-1.7511,0.221131,-1.66887,298.943,-37.7507,-0.185377,0,-0.769664,0.00311472,0.73097,0.0873984,1.33357,312.965,37.4197,0.000418773,0.0360372,25.8461
0.08,0.159037,-0.00806405,-0.0796337,-0.133865,0.970917,-0.575931,-0.127826,-0.190483,-0.480721,0.188277,0.292749,0.535817,-0.095253,-0.140583,-0.195879,-0.58636,0.235672,0.328708,0.589438,-0.0952531,-0.336042,-0.0291409,0.0419673,-0.0473232,-0.251454,-0.109841,2.14817,1.48223,-0.0342962,-0.220347,-0.0703918,2.14315,1.51429,-0.0839942,-0.052572,0.0298108,-0.0782988,0.0214007,0.0217919,0.188404,0.166413,0.429698,-0.0733454,-0.169452,-0.660495,1.71924e-06,0.223408,-0.0711509,0.201512,-0.0102195,-0.137084,-0.271584,1.7017e-06,-0.147037,0.0297843,0.0130022,0.273035,-0.187804,0.154774,-0.0629019,0.0512645,0.303181,-0.159054,0.181073,-0.0416447,-0.0236527,-11.3998,4.46278,1.93589,0.505421,23.056,-0.348884,7.20026,0.255409,1.62821,-8.42132,-11.0055,0.340524,-1.64726e-05,2.81651,-4.42274,0.728723,-11.1873,-11.2825,-4.12711,-3.65231e-05,4.61088,0.00647307,-0.0559217,2.0491,-1.29172,-0.751452,2.74282,-0.0751639,2.08756,-0.81454,-0.538787,2.76611,-0.0711655,-4.91682,0.358015,-0.392556,-0.61391,-0.238328,0.0881811,9.05613,0.394259,10.0429,4.33672,-0.344182,-15.0103,-3.88495e-08,7.78821,-0.607726,3.8532,2.73426,-0.48398,-7.15133,-3.49143e-08,2.11079,-0.701562,0.295412,3.3537,-1.09685,0.441374,-0.748906,-0.579498,3.57339,-1.70197,1.06256,-0.257271,0.188171,0,0,1,1,-0.204238,0,-0.374199,0.00669322,-1.74048,0.219046,-1.15163,299.464,-37.6888,-0.18626,0,-0.769569,0.00442099,0.753342,0.089974,1.82924,311.705,37.228,0.000412931,0.0358861,26.1835
0.09,0.157705,-0.00855397,-0.0793748,-0.13471,0.971107,-0.575705,-0.125036,-0.18878,-0.47542,0.187977,0.29102,0.527711,-0.095253,-0.137571,-0.196651,-0.583959,0.235843,0.327288,0.586007,-0.0952531,-0.337301,-0.0289132,0.0421269,-0.0442575,-0.253442,-0.108249,2.14747,1.48269,-0.030907,-0.222108,-0.0684748,2.14271,1.51407,-0.133162,-0.0489918,0.0258852,-0.0844379,0.0190174,0.0226737,0.278965,0.170355,0.530127,-0.0299782,-0.172893,-0.810598,1.71885e-06,0.30129,-0.0772281,0.240044,0.017123,-0.141924,-0.343098,1.70135e-06,-0.125929,0.0227687,0.0159564,0.306572,-0.198772,0.159188,-0.070391,0.0454695,0.338915,-0.176073,0.191698,-0.0442174,-0.021771,-11.6682,4.50586,2.30779,0.649166,23.0378,-0.363489,7.56526,-0.0704714,1.60494,-8.4963,-10.6764,0.375519,-1.62521e-05,2.31253,-4.40157,0.833205,-10.9883,-10.9692,-4.01239,-3.65458e-05,4.59821,-0.0168888,0.0461256,2.11669,-1.25817,-0.754624,2.74906,-0.0752742,2.10664,-0.789441,-0.548333,2.76492,-0.0732121,-6.41572,1.18606,-0.275962,-0.666657,-0.397118,0.047149,12.6176,-1.31099,9.68326,8.1826,0.822442,-15.5218,-4.38738e-08,10.2008,0.0407702,5.6134,3.90867,-0.303584,-10.0015,-3.99214e-08,3.67784,-1.40595,0.00625266,3.46711,-0.527598,0.114117,-0.730451,-0.0871676,3.54391,-1.42631,0.73758,-0.259324,-0.970599,0,0,1,1,-0.205379,0,-0.374603,0.00336145,-1.721,0.21582,-0.585114,299.568,-37.5669,-0.187211,0,-0.769427,0.00594018,0.775296,0.092466,2.37441,309.902,36.9606,0.00040581,0.0357847,26.3262
