Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
20,0.0215088,0.0310211,0.0112087,0.0137655,0.00584307,0.00630645,0.00308615,0.010026,0.00992334,0.0168314,0.0292775,0.0255103,0.00872057,0.00456138,0.00444285,0.0156656,0.0175466,0.00996289,0.0158244,0.00696857,0.00545984,0.0051108,0.0167774,0.00514996,0.0173332,0.0104751,0.00351951,0.00344066,0.00909051,0.0181202,0.0205211,0.0217943,0.00967194,0.0104688,0.0132845,0.0140138,0.0135106,0.0156865,0.00698266,0.00514374,0.0129163,0.00434492
21,0.0214234,0.0308293,0.0120109,0.013492,0.00588006,0.00608328,0.00343721,0.0101052,0.00984715,0.0172346,0.0277434,0.0244333,0.0053129,0.00363837,0.00430134,0.0167456,0.0187927,0.0115366,0.0176314,0.00844085,0.00429579,0.00565305,0.0162953,0.00528179,0.017412,0.0102321,0.00349929,0.00341558,0.00871859,0.0175302,0.0204124,0.0214081,0.0107282,0.010714,0.0134629,0.0140573,0.013072,0.015405,0.00764829,0.00530149,0.0144921,0.00497686
22,0.0214152,0.0305894,0.0127254,0.0133128,0.00601883,0.00621052,0.00376816,0.0100442,0.00987141,0.0175656,0.0269025,0.0242094,0.00310106,0.00297798,0.00435102,0.0177428,0.0200783,0.0131038,0.0200166,0.00949895,0.00336249,0.00599551,0.0157916,0.00525468,0.0172855,0.0102726,0.00365143,0.00333878,0.0083933,0.0168665,0.0202045,0.0209567,0.0115336,0.010812,0.0134614,0.0137356,0.0128641,0.0150165,0.00870616,0.00541842,0.0154466,0.00565672
23,0.0214351,0.0302901,0.0133327,0.0133542,0.0062639,0.00649726,0.00405875,0.00996935,0.00998176,0.0177539,0.0264008,0.0255629,0.00189317,0.00303407,0.00442561,0.0185734,0.0212548,0.0144051,0.0221956,0.0103026,0.00293508,0.00624169,0.0153992,0.00512339,0.016894,0.0104323,0.00383222,0.00334058,0.00792971,0.016231,0.0199602,0.0207991,0.012165,0.0107649,0.013264,0.0132698,0.0131086,0.0146042,0.00989823,0.00556846,0.0157294,0.00599259
24,0.0214292,0.0299571,0.0138531,0.0138717,0.00678623,0.0067798,0.00430557,0.00992834,0.0101167,0.0177495,0.0259025,0.02767,0.00117875,0.00355875,0.00437009,0.0191593,0.0220731,0.0152015,0.0235041,0.0110243,0.00292016,0.00649071,0.015224,0.00496643,0.0163762,0.0105254,0.00404547,0.00349707,0.00723011,0.0156776,0.0197519,0.0208699,0.0127888,0.0106754,0.0129589,0.0128986,0.013819,0.0143245,0.0111311,0.00583904,0.0154688,0.00591729
25,0.0213706,0.02961,0.0143389,0.0149325,0.00771307,0.00695903,0.00451953,0.00991956,0.0101963,0.017591,0.0252947,0.0289206,0.00132651,0.00405612,0.00419015,0.0194084,0.0222356,0.0152913,0.0235868,0.0117818,0.00316929,0.00680677,0.0152616,0.00482245,0.0159667,0.0104236,0.00446593,0.00384047,0.00639313,0.0152387,0.0196629,0.0208258,0.0135222,0.0106375,0.0127073,0.0126455,0.0147639,0.014338,0.0124761,0.00629971,0.0149182,0.0057904
26,0.0212589,0.0292106,0.014856,0.0162308,0.00887082,0.00701405,0.00470161,0.00993008,0.0101724,0.0173888,0.0247131,0.0285971,0.0021712,0.00434993,0.00403487,0.0192361,0.0214955,0.0145688,0.0223846,0.012632,0.00356549,0.00720218,0.0154001,0.00469039,0.0158317,0.0101065,0.00514466,0.0043306,0.00561813,0.0149651,0.0197491,0.0204642,0.0143946,0.0106617,0.0126261,0.012399,0.0156451,0.0147071,0.0138763,0.00696002,0.0143517,0.00604577
27,0.0211132,0.028684,0.0154503,0.0172811,0.00989888,0.00699099,0.00483144,0.00995878,0.0100528,0.0172361,0.0245968,0.0274282,0.00308754,0.00450881,0.00405779,0.0185894,0.0197752,0.0131065,0.0201296,0.0135771,0.00401675,0.00763705,0.0155356,0.0046167,0.0159463,0.00961436,0.00582951,0.0048659,0.0049938,0.0149115,0.0199489,0.0199194,0.0153002,0.010684,0.012684,0.0120754,0.0162705,0.0153525,0.0150337,0.00776215,0.013973,0.00671677
28,0.0209715,0.0280211,0.0161072,0.017989,0.0104301,0.00695623,0.00488458,0.0100227,0.00988374,0.0171697,0.0255097,0.0265843,0.0040591,0.00471154,0.00430641,0.0174476,0.0172483,0.0111844,0.0174111,0.0145578,0.00449324,0.00804951,0.0156611,0.00472622,0.0161098,0.00898758,0.00630768,0.00542278,0.00443124,0.0150773,0.0200608,0.0194709,0.0160181,0.0106145,0.0127226,0.0116633,0.0166503,0.0160852,0.0157088,0.00862584,0.0138733,0.0075032
29,0.0208876,0.0273183,0.0167435,0.0188174,0.0103026,0.00696282,0.00486101,0.0101233,0.00969919,0.017219,0.0275463,0.0265105,0.00513054,0.00515909,0.00478812,0.015813,0.0142913,0.00918765,0.0151256,0.015465,0.00500365,0.00838997,0.0158329,0.00507962,0.0161062,0.00826725,0.00665689,0.00608564,0.00378167,0.0153757,0.019871,0.0192617,0.0163619,0.0103786,0.012566,0.0112223,0.016933,0.0166845,0.0158464,0.00951891,0.0140212,0.00821344
30,0.0209133,0.0267076,0.0172466,0.0197763,0.00970016,0.00703192,0.00479927,0.0102025,0.00947909,0.0174345,0.0300327,0.0268129,0.00613328,0.00597365,0.00557531,0.0137569,0.0113335,0.00742405,0.014014,0.0161819,0.00553923,0.00863923,0.0160652,0.00551207,0.0158972,0.00752448,0.00709946,0.00693205,0.00306594,0.0156744,0.0193116,0.0192474,0.0163045,0.00995077,0.0121198,0.0108632,0.0172428,0.0169847,0.0155444,0.0104698,0.0142863,0.00889785
31,0.0210589,0.0262559,0.0175458,0.0201768,0.00908084,0.00714356,0.0047452,0.0101708,0.00916671,0.0178155,0.031979,0.0269788,0.00686961,0.00707319,0.0066837,0.0115124,0.00881573,0.0060104,0.0140842,0.0166305,0.0060543,0.00880201,0.0163117,0.00573989,0.0156728,0.00685875,0.00760803,0.00789863,0.00244317,0.015887,0.0185173,0.019365,0.015929,0.00938468,0.0114224,0.0106169,0.0176189,0.016912,0.015079,0.0114605,0.0145032,0.00963717
32,0.0213356,0.0259295,0.0176492,0.0199312,0.00893952,0.00728697,0.00475661,0.00996697,0.00867733,0.0183209,0.032844,0.0269561,0.00730637,0.00815156,0.00782719,0.00948657,0.00734524,0.00497898,0.0148236,0.0167943,0.00654309,0.00890368,0.0165492,0.00563484,0.0155448,0.00633643,0.00782185,0.00877188,0.00198926,0.0159626,0.0177489,0.0196945,0.0152561,0.00876944,0.0105597,0.0103813,0.0180953,0.0164732,0.0148002,0.0124147,0.0145359,0.0103865
33,0.0217556,0.0256829,0.0176047,0.0196348,0.00912264,0.00747202,0.00488157,0.00961329,0.0080416,0.0188814,0.0328669,0.0270547,0.00759681,0.00891259,0.00860445,0.00807186,0.00740453,0.00433443,0.0158772,0.0167025,0.00705407,0.00898938,0.0167837,0.00536329,0.0153102,0.00596516,0.00747108,0.00926922,0.00184753,0.0158742,0.0172038,0.0203559,0.014301,0.00821818,0.00954551,0.0100147,0.0187145,0.0157704,0.0150134,0.0132089,0.0143427,0.0110136
34,0.0223056,0.0255069,0.0174691,0.019571,0.00923946,0.00772227,0.00515017,0.00917975,0.00743552,0.019442,0.0328724,0.0274155,0.00795152,0.0092428,0.00897242,0.00735031,0.00847789,0.00394393,0.0168114,0.0164151,0.00763423,0.00909712,0.017023,0.00523166,0.014577,0.00573644,0.00673036,0.0092473,0.00206553,0.0156215,0.0170046,0.0212162,0.0131858,0.00778968,0.00835575,0.00947628,0.0194014,0.0149496,0.015687,0.0137236,0.0139769,0.0114243
35,0.0229217,0.025408,0.0172947,0.0195633,0.0097971,0.00804231,0.00555633,0.00874286,0.00704247,0.0199692,0.0334655,0.0277693,0.00849182,0.00921909,0.0093338,0.00712713,0.00961091,0.00379313,0.0167783,0.0159975,0.00824561,0.00922807,0.0172713,0.00539388,0.0131522,0.00567068,0.00604645,0.00883152,0.00244904,0.0152615,0.0171701,0.0218628,0.0120789,0.0073684,0.00704818,0.00883398,0.0198656,0.0141119,0.0163959,0.0139584,0.013534,0.0116275
36,0.0234909,0.0253689,0.0171278,0.019298,0.0118521,0.00840041,0.00603546,0.00833458,0.0069102,0.020414,0.0343567,0.0277848,0.00921461,0.00896194,0.0101292,0.00722296,0.0103785,0.00420287,0.015034,0.0155019,0.00876606,0.00934396,0.0175454,0.0057599,0.0113259,0.00577316,0.00564976,0.00832292,0.00287088,0.0149251,0.0176135,0.0220447,0.0110238,0.00675103,0.00580382,0.00816999,0.0197231,0.0132554,0.0166594,0.0140582,0.0130983,0.0116807
37,0.0239325,0.0253613,0.0169616,0.0186389,0.015167,0.00874407,0.00649831,0.00792946,0.00694342,0.0207251,0.0343656,0.0275114,0.00997916,0.0085114,0.0111555,0.00744328,0.0107577,0.0053419,0.011928,0.0149454,0.00909215,0.00940277,0.0178691,0.00615626,0.00968812,0.00598707,0.00534213,0.00798653,0.00324622,0.0147594,0.0182876,0.0220082,0.00986954,0.00582917,0.00476154,0.00755549,0.018687,0.0123013,0.0163443,0.014126,0.0127094,0.0115987
38,0.0242301,0.0253234,0.0168261,0.0177555,0.0178587,0.00902687,0.00690862,0.00753675,0.00707815,0.0209236,0.0324096,0.0272516,0.0104559,0.00783692,0.0111728,0.00739347,0.0106212,0.00692319,0.00899942,0.0143892,0.00928576,0.00942937,0.0183033,0.00643407,0.00868397,0.00617871,0.00485557,0.00795536,0.00361378,0.0148843,0.019436,0.0221395,0.00841856,0.00476081,0.00403908,0.00710003,0.0166812,0.0111731,0.0155559,0.0141201,0.0123889,0.0113259
39,0.0244453,0.0252526,0.0167153,0.0168214,0.0181229,0.00920517,0.00727485,0.00722337,0.00730972,0.0210843,0.0286644,0.027022,0.010309,0.00701225,0.00887904,0.00669927,0.00967806,0.0082144,0.00803441,0.0138409,0.00946971,0.00946617,0.0188263,0.00648047,0.00832482,0.00626185,0.00418137,0.00810506,0.00422099,0.015364,0.0211777,0.0224678,0.00672433,0.00375206,0.00358224,0.00680152,0.0138485,0.00989068,0.0144857,0.0138146,0.0120905,0.0107205
40,0.0247168,0.0251975,0.0167263,0.0158024,0.0163751,0.0093052,0.00771574,0.00700151,0.00762644,0.0213863,0.0250494,0.0264292,0.00958604,0.00642208,0.00458472,0.00558496,0.00808822,0.00875817,0.00915336,0.013339,0.00983441,0.0096389,0.0194041,0.00631987,0.00838709,0.00622045,0.00348593,0.00817968,0.00526814,0.0161426,0.0232315,0.0226536,0.005134,0.00297256,0.00334748,0.00640611,0.0105362,0.00852786,0.0133043,0.0131272,0.0118018,0.00976121
41,0.0251951,0.0252503,0.0170741,0.0145993,0.0146992,0.00944223,0.00837907,0.00682263,0.00800364,0.0219937,0.023389,0.025293,0.00900219,0.00648966,0.00116876,0.00485971,0.0070888,0.00924212,0.0102832,0.0130796,0.0105689,0.0101465,0.0200253,0.00619464,0.00862593,0.00615449,0.00286576,0.00795774,0.00675598,0.0170718,0.0250284,0.0224084,0.00415632,0.00262539,0.00327092,0.00568268,0.00727563,0.00723739,0.0122162,0.0123958,0.011663,0.00876839
42,0.0259067,0.0254512,0.0179682,0.0132727,0.0139523,0.0097575,0.00928687,0.00662253,0.00847641,0.0228835,0.0238141,0.0241451,0.00926346,0.00677249,0.00364935,0.00511025,0.00816358,0.0108077,0.0097269,0.0134707,0.0118057,0.0111248,0.0207035,0.00635221,0.00883029,0.00631808,0.00255567,0.0073557,0.00858268,0.0180329,0.0262887,0.021958,0.00399795,0.00287435,0.00331039,0.0048817,0.00476751,0.00625666,0.011341,0.0120973,0.011858,0.00825054
43,0.0267391,0.025738,0.0193701,0.0121101,0.0138763,0.0103465,0.0102979,0.00630655,0.00908784,0.0238498,0.0253845,0.0238142,0.00999568,0.00684346,0.00539472,0.00648323,0.0110896,0.0136821,0.00761817,0.0146722,0.0135593,0.0124787,0.0213863,0.00665998,0.00881637,0.00699424,0.00312968,0.0064519,0.0104276,0.0189283,0.0270768,0.0218716,0.00424903,0.00335935,0.00339801,0.00473746,0.00356595,0.00563085,0.0106827,0.012237,0.0122507,0.00827631
44,0.0274172,0.0259684,0.0209455,0.0114941,0.0144445,0.0111571,0.011138,0.00585074,0.00974688,0.024546,0.0270386,0.0245892,0.0106348,0.00723761,0.00674282,0.00841197,0.0144497,0.0168446,0.00553708,0.0160815,0.0155106,0.0137647,0.0219181,0.00664321,0.00855315,0.00822571,0.00419878,0.00538485,0.0118958,0.0196656,0.0275399,0.0224948,0.00461007,0.00369125,0.00345205,0.00540885,0.00327819,0.00507691,0.0101902,0.0124625,0.0124287,0.00837005
45,0.0276976,0.0260327,0.0223198,0.01167,0.015337,0.0120357,0.0115181,0.00532752,0.0102667,0.0246737,0.0281511,0.0258803,0.0112332,0.00832017,0.00825385,0.0101322,0.0167238,0.0190217,0.00491504,0.0168701,0.0170111,0.0144581,0.0221873,0.00598692,0.00816173,0.00974626,0.00474803,0.00422192,0.0127664,0.0201925,0.02774,0.02363,0.00509833,0.00379427,0.00345912,0.00618794,0.00317087,0.00427444,0.00981136,0.012606,0.0122402,0.00824873
46,0.0276001,0.025984,0.0233012,0.0125015,0.0161411,0.0128407,0.0112985,0.00479061,0.010528,0.0241861,0.028704,0.0266924,0.0120721,0.00969958,0.00982863,0.0115509,0.0173909,0.0199169,0.00544698,0.0168074,0.017458,0.0143643,0.0222185,0.00492718,0.00778429,0.0111569,0.00449616,0.00296357,0.0130879,0.0205084,0.0276456,0.024592,0.00568105,0.00377389,0.00348372,0.00658538,0.00346759,0.0031604,0.00956889,0.0126797,0.0119356,0.00803814
47,0.0273571,0.0259686,0.0239084,0.0133711,0.0166081,0.0134579,0.0106642,0.00423994,0.0105317,0.0233125,0.0289765,0.0266135,0.0130126,0.0107602,0.0111311,0.0128832,0.0171892,0.0201472,0.00615169,0.0162352,0.0167644,0.0137152,0.0221156,0.00413526,0.00749613,0.0121105,0.0040498,0.0017874,0.0131006,0.02062,0.0272412,0.0248921,0.00610252,0.00368832,0.00354217,0.00662465,0.004487,0.00203478,0.00955495,0.012678,0.0117752,0.00791923
48,0.0272028,0.0260674,0.0242701,0.0135481,0.0166292,0.0137504,0.0100177,0.00374171,0.010337,0.0223838,0.0291274,0.0262145,0.0134598,0.0110568,0.0119655,0.0140586,0.0170225,0.0202767,0.00659919,0.01545,0.0154434,0.012885,0.0219558,0.00410797,0.00727842,0.0124241,0.00395076,0.00106825,0.0130479,0.0205065,0.0266224,0.0247255,0.00618975,0.00348574,0.00350013,0.00661133,0.00583101,0.00179613,0.00978462,0.0125708,0.0117581,0.0079031
49,0.0272046,0.0262404,0.0244974,0.0127924,0.016277,0.0135601,0.00959397,0.0034701,0.0100091,0.0215994,0.0290942,0.0263067,0.012947,0.0105676,0.0124131,0.0148599,0.0170956,0.0203212,0.00667635,0.0144155,0.0141885,0.012068,0.0217413,0.00490611,0.00703905,0.0120829,0.0041546,0.000950121,0.0130255,0.0201523,0.0259812,0.024602,0.00603454,0.00311808,0.00321176,0.00684788,0.00705564,0.00251678,0.0100813,0.0124299,0.0117596,0.00794042
50,0.027226,0.0263875,0.024587,0.0115211,0.0156828,0.0127925,0.00926324,0.00363982,0.00960165,0.0209301,0.0287891,0.0269425,0.0116783,0.00959954,0.012586,0.0152716,0.0172069,0.0200592,0.00646414,0.0130225,0.0133342,0.0112261,0.0214106,0.00615439,0.00671348,0.0111998,0.00452513,0.00172685,0.0129415,0.0195733,0.0255119,0.0248098,0.00577806,0.00264156,0.00265785,0.00743353,0.007996,0.00316567,0.0102046,0.0124509,0.0117594,0.00805166
51,0.0270773,0.0264391,0.0244309,0.0103683,0.0149127,0.0115357,0.00870068,0.0042564,0.00916838,0.0202331,0.0282591,0.0273173,0.0104463,0.00845971,0.0123303,0.0155047,0.017284,0.01945,0.00627744,0.0113652,0.0125928,0.0102546,0.0209047,0.00717875,0.00640097,0.00998224,0.0046185,0.00305912,0.0126101,0.0187985,0.025325,0.0252702,0.00538918,0.00229897,0.00193034,0.00821216,0.00865362,0.00341045,0.0100647,0.0127837,0.0118849,0.00829868
52,0.0267262,0.0263971,0.0239366,0.00965276,0.0139888,0.010103,0.00772993,0.00496847,0.00879094,0.0194319,0.0276257,0.0266557,0.00977216,0.0072989,0.0113347,0.0158287,0.0174319,0.0186551,0.00654163,0.00972374,0.0114341,0.00915336,0.0202444,0.00773918,0.00632805,0.0087113,0.00398868,0.00437741,0.0119567,0.0178612,0.0253523,0.0257476,0.00476716,0.00243055,0.00120085,0.00885491,0.00903018,0.00330238,0.00980111,0.0133927,0.0122029,0.00865767
