Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
17,0.0252275,0.0254421,0.0161076,0.0089614,0.0114351,0.00629528,0.00593464,0.013523,0.0103186,0.0146654,0.0341522,0.0272336,0.0153941,0.0164688,0.0144801,0.0158224,0.0180957,0.00851861,0.00909439,0.00781979,0.0060121,0.00193118,0.021275,0.00532131,0.0164134,0.0129352,0.00503545,0.0055505,0.0177734,0.0215395,0.0408337,0.021571,0.00871212,0.00662146,0.00718268,0.011163,0.0118066,0.0149184,0.00651129,0.00606778,0.0162712,0.00814208
18,0.0247482,0.0251368,0.0168253,0.0110428,0.0111214,0.00551058,0.00617879,0.0142272,0.0108643,0.0142228,0.0341949,0.0282789,0.0141564,0.0152965,0.0139377,0.0146883,0.0172497,0.00816038,0.00920663,0.00964596,0.00552518,0.0017421,0.0212233,0.00525431,0.0164837,0.0124847,0.00459621,0.00555463,0.0168869,0.021172,0.040827,0.0218059,0.0098247,0.00636591,0.00745726,0.0119594,0.0127062,0.0146687,0.00609921,0.00615518,0.0176279,0.00832253
19,0.0242645,0.0247049,0.0175493,0.0123013,0.0108735,0.00516669,0.00613991,0.014378,0.011595,0.0136922,0.0334408,0.0281562,0.0127853,0.0137914,0.0126464,0.0134162,0.0159296,0.0075772,0.00977861,0.011199,0.00546089,0.00188651,0.021208,0.00538597,0.0166437,0.0119994,0.00438868,0.00543109,0.0161588,0.021151,0.0408019,0.0216404,0.0111573,0.0067905,0.00850168,0.0126534,0.0138645,0.0144873,0.00693145,0.00640355,0.0186708,0.00874157
20,0.0237416,0.024195,0.0182866,0.0124155,0.0108531,0.00505049,0.00583295,0.0141705,0.0123676,0.0131395,0.0318505,0.0265211,0.0113226,0.0119868,0.0109582,0.0121695,0.0143045,0.00680987,0.0107554,0.0126159,0.00581236,0.00275967,0.0211051,0.00563217,0.0169926,0.0115548,0.00420902,0.0051812,0.0155394,0.0211797,0.0409268,0.0210178,0.0123499,0.00761827,0.00999664,0.0130623,0.0152416,0.0145482,0.00838704,0.00660708,0.019091,0.00901273
21,0.023201,0.0236691,0.0190265,0.0120098,0.0110361,0.00497848,0.0054835,0.0137818,0.0130873,0.0126027,0.0296871,0.0242565,0.00967602,0.0100263,0.00915447,0.0110465,0.012496,0.00602654,0.0118613,0.0140321,0.00651311,0.00420916,0.0209388,0.00570714,0.0175482,0.0112473,0.00391746,0.0048489,0.0149435,0.0210071,0.0414061,0.0202464,0.0132374,0.00861816,0.011948,0.0132806,0.0166188,0.0149845,0.00978252,0.00665971,0.0189071,0.0089034
22,0.0226927,0.0231664,0.0197322,0.0119082,0.0112938,0.00490028,0.00533869,0.0133732,0.0137171,0.0121454,0.0274703,0.0226499,0.00777223,0.00800539,0.00724136,0.00999066,0.0105389,0.0056386,0.0126929,0.0154767,0.0073581,0.00579727,0.0207804,0.00555424,0.0181444,0.0110693,0.00356797,0.00451397,0.0143427,0.0205594,0.0422799,0.0196189,0.0138413,0.00974656,0.0144025,0.0134495,0.0177611,0.0157585,0.0105591,0.00653977,0.0183394,0.00838076
23,0.0222644,0.0226976,0.0203443,0.0123156,0.0115508,0.00479682,0.00549351,0.0130724,0.0142267,0.0118845,0.0258588,0.0222504,0.00578629,0.00588837,0.00516695,0.00879697,0.00848489,0.00572275,0.0129108,0.0168642,0.00812506,0.00717738,0.0206471,0.00545635,0.0185989,0.0109306,0.00324817,0.00428116,0.0137641,0.0199178,0.0432613,0.0192347,0.014186,0.0109734,0.0168998,0.0136419,0.0185553,0.0166105,0.0105305,0.00631258,0.0176023,0.00757729
24,0.0219508,0.0222866,0.0208138,0.0127806,0.0116427,0.00463931,0.00587929,0.0129602,0.0145824,0.0119266,0.0255554,0.0226622,0.00444856,0.00360193,0.00302277,0.00727731,0.00651851,0.0057772,0.0124266,0.0180611,0.00869598,0.00820338,0.0205051,0.00584225,0.0187757,0.0107147,0.00298663,0.00424063,0.01324,0.0192245,0.0439878,0.019146,0.0142358,0.0121216,0.0186489,0.0139056,0.0190352,0.0171534,0.0103681,0.00606639,0.0167977,0.0067304
25,0.0217776,0.0219914,0.0211241,0.012849,0.0111561,0.0044013,0.0063852,0.0130607,0.0147955,0.0122572,0.027138,0.0232801,0.004753,0.00144061,0.00118522,0.00556297,0.00501159,0.00552506,0.0115926,0.018947,0.00908354,0.00891649,0.0203482,0.00687468,0.0184179,0.0103329,0.00280798,0.00441512,0.0127782,0.0186107,0.0444487,0.0194731,0.0139302,0.0128977,0.0191685,0.0141287,0.0193647,0.0170672,0.0111351,0.00583399,0.0159734,0.006086
26,0.0217393,0.0218503,0.0212824,0.0126322,0.00977648,0.00409838,0.00696314,0.0133422,0.0149481,0.0127209,0.0305638,0.0239176,0.00603017,0.00183287,0.000593548,0.00420444,0.00432861,0.00511766,0.0112521,0.0194546,0.00938476,0.00946039,0.0202367,0.00803599,0.0173739,0.0097812,0.00259393,0.00474994,0.0123785,0.0181727,0.0449541,0.0203267,0.0132196,0.0130677,0.0185695,0.0140857,0.0197752,0.0163189,0.0126467,0.00562118,0.0152169,0.00574491
27,0.0217618,0.0218435,0.0212987,0.0126111,0.00785039,0.00379417,0.00760609,0.0137419,0.0151328,0.0131019,0.0347425,0.0246465,0.00698602,0.00350699,0.000895864,0.00363184,0.00442911,0.00483849,0.011881,0.0195877,0.00969521,0.00998415,0.0202621,0.008636,0.0162479,0.0091912,0.00232782,0.00516766,0.0120683,0.0179899,0.0457159,0.0215952,0.0121742,0.0126729,0.0173506,0.0137602,0.0204608,0.0152086,0.0141055,0.00548885,0.0146726,0.00563614
28,0.0217291,0.02192,0.0211258,0.0128943,0.00650886,0.00353998,0.00824608,0.0141577,0.0153089,0.013256,0.0378553,0.0253213,0.00701711,0.00450973,0.00102051,0.00346894,0.00487658,0.00467854,0.0127477,0.0193743,0.0100078,0.0105392,0.0204306,0.00860538,0.0159125,0.00878299,0.00221486,0.00558246,0.0118712,0.0180772,0.0463962,0.0228767,0.0110549,0.0119974,0.0159566,0.0134312,0.021506,0.0142042,0.0152666,0.00545869,0.0144275,0.00565552
29,0.0215539,0.0220136,0.0207082,0.0130469,0.00672725,0.00327989,0.00873414,0.0144475,0.0153243,0.0131676,0.0383237,0.0256128,0.00601403,0.00441718,0.00114664,0.00336718,0.0051996,0.00416259,0.0128906,0.0188625,0.0102279,0.011053,0.0206448,0.00846194,0.0159922,0.00873778,0.00226877,0.00584985,0.0118086,0.0183533,0.0461708,0.023681,0.0102576,0.0113118,0.0145759,0.0133726,0.0228595,0.0137085,0.0155267,0.00551889,0.014436,0.00578006
30,0.0212228,0.0220765,0.0200883,0.0127553,0.0084294,0.00292829,0.00891355,0.0144909,0.0150892,0.0129295,0.0359104,0.025413,0.00421759,0.00306975,0.00119597,0.00361253,0.00509348,0.00316373,0.0122802,0.0181333,0.0102451,0.0113667,0.0207755,0.00861204,0.0154456,0.00905855,0.00236083,0.00584525,0.0118859,0.0186559,0.0443681,0.0237733,0.0102044,0.0107417,0.0133153,0.0136143,0.024393,0.0140198,0.0139692,0.00574189,0.0145482,0.00598514
31,0.0208014,0.0221103,0.0194147,0.0121069,0.0110053,0.00255451,0.00869542,0.0142678,0.0146889,0.0126787,0.0320627,0.0249078,0.00231469,0.00147604,0.00169293,0.00440869,0.00474216,0.00289167,0.0118587,0.0172773,0.00998518,0.0113117,0.0207785,0.00891078,0.0142081,0.00952118,0.00247828,0.00561282,0.0120944,0.0188396,0.0412128,0.0233731,0.0110553,0.0102576,0.0123555,0.0139958,0.0259533,0.0152979,0.0111073,0.00616153,0.0146036,0.00617355
32,0.0203895,0.0221609,0.0188378,0.0113433,0.0136306,0.00236604,0.00807949,0.013873,0.014314,0.0125007,0.0290203,0.0243611,0.00220628,0.00335956,0.00279619,0.0054201,0.00489374,0.00383956,0.0120529,0.0163636,0.00943432,0.0108009,0.0207164,0.00887325,0.013187,0.00987716,0.00262201,0.00537095,0.0124114,0.018866,0.038006,0.0229738,0.0124019,0.00969728,0.0118875,0.0143969,0.0273533,0.0173167,0.010052,0.0066632,0.0145149,0.00624236
33,0.0200535,0.0222794,0.0184253,0.0106715,0.0155762,0.00244882,0.00713389,0.0134464,0.0140942,0.0123672,0.0283322,0.0239801,0.00373395,0.00545372,0.00367927,0.00617179,0.00565506,0.00472243,0.0116665,0.0154422,0.0086587,0.00988858,0.0206639,0.00821416,0.0133715,0.0101431,0.00280143,0.00528681,0.0127955,0.0188048,0.0363781,0.0229084,0.0135555,0.00893377,0.0120336,0.0148629,0.0283588,0.0194701,0.0128399,0.00714747,0.0142961,0.00620019
34,0.0198016,0.0224823,0.0181467,0.010205,0.0166964,0.00266786,0.00598586,0.0130944,0.0140016,0.0121985,0.0298219,0.0238402,0.00512901,0.00583014,0.00395603,0.00634181,0.00621458,0.0053715,0.010114,0.0145548,0.00780142,0.00874495,0.020634,0.0072086,0.0151525,0.0104851,0.00303766,0.00530427,0.0131931,0.0187609,0.0369762,0.0230115,0.0140399,0.0079691,0.0128513,0.0154344,0.0287403,0.0211151,0.0169243,0.00757254,0.0140148,0.00615059
35,0.0196193,0.0227379,0.0179397,0.00989809,0.0171404,0.00286023,0.00482595,0.012873,0.0139701,0.0119679,0.0312837,0.0237628,0.00611399,0.00443736,0.00387015,0.00590784,0.00616781,0.00607816,0.00975203,0.0137358,0.00704933,0.00757588,0.0206211,0.00648043,0.01817,0.0109136,0.00335685,0.00526714,0.0135572,0.0188145,0.0391344,0.0225533,0.0137597,0.00694104,0.0143662,0.0159721,0.0283551,0.0218284,0.0206661,0.0079147,0.0137359,0.00617168
36,0.0195559,0.0230052,0.0177774,0.00957529,0.0165883,0.00291928,0.00394798,0.0128081,0.0140368,0.0117314,0.0301181,0.023384,0.00693283,0.00314254,0.00355885,0.00513358,0.00559001,0.00663679,0.0118195,0.0129763,0.00653369,0.00657101,0.0206756,0.006458,0.0216223,0.0112806,0.00376322,0.00504999,0.0138913,0.018997,0.0418195,0.0209929,0.0129163,0.00621747,0.0164173,0.0163499,0.0271998,0.021491,0.0239824,0.00816708,0.0134928,0.00630474
37,0.0198247,0.023301,0.0176474,0.00926354,0.0151654,0.00283277,0.00365109,0.0128614,0.0142408,0.011572,0.0261182,0.0225477,0.00803595,0.00423987,0.00452081,0.00439273,0.00473795,0.00675518,0.0138174,0.0121238,0.00619766,0.00584972,0.0209084,0.00708218,0.0247689,0.0115045,0.00424592,0.0045762,0.0143097,0.0193056,0.0443716,0.0188767,0.011814,0.00647082,0.018641,0.0166808,0.0253982,0.0202228,0.0270033,0.00835025,0.0132947,0.00663463
38,0.0206719,0.0237261,0.0175711,0.00930328,0.0144743,0.00271703,0.00395463,0.0128921,0.0144681,0.0115609,0.0218185,0.0216577,0.00963139,0.00637701,0.00799583,0.00383746,0.00433717,0.0068973,0.0150162,0.0110266,0.00595348,0.00556469,0.0213693,0.00805076,0.0271951,0.0116371,0.00481825,0.00383946,0.0150073,0.0197185,0.0464687,0.0175235,0.0107667,0.00793987,0.0206513,0.0172022,0.0231792,0.0182696,0.0294389,0.00857838,0.0131836,0.00728881
39,0.0220689,0.0244091,0.0176323,0.00952462,0.0151603,0.0028477,0.00447506,0.012681,0.0144734,0.0117472,0.0197599,0.0213001,0.0115749,0.00914578,0.0117945,0.00320492,0.00525864,0.00805,0.0154152,0.00995747,0.00607924,0.00597059,0.0219435,0.00916618,0.0288471,0.0118124,0.00557162,0.00302374,0.0161204,0.0201958,0.0479488,0.017642,0.010096,0.0100034,0.0222095,0.018004,0.0208054,0.0158574,0.0307699,0.00901817,0.0132338,0.00832486
40,0.0235427,0.0253499,0.0179397,0.00901861,0.0158717,0.0034282,0.00469878,0.0120738,0.0140597,0.0121291,0.0201085,0.0215041,0.013618,0.012197,0.0144906,0.00245825,0.0073916,0.0106997,0.014415,0.0096385,0.0070972,0.00705446,0.02241,0.0103017,0.0298965,0.0122146,0.00662771,0.00269671,0.0175858,0.0206636,0.0487875,0.0187433,0.0100823,0.0119967,0.0231923,0.0189591,0.0185488,0.0131149,0.0307468,0.00958593,0.0134159,0.00953956
41,0.02446,0.0263105,0.0184935,0.00736673,0.0159707,0.00426329,0.00430254,0.0111178,0.0132174,0.0126597,0.0216242,0.0218109,0.0154834,0.0146609,0.0160927,0.00215222,0.00973387,0.0142573,0.0126733,0.0101044,0.00875238,0.00826915,0.0226117,0.011198,0.0305447,0.0130177,0.0078912,0.00330945,0.0191357,0.0210063,0.0491086,0.0201412,0.010754,0.0136341,0.023519,0.0198779,0.0167798,0.0102133,0.0295743,0.00993615,0.0134894,0.0105377
42,0.024552,0.0269628,0.0191178,0.00519879,0.0155472,0.00503536,0.00337067,0.0100795,0.0121542,0.0132152,0.0231632,0.0218534,0.0168336,0.0160099,0.0169449,0.00241595,0.0110112,0.0170168,0.0118634,0.0104883,0.0100772,0.00892537,0.0225499,0.0115451,0.0309268,0.0142783,0.00899334,0.00440021,0.0204164,0.0211254,0.0491275,0.0214104,0.0117388,0.0149347,0.0232544,0.020534,0.0159137,0.00768276,0.0277084,0.00987271,0.0131837,0.0110551
43,0.0241037,0.0271418,0.0195782,0.00350506,0.0146281,0.0055568,0.00239665,0.00935572,0.0112103,0.0135285,0.0241721,0.0216846,0.0173457,0.0161666,0.0170489,0.003445,0.0106522,0.0175205,0.0122404,0.0103733,0.0105478,0.00861033,0.0223202,0.0113073,0.0311367,0.0157803,0.0095673,0.00544362,0.0211485,0.0210085,0.0490274,0.02213,0.0125165,0.0160022,0.0227357,0.0205827,0.0160149,0.00660075,0.0255705,0.00950166,0.0124712,0.0111076
44,0.0235996,0.0269687,0.0197063,0.00312236,0.0135085,0.00565954,0.00194207,0.00936163,0.0106942,0.0132733,0.0247243,0.0217556,0.0169438,0.0154126,0.0165098,0.00539003,0.00931763,0.0159374,0.0127466,0.00981645,0.0105139,0.00733587,0.0219769,0.0107908,0.0312547,0.0170131,0.009487,0.00619109,0.0212224,0.0206953,0.0488773,0.0221917,0.0126699,0.0168265,0.0223722,0.0197954,0.0165671,0.00752354,0.0234309,0.00902929,0.0115621,0.0108484
45,0.0233063,0.0267261,0.0194407,0.00398216,0.0126978,0.00523071,0.00188858,0.0102876,0.0107861,0.0123216,0.0250839,0.0223908,0.0159028,0.0142641,0.0157261,0.0073914,0.00831644,0.0138729,0.0126817,0.00852731,0.0104416,0.00550422,0.021507,0.0103112,0.0313222,0.0175384,0.00889462,0.00650565,0.0207252,0.0202208,0.0486987,0.0218719,0.011959,0.0172623,0.0222415,0.0184366,0.016948,0.00939998,0.0214877,0.00854632,0.0106605,0.0103666
46,0.023182,0.0266066,0.0188495,0.0048724,0.0124017,0.00447153,0.00198818,0.011899,0.0114882,0.0108465,0.0253404,0.0232966,0.0145489,0.0131231,0.0148292,0.00879283,0.00824667,0.012834,0.0119248,0.00609558,0.0100035,0.00366751,0.0209058,0.0100135,0.0313078,0.0172479,0.00804274,0.00631609,0.0198868,0.019631,0.0485525,0.0215103,0.0105206,0.0171433,0.0220244,0.0172158,0.0169915,0.011131,0.019984,0.00804339,0.00984297,0.0096672
47,0.0230512,0.0266145,0.0180908,0.00525104,0.0123272,0.00395163,0.00271642,0.0136752,0.0125751,0.00919106,0.0253978,0.0238987,0.0130206,0.012047,0.0134535,0.00963431,0.00883622,0.0130332,0.0107586,0.00285245,0.00859561,0.00223344,0.0201893,0.010001,0.031096,0.0162342,0.00710014,0.00573167,0.0189459,0.018972,0.0484846,0.0216367,0.00903243,0.0163621,0.0213873,0.0166521,0.0169869,0.0121918,0.0191556,0.00754142,0.00913285,0.00879013
48,0.0228268,0.0266658,0.0173202,0.0054226,0.0120212,0.00411016,0.00395041,0.0150171,0.0137223,0.00769936,0.0251283,0.02399,0.0115335,0.010915,0.0114705,0.0102671,0.00999453,0.01383,0.00987561,0.00202222,0.00623129,0.00165582,0.0193542,0.0102528,0.0305387,0.0146612,0.00611425,0.00512253,0.0180363,0.0182616,0.048419,0.0226315,0.00823211,0.0149124,0.0203335,0.0166499,0.0172713,0.012526,0.0190752,0.0071362,0.00854604,0.00787662
49,0.0225839,0.0266998,0.0166348,0.00582407,0.011341,0.00471233,0.00509348,0.0155317,0.0146961,0.00660972,0.0245288,0.0237958,0.010639,0.00972824,0.00963772,0.0110936,0.0115833,0.0145206,0.0100962,0.00471105,0.00357587,0.00238949,0.0183811,0.0106669,0.0294968,0.0128022,0.00507891,0.00489482,0.0171753,0.0175142,0.0481198,0.0239822,0.00821906,0.012912,0.0190823,0.0168743,0.0179332,0.0124979,0.0195773,0.00700145,0.00800939,0.00707922
50,0.0224619,0.0266949,0.0160819,0.00653259,0.0105701,0.00534208,0.00592084,0.0153686,0.0154148,0.0060239,0.0237905,0.0235789,0.0107416,0.00872686,0.00905165,0.012501,0.0130794,0.0146933,0.011624,0.00683769,0.00179129,0.00374528,0.0172955,0.0112977,0.0278344,0.0110652,0.00399452,0.0050753,0.0163344,0.0167683,0.0472645,0.0246243,0.00859197,0.0105719,0.0176914,0.017169,0.0188361,0.012687,0.0203149,0.0073684,0.00738102,0.00645468
51,0.0225254,0.0266504,0.0156623,0.00747127,0.0101434,0.00584171,0.00654939,0.0150578,0.0159115,0.00590834,0.023112,0.0234056,0.0115531,0.00824176,0.0100158,0.0143411,0.0141233,0.0143524,0.014116,0.00822586,0.00239252,0.0052396,0.0162045,0.012193,0.0254065,0.00979504,0.00291563,0.00536773,0.0155044,0.0160371,0.0455479,0.0240608,0.00875049,0.00811107,0.0159221,0.0176352,0.0197986,0.0134484,0.0208136,0.00832205,0.00667051,0.00600759
52,0.0227248,0.0265533,0.0153412,0.00849747,0.0103214,0.00623324,0.00714838,0.0149449,0.0162725,0.00608901,0.0224735,0.0232496,0.0124399,0.00835822,0.0116921,0.0158658,0.0148063,0.0137086,0.0172485,0.00920449,0.0038168,0.0067232,0.0152554,0.013182,0.0220898,0.00907217,0.00198428,0.00552938,0.0147305,0.0152607,0.042802,0.0228615,0.00850215,0.00572649,0.0134842,0.0183706,0.0206993,0.0146727,0.0204786,0.00964714,0.00618463,0.00576294
