Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0184431,0.0308188,0.0264648,0.0104985,0.0110987,0,0.0259281,0.0263663,0.0166271,0.0244186,0.0226392,0.0165045,0,0,0.0251464,0.0124021,0.0108194,0.0171645,0.0200517,0.0160274,0.0215107,0.0166674,0.0128058,0.0106265,0.0163981,0.0136268,0,0.0296771,0.0301265,0.0269717,0.0249417,0,0,0.0140589,0.0158562,0.0287076,0.0300504,0.0111316,0.0156246,0.02846,0.023162,0.00927975,0.011601,0.008621,0.0107441,0.0139022,0.0115067,0.0123537,0.0148865,0.011909,0.0154994
0,0.00170422,0.0358393,0.0328745,0.0366187,0.0188822,0,0.0373867,0.00588472,0.023203,0.0266669,0.0281173,0.0179189,0,0,0.0186804,0.0259347,0.026754,0.0261377,0.0177662,0.0234065,0.0152121,0.0176218,0.0279027,0.0284996,0.0329127,0.0218047,0,0.0204036,0.0067373,0.0285527,0.0133878,0,0,0.0211836,0.0140628,0.0379299,0.0385042,0.00447208,0.0144225,0.0229942,0.00736027,0.0156138,0.0154273,0.0173178,0.0127805,0.0266452,0.0249813,0.0186716,0.0183664,0.0219265,0.0194065
1,0.00172076,0.0358197,0.0326917,0.0271872,0.0188843,0,0.0379045,0.00855441,0.01903,0.0318297,0.023948,0.016517,0,0,0.0126229,0.0176676,0.0229078,0.0182653,0.0140304,0.0164063,0.0110325,0.0114489,0.0186294,0.0232425,0.0128781,0.0229379,0,0.0186764,0.0088186,0.0275465,0.0174753,0,0,0.0186631,0.0123767,0.0391431,0.038773,0.00426827,0.0221886,0.0402251,0.0155673,0.0182272,0.0120049,0.0150347,0.0128953,0.0226809,0.0179662,0.013294,0.0153649,0.0157485,0.0156624
2,0.00266017,0.03505,0.0321694,0.0201261,0.0172936,0,0.0383095,0.00938085,0.0096855,0.0261999,0.0218962,0.0165353,0,0,0.0161549,0.0103088,0.015886,0.00937152,0.00898809,0.00978445,0.00685136,0.00712314,0.0127192,0.0166705,0.0117732,0.0222984,0,0.01715,0.0107387,0.0268587,0.0197783,0,0,0.0171626,0.012049,0.0399176,0.0384162,0.00678474,0.0208709,0.0411112,0.0199282,0.017752,0.0107202,0.0137081,0.0110798,0.0171023,0.0113959,0.00776708,0.0114344,0.00965564,0.0173341
3,0.00289643,0.0337795,0.031754,0.0165036,0.0144976,0,0.0384991,0.00972821,0.00674142,0.0197654,0.0213009,0.01711,0,0,0.0231093,0.00587261,0.00647924,0.00485347,0.00529659,0.00836768,0.00585721,0.00770085,0.0132237,0.00725357,0.0100002,0.0198051,0,0.015733,0.0127355,0.0265091,0.020378,0,0,0.016287,0.0121767,0.0398842,0.0376357,0.00792317,0.0183497,0.0343862,0.0224752,0.0151184,0.00934338,0.0123922,0.00905833,0.0117543,0.00716064,0.00402656,0.0077693,0.00470342,0.0191387
4,0.00306449,0.0325326,0.0327482,0.0153183,0.0124801,0,0.0385745,0.0109709,0.0110857,0.0219891,0.0211506,0.0178324,0,0,0.0266443,0.00466219,0.00370376,0.00610503,0.00925945,0.0131231,0.0108286,0.0120016,0.013797,0.0047618,0.00964692,0.0166296,0,0.0144037,0.0150626,0.0268575,0.0195562,0,0,0.0160473,0.012507,0.0390735,0.0376422,0.00753805,0.0177057,0.0306086,0.0261607,0.0133008,0.00726208,0.0116839,0.00873788,0.00881774,0.00608524,0.00359222,0.00584734,0.00371374,0.017394
5,0.00329156,0.0314319,0.0350869,0.0135885,0.0137571,0,0.0383062,0.0121822,0.0140694,0.0302418,0.0209068,0.0182921,0,0,0.0236639,0.00222297,0.00452693,0.00854838,0.0138938,0.0158459,0.0154545,0.0142602,0.0110206,0.0068654,0.0100618,0.0153156,0,0.0127084,0.0170971,0.0280656,0.0175888,0,0,0.0165301,0.0127321,0.0374737,0.0389873,0.00639182,0.0156126,0.0318019,0.030759,0.0103323,0.00728568,0.00858339,0.00802347,0.00791067,0.00569379,0.00308931,0.00425029,0.00449667,0.0128822
6,0.00424367,0.0304978,0.0368837,0.0119462,0.0174363,0,0.0373967,0.0122694,0.0176603,0.0372811,0.0203479,0.0176245,0,0,0.0161211,0.0107309,0.0116672,0.0168492,0.0157283,0.0145466,0.0181886,0.0137901,0.00911238,0.00835805,0.0106073,0.017458,0,0.0108283,0.0180897,0.0295323,0.0158864,0,0,0.0173158,0.0128795,0.0354768,0.0405965,0.00637373,0.0138381,0.0353173,0.0324629,0.00804346,0.0081583,0.0048611,0.00585715,0.00785766,0.00504796,0.00308012,0.00353292,0.00480089,0.00871286
7,0.00546026,0.0292364,0.0368065,0.0111297,0.019727,0,0.0357376,0.0108801,0.0194228,0.039703,0.0197229,0.0151463,0,0,0.0103379,0.0199902,0.0204384,0.023406,0.0155471,0.0119325,0.0198035,0.0133683,0.00868949,0.00857201,0.0108886,0.0196066,0,0.0103078,0.0177639,0.0307657,0.0157783,0,0,0.0176618,0.0129215,0.0332193,0.0411234,0.00765797,0.0131915,0.0372601,0.0285791,0.00927034,0.00511748,0.00340478,0.00373178,0.00807151,0.00461836,0.00519901,0.0047523,0.00646843,0.00641402
8,0.00593511,0.0277372,0.0356655,0.0104947,0.0191921,0,0.0337981,0.0092125,0.0188922,0.0387668,0.0193094,0.0116878,0,0,0.0102595,0.0235562,0.0233341,0.0247443,0.0159259,0.0111746,0.0207889,0.0140755,0.0080903,0.00776386,0.0110788,0.0192401,0,0.0117135,0.0167516,0.0318221,0.0171336,0,0,0.0176712,0.0127476,0.0312911,0.040612,0.00897532,0.012367,0.0366316,0.0229457,0.00899569,0.00824069,0.00715458,0.00530611,0.0076702,0.00522057,0.00817773,0.0069874,0.00755153,0.00579058
9,0.0060728,0.0271,0.0346304,0.0095514,0.0171031,0,0.0319406,0.00881797,0.0173793,0.0365623,0.0190049,0.00840721,0,0,0.0117157,0.0208929,0.019684,0.0219331,0.018251,0.0127097,0.021938,0.0148754,0.00722648,0.00661527,0.0116152,0.0171115,0,0.0135195,0.0163597,0.0327557,0.0188715,0,0,0.0176487,0.0121553,0.0308303,0.0397899,0.00974132,0.0111351,0.0350001,0.0210109,0.0079114,0.0134292,0.00963501,0.00840867,0.00602571,0.00495556,0.00865128,0.00875741,0.00633636,0.00583179
10,0.0067892,0.0277719,0.0340399,0.00823436,0.0152184,0,0.0301193,0.00921987,0.0160593,0.0345677,0.0187124,0.00575262,0,0,0.0174113,0.0156635,0.0132166,0.0180568,0.0219314,0.0163378,0.0241428,0.0161576,0.00649173,0.00566579,0.0127138,0.0150325,0,0.0150679,0.016959,0.0333183,0.0204228,0,0,0.0173603,0.0111488,0.0317752,0.0391818,0.00989941,0.0101358,0.0337905,0.0234227,0.00840267,0.0133604,0.00843754,0.00977318,0.00336047,0.00318806,0.0073733,0.00954692,0.00449298,0.00583139
11,0.00811696,0.0288411,0.0335799,0.00673669,0.0137938,0,0.0281541,0.0100125,0.0156908,0.0336819,0.0185052,0.00416538,0,0,0.0246925,0.0122836,0.0102119,0.0158728,0.0260001,0.0207736,0.0271464,0.0193531,0.00633351,0.00499342,0.0141685,0.0137768,0,0.0165865,0.0180816,0.0334055,0.0220054,0,0,0.0162234,0.0103619,0.0328769,0.0386131,0.00960447,0.00977334,0.0333299,0.0271997,0.0101942,0.0106,0.00806263,0.00969484,0.00195862,0.00259394,0.00739121,0.0104823,0.00535115,0.00564629
12,0.00917586,0.0295218,0.032998,0.00552523,0.0123345,0,0.0261234,0.0111621,0.0164166,0.034013,0.0186504,0.00474522,0,0,0.0289695,0.0104042,0.0104919,0.0149928,0.0296907,0.0246033,0.0301484,0.0233625,0.00696461,0.00451747,0.0155608,0.0131466,0,0.0182053,0.0195393,0.0333364,0.0237463,0,0,0.0143142,0.0104525,0.033516,0.0377369,0.00916361,0.00999581,0.0332825,0.0298091,0.011025,0.00858682,0.00896196,0.00947287,0.00482032,0.00557225,0.00955091,0.0125017,0.0089687,0.0055424
13,0.00929489,0.0300106,0.0323491,0.00494821,0.0111965,0,0.0243339,0.0125747,0.0177701,0.0351437,0.019288,0.00658121,0,0,0.0289027,0.00783867,0.00911923,0.0146379,0.0320502,0.0262526,0.0323499,0.0254724,0.00801785,0.00442279,0.016759,0.0128706,0,0.0197578,0.0213519,0.033487,0.0253663,0,0,0.0125908,0.0110142,0.033911,0.0366235,0.0088172,0.0105282,0.0334153,0.0306181,0.0106297,0.00774287,0.00893659,0.00928939,0.0081824,0.00919275,0.0122705,0.0151169,0.0127771,0.00566586
14,0.00875397,0.0306751,0.0317461,0.00489899,0.0110271,0,0.0229584,0.0142964,0.0192354,0.0366141,0.0202171,0.00842711,0,0,0.0259482,0.00693893,0.00762633,0.014984,0.0319189,0.0248092,0.0327213,0.0246224,0.00905269,0.00475091,0.0179016,0.0127291,0,0.0210473,0.0232433,0.0338991,0.0265706,0,0,0.0116832,0.0115332,0.0341261,0.035573,0.008653,0.0111639,0.0338368,0.0302382,0.0099368,0.00782968,0.00838411,0.00914596,0.0107901,0.0118244,0.0147321,0.0173586,0.0154082,0.00591656
