Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0150347,0.0278715,0.0230067,0.016127,0.0118898,0,0.038747,0.0120839,0.014451,0.0214259,0.0217725,0.022927,0,0,0.021157,0.0156496,0.0162068,0.0173038,0.0143334,0.0160327,0.0140345,0.0113149,0.00976743,0.0094546,0.00991677,0.0118177,0,0.0246282,0.0139679,0.0286029,0.0256947,0,0,0.0113943,0.00959468,0.0357151,0.0236923,0.0146012,0.011894,0.0261813,0.0202012,0.0111864,0.0125099,0.0128941,0.0119686,0.0193847,0.0160206,0.0103783,0.0141178,0.0124617,0.012011
0,0.0637498,0.0335416,0.067804,0.0664355,0.0519129,0,0.045657,0.0526546,0.0632698,0.081431,0.0526622,0.0491122,0,0,0.0571707,0.0628136,0.0635778,0.0740077,0.069283,0.0699332,0.0570935,0.0619606,0.041031,0.0593264,0.0591883,0.0564839,0,0.0398809,0.0560105,0.0450658,0.0505807,0,0,0.0436376,0.0532851,0.049427,0.0634494,0.0568681,0.0521175,0.0740652,0.040559,0.0535833,0.0565468,0.0547289,0.0530954,0.0605493,0.0541135,0.0495481,0.0576197,0.0538557,0.0593172
1,0.0547612,0.0259769,0.0583321,0.0551403,0.0415982,0,0.0371698,0.0432281,0.0527493,0.0709008,0.0429706,0.0400499,0,0,0.0469336,0.0529176,0.0541145,0.0633906,0.0593331,0.0601954,0.0464228,0.0505619,0.03084,0.0490381,0.048925,0.046327,0,0.0307583,0.0471673,0.0378106,0.0415872,0,0,0.033343,0.0430335,0.041797,0.0537687,0.0460144,0.0411608,0.0633949,0.031669,0.0434094,0.0471048,0.0450953,0.0434325,0.0511882,0.0457454,0.040052,0.0470971,0.0458673,0.049129
2,0.0468883,0.0212946,0.0501912,0.0450761,0.0325073,0,0.0304057,0.0350569,0.0432437,0.0613245,0.0343381,0.0324274,0,0,0.0380292,0.0441593,0.0458216,0.0539908,0.0503708,0.0515577,0.0371919,0.0404514,0.0219407,0.0399457,0.0398589,0.0371482,0,0.0231801,0.0397237,0.0324978,0.0341195,0,0,0.0241293,0.0338447,0.0361187,0.0451614,0.0363044,0.031495,0.0540245,0.0234441,0.0340502,0.038359,0.0362927,0.0344968,0.0427943,0.0382185,0.0315844,0.0376534,0.0384887,0.0401628
3,0.0401458,0.0197804,0.0433978,0.0361882,0.0246332,0,0.0257095,0.0282472,0.0347765,0.0527083,0.0268043,0.0264462,0,0,0.0305486,0.0365193,0.0386724,0.0458094,0.0423776,0.0440239,0.0294877,0.0316105,0.0144197,0.0319773,0.0319212,0.0289365,0,0.0175553,0.0337691,0.0292461,0.028329,0,0,0.0159838,0.0256995,0.0326331,0.0376505,0.0278564,0.0233164,0.0460819,0.0158292,0.025591,0.0302603,0.0283602,0.0263037,0.0353579,0.031479,0.0241821,0.0293453,0.0316307,0.0324892
4,0.0345542,0.020724,0.037946,0.0284105,0.0179698,0,0.0233539,0.02294,0.0273709,0.0450467,0.0204787,0.0223607,0,0,0.0246222,0.0299832,0.0326131,0.0388284,0.0353489,0.0375927,0.0234449,0.024019,0.008613,0.0250593,0.0250407,0.0216863,0,0.0144914,0.02936,0.0279324,0.0243554,0,0,0.00889956,0.018581,0.0313522,0.0312668,0.020874,0.0168438,0.0396806,0.00881983,0.0182362,0.0227986,0.0214062,0.0189449,0.0288906,0.0254583,0.0178656,0.0222705,0.02522,0.0261307
5,0.0301154,0.0227987,0.0337734,0.0216707,0.0125073,0,0.0232045,0.0192499,0.0210245,0.0382936,0.0156091,0.0203248,0,0,0.0203948,0.024516,0.0275268,0.0329961,0.0292681,0.0322299,0.0191817,0.0176385,0.00582524,0.0191378,0.0191586,0.0154064,0,0.0141996,0.026437,0.0281166,0.0222161,0,0,0.00298981,0.0124804,0.0319286,0.026044,0.0155859,0.0121305,0.0347475,0.00299637,0.0122537,0.016055,0.0156107,0.0125823,0.023482,0.0201889,0.0126796,0.0165613,0.0192889,0.0209761
6,0.0267862,0.0249957,0.0307509,0.0158971,0.00827053,0,0.0246309,0.0171524,0.0157291,0.0323983,0.0126036,0.0201405,0,0,0.0179234,0.0200527,0.0232482,0.0282148,0.024102,0.0278631,0.0166681,0.0124203,0.00708958,0.0141742,0.0142207,0.0101786,0,0.0158029,0.0247799,0.0292106,0.0216703,0,0,0.00295057,0.00746599,0.03377,0.0220124,0.0121994,0.00902916,0.0310445,0.00478689,0.00792713,0.010209,0.0111888,0.0074577,0.0193191,0.015919,0.00889351,0.0123946,0.0140717,0.0168052
7,0.0244488,0.0267984,0.0286884,0.0110216,0.00540811,0,0.0268627,0.0163635,0.0115132,0.0273475,0.0117173,0.0212277,0,0,0.0170097,0.0164912,0.0195963,0.0243334,0.0198028,0.0243866,0.0155748,0.00833761,0.00970506,0.0101414,0.0101677,0.00632943,0,0.0181098,0.0240359,0.0306966,0.0222318,0,0,0.0071079,0.00403576,0.036264,0.0191614,0.0107204,0.0073036,0.0282792,0.00970675,0.0055158,0.00551301,0.00828267,0.00408091,0.016601,0.0131283,0.00723877,0.00994283,0.010155,0.0134132
8,0.022903,0.0279966,0.0273544,0.00697944,0.00421072,0,0.0293067,0.0163933,0.00848087,0.0231804,0.0124737,0.0229283,0,0,0.0171763,0.0136892,0.0164001,0.021147,0.0163092,0.0216669,0.0153378,0.00547983,0.0119754,0.00703131,0.00693473,0.00474379,0,0.0203972,0.0238197,0.0322149,0.0233647,0,0,0.0106442,0.00384163,0.0389074,0.0173833,0.0106418,0.00669054,0.026175,0.0138519,0.0048718,0.00244448,0.00673685,0.00345374,0.0153106,0.0121356,0.00790563,0.00909667,0.00839858,0.0106948
9,0.0218997,0.0285446,0.0265068,0.00371127,0.00443459,0,0.0315955,0.0167638,0.00677012,0.0199646,0.0139577,0.024748,0,0,0.0178886,0.0114826,0.0135188,0.0184215,0.0135443,0.019552,0.0154346,0.00420427,0.0134865,0.0048736,0.00445911,0.00555576,0,0.0223431,0.0238107,0.0335506,0.0246497,0,0,0.0134797,0.00581283,0.0413277,0.0164614,0.0111526,0.00685212,0.0244903,0.0168726,0.00510436,0.00232888,0.00602433,0.00454161,0.0150586,0.0124612,0.0095109,0.00925794,0.00869087,0.00861486
10,0.0211994,0.0284886,0.0259261,0.00126515,0.00514544,0,0.0335235,0.0171487,0.00626521,0.0177271,0.0155177,0.0263794,0,0,0.0187608,0.00973549,0.0108738,0.0159486,0.011422,0.017893,0.0155517,0.00459626,0.0141575,0.00371068,0.00270262,0.00702704,0,0.0238277,0.0237918,0.0345898,0.0258168,0,0,0.0156572,0.00778789,0.0432631,0.0161346,0.0116686,0.00744717,0.0230351,0.0187277,0.00548976,0.00359598,0.00565793,0.00561905,0.0153017,0.0131592,0.010872,0.0097638,0.00957338,0.00712806
11,0.0206177,0.0279296,0.0254353,0.00137327,0.00579615,0,0.0349973,0.0173791,0.00639993,0.0163654,0.0168525,0.0276577,0,0,0.0195871,0.00839882,0.00850826,0.013596,0.00984326,0.0165556,0.0155805,0.00578299,0.0140572,0.00338363,0.00168697,0.0081855,0,0.0248376,0.0236432,0.0352899,0.0267219,0,0,0.0172354,0.00931571,0.0445524,0.0161893,0.0119646,0.00826485,0.0216866,0.0195865,0.00582872,0.0047105,0.0055168,0.0063977,0.0156897,0.0136547,0.0116084,0.010302,0.0100733,0.00613867
12,0.0200414,0.0269995,0.0249141,0.00288384,0.00623648,0,0.0359998,0.0173955,0.00658423,0.015619,0.0178636,0.0285123,0,0,0.0202959,0.00754846,0.00668856,0.0113439,0.00870196,0.0154342,0.0155361,0.00706839,0.0133732,0.0034414,0.00140572,0.00880844,0,0.0254145,0.0233147,0.0356537,0.0273096,0,0,0.0182803,0.0103577,0.0451259,0.0164943,0.0120462,0.00920856,0.0203966,0.0197634,0.00612601,0.00567554,0.00568459,0.00696752,0.0161611,0.0139089,0.0118256,0.0108871,0.0101119,0.0055206
