Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0104197,0.034828,0.0191035,0.00685905,0.0089689,0,0.0399118,0.0103101,0.0099917,0.0173521,0.0219378,0.0314303,0,0,0.0165965,0.00849414,0.00855213,0.00951635,0.0106631,0.0119319,0.011257,0.00976483,0.00716699,0.00490842,0.00426826,0.010401,0,0.0165268,0.0114811,0.027092,0.0195366,0,0,0.00749603,0.00462593,0.042622,0.0247546,0.0108423,0.00767495,0.0253556,0.0187644,0.00929801,0.0100561,0.0116654,0.00965636,0.0212798,0.0154297,0.00877498,0.0157908,0.0116398,0.00669369
0,0.0117267,0.0327038,0.0295365,0.0114081,0.0111648,0,0.03328,0.00909692,0.017685,0.027368,0.014636,0.0279648,0,0,0.00709142,0.0214205,0.0216562,0.0212758,0.0296413,0.0243503,0.0157741,0.0128852,0.00488348,0.0129378,0.0119605,0.00886166,0,0.0134911,0.0171478,0.0300216,0.019508,0,0,0.00323602,0.00963505,0.0434091,0.0246073,0.0103446,0.0109228,0.0394962,0.00415806,0.0117193,0.0142452,0.01418,0.0115065,0.0229108,0.0148437,0.0114485,0.0174794,0.0141555,0.0125991
1,0.0106313,0.033842,0.0273405,0.00896801,0.00859624,0,0.0347413,0.00741424,0.0146019,0.024201,0.0176442,0.0299496,0,0,0.0057365,0.0187054,0.0189769,0.0185739,0.0252934,0.0212821,0.0125164,0.0108567,0.00329525,0.0110445,0.0100838,0.00573298,0,0.0148207,0.0160626,0.0306222,0.019811,0,0,0.00370452,0.00722392,0.0447506,0.021087,0.00790403,0.00850908,0.0367727,0.00777806,0.00860595,0.0103345,0.0106806,0.00791065,0.0201599,0.0116427,0.00833783,0.0146778,0.0102754,0.0102095
2,0.0102822,0.0344749,0.025631,0.00714458,0.00669326,0,0.0361961,0.00673727,0.01201,0.0213265,0.020395,0.0318429,0,0,0.00628257,0.0162358,0.0166282,0.0161724,0.0214185,0.0185043,0.0101697,0.0097,0.00290613,0.00993444,0.00892486,0.00391432,0,0.0162627,0.0153808,0.0313582,0.0203957,0,0,0.00569966,0.00555345,0.0460829,0.0180506,0.00607776,0.00643428,0.0343545,0.0106439,0.00625327,0.00718598,0.00803419,0.00510987,0.0187816,0.0103372,0.00673525,0.01307,0.00820763,0.00786998
3,0.0103634,0.0345346,0.0243648,0.00591601,0.00544237,0,0.0374542,0.00684461,0.00992388,0.0189111,0.0227449,0.0334642,0,0,0.00801921,0.0141421,0.0147127,0.0141278,0.0179723,0.0160196,0.00854052,0.0091534,0.00309443,0.00957126,0.00847439,0.00382598,0,0.017481,0.014946,0.0320833,0.0209737,0,0,0.00759694,0.00470471,0.0471555,0.0156059,0.00501631,0.00464019,0.0322155,0.0126208,0.0046726,0.00492097,0.00633563,0.00321678,0.0185866,0.0104017,0.00643142,0.0126239,0.00786685,0.0057795
4,0.0105477,0.0339904,0.0234524,0.00522261,0.00473725,0,0.0383654,0.00729663,0.00837929,0.0171619,0.0245956,0.0346622,0,0,0.00999949,0.0125602,0.0133344,0.0125249,0.0149231,0.0138876,0.00747855,0.00900392,0.00328337,0.00966661,0.00848041,0.0045521,0,0.018298,0.0146013,0.0326735,0.0213402,0,0,0.00899617,0.00447887,0.0477475,0.0138662,0.00460165,0.0031564,0.0303189,0.0137338,0.00382018,0.00369577,0.00556033,0.00240515,0.0192807,0.0110587,0.00683593,0.0131856,0.00856223,0.00418779
5,0.0106433,0.0329036,0.0227698,0.00488501,0.00439994,0,0.0388547,0.00776222,0.00728863,0.0160722,0.0259186,0.0353594,0,0,0.0118173,0.0114562,0.0124385,0.011345,0.0122582,0.012142,0.00699909,0.00909023,0.00329322,0.00986712,0.00860326,0.0051366,0,0.0186763,0.0142374,0.0330548,0.0214067,0,0,0.00983429,0.00445667,0.0477567,0.012841,0.00446146,0.00214173,0.0286314,0.0141684,0.00347612,0.00342525,0.00544596,0.00244374,0.0205933,0.0119821,0.00765505,0.0145364,0.00979768,0.00317627
6,0.0106017,0.0314228,0.0222088,0.00473901,0.00430382,0,0.0389233,0.00810453,0.00644038,0.0154552,0.0267467,0.0355512,0,0,0.0134016,0.0106549,0.0118269,0.0104739,0.00997684,0.0107762,0.00717481,0.00929761,0.00320143,0.00993986,0.00860291,0.0053513,0,0.018679,0.0138077,0.0332079,0.0211936,0,0,0.0101814,0.00434758,0.0472103,0.0124367,0.00434667,0.00196673,0.0271365,0.0142068,0.00335492,0.00367786,0.00570175,0.00272624,0.0222916,0.0131748,0.00886503,0.0164238,0.0113988,0.00265791
7,0.0104526,0.0297481,0.0217073,0.00484533,0.00440075,0,0.0386324,0.0083049,0.00560792,0.015096,0.0271519,0.0352868,0,0,0.0148138,0.00994896,0.0112636,0.00976439,0.00808492,0.00976225,0.00793992,0.0095655,0.00329839,0.00979085,0.00837437,0.00527147,0,0.0184223,0.0133141,0.033153,0.0207939,0,0,0.0101593,0.00406127,0.0462336,0.0125048,0.00420545,0.00259585,0.025837,0.0141243,0.00327317,0.00408266,0.00613843,0.00298169,0.0241145,0.0145671,0.0103049,0.0185343,0.0131205,0.0024675
8,0.0102445,0.0280898,0.0212521,0.00544245,0.00465652,0,0.0380845,0.00839062,0.00465141,0.0148407,0.0272256,0.0346547,0,0,0.0161414,0.00917995,0.0105658,0.00908939,0.00660403,0.00906752,0.00908424,0.00988816,0.0039291,0.00941876,0.00791301,0.00504633,0,0.0180366,0.0127843,0.0329306,0.0203312,0,0,0.00989481,0.00362072,0.0450048,0.0128829,0.00406883,0.00350189,0.024752,0.0141102,0.00317425,0.00448,0.00662094,0.00321156,0.0257885,0.0159352,0.0116483,0.0205305,0.0146146,0.00245368
