Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0185664,0.0319567,0.0252905,0.0161174,0.0131773,0,0.0306387,0.025897,0.0186841,0.0205455,0.0232013,0.0201982,0,0,0.0268886,0.0115519,0.0125175,0.0133309,0.0207689,0.0193053,0.0209917,0.0186928,0.0185856,0.0123128,0.0166999,0.0136025,0,0.0277522,0.0292826,0.0247633,0.0232084,0,0,0.0144574,0.0154099,0.0284379,0.0270499,0.015848,0.0181581,0.0271441,0.0242774,0.00935926,0.011202,0.00969892,0.0103987,0.017226,0.0143923,0.0150973,0.0181173,0.0150082,0.0185326
0,0.0182312,0.0460388,0.0366303,0.0202957,0.0293633,0,0.0447492,0.017807,0.0176827,0.0125606,0.0358008,0.0281865,0,0,0.00935508,0.0236254,0.0254044,0.0193993,0.0265053,0.021282,0.0261177,0.0186574,0.0274308,0.00462397,0.0187416,0.0280085,0,0.0277365,0.0196761,0.0290748,0.0320326,0,0,0.00726186,0.0110754,0.0338676,0.0355627,0.0198506,0.0164943,0.0189904,0.005195,0.0190327,0.0193174,0.0187276,0.0180055,0.0306314,0.0266151,0.0252715,0.0275542,0.0282599,0.0310195
1,0.0186994,0.0477056,0.0370754,0.0231752,0.0293903,0,0.0445275,0.018786,0.0229032,0.0255129,0.035036,0.0280584,0,0,0.0112272,0.0185519,0.0245955,0.0141435,0.0226247,0.0162664,0.0237723,0.0157306,0.0303717,0.00548419,0.0193253,0.0285812,0,0.0278801,0.0215727,0.0289912,0.0333546,0,0,0.00506529,0.0125464,0.0359094,0.0358702,0.0161057,0.0178655,0.0316429,0.00703768,0.0208195,0.0153688,0.0175329,0.0158529,0.0255202,0.0211557,0.0201185,0.0235688,0.0219914,0.0273831
2,0.0175717,0.0477172,0.0356984,0.0275779,0.0269954,0,0.0442957,0.0206176,0.0247626,0.0283191,0.0337282,0.0268558,0,0,0.0155264,0.0139286,0.0214896,0.00794167,0.0179355,0.0113669,0.0195592,0.0114462,0.0342392,0.00614827,0.0194546,0.0268472,0,0.0276133,0.0226653,0.0283135,0.0333335,0,0,0.00467651,0.0134345,0.0366221,0.0345558,0.016488,0.0137897,0.0301862,0.0112691,0.0172439,0.0115572,0.0153708,0.0108231,0.0197179,0.016639,0.0148933,0.0186635,0.0157605,0.0289266
3,0.0156727,0.0463282,0.0333476,0.0304915,0.0225577,0,0.0443318,0.023508,0.0257737,0.0273733,0.0320696,0.0248474,0,0,0.0213599,0.010046,0.0157754,0.00713629,0.0140511,0.0099772,0.0139863,0.00702342,0.0365898,0.00648743,0.0193811,0.0228992,0,0.0272727,0.0234466,0.0275246,0.0321459,0,0,0.00551953,0.0138433,0.0359462,0.0324346,0.0185117,0.014241,0.0247688,0.0174471,0.0107948,0.00836754,0.0119087,0.00575923,0.0149991,0.0133515,0.0103712,0.0139584,0.0103631,0.031229
4,0.0144157,0.0439525,0.0320751,0.0301689,0.017082,0,0.0446073,0.0268719,0.0245897,0.0258964,0.0303995,0.0224776,0,0,0.026771,0.00843313,0.0115,0.0102509,0.0133513,0.0135115,0.0101994,0.00809753,0.0353982,0.0065207,0.0194045,0.0178624,0,0.0272328,0.0241146,0.0270949,0.0303539,0,0,0.0068551,0.0140121,0.0342001,0.0315789,0.018892,0.0148994,0.0237528,0.0243182,0.00861924,0.00580758,0.00930311,0.00605515,0.0127307,0.0114551,0.0065847,0.0101424,0.00742848,0.0300419
5,0.0141729,0.040654,0.0326655,0.0273819,0.0120771,0,0.0442476,0.028788,0.0225211,0.0265853,0.0290122,0.0199013,0,0,0.0301866,0.00778165,0.0089283,0.0103315,0.0139109,0.0162956,0.00945122,0.0103153,0.0320271,0.00621257,0.0189794,0.0140486,0,0.0270161,0.0246038,0.0270848,0.028272,0,0,0.00866959,0.0135393,0.0316983,0.0327961,0.0174156,0.0137613,0.0275742,0.0286751,0.00655683,0.00601646,0.00575529,0.00628386,0.0115178,0.010657,0.00423194,0.00720052,0.00670872,0.0260493
6,0.0145401,0.037131,0.0335782,0.0241747,0.0107057,0,0.0428115,0.0277035,0.0223469,0.0295144,0.0282015,0.0178642,0,0,0.0300826,0.00338589,0.00681657,0.0103522,0.0136122,0.0157242,0.00986666,0.0104917,0.0289911,0.00632931,0.0178401,0.0146545,0,0.0262739,0.0250122,0.0276711,0.0267582,0,0,0.0106775,0.0125963,0.0291978,0.0348769,0.0153039,0.0147413,0.0324273,0.0268572,0.00975722,0.00500213,0.00421775,0.00700774,0.010013,0.00929489,0.00295693,0.00609925,0.00478585,0.0217708
7,0.0146395,0.0340925,0.0333889,0.0215062,0.011552,0,0.0407036,0.0242754,0.0225545,0.0308208,0.0279274,0.0170106,0,0,0.0257741,0.00569605,0.0104517,0.0122925,0.0128902,0.0128223,0.0118155,0.0109266,0.026827,0.00718635,0.0162967,0.0169228,0,0.0252217,0.0246121,0.0288827,0.0263217,0,0,0.0123441,0.011646,0.0270979,0.036161,0.0132417,0.0156934,0.0345746,0.0200024,0.013363,0.00769539,0.00840964,0.00993143,0.00883935,0.00925744,0.0066347,0.00724132,0.00582856,0.0183005
8,0.0137648,0.032285,0.0326703,0.0196757,0.0110533,0,0.0388137,0.0211212,0.0215242,0.0297859,0.0277476,0.0170415,0,0,0.0219986,0.0103691,0.0135023,0.0128263,0.0126512,0.0106153,0.0148575,0.01206,0.0253457,0.00869709,0.0151304,0.0170439,0,0.0244741,0.0227629,0.0301347,0.0266652,0,0,0.0137761,0.0111421,0.0258728,0.0361837,0.0115183,0.0148749,0.0338149,0.0150174,0.0132092,0.0145063,0.0141794,0.0123144,0.00866987,0.0107803,0.0101833,0.00861511,0.00838782,0.0160415
