Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0124559,0.0258949,0.0240578,0.00637851,0.0109151,0,0.0242469,0.0243447,0.0104914,0.0210565,0.018443,0.0168945,0,0,0.025823,0.0128211,0.00959048,0.0153102,0.00849434,0.00818216,0.0116527,0.00832298,0.00906908,0.00569102,0.00580658,0.00954905,0,0.0262964,0.0277954,0.0186965,0.0213703,0,0,0.00805439,0.00773358,0.0387641,0.0173057,0.0120773,0.013977,0.0304292,0.0239211,0.00862946,0.0112737,0.0087979,0.0105772,0.0102659,0.00892913,0.00904573,0.00961965,0.00969909,0.00822036
0,0.00899096,0.0255476,0.0250604,0.0102606,0.0104144,0,0.030326,0.0109313,0.0145752,0.0241521,0.0180375,0.0126767,0,0,0.0288525,0.0169256,0.0068434,0.0232298,0.00845835,0.010736,0.0219757,0.0124377,0.0136402,0.00577255,0.00780491,0.00910996,0,0.0182023,0.00773597,0.0157978,0.0208454,0,0,0.00477788,0.00755012,0.0521752,0.0155805,0.0256972,0.0177853,0.0366267,0.0325997,0.0194017,0.0294007,0.0193412,0.0287071,0.00612155,0.00577113,0.00325984,0.00342976,0.000944238,0.017224
1,0.00920862,0.0255034,0.0252296,0.0099206,0.0104791,0,0.0300017,0.011219,0.0147151,0.0240086,0.0183679,0.0127958,0,0,0.0287543,0.016428,0.00634996,0.0232722,0.00891027,0.0112331,0.0227387,0.0128243,0.0134921,0.00574767,0.00734134,0.00928328,0,0.0178413,0.00804929,0.0160971,0.0204472,0,0,0.00469432,0.00764375,0.0525165,0.015554,0.0255326,0.0175086,0.0364587,0.03248,0.0193497,0.0294396,0.0194809,0.0286473,0.00594538,0.00580136,0.00317815,0.00343425,0.000971881,0.0171258
2,0.0093868,0.0255149,0.0253035,0.00961124,0.0104621,0,0.0296616,0.0113719,0.0147999,0.0238829,0.0184433,0.0127682,0,0,0.0287023,0.0160923,0.00604343,0.0233563,0.00933717,0.0115894,0.023263,0.0131179,0.0133324,0.00574238,0.00693484,0.00936461,0,0.0175297,0.00827879,0.016352,0.020274,0,0,0.00451726,0.00772733,0.0526874,0.0155172,0.0253266,0.017181,0.0361768,0.0323447,0.0193583,0.0293768,0.0193528,0.0284871,0.00576938,0.00573061,0.00312333,0.00342382,0.00100784,0.0169336
3,0.00953427,0.0255698,0.0252673,0.00933664,0.0103639,0,0.0293093,0.0114175,0.014817,0.0237679,0.0183808,0.0127052,0,0,0.0286969,0.0159098,0.00587548,0.0234569,0.00971864,0.011834,0.0235585,0.0132619,0.013171,0.00571824,0.00660733,0.00936928,0,0.0172782,0.00845755,0.016551,0.020354,0,0,0.00429697,0.00773477,0.0527174,0.0154494,0.0250641,0.0168184,0.035849,0.032192,0.0193655,0.0292013,0.01911,0.0282137,0.00560581,0.00552483,0.00308714,0.00337318,0.00103382,0.0166525
4,0.00967257,0.0255987,0.025126,0.00909538,0.0102455,0,0.0289824,0.0114259,0.0147413,0.0236209,0.0183382,0.0127175,0,0,0.0287406,0.0158637,0.00581357,0.0235573,0.0100236,0.0120016,0.0236998,0.0132339,0.0129923,0.00563916,0.00635965,0.00936792,0,0.0170598,0.00861167,0.0166692,0.020609,0,0,0.00409208,0.00766458,0.0526835,0.0153304,0.0247234,0.0164335,0.0355418,0.0319941,0.0192774,0.0289207,0.0189524,0.0278235,0.00545925,0.00525643,0.00301406,0.00325842,0.00107435,0.0163027
5,0.00980585,0.0254998,0.0249247,0.00887979,0.0102054,0,0.0287416,0.0114558,0.0145708,0.023409,0.0183359,0.012762,0,0,0.0288274,0.0159236,0.00587394,0.0236598,0.01022,0.0120913,0.0237575,0.0131138,0.0127745,0.00552837,0.00613878,0.00942076,0,0.0168176,0.00874482,0.0167,0.020758,0,0,0.00387963,0.00759493,0.0526229,0.0151632,0.0243104,0.0160159,0.0352351,0.0316958,0.0190699,0.0285873,0.0188882,0.0273356,0.00532185,0.00505354,0.00284579,0.00309007,0.00120337,0.015899
6,0.00991561,0.0252503,0.0247023,0.00868051,0.0102434,0,0.0286013,0.0115366,0.0143359,0.0231694,0.0183344,0.0127568,0,0,0.0289571,0.0160546,0.00606121,0.0237533,0.0102831,0.0120732,0.0237149,0.0129636,0.0125245,0.00542484,0.00589286,0.00948001,0,0.0165553,0.00887501,0.0166782,0.0206159,0,0,0.00365156,0.00752979,0.0524575,0.0149669,0.0238589,0.0155575,0.0348892,0.0312666,0.0188001,0.028205,0.0188178,0.0267946,0.00521493,0.00492083,0.0026038,0.00291959,0.00144226,0.0154373
7,0.0099865,0.0249471,0.0244451,0.00848982,0.0102433,0,0.0284871,0.0116577,0.0140697,0.0229633,0.0183656,0.0127147,0,0,0.0291454,0.0162346,0.00631828,0.0238231,0.0102187,0.0119348,0.0235052,0.0127496,0.0122589,0.00530756,0.00564222,0.00945076,0,0.0163356,0.00902432,0.016647,0.0204986,0,0,0.00351624,0.00740057,0.0520947,0.01477,0.0233823,0.0150682,0.0345081,0.0307278,0.0185011,0.027668,0.0186567,0.0262301,0.00516405,0.0047513,0.00235384,0.00279529,0.00174746,0.0149125
8,0.0100357,0.0246817,0.0241226,0.00830305,0.0101681,0,0.0283309,0.0117532,0.0137778,0.0227897,0.0184707,0.0126671,0,0,0.0294094,0.0164429,0.00657312,0.0238788,0.0100847,0.0117209,0.0231078,0.0124464,0.0119768,0.00513493,0.00544691,0.00936215,0,0.0161826,0.00917679,0.0166068,0.0206887,0,0,0.00353382,0.00721164,0.0516026,0.0145952,0.0228584,0.0145577,0.0341101,0.0300992,0.0181501,0.0269241,0.0182819,0.0256286,0.00514349,0.00454539,0.0021193,0.00270377,0.00210026,0.0143315
9,0.0100998,0.024453,0.0237529,0.00811433,0.0101169,0,0.0281582,0.0117546,0.0134454,0.0225917,0.0186123,0.0126238,0,0,0.0297325,0.0166274,0.00679491,0.0239206,0.00994555,0.0115088,0.022625,0.0120738,0.0116712,0.00493126,0.00529961,0.00932299,0,0.0160583,0.00929327,0.0165209,0.0208608,0,0,0.00355442,0.00701825,0.0511346,0.0144517,0.0222734,0.0140339,0.0337015,0.0293717,0.0177475,0.0260594,0.0176585,0.0249684,0.00513972,0.00446109,0.00193054,0.00259956,0.00253742,0.0137024
10,0.0101839,0.0242505,0.0233943,0.00791031,0.0101162,0,0.0280119,0.0116713,0.0130675,0.0223399,0.0187133,0.0126116,0,0,0.0300361,0.0167277,0.0069739,0.0239206,0.00983574,0.0113352,0.0222192,0.0116303,0.0113447,0.00475128,0.00507318,0.00929449,0,0.0159224,0.00936409,0.016383,0.0206306,0,0,0.00338534,0.00682296,0.0506718,0.0143388,0.0216441,0.0135035,0.0332728,0.0285397,0.0173414,0.0251458,0.0170198,0.0242202,0.00521817,0.00457513,0.00191707,0.00250961,0.00308831,0.0130277
11,0.0102541,0.0240959,0.0230784,0.00767603,0.0100932,0,0.0278716,0.011601,0.0126587,0.0220808,0.0187343,0.0126187,0,0,0.0302421,0.0167503,0.00708766,0.0238942,0.00975574,0.0111797,0.0219166,0.0111529,0.0110015,0.00458365,0.00476479,0.00916089,0,0.0157705,0.00942533,0.0162527,0.0202271,0,0,0.00306749,0.00661814,0.050103,0.0142351,0.0209916,0.0129472,0.0327993,0.0275977,0.0169556,0.0241375,0.0165746,0.0233084,0.00543982,0.00478608,0.00215479,0.00252071,0.00374129,0.0123105
12,0.0102836,0.0239341,0.0227907,0.0074054,0.0101198,0,0.0277142,0.0116547,0.0122445,0.0218705,0.0187325,0.012582,0,0,0.0303973,0.0167558,0.00712375,0.023926,0.00967381,0.0110158,0.0216037,0.0107612,0.0106417,0.00438044,0.00467797,0.00903412,0,0.0156109,0.00950835,0.0161805,0.020141,0,0,0.00282423,0.00642855,0.0495446,0.014109,0.0203193,0.0123283,0.0322768,0.0265048,0.0165109,0.0229683,0.0161779,0.0221629,0.0057856,0.00500093,0.00256929,0.00266453,0.00448859,0.0115563
13,0.0102751,0.0236207,0.0224996,0.0070989,0.0103831,0,0.0275585,0.0118167,0.0118501,0.0216858,0.0188359,0.0124952,0,0,0.03066,0.0167807,0.00710931,0.0240576,0.00958187,0.0108409,0.0212649,0.0105067,0.0102785,0.00415617,0.0051245,0.00914392,0,0.0154438,0.00959681,0.0161303,0.0205123,0,0,0.00279116,0.00624904,0.0491993,0.0139833,0.0196162,0.0116456,0.0317488,0.0252065,0.0158536,0.0216427,0.0155767,0.0207772,0.0061938,0.00529839,0.00316807,0.00292341,0.00536135,0.0107684
