Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0139165,0.0323147,0.0244958,0.0122182,0.0139463,0,0.0386649,0.0132233,0.0142357,0.0241282,0.0245119,0.0305114,0,0,0.0190554,0.0164795,0.0167101,0.0157879,0.0179407,0.01811,0.014033,0.0135711,0.0113209,0.0118671,0.0114536,0.016527,0,0.0205387,0.013506,0.0245642,0.0301816,0,0,0.0115165,0.0108339,0.0383945,0.0282975,0.0146813,0.0138394,0.0285118,0.0210912,0.0135749,0.0144804,0.0150669,0.0145463,0.0192727,0.0161039,0.0123008,0.015352,0.0132818,0.0136633
0,0.0733756,0.0500993,0.0889536,0.0784703,0.0773868,0,0.0624494,0.0652004,0.0839018,0.101131,0.0609883,0.0567901,0,0,0.0751401,0.0893362,0.0909278,0.0869507,0.0983093,0.0932945,0.0765145,0.0806813,0.0684986,0.0767699,0.0758666,0.084674,0,0.0573719,0.0667667,0.0540999,0.0725969,0,0,0.0665714,0.0708636,0.0778524,0.0914136,0.0799281,0.0747756,0.095884,0.0619412,0.0774048,0.0778956,0.0767434,0.075999,0.0775949,0.0721641,0.0693032,0.0765628,0.0725642,0.0836162
1,0.0615342,0.0378721,0.0773007,0.0651048,0.0644389,0,0.0511855,0.0522083,0.0712945,0.0885263,0.0484829,0.0454911,0,0,0.0624725,0.0766573,0.0785876,0.0737842,0.0860573,0.0808973,0.0645471,0.0680073,0.0550718,0.0640685,0.0632125,0.0713797,0,0.0448634,0.05345,0.0426659,0.061425,0,0,0.0537408,0.0584475,0.0655921,0.0791887,0.0669985,0.0627109,0.0843728,0.0510893,0.0650162,0.0668661,0.0652012,0.0644483,0.0656204,0.061275,0.0580381,0.0636824,0.0611094,0.0717488
2,0.0508758,0.0281985,0.0670513,0.0533107,0.0528751,0,0.0416997,0.0405973,0.0598367,0.0771257,0.0372637,0.0358326,0,0,0.0510434,0.065253,0.0673587,0.0621125,0.0748624,0.0697273,0.0536631,0.0564412,0.0430763,0.0527176,0.0517583,0.0591329,0,0.0337035,0.0417486,0.0330081,0.0518402,0,0,0.0421218,0.0472341,0.0548198,0.0681183,0.0545791,0.0513977,0.073545,0.0409618,0.0532897,0.0565846,0.0544593,0.0535809,0.0545234,0.051196,0.0476167,0.051792,0.0506197,0.0603998
3,0.0414298,0.0219589,0.0581792,0.0430403,0.0427395,0,0.0343594,0.0304897,0.0494985,0.0668869,0.0274669,0.0281187,0,0,0.0408659,0.0551475,0.0572509,0.0520038,0.0647534,0.0598099,0.0438193,0.0459706,0.0324766,0.0427705,0.041574,0.0479942,0,0.0240988,0.0319516,0.0255637,0.0439643,0,0,0.0318178,0.0372512,0.045954,0.0581808,0.0430515,0.041238,0.0637273,0.0315316,0.0424563,0.0469892,0.0446057,0.0434776,0.0442617,0.0418339,0.0379701,0.0409034,0.0410357,0.0499508
4,0.0332601,0.0197906,0.0506471,0.0342196,0.0340738,0,0.0296099,0.0220513,0.0402725,0.0577794,0.0194348,0.0228212,0,0,0.0319488,0.0463434,0.0482872,0.0435037,0.0557687,0.0511512,0.0349924,0.0366091,0.0232456,0.0342686,0.03275,0.0380379,0,0.0165492,0.0244028,0.0209128,0.0379312,0,0,0.0229589,0.0285256,0.0394862,0.0493419,0.0328948,0.0326727,0.0553025,0.0227933,0.0328708,0.0380559,0.0358156,0.0342873,0.034792,0.0330552,0.02902,0.0310356,0.0322305,0.0408021
5,0.0264725,0.0207453,0.0444053,0.0267594,0.0268577,0,0.02765,0.0154832,0.0321496,0.049764,0.0140198,0.0204061,0,0,0.0242671,0.0387791,0.0404619,0.0365375,0.0478958,0.0436949,0.0271802,0.0283868,0.0154025,0.0272023,0.0253374,0.0292936,0,0.0121759,0.0192924,0.0193327,0.0338287,0,0,0.0156408,0.0210692,0.0357189,0.0415546,0.0243714,0.0258848,0.0484183,0.0148569,0.0248566,0.0298674,0.0283133,0.0261803,0.0261001,0.0247604,0.0207506,0.0222045,0.0240583,0.0331061
6,0.0212177,0.0229013,0.0393879,0.0205778,0.0210038,0,0.0280775,0.0111186,0.0251107,0.0427957,0.0125583,0.0207355,0,0,0.0177745,0.0323498,0.0337354,0.0309143,0.041064,0.0373329,0.0204305,0.0213539,0.00916013,0.0215324,0.01935,0.0217471,0,0.0120731,0.0164846,0.0201655,0.0315982,0,0,0.0099833,0.0149045,0.0344839,0.0347741,0.0174816,0.0207554,0.042942,0.00829907,0.0186001,0.022617,0.0222923,0.0193143,0.018235,0.0169518,0.013315,0.0144702,0.016446,0.0267714
7,0.0176453,0.0249841,0.0355023,0.0156206,0.0163748,0,0.0300126,0.00933778,0.0191353,0.0368331,0.0147001,0.0228611,0,0,0.0124534,0.0269371,0.0280437,0.0263844,0.0351588,0.0319337,0.0148937,0.0155908,0.00558563,0.0172224,0.0147919,0.0153686,0,0.0148012,0.0154319,0.0222046,0.0309542,0,0,0.00640074,0.0101449,0.03511,0.0289765,0.0120813,0.0170019,0.038572,0.00580728,0.014058,0.0165419,0.0177831,0.013788,0.0113611,0.00980866,0.00740499,0.00809797,0.00950264,0.0216078
8,0.0157495,0.0265138,0.0326147,0.011858,0.0128035,0,0.0325911,0.00976336,0.0142308,0.0318409,0.0182882,0.0257357,0,0,0.00843444,0.0224234,0.0233077,0.0227062,0.0300406,0.0273705,0.010899,0.0112117,0.00637054,0.0142495,0.0116784,0.0101513,0,0.0182194,0.0154065,0.024549,0.0314271,0,0,0.00568642,0.00714865,0.0367517,0.0241661,0.00804666,0.0143341,0.0349749,0.0089251,0.010908,0.0118071,0.0145301,0.00957873,0.00595228,0.00404347,0.00565614,0.0043667,0.00388177,0.0174506
