time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0,-0.286161,0.0361752,-0.059746,-0.160192,0.926047,-0.624722,0.261913,-0.173899,-0.239003,0.0567123,0.235908,0.125961,-0.099419,0.214846,-0.118936,-0.229981,0.00948601,0.204236,0.085493,-0.0994765,0.339735,-0.0321176,0.040718,-0.246383,-0.224636,0.277115,2.3173,1.63268,-0.217647,-0.213675,0.361455,2.22417,1.68043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.270634,0,-0.423836,-0.00492077,-0.421292,0.0509166,3.78694,324.219,-39.1846,-0.240872,0,-0.842108,-0.00499453,0.866775,0.10835,-1.89254,328.44,41.0562,0.000292494,0.0445365,0
0.01,-0.288845,0.0367455,-0.0600813,-0.160289,0.925863,-0.624761,0.268036,-0.175408,-0.246872,0.0628734,0.241603,0.137124,-0.0994191,0.218427,-0.118833,-0.233841,0.0096292,0.206243,0.0899443,-0.0994765,0.342577,-0.0324318,0.0405991,-0.246013,-0.22504,0.279047,2.3212,1.58951,-0.217627,-0.213761,0.360925,2.22327,1.69115,-0.268432,0.0570278,-0.0335306,-0.00974613,-0.0184025,-0.0038928,0.612386,-0.15088,-0.786872,0.616107,0.569462,1.11626,-2.00089e-06,0.358104,0.0103307,-0.386002,0.0143196,0.200638,0.445127,-3.97384e-06,0.284178,-0.0314199,-0.0118955,0.0369772,-0.0404481,0.193219,0.389709,-4.31724,0.00203772,-0.00860453,-0.0530432,-0.0891078,1.07261,-0.263015,1.41723,0.0528984,1.60019,-1.74304,0.634043,3.04545,2.40251,0.851065,-1.63396,-8.92983,-0.427928,-0.00435442,4.0528,1.09792,1.18952,5.47992,-16.7879,2.22803,-0.00996519,-9.7788,1.44367,0.495873,1.36266,0.292717,-0.340425,2.15784,-0.0358838,1.5621,0.772991,-0.118106,2.60633,-0.0774321,0.0353022,-0.950085,0.592367,-0.0188743,-0.0448399,0.047324,-2.63211,2.29744,11.8128,-5.50787,-8.04455,-18.9956,1.18321e-06,0.953467,-1.07093,1.31146,0.199829,-0.0400222,0.565547,1.60837e-06,-0.721011,0.822131,-0.195041,0.687438,-0.780389,-1.69133,-1.51839,20.8554,3.19654,-2.2594,3.74787,1.32498,-9.78178,0,0,1,1,-0.270845,0,-0.424005,-0.00476614,-0.396041,0.047789,3.90717,324.666,-39.1763,-0.240785,0,-0.842156,-0.00515704,0.864919,0.108158,-1.96159,328.99,41.1402,0.000292015,0.0442661,2.84277
0.02,-0.291526,0.0372207,-0.0603574,-0.160389,0.925674,-0.624795,0.273897,-0.176687,-0.253559,0.0684837,0.246493,0.146387,-0.0994191,0.222103,-0.118837,-0.23757,0.00979238,0.208245,0.0944521,-0.0994766,0.345347,-0.0326638,0.0404606,-0.245575,-0.225523,0.28081,2.32494,1.54842,-0.217287,-0.214073,0.360769,2.22252,1.7009,-0.268079,0.047527,-0.0276069,-0.00993487,-0.0188509,-0.00341956,0.586065,-0.127906,-0.668745,0.561029,0.489016,0.926304,-1.98906e-06,0.367638,-0.000378512,-0.372887,0.0163179,0.200238,0.450783,-3.95775e-06,0.276968,-0.0231986,-0.0138459,0.0438516,-0.048252,0.176306,0.374525,-4.10868,0.0340031,-0.0311985,-0.0155645,-0.0758579,0.974795,-0.339725,1.2978,0.0261067,2.38833,-2.27859,0.856717,2.98743,2.24481,0.804518,-1.97048,-8.82451,-0.502493,-0.00429965,4.01366,1.07828,1.19083,5.43533,-16.6526,2.15887,-0.00995018,-9.95418,1.47654,0.536267,1.36001,0.290122,-0.336043,2.13723,-0.0288803,1.56575,0.774678,-0.119761,2.61382,-0.0790072,0.313132,-0.967761,0.606245,0.00269708,-0.0157822,0.0478131,-2.99548,2.30418,11.7557,-5.59502,-8.01253,-18.9056,1.15343e-06,0.581827,-1.04914,1.62935,0.177375,-0.235636,0.0303237,1.50481e-06,-1.06549,0.812367,-0.187117,0.734443,-0.77531,-1.79017,-1.78821,23.6338,3.23099,-2.27296,3.77594,1.38406,-10.1452,0,0,1,1,-0.271097,0,-0.424185,-0.00458937,-0.368319,0.0443734,4.05142,325.146,-39.1721,-0.240685,0,-0.842203,-0.00533024,0.861005,0.107725,-2.04045,329.598,41.2378,0.000291982,0.0439769,3.66476
0.03,-0.294175,0.0375992,-0.0605728,-0.160488,0.925484,-0.624825,0.279458,-0.177735,-0.259071,0.0735345,0.250582,0.153759,-0.0994191,0.225838,-0.118945,-0.241136,0.0099733,0.210224,0.098963,-0.0994766,0.34801,-0.0328145,0.0403034,-0.245063,-0.226083,0.282394,2.32851,1.5097,-0.216624,-0.214612,0.360991,2.2219,1.70964,-0.264948,0.0378494,-0.0215444,-0.0099079,-0.0190087,-0.00294143,0.55611,-0.104864,-0.551188,0.505078,0.408891,0.737248,-1.97753e-06,0.373457,-0.0108699,-0.356593,0.0180917,0.197882,0.451086,-3.9427e-06,0.266313,-0.0150749,-0.0157171,0.051196,-0.0560051,0.158404,0.356643,-3.87234,0.066313,-0.0539281,0.0221949,-0.0620173,0.873343,-0.617938,1.12525,0.0357103,3.42636,-2.96869,0.848704,2.96257,2.11711,0.749591,-2.28352,-8.70454,-0.566347,-0.0042667,3.80053,1.09772,1.2153,5.45669,-16.5068,2.08828,-0.00988958,-10.2767,1.47095,0.622651,1.34476,0.277004,-0.328952,2.06628,-0.014057,1.56058,0.775035,-0.120839,2.62937,-0.0814799,1.21272,-1.00721,0.649765,0.0439387,0.0570228,0.0429298,-4.12767,2.27926,11.4175,-5.79039,-7.8114,-18.3714,1.08964e-06,-0.620892,-0.957659,2.64444,0.0979606,-0.860945,-1.6637,1.42838e-06,-2.17262,0.757553,-0.18541,0.913341,-0.764882,-2.07159,-2.65237,32.4394,3.31584,-2.28452,3.81305,1.55764,-11.1796,0,0,1,1,-0.27139,0,-0.424377,-0.00438434,-0.338376,0.040704,4.21941,325.647,-39.1728,-0.240574,0,-0.842246,-0.00550993,0.854806,0.107019,-2.12874,330.252,41.3466,0.000292023,0.0436606,4.78777
0.04,-0.296704,0.037877,-0.0607233,-0.160583,0.9253,-0.62485,0.284606,-0.178556,-0.263441,0.0780062,0.25389,0.159295,-0.0994191,0.22951,-0.11915,-0.244438,0.010164,0.212117,0.103307,-0.0994766,0.350456,-0.0328895,0.0401277,-0.244459,-0.226719,0.283771,2.33181,1.47422,-0.215629,-0.21538,0.361595,2.22143,1.71725,-0.252821,0.0277772,-0.0150468,-0.00946851,-0.0184385,-0.00251213,0.514833,-0.0820712,-0.437013,0.447174,0.330777,0.553534,-1.96663e-06,0.367248,-0.0204465,-0.330149,0.0190713,0.189272,0.434449,-3.92842e-06,0.244587,-0.00749942,-0.0175712,0.0603295,-0.0636539,0.137688,0.330119,-3.54795,0.0994714,-0.0767734,0.0603254,-0.0464409,0.761547,-1.12797,0.85087,-0.0843118,3.58249,-3.39787,-1.07747,2.95881,2.06854,0.670031,-2.5563,-8.56882,-0.620659,-0.00427244,3.27248,1.07482,1.27102,5.58155,-16.3552,2.01591,-0.00976926,-10.6476,1.23566,0.726418,1.30819,0.258811,-0.310565,1.93621,0.0110923,1.54008,0.767662,-0.123666,2.65703,-0.0850799,2.93294,-1.04044,0.730474,0.0901631,0.193035,0.00473705,-6.18327,2.12156,10.3894,-5.93985,-7.18935,-16.7565,8.12547e-07,-2.92575,-0.733423,4.59084,-0.0733591,-2.07068,-4.89176,1.37713e-06,-4.29027,0.60867,-0.227224,1.31125,-0.75401,-2.5506,-4.30633,49.1817,3.45332,-2.25479,3.78886,1.85318,-12.8844,0,0,1,1,-0.271722,0,-0.424576,-0.00414373,-0.306455,0.0368124,4.4101,326.155,-39.1788,-0.240453,0,-0.842284,-0.00569235,0.84627,0.10603,-2.22599,330.933,41.4629,0.000291691,0.0433193,5.24825
0.05,-0.298938,0.0380507,-0.0608007,-0.160668,0.925135,-0.624874,0.289137,-0.179165,-0.266772,0.081884,0.256478,0.163154,-0.0994191,0.23289,-0.119428,-0.24728,0.0103474,0.213802,0.107163,-0.0994767,0.352472,-0.0329037,0.0399293,-0.243725,-0.227431,0.284893,2.33468,1.44366,-0.214289,-0.216373,0.362577,2.22115,1.72358,-0.223491,0.0173728,-0.00774204,-0.00856688,-0.0165082,-0.00246476,0.453001,-0.0608556,-0.333119,0.387776,0.258884,0.385969,-1.95851e-06,0.33799,-0.0277807,-0.284241,0.0183377,0.168565,0.385531,-3.91465e-06,0.201684,-0.00141272,-0.0198434,0.073442,-0.071194,0.112182,0.287056,-3.05613,0.134005,-0.0993213,0.0982141,-0.0279091,0.632703,-1.92537,0.51405,-0.282543,-3.69904,0.161941,-4.51647,2.69965,1.97017,0.544579,-2.72465,-8.41457,-0.669493,-0.0043624,2.07457,1.00522,1.3551,5.87948,-16.2025,1.94198,-0.00968231,-10.3691,0.907698,0.806503,1.22938,0.237092,-0.272664,1.78232,0.0454312,1.48435,0.759143,-0.115485,2.71463,-0.089217,5.35413,-1.00455,0.84144,0.034564,0.437653,-0.0659629,-8.84687,1.67726,8.15508,-5.66588,-5.8269,-13.2845,-2.74615e-07,-6.187,-0.317134,7.39083,-0.357318,-3.84739,-9.53838,1.84719e-07,-7.28298,0.333323,-0.340561,1.96044,-0.747721,-3.16644,-6.68002,73.1863,3.65288,-2.15599,3.62492,2.21236,-14.8611,0,0,1,1,-0.272091,0,-0.424785,-0.00386166,-0.27291,0.0327419,4.62208,326.651,-39.1893,-0.240324,0,-0.842316,-0.00587382,0.835514,0.104764,-2.33136,331.622,41.5816,0.000291044,0.0429857,6.17728
0.06,-0.300638,0.038124,-0.060794,-0.16075,0.925013,-0.624906,0.292782,-0.179605,-0.269288,0.0851952,0.258485,0.165685,-0.0994192,0.235652,-0.119737,-0.249383,0.010495,0.215103,0.110064,-0.0994767,0.353761,-0.0328845,0.0396968,-0.242794,-0.228218,0.285698,2.33688,1.42041,-0.212584,-0.217582,0.363921,2.22109,1.72842,-0.16995,0.00732731,0.000672358,-0.00822124,-0.0121316,-0.00312439,0.364532,-0.0440829,-0.251568,0.331117,0.200615,0.253124,-1.96125e-06,0.27612,-0.030952,-0.210332,0.0147645,0.130091,0.290147,-3.9128e-06,0.128855,0.00192052,-0.023249,0.0930464,-0.0786712,0.0805179,0.220256,-2.32427,0.170534,-0.120881,0.134463,-0.00578554,0.484091,-2.54158,0.202919,0.0111945,-5.01709,-0.0080579,-2.45637,3.03367,1.50307,0.351046,-2.98583,-8.24997,-0.713824,-0.00441126,1.12242,1.21105,1.45726,6.15109,-16.0665,1.87564,-0.00950243,-10.8883,1.23396,0.874919,1.16646,0.186834,-0.258036,1.58688,0.0823024,1.45519,0.771684,-0.109014,2.74098,-0.0920051,7.93786,-0.809868,0.961565,0.049136,0.634397,-0.0715499,-11.215,0.775757,4.25652,-4.41235,-3.428,-7.31869,-4.6388e-07,-9.6793,0.324238,10.5527,-0.749507,-5.9329,-14.8517,-2.47773e-07,-10.5446,-0.0724781,-0.494509,2.78059,-0.744574,-3.80389,-9.37896,100.64,3.91371,-1.99923,3.28064,2.52364,-16.3707,0,0,1,1,-0.272497,0,-0.425002,-0.00353384,-0.238153,0.028541,4.85386,327.112,-39.2022,-0.240188,0,-0.842342,-0.00604959,0.822781,0.103244,-2.44321,332.291,41.6966,0.000290384,0.0426992,6.14052
0.07,-0.301544,0.0381163,-0.0606911,-0.160828,0.924955,-0.624944,0.295306,-0.179969,-0.271378,0.0880651,0.260148,0.167485,-0.0994192,0.237445,-0.120014,-0.250431,0.0105677,0.215811,0.111481,-0.0994767,0.353995,-0.0328725,0.0394148,-0.241586,-0.229079,0.286123,2.33815,1.40723,-0.210487,-0.218991,0.365594,2.22129,1.73162,-0.0905715,-0.000771372,0.010288,-0.00772988,-0.00578767,-0.00383989,0.252382,-0.0363254,-0.209003,0.286994,0.166335,0.179937,-1.96589e-06,0.179327,-0.0277097,-0.104806,0.00726944,0.0707624,0.141631,-3.91528e-06,0.0234086,0.00119574,-0.0281941,0.120852,-0.0861169,0.0424791,0.126466,-1.31787,0.209671,-0.140874,0.16727,0.0194509,0.320385,-3.12361,-0.269743,0.146687,-2.99489,-0.504093,-0.603745,3.80536,0.827895,0.0759353,-3.2948,-8.07299,-0.757735,-0.00445987,0.472357,1.33074,1.5426,6.31333,-15.9533,1.81932,-0.00933906,-11.8724,1.49156,0.881849,1.12945,0.143748,-0.253075,1.41058,0.113808,1.45497,0.776974,-0.1211,2.74211,-0.0931596,9.7195,-0.369465,1.03379,0.0578613,0.763112,-0.0950244,-11.9163,-0.70794,-1.46825,-1.5894,0.148864,1.27202,-4.57271e-07,-12.1445,1.16307,13.1772,-1.19994,-7.80963,-19.4554,-3.17901e-07,-12.9522,-0.627462,-0.57361,3.55565,-0.734634,-4.31888,-11.7231,124.932,4.16938,-1.82757,2.76557,2.66218,-16.5093,0,0,1,1,-0.272938,0,-0.425228,-0.0031576,-0.202607,0.0242584,5.10427,327.515,-39.2138,-0.240049,0,-0.842362,-0.00621164,0.808264,0.101486,-2.5585,332.914,41.801,0.000289709,0.0424645,4.409
0.08,-0.301477,0.0380716,-0.0604849,-0.160899,0.924974,-0.624992,0.296638,-0.180403,-0.273615,0.0907761,0.261826,0.169411,-0.0994192,0.238024,-0.120175,-0.250162,0.0105204,0.215737,0.110951,-0.0994768,0.352934,-0.0329233,0.0390755,-0.240022,-0.230014,0.286116,2.33824,1.40655,-0.207973,-0.220582,0.367543,2.22175,1.73318,0.0066235,-0.00446602,0.0206259,-0.00715127,0.00184345,-0.00479014,0.133219,-0.0434048,-0.223685,0.2711,0.167823,0.192657,-1.97046e-06,0.0578825,-0.0160789,0.0269661,-0.00472995,-0.00733387,-0.052923,-3.91846e-06,-0.106113,-0.00507888,-0.0339302,0.156409,-0.0934633,-0.000709716,0.009235,-0.0685498,0.251364,-0.159149,0.194925,0.0460727,0.155292,-3.01974,-0.964939,0.0249598,-1.3816,-0.584562,0.214613,4.85261,-0.060037,-0.271711,-3.64753,-7.88298,-0.806405,-0.00451513,0.324751,1.24672,1.5687,6.24776,-15.8632,1.77721,-0.00931559,-12.622,1.54898,0.842497,1.11997,0.120504,-0.255938,1.31631,0.130222,1.46954,0.768161,-0.149257,2.71768,-0.0915796,9.5991,0.383997,1.00796,-0.0299719,0.755909,-0.141602,-9.49471,-2.77701,-8.63262,3.1379,4.72059,11.7681,-4.86085e-07,-12.0657,2.10425,14.1356,-1.60852,-8.78398,-21.6383,-4.04462e-07,-13.1431,-1.32396,-0.425735,3.99538,-0.712155,-4.55486,-12.9122,138.149,4.27086,-1.68353,2.11125,2.5334,-14.4964,0,0,1,1,-0.273411,0,-0.425464,-0.00273235,-0.166732,0.0199466,5.37247,327.836,-39.2199,-0.239912,0,-0.842375,-0.00634879,0.792156,0.0995073,-2.67256,333.463,41.8882,0.000288808,0.0422657,3.51385
0.09,-0.300451,0.0380654,-0.0601778,-0.160974,0.925068,-0.625054,0.297021,-0.181115,-0.276715,0.0938009,0.263976,0.172515,-0.0994192,0.237396,-0.120125,-0.248479,0.0103123,0.214786,0.108258,-0.0994768,0.350559,-0.0331065,0.0386937,-0.238058,-0.23102,0.285653,2.33704,1.41968,-0.205032,-0.222342,0.369704,2.22246,1.73328,0.102615,-0.000626046,0.0307055,-0.00745099,0.00940254,-0.00620616,0.038272,-0.0711748,-0.310011,0.302479,0.215029,0.310338,-1.97532e-06,-0.0627745,0.00496354,0.168322,-0.0208152,-0.0951736,-0.269306,-3.9225e-06,-0.237544,-0.0183184,-0.0381876,0.196363,-0.100585,-0.0462583,-0.119887,1.31295,0.294073,-0.175985,0.216038,0.0714068,0.010328,-1.95573,-1.60215,-0.22916,-0.637475,-0.354174,0.518276,6.04418,-1.04505,-0.650355,-4.06051,-7.68189,-0.864038,-0.00456818,0.933432,0.896975,1.49963,5.85636,-15.7885,1.75118,-0.00951193,-12.9273,1.50751,0.795164,1.1505,0.120648,-0.272582,1.34553,0.123523,1.49671,0.747447,-0.19197,2.66503,-0.0868792,6.8878,1.42683,0.86728,-0.233265,0.561898,-0.191414,-3.31192,-5.19597,-16.1186,9.42533,9.62158,22.4309,-5.43259e-07,-8.46377,2.97612,12.5297,-1.81984,-8.25036,-20.0718,-5.3067e-07,-10.257,-2.09135,0.026742,3.89537,-0.686691,-4.36281,-12.3369,134.061,4.07041,-1.58275,1.34133,2.11679,-10.1136,0,0,1,1,-0.273916,0,-0.425708,-0.00225712,-0.130884,0.0156457,5.65734,328.053,-39.2152,-0.239783,0,-0.84238,-0.00644654,0.774642,0.0973255,-2.77878,333.909,41.9521,0.000287568,0.0420954,2.6916
