time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0,-0.0504334,0.0334479,0.00549423,-0.134366,0.875013,-0.273665,0.466497,0.019822,-0.14262,0.0171229,0.150536,0.0267633,-0.00371173,-0.215748,0.0554293,-0.367967,0.18349,0.539441,0.591624,-0.0295062,-0.0887434,-0.011354,-0.158702,-0.248707,-0.130148,-0.314675,0.293752,1.64971,0.14435,-0.275927,-0.250832,0.933646,1.87333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.134923,0,-0.259985,-0.0237047,0.238141,0.0248452,-9.61553,96.5992,10.0782,0,0,0,0,0,0,0,0,0,0.00210988,0.066622,0
0.01,-0.0463342,0.0176775,0.00680811,-0.117833,0.881839,-0.272974,0.455639,0.0381425,-0.145251,0.0260054,0.116971,-0.00809532,-0.00373551,-0.237984,0.0334835,-0.37681,0.189103,0.546214,0.604508,-0.0294672,-0.0892986,0.00766491,-0.158158,-0.252452,-0.134447,-0.315448,0.288943,1.64874,0.139149,-0.272926,-0.247625,0.946596,1.8731,0.409916,-1.57704,0.131388,1.65335,0.682571,0.0690887,-1.08576,1.83205,-0.263093,0.888257,-3.35649,-3.48586,-0.00237783,-2.22362,-2.19458,-0.884328,0.561307,0.677328,1.28841,0.00390075,-0.0555176,1.90189,0.0544018,-0.374498,-0.429998,-0.0772903,-0.480977,-0.0961054,-0.520057,0.300159,0.320702,1.29499,-0.0228059,-0.897256,2.1068,-3.95891,-0.100893,-0.40703,-0.316711,-34.4935,-6.37721,0.286686,16.7711,0.167696,-1.3599,-0.00272238,19.2296,-4.3742,1.45317,-2.46546,-0.32612,0.0324992,0.0169495,9.94331,-3.77174,4.37973,3.71052,0.486894,0.101482,1.82235,-0.0372837,-5.52562,1.32496,0.529006,-2.4247,0.088746,-4.59357,-5.39749,-3.4034,-1.15277,-8.08002,0.581549,13.5171,3.27371,1.77951,24.3208,6.38904,10.5804,-1.90418e-05,33.2835,-13.0422,23.4152,49.2809,-54.4618,-48.9265,6.20732e-05,6.26463,4.94352,4.28746,7.99214,3.30109,-8.25497,10.5429,-3.24982,-9.71019,7.11149,-3.36189,-20.6358,2.08642,0,0,1,0,0.139413,0,-0.258334,-0.0283176,0.255418,0.023178,-14.5698,131.416,11.9254,0,0,0,0,0,0,0,0,0,0.00145064,0.0582301,4.60356
0.02,-0.0426944,0.00136734,0.00778164,-0.101414,0.887856,-0.272225,0.446133,0.0567904,-0.147704,0.0373201,0.0840453,-0.0418959,-0.00375929,-0.256891,0.0102335,-0.383312,0.199644,0.547542,0.6125,-0.0294282,-0.0892273,0.0271782,-0.157185,-0.255398,-0.138417,-0.317046,0.285187,1.64746,0.132978,-0.269213,-0.244754,0.957482,1.87308,0.36398,-1.63101,0.0973538,1.64182,0.60177,0.0749042,-0.950592,1.86479,-0.245298,1.13147,-3.29259,-3.38006,-0.00237802,-1.89078,-2.325,-0.650175,1.05412,0.13271,0.799141,0.00390137,0.00712875,1.95133,0.0972764,-0.294576,-0.396988,-0.15984,-0.375548,-0.128604,-0.617159,0.371274,0.287083,1.08863,-0.00194169,-3.60459,4.45617,-3.12579,-0.0868974,-0.3736,-0.376729,-39.4775,-6.92429,0.348166,18.2507,0.785861,-1.51317,-0.00353082,19.7318,-4.2841,1.36336,-2.60779,-0.300304,0.0257329,0.0160995,11.5965,-3.67809,4.69867,3.61444,0.384993,0.088952,1.81163,-0.0380104,-5.43121,1.15744,0.46748,-2.31286,0.0824818,-4.67332,-5.21261,-3.43771,-1.28566,-7.42595,0.635685,13.4419,3.04534,2.30233,24.1653,7.77629,10.3079,-1.79438e-05,33.9856,-12.7541,24.0287,50.1173,-55.0416,-50.0996,6.88114e-05,6.23605,4.64496,4.3088,8.11372,3.36138,-8.24506,10.5813,-3.17142,-9.58658,7.12336,-3.38024,-20.8157,2.18245,0,0,1,0,0.143817,0,-0.256891,-0.0334309,0.278247,0.0221887,-20.5502,171.041,13.6395,0,0,0,0,0,0,0,0,0,0.00100017,0.0510799,6.55058
0.03,-0.039522,-0.0154641,0.00841141,-0.0851248,0.893131,-0.271412,0.437971,0.0757428,-0.149927,0.0510513,0.0518969,-0.0746657,-0.00378307,-0.272401,-0.0142919,-0.387411,0.215197,0.543364,0.615481,-0.0293892,-0.0885324,0.0471559,-0.155781,-0.257532,-0.142051,-0.319469,0.28249,1.64586,0.125847,-0.264788,-0.242221,0.966287,1.87328,0.317247,-1.68314,0.0629767,1.62897,0.527511,0.081261,-0.816173,1.89524,-0.222274,1.37312,-3.21483,-3.27698,-0.0023782,-1.55092,-2.45254,-0.409889,1.55529,-0.417706,0.298146,0.00390206,0.0694892,1.99778,0.140364,-0.213439,-0.363374,-0.242291,-0.269736,-0.160318,-0.713025,0.442508,0.253281,0.880472,0.0198828,-5.90959,7.04937,-2.3313,0.00533285,-0.550079,-0.492934,-44.2467,-7.83787,0.474501,18.9559,1.69985,-1.61769,-0.00499069,20.8221,-4.05511,1.28908,-2.78478,-0.277217,0.0213063,0.015429,12.8974,-3.5092,5.12819,3.5439,0.266174,0.0767782,1.815,-0.0386618,-5.37823,1.00124,0.405583,-2.21337,0.0767255,-4.91783,-4.34145,-3.4945,-1.49084,-6.72327,0.673056,13.2857,2.24453,3.73878,23.8338,12.1114,9.59021,-1.65908e-05,35.9997,-11.622,25.9652,52.3261,-56.822,-53.4545,7.45074e-05,6.15446,3.62593,4.36373,8.45402,3.54262,-8.11009,10.6675,-2.8542,-9.24239,7.09738,-3.46835,-21.2673,2.47284,0,0,1,0,0.147731,0,-0.255742,-0.0395039,0.307776,0.0215751,-27.5397,214.563,15.0409,0,0,0,0,0,0,0,0,0,0.00069871,0.0452451,9.51827
0.04,-0.0368413,-0.0327296,0.00869173,-0.0689842,0.897734,-0.270532,0.431138,0.0949197,-0.151776,0.0671658,0.0209598,-0.106476,-0.00380686,-0.28431,-0.0399795,-0.388913,0.235982,0.533505,0.613117,-0.0293502,-0.0872221,0.0674963,-0.153941,-0.258821,-0.145331,-0.322703,0.280859,1.64397,0.117793,-0.259653,-0.240035,0.972965,1.87373,0.268069,-1.72656,0.0280317,1.61406,0.460278,0.0879916,-0.683316,1.91769,-0.184886,1.61146,-3.09372,-3.18108,-0.00237836,-1.19093,-2.56876,-0.150237,2.07855,-0.985926,-0.236399,0.0039028,0.131034,2.03404,0.184002,-0.128899,-0.327948,-0.323391,-0.163061,-0.18886,-0.805449,0.513482,0.218597,0.667799,0.0446112,-7.32555,9.36766,-1.60002,-0.0144522,-0.56358,-0.282556,-48.4651,-9.2537,0.691015,18.652,2.84716,-1.66758,-0.00717363,22.6925,-3.41751,1.20407,-3.01195,-0.257334,0.0242069,0.015008,13.8116,-3.36935,5.63474,3.48428,0.123389,0.0644456,1.82698,-0.0388661,-5.35088,0.857168,0.344217,-2.12095,0.0713846,-5.40544,-2.41885,-3.56205,-1.78175,-5.99101,0.687629,13.0985,0.496597,6.03624,23.2368,20.1192,8.73839,-1.5167e-05,39.6061,-9.04148,29.575,55.7989,-60.0307,-58.9868,7.9921e-05,6.08344,1.44274,4.39754,8.99727,3.87494,-7.65358,10.7784,-2.11677,-8.62022,6.93563,-3.63804,-21.9556,2.99457,0,0,1,0,0.151419,0,-0.254744,-0.0469368,0.345731,0.0211222,-35.3887,260.669,15.9254,0,0,0,0,0,0,0,0,0,0.000508897,0.0407117,12.0156
0.05,-0.0347011,-0.0502371,0.00861584,-0.0530218,0.901738,-0.269584,0.425615,0.114146,-0.153021,0.0856041,-0.00796548,-0.137413,-0.00383064,-0.292259,-0.0665713,-0.387458,0.262348,0.517643,0.604854,-0.0293111,-0.0853034,0.0879809,-0.151662,-0.259211,-0.148223,-0.326702,0.280306,1.64187,0.108876,-0.253825,-0.238213,0.977447,1.87447,0.214014,-1.75074,-0.00758881,1.59624,0.400368,0.0948679,-0.552332,1.92265,-0.124524,1.84382,-2.89253,-3.09369,-0.00237852,-0.794866,-2.65918,0.145513,2.63654,-1.58623,-0.826267,0.0039036,0.191868,2.04846,0.227977,-0.0389263,-0.289198,-0.399927,-0.055277,-0.210028,-0.891651,0.582838,0.182217,0.448243,0.0745569,-7.78994,11.1081,-0.969892,-0.0862363,-0.246327,-0.228757,-51.8226,-11.2196,1.01913,17.1897,4.10513,-1.66301,-0.00986717,25.1684,-2.33106,1.06703,-3.26565,-0.234285,0.0356552,0.0146234,14.3189,-3.41552,6.16491,3.41132,-0.0389695,0.0525004,1.83715,-0.0380393,-5.31371,0.711772,0.279237,-2.02145,0.065914,-6.2262,0.699934,-3.56539,-2.14083,-5.26135,0.662799,12.8719,-2.33406,8.8106,21.9611,31.1086,8.36755,-1.37432e-05,44.7173,-4.71457,34.5354,59.8863,-64.2439,-65.332,8.51508e-05,6.18183,-2.09578,4.30953,9.61,4.34668,-6.66816,10.8993,-0.83855,-7.71741,6.52132,-3.83044,-22.7544,3.69469,0,0,1,0,0.155024,0,-0.253811,-0.056011,0.393937,0.0206016,-43.7838,307.94,16.1042,0,0,0,0,0,0,0,0,0,0.000398839,0.0372534,13.6064
0.06,-0.0331836,-0.0676745,0.00818341,-0.0372734,0.905215,-0.268569,0.421379,0.133139,-0.153385,0.106238,-0.0337799,-0.167514,-0.00385443,-0.295736,-0.0936345,-0.38255,0.294702,0.495356,0.590059,-0.0292721,-0.0827666,0.108256,-0.148951,-0.258639,-0.15068,-0.331368,0.280844,1.63968,0.0991882,-0.247344,-0.236774,0.979654,1.87559,0.151752,-1.74374,-0.0432427,1.57483,0.347755,0.101496,-0.423613,1.89931,-0.0364181,2.06344,-2.58144,-3.01002,-0.00237865,-0.347693,-2.70632,0.490867,3.2354,-2.22867,-1.47959,0.00390445,0.253687,2.02751,0.271072,0.0571736,-0.245731,-0.466609,0.0537157,-0.218413,-0.968825,0.648051,0.143913,0.220699,0.111504,-7.62419,12.1228,-0.447241,0.615635,0.838803,-0.717396,-54.0327,-13.7625,1.47378,14.4963,5.31373,-1.61247,-0.0126398,27.8123,-0.954178,0.837127,-3.49565,-0.195224,0.0536775,0.0137949,14.3628,-3.80121,6.66688,3.31122,-0.215893,0.0412504,1.83947,-0.0358873,-5.21982,0.549057,0.206195,-1.89571,0.0595804,-7.41725,4.81442,-3.3755,-2.51577,-4.56462,0.590165,12.4533,-6.03001,11.4971,19.2679,43.0779,9.096,-1.23214e-05,50.8724,1.15952,39.8524,63.5937,-68.3611,-69.9524,9.01604e-05,6.62618,-6.80048,3.97939,10.082,4.90476,-5.02344,11.072,0.972318,-6.57321,5.75853,-3.91592,-23.5087,4.43376,0,0,1,0,0.158611,0,-0.252894,-0.0668979,0.453671,0.0197502,-52.3439,354.973,15.4534,0,0,0,0,0,0,0,0,0,0.000341,0.0355226,14.3836
0.07,-0.0324078,-0.0846305,0.00741344,-0.0217767,0.908237,-0.267495,0.418388,0.15153,-0.152599,0.1288,-0.0552865,-0.196704,-0.00387822,-0.294125,-0.120582,-0.373656,0.333415,0.466233,0.568268,-0.029233,-0.0795671,0.127851,-0.145842,-0.257059,-0.152647,-0.336537,0.282488,1.6376,0.0888427,-0.240288,-0.235727,0.97951,1.87715,0.0775796,-1.6956,-0.0769977,1.54968,0.302108,0.107398,-0.29908,1.83901,0.0785529,2.25611,-2.15066,-2.91906,-0.00237878,0.161031,-2.69473,0.889391,3.87134,-2.91228,-2.17911,0.00390535,0.319948,1.9595,0.310866,0.157994,-0.196684,-0.516843,0.164436,-0.20869,-1.03456,0.705637,0.104753,-0.0143879,0.155841,-7.06288,12.393,0.0523587,0.512681,0.10808,-0.58052,-55.1032,-16.9733,2.05379,10.6453,6.30172,-1.53206,-0.0149642,30.0225,0.487083,0.496146,-3.64149,-0.126018,0.0742583,0.0119146,14.1688,-4.49265,7.12242,3.17129,-0.415833,0.0288519,1.8279,-0.0326465,-5.06052,0.379666,0.131366,-1.74168,0.0525207,-8.88267,9.40386,-2.84141,-2.87823,-3.96809,0.490072,11.5491,-10.0859,13.4118,14.3888,53.4225,11.3737,-1.07879e-05,57.2481,7.93143,44.2041,65.7635,-70.7763,-69.9139,9.55363e-05,7.49014,-12.1191,3.31093,10.1934,5.46071,-2.73046,11.4168,3.15141,-5.23586,4.60649,-3.72129,-24.088,5.01636,0,0,1,0,0.162209,0,-0.251975,-0.0798669,0.527136,0.018365,-60.6725,400.449,13.9513,0,0,0,0,0,0,0,0,0,0.000313174,0.0383402,14.2858
0.08,-0.0325203,-0.100646,0.00635932,-0.00656775,0.910861,-0.266372,0.416552,0.168911,-0.150473,0.1528,-0.0714509,-0.224757,-0.00390201,-0.28679,-0.146736,-0.360341,0.378705,0.430033,0.539485,-0.029194,-0.0756186,0.146234,-0.142402,-0.25446,-0.154067,-0.341978,0.285274,1.63582,0.0779735,-0.232771,-0.235051,0.976958,1.87921,-0.0112471,-1.60156,-0.105412,1.52089,0.262427,0.112298,-0.183589,1.73816,0.212671,2.4,-1.61644,-2.80532,-0.00237888,0.733513,-2.61541,1.33143,4.52897,-3.62005,-2.87825,0.00390631,0.39485,1.83831,0.343975,0.259927,-0.142077,-0.544148,0.278604,-0.177176,-1.08692,0.751702,0.0675405,-0.255268,0.206005,-6.73495,11.9932,0.461412,0.647682,0.0343168,-0.585246,-54.9366,-20.8118,2.72305,5.79559,6.92417,-1.4419,-0.0164082,31.3108,1.61453,0.0746808,-3.67532,-0.00857178,0.0902819,0.00822571,13.7001,-5.60612,7.51034,3.00045,-0.632565,0.0149467,1.80736,-0.0287557,-4.80725,0.189699,0.052073,-1.54676,0.0441637,-10.376,13.8069,-1.84379,-3.1662,-3.44769,0.354761,9.86442,-13.9529,13.6627,7.01064,59.9943,15.6966,-9.36136e-06,62.7511,14.7846,46.498,65.2312,-69.6829,-63.219,0.000100585,8.65004,-17.3207,2.27426,9.79263,5.8964,0.0897825,12.0859,5.42198,-3.73277,3.09761,-3.0812,-24.4151,5.23254,0,0,1,0,0.165813,0,-0.251058,-0.0956406,0.619781,0.0163531,-68.3953,443.223,11.6946,0,0,0,0,0,0,0,0,0,0.000299262,0.0402994,13.7903
0.09,-0.0336704,-0.115281,0.00512082,0.00832456,0.91314,-0.265213,0.415703,0.184897,-0.14698,0.177501,-0.0816158,-0.251241,-0.0039258,-0.27318,-0.171412,-0.342377,0.430518,0.386864,0.504381,-0.0291549,-0.0708051,0.162885,-0.138735,-0.250881,-0.154899,-0.347411,0.289269,1.63459,0.0667311,-0.224944,-0.234684,0.971963,1.88179,-0.115007,-1.46349,-0.12385,1.48923,0.227951,0.115846,-0.0849443,1.59863,0.349298,2.47011,-1.01649,-2.64835,-0.00237898,1.36102,-2.46757,1.79641,5.18129,-4.31687,-3.51044,0.00390731,0.48135,1.6651,0.366718,0.357854,-0.0831126,-0.54325,0.399463,-0.122956,-1.12424,0.782678,0.0367285,-0.499418,0.25833,-6.73009,11.1202,0.736973,0.601937,-0.252155,-0.473762,-53.674,-25.226,3.41883,0.256686,7.08091,-1.35921,-0.0167023,31.4482,2.1558,-0.363443,-3.62082,0.16837,0.0947227,0.00218914,13.0807,-7.02843,7.82799,2.81106,-0.866656,-0.00184425,1.78246,-0.024923,-4.46972,-0.0073488,-0.024146,-1.31789,0.034887,-11.509,17.3698,-0.330142,-3.35567,-3.00816,0.191591,7.18775,-17.1754,11.4303,-2.47804,61.732,22.3259,-7.97696e-06,66.1929,20.9125,46.0681,61.0896,-63.3689,-49.1815,0.000105497,9.7606,-21.6539,0.932991,8.84092,6.0827,3.2314,13.2074,7.44314,-2.05883,1.33588,-1.88411,-24.4703,4.91371,0,0,1,0,0.169418,0,-0.250155,-0.115098,0.738367,0.0136004,-75.194,482.378,8.88519,0,0,0,0,0,0,0,0,0,0.000289326,0.041316,13.044
