Timestep,C7,CLAV,LACR,LAJC,LASH,LASI,LCAL,LEJC,LFAradius,LFAsuperior,LFAulna,LHJC,LKJC,LLEL,LLFC,LLMAL,LMEL,LMFC,LMMAL,LMT5,LPSH,LPSI,LSJC,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RAJC,RASH,RASI,RCAL,REJC,RFAradius,RFAsuperior,RFAulna,RHJC,RKJC,RLEL,RLFC,RLMAL,RMEL,RMFC,RMMAL,RMT5,RPSH,RPSI,RSJC,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
33,0.00978801,0.00692368,0.00730122,0.00555036,0.0130579,0.0108034,0.00723311,0.00148788,0.00973537,0.00106193,0.00924065,0.00513192,0.00144419,0.0105272,0.00289135,0.00831015,0.0093597,0.00642583,0.00467734,0.00896895,0.00999341,0.00463692,0.00120631,0.00308674,0.00410768,0.0047706,0.00256448,0.00202003,0.000505628,0.00477243,0.00116509,0.00128968,0.00121662,0.0071719,0.00432044,0.0113015,0.0153686,0.00848336,0.00594088,0.0040637,0.00577177,0.0151528,0.00572419,0.00522245,0.00954331,0.00238182,0.00560115,0.0127421,0.00786374,0.0059292,0.00483798,0.0117333,0.00493081,0.00458866,0.00503655,0.00467845,0.00473533,0.00290694,0.00185344,0.00298038,0.00402865,0.00478172,0.0054255,0.00520212
34,0.00981605,0.00690249,0.00729855,0.00537919,0.013031,0.0107889,0.00693516,0.001527,0.00969069,0.0011026,0.00927659,0.0051489,0.00135539,0.0105215,0.00299863,0.00816433,0.00938457,0.00644656,0.00456843,0.00899982,0.0100391,0.00453417,0.00122333,0.00298368,0.00400233,0.00463202,0.00254786,0.00210108,0.000510474,0.00491231,0.0011845,0.00131977,0.00123642,0.00715796,0.00427401,0.0112949,0.0153719,0.00845235,0.00591091,0.00410232,0.00575043,0.0151319,0.00582986,0.00524054,0.00957053,0.00241895,0.00553686,0.0126976,0.00783218,0.00590205,0.00475104,0.011709,0.00490759,0.00456274,0.00503168,0.00464724,0.00470219,0.00292279,0.00181291,0.00295705,0.00395852,0.00476349,0.00540837,0.00518418
35,0.00984003,0.00688416,0.00729881,0.00523398,0.0130036,0.0107752,0.00678604,0.00156577,0.0096487,0.00114565,0.00931082,0.00513985,0.00122914,0.0105063,0.00312347,0.00804078,0.00942046,0.00645792,0.00449585,0.00894162,0.0100897,0.0044465,0.00124714,0.00289035,0.00390702,0.00452776,0.00255014,0.00219147,0.000529358,0.00497194,0.00120942,0.00135132,0.00126164,0.00714295,0.00422245,0.0112917,0.0153546,0.00841233,0.00587115,0.00414859,0.00572015,0.0151003,0.00590363,0.00524226,0.0095987,0.00244567,0.0054794,0.0126437,0.00779551,0.00586352,0.0046751,0.0116785,0.00489533,0.00453098,0.00501908,0.00460713,0.00466621,0.00292259,0.00177466,0.0029303,0.00388839,0.00473848,0.00538233,0.00515846
36,0.0098565,0.00687076,0.00730329,0.00511263,0.0129788,0.0107665,0.00674842,0.00159981,0.00961036,0.00118691,0.00934285,0.00510029,0.00109176,0.0104818,0.003268,0.00793611,0.00946515,0.00644299,0.00446118,0.00881706,0.010143,0.0043755,0.00127471,0.00279371,0.00380806,0.00443666,0.00256363,0.00228602,0.000588023,0.00491978,0.00123706,0.0013809,0.00128889,0.00712547,0.00416992,0.0112916,0.0153111,0.00836763,0.00581715,0.00420068,0.00567809,0.0150593,0.00594076,0.00522434,0.00962505,0.00246116,0.00543229,0.0125789,0.00775026,0.00581753,0.00460991,0.0116405,0.00489203,0.00449102,0.0049992,0.0045591,0.00463054,0.00290161,0.00173638,0.00289832,0.00382135,0.00470414,0.00534379,0.0051217
37,0.00986353,0.00686301,0.00731275,0.00499998,0.0129592,0.0107645,0.00674115,0.00162391,0.00957705,0.00122121,0.00937161,0.00502873,0.000957061,0.010449,0.00342814,0.00783337,0.00951532,0.00639847,0.00444644,0.00867265,0.0101969,0.00432018,0.00130058,0.00267993,0.00369188,0.00433221,0.00257637,0.00237658,0.000686691,0.0048127,0.00126226,0.00140352,0.00131267,0.00710388,0.00411806,0.0112936,0.0152411,0.00831981,0.00574764,0.00425832,0.00562317,0.0150097,0.0059436,0.0051867,0.00964879,0.00246486,0.00539444,0.0125029,0.00769531,0.00576579,0.00455424,0.0115945,0.00489711,0.00444189,0.00497174,0.00450411,0.00459535,0.00286099,0.00169513,0.0028602,0.00375811,0.00465956,0.00529173,0.00507288
38,0.00986055,0.00686094,0.0073274,0.00488153,0.0129463,0.0107689,0.00671673,0.00163456,0.00955018,0.00124499,0.0093957,0.00492551,0.000832298,0.010409,0.00359855,0.00772015,0.00956803,0.00633105,0.00443432,0.00852979,0.0102501,0.00427892,0.00131986,0.00254443,0.00355388,0.00420093,0.00257917,0.00245776,0.000811019,0.00468021,0.00128038,0.0014152,0.00132841,0.00707723,0.00406632,0.0112968,0.0151461,0.0082686,0.00566439,0.00432249,0.00555644,0.0149513,0.00591667,0.00513124,0.0096708,0.00245708,0.0053624,0.0124168,0.0076313,0.00570863,0.00450674,0.0115407,0.00491081,0.00438368,0.00493618,0.00444272,0.00455906,0.00280423,0.00164908,0.00281638,0.00369771,0.0046052,0.0052275,0.00501301
39,0.00984798,0.00686438,0.0073471,0.0047484,0.01294,0.0107787,0.00666148,0.00163089,0.00953056,0.00125692,0.00941411,0.00479197,0.000724045,0.0103627,0.00377528,0.0075914,0.00962152,0.00624881,0.00441684,0.00838675,0.010302,0.00425083,0.00133005,0.00238883,0.00339498,0.00404047,0.00256796,0.00252721,0.000949298,0.00451781,0.00128911,0.00141436,0.00133415,0.00704547,0.0040136,0.0113009,0.0150278,0.00821328,0.00556993,0.00439414,0.00547928,0.0148841,0.00586334,0.00506036,0.00969228,0.0024391,0.00533383,0.0123223,0.00755962,0.00564606,0.00446679,0.0114797,0.00493314,0.00431704,0.00489256,0.00437539,0.00452038,0.00273393,0.00159784,0.00276788,0.00363905,0.00454199,0.00515298,0.0049437
40,0.00982689,0.00687289,0.00737123,0.00459373,0.0129396,0.010794,0.00657158,0.00161419,0.00951797,0.00125764,0.00942668,0.00463092,0.000638335,0.0103111,0.00395512,0.0074431,0.00967519,0.00615802,0.00438929,0.00823836,0.0103529,0.00423618,0.00133082,0.00221589,0.0032162,0.00385186,0.00254277,0.0025837,0.00109406,0.00432592,0.00128827,0.00140153,0.00133023,0.00700926,0.00395881,0.0113063,0.0148879,0.00815288,0.00546603,0.00447417,0.00539249,0.0148076,0.00578566,0.0049763,0.00971402,0.00241266,0.0053078,0.0122203,0.00748205,0.00557784,0.00443376,0.0114119,0.00496364,0.00424252,0.00484138,0.00430256,0.00447866,0.00265157,0.00154213,0.00271612,0.00358107,0.00447061,0.00506943,0.00486602
41,0.00979869,0.00688586,0.0073989,0.00441353,0.0129429,0.0108152,0.00644759,0.00158664,0.00951128,0.00124904,0.00943408,0.00444672,0.000581005,0.0102545,0.00413455,0.00727287,0.00972943,0.00606391,0.00434964,0.00808167,0.0104038,0.00423603,0.00132297,0.00202956,0.00301938,0.00363842,0.00250586,0.00262637,0.00123981,0.00411516,0.00127882,0.00137823,0.00131824,0.00696968,0.00390085,0.0113143,0.0147284,0.0080862,0.00535356,0.00456343,0.0052964,0.014721,0.00568505,0.00488101,0.00973657,0.00237925,0.0052839,0.0121114,0.00740056,0.00550341,0.00440702,0.0113377,0.00500128,0.00416052,0.00478323,0.00422457,0.00443345,0.00255828,0.00148333,0.00266267,0.00352257,0.00439135,0.00497734,0.00478043
42,0.00976487,0.00690267,0.00742907,0.00420694,0.0129476,0.0108425,0.00629657,0.0015507,0.00950888,0.00123347,0.0094375,0.00424446,0.000555474,0.010193,0.00431035,0.00708075,0.00978498,0.00597002,0.00430034,0.00791159,0.0104559,0.0042516,0.00130776,0.00183438,0.00280728,0.00340516,0.00246067,0.00265495,0.00138255,0.00389209,0.00126213,0.00134641,0.00130012,0.00692805,0.00383865,0.0113261,0.0145515,0.00801197,0.00523284,0.0046627,0.00519108,0.0146231,0.00556227,0.00477569,0.00976035,0.00233957,0.00526188,0.0119957,0.00731713,0.00542189,0.0043863,0.0112573,0.00504474,0.00407127,0.00471833,0.00414151,0.00438426,0.00245499,0.00142328,0.00260899,0.0034625,0.00430429,0.00487679,0.00468704
43,0.00972672,0.00692278,0.00746077,0.00397581,0.0129519,0.0108762,0.00612959,0.00150866,0.00950921,0.00121349,0.0094382,0.00402876,0.000561072,0.0101265,0.00448019,0.00686891,0.00984267,0.00587778,0.0042474,0.00772264,0.01051,0.00428369,0.00128645,0.00163439,0.00258304,0.00315747,0.00241092,0.00266964,0.00151961,0.00365769,0.0012396,0.00130793,0.00127775,0.00688561,0.00377117,0.0113431,0.0143584,0.00792908,0.0051037,0.00477269,0.00507646,0.0145128,0.0054174,0.00466041,0.0097856,0.00229346,0.00524123,0.0118732,0.00723297,0.00533279,0.00437155,0.0111709,0.00509273,0.00397495,0.00464605,0.00405297,0.00433012,0.00234227,0.00136313,0.00255554,0.00339985,0.00420944,0.00476758,0.00458575
44,0.00968525,0.00694574,0.00749312,0.00372324,0.0129544,0.0109159,0.00595664,0.00146251,0.00951099,0.00119118,0.00943732,0.00380354,0.000593679,0.0100552,0.00464302,0.0066401,0.00990296,0.00578635,0.00419755,0.0075124,0.0105666,0.00433253,0.00126012,0.00143182,0.00234878,0.00289914,0.0023602,0.00267102,0.00164957,0.00341231,0.00121239,0.00126447,0.00125264,0.00684347,0.00369744,0.0113661,0.0141502,0.00783662,0.00496573,0.00489402,0.00495226,0.0143892,0.00525017,0.00453426,0.00981248,0.00224013,0.00522091,0.0117437,0.00714836,0.00523628,0.00436273,0.011079,0.00514442,0.00387166,0.00456477,0.00395811,0.00426931,0.00222065,0.00130271,0.00250147,0.00333364,0.00410676,0.0046494,0.00447632
45,0.00964116,0.00697122,0.00752535,0.0034533,0.0129539,0.0109606,0.005785,0.00141396,0.00951336,0.0011681,0.0094357,0.00357235,0.000647941,0.00997955,0.00479845,0.00639761,0.00996587,0.00569404,0.00415662,0.00728235,0.0106257,0.00439787,0.00122957,0.0012279,0.00210619,0.00263289,0.00231157,0.00265986,0.0017717,0.00315839,0.0011814,0.00121748,0.00122593,0.00680256,0.00361648,0.0113959,0.0139277,0.00773383,0.00481833,0.00502745,0.00481784,0.0142514,0.00506022,0.00439599,0.009841,0.00217876,0.00519916,0.0116071,0.00706291,0.00513318,0.00435936,0.010982,0.00519953,0.00376144,0.00447214,0.00385574,0.00419943,0.00209093,0.00124071,0.00244516,0.0032626,0.00399615,0.0045218,0.00435842
46,0.00959492,0.00699903,0.00755674,0.0031704,0.01295,0.0110088,0.0056194,0.00136454,0.00951574,0.00114555,0.00943381,0.00333912,0.000718501,0.00990017,0.00494578,0.00614525,0.010031,0.00560014,0.00412927,0.00703641,0.0106871,0.00447915,0.00119528,0.00102434,0.00185754,0.00236127,0.00226722,0.00263702,0.00188542,0.0028989,0.00114721,0.00116821,0.00119836,0.00676381,0.00352717,0.0114328,0.0136924,0.00761999,0.00466086,0.00517372,0.00467269,0.0140987,0.00484737,0.00424446,0.00987101,0.00210885,0.0051735,0.0114636,0.00697619,0.00502464,0.00436026,0.0108804,0.00525817,0.00364419,0.00436562,0.0037445,0.00411765,0.00195456,0.0011756,0.002385,0.00318502,0.00387744,0.00438434,0.00423168
47,0.00954677,0.00702909,0.00758661,0.00287875,0.0129419,0.0110578,0.00546272,0.00131566,0.00951768,0.00112435,0.009432,0.00310813,0.000799742,0.0098181,0.00508368,0.00588698,0.0100977,0.00550561,0.00411863,0.00677955,0.0107505,0.00457568,0.00115751,0.000824196,0.00160594,0.00208716,0.00222851,0.00260346,0.00199012,0.0026372,0.00111014,0.00111775,0.00117034,0.00672814,0.00342835,0.0114778,0.0134464,0.00749433,0.00449262,0.00533367,0.00451598,0.0139302,0.00461142,0.00407902,0.00990214,0.00203052,0.00514127,0.0113135,0.00688828,0.0049117,0.00436391,0.0107744,0.00532084,0.00351966,0.00424301,0.00362312,0.00402135,0.00181362,0.00110653,0.00232013,0.00309881,0.00375031,0.00423643,0.00409556
48,0.00949685,0.00706141,0.00761431,0.00258206,0.0129289,0.0111049,0.00531617,0.00126868,0.00951872,0.00110475,0.00943049,0.00288382,0.000885908,0.00973454,0.00521038,0.00562646,0.0101651,0.00541284,0.00412591,0.00651725,0.0108158,0.00468671,0.00111626,0.000632397,0.00135494,0.0018137,0.0021964,0.00256022,0.00208517,0.00237801,0.00107021,0.00106706,0.00114192,0.00669653,0.00331896,0.0115316,0.0131918,0.00735615,0.00431284,0.00550804,0.00434668,0.013745,0.00435227,0.00389959,0.00993398,0.00194467,0.0051003,0.0111574,0.0068001,0.00479498,0.00436887,0.0106645,0.00538832,0.00338737,0.00410292,0.00349068,0.00390861,0.00167072,0.00103384,0.00225066,0.00300192,0.00361417,0.00407736,0.00394936
49,0.00944519,0.00709604,0.0076393,0.00228385,0.0129103,0.0111469,0.00518034,0.00122482,0.00951835,0.00108703,0.00942955,0.00267066,0.000971932,0.00965056,0.00532418,0.00536696,0.0102321,0.00532458,0.0041506,0.00625485,0.0108828,0.00481151,0.00107145,0.000457742,0.00110808,0.00154429,0.00217186,0.00250846,0.00217007,0.0021271,0.00102731,0.00101703,0.00111297,0.00666994,0.00319837,0.0115953,0.0129309,0.00720497,0.00412078,0.00569749,0.00416393,0.0135421,0.00407006,0.00370665,0.0099662,0.00185323,0.00504931,0.0109959,0.00671312,0.00467497,0.00437436,0.0105506,0.00546156,0.00324673,0.00394485,0.0033468,0.00377837,0.00152881,0.000958836,0.00217732,0.00289276,0.0034684,0.00390636,0.0037923
50,0.00939185,0.00713305,0.00766119,0.00198731,0.0128853,0.0111814,0.00505543,0.00118521,0.00951616,0.00107117,0.00942944,0.00247343,0.00105388,0.00956709,0.00542364,0.00511112,0.0102983,0.00524334,0.00419095,0.00599709,0.0109516,0.00494933,0.0010231,0.000320453,0.00086863,0.00128243,0.00215592,0.00244934,0.00224433,0.00189066,0.000981413,0.000968584,0.00108339,0.00664923,0.00306649,0.0116698,0.0126656,0.00704065,0.00391609,0.00590238,0.00396712,0.0133211,0.00376518,0.00350085,0.00999887,0.00175908,0.00498812,0.0108299,0.00662907,0.00455216,0.00438069,0.0104331,0.00554157,0.00309723,0.00376887,0.00319158,0.00363039,0.00139126,0.000883559,0.00210094,0.00277053,0.00331243,0.00372295,0.00362383
51,0.00933695,0.00717245,0.00767974,0.00169541,0.0128538,0.0112065,0.00494154,0.00115084,0.0095118,0.00105701,0.00943051,0.0022978,0.00112898,0.00948492,0.00550763,0.00486094,0.0103629,0.00517115,0.0042447,0.00574781,0.0110223,0.0050993,0.000971557,0.000266688,0.000640096,0.00103212,0.00214963,0.00238406,0.00230759,0.00167509,0.000932764,0.000922791,0.00105327,0.00663515,0.00292372,0.0117555,0.012398,0.0068634,0.00369889,0.00612282,0.00375601,0.0130819,0.00343865,0.00328286,0.0100325,0.00166635,0.0049174,0.0106601,0.0065495,0.00442731,0.00438917,0.010312,0.00562936,0.00293867,0.00357529,0.00302544,0.00346483,0.00126215,0.000810543,0.00202195,0.00263518,0.00314607,0.00352705,0.00344379
52,0.00928074,0.00721413,0.00769485,0.00141125,0.0128156,0.0112208,0.00483879,0.00112264,0.00950515,0.00104472,0.00943306,0.00215063,0.00119538,0.00940459,0.00557518,0.00461787,0.0104257,0.00510964,0.00430954,0.00551003,0.0110946,0.00526022,0.000917625,0.000323583,0.000428617,0.000799191,0.00215399,0.00231388,0.00235948,0.00148786,0.000882091,0.000881008,0.0010231,0.00662827,0.00277089,0.0118523,0.0121299,0.00667381,0.00347,0.00635852,0.00353128,0.0128252,0.0030926,0.00305347,0.0100679,0.00158108,0.00483838,0.0104876,0.00647546,0.00430193,0.00440178,0.0101881,0.00572583,0.00277129,0.00336449,0.00284894,0.00328196,0.00114668,0.000742756,0.00194015,0.00248726,0.00296964,0.00331926,0.00325267
53,0.00922361,0.00725789,0.00770646,0.00113931,0.012771,0.0112237,0.00474766,0.00110151,0.00949612,0.0010345,0.00943752,0.00203981,0.00125211,0.00932663,0.00562563,0.0043831,0.0104865,0.00506002,0.00438348,0.00528604,0.0111682,0.00543051,0.000862709,0.00043863,0.000254717,0.000595002,0.00216989,0.00224037,0.00239982,0.00133756,0.000830699,0.000844892,0.000993805,0.00662901,0.00260924,0.0119597,0.0118638,0.00647292,0.00323097,0.00660871,0.00329421,0.0125522,0.00273107,0.00281376,0.0101061,0.00151147,0.00475284,0.0103138,0.00640757,0.00417807,0.00442083,0.0100623,0.00583171,0.00259579,0.00313706,0.00266291,0.00308229,0.00105136,0.000684182,0.00185495,0.0023278,0.002784,0.00310081,0.00305159
54,0.00916611,0.00730338,0.00771454,0.000888125,0.0127205,0.011215,0.00466909,0.00108825,0.00948451,0.00102657,0.00944442,0.0019731,0.00129866,0.00925152,0.00565841,0.00415801,0.0105451,0.00502357,0.00446474,0.00507773,0.0112429,0.00560819,0.000808817,0.000567931,0.00020191,0.000445623,0.00219801,0.00216552,0.00242858,0.00123323,0.000780451,0.000816282,0.00096663,0.00663763,0.00244039,0.0120769,0.0116026,0.00626208,0.0029839,0.00687218,0.0030466,0.0122647,0.00236077,0.0025651,0.0101483,0.00146742,0.00466288,0.01014,0.00634608,0.00405827,0.00444831,0.00993571,0.00594733,0.00241322,0.0028939,0.0024683,0.00286667,0.000983369,0.000640306,0.00176569,0.002158,0.00259036,0.00287341,0.00284212
55,0.00910887,0.00735016,0.00771908,0.000675806,0.0126644,0.0111951,0.00460445,0.00108364,0.0094699,0.00102162,0.00945453,0.00195604,0.00133485,0.00917966,0.00567314,0.00394436,0.0106016,0.00500149,0.00455172,0.0048866,0.0113182,0.00579087,0.000758693,0.000694844,0.000312787,0.000397019,0.00223869,0.00209198,0.00244604,0.0011811,0.000733888,0.000797143,0.000943133,0.00665426,0.00226653,0.0122027,0.0113494,0.00604315,0.00273155,0.00714713,0.002791,0.011965,0.00199282,0.0023093,0.0101951,0.00145869,0.00457116,0.00996801,0.00629132,0.00394513,0.0044858,0.00980942,0.00607251,0.00222483,0.00263673,0.00226664,0.00263688,0.000948813,0.000618006,0.0016721,0.00197953,0.00239023,0.00263924,0.00262628
56,0.00905261,0.00739766,0.00772004,0.000539808,0.0126027,0.0111651,0.00455506,0.00108828,0.00945167,0.00102051,0.00946871,0.00198958,0.00136056,0.00911138,0.00566953,0.00374433,0.0106558,0.00499524,0.00464247,0.00471391,0.011394,0.00597584,0.000715854,0.000812359,0.00046981,0.00046237,0.00229176,0.00202296,0.00245278,0.00118029,0.000694247,0.000789338,0.000925061,0.00667887,0.00209047,0.0123362,0.0111081,0.00581833,0.00247718,0.00743141,0.00253039,0.0116556,0.00164571,0.0020489,0.0102473,0.00149196,0.00448082,0.00979957,0.00624392,0.00384091,0.00453429,0.00968458,0.00620645,0.00203204,0.00236849,0.00206029,0.00239605,0.00095013,0.000623616,0.00157473,0.00179461,0.00218529,0.00240076,0.00240636
57,0.00899806,0.00744527,0.00771746,0.000526602,0.0125355,0.0111268,0.00452177,0.00110257,0.00942899,0.00102444,0.00948799,0.0020691,0.00137585,0.00904685,0.00564747,0.00356021,0.010708,0.00500619,0.00473463,0.00456046,0.0114705,0.00616015,0.000684664,0.000916563,0.000626053,0.000588752,0.00235644,0.00196204,0.00244975,0.00122115,0.000665574,0.000794477,0.000914367,0.00671125,0.00191572,0.0124764,0.0108821,0.00559009,0.00222473,0.00772259,0.00226832,0.0113392,0.00135088,0.00178723,0.0103049,0.00156836,0.00439537,0.00963653,0.00620464,0.00374739,0.0045942,0.00956217,0.00634775,0.00183638,0.00209337,0.00185257,0.00214872,0.000984448,0.000659507,0.00147484,0.00160623,0.00197734,0.00216081,0.00218496
58,0.00894592,0.00749232,0.00771142,0.000627255,0.0124629,0.0110822,0.00450457,0.00112663,0.00940105,0.00103448,0.00951336,0.00218567,0.00138115,0.00898621,0.00560721,0.00339395,0.0107583,0.00503528,0.00482545,0.00442633,0.0115477,0.00634085,0.000669934,0.00100496,0.000769794,0.000730306,0.00243134,0.00191269,0.00243822,0.00128869,0.000652392,0.000813615,0.000913114,0.00675096,0.00174664,0.0126222,0.0106743,0.00536105,0.00197901,0.00801831,0.00200876,0.0110183,0.00115764,0.00152794,0.0103681,0.00168329,0.0043185,0.00948057,0.0061741,0.0036657,0.00466565,0.00944309,0.00649466,0.00163948,0.00181642,0.00164767,0.0019007,0.00104448,0.000722712,0.00137397,0.00141852,0.00176829,0.00192262,0.00196501
59,0.00889681,0.00753817,0.0077021,0.00078371,0.0123851,0.0110335,0.00450249,0.00116018,0.0093671,0.00105142,0.00954578,0.00232857,0.00137747,0.00892949,0.00554944,0.00324675,0.0108069,0.00508276,0.0049121,0.00431078,0.0116257,0.00651533,0.000675997,0.0010761,0.000896661,0.000866324,0.00251457,0.0018778,0.00241969,0.00136775,0.000658868,0.000847071,0.000923293,0.00679736,0.00158812,0.0127723,0.0104866,0.00513375,0.00174616,0.00831642,0.00175637,0.0106953,0.00111876,0.00127443,0.0104369,0.00182884,0.0042536,0.00933301,0.00615251,0.00359644,0.00474836,0.00932808,0.00664523,0.001443,0.00154334,0.00145028,0.001659,0.00112124,0.000806759,0.00127358,0.00123685,0.00156016,0.00169004,0.00174985
60,0.00885124,0.00758222,0.00768968,0.000954637,0.0123024,0.0109831,0.00451375,0.00120283,0.00932656,0.0010761,0.00958605,0.00248745,0.00136635,0.00887654,0.00547517,0.00311901,0.0108543,0.00514811,0.00499197,0.00421234,0.0117045,0.00668138,0.000705507,0.00112942,0.00100473,0.000987944,0.00260394,0.00185937,0.00239585,0.00144619,0.000687755,0.000894598,0.000946642,0.00684966,0.00144544,0.0129254,0.0103199,0.0049107,0.00153438,0.00861498,0.00151738,0.0103725,0.00124004,0.00103005,0.0105112,0.00199635,0.00420343,0.00919485,0.0061397,0.00353983,0.00484165,0.00921781,0.00679744,0.00124876,0.00128109,0.00126579,0.00143237,0.00120643,0.0009045,0.00117503,0.00106854,0.00135523,0.00146805,0.00154362
61,0.00880957,0.00762395,0.00767436,0.00112083,0.0122153,0.0109328,0.00453577,0.00125398,0.00927906,0.00110894,0.00963469,0.00265347,0.00135006,0.00882716,0.00538581,0.00301028,0.0109009,0.00523013,0.00506279,0.00412923,0.0117838,0.00683722,0.000758627,0.00116522,0.00109349,0.0010913,0.00269715,0.00185829,0.0023685,0.00151552,0.0007395,0.000955347,0.000984295,0.00690699,0.0013238,0.01308,0.0101744,0.00469419,0.00135482,0.00891224,0.00130061,0.0100521,0.00147022,0.000798802,0.010591,0.00217788,0.00416982,0.00906671,0.00613511,0.00349585,0.00494429,0.00911286,0.00694939,0.00105879,0.00103925,0.00110046,0.001232,0.00129354,0.00100977,0.00107972,0.000923282,0.00115624,0.00126355,0.00135164
62,0.00877206,0.00766293,0.00765632,0.00127346,0.0121243,0.0108844,0.00456552,0.00131291,0.00922444,0.0011499,0.00969203,0.00281953,0.0013315,0.00878115,0.00528315,0.00291949,0.0109469,0.00532721,0.00512249,0.00405967,0.0118637,0.00698142,0.000833346,0.00118456,0.00116328,0.00117485,0.00279189,0.00187428,0.00233944,0.00157014,0.000812429,0.0010281,0.00103662,0.00696847,0.0012279,0.013235,0.0100497,0.0044862,0.00122168,0.0092067,0.001119,0.00973606,0.0017534,0.000587065,0.010676,0.00236678,0.00415353,0.00894888,0.00613747,0.00346427,0.00505456,0.00901367,0.0070993,0.000875664,0.00083285,0.000961481,0.00107207,0.00137771,0.0011179,0.000989113,0.000812889,0.000966797,0.0010865,0.00118106
63,0.00873883,0.00769881,0.00763573,0.00140816,0.0120298,0.0108392,0.00459968,0.00137892,0.00916264,0.00119884,0.00975814,0.0029801,0.00131412,0.00873829,0.00516924,0.00284517,0.0109929,0.00543748,0.00516928,0.00400214,0.0119438,0.00711295,0.00092654,0.00118915,0.00121512,0.00123828,0.00288595,0.00190594,0.00231038,0.0016066,0.00090371,0.00111152,0.00110324,0.00703326,0.00116129,0.0133892,0.00994488,0.00428843,0.00114959,0.00949696,0.000990458,0.00942622,0.00205406,0.000407866,0.0107661,0.00255767,0.00415444,0.00884152,0.00614502,0.00344446,0.00517045,0.00892056,0.00724556,0.000703191,0.000686171,0.00085639,0.000968778,0.00145535,0.00122569,0.000904756,0.000748971,0.000792441,0.000950893,0.00104139
64,0.00870985,0.00773139,0.00761279,0.00152263,0.0119324,0.010798,0.00463523,0.0014513,0.00909368,0.00125526,0.00983301,0.00313134,0.00130142,0.00869853,0.00504607,0.00278573,0.011039,0.00555928,0.00520159,0.00395529,0.012024,0.00723124,0.00103483,0.00118093,0.00125032,0.00128187,0.00297748,0.00195127,0.00228292,0.00162274,0.00101015,0.00120421,0.00118315,0.00710059,0.00112565,0.0135417,0.00985887,0.00410213,0.00114724,0.00978191,0.000933904,0.00912399,0.00235299,0.000293061,0.0108608,0.00274669,0.00417173,0.00874467,0.00615619,0.00343506,0.00529004,0.0088337,0.00738693,0.000548191,0.000629446,0.000791526,0.000934849,0.00152388,0.00133111,0.0008282,0.000737496,0.000642529,0.000873201,0.000944039
65,0.00868491,0.00776066,0.00758781,0.00161566,0.0118327,0.0107612,0.00466963,0.00152932,0.00901763,0.00131839,0.00991651,0.00327086,0.00129668,0.00866198,0.00491541,0.00273971,0.0110853,0.00569131,0.0052182,0.00391795,0.0121039,0.00733636,0.0011551,0.00116201,0.00127046,0.00130617,0.00306525,0.00200813,0.00225862,0.00161733,0.00112873,0.00130479,0.00127493,0.00716977,0.00112001,0.0136916,0.00979003,0.00392818,0.00121143,0.0100607,0.000958149,0.00883057,0.00264037,0.000292886,0.0109592,0.00293147,0.0042041,0.00865832,0.00617017,0.00343413,0.00541157,0.00875312,0.00752259,0.000424611,0.000673208,0.000769481,0.000970863,0.00158175,0.00143284,0.000761281,0.000774145,0.00053318,0.000865084,0.000899447
66,0.0086637,0.00778668,0.00756109,0.00168671,0.0117311,0.0107288,0.00470104,0.00161238,0.00893465,0.00138775,0.0100084,0.00339725,0.00130281,0.00862874,0.00477873,0.00270594,0.0111319,0.00583251,0.00521827,0.00388909,0.0121834,0.0074287,0.00128474,0.00113474,0.00127734,0.00131202,0.0031484,0.0020745,0.00223895,0.00158983,0.0012569,0.0014121,0.00137704,0.00724016,0.0011411,0.0138385,0.00973665,0.00376713,0.00132873,0.0103325,0.00105335,0.00854691,0.00291117,0.000388528,0.0110607,0.00311044,0.00425002,0.00858249,0.00618709,0.00343922,0.00553371,0.00867869,0.00765192,0.00035867,0.00079134,0.000787263,0.00106361,0.00162831,0.00152978,0.000706514,0.000846873,0.00048631,0.00092396,0.000911487
67,0.0086459,0.00780957,0.00753298,0.00173575,0.0116284,0.010701,0.00472802,0.00169999,0.00884501,0.00146289,0.0101083,0.00350975,0.00132239,0.00859889,0.00463754,0.00268351,0.0111788,0.00598185,0.00520121,0.00386809,0.0122622,0.00750886,0.00142169,0.00110216,0.00127345,0.00130074,0.00322633,0.00214845,0.00222515,0.00154055,0.00139265,0.00152515,0.00148801,0.00731121,0.00118396,0.0139818,0.00969696,0.00361919,0.00148289,0.0105969,0.00119859,0.0082738,0.0031627,0.000518576,0.0111643,0.00328229,0.0043078,0.00851712,0.00620745,0.00344794,0.00565548,0.00861021,0.00777444,0.000374216,0.000948788,0.000836745,0.0011942,0.00166361,0.00162104,0.000666998,0.000942414,0.000513097,0.00103423,0.000974137
