time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0,0.162231,0.0470591,0.104514,-0.183965,0.886268,-0.247155,0.277782,-0.0703981,-0.115511,0.0836607,0.00253187,-0.129223,-0.0980251,-0.51385,-0.072087,-0.190511,0.319466,0.188861,0.361427,-0.0980662,-0.50758,-0.0915329,-0.142314,0.180211,-0.343716,0.0107959,0.607312,1.03022,0.312092,-0.177135,0.284037,0.563633,1.11018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0686824,0,-0.168151,-0.113681,0.561914,-0.00664893,-81.5542,403.115,-4.76992,0,0,0,0,0,0,0,0,0,0.000701095,0.0682172,0
0.01,0.168209,0.0290849,0.0978164,-0.169203,0.885288,-0.245426,0.28868,-0.0472643,-0.112162,0.1343,-0.0270503,-0.16928,-0.0980221,-0.526687,-0.0919078,-0.202019,0.340896,0.162452,0.347796,-0.0980629,-0.51095,-0.0655456,-0.123445,0.191911,-0.349556,0.0135039,0.603064,1.02947,0.300782,-0.171698,0.280788,0.554962,1.10899,0.597809,-1.79741,-0.669781,1.47615,-0.0979665,0.17286,1.08981,2.31338,0.33487,5.06394,-2.95822,-4.00567,0.000299122,-1.2837,-1.98208,-1.15079,2.14301,-2.64082,-1.36311,0.000321836,-0.336964,2.59873,1.88695,1.16998,-0.584045,0.270802,-0.424754,-0.0744192,-1.13097,0.543635,-0.324878,-0.867121,-0.119766,-5.87161,7.24379,-18.3909,60.7506,257.553,-1.45761,-49.4862,-18.8509,0.698809,7.92895,12.7293,-2.19708,-0.000474713,21.3526,-6.12405,0.376809,-4.83587,0.499291,-0.129011,-8.56364e-05,46.4002,-7.36244,-3.87579,-1.25384,-0.807,-0.0464074,0.582759,-0.0124734,0.5192,0.60146,0.153736,1.18786,0.00921211,-4.86905,-1.60145,1.15297,-0.531232,2.60884,-0.00747092,-8.91958,-7.31335,-27.6325,-6.57956,89.0019,79.5111,1.95278e-06,42.6243,-1.95366,19.4695,44.0295,-63.7196,-67.7967,2.83789e-06,7.06084,-2.88309,-4.55227,8.10062,14.2359,10.759,-28.8166,-4.96758,1.80496,1.05969,14.2002,-22.6542,-10.1994,0,0,1,0,0.0728874,0,-0.167571,-0.123541,0.591007,-0.00971776,-91.4241,437.361,-7.19141,0,0,0,0,0,0,0,0,0,0.000706006,0.0687188,265.427
0.02,0.173701,0.0109506,0.0912339,-0.154495,0.884569,-0.243699,0.298687,-0.0248619,-0.111576,0.184282,-0.0477324,-0.201385,-0.0980191,-0.535261,-0.111924,-0.211579,0.366729,0.129672,0.327385,-0.0980597,-0.513613,-0.0398465,-0.10503,0.204421,-0.353973,0.0172878,0.595935,1.02823,0.289653,-0.166156,0.278959,0.544026,1.10677,0.549119,-1.81343,-0.658251,1.47084,-0.0718781,0.172786,1.00061,2.24024,0.0585441,4.99815,-2.0682,-3.21056,0.000299142,-0.857453,-2.00161,-0.956092,2.5833,-3.27801,-2.04107,0.000321865,-0.266355,2.5699,1.84143,1.25099,-0.441686,0.378392,-0.71292,-0.124095,-1.11292,0.554232,-0.182876,-1.09366,-0.22176,-2.82493,5.52617,-15.475,63.2525,224.055,0.578232,-47.7748,-20.5705,1.51986,1.2521,13.1471,-1.54894,-0.00044223,20.4011,-4.32481,0.158123,-4.17641,0.500627,-0.106985,-0.000117491,46.5284,-8.9298,-3.48554,-1.02342,-0.860644,-0.065665,0.664936,-0.0128826,0.202033,0.41016,0.143309,1.06205,0.00929946,-5.4888,-1.01407,1.70046,-0.698279,2.63742,-0.0523014,-9.37857,-7.98495,-27.3349,-8.77241,88.3665,80.0362,8.31953e-07,43.8315,-1.54554,20.4902,44.1789,-62.644,-67.6023,1.77822e-06,7.41592,-3.27401,-5.22939,8.008,14.4229,10.4361,-28.5775,-4.88401,2.15563,0.956009,14.2774,-22.5201,-10.017,0,0,1,0,0.0776695,0,-0.166849,-0.133864,0.625852,-0.0132892,-101.095,472.65,-10.0361,0,0,0,0,0,0,0,0,0,0.000716738,0.0694126,233.409
0.03,0.178643,-0.00728505,0.0848214,-0.139857,0.884114,-0.241976,0.307755,-0.00325792,-0.113724,0.233386,-0.0595777,-0.225487,-0.0980161,-0.539453,-0.132095,-0.219091,0.39698,0.0906277,0.300214,-0.0980565,-0.515535,-0.0144749,-0.087139,0.217732,-0.356948,0.0221154,0.585948,1.0265,0.27874,-0.160518,0.278558,0.530837,1.10355,0.494231,-1.82357,-0.641247,1.46385,-0.0455039,0.172263,0.906828,2.16039,-0.214805,4.91042,-1.18454,-2.41019,0.00029915,-0.419138,-2.01707,-0.75119,3.02509,-3.90445,-2.7171,0.000321882,-0.192196,2.53716,1.78913,1.33107,-0.297457,0.482753,-0.998695,-0.172935,-1.09136,0.563792,-0.0401025,-1.31886,-0.32193,-0.727493,4.11187,-12.5938,58.7825,192.97,2.41233,-46.4761,-22.4553,2.55169,-5.99013,13.2015,-0.844774,-0.000416344,19.7553,-2.52304,-0.109041,-3.6141,0.522743,-0.0853549,-0.000175708,46.6409,-10.4673,-3.02545,-0.784824,-0.916937,-0.0840296,0.758458,-0.0130874,-0.0089181,0.238987,0.123153,0.978659,0.00903893,-7.19435,0.609087,3.2694,-1.04039,2.63615,-0.181431,-10.4114,-9.76246,-26.3123,-14.7929,85.7021,80.3785,-2.15724e-07,47.4272,-0.462946,23.2496,44.7499,-58.4943,-66.2877,7.79014e-07,8.57018,-4.31814,-7.12285,7.59405,14.8707,9.33294,-27.5909,-4.56849,3.1252,0.661747,14.4416,-21.9932,-9.34195,0,0,1,0,0.0822232,0,-0.166086,-0.144061,0.664415,-0.0173843,-109.994,507.297,-13.2733,0,0,0,0,0,0,0,0,0,0.000729527,0.0702023,202.174
0.04,0.182866,-0.0254598,0.0787359,-0.125322,0.883923,-0.240271,0.315782,0.0173698,-0.118504,0.281011,-0.0628529,-0.241551,-0.0980131,-0.538901,-0.152312,-0.224278,0.431706,0.0457338,0.266414,-0.0980533,-0.5166,0.0104649,-0.06996,0.231802,-0.358435,0.0278762,0.573202,1.02432,0.268138,-0.154814,0.279601,0.515449,1.09939,0.422287,-1.81748,-0.608553,1.45345,-0.0191424,0.170448,0.802715,2.06277,-0.477928,4.7625,-0.327515,-1.60641,0.000299148,0.0551337,-2.0217,-0.518693,3.47259,-4.48939,-3.37997,0.00032189,-0.106494,2.49398,1.7179,1.40701,-0.14875,0.576082,-1.2746,-0.21862,-1.06011,0.570409,0.104314,-1.5388,-0.41535,0.221783,2.75956,-9.39945,46.8376,163.175,4.0581,-45.5518,-24.4171,3.79406,-13.6321,12.8247,-0.0924782,-0.000392843,19.3731,-0.531846,-0.474324,-3.14302,0.570923,-0.0599822,-0.00026986,46.4994,-12.0879,-2.44903,-0.532244,-0.979164,-0.10295,0.866126,-0.0130354,-0.0988675,0.0902563,0.0927071,0.944122,0.00849193,-10.1242,3.39461,5.93391,-1.56881,2.54111,-0.400102,-11.6605,-12.6128,-24.1549,-24.6832,79.4897,78.8142,-1.19304e-06,53.6756,1.43125,27.6989,45.6298,-48.9661,-62.0482,-1.78494e-07,10.7698,-6.11102,-10.2729,6.57863,15.473,7.06769,-25.2597,-3.85272,4.75836,0.133733,14.571,-20.7274,-7.8228,0,0,1,0,0.0865119,0,-0.165286,-0.153532,0.704711,-0.0219835,-117.573,539.659,-16.8347,0,0,0,0,0,0,0,0,0,0.000740658,0.0709552,170.095
0.05,0.186076,-0.0432952,0.0732438,-0.110944,0.883986,-0.238607,0.322643,0.0367362,-0.125698,0.326167,-0.058179,-0.249734,-0.0980101,-0.532982,-0.172385,-0.226695,0.470995,-0.00405675,0.22641,-0.0980501,-0.516588,0.0347936,-0.0538082,0.24653,-0.358376,0.0343438,0.55793,1.02175,0.258013,-0.149097,0.282101,0.497988,1.09446,0.321045,-1.78353,-0.549214,1.43776,0.00626874,0.166447,0.68611,1.93664,-0.719477,4.51566,0.467382,-0.818268,0.000299136,0.591889,-2.00739,-0.241704,3.92889,-4.97906,-4.00046,0.000321888,0.00120354,2.43287,1.61518,1.47279,0.00597989,0.646759,-1.5272,-0.257147,-1.01253,0.571746,0.250024,-1.74607,-0.493578,0.299291,1.43244,-5.73174,29.877,132.591,5.12887,-44.6655,-26.3927,5.21168,-21.4377,11.9849,0.694165,-0.000366834,19.0705,1.63619,-0.959141,-2.72759,0.648164,-0.030693,-0.000404822,45.8881,-13.8193,-1.69915,-0.257056,-1.02511,-0.118936,0.988315,-0.0123467,-0.0730418,-0.0522127,0.0505919,0.952323,0.00759212,-13.8358,7.13056,9.28233,-2.21632,2.2987,-0.682686,-12.6625,-16.0332,-20.5809,-36.9735,68.8296,73.4818,-2.11364e-06,61.5269,4.19222,33.0674,46.0974,-32.2945,-52.7241,-1.17122e-06,13.8283,-8.57021,-14.1538,4.73225,15.9795,3.49934,-21.1323,-2.60564,6.85225,-0.619158,14.4366,-18.3869,-5.18189,0,0,1,0,0.0905334,0,-0.164454,-0.161932,0.745782,-0.0270447,-123.416,568.392,-20.6119,0,0,0,0,0,0,0,0,0,0.000747332,0.0715542,136.141
0.06,0.187903,-0.0604174,0.0686799,-0.0967885,0.884278,-0.237011,0.328238,0.0544993,-0.134951,0.367627,-0.0466223,-0.250568,-0.0980071,-0.520911,-0.19204,-0.225806,0.514894,-0.0570768,0.181133,-0.0980469,-0.515193,0.0582653,-0.0390719,0.261731,-0.356718,0.0411613,0.540545,1.01891,0.248573,-0.143441,0.286045,0.478689,1.089,0.182687,-1.71223,-0.45639,1.4156,0.0292557,0.15962,0.559485,1.77631,-0.925286,4.14593,1.15568,-0.0834502,0.000299115,1.20716,-1.96546,0.0889695,4.38986,-5.302,-4.5277,0.000321877,0.139486,2.34717,1.47364,1.52011,0.165775,0.681752,-1.73852,-0.283204,-0.944006,0.565555,0.39439,-1.92994,-0.545397,-0.280365,0.734384,-2.03823,12.5401,100.98,3.19887,-43.4313,-28.2251,6.72035,-29.0635,10.7049,1.48882,-0.000334978,18.508,3.49088,-1.48986,-2.3218,0.753679,-0.00575272,-0.000576375,44.615,-15.505,-0.740821,0.0258767,-0.994862,-0.120314,1.1178,-0.0101571,0.0527513,-0.237818,-0.00719187,0.986781,0.00597118,-17.307,11.3264,12.6169,-2.85174,1.93512,-1.01957,-13.4404,-19.2137,-15.6008,-49.4146,53.9274,63.3273,-2.96549e-06,68.6606,7.75495,38.2125,44.9184,-8.09929,-36.7234,-2.32732e-06,16.9421,-11.3734,-17.8929,1.95909,16.0635,-1.17018,-15.0831,-0.792258,9.01682,-1.53,13.8047,-14.7589,-1.34508,0,0,1,0,0.0943027,0,-0.1636,-0.169255,0.787969,-0.0325253,-127.287,592.585,-24.4604,0,0,0,0,0,0,0,0,0,0.00074814,0.0719094,101.829
0.07,0.187999,-0.0764071,0.0653777,-0.0829177,0.884764,-0.235516,0.332489,0.070341,-0.145764,0.404145,-0.0296728,-0.24507,-0.0980041,-0.501973,-0.210919,-0.221095,0.563284,-0.110907,0.132183,-0.0980436,-0.512104,0.0805996,-0.0261248,0.277128,-0.353454,0.0478618,0.521651,1.016,0.240035,-0.137938,0.29137,0.457914,1.08342,0.00961702,-1.59896,-0.330221,1.38708,0.0486069,0.149425,0.425081,1.58417,-1.08129,3.65178,1.69495,0.549823,0.000299085,1.89376,-1.88791,0.471095,4.83905,-5.38299,-4.89493,0.000321853,0.308907,2.23343,1.29471,1.53971,0.32641,0.670051,-1.88935,-0.291126,-0.853838,0.550255,0.532438,-2.07753,-0.558847,-2.38784,-0.153373,1.78391,-0.608479,72.9542,1.09485,-41.7721,-30.2921,8.26183,-36.0332,9.05659,2.25252,-0.000295841,17.02,5.02626,-1.99415,-1.70225,0.871262,0.0117127,-0.000765346,42.3674,-17.1824,0.347363,0.308556,-0.934323,-0.114743,1.23995,-0.00680289,0.213025,-0.4274,-0.0649168,1.02981,0.00442266,-19.2723,15.1247,15.3219,-3.33096,1.60363,-1.30969,-14.6753,-21.3098,-9.60755,-59.7488,36.1982,48.8058,-3.69573e-06,72.0429,12.0526,42.0299,40.6858,22.0441,-14.0416,-3.24681e-06,18.7935,-14.1201,-20.5079,-1.62633,15.4098,-6.37773,-7.3852,1.47155,10.7828,-2.49237,12.5902,-9.84109,3.42789,0,0,1,0,0.0978513,0,-0.162734,-0.175801,0.832856,-0.038402,-129.131,611.758,-28.2074,0,0,0,0,0,0,0,0,0,0.000742862,0.0719574,73.026
0.08,0.186168,-0.0908842,0.0636076,-0.06938,0.885411,-0.234153,0.335272,0.0840518,-0.157538,0.434688,-0.00910342,-0.234691,-0.0980011,-0.475831,-0.228593,-0.212181,0.615743,-0.162532,0.0818298,-0.0980404,-0.507136,0.101522,-0.0152285,0.292362,-0.348649,0.0539245,0.502019,1.01324,0.232575,-0.132685,0.297953,0.436154,1.07817,-0.183106,-1.44772,-0.177003,1.35377,0.0646431,0.136328,0.278328,1.37108,-1.17737,3.0543,2.05693,1.03788,0.000299048,2.61419,-1.76739,0.891393,5.24591,-5.16255,-5.03535,0.000321821,0.496842,2.09223,1.08963,1.52344,0.480507,0.606273,-1.96321,-0.276411,-0.74601,0.525331,0.658339,-2.17594,-0.524568,-3.78512,-0.635932,4.9698,-6.26279,46.9899,0.896407,-39.3207,-32.6467,9.71581,-42.0531,7.13876,2.94638,-0.000251071,14.9741,5.88359,-2.35171,-1.05328,0.986012,0.0132391,-0.000943796,39.8515,-18.1948,1.47072,0.544381,-0.85405,-0.102149,1.33253,-0.0024711,0.367532,-0.586141,-0.113091,1.07205,0.00329887,-18.383,17.8379,16.8801,-3.5419,1.37226,-1.48296,-17.1765,-21.718,-3.46194,-66.2958,18.1034,32.2267,-4.36066e-06,69.2534,16.9088,43.8023,32.389,54.4283,12.89,-3.93817e-06,18.2134,-16.2974,-21.2176,-5.69147,13.8031,-11.2635,1.33304,3.87414,11.7712,-3.39725,11.0309,-3.87156,8.42442,0,0,1,0,0.101207,0,-0.161869,-0.181974,0.882543,-0.0446597,-129.026,625.753,-31.6652,0,0,0,0,0,0,0,0,0,0.000732205,0.0716646,47.8279
0.09,0.182499,-0.103578,0.0635256,-0.0561965,0.886194,-0.232938,0.336338,0.0955907,-0.169658,0.458601,0.0132763,-0.22109,-0.0979981,-0.442764,-0.244576,-0.198887,0.671441,-0.208715,0.0327653,-0.0980372,-0.500346,0.120815,-0.00645397,0.307028,-0.342463,0.0588609,0.48252,1.01086,0.226292,-0.127772,0.305639,0.414008,1.07377,-0.366937,-1.26934,-0.00820181,1.31835,0.0783657,0.121498,0.106563,1.1539,-1.21199,2.39134,2.23797,1.36015,0.000299005,3.30673,-1.5983,1.32942,5.5698,-4.61827,-4.90645,0.000321782,0.678975,1.92926,0.877453,1.46653,0.618538,0.493638,-1.94988,-0.237669,-0.628297,0.491359,0.768648,-2.21465,-0.440324,-3.38034,0.123952,6.44429,-4.96465,21.606,0.924639,-36.0694,-35.0871,10.9356,-46.8646,5.05589,3.53756,-0.000205233,12.7581,5.46862,-2.38744,-0.566575,1.08074,-0.00900838,-0.00108033,37.4298,-18.1784,2.46121,0.67248,-0.752828,-0.0808441,1.37357,0.00255181,0.52093,-0.716751,-0.150678,1.11164,0.00214005,-14.687,19.2479,16.9625,-3.49087,1.23147,-1.54438,-20.6884,-20.5302,2.03883,-68.3735,2.14839,16.5292,-4.95921e-06,60.3239,21.8589,42.8546,20.6529,84.4193,40.5978,-4.51976e-06,15.0845,-17.7397,-19.8083,-9.73177,11.273,-15.0133,10.2215,5.98805,11.9094,-4.20465,9.48807,2.81686,12.6498,0,0,1,0,0.104397,0,-0.16102,-0.187921,0.938086,-0.0512267,-127.131,634.626,-34.6555,0,0,0,0,0,0,0,0,0,0.000717319,0.0710271,23.3515
