Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0437098,0.0298165,0.0127478,0.00955579,0.0177085,0,0.0288852,0.0209359,0.0158375,0.0217812,0.0285216,0.0191157,0,0,0.0343387,0.0203748,0.0127225,0.0218366,0.020275,0.0175091,0.0138728,0.0119234,0.00682035,0.0452267,0.0518634,0.014601,0,0.0233971,0.0206991,0.0290301,0.0303981,0,0,0.0601221,0.0623386,0.0284595,0.0166398,0.00994011,0.011202,0.0161764,0.0321075,0.00678525,0.0104255,0.00888694,0.00736558,0.0185091,0.0169883,0.0158058,0.0158757,0.0110651,0.00693139
0,0.0516194,0.0197536,0.0260877,0.0257451,0.0283599,0,0.0414197,0.0317675,0.0307,0.0524998,0.0184252,0.0220131,0,0,0.023513,0.0317484,0.0260688,0.0374329,0.040934,0.0392559,0.0312844,0.0298596,0.00818443,0.0458768,0.0538912,0.00919263,0,0.0150084,0.0339273,0.0289932,0.019627,0,0,0.0540649,0.0543783,0.0209411,0.0236362,0.0101162,0.0137043,0.0173214,0.0226198,0.0107588,0.0164261,0.0132548,0.0133437,0.0139052,0.0176936,0.018427,0.00828168,0.00992495,0.0189466
1,0.0484539,0.0209134,0.0230416,0.0221659,0.0260691,0,0.0404439,0.0295208,0.0293299,0.0494507,0.0210938,0.0228596,0,0,0.0231661,0.0287762,0.0230034,0.0356549,0.038451,0.0371193,0.0291149,0.0275512,0.00629844,0.0454,0.0536368,0.0067941,0,0.0139961,0.0317442,0.0308648,0.0225058,0,0,0.0569699,0.0567062,0.0219402,0.0201734,0.00816025,0.0121532,0.0149294,0.0243206,0.00908871,0.0149436,0.0113467,0.012418,0.0135173,0.0171192,0.017425,0.00780921,0.0086877,0.0167749
2,0.0455388,0.0218403,0.0204695,0.0189145,0.0241008,0,0.0395856,0.0274668,0.0281491,0.0463215,0.0235788,0.0238819,0,0,0.0234684,0.0259278,0.0201273,0.0341027,0.0360781,0.0350247,0.0270099,0.0252436,0.00612828,0.0452327,0.0536615,0.00523924,0,0.0136436,0.0297509,0.0327328,0.0252076,0,0,0.0596486,0.0590425,0.0230722,0.0170784,0.00657954,0.0107785,0.0128223,0.0260196,0.0076411,0.0138011,0.0096995,0.0117184,0.0132947,0.0167719,0.0167997,0.00828986,0.00800155,0.0153391
3,0.0428836,0.0225429,0.0183973,0.0159934,0.0224657,0,0.0387967,0.0255918,0.0271831,0.043199,0.0258394,0.0249717,0,0,0.0242379,0.0231945,0.0174381,0.0326845,0.0338102,0.0329744,0.0249243,0.0229202,0.00705834,0.0452853,0.0538901,0.00489658,0,0.0137509,0.0279328,0.034482,0.0276268,0,0,0.0620728,0.0613258,0.0242884,0.0144016,0.00495963,0.00957167,0.0110365,0.0277248,0.00623829,0.0128844,0.00820371,0.0111659,0.01294,0.0163471,0.0162169,0.0091835,0.00770374,0.0143047
4,0.0404918,0.023051,0.0168254,0.0134501,0.0211596,0,0.0380406,0.0238659,0.0264866,0.04019,0.0278726,0.0260565,0,0,0.0252681,0.0205836,0.0149331,0.0313035,0.0316594,0.0309822,0.0228215,0.0205738,0.00826481,0.0454845,0.0542543,0.00566322,0,0.0140724,0.0262626,0.0360236,0.0296917,0,0,0.0642247,0.0634784,0.0256112,0.0121905,0.00310391,0.00875456,0.00974551,0.0294031,0.00483546,0.0119613,0.00671862,0.0106473,0.0122397,0.015623,0.0153444,0.0101899,0.00759657,0.0135425
5,0.0383605,0.0234039,0.0157065,0.0113819,0.0201686,0,0.0373152,0.0222494,0.0260817,0.0373756,0.0297045,0.0271069,0,0,0.0264233,0.0181542,0.0126019,0.0298905,0.02964,0.0290472,0.0206956,0.0182086,0.00931117,0.0458013,0.0547106,0.00708052,0,0.0144092,0.0247055,0.0373071,0.0313749,0,0,0.0661039,0.0654333,0.0271442,0.0104793,0.00204599,0.00856825,0.00921511,0.0309844,0.00387172,0.0108298,0.00525849,0.010101,0.0111182,0.0144767,0.0139382,0.011303,0.00752803,0.0130931
6,0.0364942,0.0236321,0.0149592,0.00992795,0.0194864,0,0.0366478,0.0207073,0.0259506,0.0348253,0.031372,0.028123,0,0,0.0276259,0.0160178,0.0104357,0.0284057,0.0277754,0.0271577,0.0185955,0.0158583,0.00998798,0.0462336,0.0552318,0.0088889,0,0.0146445,0.0232276,0.0383149,0.0326831,0,0,0.0677218,0.0671498,0.0290172,0.00929724,0.00326754,0.00879689,0.00951768,0.032421,0.00414427,0.00950934,0.00419444,0.00958581,0.00968568,0.012877,0.0118806,0.0126376,0.00744115,0.0128313
7,0.0349091,0.0237468,0.0144828,0.00919909,0.0191201,0,0.0360731,0.0192164,0.0260403,0.0326115,0.0329087,0.0291157,0,0,0.0288197,0.0143123,0.00844238,0.0268293,0.026101,0.0253053,0.0166362,0.0135987,0.0101689,0.0467821,0.055798,0.0109996,0,0.0147389,0.0217995,0.0390499,0.033642,0,0,0.0690925,0.0686131,0.0313058,0.00864293,0.00489148,0.00893926,0.0103864,0.0337384,0.0054508,0.00836981,0.00423026,0.00928071,0.0082942,0.0109102,0.00923859,0.0142628,0.00746857,0.0124256
8,0.0336301,0.0237443,0.0141651,0.00915978,0.0190781,0,0.0356094,0.0177684,0.0262604,0.0307978,0.0343382,0.0300921,0,0,0.0299566,0.0131561,0.00666454,0.0251581,0.0246507,0.0234938,0.014982,0.0115423,0.00979682,0.0474338,0.0563931,0.0133283,0,0.0147101,0.0204006,0.0395254,0.0342833,0,0,0.0702277,0.0698225,0.0339636,0.0084294,0.00606416,0.00873066,0.0114308,0.0350084,0.00696195,0.00802428,0.00546361,0.00934875,0.00752749,0.00885612,0.00640241,0.0161194,0.00792276,0.0116284
