Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0197401,0.0228681,0.0114801,0.00761848,0.0106465,0,0.0205985,0.0232512,0.0153625,0.0295777,0.0423111,0.0415858,0,0,0.0382401,0.0181714,0.0122267,0.017634,0.00975034,0.0097628,0.0109495,0.0092462,0.00691262,0.00706694,0.0146197,0.00898411,0,0.0138155,0.0241902,0.0293389,0.0427475,0,0,0.00982269,0.0147641,0.0239219,0.0129245,0.00632161,0.0145062,0.0253152,0.0342936,0.00469596,0.0100192,0.00697156,0.00709418,0.0105652,0.0104755,0.0102816,0.00943769,0.00900947,0.00715935
0,0.0272838,0.0371398,0.00368009,0.0112035,0.0149272,0,0.0221849,0.00477095,0.0200184,0.0299837,0.0472388,0.047372,0,0,0.0378677,0.0352153,0.0200733,0.0358962,0.0127583,0.0077389,0.0113285,0.00335696,0.0147575,0.00363387,0.013414,0.0155986,0,0.0209524,0.00641748,0.0363929,0.0515411,0,0,0.00658705,0.0135585,0.0323011,0.0102149,0.00856499,0.0207244,0.0202813,0.0282177,0.00318213,0.0149631,0.0106176,0.00464062,0.015246,0.0132084,0.00902256,0.017408,0.00139921,0.00874053
1,0.0274136,0.0371904,0.00376614,0.0110468,0.0149668,0,0.0220078,0.00485776,0.0199662,0.0299348,0.0470796,0.0471184,0,0,0.0379228,0.0352091,0.0201146,0.0359038,0.0126185,0.0076821,0.0112128,0.00339193,0.0146574,0.0037055,0.0135891,0.0156957,0,0.0208121,0.00651831,0.0361793,0.0514201,0,0,0.00663375,0.0134404,0.0323835,0.0103193,0.00848663,0.0206705,0.02029,0.0281135,0.00324114,0.0149612,0.0104844,0.00464568,0.0153466,0.0128755,0.00903959,0.017397,0.00142033,0.00857902
2,0.0275248,0.0370823,0.00373746,0.0108162,0.0148736,0,0.0219614,0.00498379,0.0199619,0.0299515,0.0470139,0.0470431,0,0,0.0378351,0.035157,0.0201261,0.0358497,0.0123599,0.00767857,0.0109122,0.00335398,0.014488,0.00365354,0.0136782,0.0156352,0,0.0207292,0.00653101,0.0361071,0.0511792,0,0,0.00671329,0.0134202,0.0322683,0.0103233,0.00839769,0.0205777,0.020332,0.028048,0.00310772,0.0149793,0.0104388,0.00477977,0.0153853,0.0127953,0.00906329,0.0173098,0.00146469,0.00840354
3,0.0275987,0.0368436,0.00358388,0.0105135,0.0146473,0,0.0219721,0.00510389,0.0199993,0.0300393,0.0470273,0.047128,0,0,0.0376223,0.0350468,0.0201011,0.0357368,0.0120367,0.00767636,0.0104469,0.00326419,0.0142456,0.00355282,0.0137264,0.0154163,0,0.020702,0.00651662,0.0361409,0.0510193,0,0,0.00677078,0.013448,0.0319789,0.0102327,0.00830871,0.0204477,0.020429,0.0280093,0.00281364,0.0150551,0.0104552,0.00504727,0.0153633,0.0128499,0.00910186,0.0171466,0.00154932,0.00821879
4,0.0275867,0.0364774,0.00332239,0.010152,0.0143132,0,0.0219649,0.00514213,0.020066,0.0302011,0.0470957,0.0472978,0,0,0.0373198,0.0348459,0.0200027,0.0355674,0.0116736,0.00763843,0.0098528,0.00313923,0.0139296,0.00350299,0.0137688,0.0150465,0,0.020719,0.00651977,0.0362304,0.0510946,0,0,0.00671351,0.0134321,0.0315768,0.0100654,0.00822456,0.0202871,0.0205936,0.0279763,0.00246964,0.0152045,0.0104515,0.00541877,0.0153073,0.0129152,0.00919617,0.0169379,0.00169682,0.00802517
5,0.0274601,0.0359508,0.00299464,0.00975165,0.0139257,0,0.0219562,0.00508524,0.0201484,0.0304217,0.0472167,0.0474718,0,0,0.0369558,0.0345382,0.019804,0.0353488,0.0112211,0.00759487,0.00916069,0.0030079,0.0135494,0.00350289,0.0137808,0.0145475,0,0.0207609,0.00651588,0.0363621,0.0512855,0,0,0.00655057,0.0133347,0.03112,0.00985047,0.00813434,0.0201013,0.0208072,0.0279496,0.0022016,0.0153985,0.0103894,0.00587556,0.0152692,0.0129666,0.00934829,0.0167344,0.00191841,0.00781736
6,0.0272608,0.0353044,0.00262629,0.00932881,0.0135229,0,0.0219667,0.00500766,0.020234,0.0306714,0.0473975,0.0476318,0,0,0.0365598,0.0341565,0.0195442,0.0351062,0.0106878,0.00757205,0.00839678,0.00294854,0.013127,0.00346245,0.0137689,0.013966,0,0.0208026,0.00642376,0.036529,0.0514478,0,0,0.00644251,0.0132087,0.0306315,0.00961063,0.00803773,0.0198938,0.0210436,0.0279534,0.00204724,0.0156276,0.0103275,0.00646057,0.0152539,0.0130032,0.0094841,0.0165634,0.00220937,0.0075995
7,0.0270686,0.0346746,0.00224469,0.00890398,0.0131064,0,0.0219577,0.00497677,0.0203086,0.0309201,0.0476089,0.0478008,0,0,0.0361827,0.0337623,0.019281,0.0348709,0.010214,0.00755492,0.00762996,0.00304561,0.0126921,0.0033376,0.0138051,0.0133796,0,0.0208284,0.00621091,0.0366732,0.0516026,0,0,0.00650419,0.0131195,0.0301284,0.00934632,0.00794752,0.0196753,0.0212801,0.0279983,0.00197295,0.0159002,0.0102982,0.00713608,0.0151807,0.0129943,0.00957013,0.0164315,0.0025174,0.00739063
8,0.0269409,0.0341802,0.00191278,0.00850854,0.0126994,0,0.0219164,0.00498503,0.0203518,0.0311333,0.0477879,0.0479598,0,0,0.0358783,0.0334086,0.0190336,0.0346568,0.00992585,0.00753286,0.00700163,0.0032683,0.0122769,0.00319013,0.0139131,0.0128801,0,0.020854,0.00595287,0.0367291,0.05177,0,0,0.00662223,0.0130725,0.0296707,0.00908012,0.00785766,0.019466,0.0214852,0.0280555,0.00195936,0.0161775,0.0102532,0.00771946,0.0149839,0.0129591,0.00965475,0.0163438,0.00276488,0.00720706
