Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0452902,0.0338301,0.0151811,0.00746447,0.0165762,0,0.030746,0.0238012,0.0152394,0.02299,0.0322788,0.0208031,0,0,0.0319811,0.0131469,0.00980219,0.0154728,0.0181119,0.016401,0.0117221,0.00985285,0.00700487,0.0476197,0.0526931,0.015988,0,0.024746,0.0223114,0.0256679,0.0268244,0,0,0.0570374,0.061139,0.0322026,0.018264,0.00861681,0.0119412,0.0146617,0.0301463,0.00653778,0.00836143,0.0067467,0.00684805,0.0202925,0.0163562,0.0140896,0.0198637,0.0104193,0.00862005
0,0.0430425,0.0300271,0.0186673,0.00994059,0.016793,0,0.0375895,0.0235074,0.0269714,0.0434233,0.0274269,0.0227146,0,0,0.0246008,0.021057,0.0216727,0.0259121,0.0262642,0.0272788,0.0271469,0.0207214,0.00885526,0.0476703,0.0546909,0.0124311,0,0.0170232,0.0248206,0.0325149,0.0316111,0,0,0.0605936,0.0652249,0.0333521,0.013882,0.00212712,0.0086543,0.00767383,0.0305607,0.00179842,0.0119799,0.00834469,0.00486027,0.00668056,0.00237632,0.007111,0.0107564,0.00601476,0.00684416
1,0.0415524,0.029027,0.017646,0.00826858,0.0162436,0,0.0373465,0.0222958,0.0274065,0.0421218,0.0284752,0.0230243,0,0,0.0241649,0.0184294,0.0203818,0.0263341,0.026259,0.0274196,0.0269896,0.0200609,0.0105481,0.0485457,0.0554199,0.012423,0,0.0174312,0.0237479,0.033752,0.0328194,0,0,0.0620491,0.0667362,0.0331661,0.0122407,0.0037797,0.00905488,0.0074644,0.0309071,0.00266535,0.0105382,0.00731326,0.00622628,0.0056787,0.00419635,0.00763569,0.010824,0.00588976,0.007474
2,0.04019,0.0279739,0.0168514,0.00701566,0.0159161,0,0.0371594,0.0211811,0.0276325,0.0407838,0.029523,0.0234069,0,0,0.0246035,0.0161651,0.0191891,0.0272273,0.0260106,0.0273486,0.026664,0.0192155,0.0121165,0.0494987,0.0562224,0.0126817,0,0.0178532,0.0227684,0.034891,0.0338979,0,0,0.0633544,0.0681069,0.0334581,0.0107581,0.00510699,0.00937342,0.00758082,0.0317938,0.00383284,0.0100765,0.0064157,0.00794099,0.005098,0.00601278,0.00840007,0.0113402,0.00653088,0.00830365
3,0.0389839,0.0268728,0.0163092,0.00615652,0.0157678,0,0.0369876,0.0201658,0.0276683,0.0394021,0.0305577,0.0238537,0,0,0.025661,0.0142173,0.017961,0.028307,0.0254713,0.0271464,0.0260769,0.0181525,0.0133854,0.0504949,0.0570656,0.0131962,0,0.0181975,0.0218491,0.035863,0.034796,0,0,0.0645189,0.0693335,0.0342285,0.00955358,0.00625442,0.0095674,0.00812796,0.0328466,0.0048959,0.0100143,0.00546364,0.00920768,0.00477613,0.00720175,0.00881141,0.0122856,0.00729796,0.00900319
4,0.0379747,0.0257409,0.0160427,0.00567632,0.015789,0,0.0367974,0.0192546,0.0275851,0.0379891,0.0315721,0.0243587,0,0,0.0270918,0.0125607,0.0166171,0.0293793,0.0246688,0.0269224,0.0251846,0.0169075,0.014306,0.0514981,0.0579186,0.0139714,0,0.0183892,0.0209643,0.0366016,0.0354612,0,0,0.0655396,0.0704017,0.0354671,0.00877306,0.00733489,0.0095956,0.00915832,0.0338258,0.00588125,0.00994615,0.00445882,0.00991897,0.00471017,0.00765145,0.00856041,0.0136362,0.00791237,0.00938598
5,0.0372043,0.0245915,0.0160434,0.00555119,0.0160009,0,0.0365668,0.0184426,0.0274346,0.0365432,0.0325511,0.0249109,0,0,0.0287207,0.0112366,0.0151031,0.0303001,0.0236388,0.0266703,0.0239771,0.0155198,0.0148683,0.0524764,0.0587587,0.0150281,0,0.0184002,0.0200998,0.0370793,0.0358663,0,0,0.0664046,0.0712946,0.0371367,0.00847312,0.00829257,0.00941452,0.0105015,0.0346352,0.00682977,0.00977606,0.00375507,0.0102247,0.00508096,0.00741483,0.0075778,0.0153495,0.00842324,0.00938667
6,0.0367117,0.0234433,0.0162663,0.00573928,0.0164356,0,0.0362823,0.0177199,0.0272418,0.0350598,0.0334653,0.0254885,0,0,0.0304079,0.0103733,0.0133838,0.0309394,0.0224195,0.0262768,0.0224691,0.0140161,0.0150672,0.0534006,0.0595661,0.0163565,0,0.0182433,0.0192556,0.0372954,0.0360027,0,0,0.0670994,0.0719924,0.0391562,0.00854107,0.00897226,0.00902726,0.011864,0.0352829,0.00771102,0.00958529,0.00390644,0.0103447,0.00602083,0.0067181,0.00607089,0.0173499,0.0090811,0.00902823
7,0.0365287,0.0223314,0.016642,0.00617932,0.0171174,0,0.0359356,0.0170815,0.0270146,0.03355,0.0342744,0.0260559,0,0,0.0320157,0.0101344,0.0114622,0.0311713,0.0210789,0.0255982,0.0207007,0.0124229,0.014894,0.0542399,0.0603172,0.017886,0,0.0179538,0.0184445,0.0372556,0.0358686,0,0,0.0676135,0.0724705,0.0413887,0.00874405,0.00924721,0.00850093,0.0129678,0.0358036,0.00845636,0.00945678,0.00487543,0.0104272,0.00739722,0.0059237,0.00460109,0.0195148,0.0101017,0.00841933
8,0.0366714,0.0213089,0.0170941,0.00678898,0.0180483,0,0.0355237,0.0165326,0.0267399,0.0320458,0.0349339,0.0265645,0,0,0.033402,0.0105684,0.00941344,0.0308792,0.0197477,0.0245323,0.0187486,0.0107882,0.0143426,0.0549609,0.060982,0.0194959,0,0.0175776,0.0176904,0.0369615,0.0354646,0,0,0.0679446,0.0727008,0.0436479,0.00885682,0.00909054,0.00793539,0.0136356,0.0362004,0.00900434,0.00940096,0.00609179,0.0104923,0.00892461,0.00536396,0.00405595,0.0216702,0.0114399,0.00777451
9,0.0371285,0.0204404,0.0175562,0.00746061,0.0191973,0,0.0350505,0.016087,0.0263693,0.030592,0.0354039,0.0269565,0,0,0.034436,0.0114913,0.00742515,0.0299637,0.0186321,0.0230602,0.0167481,0.00920124,0.0134228,0.0555306,0.0615233,0.0210458,0,0.0171669,0.0170269,0.0364143,0.0347972,0,0,0.068098,0.0726586,0.0457199,0.00875022,0.00856999,0.00741273,0.0138151,0.0364423,0.00930631,0.00938569,0.00713349,0.0104718,0.010344,0.00509265,0.00466384,0.0236069,0.0128115,0.00738366
10,0.0378534,0.0197913,0.0179804,0.00805659,0.020494,0,0.0345243,0.0157612,0.0258138,0.0292372,0.0356547,0.0271701,0,0,0.0350247,0.0125529,0.00581524,0.0283552,0.0179748,0.0212543,0.01492,0.00779958,0.0121757,0.055921,0.0618987,0.0224047,0,0.0167783,0.0164909,0.0356235,0.033884,0,0,0.0680784,0.0723302,0.0473965,0.00841597,0.00779834,0.00696386,0.01357,0.036499,0.00932511,0.00939477,0.0078166,0.0102865,0.0114958,0.00489364,0.00557691,0.0251226,0.0138921,0.00745041
11,0.038768,0.0194006,0.0183404,0.00841129,0.0218387,0,0.0339507,0.0155694,0.0249619,0.028029,0.0356696,0.0271456,0,0,0.0351504,0.0134034,0.00492653,0.0260394,0.0179472,0.0192636,0.0135712,0.00675211,0.0106843,0.0561125,0.062063,0.0234726,0,0.0164673,0.0161121,0.034614,0.0327538,0,0,0.0678802,0.0717183,0.0485143,0.00794942,0.00688106,0.00657205,0.0130546,0.0363759,0.00906199,0.00946084,0.00815311,0.00991051,0.0123248,0.00459078,0.00621503,0.0260737,0.0144745,0.00791173
12,0.0397857,0.0192355,0.0186386,0.00836698,0.0231446,0,0.0333215,0.015519,0.0237196,0.0269965,0.0354407,0.0268276,0,0,0.0349171,0.013854,0.00481262,0.0231114,0.0185505,0.0172779,0.0130179,0.00618654,0.00907275,0.0560907,0.0619712,0.0242,0,0.0162732,0.0159028,0.0334219,0.0314366,0,0,0.0674796,0.0708369,0.0489926,0.00749979,0.00589273,0.00620295,0.0124676,0.0361261,0.00859412,0.00965978,0.00831423,0.00940373,0.0128546,0.00422596,0.0064914,0.0264279,0.0145295,0.00850729
13,0.0408232,0.0191839,0.0188914,0.00788859,0.0243517,0,0.0326229,0.0156126,0.0220663,0.0261657,0.0349743,0.0261757,0,0,0.0345043,0.0138979,0.00514752,0.0197958,0.0196132,0.0155103,0.0133791,0.00610984,0.00747437,0.0558434,0.0615869,0.0245765,0,0.0162246,0.0158559,0.0320979,0.0299688,0,0,0.0668515,0.0697176,0.0488378,0.00720825,0.00488491,0.00583851,0.0119977,0.0358321,0.00808179,0.0100616,0.00852773,0.00890947,0.0131271,0.00396147,0.00652904,0.0262516,0.0141633,0.00899375
14,0.0418089,0.0190908,0.019107,0.00725045,0.0254254,0,0.0318556,0.0158521,0.020092,0.0255543,0.0342977,0.0251787,0,0,0.0340818,0.0136737,0.00561423,0.0164322,0.0208573,0.0141559,0.0144308,0.00637755,0.00598179,0.055361,0.0608943,0.0246081,0,0.0163439,0.0159523,0.0307074,0.0284008,0,0,0.0659944,0.0684148,0.0481256,0.00713688,0.0039025,0.00549265,0.0117645,0.0355637,0.00769642,0.0106524,0.00891234,0.00858188,0.0131625,0.00386421,0.00646479,0.0256726,0.013536,0.00925423
15,0.0426957,0.0188125,0.0192816,0.00708878,0.0263611,0,0.0310523,0.0162413,0.0179956,0.0251307,0.033459,0.0238654,0,0,0.0337496,0.0134158,0.00613248,0.0134393,0.0219873,0.0133204,0.0157621,0.00678629,0.00467629,0.0546391,0.0599059,0.0243078,0,0.0166377,0.0161757,0.0293196,0.0267938,0,0,0.0649427,0.0670002,0.0469777,0.00724378,0.00299096,0.00520953,0.0117869,0.0353368,0.00749782,0.0113036,0.00938666,0.00846975,0.0129779,0.00385261,0.00637865,0.0248529,0.0127991,0.0092913
16,0.0434633,0.0182697,0.0194069,0.00784275,0.0271753,0,0.0302802,0.016775,0.0160411,0.0247899,0.0325213,0.0223184,0,0,0.0335275,0.0133748,0.00679752,0.0112488,0.0227668,0.0129759,0.0170201,0.0071866,0.00382169,0.0536971,0.0586763,0.023703,0,0.0170768,0.0165175,0.028002,0.0252179,0,0,0.0637652,0.0655549,0.0455487,0.00743515,0.0022054,0.00506008,0.0119981,0.035113,0.00739358,0.0118312,0.00975188,0.00847765,0.0126299,0.0038388,0.00630441,0.0239676,0.0120698,0.00915938
17,0.0440837,0.0175051,0.0194502,0.00914488,0.0278515,0,0.029599,0.0174014,0.0144958,0.024378,0.0315873,0.0206911,0,0,0.0334203,0.0137303,0.00777179,0.0101746,0.0230425,0.0129708,0.0179984,0.00757045,0.00394339,0.0526237,0.0573268,0.0228507,0,0.0176158,0.0169315,0.0268295,0.0237845,0,0,0.0625929,0.0642036,0.0440367,0.00761559,0.00167687,0.00510818,0.0123035,0.0348623,0.00726844,0.0121284,0.00987548,0.00848809,0.0122374,0.00381895,0.00625259,0.0231727,0.0114257,0.00890238
18,0.0445723,0.0165935,0.0194301,0.0102555,0.0283831,0,0.0290715,0.0180897,0.0134834,0.0237943,0.0307378,0.0191357,0,0,0.0334129,0.0145327,0.00913014,0.0102053,0.0228282,0.0131597,0.0186311,0.00798791,0.00499714,0.0515089,0.0559732,0.0218081,0,0.0182076,0.0174023,0.0258284,0.0225762,0,0,0.0615268,0.0630343,0.0425954,0.0077724,0.00162981,0.00540166,0.0126515,0.0345363,0.00703055,0.0121559,0.00970345,0.00840118,0.0119551,0.00384229,0.00622694,0.0225596,0.0108873,0.00857694
19,0.044971,0.0156091,0.0194068,0.0107276,0.0287765,0,0.0287514,0.01883,0.0129438,0.0230651,0.0300212,0.017773,0,0,0.0334878,0.0156679,0.0107878,0.0109543,0.0222901,0.0134565,0.018944,0.0084878,0.00638561,0.0504299,0.0547105,0.0206537,0,0.0188244,0.0179391,0.0249888,0.0216405,0,0,0.0606229,0.0620885,0.0413247,0.00796233,0.00212844,0.00595343,0.0130217,0.034098,0.00665545,0.0119425,0.00926524,0.00818149,0.0119323,0.00397823,0.00624505,0.0221468,0.0104389,0.00823776
