Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0445012,0.0284826,0.0130658,0.00691771,0.0181812,0,0.0282557,0.0201171,0.0140071,0.0213956,0.0265855,0.0230648,0,0,0.0314202,0.0154542,0.0108316,0.0156076,0.02254,0.020285,0.0141842,0.0119182,0.00700977,0.0423715,0.0467297,0.0173755,0,0.0216862,0.019744,0.0282784,0.0357086,0,0,0.0591626,0.0623136,0.030526,0.0154365,0.00832182,0.010173,0.0141075,0.0325965,0.00771856,0.0103894,0.00882823,0.00801648,0.0189014,0.016516,0.015373,0.0168049,0.0105498,0.00900079
0,0.0422343,0.025434,0.0174428,0.0198216,0.0240049,0,0.0389528,0.0247001,0.0215199,0.0408415,0.0246089,0.0324575,0,0,0.0190628,0.0272263,0.0231563,0.0271245,0.0408825,0.0373036,0.0259105,0.0221955,0.0113377,0.034211,0.041499,0.00937266,0,0.00334808,0.0273515,0.0315616,0.033252,0,0,0.0619841,0.0645223,0.0243304,0.012123,0.00797066,0.0171771,0.0150372,0.0267038,0.00352534,0.00860169,0.00311346,0.00480989,0.00844798,0.00713166,0.0123566,0.00833936,0.0101234,0.00939684
1,0.0399309,0.0260228,0.0159254,0.0161965,0.02258,0,0.0385438,0.0229757,0.0199734,0.0382468,0.0269375,0.0336665,0,0,0.0186191,0.0236947,0.0197378,0.0241235,0.038366,0.0350726,0.0234841,0.0200875,0.00956429,0.0344773,0.0415753,0.0107609,0,0.00454286,0.0258141,0.0325257,0.0342839,0,0,0.0641471,0.0664205,0.026212,0.00961619,0.00767224,0.0154663,0.0133802,0.0285836,0.0030465,0.00911066,0.00324732,0.00596019,0.00814667,0.00810084,0.0131162,0.00858584,0.0104805,0.0102453
2,0.0377906,0.0266205,0.0146697,0.0129588,0.0212977,0,0.0382129,0.0213499,0.0187352,0.0351877,0.0289236,0.03473,0,0,0.0190614,0.0204705,0.0167258,0.0216677,0.0358263,0.0327236,0.0212296,0.0179028,0.00944663,0.0351392,0.041983,0.0125106,0,0.00604858,0.0243271,0.0335559,0.0353303,0,0,0.0662087,0.0682502,0.0285675,0.00758903,0.0077747,0.0142471,0.0122596,0.0305729,0.00388635,0.00971813,0.00362913,0.00767763,0.00760461,0.0086011,0.0133998,0.00937704,0.0107491,0.0109731
3,0.0359078,0.0271783,0.0137234,0.0100817,0.0202255,0,0.0378966,0.0197998,0.017928,0.031967,0.0306164,0.0356659,0,0,0.0200991,0.0174648,0.0140609,0.0196741,0.0333148,0.0303365,0.0190818,0.0156602,0.0101589,0.0359937,0.0425626,0.0145199,0,0.00755417,0.0228752,0.0345367,0.0362769,0,0,0.0681145,0.0699426,0.0312994,0.00634134,0.00795158,0.013331,0.0116605,0.0324133,0.00534777,0.0100392,0.00404175,0.00910781,0.00694829,0.00840382,0.0129189,0.0107267,0.0106802,0.0111033
4,0.0343886,0.0276251,0.0131052,0.00752365,0.0194536,0,0.0375271,0.0182889,0.017703,0.0289826,0.0320713,0.0365132,0,0,0.021394,0.0146357,0.0117059,0.0180952,0.0308993,0.028056,0.0169902,0.0134792,0.0109223,0.0368978,0.0431905,0.0166906,0,0.00892382,0.0214357,0.0353527,0.03701,0,0,0.0697979,0.0714193,0.0342985,0.00604483,0.00816209,0.0125643,0.0115296,0.033976,0.00688174,0.00997688,0.00455314,0.0100233,0.00651063,0.00743687,0.0115524,0.0125802,0.0102419,0.0105829
5,0.0332975,0.0278967,0.0127741,0.00524685,0.0190629,0,0.0370597,0.0167849,0.0180176,0.0265517,0.0333237,0.0372964,0,0,0.0227659,0.0120172,0.00958162,0.0169083,0.02861,0.0259887,0.0149897,0.0115303,0.0112817,0.0377875,0.0438141,0.0189431,0,0.0101184,0.0199929,0.0359314,0.0374638,0,0,0.0712119,0.0726297,0.0374495,0.00641814,0.00843449,0.0118394,0.0116565,0.0352846,0.00827975,0.00976419,0.00545739,0.0105235,0.00674124,0.00589,0.0095101,0.0147853,0.00978348,0.009566
6,0.0326493,0.027946,0.012646,0.00327462,0.0190979,0,0.036477,0.0152791,0.0186541,0.024847,0.0343928,0.0380171,0,0,0.0241708,0.00973129,0.00754395,0.0160618,0.0264384,0.0241785,0.0132023,0.0100181,0.0109977,0.0386486,0.0444338,0.0211946,0,0.0111479,0.0185507,0.0362395,0.0376151,0,0,0.0723335,0.0735507,0.0406081,0.00696929,0.00873461,0.0111244,0.0117658,0.0364366,0.00946254,0.00981138,0.00688282,0.0108404,0.00779652,0.00437041,0.00736929,0.0171112,0.00986205,0.0082977
7,0.0324188,0.0277396,0.0126161,0.00181243,0.0195357,0,0.0357803,0.0137916,0.0193389,0.0238768,0.0352933,0.038658,0,0,0.0256114,0.00804729,0.00542139,0.0154545,0.0243625,0.0226208,0.0117819,0.00913884,0.00997894,0.0394844,0.0450758,0.0233357,0,0.0120343,0.0171306,0.0362677,0.037464,0,0,0.0731552,0.0741741,0.0435849,0.0073544,0.00896007,0.0104457,0.0116524,0.0374911,0.0103945,0.0103696,0.00860939,0.0111551,0.00933391,0.00397001,0.00595492,0.0192796,0.0106652,0.00704654
8,0.032552,0.0272514,0.0125774,0.00142721,0.0202664,0,0.0349801,0.012366,0.0198248,0.0234938,0.0360411,0.0391902,0,0,0.0270847,0.00741927,0.00308551,0.0149661,0.0223687,0.0212805,0.0108331,0.00895443,0.00828424,0.0402957,0.0457724,0.0252273,0,0.0127926,0.0157609,0.0360224,0.0370235,0,0,0.0736793,0.0744989,0.0461557,0.00741058,0.00899896,0.00983617,0.0112616,0.0384167,0.0110568,0.0113141,0.0102923,0.0115024,0.0108579,0.00491838,0.00569712,0.0210109,0.011745,0.00604431
