Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0412596,0.0398692,0.0143679,0.0068003,0.0135391,0,0.0237856,0.0197382,0.0123708,0.0221525,0.0320201,0.02683,0,0,0.0323917,0.0200984,0.0149278,0.0193002,0.0179999,0.0169293,0.0116576,0.0110717,0.00722679,0.0523329,0.0572039,0.0161536,0,0.0267947,0.0185362,0.0274366,0.0353095,0,0,0.0563778,0.0599947,0.0269977,0.0209667,0.0086962,0.0101652,0.0181736,0.0308757,0.00691988,0.0114583,0.00856856,0.0090336,0.0207881,0.0178905,0.0162029,0.0164116,0.0113541,0.0072516
0,0.0377375,0.0387434,0.0106669,0.010703,0.00917305,0,0.0287719,0.00978774,0.0155235,0.026913,0.0446147,0.0430505,0,0,0.0248575,0.0126449,0.00946765,0.0174385,0.0209853,0.0206497,0.00808048,0.0121169,0.0139179,0.0627293,0.0682172,0.00500584,0,0.00974621,0.0152336,0.0290626,0.0323198,0,0,0.0580889,0.0597032,0.025091,0.0111143,0.00706159,0.00802295,0.0238895,0.0286469,0.00355282,0.0137207,0.00946571,0.00820636,0.00650836,0.00796013,0.0131279,0.00540399,0.00968472,0.00700905
1,0.0364896,0.0384863,0.0106369,0.00810204,0.00910499,0,0.0283319,0.00887225,0.0183335,0.0266829,0.0447091,0.0429649,0,0,0.0243978,0.0104153,0.00854561,0.0158276,0.0203231,0.0205483,0.00673874,0.0117689,0.010987,0.0632658,0.0687188,0.00653114,0,0.0111304,0.0139802,0.0303648,0.0337113,0,0,0.0586063,0.0604211,0.0277849,0.0112611,0.0066685,0.0073447,0.0245746,0.0291753,0.00362316,0.0131649,0.00925517,0.00739363,0.00659626,0.00609398,0.0105598,0.00647858,0.00740309,0.0077215
2,0.0354973,0.038296,0.0105518,0.00646393,0.00906198,0,0.0277492,0.00798314,0.0203044,0.0263351,0.0449232,0.0429932,0,0,0.0246524,0.00873966,0.007717,0.0146683,0.0194819,0.0199335,0.00544337,0.0112381,0.00850991,0.0639533,0.0694126,0.00813869,0,0.0122808,0.0127425,0.0315434,0.0350777,0,0,0.059291,0.0613305,0.0303422,0.0114479,0.00693277,0.00677004,0.0247424,0.0300673,0.00370974,0.0128303,0.00919954,0.00684791,0.00676826,0.00457732,0.00839956,0.00734902,0.00583758,0.00742902
3,0.0348136,0.0380808,0.0103351,0.00567325,0.00912665,0,0.026995,0.00713901,0.0216061,0.0259222,0.0451271,0.0430236,0,0,0.0253256,0.00747136,0.00673658,0.013779,0.018638,0.0189764,0.00449603,0.010674,0.00629691,0.064708,0.0702023,0.00956473,0,0.0132217,0.0115129,0.0325206,0.0363068,0,0,0.0600977,0.0623568,0.0325447,0.0115712,0.00747253,0.00623455,0.0243906,0.031036,0.00394812,0.012682,0.00938041,0.00652309,0.00697302,0.0034159,0.00666359,0.00797884,0.00506484,0.00663382
4,0.0344845,0.0377179,0.009935,0.00549157,0.00937675,0,0.0260633,0.00645411,0.0224106,0.0255945,0.0451619,0.0429116,0,0,0.0261682,0.00656647,0.00561923,0.0130506,0.0180073,0.0178901,0.00434464,0.0102922,0.00423586,0.0654138,0.0709552,0.0106069,0,0.0139735,0.0103441,0.0331839,0.0372423,0,0,0.0609388,0.0633789,0.0341482,0.0115216,0.0078707,0.00573672,0.0235734,0.0318817,0.00426345,0.0126699,0.00970505,0.00641353,0.00715168,0.00252441,0.00534179,0.00833765,0.00488385,0.00583518
5,0.0344829,0.0371058,0.00938506,0.00553332,0.0098372,0,0.0249771,0.00608679,0.0227696,0.0254299,0.0449012,0.0425345,0,0,0.0270384,0.00604031,0.00445343,0.012404,0.0177136,0.0168129,0.00515065,0.0101993,0.00237624,0.0659719,0.0715542,0.0112081,0,0.0145613,0.00932655,0.0334689,0.0377784,0,0,0.0617189,0.0642821,0.0350294,0.0112577,0.0079318,0.00522865,0.0224332,0.0325752,0.00454709,0.0127888,0.010065,0.00654501,0.0072494,0.00179471,0.00438276,0.0084114,0.00490977,0.00522781
6,0.0347156,0.0361671,0.00882053,0.00541748,0.0104925,0,0.0237769,0.00614109,0.0226673,0.025423,0.0442674,0.0418049,0,0,0.0278763,0.00587876,0.00333107,0.0117805,0.0177387,0.0158043,0.00654133,0.0103426,0.00118275,0.0663108,0.0719094,0.0114348,0,0.0150274,0.00855655,0.0333788,0.0378826,0,0,0.0623544,0.0649772,0.0352075,0.0108182,0.00768293,0.00467508,0.0211876,0.0332013,0.00484949,0.0130976,0.0104748,0.00696281,0.00720204,0.00129281,0.00374284,0.00821462,0.00488291,0.00477293
7,0.0350616,0.0348425,0.00842479,0.00488339,0.0113076,0,0.0225087,0.00658221,0.0221043,0.0255151,0.0432365,0.0406763,0,0,0.0286719,0.00598005,0.002342,0.0111538,0.017963,0.0148783,0.00810587,0.0105742,0.00172093,0.0663865,0.0719574,0.0113998,0,0.0154392,0.00809979,0.0329687,0.0375899,0,0,0.0627849,0.0654066,0.0348048,0.0102755,0.00724998,0.00409688,0.0200697,0.0338563,0.00531051,0.0136562,0.0110211,0.00766841,0.00690255,0.00128768,0.00338109,0.00778785,0.00472437,0.00439655
8,0.0354054,0.0331051,0.00831753,0.00385819,0.012241,0,0.0212217,0.00727028,0.0211604,0.0256357,0.041839,0.0391545,0,0,0.0294401,0.00616916,0.00159963,0.0105118,0.0182435,0.0140355,0.00960652,0.010744,0.00281916,0.0661809,0.0716646,0.0112035,0,0.0158945,0.00796218,0.0323353,0.0369982,0,0,0.0629878,0.0655552,0.0340062,0.00968897,0.00676642,0.00356164,0.0192373,0.0345759,0.00597008,0.0144407,0.0117313,0.00856103,0.00622961,0.00171196,0.00320813,0.00719721,0.00445027,0.00409652
9,0.0356763,0.0309778,0.00848766,0.00246755,0.0132653,0,0.0199699,0.00806818,0.0199662,0.0256982,0.0401515,0.0372991,0,0,0.0302022,0.00628079,0.00118274,0.00984918,0.0184809,0.0132803,0.0109437,0.0107511,0.0039104,0.0656981,0.0710271,0.0109087,0,0.0164912,0.00810399,0.0315863,0.0362384,0,0,0.0629708,0.0654416,0.0330098,0.00910273,0.00630194,0.00313849,0.0187296,0.0353048,0.00669307,0.0153232,0.0125124,0.00946261,0.00513853,0.00226196,0.00312513,0.00653356,0.00410995,0.00393114
10,0.035863,0.0285452,0.00884239,0.00120197,0.0143667,0,0.0188179,0.00889674,0.0186563,0.0256003,0.038282,0.0352139,0,0,0.030971,0.00622429,0.00102066,0.00917654,0.0186404,0.0126316,0.0121076,0.0105722,0.00501922,0.0649588,0.0700685,0.0105469,0,0.0172924,0.00847484,0.0308127,0.0354412,0,0,0.0627588,0.0651061,0.0319784,0.00856882,0.00583564,0.00285764,0.0184943,0.0359159,0.00726974,0.016119,0.0131953,0.0101866,0.00374543,0.0028231,0.00310127,0.00590109,0.00375873,0.00392483
11,0.0360019,0.0259475,0.00930284,0.00155684,0.0155329,0,0.0178454,0.00973215,0.0173304,0.0252587,0.0363488,0.0330288,0,0,0.0317407,0.00600221,0.000969119,0.00852234,0.0187464,0.0121304,0.0131348,0.0102602,0.00613366,0.0639959,0.0688382,0.0101422,0,0.0183033,0.00903761,0.030076,0.0347122,0,0,0.0623838,0.0646008,0.0310147,0.00815498,0.00529347,0.00273109,0.0184426,0.0362658,0.00752995,0.016655,0.0136125,0.0105989,0.00243498,0.00338941,0.00318783,0.00541202,0.00346395,0.00400238
