Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0347718,0.0224431,0.0191459,0.0106208,0.0139011,0,0.0361021,0.0266731,0.0178237,0.0270731,0.0284344,0.0248437,0,0,0.0381343,0.0146238,0.0104794,0.0146198,0.0146865,0.0138841,0.0126628,0.0134398,0.0114508,0.0294206,0.0322027,0.0114708,0,0.025588,0.0250465,0.023373,0.0296774,0,0,0.0377859,0.0444566,0.0251049,0.0184057,0.00975172,0.0153447,0.0229825,0.0354216,0.00822013,0.012965,0.0105987,0.0107767,0.0122829,0.0136687,0.014797,0.0108179,0.0132852,0.0116329
0,0.0510162,0.0288156,0.0205182,0.0211515,0.0199219,0,0.0644154,0.0262104,0.0190759,0.0268278,0.0352935,0.0449839,0,0,0.0271575,0.0203001,0.0176517,0.0160572,0.0156649,0.0225413,0.0094842,0.0192373,0.0225611,0.0244952,0.0255263,0.0165205,0,0.0423589,0.0273992,0.0249551,0.0254243,0,0,0.0300726,0.038177,0.0285501,0.0195979,0.0175358,0.0128396,0.0203253,0.0263681,0.0138766,0.0232999,0.0195214,0.0192299,0.0210127,0.0309308,0.0349327,0.0163041,0.0313478,0.027894
1,0.0508496,0.02797,0.0197417,0.0181627,0.0170217,0,0.0638589,0.0288145,0.0171425,0.0264933,0.0378441,0.0467403,0,0,0.0314091,0.00321972,0.00359918,0.00354892,0.00726817,0.0106744,0.00330287,0.00546237,0.0196077,0.0236152,0.0251624,0.0116688,0,0.0423694,0.0299681,0.0267548,0.0268305,0,0,0.0271395,0.0335822,0.0264749,0.0185907,0.0102681,0.00668884,0.0214992,0.0285494,0.00435037,0.00318127,0.00416926,0.00239938,0.0125097,0.0171657,0.0199132,0.0117611,0.0189369,0.0202265
2,0.0494632,0.0276566,0.0203375,0.0189914,0.0148296,0,0.0610958,0.0311408,0.0177632,0.0274308,0.0386188,0.0463014,0,0,0.0373945,0.00680164,0.00557113,0.00441342,0.00602863,0.00943925,0.00309214,0.00242772,0.0193865,0.0227033,0.0244557,0.0100635,0,0.039967,0.0319083,0.0270654,0.0266585,0,0,0.0254419,0.0312788,0.0262439,0.0192753,0.00827111,0.00845921,0.0238569,0.0343023,0.00608891,0.00549427,0.00485241,0.00587937,0.00849002,0.00962763,0.010245,0.00731288,0.0108669,0.0175864
3,0.0468851,0.0281171,0.0223283,0.0177638,0.0149027,0,0.0554534,0.0325381,0.0188203,0.0283363,0.0373688,0.0433778,0,0,0.0373176,0.00360402,0.00600481,0.0030271,0.00871151,0.00818054,0.00735377,0.00432013,0.0186671,0.0210547,0.0224714,0.0111998,0,0.0348306,0.0328226,0.0256022,0.0246615,0,0,0.0247264,0.0307615,0.0279705,0.020762,0.00902331,0.0144348,0.0256522,0.0320411,0.00532117,0.00291555,0.00253757,0.0043637,0.00650284,0.00643533,0.00698501,0.00413997,0.00795852,0.0182699
4,0.0446509,0.029022,0.0242961,0.0135318,0.0172922,0,0.0481119,0.0331787,0.0180059,0.0291788,0.0354774,0.0394928,0,0,0.0336589,0.0103303,0.010018,0.0088908,0.0086262,0.00518927,0.00783858,0.00303665,0.0153324,0.0188561,0.0197344,0.0150317,0,0.0288406,0.0333013,0.0237547,0.0225344,0,0,0.0246935,0.0312638,0.0303777,0.0219731,0.00792934,0.0181985,0.0258807,0.0266977,0.0122338,0.0163301,0.0145921,0.0132276,0.00488935,0.00553528,0.00800509,0.00246904,0.00837242,0.0183669
5,0.0436683,0.0290401,0.0248044,0.00920685,0.0187226,0,0.0403155,0.0331314,0.0166889,0.0298205,0.0336677,0.0355255,0,0,0.0307541,0.0182411,0.0167947,0.0143478,0.00807178,0.00658955,0.00657658,0.0036676,0.0108165,0.0165284,0.0170923,0.0176879,0,0.0233141,0.0333871,0.0221691,0.0214308,0,0,0.0249144,0.0321823,0.0309602,0.0220919,0.0049119,0.0175112,0.0242445,0.0251464,0.0166783,0.0225988,0.0205043,0.0182217,0.00662452,0.00783161,0.00928702,0.000600786,0.00878013,0.0157991
6,0.0438045,0.0278043,0.0242378,0.00688202,0.0179951,0,0.0329971,0.0326283,0.015254,0.0292666,0.0318876,0.0317915,0,0,0.0314431,0.017164,0.0158405,0.0139028,0.00933541,0.00843716,0.00732982,0.00613866,0.00756264,0.0146927,0.0151844,0.0179244,0,0.0184776,0.0330611,0.0209858,0.0217354,0,0,0.0252071,0.0332639,0.0295466,0.021384,0.00329458,0.0153388,0.0216037,0.0282225,0.0140025,0.0177201,0.0158028,0.015127,0.00860881,0.00810633,0.0074138,0.0021681,0.00659352,0.0126468
7,0.0444995,0.0262082,0.0232485,0.00634061,0.0160253,0,0.0270507,0.032175,0.0132428,0.0269954,0.029698,0.0284717,0,0,0.0371262,0.011077,0.00955059,0.00960382,0.00987811,0.00912059,0.00926458,0.00934237,0.00609846,0.0138576,0.0144226,0.0162948,0,0.0143808,0.0327656,0.020498,0.0233429,0,0,0.0256154,0.0345375,0.0272904,0.0204268,0.00373283,0.0145814,0.0191495,0.0371102,0.0082069,0.0104985,0.00830333,0.0100396,0.00851537,0.00482639,0.00375468,0.00622543,0.00388808,0.0105749
8,0.045087,0.0252798,0.0221458,0.00635207,0.0142476,0,0.0235073,0.032238,0.0110295,0.0242338,0.0269261,0.0256109,0,0,0.04497,0.00894197,0.00645808,0.00884776,0.00970968,0.0115936,0.0118102,0.0144488,0.0055264,0.0141825,0.0153067,0.0142836,0,0.0117614,0.0329917,0.0206563,0.0254314,0,0,0.0262067,0.0361239,0.0252073,0.0198235,0.00428562,0.0145799,0.0180978,0.0468639,0.00869687,0.00962687,0.00640924,0.0111862,0.00969868,0.00849036,0.011269,0.0120351,0.0109241,0.00953756
9,0.0450942,0.0252793,0.0212113,0.00613621,0.013358,0,0.0226691,0.032944,0.00933789,0.022751,0.0241705,0.0231012,0,0,0.0514353,0.0111682,0.00947314,0.0121744,0.0117424,0.0165461,0.015581,0.020365,0.0050351,0.0158971,0.0178633,0.0133514,0,0.0108128,0.0339475,0.0201928,0.0259606,0,0,0.0273086,0.0379833,0.0242703,0.0199657,0.00439949,0.0139918,0.0185994,0.0524932,0.0102911,0.00935315,0.00709387,0.0119089,0.0156062,0.0175803,0.0220196,0.0187857,0.02117,0.00873478
