Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_HJC,L_HJC_reg,L_Shoulder,L_Sternum,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_HJC,R_HJC_reg,R_Shoulder,R_Sternum,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0444399,0.0382903,0.016941,0.00899318,0.0145811,0,0.0294088,0.0278752,0.0131722,0.0218099,0.0259306,0.0160647,0,0,0.032781,0.0143604,0.0115257,0.0156978,0.0182972,0.0171483,0.0120656,0.0106324,0.0087818,0.0448175,0.0496014,0.0157606,0,0.0310009,0.0261482,0.0283617,0.0300818,0,0,0.0587597,0.0616548,0.0312627,0.0220942,0.00847627,0.0111908,0.0153047,0.0314107,0.007128,0.0101786,0.00823877,0.00777516,0.0194362,0.0170868,0.0161541,0.0166276,0.0121687,0.00874802
0,0.0549838,0.0259915,0.0344155,0.0254117,0.0289584,0,0.0394274,0.0326441,0.0306327,0.058902,0.0147955,0.0199162,0,0,0.0259098,0.0357186,0.0316974,0.0414947,0.0409873,0.0382151,0.0321761,0.0302268,0.0202028,0.0433609,0.0496969,0.0117316,0,0.0201115,0.0341977,0.0223667,0.0186196,0,0,0.05253,0.0537085,0.0178691,0.0311482,0.0155089,0.0201405,0.0275711,0.0208847,0.0217188,0.0251739,0.0239512,0.0222503,0.0170563,0.0232683,0.0301786,0.0162138,0.0242644,0.0136229
1,0.0493813,0.0275896,0.0301228,0.0202782,0.0246785,0,0.0370094,0.0281014,0.0259419,0.0535786,0.0200281,0.0212198,0,0,0.0253038,0.029048,0.0257436,0.0376045,0.0368826,0.0352767,0.0280169,0.0253088,0.0172719,0.0464441,0.0527832,0.00638523,0,0.0182695,0.0299851,0.0259948,0.0230157,0,0,0.0566225,0.0581612,0.0214718,0.025767,0.0106657,0.0144652,0.0246286,0.0234984,0.0146351,0.01986,0.0176607,0.0161026,0.0122203,0.018543,0.0243054,0.00979417,0.0189422,0.0098834
2,0.0447096,0.0289288,0.0267436,0.0160582,0.0209943,0,0.0354837,0.0244046,0.0225807,0.0492275,0.0244597,0.023241,0,0,0.0264494,0.0236409,0.0210271,0.0349695,0.0331978,0.0329458,0.024299,0.0210432,0.0161993,0.0495302,0.0558231,0.0032171,0,0.0175452,0.0266035,0.0293304,0.0267263,0,0,0.0602801,0.0620794,0.025873,0.0214893,0.00729726,0.0103243,0.0224647,0.0264664,0.00906178,0.0155012,0.0125261,0.0111039,0.00774156,0.0142795,0.0189578,0.00424708,0.0144928,0.00817267
3,0.0409582,0.0299775,0.0242082,0.0126067,0.0179175,0,0.0345812,0.0214287,0.0204881,0.0457553,0.0281363,0.0254369,0,0,0.0284395,0.0194318,0.0173221,0.0330986,0.0298218,0.030929,0.0207785,0.0173257,0.0159001,0.0524072,0.0586238,0.0055395,0,0.017438,0.023912,0.032129,0.0296548,0,0,0.0634467,0.0654061,0.0305341,0.0183354,0.00545618,0.00769793,0.0208695,0.0294441,0.00584385,0.0124539,0.00897753,0.00784289,0.00368388,0.0105588,0.0141918,0.00228972,0.0110668,0.00746413
4,0.0381346,0.0307274,0.0224092,0.00982738,0.0155341,0,0.0340405,0.019041,0.0195527,0.0429882,0.0311131,0.0275052,0,0,0.0305647,0.0163465,0.0143609,0.031542,0.0267261,0.0290469,0.0173224,0.0141683,0.0154557,0.0549493,0.0610642,0.00937528,0,0.0174998,0.0217606,0.0342416,0.0317438,0,0,0.0660727,0.0680719,0.0351275,0.0162317,0.00505337,0.00639115,0.0196468,0.0321734,0.00586997,0.0110229,0.00765184,0.00699027,0.00161476,0.00762115,0.010176,0.00603191,0.00895205,0.00699788
5,0.0362247,0.0311911,0.0211909,0.00771116,0.0139902,0,0.0336352,0.0171251,0.01944,0.0406544,0.0334333,0.0292785,0,0,0.0324404,0.014324,0.0118893,0.0299485,0.0238939,0.0271496,0.0139016,0.0116578,0.0143553,0.0570909,0.0630777,0.012971,0,0.0174563,0.0200115,0.0355964,0.0329835,0,0,0.0681164,0.0700157,0.0394023,0.0149278,0.0052842,0.00589191,0.0186472,0.0344669,0.00741828,0.0109979,0.00831299,0.00785118,0.0041432,0.00584527,0.00718993,0.00960526,0.00835051,0.00647285
6,0.0351834,0.0314043,0.0203829,0.00636912,0.01342,0,0.0331953,0.0156098,0.0196664,0.038448,0.0351283,0.0306553,0,0,0.0339003,0.0132515,0.00973471,0.0280809,0.0213341,0.0251125,0.0106174,0.00991909,0.0124478,0.0588016,0.0646325,0.01606,0,0.0172028,0.0185772,0.0361852,0.0334036,0,0,0.0695479,0.0712015,0.043131,0.0140816,0.00538127,0.00564458,0.0177921,0.0361972,0.00883334,0.0117167,0.00974167,0.00902128,0.00667019,0.00532224,0.00548751,0.012479,0.00883974,0.00586947
7,0.0349203,0.0314183,0.019837,0.00586861,0.0137982,0,0.0326087,0.0144648,0.0197673,0.0361218,0.0362288,0.0315704,0,0,0.0349059,0.0128944,0.00786435,0.0258084,0.0191124,0.0228604,0.0078015,0.00902696,0.00987794,0.0600637,0.0657143,0.0185502,0,0.0167665,0.0174232,0.0360637,0.0330771,0,0,0.0703587,0.0716397,0.046113,0.0134161,0.0050874,0.00533932,0.0170806,0.0373198,0.00970091,0.0126166,0.0111242,0.00983486,0.00849984,0.0054265,0.00484339,0.0145773,0.00959234,0.00533807
8,0.0352895,0.0312843,0.0194509,0.00594979,0.01487,0,0.0318393,0.0136972,0.0194257,0.0335337,0.0367743,0.0319893,0,0,0.0354911,0.0129039,0.00635644,0.0231045,0.0173683,0.0204109,0.00621168,0.00890469,0.00701317,0.0608598,0.0663196,0.0203992,0,0.0162736,0.016567,0.035339,0.032112,0,0,0.0705575,0.0713841,0.0481939,0.0128144,0.00441756,0.00487877,0.0165919,0.0378811,0.00999335,0.0134571,0.0122297,0.0101519,0.00961953,0.00551262,0.00453843,0.0158841,0.0100293,0.00507851
