Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
9,0.0217913,0.0166677,0.00948817,0.00727558,0.00705442,0.00763792,0.0037978,0.0020431,0.00867217,0.0166922,0.0273133,0.015367,0.0197795,0.0102007,0.00945147,0.0142396,0.0209493,0.0172842,0.0364266,0.00556398,0.00280115,0.00644982,0.0106845,0.0213929,0.00532195,0.00881373,0.00523875,0.00407066,0.0148292,0.01416,0.013656,0.0230519,0.00556493,0.00401739,0.0143778,0.0118578,0.0116213,0.0112036,0.00735284,0.00820367,0.00654157,0.00717501
10,0.0203831,0.0172712,0.0114955,0.00855047,0.00782557,0.00775385,0.00532143,0.00255528,0.0100565,0.0178432,0.0275051,0.0160046,0.0196976,0.00991668,0.0100121,0.0131915,0.0187712,0.0173201,0.0372045,0.0056219,0.00331288,0.00682061,0.0106999,0.0218621,0.00429194,0.00906482,0.0068717,0.00342399,0.0166622,0.0142895,0.01284,0.0243815,0.00606522,0.00405493,0.0137941,0.0151132,0.0143587,0.0130265,0.00694768,0.01169,0.00929384,0.00967193
11,0.018861,0.0178056,0.0132366,0.00925208,0.00862872,0.00824673,0.00720482,0.0028103,0.0114687,0.0188787,0.0277764,0.0169878,0.019863,0.0093267,0.0102874,0.0117098,0.0166572,0.0169532,0.0376142,0.00651514,0.00508083,0.00761998,0.0106907,0.0217106,0.00336209,0.00958902,0.00827293,0.00260468,0.0184511,0.0143536,0.0115453,0.0254609,0.00681866,0.00441065,0.0144942,0.0176554,0.0169918,0.0151495,0.00711716,0.0143649,0.0118974,0.0118617
12,0.0177374,0.0180792,0.0144276,0.00940662,0.00933827,0.00905251,0.00843062,0.00276293,0.0126594,0.0195957,0.0279508,0.0182317,0.0202866,0.00846695,0.0103714,0.0103193,0.0149039,0.0161179,0.037689,0.00700425,0.00632856,0.00806695,0.010788,0.0212999,0.00296936,0.0102751,0.00893947,0.00180943,0.0199216,0.0144851,0.0103701,0.0259993,0.00862326,0.00660858,0.0159879,0.0193427,0.0197946,0.0174904,0.0077856,0.0153137,0.0137405,0.0132548
13,0.0172638,0.0180195,0.0150274,0.00917239,0.00985535,0.0101179,0.00807134,0.00263255,0.0134706,0.0199953,0.0278956,0.0195465,0.0207709,0.00749764,0.0103191,0.00951819,0.0137444,0.0148301,0.0374955,0.00679552,0.00688949,0.00796366,0.0108681,0.0210391,0.00302279,0.0109245,0.00869344,0.00148801,0.0208922,0.0147527,0.00943144,0.0259517,0.0107636,0.00919414,0.0173805,0.0203562,0.0226185,0.0196861,0.00845531,0.0144617,0.0146361,0.0136531
14,0.0172695,0.017738,0.0152261,0.00874434,0.0101236,0.0114314,0.00588219,0.00288756,0.0139201,0.0202709,0.0275761,0.0207217,0.0211144,0.00661965,0.0101554,0.00951366,0.0132738,0.0132625,0.0370948,0.00631455,0.00712708,0.00752875,0.010818,0.021059,0.00308118,0.0113166,0.0078316,0.00179854,0.0213021,0.0151323,0.00863561,0.0254695,0.012415,0.0108976,0.0180554,0.021045,0.0250778,0.0213933,0.0089264,0.012802,0.0148362,0.0133169
15,0.017324,0.0174217,0.0152703,0.00833948,0.010136,0.0128281,0.00297004,0.00353921,0.0141397,0.0206619,0.0270303,0.0216464,0.0211808,0.00599973,0.00988829,0.0100514,0.0133398,0.0117403,0.0365409,0.00614721,0.00747488,0.00711391,0.0106943,0.0212001,0.0028715,0.0113019,0.00689353,0.00212181,0.0211875,0.0155641,0.0078991,0.0248067,0.0134648,0.0116301,0.0179856,0.0217266,0.0269019,0.0224598,0.00930871,0.0116853,0.0147605,0.0128619
16,0.0171038,0.0172134,0.0152844,0.00812299,0.00992116,0.0138073,0.00229666,0.00399428,0.0142405,0.0212859,0.0263146,0.0222988,0.0209008,0.00573064,0.00951176,0.0106351,0.0136099,0.0105242,0.0359023,0.00657967,0.00816956,0.00701387,0.0105654,0.0212308,0.00239065,0.010852,0.00617792,0.0020577,0.0206537,0.0159783,0.00717887,0.0242257,0.014204,0.0118546,0.0174954,0.0225638,0.0280347,0.0229371,0.00978281,0.0115744,0.0147019,0.0128022
17,0.0166257,0.0171459,0.0152416,0.00812617,0.0095258,0.0137895,0.00254235,0.0037634,0.0142851,0.0220738,0.0254892,0.022672,0.0203007,0.00580674,0.00902948,0.0109132,0.0138482,0.00967485,0.0352529,0.00751343,0.00916656,0.00724369,0.0103644,0.0210571,0.00184639,0.0100484,0.00569112,0.00157374,0.0198463,0.0162712,0.00645559,0.0239208,0.0148426,0.011926,0.0169034,0.0236034,0.0285691,0.023035,0.0104513,0.0120948,0.0146912,0.013081
18,0.0161505,0.0171673,0.0150706,0.00827937,0.00901018,0.0125982,0.00133561,0.00278894,0.0143162,0.0228307,0.0246605,0.0227354,0.0195096,0.00613104,0.00848127,0.01087,0.0140544,0.00921607,0.034636,0.00862695,0.0101709,0.00749036,0.00994783,0.0207735,0.00156123,0.00904668,0.00538288,0.000995226,0.0188985,0.0163088,0.00573812,0.0239779,0.015327,0.011882,0.01634,0.0248185,0.0287169,0.0229847,0.0112942,0.0128293,0.014549,0.0132181
19,0.0159153,0.0172254,0.0147626,0.00850126,0.00844288,0.0106638,0.00241299,0.0016777,0.0143096,0.0233528,0.0240163,0.022464,0.0186944,0.00660316,0.00791561,0.0107714,0.0143709,0.00926116,0.034056,0.00953293,0.0107839,0.00743631,0.00922567,0.0205579,0.0016639,0.00804817,0.00495447,0.00137025,0.0178818,0.0159924,0.00507919,0.0243805,0.0155022,0.0116409,0.0157808,0.0260466,0.028758,0.0229024,0.0121829,0.0132384,0.0140477,0.0128065
20,0.0159672,0.0172981,0.0143802,0.00876589,0.00788787,0.0087782,0.00412861,0.00213765,0.0141531,0.0235234,0.0237897,0.021896,0.0179629,0.00719393,0.00733524,0.0109124,0.0149321,0.00985651,0.0335327,0.00991322,0.0107167,0.00703083,0.00823632,0.0205056,0.00191525,0.00725657,0.00398205,0.00256569,0.016822,0.0153255,0.00455832,0.0250431,0.0153145,0.0111758,0.0151638,0.0269978,0.0288928,0.0228033,0.0129545,0.0127538,0.0130742,0.0117211
21,0.0162011,0.0173726,0.013986,0.00910917,0.00738885,0.00760684,0.00416999,0.00360745,0.0137469,0.0233421,0.0241394,0.0211586,0.0173539,0.00792222,0.00670402,0.0113893,0.0157965,0.0108606,0.0331534,0.00959307,0.00993096,0.00647825,0.00715352,0.0205563,0.00211872,0.00679744,0.00244758,0.00388069,0.0157485,0.0144405,0.00422731,0.0258328,0.0148633,0.0105292,0.0144843,0.0274456,0.0291379,0.0226838,0.0135133,0.0112205,0.0117104,0.0100456
22,0.0165006,0.0174345,0.0136029,0.00957788,0.00696548,0.00735998,0.00320985,0.0048504,0.013102,0.0229006,0.0250275,0.0204206,0.0169472,0.00877688,0.00601035,0.0121233,0.0169581,0.0120525,0.0330404,0.00856461,0.0086283,0.00605601,0.00623063,0.0205942,0.00224806,0.00665431,0.000962918,0.00504876,0.0147118,0.0135699,0.00407867,0.026589,0.0143091,0.00975784,0.0138125,0.0274,0.0293532,0.022515,0.013889,0.00898104,0.0102071,0.00795635
23,0.0168314,0.0174824,0.0132421,0.0101856,0.00661942,0.00781841,0.00306154,0.00551818,0.0123266,0.022337,0.0261952,0.0198082,0.0169199,0.00968257,0.00529758,0.0130091,0.0183695,0.0132773,0.0332429,0.00701723,0.00712142,0.00587133,0.00568524,0.0205664,0.00235956,0.00671623,0.00138018,0.00595877,0.0137633,0.0129743,0.00409343,0.0271725,0.0137369,0.00887795,0.0132514,0.0270705,0.0293246,0.0222057,0.0141904,0.00659189,0.00887741,0.00569732
24,0.0172276,0.0175317,0.0129249,0.0109155,0.00633255,0.00848805,0.00354502,0.00557273,0.011546,0.021787,0.0272787,0.0193479,0.0173446,0.010532,0.00463138,0.0139885,0.0199481,0.0144761,0.0336619,0.00541108,0.00570281,0.00576819,0.00555892,0.0204775,0.00251299,0.00688831,0.00242068,0.00660248,0.0129358,0.0128372,0.00429315,0.0275279,0.0131121,0.00786751,0.0128904,0.0266783,0.0288587,0.0216298,0.0144901,0.0045342,0.00797196,0.00370784
25,0.0177227,0.0175934,0.0126353,0.0117327,0.00604501,0.00886655,0.00380809,0.00521885,0.0108363,0.0213331,0.0279734,0.0189704,0.017986,0.0112317,0.00404396,0.0150133,0.0215776,0.0156134,0.0340598,0.00451008,0.0046081,0.00550902,0.00569674,0.0203291,0.00272411,0.00713902,0.00317554,0.00702045,0.0122405,0.0131717,0.00469579,0.0276989,0.0123835,0.00674852,0.0127838,0.0262922,0.0278855,0.0206894,0.0147513,0.00319236,0.00758028,0.00292196
26,0.0183077,0.017642,0.0123008,0.0125819,0.00565636,0.00877716,0.00418294,0.0048053,0.0102098,0.0209645,0.0281197,0.0185671,0.0185009,0.0117133,0.00350853,0.0159687,0.0231147,0.0166039,0.0341187,0.00478229,0.0040578,0.00498174,0.00588615,0.0201193,0.00294492,0.00747111,0.00373242,0.00726182,0.0116764,0.0138154,0.00524196,0.0277787,0.011601,0.00567894,0.0129362,0.0257903,0.0264899,0.0193509,0.0148825,0.00296336,0.00762577,0.00372583
27,0.0189383,0.0176145,0.0118687,0.0133752,0.00506582,0.0084188,0.00479344,0.00462692,0.00963724,0.0205668,0.0276571,0.0180735,0.0187407,0.0119222,0.00295373,0.0166753,0.0244104,0.0173407,0.0334916,0.00563413,0.00416433,0.00422998,0.00596657,0.0198659,0.0030552,0.00788424,0.00424746,0.00737988,0.011233,0.0145284,0.00581847,0.0278354,0.0109083,0.00494468,0.013293,0.0249579,0.0248487,0.0176479,0.0148492,0.00369345,0.00795635,0.00494885
28,0.0195647,0.0174506,0.0113693,0.0139934,0.00423728,0.00809476,0.00534292,0.00476641,0.00907989,0.0199895,0.026516,0.017518,0.0186824,0.0118028,0.00235768,0.0169854,0.0253307,0.0177784,0.0318665,0.00636413,0.00473697,0.00337747,0.00585067,0.0195919,0.00291112,0.0083661,0.00483136,0.00743562,0.0108877,0.0151135,0.00634158,0.027874,0.0104121,0.00475544,0.0137504,0.0236402,0.0231363,0.0156675,0.0147212,0.00476659,0.00843357,0.00597644
29,0.0201551,0.0171414,0.0108751,0.0143168,0.00328364,0.00795985,0.00571699,0.0051094,0.00851725,0.0191814,0.0245308,0.016991,0.0181848,0.011316,0.00194756,0.0168834,0.0257672,0.0179352,0.0290443,0.00672092,0.00544129,0.00257358,0.00552555,0.0192686,0.00254419,0.00890483,0.00551859,0.00748686,0.0106076,0.015494,0.00678527,0.0278538,0.0100724,0.00500395,0.0142109,0.0218295,0.02148,0.0135364,0.0145999,0.00585443,0.00894981,0.00671736
30,0.0206965,0.0167479,0.0104212,0.0142752,0.00260368,0.00797989,0.00595369,0.00547142,0.00796396,0.0182465,0.021446,0.0165694,0.0169986,0.0104946,0.00218276,0.0165052,0.0256246,0.0177946,0.0250133,0.00673385,0.00605672,0.00205847,0.00505044,0.0187859,0.00258304,0.00949597,0.00628799,0.00756734,0.0103574,0.0157189,0.00715539,0.0277367,0.00973572,0.00538646,0.0146388,0.0196459,0.0199752,0.0114075,0.0145134,0.00685992,0.00941661,0.00723223
31,0.021174,0.0163757,0.00997374,0.0138805,0.00278774,0.00798482,0.00607275,0.00571961,0.00746776,0.0173394,0.0170655,0.0162792,0.0150306,0.00948441,0.00298697,0.0159951,0.0247916,0.0172646,0.0199896,0.00657034,0.00653739,0.00221509,0.00453903,0.0180131,0.00373078,0.0101374,0.00710693,0.00769042,0.0101101,0.0159053,0.00748438,0.0275221,0.00927322,0.00568265,0.0150437,0.01728,0.0187172,0.00946745,0.0144164,0.00777376,0.00977658,0.00764574
32,0.0215733,0.0161245,0.00946902,0.0132372,0.00368708,0.00779603,0.00609264,0.00582349,0.0071066,0.0165409,0.0115124,0.0161141,0.0125412,0.00848141,0.00392411,0.0152785,0.0231334,0.0162352,0.0144103,0.00645594,0.00695822,0.00307977,0.00411174,0.0169333,0.00537785,0.0108131,0.00793186,0.0078736,0.00985396,0.0161475,0.00785675,0.0272378,0.00867362,0.00583709,0.0154014,0.0149511,0.0177797,0.0079521,0.0143111,0.00859069,0.0100216,0.00811656
33,0.0218777,0.0160538,0.0088533,0.012503,0.00465221,0.00734773,0.0060844,0.00584786,0.00695022,0.0158513,0.00545399,0.0160808,0.010071,0.0075903,0.00471568,0.0140951,0.0205643,0.0146359,0.00888529,0.00661238,0.00744059,0.00432845,0.00384101,0.0157074,0.00669397,0.011497,0.00871417,0.00818948,0.00958891,0.0164751,0.00838125,0.0269159,0.00804229,0.00592676,0.015622,0.0129005,0.0171806,0.00712225,0.014332,0.00929526,0.0102085,0.00878288
34,0.0220813,0.0161616,0.00814558,0.0118451,0.00522891,0.00669193,0.00613815,0.00589048,0.00702811,0.0152349,0.00171587,0.0162075,0.00810939,0.00678288,0.00516735,0.0122921,0.0171877,0.0124798,0.00437909,0.00718172,0.00807889,0.00573517,0.00372748,0.0145813,0.00724671,0.0121585,0.00941494,0.00872023,0.00932272,0.0168771,0.00905358,0.0265727,0.00751344,0.00609877,0.0156139,0.0113582,0.0168818,0.00708569,0.0145709,0.00988804,0.0104451,0.00966311
35,0.0221952,0.0163949,0.00747548,0.0114125,0.00513641,0.00591824,0.00630656,0.00601769,0.00731481,0.0146521,0.00564567,0.0165046,0.00671596,0.00604195,0.00512823,0.0100142,0.0134245,0.00993329,0.00383033,0.0081836,0.0089083,0.00718157,0.00373418,0.0137022,0.00705214,0.0127707,0.0100276,0.00942382,0.0090636,0.0173517,0.00966421,0.0262024,0.00714789,0.00649897,0.0153939,0.0104575,0.0168353,0.00763714,0.0148209,0.0104189,0.0108272,0.0106463
36,0.0222451,0.0166855,0.00702627,0.011317,0.00427231,0.00510633,0.00659409,0.00623445,0.00774051,0.0140923,0.00909129,0.0169117,0.00556053,0.00548196,0.00453855,0.00767996,0.0100231,0.00734892,0.0066154,0.00953798,0.00991959,0.00860982,0.00383517,0.0130505,0.00647714,0.0133185,0.0105831,0.0101285,0.00881988,0.0179152,0.00987821,0.0257896,0.00692739,0.00719715,0.0151449,0.0101457,0.0170237,0.00842013,0.0146698,0.0109866,0.0113764,0.0115998
37,0.0222703,0.0169823,0.00688913,0.0115671,0.0028098,0.00432824,0.00697176,0.00649314,0.00821802,0.0135739,0.0117821,0.0172993,0.00460612,0.00538702,0.00353312,0.00583965,0.00785165,0.00532298,0.00930243,0.0111077,0.0110739,0.00999479,0.00402092,0.0125393,0.0059817,0.0137904,0.0111128,0.0106745,0.00860062,0.0185591,0.00940339,0.0253299,0.006853,0.00813659,0.0151261,0.010191,0.0174532,0.00919285,0.0138388,0.0116713,0.0120365,0.0124428
38,0.0223113,0.0172756,0.00697789,0.0120001,0.00141994,0.00364097,0.00740021,0.00674585,0.00867172,0.0131128,0.0142025,0.0175497,0.00482764,0.00612929,0.00270292,0.0048166,0.00730958,0.00473742,0.0113706,0.0127459,0.0123098,0.0113326,0.00427602,0.0121265,0.00588478,0.0141707,0.0116057,0.0110121,0.00840708,0.0192176,0.00812505,0.0248452,0.00701568,0.0091669,0.0154479,0.0103138,0.018144,0.00995919,0.012332,0.0124513,0.0127389,0.013132
39,0.0223922,0.0175527,0.00713727,0.0124029,0.00161634,0.00310605,0.00781551,0.0069578,0.00904666,0.0127086,0.0165821,0.0176424,0.0068495,0.00769482,0.00323641,0.00429976,0.0078125,0.00561961,0.0128786,0.0142887,0.0135116,0.0125803,0.00456609,0.0118353,0.00625284,0.0144349,0.0120025,0.0111744,0.00824001,0.0197975,0.00608947,0.024377,0.00751172,0.0101219,0.0158553,0.0103338,0.019111,0.0109166,0.0102676,0.0132063,0.0134699,0.0136395
40,0.0224985,0.017794,0.00724715,0.0126915,0.00240384,0.00276615,0.00815434,0.00711524,0.00931356,0.0123533,0.0188191,0.0176719,0.00951921,0.00945337,0.00485108,0.00412637,0.00857097,0.00687414,0.0139396,0.015573,0.0145289,0.0136626,0.00484198,0.011681,0.00694328,0.0145719,0.0122269,0.0112055,0.0080963,0.0202255,0.00346961,0.0239596,0.00832883,0.0108803,0.0157411,0.010248,0.0203349,0.0121867,0.00778155,0.0137865,0.0142521,0.0139599
41,0.0226005,0.0179597,0.007285,0.0129339,0.00285053,0.00263966,0.00835319,0.00718422,0.00946899,0.0120316,0.0206966,0.0177556,0.011682,0.0106697,0.00638712,0.00498861,0.00931269,0.0078113,0.0146279,0.0164403,0.0151993,0.0144731,0.00504729,0.0116042,0.00769648,0.0145767,0.0122187,0.0111087,0.00796159,0.0204548,0.000515909,0.0235881,0.00938959,0.0114409,0.0143999,0.010188,0.0217324,0.0136189,0.00505493,0.014082,0.015077,0.0141012
42,0.0226543,0.0180176,0.0073045,0.0132119,0.00323539,0.00269847,0.0083733,0.00712183,0.00952994,0.0117296,0.0220544,0.0179554,0.0127409,0.0109552,0.0072066,0.00686823,0.0102806,0.00824021,0.0150855,0.0167967,0.0154244,0.0149254,0.00516141,0.0114909,0.0083086,0.014465,0.0119812,0.010879,0.00782144,0.0204827,0.00258471,0.0232331,0.0106732,0.0119339,0.0114839,0.0103249,0.0231951,0.0149113,0.00250599,0.0140917,0.0159027,0.0140934
43,0.0226299,0.0179602,0.00739674,0.0134826,0.00369882,0.00290509,0.00819644,0.00689256,0.00952562,0.0114463,0.022821,0.018238,0.0126179,0.0104053,0.00718896,0.00887992,0.0118122,0.00820678,0.0155704,0.0166443,0.0152051,0.0149858,0.00520045,0.0112875,0.00874536,0.0142681,0.0115624,0.0105251,0.00766348,0.0203324,0.00564096,0.0228759,0.0121977,0.0125177,0.00746563,0.0107203,0.0246276,0.0158287,0.00223302,0.0139032,0.0166576,0.0139563
44,0.0225207,0.017813,0.00761093,0.0135562,0.00407251,0.00323582,0.0078319,0.00650023,0.00949074,0.0112088,0.022966,0.0184949,0.011606,0.00944764,0.00668418,0.0104429,0.0137373,0.00784031,0.0162387,0.0160741,0.014638,0.0146896,0.00520362,0.0110827,0.00907039,0.0140328,0.0110224,0.0100851,0.00747854,0.020046,0.00856592,0.02253,0.0139348,0.0132836,0.00478682,0.0112833,0.0259657,0.0163234,0.00447005,0.0136391,0.0172614,0.0136932
45,0.0223356,0.017609,0.00789624,0.0132339,0.00441467,0.00366799,0.00731037,0.00599333,0.00945788,0.0110615,0.0224427,0.0185912,0.010119,0.00843443,0.0060743,0.0112255,0.0152666,0.00724999,0.0167833,0.0152098,0.0138595,0.0141073,0.00520159,0.0110435,0.00934357,0.0138003,0.01041,0.00962212,0.00726591,0.0196853,0.0112893,0.0222228,0.0157192,0.0141817,0.00755321,0.0118529,0.0271388,0.0165121,0.00688808,0.0134003,0.0176481,0.0133104
46,0.0221132,0.0173841,0.00815061,0.0124804,0.00496958,0.00413956,0.00668285,0.00546205,0.00947115,0.0110363,0.0210953,0.0184204,0.00867411,0.00745332,0.00533656,0.0109741,0.015507,0.00669009,0.0163667,0.0141736,0.0129861,0.013329,0.00516464,0.0112268,0.009572,0.0135759,0.00973901,0.00918261,0.00700788,0.0192977,0.0137249,0.0219452,0.0172929,0.0150465,0.012519,0.0123092,0.0280235,0.0165728,0.00915667,0.0131854,0.0177614,0.0128032
47,0.0218977,0.0171397,0.0082941,0.0114886,0.00587788,0.00453605,0.00601917,0.00502519,0.00955655,0.0111676,0.018772,0.017973,0.00818143,0.00685227,0.00440107,0.00972368,0.0141245,0.00695127,0.0144455,0.0130503,0.0120849,0.0124363,0.00500963,0.0114761,0.00977613,0.0133318,0.00901509,0.00878317,0.00668871,0.0189194,0.015846,0.0216712,0.0184158,0.0156679,0.0175818,0.0126157,0.0284354,0.0166051,0.0113244,0.0129023,0.0175755,0.0121838
48,0.0217763,0.0168094,0.00836347,0.010654,0.00703127,0.00475983,0.00538845,0.00477166,0.00971784,0.0114219,0.0154875,0.0173405,0.00942728,0.00767824,0.00378684,0.00800396,0.0117475,0.00881709,0.0119161,0.0118382,0.011129,0.0114748,0.00463437,0.0115373,0.0099612,0.0130141,0.00823419,0.0084095,0.00629511,0.0185443,0.0177113,0.0213972,0.0190247,0.0159063,0.022436,0.0128272,0.0282309,0.016626,0.013529,0.0123976,0.0170559,0.0114505
49,0.0218872,0.0162798,0.00851908,0.0104973,0.00807326,0.0048071,0.00484904,0.00470146,0.00996235,0.0116518,0.0113689,0.0166747,0.0114545,0.00972536,0.00410604,0.00658606,0.00969311,0.0117191,0.0107661,0.010422,0.00998511,0.0104549,0.00399316,0.0112461,0.0101115,0.0125694,0.00738767,0.00804938,0.0058246,0.0181234,0.0194484,0.0211673,0.019291,0.0157372,0.0270996,0.0130382,0.0274149,0.0166266,0.0159031,0.0114928,0.0161169,0.0105461
50,0.0223309,0.0154754,0.00896667,0.0113533,0.00860222,0.00478127,0.00441932,0.00471012,0.0103278,0.0117345,0.0068818,0.0161164,0.0125335,0.0111865,0.00490939,0.0059536,0.00914165,0.0144368,0.0109855,0.00859359,0.00845363,0.00936006,0.00317952,0.01063,0.0102053,0.0119766,0.00649406,0.00770256,0.00533861,0.0176121,0.02119,0.0210362,0.0195255,0.0152595,0.0316208,0.0133226,0.0261692,0.0166306,0.0185035,0.0100076,0.0146264,0.00936062
51,0.0230089,0.0144882,0.00984843,0.013007,0.00841012,0.0048259,0.00408827,0.00465032,0.0108813,0.0117315,0.00425024,0.0157438,0.0117687,0.0107986,0.00530219,0.00640917,0.0104806,0.0161329,0.0108038,0.0061672,0.00637837,0.00816732,0.002535,0.00993023,0.0102438,0.0112597,0.00565475,0.00735246,0.00506542,0.01704,0.0229938,0.0210031,0.0199759,0.0146738,0.0359927,0.0137436,0.0247889,0.0167574,0.0212664,0.0078231,0.0124998,0.00783843
