Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
12,0.0229217,0.0174189,0.0141489,0.00902123,0.0175813,0.0160852,0.00939207,0.00742994,0.0147695,0.0177971,0.0344866,0.0143494,0.004472,0.00287939,0.0131429,0.0204086,0.0156407,0.0085744,0.0493196,0.0141516,0.0132357,0.0121357,0.0124147,0.0185529,0.0106649,0.0151597,0.00980684,0.00742047,0.0185136,0.0188536,0.00708307,0.0300804,0.00941607,0.0112608,0.0175189,0.0203577,0.0207512,0.0205897,0.015737,0.0132358,0.0132904,0.012196
13,0.0235163,0.0180233,0.0143054,0.00979639,0.0174253,0.0155934,0.00987787,0.00702408,0.0148395,0.0186959,0.0324946,0.0145539,0.00341214,0.00356724,0.0134641,0.0211028,0.0183485,0.010757,0.0457945,0.0150639,0.0149937,0.0125464,0.0117991,0.0186241,0.0117814,0.014723,0.00910973,0.00759886,0.0172631,0.0194673,0.00507648,0.0291389,0.010872,0.0135213,0.0183983,0.0217988,0.0213433,0.0214928,0.0172069,0.0120836,0.0126459,0.0115272
14,0.024212,0.0182398,0.0146732,0.0101276,0.0174425,0.0141542,0.00934958,0.00583789,0.0144393,0.0195878,0.0306303,0.0143956,0.00326855,0.00494058,0.0138827,0.0216211,0.0210457,0.0134444,0.0425778,0.0159819,0.0160013,0.0126278,0.0109424,0.0192061,0.0130256,0.0137836,0.00855212,0.00721385,0.0158803,0.0198354,0.00358873,0.0284808,0.0107358,0.0139754,0.0178014,0.0227104,0.0223862,0.0217356,0.0188532,0.0116239,0.0120045,0.0120426
15,0.0246601,0.0182403,0.0150355,0.0102065,0.0177268,0.0121394,0.0074098,0.004353,0.0136861,0.020244,0.0291388,0.0140219,0.00285698,0.00601611,0.014175,0.0217608,0.0230747,0.0153761,0.0400298,0.0165148,0.0160133,0.0121519,0.00996232,0.0198854,0.014444,0.0124949,0.00802515,0.00641705,0.0146177,0.019821,0.00485426,0.0283014,0.00944515,0.012862,0.0162015,0.0233733,0.0239042,0.0217721,0.0207212,0.0115868,0.0113473,0.0126052
16,0.0247963,0.0182643,0.0151398,0.0102868,0.0182427,0.0100715,0.0049867,0.00315809,0.0127653,0.0205803,0.0281831,0.0135849,0.00166824,0.00657359,0.0143741,0.0216082,0.0242045,0.0163011,0.0383169,0.0161842,0.0150093,0.011017,0.00889707,0.0203518,0.0157585,0.0110518,0.00715955,0.00544665,0.0135328,0.0193258,0.00801622,0.0286596,0.00791939,0.0109909,0.0145948,0.0239992,0.0255482,0.0218361,0.0226245,0.0115436,0.0105057,0.0120272
17,0.0248408,0.0183972,0.0148374,0.0104961,0.0188493,0.00845543,0.00334035,0.00262406,0.0117878,0.0206658,0.0278252,0.013227,0.00126449,0.00664942,0.0146661,0.021394,0.0245708,0.0163698,0.0374523,0.0147221,0.0131253,0.00928833,0.00776567,0.0206297,0.0166137,0.00970327,0.00570088,0.00469583,0.0125828,0.0184451,0.0115088,0.0294365,0.00681735,0.00906412,0.0138857,0.0248042,0.0268835,0.0218314,0.0243526,0.0109766,0.00933154,0.010158
18,0.0250969,0.0185052,0.0141509,0.0108043,0.0194036,0.00760742,0.00225491,0.00257305,0.0107624,0.0206148,0.0280532,0.0131157,0.00281488,0.00635476,0.0150943,0.0212972,0.0245225,0.0158885,0.0374155,0.0122281,0.0105635,0.00709616,0.00661362,0.0209857,0.0168221,0.00869116,0.00381825,0.00447842,0.011748,0.0175263,0.0147129,0.030415,0.00627146,0.00735475,0.0143911,0.0259441,0.0276076,0.0214978,0.0257968,0.00968698,0.00787299,0.00758723
19,0.0257328,0.0183695,0.0132932,0.0111333,0.0198318,0.00754117,0.00137129,0.00266296,0.00966117,0.0205012,0.0288335,0.0134552,0.0039886,0.00578058,0.015457,0.0213679,0.0243873,0.0152611,0.0382146,0.00917427,0.00756014,0.00463376,0.00545208,0.0216711,0.0163092,0.00812117,0.00205838,0.00463335,0.0110648,0.0170505,0.0171675,0.0314073,0.00615471,0.00576998,0.0157653,0.0271391,0.0276206,0.0206204,0.0268476,0.00802719,0.00651681,0.00534007
20,0.0266982,0.017839,0.0126284,0.0114826,0.0201199,0.00802808,0.00194518,0.00285581,0.00848393,0.0203684,0.0301236,0.0143962,0.00457357,0.0049828,0.0155494,0.0216063,0.0243592,0.0149216,0.0398154,0.00660776,0.00455539,0.00257482,0.00423608,0.022784,0.0150396,0.00790189,0.00141022,0.00480174,0.0105806,0.0173344,0.0185049,0.0323229,0.00632114,0.00413118,0.0174266,0.0276187,0.0269613,0.0191412,0.0273253,0.00669592,0.0059826,0.00495015
21,0.0278019,0.0168757,0.0124844,0.011927,0.0202535,0.00879244,0.00290015,0.00329374,0.00731025,0.0202304,0.0317871,0.0158846,0.00500201,0.00405485,0.0153926,0.0220817,0.0246183,0.0151883,0.0420325,0.00662342,0.0033842,0.0031614,0.00303063,0.0242142,0.0131799,0.00791999,0.00214431,0.00489246,0.0103109,0.0182742,0.0186487,0.0331454,0.00671803,0.00255475,0.0189738,0.0267298,0.0257118,0.0171727,0.0271258,0.00629929,0.0067028,0.00649776
22,0.0288515,0.0155217,0.0128765,0.0125034,0.0201472,0.00963115,0.00369474,0.00402306,0.00634497,0.0200315,0.0334845,0.0176273,0.00559833,0.00317771,0.0151535,0.0229335,0.0253941,0.0161715,0.0444725,0.00961469,0.00592622,0.00558197,0.00220963,0.025604,0.0113792,0.00822431,0.00319309,0.00510212,0.0102374,0.0194269,0.0178586,0.0338696,0.00730446,0.00205084,0.0202507,0.0244746,0.0240029,0.0149694,0.0263252,0.0068459,0.00824613,0.00826775
23,0.0297477,0.0138876,0.0135057,0.0131904,0.0196097,0.010406,0.00467898,0.0049122,0.00588571,0.0196908,0.0347159,0.0192167,0.00634109,0.00252194,0.0149,0.0242394,0.0267578,0.0177394,0.0465308,0.0136952,0.0096975,0.00812521,0.00230121,0.0265188,0.010735,0.0089447,0.00448472,0.00570101,0.010333,0.0203339,0.0165452,0.0344511,0.00787642,0.00330439,0.0211864,0.0214168,0.0221205,0.0128869,0.0250731,0.00790959,0.0100128,0.00933836
24,0.0304892,0.0121981,0.0140596,0.013996,0.0184042,0.0110015,0.00580771,0.00577684,0.00610948,0.0191921,0.035023,0.0202853,0.00701936,0.00211383,0.0144898,0.0259009,0.0284292,0.0193928,0.0474697,0.0177818,0.0135899,0.0104469,0.00316231,0.026754,0.011523,0.0101032,0.00611756,0.00671739,0.010581,0.0207583,0.0152461,0.0347876,0.00817874,0.00506459,0.0216695,0.0182358,0.0205293,0.0112579,0.0235882,0.00921946,0.0116417,0.00969612
25,0.0311225,0.0107558,0.0144196,0.0149654,0.0163949,0.0113286,0.00680888,0.00648481,0.00688514,0.018583,0.0341231,0.0206118,0.00737869,0.00201999,0.0136535,0.0276114,0.0298633,0.0202885,0.0465819,0.0213613,0.0171246,0.0124622,0.00437322,0.0264589,0.0122708,0.0115721,0.00799064,0.00784716,0.0109574,0.0207318,0.0147061,0.0347454,0.00826676,0.00675826,0.021596,0.0154526,0.0196465,0.0101573,0.0223667,0.0107158,0.0129252,0.00998246
26,0.0316946,0.00975346,0.0146299,0.0160883,0.0137082,0.0113552,0.00764185,0.00697763,0.00791981,0.0179185,0.031888,0.0201762,0.00732401,0.00254605,0.0121845,0.0288036,0.0304395,0.0197713,0.0434065,0.0241852,0.0199115,0.0141428,0.00571713,0.0259944,0.0115663,0.0131528,0.00986644,0.00871447,0.0114028,0.0204667,0.0152086,0.0342275,0.00870301,0.00810404,0.0210962,0.0134228,0.0195111,0.00939018,0.0219582,0.012325,0.0137843,0.0108891
27,0.0322338,0.00916633,0.0147523,0.0172683,0.0108027,0.0111149,0.00842586,0.00724315,0.00894498,0.0172457,0.0282995,0.0191736,0.00706495,0.00371524,0.010148,0.0286578,0.0295929,0.0180769,0.0379455,0.0262047,0.021744,0.0154799,0.00702301,0.0256563,0.00968126,0.0146401,0.0115222,0.00917617,0.0118247,0.0202159,0.0158234,0.0332636,0.0100817,0.00902342,0.0207205,0.0123422,0.0197957,0.00893556,0.0220751,0.0138544,0.0143231,0.0124429
28,0.0327487,0.00891205,0.0147671,0.0183639,0.00833096,0.0106869,0.00921159,0.0072856,0.00974936,0.0166066,0.0234962,0.0179658,0.0069308,0.00510846,0.00799497,0.0264495,0.0269978,0.0162382,0.0308001,0.0274942,0.0226893,0.0164816,0.00812915,0.0254582,0.00837557,0.0158554,0.0128456,0.00939985,0.0121263,0.020161,0.015288,0.0320556,0.0122166,0.00979073,0.0211312,0.0121421,0.0201857,0.00911077,0.0215445,0.0150833,0.0148177,0.0142203
29,0.0332192,0.00898491,0.014576,0.0191983,0.00668264,0.0101465,0.00992168,0.00711557,0.0101731,0.016029,0.0180031,0.0169455,0.00689038,0.00614214,0.00637656,0.0221259,0.022838,0.0147425,0.0231974,0.0281309,0.0230069,0.0171741,0.00886703,0.0251577,0.00880482,0.0166777,0.01382,0.00960945,0.0122292,0.0203532,0.0132108,0.0309138,0.0143142,0.010705,0.0223917,0.0124732,0.0206413,0.00996688,0.019576,0.0159254,0.0155136,0.0158467
30,0.0335813,0.00931649,0.0141143,0.0195896,0.00551489,0.00953908,0.0104096,0.00674705,0.0101284,0.0155353,0.013204,0.0163744,0.00651299,0.00633427,0.00548857,0.0166395,0.0180066,0.0129372,0.0168377,0.0281089,0.0229419,0.0175647,0.009111,0.0244861,0.0107057,0.0170812,0.0144845,0.00985661,0.0121213,0.020753,0.010104,0.0300999,0.0156019,0.011523,0.02349,0.012925,0.0213449,0.0110591,0.0164121,0.0165197,0.0164186,0.0170861
31,0.0337274,0.00976221,0.0134281,0.0194898,0.00447704,0.00886449,0.0105573,0.00621857,0.00963068,0.0151702,0.0118388,0.0163036,0.00560835,0.00580778,0.00505229,0.0117351,0.0140157,0.0104373,0.0133694,0.0273929,0.022599,0.0176507,0.00880211,0.0233657,0.0137721,0.0171114,0.014853,0.0100521,0.0118548,0.0212826,0.00688385,0.0296968,0.0156972,0.0117352,0.0228832,0.0132353,0.0224479,0.0120573,0.0129306,0.0170269,0.0172793,0.017789
32,0.0335251,0.0102353,0.0126611,0.0190746,0.00448248,0.00811431,0.0103429,0.00560858,0.00879484,0.0149934,0.0145395,0.0165925,0.00509125,0.00582165,0.00524351,0.00890294,0.0123591,0.00794659,0.0125992,0.0260348,0.0219695,0.0174239,0.00801856,0.0220227,0.0168591,0.0168565,0.0149212,0.0101314,0.011531,0.0218773,0.00477574,0.0295929,0.0147367,0.0112484,0.0194808,0.0133826,0.0238575,0.0130073,0.00979037,0.0173851,0.0178333,0.0179496
33,0.0328892,0.010772,0.0119762,0.0186217,0.0061852,0.00732874,0.00985974,0.00502223,0.00779217,0.0150189,0.0182712,0.0169804,0.00643394,0.00747033,0.00624779,0.00792093,0.013092,0.00653713,0.0126047,0.0242378,0.0210477,0.0168738,0.00702256,0.0209728,0.0187322,0.0164171,0.0147158,0.0100686,0.0112542,0.0224858,0.00589891,0.0295826,0.0132592,0.0104905,0.0131807,0.0135356,0.0252545,0.0139878,0.00758876,0.0173528,0.0180187,0.017702
34,0.0318289,0.0114757,0.0114566,0.0183542,0.00818478,0.00658471,0.00927791,0.00456275,0.006796,0.0151764,0.0211555,0.0172065,0.00879918,0.00965011,0.0072727,0.00843821,0.0149978,0.00685363,0.0125498,0.022317,0.0199373,0.0160191,0.00621737,0.0207645,0.0194767,0.0159084,0.0143407,0.00984303,0.011087,0.0230684,0.00965854,0.0294755,0.0119354,0.00998494,0.00476234,0.0139215,0.0263357,0.0148621,0.00800818,0.0168175,0.0179936,0.0172663
35,0.0304703,0.0123819,0.0110836,0.0184783,0.00948525,0.00595025,0.00873252,0.0042827,0.00593421,0.0153442,0.0228517,0.0171669,0.0106273,0.0111167,0.0075509,0.0111121,0.0173475,0.0085682,0.0127708,0.0205738,0.0188377,0.0149282,0.00594623,0.0215582,0.0201528,0.0154595,0.0139249,0.00944682,0.0110289,0.023581,0.0142384,0.0291683,0.0112733,0.00995391,0.00485256,0.0146635,0.0270163,0.015486,0.0113909,0.0159698,0.0179763,0.0168552
36,0.0290191,0.0133563,0.010792,0.0192345,0.00997374,0.00545189,0.00825215,0.00417297,0.00527784,0.0154265,0.0236433,0.0169826,0.0113131,0.0116234,0.00720823,0.0149264,0.0200286,0.0103957,0.0134291,0.0191862,0.0179441,0.0137213,0.00619245,0.0229105,0.0212611,0.0151718,0.0135312,0.00891721,0.0110319,0.0239762,0.0188288,0.0286778,0.0114404,0.0103447,0.0145447,0.0157329,0.0274516,0.0159794,0.015752,0.0151959,0.0180839,0.0165855
37,0.0276939,0.014138,0.0105369,0.0206762,0.00974106,0.00508977,0.00779645,0.0041929,0.00486214,0.0153892,0.0239502,0.0168832,0.0111116,0.0115085,0.00703324,0.0181286,0.0227705,0.011219,0.0143616,0.0181602,0.0173404,0.0125369,0.00663731,0.0240339,0.022292,0.0150522,0.0131357,0.00835058,0.0110322,0.0242171,0.0230378,0.0281195,0.0123154,0.0110035,0.0240932,0.0170033,0.0279047,0.0166432,0.0198638,0.0148537,0.0182987,0.0164608
38,0.0266601,0.0145015,0.0103257,0.022465,0.00872596,0.00485155,0.00733407,0.00430758,0.00470313,0.0152275,0.0240404,0.0169776,0.0106847,0.0110976,0.00732095,0.0196917,0.0247779,0.0108697,0.0154416,0.0173721,0.0169652,0.0114765,0.00702566,0.0243776,0.0224753,0.0150058,0.0127152,0.00790074,0.0109872,0.0243046,0.0266458,0.027612,0.0136554,0.0118078,0.0334526,0.0183065,0.0285813,0.0176609,0.0234196,0.0151296,0.0185442,0.0164334
39,0.0260035,0.0143997,0.0102095,0.0239741,0.00720688,0.00468376,0.0068521,0.00450211,0.00479848,0.0149292,0.0238441,0.0171152,0.0103628,0.0104499,0.00741314,0.0193016,0.0250738,0.00994777,0.016346,0.0166565,0.0166512,0.0105677,0.00729271,0.0239564,0.0214394,0.0149125,0.0123575,0.00772092,0.0108811,0.0242857,0.0296287,0.0271538,0.0152593,0.0127309,0.0426445,0.019471,0.0295461,0.0189854,0.0266543,0.0159546,0.0187524,0.0164456
40,0.0257504,0.013964,0.0102574,0.0245176,0.00608176,0.0045,0.00634845,0.00477431,0.00514797,0.0145567,0.0230245,0.016985,0.00992537,0.00951425,0.00670446,0.0172397,0.0230199,0.00885288,0.0162635,0.0158734,0.0162113,0.00976673,0.00745867,0.0231225,0.0194188,0.0146997,0.0122428,0.00786985,0.0106978,0.0242181,0.0322158,0.0266285,0.0169996,0.0137971,0.0515007,0.0203705,0.0307334,0.0204517,0.0300206,0.0169927,0.0188674,0.0164207
41,0.0258767,0.0133907,0.0105224,0.0235561,0.0060744,0.00424493,0.00584988,0.00511993,0.00577192,0.0143175,0.0214246,0.0163337,0.00939957,0.00846119,0.00529887,0.0144468,0.0186054,0.0074024,0.0146594,0.0149305,0.0155218,0.00899963,0.00754152,0.0221043,0.0171218,0.0143493,0.0124961,0.00831715,0.010416,0.0241667,0.0348616,0.0259405,0.0187208,0.0149517,0.0596669,0.0209985,0.0319722,0.021882,0.03396,0.0178206,0.0188456,0.0162933
42,0.0263008,0.0128465,0.0109975,0.0208894,0.00737653,0.00397425,0.00542254,0.00549678,0.00668507,0.0143687,0.0191373,0.0151327,0.00960263,0.00811324,0.00452692,0.012112,0.0127109,0.00615154,0.0128768,0.0137599,0.0145297,0.00821401,0.00748083,0.0208722,0.0153646,0.0138629,0.013004,0.0089479,0.00996634,0.0241577,0.0380133,0.0251236,0.0202142,0.0160247,0.0667916,0.0215203,0.0330084,0.0231328,0.0387669,0.0180477,0.0185777,0.0159708
43,0.026878,0.0124174,0.0116657,0.0168422,0.00967677,0.00388921,0.00512832,0.00577922,0.0079113,0.0146004,0.0161067,0.0136799,0.0105439,0.00895503,0.00564618,0.0104568,0.00715917,0.00678933,0.0136275,0.0122592,0.0131648,0.00729629,0.00720547,0.0193887,0.0147437,0.013225,0.0133913,0.00956607,0.00925329,0.0241623,0.0418621,0.0243363,0.0212828,0.0168326,0.0727748,0.0222369,0.0335493,0.0241555,0.0445349,0.0173733,0.0178282,0.0153126
44,0.0274045,0.0121618,0.0125629,0.0124689,0.0117515,0.00423186,0.00517126,0.00574747,0.0095622,0.0148206,0.0122357,0.0126194,0.0105966,0.00971343,0.00721959,0.00874101,0.00370702,0.0086278,0.01591,0.01034,0.0113085,0.00602875,0.00667478,0.0177753,0.0152687,0.0124005,0.0131299,0.00989027,0.00818685,0.0240766,0.046256,0.0237685,0.0218658,0.0172741,0.0778169,0.0233841,0.0333651,0.0250542,0.0510951,0.015572,0.0162419,0.0141349
45,0.0276301,0.0122026,0.0137608,0.00982777,0.0124427,0.00514304,0.00627001,0.00519294,0.0118039,0.0150831,0.00875526,0.0126249,0.00852822,0.00900855,0.00829465,0.00698364,0.00203913,0.00972928,0.0170941,0.00838782,0.00905995,0.0045765,0.0058955,0.0161731,0.0162834,0.0113977,0.0118492,0.00966282,0.00677882,0.0237634,0.0507894,0.0234956,0.022086,0.0173458,0.0822242,0.0248906,0.0324223,0.0260607,0.0579502,0.0125965,0.0135235,0.0123526
46,0.0273359,0.0126851,0.0152878,0.0103882,0.0116112,0.00668063,0.0089702,0.0042001,0.014649,0.0156978,0.00812931,0.0136788,0.00489767,0.00712637,0.00917661,0.00656647,0.00462436,0.0101443,0.017082,0.00808749,0.00745016,0.00498964,0.00494576,0.014601,0.01713,0.010399,0.00970806,0.00879218,0.00531026,0.0231277,0.05496,0.0233301,0.0221223,0.017109,0.0861417,0.0263395,0.0309433,0.027286,0.0643327,0.00880964,0.00969817,0.0102194
47,0.026478,0.0135904,0.0170869,0.0121307,0.0102076,0.00873542,0.0124187,0.00348426,0.0177578,0.0169306,0.00918212,0.0150129,0.00232573,0.00576093,0.00994402,0.00818531,0.00995215,0.0114611,0.0170663,0.0105892,0.00836543,0.00827776,0.00399602,0.0128251,0.0176091,0.00985176,0.00751625,0.00740426,0.00450881,0.0221339,0.0582836,0.0229082,0.0220333,0.0166537,0.0894504,0.0272632,0.0293355,0.0283874,0.0693944,0.00528327,0.00521909,0.00846499
48,0.0253096,0.0146815,0.0190388,0.0130158,0.00970908,0.0109106,0.0150035,0.00387188,0.0205515,0.0187363,0.00959539,0.0158973,0.00329972,0.00569293,0.0103604,0.0106645,0.0155016,0.0142011,0.0177265,0.0140023,0.011275,0.0119617,0.00325753,0.0104512,0.0177716,0.0102343,0.00626194,0.00586567,0.00505171,0.0208221,0.0604271,0.0220643,0.0216844,0.0160464,0.091928,0.0275109,0.0280257,0.0286286,0.0724991,0.0043883,0.001149,0.00794443
49,0.0242924,0.0156597,0.0209201,0.0128376,0.0107616,0.0126403,0.0155258,0.00472481,0.0224896,0.0207732,0.009938,0.0160695,0.0055001,0.00712672,0.0111285,0.0130873,0.0202251,0.0178061,0.0192088,0.0164008,0.0141255,0.0141793,0.00286755,0.00775849,0.0176204,0.0115348,0.00599967,0.00487958,0.00640805,0.0193859,0.0613091,0.0210809,0.0209003,0.0153621,0.0934424,0.0273,0.0273859,0.0274832,0.0734352,0.0063564,0.00345837,0.00866141
50,0.023848,0.0162655,0.0224504,0.0122842,0.0126207,0.0134627,0.0140878,0.00506912,0.0232886,0.0225661,0.0114197,0.0156749,0.00882967,0.0106128,0.0131525,0.0152225,0.0235818,0.022002,0.0214117,0.0171247,0.0158093,0.0141485,0.00289859,0.00609822,0.0170401,0.0131556,0.00613579,0.00501339,0.00765929,0.0181806,0.0611067,0.0204417,0.0196641,0.0146795,0.0940183,0.026925,0.0277163,0.0251823,0.0724534,0.00856948,0.00625411,0.00976531
51,0.024088,0.0163788,0.0234372,0.0119224,0.0144634,0.0132337,0.0119929,0.00457891,0.0229503,0.0236428,0.0137808,0.0150733,0.0118388,0.014475,0.015556,0.0170729,0.0254796,0.0259524,0.0239036,0.0165961,0.0160571,0.012294,0.00337044,0.00614675,0.0159044,0.0143272,0.00677606,0.00563446,0.00828747,0.0175652,0.0601055,0.0203692,0.0182008,0.0140282,0.0937089,0.0265296,0.0290335,0.0227063,0.0701009,0.0101747,0.00792307,0.0105243
